Layer[0],Layer[1],Layer[2],Layer[3],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.431809,0.017568,0.202465,0.005120,0.263968,0.000768,0.002240,0.001312,0.000384,0.933058
0.416577,0.017856,0.203136,0.005184,0.244353,0.000608,0.002304,0.001184,0.000352,0.898562
0.421089,0.017760,0.202625,0.005152,0.257089,0.000672,0.002400,0.001248,0.000384,0.917059
0.416833,0.017536,0.221953,0.005152,0.256097,0.000768,0.002336,0.001120,0.000352,0.930115
0.420929,0.017504,0.202848,0.005377,0.262528,0.000672,0.002112,0.001120,0.000352,0.920418
0.415778,0.017696,0.203200,0.005088,0.264833,0.000672,0.002336,0.001120,0.000384,0.918531
0.420225,0.017536,0.202497,0.005152,0.263585,0.000672,0.002304,0.001216,0.000384,0.920835
0.420673,0.017536,0.202817,0.005056,0.239296,0.000800,0.002272,0.001216,0.000352,0.897506
0.421185,0.017632,0.203904,0.005088,0.258017,0.000704,0.002112,0.001088,0.000384,0.917506
0.416674,0.017728,0.203136,0.005120,0.255041,0.000672,0.002400,0.001184,0.000352,0.909283
0.434017,0.017536,0.203489,0.005152,0.256257,0.000704,0.002336,0.001184,0.000352,0.928099
0.417729,0.017632,0.203393,0.005312,0.248768,0.000704,0.002272,0.001248,0.000352,0.904610
0.420450,0.017600,0.203712,0.005152,0.260609,0.000640,0.002368,0.001280,0.000416,0.921123
0.421025,0.017857,0.202912,0.005248,0.266721,0.000672,0.002144,0.001280,0.000384,0.926211
0.419009,0.017856,0.204513,0.005504,0.256833,0.000704,0.002464,0.001216,0.000352,0.916515
0.421153,0.017632,0.204449,0.005408,0.258592,0.000736,0.002336,0.001216,0.000352,0.919138
0.416641,0.017856,0.203648,0.005312,0.266593,0.000704,0.002144,0.001280,0.000352,0.922018
0.441122,0.017664,0.203840,0.005344,0.256257,0.000704,0.002272,0.001152,0.000352,0.936387
0.416065,0.017536,0.203041,0.005280,0.260161,0.000640,0.002336,0.001312,0.000384,0.914275
0.415425,0.017760,0.202721,0.005056,0.256032,0.000672,0.002368,0.001184,0.000384,0.908834
0.416417,0.017696,0.222976,0.005376,0.290401,0.000736,0.002336,0.001120,0.000288,0.964898
0.415874,0.017472,0.203040,0.005312,0.236353,0.000672,0.002112,0.001120,0.000352,0.889603
0.421281,0.017888,0.203009,0.005344,0.248289,0.000640,0.002464,0.001152,0.000416,0.908675
0.416577,0.017760,0.203137,0.005088,0.269376,0.000896,0.003072,0.001120,0.000576,0.925186
0.417281,0.017632,0.202880,0.005152,0.250081,0.000768,0.002272,0.001152,0.000384,0.904706
0.417954,0.017728,0.202880,0.005472,0.254721,0.000704,0.002336,0.001152,0.000352,0.910883
0.416065,0.017856,0.202657,0.005248,0.262177,0.000704,0.002336,0.001056,0.000352,0.916099
0.436129,0.017632,0.203041,0.005376,0.262400,0.000608,0.002304,0.001120,0.000352,0.936098
0.416545,0.017504,0.203008,0.005056,0.238241,0.000640,0.002272,0.001152,0.000352,0.892418
0.420481,0.017856,0.202849,0.005280,0.238369,0.000704,0.002272,0.001184,0.000288,0.897155
0.415969,0.017536,0.202753,0.005408,0.246848,0.000640,0.002112,0.001120,0.000384,0.900002
0.417217,0.017696,0.203520,0.005472,0.239297,0.000768,0.002176,0.001408,0.000352,0.896642
0.417185,0.017505,0.203712,0.005184,0.264001,0.000928,0.002400,0.001280,0.000320,0.921955
0.417761,0.017760,0.203521,0.005472,0.251329,0.000768,0.002432,0.001280,0.000352,0.908387
0.435489,0.017760,0.203393,0.005312,0.257792,0.000672,0.002304,0.001216,0.000352,0.931682
0.421057,0.017600,0.203328,0.005344,0.239713,0.000736,0.002080,0.000960,0.000352,0.898082
0.415873,0.017600,0.202945,0.005088,0.252641,0.000672,0.002144,0.000992,0.000352,0.905987
0.415873,0.017760,0.202337,0.005312,0.265184,0.000736,0.002688,0.001056,0.000384,0.918530
0.417025,0.017536,0.202912,0.005312,0.246625,0.000768,0.002080,0.001024,0.000352,0.900354
0.415905,0.017536,0.203264,0.005344,0.248737,0.000576,0.002272,0.000960,0.000416,0.902083
0.415937,0.017504,0.202593,0.005312,0.245248,0.000672,0.002016,0.000992,0.000416,0.898338
0.436065,0.017504,0.203521,0.005088,0.252128,0.000672,0.002144,0.001024,0.000384,0.926082
0.421122,0.018112,0.203488,0.005184,0.244033,0.000704,0.002144,0.001152,0.000416,0.904643
0.416737,0.017728,0.203265,0.005120,0.252417,0.000672,0.002784,0.001184,0.000384,0.907011
0.417697,0.017632,0.223361,0.005376,0.273760,0.000832,0.002336,0.001056,0.000352,0.955266
0.421569,0.017600,0.203393,0.005216,0.281216,0.000992,0.003072,0.001280,0.000544,0.943426
0.421569,0.017568,0.204192,0.005152,0.254657,0.000640,0.002528,0.001600,0.000320,0.915362
0.416641,0.017728,0.203297,0.005216,0.245057,0.000640,0.002176,0.001056,0.000352,0.899107
0.415905,0.017728,0.203233,0.005184,0.235296,0.000672,0.002144,0.001024,0.000416,0.888706
0.416450,0.017664,0.203648,0.005056,0.247617,0.000608,0.002144,0.001312,0.000384,0.901443
0.416961,0.017792,0.203361,0.005216,0.240641,0.000608,0.002304,0.001056,0.000384,0.895299
0.417505,0.017664,0.223361,0.005216,0.259072,0.000672,0.002208,0.001120,0.000384,0.935938
0.416514,0.017504,0.203360,0.005184,0.249153,0.000608,0.002080,0.001056,0.000384,0.902691
0.421153,0.017664,0.202945,0.005152,0.238241,0.000736,0.002176,0.001152,0.000384,0.896067
0.416513,0.017472,0.203809,0.005216,0.246240,0.000608,0.002304,0.001344,0.000320,0.901378
0.416194,0.017632,0.203360,0.005152,0.235233,0.000640,0.002304,0.001120,0.000352,0.888835
0.415905,0.017568,0.202849,0.005312,0.248417,0.000800,0.002272,0.001056,0.000384,0.901795
0.416161,0.017408,0.203072,0.005184,0.244577,0.000640,0.002592,0.001376,0.000416,0.898178
0.419809,0.017729,0.222464,0.005184,0.246433,0.000768,0.002528,0.000992,0.000352,0.924547
0.415649,0.017536,0.203329,0.005056,0.235937,0.000608,0.002048,0.001056,0.000384,0.888195
0.416193,0.017728,0.203136,0.005184,0.238209,0.000608,0.002176,0.001056,0.000352,0.891938
0.420545,0.017728,0.203617,0.005152,0.251777,0.000672,0.002816,0.001152,0.000352,0.911203
0.416865,0.017504,0.202753,0.005344,0.250272,0.000608,0.002369,0.001280,0.000352,0.904995
0.417121,0.017504,0.202528,0.005312,0.234913,0.000608,0.002208,0.001056,0.000352,0.888610
0.416417,0.017568,0.203297,0.005248,0.241121,0.000640,0.002176,0.001024,0.000384,0.894659
0.420161,0.017728,0.221761,0.005312,0.240512,0.000608,0.002112,0.001056,0.000384,0.916290
0.416482,0.017472,0.203232,0.005312,0.238593,0.000640,0.002016,0.001024,0.000384,0.892643
0.420609,0.017664,0.203073,0.005408,0.238145,0.000640,0.002144,0.001024,0.000384,0.896163
0.416705,0.018240,0.202912,0.005280,0.234337,0.000576,0.002048,0.001024,0.000384,0.888354
0.448738,0.018208,0.203008,0.005312,0.253921,0.000672,0.002208,0.000992,0.000384,0.940067
0.416353,0.017632,0.202785,0.005312,0.234592,0.000673,0.002144,0.001120,0.000384,0.888259
0.418017,0.017536,0.204448,0.005024,0.258081,0.000768,0.002272,0.001536,0.000416,0.915650
0.421249,0.017857,0.223552,0.005248,0.259073,0.000704,0.002272,0.001056,0.000384,0.938723
0.416961,0.017472,0.203425,0.005120,0.247489,0.000576,0.002208,0.001152,0.000384,0.902147
0.416641,0.017408,0.202817,0.005088,0.249472,0.000640,0.002112,0.001056,0.000256,0.901954
0.417154,0.017664,0.203392,0.005056,0.247297,0.000672,0.002016,0.001088,0.000384,0.901699
0.416417,0.017632,0.203425,0.005280,0.248865,0.000704,0.002048,0.001088,0.000384,0.903299
0.417537,0.017760,0.203456,0.005057,0.284000,0.000704,0.001952,0.001088,0.000384,0.938914
0.421090,0.017536,0.203872,0.005312,0.249409,0.000576,0.002048,0.001088,0.000352,0.907811
0.420673,0.017952,0.241953,0.005248,0.246785,0.000704,0.002656,0.001152,0.000384,0.945027
0.416257,0.017728,0.202625,0.005056,0.267200,0.000608,0.002080,0.001056,0.000384,0.920162
0.417250,0.017888,0.202624,0.005312,0.251201,0.000608,0.002208,0.001120,0.000384,0.906403
0.423297,0.017664,0.202497,0.005376,0.247233,0.000640,0.002144,0.001120,0.000352,0.907139
0.417281,0.017728,0.204001,0.005312,0.240640,0.000672,0.002240,0.001088,0.000352,0.896290
0.416002,0.017600,0.202976,0.005152,0.246689,0.000640,0.002144,0.001056,0.000416,0.899427
0.416961,0.017472,0.203425,0.005408,0.254273,0.000576,0.001952,0.001120,0.000352,0.908771
0.416001,0.017760,0.216033,0.005216,0.243264,0.000736,0.002112,0.000992,0.000384,0.909570
0.416097,0.017568,0.202944,0.005120,0.243585,0.000608,0.001984,0.001024,0.000352,0.896194
0.415777,0.017440,0.202337,0.005344,0.241793,0.000576,0.001888,0.001024,0.000416,0.893795
0.415681,0.017536,0.203137,0.005280,0.248704,0.000608,0.001952,0.001088,0.000352,0.901602
0.420386,0.017504,0.203680,0.005088,0.238017,0.000672,0.002656,0.001120,0.000384,0.897059
0.416065,0.017696,0.203969,0.005088,0.241537,0.000640,0.002240,0.001024,0.000320,0.896067
0.421153,0.017824,0.203872,0.005312,0.245569,0.000576,0.002144,0.000992,0.000384,0.904898
0.416801,0.017568,0.219489,0.005248,0.248225,0.000768,0.002080,0.001088,0.000352,0.918883
0.416097,0.017568,0.203681,0.005120,0.237440,0.000608,0.001952,0.001152,0.000384,0.890658
0.422369,0.017504,0.203040,0.005472,0.248737,0.000576,0.002048,0.000960,0.000352,0.907842
0.420641,0.017728,0.202657,0.005312,0.245761,0.000608,0.002016,0.001120,0.000384,0.902243
0.417313,0.017632,0.202497,0.005088,0.241600,0.000768,0.002048,0.000992,0.000384,0.895170
0.416130,0.017568,0.202752,0.005280,0.237729,0.000640,0.002016,0.001248,0.000352,0.890371
0.416865,0.017472,0.202945,0.005280,0.238273,0.000768,0.002176,0.001024,0.000352,0.891747
0.416353,0.017696,0.221953,0.005312,0.243648,0.000800,0.001888,0.001056,0.000352,0.916962
0.415809,0.017473,0.203264,0.005184,0.255201,0.000640,0.002368,0.001152,0.000384,0.909699
0.416033,0.017632,0.203873,0.005120,0.249121,0.000672,0.001920,0.001120,0.000384,0.902819
0.415841,0.017632,0.203136,0.005088,0.247233,0.000640,0.002080,0.001152,0.000384,0.900034
0.416066,0.021024,0.203104,0.005088,0.246849,0.000896,0.002112,0.001024,0.000416,0.903523
0.416577,0.017472,0.203137,0.005088,0.243200,0.000640,0.002144,0.001056,0.000416,0.896162
0.415969,0.017504,0.202400,0.005184,0.242881,0.000672,0.001920,0.001120,0.000352,0.894690
0.421665,0.017664,0.222497,0.005184,0.250081,0.000608,0.002016,0.001024,0.000352,0.928547
0.420513,0.017728,0.202881,0.005120,0.235168,0.000608,0.002048,0.001184,0.000352,0.892482
0.420321,0.017792,0.202496,0.005120,0.253345,0.000608,0.002240,0.001088,0.000352,0.910050
0.415745,0.017696,0.203425,0.005248,0.235457,0.000608,0.002144,0.000960,0.000352,0.887779
0.433185,0.017856,0.203873,0.005408,0.266272,0.000672,0.002208,0.001056,0.000384,0.939394
0.421057,0.017760,0.203360,0.005152,0.273953,0.000608,0.002144,0.000992,0.000416,0.932354
0.420962,0.017696,0.202464,0.005120,0.249921,0.000608,0.002656,0.001152,0.000384,0.907939
0.421985,0.017536,0.220033,0.005536,0.256961,0.000768,0.002112,0.000992,0.000384,0.933699
0.420481,0.017504,0.204353,0.005056,0.247232,0.000576,0.001888,0.000960,0.000384,0.904930
0.416354,0.017536,0.202656,0.005376,0.247937,0.000608,0.002112,0.001024,0.000384,0.900547
0.420577,0.017536,0.203137,0.005088,0.251521,0.000576,0.002112,0.001088,0.000384,0.908899
0.420129,0.017760,0.203489,0.005184,0.248128,0.000640,0.002208,0.001120,0.000384,0.906018
0.415746,0.017536,0.203584,0.005120,0.245217,0.000576,0.002080,0.001120,0.000416,0.898147
0.416065,0.017728,0.203393,0.005280,0.261825,0.000640,0.002080,0.001120,0.000416,0.914979
0.417633,0.018112,0.221217,0.005568,0.271008,0.000800,0.002432,0.001248,0.000352,0.947650
0.417633,0.017728,0.203200,0.005088,0.255809,0.000640,0.002112,0.001120,0.000384,0.910882
0.416385,0.017568,0.203265,0.005184,0.256353,0.000608,0.002208,0.001056,0.000384,0.910083
0.417537,0.017600,0.203585,0.005216,0.239392,0.000608,0.002176,0.001120,0.000320,0.894402
0.416481,0.017504,0.203456,0.005184,0.245697,0.000640,0.002272,0.001056,0.000352,0.899362
0.416449,0.017537,0.203136,0.005248,0.243329,0.000672,0.002080,0.001024,0.000320,0.896835
0.416353,0.017632,0.203169,0.005152,0.252256,0.000800,0.002208,0.001056,0.000384,0.906274
0.450817,0.017920,0.204128,0.005248,0.256545,0.000768,0.002304,0.000992,0.000352,0.946018
0.416322,0.017568,0.202720,0.005152,0.249185,0.000704,0.002048,0.001024,0.000384,0.902019
0.415937,0.017856,0.203297,0.005184,0.238177,0.000704,0.002304,0.001024,0.000320,0.891939
0.417153,0.017568,0.202721,0.005184,0.264448,0.000672,0.003200,0.001312,0.000352,0.921154
0.421442,0.017632,0.203072,0.005184,0.248705,0.000672,0.002176,0.000992,0.000384,0.907203
0.417025,0.017600,0.203521,0.005280,0.253569,0.000704,0.002112,0.001024,0.000352,0.908227
0.416897,0.017760,0.203329,0.005184,0.248672,0.000736,0.002208,0.001216,0.000416,0.903266
0.434338,0.017728,0.202816,0.005088,0.250593,0.000736,0.002272,0.001056,0.000384,0.922371
0.416097,0.017472,0.204545,0.005120,0.249473,0.000640,0.002080,0.000960,0.000384,0.903715
0.416545,0.017568,0.203201,0.005120,0.241792,0.000640,0.002432,0.000992,0.000416,0.895842
0.416418,0.017760,0.202912,0.005152,0.280865,0.000864,0.003360,0.000960,0.000384,0.936227
0.420961,0.017760,0.202817,0.005088,0.237505,0.000640,0.002112,0.001024,0.000416,0.895299
0.417857,0.017824,0.203041,0.005184,0.244192,0.000608,0.002304,0.001152,0.000384,0.900034
0.420929,0.017536,0.204128,0.005120,0.249377,0.000640,0.002112,0.001024,0.000384,0.907938
0.434433,0.017601,0.203200,0.005184,0.252001,0.000768,0.002624,0.000992,0.000416,0.924515
0.420289,0.017984,0.203777,0.005024,0.234976,0.000640,0.002112,0.001088,0.000352,0.893090
0.416481,0.017696,0.203104,0.005120,0.263553,0.000704,0.002464,0.001120,0.000448,0.918050
0.416258,0.017600,0.202688,0.005184,0.276961,0.000736,0.003360,0.001056,0.000416,0.931459
0.416833,0.017600,0.203105,0.005120,0.245473,0.000608,0.002208,0.000960,0.000384,0.899203
0.416545,0.017536,0.204448,0.005153,0.242336,0.000608,0.002240,0.000896,0.000384,0.896962
0.416002,0.017728,0.203232,0.005376,0.245569,0.000576,0.003040,0.001152,0.000384,0.899811
0.441249,0.017568,0.203553,0.005280,0.253889,0.000608,0.002048,0.000928,0.000416,0.932611
0.417889,0.017728,0.203553,0.005152,0.254400,0.000640,0.002368,0.001056,0.000384,0.910530
0.416802,0.017632,0.203328,0.005248,0.251297,0.000736,0.002144,0.000992,0.000384,0.905603
0.416449,0.017760,0.203489,0.005024,0.261057,0.000704,0.002368,0.001056,0.000416,0.914915
0.415873,0.017504,0.203521,0.005056,0.259104,0.000640,0.002208,0.001024,0.000384,0.912290
0.420834,0.017792,0.204800,0.005088,0.257249,0.000608,0.002176,0.001088,0.000352,0.916995
0.416769,0.017504,0.202465,0.005056,0.244161,0.000640,0.002208,0.000992,0.000384,0.897091
0.431009,0.017856,0.203009,0.005120,0.240096,0.000608,0.002144,0.000960,0.000384,0.908162
0.415681,0.017760,0.203392,0.005312,0.255329,0.000608,0.002368,0.000960,0.000352,0.908322
0.417281,0.017568,0.202753,0.005280,0.237025,0.000640,0.002304,0.000928,0.000384,0.890851
0.416577,0.017536,0.221057,0.005376,0.273632,0.000672,0.002336,0.000928,0.000320,0.945570
0.416929,0.017792,0.203872,0.005344,0.237089,0.000736,0.002304,0.001120,0.000352,0.893762
0.416193,0.017376,0.203233,0.005056,0.246337,0.000608,0.002176,0.001088,0.000352,0.899203
0.420833,0.017536,0.203521,0.005280,0.244224,0.000576,0.002208,0.000960,0.000352,0.901826
0.437089,0.017568,0.203264,0.005184,0.258273,0.000704,0.002144,0.000896,0.000384,0.932386
0.415937,0.017537,0.203200,0.005120,0.255553,0.000640,0.002048,0.001056,0.000384,0.908035
0.416161,0.017472,0.203649,0.005088,0.256448,0.000640,0.002080,0.000928,0.000384,0.909187
0.416353,0.017920,0.221600,0.005313,0.291776,0.000832,0.002208,0.000960,0.000384,0.965026
0.416098,0.017664,0.203424,0.005312,0.262241,0.000640,0.002144,0.001120,0.000416,0.916195
0.421025,0.017824,0.202721,0.005184,0.258049,0.000640,0.002080,0.001024,0.000384,0.915811
0.415681,0.017760,0.203265,0.005280,0.262592,0.000640,0.002208,0.001088,0.000416,0.916290
0.417218,0.017984,0.203424,0.005120,0.237089,0.000704,0.002368,0.001088,0.000384,0.893251
0.417217,0.017856,0.203681,0.005120,0.257313,0.000640,0.002368,0.000960,0.000384,0.912291
0.420897,0.017504,0.202881,0.005376,0.248928,0.000672,0.002176,0.000960,0.000352,0.906082
0.439937,0.019136,0.204544,0.005216,0.243873,0.000768,0.002464,0.001152,0.000384,0.925890
0.416994,0.017472,0.203520,0.005280,0.239137,0.000640,0.002144,0.001120,0.000384,0.893411
0.417345,0.017888,0.203713,0.005376,0.268225,0.000672,0.003296,0.001280,0.000352,0.924963
0.417025,0.017536,0.203041,0.005376,0.253312,0.000608,0.002304,0.001088,0.000384,0.909442
0.417185,0.017696,0.204576,0.005024,0.238593,0.000640,0.002176,0.000992,0.000352,0.893986
0.416737,0.017696,0.203265,0.005280,0.255745,0.000768,0.002464,0.001024,0.000384,0.910755
0.416033,0.017632,0.203041,0.005280,0.239776,0.000608,0.002368,0.001120,0.000384,0.892962
0.432833,0.017920,0.204384,0.005312,0.247713,0.000768,0.002400,0.001216,0.000352,0.920514
0.416993,0.017696,0.202849,0.005344,0.253985,0.000736,0.002432,0.001024,0.000352,0.908067
0.421281,0.017504,0.203201,0.005152,0.244288,0.000672,0.002240,0.000864,0.000352,0.902178
0.416801,0.017664,0.203008,0.005088,0.260993,0.000640,0.002112,0.000960,0.000352,0.914818
0.420097,0.020928,0.202913,0.005344,0.242241,0.000608,0.002144,0.000928,0.000352,0.902851
0.417153,0.017792,0.203713,0.005312,0.250848,0.000640,0.002016,0.000960,0.000416,0.905634
0.421058,0.017536,0.203072,0.005280,0.238017,0.000672,0.001984,0.001248,0.000288,0.896131
0.457025,0.017696,0.204001,0.005088,0.259745,0.000608,0.002240,0.001248,0.000384,0.954563
0.417057,0.017408,0.203233,0.005184,0.242528,0.000640,0.002240,0.001024,0.000384,0.896386
0.415618,0.017536,0.203552,0.005248,0.249441,0.000672,0.002304,0.000928,0.000352,0.902659
0.418273,0.017600,0.205665,0.005376,0.271841,0.000864,0.003488,0.001120,0.000384,0.933603
0.417441,0.017664,0.203873,0.005280,0.251904,0.000640,0.002400,0.000960,0.000384,0.907458
0.416385,0.017568,0.203200,0.005280,0.265441,0.000640,0.002144,0.000928,0.000352,0.919234
0.416641,0.017569,0.203520,0.005056,0.246369,0.000672,0.002720,0.001056,0.000416,0.901091
0.439137,0.017632,0.203681,0.005152,0.249249,0.000640,0.002016,0.000992,0.000416,0.926147
0.416129,0.017440,0.203200,0.005184,0.246401,0.000576,0.002176,0.001088,0.000384,0.899522
0.416353,0.017633,0.203872,0.005088,0.251841,0.000640,0.002272,0.000928,0.000384,0.905923
0.418017,0.017760,0.203489,0.005248,0.313089,0.000768,0.002976,0.001088,0.000416,0.970499
0.417089,0.017952,0.203201,0.005312,0.252480,0.000640,0.002176,0.001056,0.000384,0.907138
0.416065,0.017536,0.203872,0.005280,0.251297,0.000672,0.002304,0.001120,0.000416,0.905250
0.416737,0.018176,0.203521,0.005408,0.246401,0.000640,0.002336,0.001184,0.000352,0.903011
0.433217,0.017792,0.203617,0.005120,0.246912,0.000576,0.002336,0.000992,0.000320,0.918082
0.416417,0.017728,0.202976,0.005120,0.236065,0.000672,0.002048,0.001120,0.000384,0.889218
0.420321,0.017472,0.203073,0.005120,0.246017,0.000640,0.002048,0.001216,0.000352,0.903139
0.414945,0.017632,0.203745,0.005056,0.261376,0.000768,0.002080,0.001024,0.000384,0.913762
0.417473,0.017792,0.203680,0.005184,0.246401,0.000704,0.002208,0.001024,0.000352,0.901410
0.417441,0.017504,0.202721,0.005216,0.246145,0.000608,0.002080,0.000992,0.000384,0.899555
0.415873,0.017472,0.203201,0.005184,0.236480,0.000640,0.002176,0.001152,0.000384,0.889218
0.433474,0.017568,0.202720,0.005088,0.250721,0.000672,0.002144,0.001024,0.000352,0.920899
0.416225,0.017632,0.202945,0.005216,0.250881,0.000608,0.002208,0.001056,0.000352,0.904003
0.416801,0.017600,0.203009,0.005088,0.251264,0.000640,0.002336,0.001504,0.000384,0.906914
0.416865,0.017760,0.203104,0.005152,0.274849,0.000704,0.002272,0.000992,0.000352,0.929090
0.416705,0.017664,0.203297,0.005280,0.244961,0.000640,0.002080,0.001024,0.000384,0.899267
0.420225,0.017664,0.203489,0.005344,0.238176,0.000640,0.002144,0.000960,0.000352,0.895746
0.415745,0.020992,0.202688,0.005088,0.240289,0.000672,0.002112,0.001024,0.000320,0.895810
0.431809,0.017600,0.203105,0.005664,0.252449,0.000608,0.002048,0.001024,0.000352,0.921571
0.416641,0.017696,0.203201,0.005184,0.263680,0.000672,0.002016,0.000992,0.000384,0.917026
0.420801,0.017760,0.203840,0.005312,0.247329,0.000576,0.002112,0.001056,0.000384,0.905570
0.416929,0.017888,0.219777,0.005280,0.257761,0.000736,0.002240,0.001024,0.000384,0.929283
0.416673,0.017504,0.204673,0.005376,0.254177,0.000608,0.002560,0.001120,0.000448,0.909763
0.417377,0.017568,0.204480,0.005152,0.252513,0.000736,0.002304,0.001216,0.000384,0.910434
0.416866,0.017824,0.203264,0.005312,0.256481,0.000704,0.002176,0.001024,0.000416,0.911267
0.416385,0.020928,0.203489,0.005088,0.258657,0.000768,0.002208,0.001024,0.000384,0.915907
0.422369,0.018176,0.202849,0.005312,0.239200,0.000672,0.002176,0.001120,0.000448,0.899298
0.417761,0.017952,0.203808,0.005152,0.255809,0.000672,0.002240,0.001056,0.000416,0.911714
0.417345,0.017664,0.221888,0.005248,0.245537,0.000608,0.002304,0.001056,0.000384,0.919235
0.415969,0.017664,0.202881,0.005216,0.248289,0.000608,0.002144,0.001152,0.000416,0.901123
0.416673,0.017472,0.203681,0.005152,0.240160,0.000704,0.002048,0.001088,0.000416,0.893986
0.420962,0.017664,0.203104,0.005280,0.249345,0.000640,0.002080,0.001120,0.000320,0.907491
0.421153,0.017696,0.202785,0.005152,0.255297,0.000640,0.002208,0.000992,0.000416,0.913283
0.417281,0.017632,0.202913,0.005152,0.264224,0.000704,0.002272,0.001248,0.000608,0.919234
0.417474,0.017696,0.203104,0.005152,0.262113,0.000704,0.002240,0.001120,0.000416,0.916771
0.434817,0.017665,0.203424,0.005184,0.259809,0.000608,0.002368,0.000992,0.000384,0.932035
0.416257,0.017952,0.203201,0.005216,0.243648,0.000672,0.002112,0.000992,0.000384,0.897122
0.416449,0.017600,0.202688,0.005344,0.259617,0.000608,0.001984,0.001152,0.000384,0.912738
0.420897,0.017665,0.203360,0.005088,0.277025,0.000832,0.003424,0.001088,0.000448,0.939363
0.419777,0.017728,0.204065,0.005312,0.241377,0.000704,0.001984,0.001152,0.000416,0.899619
0.416673,0.017728,0.202977,0.005280,0.249376,0.000608,0.002240,0.000928,0.000352,0.903010
0.416578,0.017440,0.203168,0.005152,0.248321,0.000640,0.002112,0.000992,0.000384,0.901667
0.436769,0.017760,0.205569,0.005248,0.253089,0.000768,0.003136,0.001120,0.000384,0.933571
0.417121,0.017632,0.203361,0.005088,0.242400,0.000576,0.002208,0.000992,0.000384,0.896930
0.418562,0.017568,0.202976,0.005408,0.247777,0.000704,0.002304,0.000992,0.000384,0.903555
0.416193,0.017760,0.203297,0.005120,0.285185,0.000704,0.002272,0.000992,0.000352,0.938755
0.421057,0.017952,0.202817,0.005376,0.242816,0.000864,0.002272,0.001184,0.000384,0.902402
0.416545,0.017792,0.203520,0.005376,0.253633,0.000704,0.002176,0.001248,0.000384,0.908546
0.416065,0.017568,0.203201,0.005632,0.241921,0.000576,0.002368,0.001088,0.000416,0.895395
0.434849,0.017824,0.203841,0.005088,0.244512,0.000736,0.002241,0.001024,0.000416,0.918403
0.416897,0.017728,0.202688,0.005312,0.237985,0.000576,0.002144,0.001056,0.000384,0.891714
0.420705,0.017696,0.203009,0.005056,0.242433,0.000608,0.003072,0.001248,0.000416,0.901731
0.416321,0.017792,0.204769,0.005152,0.268289,0.000960,0.002496,0.001184,0.000384,0.925251
0.416065,0.017600,0.203233,0.005216,0.253152,0.000704,0.002432,0.001184,0.000416,0.907362
0.422018,0.017536,0.202816,0.005248,0.238817,0.000640,0.002240,0.000992,0.000384,0.897603
0.416641,0.017600,0.203681,0.005376,0.248993,0.000640,0.003072,0.001024,0.000416,0.904451
0.433121,0.017664,0.203073,0.005248,0.258592,0.000736,0.002368,0.001024,0.000352,0.929410
0.417122,0.017888,0.203008,0.005056,0.249793,0.000640,0.002048,0.001024,0.000384,0.903907
0.416769,0.018304,0.202721,0.005248,0.248065,0.000640,0.002016,0.001120,0.000384,0.902115
0.416417,0.017696,0.203233,0.005216,0.272160,0.000640,0.002880,0.001216,0.000384,0.927298
0.416802,0.017568,0.203360,0.005376,0.251393,0.000640,0.002240,0.001024,0.000352,0.905635
0.416769,0.017536,0.203585,0.005120,0.249313,0.000640,0.002272,0.001120,0.000384,0.903747
0.417281,0.017632,0.203201,0.005088,0.244192,0.000576,0.002336,0.001184,0.000384,0.899714
0.433282,0.017760,0.203296,0.005184,0.261409,0.000736,0.002496,0.000992,0.000384,0.933219
0.420577,0.017696,0.202593,0.005088,0.252833,0.000608,0.002112,0.000960,0.000416,0.909539
0.416129,0.017728,0.203425,0.005248,0.252480,0.000608,0.002752,0.000928,0.000384,0.907074
0.417153,0.017472,0.223232,0.005120,0.259969,0.000736,0.002432,0.001120,0.000384,0.935650
0.420546,0.017856,0.202848,0.005344,0.250561,0.000576,0.002240,0.001216,0.000384,0.908963
0.420737,0.017600,0.203329,0.005376,0.255521,0.000608,0.002304,0.001184,0.000384,0.914339
0.416129,0.017728,0.203233,0.005312,0.249344,0.000640,0.002240,0.001184,0.000384,0.903746
0.420257,0.017792,0.203616,0.005312,0.259969,0.000704,0.002272,0.001216,0.000352,0.918946
0.416641,0.017985,0.203392,0.005344,0.249409,0.000672,0.002272,0.001184,0.000352,0.904579
0.417249,0.017696,0.203457,0.005280,0.248577,0.000736,0.003296,0.001472,0.000384,0.906563
0.437569,0.017664,0.203649,0.005184,0.257696,0.000832,0.002560,0.001376,0.000384,0.935170
0.416449,0.017760,0.203328,0.005408,0.249377,0.000672,0.002208,0.001184,0.000352,0.903970
0.416994,0.017600,0.203680,0.005280,0.254305,0.000608,0.002432,0.001248,0.000320,0.909667
0.417217,0.017792,0.202945,0.005376,0.269217,0.000672,0.002272,0.001184,0.000384,0.924515
0.416833,0.017696,0.202977,0.005248,0.248320,0.000640,0.002336,0.001248,0.000384,0.902978
0.416545,0.017536,0.202912,0.005088,0.248737,0.000608,0.002176,0.001216,0.000384,0.902402
0.421217,0.017728,0.203393,0.005280,0.247553,0.000736,0.002432,0.001408,0.000352,0.907843
0.438657,0.017696,0.203617,0.005280,0.253441,0.000736,0.002304,0.001184,0.000384,0.930755
