Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415649,0.017280,0.202113,0.005344,0.048800,0.211648,0.000704,0.002464,0.000992,0.000384,0.912034
0.430114,0.017536,0.202688,0.005280,0.048384,0.191745,0.000800,0.001984,0.000928,0.000352,0.906723
0.415425,0.017664,0.201825,0.005184,0.047840,0.182561,0.000704,0.001856,0.000864,0.000416,0.881539
0.420961,0.017536,0.202689,0.004800,0.047264,0.195360,0.000672,0.002016,0.001024,0.000352,0.898754
0.416322,0.017504,0.203072,0.005280,0.046976,0.229057,0.000736,0.001984,0.000960,0.000352,0.928803
0.415041,0.017472,0.202209,0.004768,0.046912,0.181409,0.000800,0.002016,0.000960,0.000384,0.878755
0.416161,0.017696,0.202017,0.004800,0.047520,0.191616,0.000704,0.002080,0.000864,0.000320,0.891362
0.421250,0.017760,0.206368,0.005312,0.047168,0.211553,0.000768,0.001952,0.001056,0.000352,0.921027
0.438721,0.017600,0.203681,0.004864,0.047136,0.202273,0.000704,0.002016,0.001280,0.000384,0.925987
0.416609,0.017728,0.203617,0.005248,0.048480,0.224513,0.000768,0.001920,0.000960,0.000608,0.927491
0.420769,0.017664,0.202465,0.005248,0.049408,0.195264,0.000768,0.001920,0.001088,0.000608,0.901986
0.416769,0.017856,0.203360,0.005280,0.048833,0.237184,0.000864,0.003328,0.001088,0.000352,0.942530
0.417538,0.017600,0.203392,0.005184,0.048416,0.202657,0.000800,0.001920,0.001024,0.000352,0.906339
0.416065,0.017728,0.202625,0.005280,0.049568,0.192929,0.000800,0.001952,0.000960,0.000352,0.895203
0.416513,0.017536,0.203457,0.005024,0.049312,0.204928,0.000672,0.002176,0.001088,0.000384,0.908354
0.432129,0.017568,0.202464,0.005056,0.049377,0.198080,0.001120,0.002144,0.001056,0.000384,0.916930
0.417634,0.017760,0.202240,0.005248,0.048384,0.208033,0.000768,0.002048,0.001152,0.000384,0.911651
0.416257,0.017760,0.202913,0.005088,0.048512,0.190561,0.000832,0.002208,0.001152,0.000384,0.893123
0.415201,0.017408,0.202305,0.005312,0.048032,0.219840,0.000704,0.001984,0.001024,0.000352,0.919042
0.420257,0.017504,0.202944,0.005344,0.048001,0.185728,0.000736,0.002048,0.001056,0.000576,0.891266
0.415809,0.017600,0.202561,0.005280,0.047872,0.192097,0.000736,0.002048,0.001024,0.000416,0.892579
0.416097,0.017568,0.202369,0.005408,0.047968,0.186688,0.000736,0.002080,0.001216,0.000416,0.887938
0.432865,0.017888,0.203009,0.005312,0.048992,0.218304,0.000736,0.002016,0.001024,0.000416,0.938338
0.422049,0.017696,0.202624,0.005216,0.047744,0.192897,0.000736,0.002208,0.001056,0.000384,0.900578
0.421665,0.017632,0.202401,0.005120,0.048704,0.207585,0.000864,0.001984,0.000992,0.000352,0.915139
0.418785,0.017568,0.205473,0.005312,0.048064,0.212449,0.000768,0.001920,0.001056,0.000384,0.919171
0.417633,0.017760,0.202977,0.005216,0.047744,0.199968,0.000768,0.002336,0.000992,0.000384,0.903618
0.415970,0.017536,0.203744,0.005088,0.048608,0.204129,0.000960,0.002400,0.001056,0.000384,0.907491
0.421313,0.017664,0.203169,0.005248,0.048032,0.189601,0.001120,0.002144,0.000960,0.000352,0.897155
0.437505,0.017760,0.202401,0.005088,0.048768,0.185921,0.000864,0.002048,0.001024,0.000352,0.909571
0.417505,0.017728,0.202304,0.005312,0.048385,0.203840,0.001024,0.001824,0.001024,0.000352,0.906594
0.417506,0.017600,0.203648,0.005088,0.048896,0.190529,0.000896,0.001856,0.001024,0.000352,0.894627
0.417473,0.017696,0.202625,0.005024,0.047712,0.221441,0.001152,0.002112,0.000992,0.000352,0.923971
0.421185,0.017728,0.202049,0.005088,0.047808,0.181760,0.001120,0.001856,0.001056,0.000384,0.887106
0.422273,0.017792,0.202304,0.005216,0.048257,0.202560,0.000672,0.001824,0.001024,0.000320,0.909378
0.421569,0.017569,0.203360,0.005056,0.048544,0.191425,0.000896,0.002016,0.001216,0.000352,0.899075
0.429601,0.017760,0.202753,0.005248,0.048384,0.199201,0.000864,0.002112,0.001056,0.000384,0.915459
0.418433,0.017504,0.202241,0.005088,0.048320,0.210784,0.000800,0.002304,0.001024,0.000384,0.914082
0.417249,0.017568,0.202272,0.005248,0.048929,0.202368,0.000832,0.002016,0.000960,0.000320,0.904994
0.415650,0.017504,0.203136,0.005120,0.047840,0.213185,0.000864,0.001888,0.001088,0.000384,0.914083
0.416417,0.017568,0.202849,0.005120,0.049152,0.193569,0.000832,0.002048,0.000928,0.000352,0.895491
0.417121,0.017632,0.202625,0.005440,0.047776,0.197536,0.000736,0.001888,0.001152,0.000384,0.900162
0.418881,0.017760,0.202752,0.005152,0.050081,0.185376,0.001120,0.002016,0.001184,0.000352,0.892226
0.434402,0.017888,0.202656,0.005120,0.048480,0.193345,0.000640,0.001824,0.001120,0.000640,0.913987
0.415937,0.017728,0.201857,0.005312,0.048320,0.208865,0.000832,0.002080,0.001216,0.000384,0.910147
0.415809,0.017728,0.203297,0.005312,0.048960,0.208576,0.000864,0.002048,0.001184,0.000384,0.911650
0.417441,0.017952,0.203488,0.005088,0.064897,0.226432,0.000800,0.002240,0.001568,0.000352,0.948930
0.416962,0.017824,0.203744,0.005280,0.048096,0.209153,0.001024,0.002080,0.001152,0.000384,0.913251
0.418209,0.017761,0.203008,0.005120,0.048480,0.210753,0.000768,0.002304,0.001216,0.000608,0.915651
0.416705,0.017536,0.203009,0.005088,0.048960,0.206561,0.000672,0.002048,0.001152,0.000384,0.909699
0.422273,0.017696,0.202753,0.005280,0.048832,0.219264,0.001184,0.002208,0.001024,0.000384,0.928674
0.415969,0.017664,0.202817,0.005216,0.047744,0.210112,0.000960,0.002272,0.001120,0.000384,0.911970
0.415361,0.017600,0.203296,0.005312,0.048192,0.212225,0.000896,0.002464,0.001216,0.000576,0.914562
0.417122,0.017984,0.222304,0.005408,0.049824,0.209793,0.000704,0.002400,0.001120,0.000576,0.935043
0.416513,0.017536,0.203617,0.004832,0.048800,0.209857,0.000736,0.002240,0.001152,0.000576,0.913507
0.421025,0.017664,0.202849,0.004864,0.048224,0.206849,0.000640,0.002208,0.001248,0.000352,0.913283
0.416001,0.017824,0.203361,0.005248,0.048384,0.216096,0.000832,0.002112,0.001152,0.000384,0.919330
0.416481,0.017536,0.203040,0.005280,0.048065,0.191552,0.000928,0.002048,0.001152,0.000576,0.893986
0.416674,0.018016,0.204064,0.005280,0.048576,0.196577,0.001184,0.002176,0.001120,0.000352,0.901827
0.416577,0.017696,0.202785,0.005312,0.048480,0.193953,0.000672,0.001984,0.001184,0.000576,0.897219
0.435137,0.017664,0.203265,0.005312,0.047776,0.202944,0.000800,0.002048,0.001152,0.000576,0.924226
0.420769,0.017664,0.202272,0.005217,0.047776,0.207264,0.000768,0.002048,0.001312,0.000384,0.913282
0.420514,0.017824,0.203424,0.005248,0.047584,0.208929,0.000928,0.002048,0.001216,0.000576,0.916195
0.416993,0.017888,0.203137,0.005344,0.048352,0.234689,0.000928,0.002112,0.001152,0.000448,0.938467
0.416481,0.017824,0.202145,0.005312,0.048352,0.198113,0.000832,0.002112,0.001344,0.000384,0.900611
0.416865,0.017536,0.204577,0.005184,0.048064,0.197568,0.000928,0.002304,0.001344,0.000352,0.903554
0.416449,0.017664,0.203456,0.005344,0.048353,0.200768,0.000896,0.002112,0.001152,0.000576,0.904706
0.430978,0.017696,0.203072,0.005312,0.048864,0.198561,0.000832,0.002080,0.001184,0.000576,0.917283
0.416161,0.017409,0.203456,0.005312,0.048736,0.195233,0.000800,0.001856,0.001152,0.000320,0.898083
0.420897,0.017696,0.204929,0.005280,0.050304,0.193761,0.000736,0.002016,0.001184,0.000576,0.905187
0.420545,0.017568,0.203137,0.005376,0.067552,0.207584,0.000704,0.001952,0.001120,0.000576,0.934146
0.415713,0.017696,0.202176,0.005280,0.048865,0.206880,0.000704,0.001952,0.001376,0.000320,0.908834
0.416578,0.017696,0.202816,0.005248,0.047552,0.209889,0.000768,0.001888,0.001088,0.000352,0.911363
0.420833,0.017952,0.202977,0.005280,0.047328,0.192321,0.000704,0.001920,0.001088,0.000384,0.898147
0.437761,0.017952,0.202657,0.005248,0.047040,0.208769,0.000768,0.002208,0.001280,0.000384,0.931587
0.416641,0.017600,0.203105,0.005184,0.047360,0.199136,0.000800,0.002176,0.001216,0.000416,0.902178
0.416417,0.017824,0.203488,0.005312,0.047872,0.203745,0.000864,0.002272,0.001280,0.000576,0.907394
0.416386,0.017664,0.220672,0.005472,0.048224,0.196673,0.000672,0.002144,0.001216,0.000576,0.918019
0.416033,0.017376,0.203361,0.005312,0.048512,0.191905,0.000736,0.002016,0.001056,0.000384,0.894179
0.415713,0.017312,0.202785,0.005344,0.047872,0.206177,0.000704,0.002112,0.001184,0.000384,0.906691
0.416545,0.017504,0.202561,0.005280,0.047840,0.206528,0.000704,0.002048,0.001280,0.000576,0.908258
0.416065,0.017344,0.203296,0.005312,0.048481,0.193216,0.001088,0.002176,0.001216,0.000576,0.896354
0.420481,0.017601,0.201952,0.005344,0.049472,0.208065,0.000672,0.002304,0.001216,0.000576,0.915299
0.415585,0.017536,0.202977,0.005312,0.048096,0.194593,0.000736,0.002144,0.001184,0.000576,0.896483
0.415713,0.035840,0.203233,0.005344,0.048800,0.210304,0.000768,0.002144,0.001088,0.000544,0.932290
0.417665,0.017888,0.202209,0.005280,0.048224,0.201856,0.000896,0.002112,0.001248,0.000384,0.905762
0.415970,0.017856,0.202240,0.005376,0.048480,0.195489,0.000736,0.002144,0.001312,0.000384,0.897667
0.420897,0.017632,0.202433,0.005248,0.047872,0.201153,0.000800,0.002144,0.001120,0.000352,0.907171
0.420609,0.017632,0.202785,0.005344,0.047904,0.203649,0.000832,0.001984,0.001152,0.000416,0.909603
0.420161,0.017888,0.202561,0.005152,0.048128,0.194592,0.000672,0.002016,0.001120,0.000320,0.899874
0.415745,0.017472,0.202560,0.005344,0.048641,0.209472,0.000704,0.001920,0.001312,0.000384,0.910978
0.439138,0.017600,0.202400,0.005152,0.048160,0.206593,0.000768,0.002336,0.001120,0.000320,0.931075
0.417025,0.017632,0.202145,0.005248,0.048640,0.207393,0.000832,0.002080,0.001152,0.000384,0.909571
0.416417,0.017568,0.202113,0.005248,0.049568,0.210816,0.000801,0.002016,0.001216,0.000576,0.914371
0.415969,0.017568,0.202305,0.005248,0.047360,0.243072,0.000768,0.002048,0.001120,0.000384,0.943586
0.417793,0.017792,0.204640,0.005120,0.048417,0.198272,0.000960,0.002016,0.001248,0.000352,0.905154
0.416290,0.017856,0.203296,0.005312,0.048864,0.195361,0.000896,0.002240,0.001184,0.000576,0.899811
0.416545,0.017632,0.202753,0.005280,0.048608,0.222465,0.000736,0.002464,0.001216,0.000544,0.926115
0.430881,0.017792,0.202561,0.005280,0.048640,0.192929,0.000800,0.002176,0.001152,0.000576,0.910595
0.416129,0.017568,0.202401,0.005248,0.047840,0.207744,0.000672,0.002240,0.001376,0.000352,0.909346
0.417025,0.017728,0.202624,0.005312,0.048417,0.211904,0.000768,0.002176,0.001184,0.000352,0.915234
0.415906,0.017696,0.221632,0.005376,0.048192,0.207233,0.000672,0.001888,0.001248,0.000384,0.928419
0.416289,0.017568,0.202817,0.005280,0.048160,0.210497,0.000896,0.002080,0.001216,0.000576,0.912739
0.416033,0.017536,0.204033,0.005024,0.048448,0.204865,0.000896,0.002176,0.001184,0.000384,0.908163
0.415585,0.017472,0.202593,0.005248,0.049440,0.193632,0.000736,0.001856,0.001152,0.000384,0.895842
0.415937,0.017792,0.203744,0.005376,0.048225,0.203712,0.000736,0.002016,0.001152,0.000384,0.907170
0.416898,0.017632,0.202688,0.005376,0.048192,0.211265,0.000896,0.002048,0.001280,0.000384,0.914467
0.417441,0.017824,0.203073,0.005280,0.048608,0.191137,0.000768,0.002080,0.001312,0.000352,0.895715
0.420385,0.017888,0.220865,0.005376,0.047712,0.190496,0.000704,0.002176,0.001216,0.000352,0.915394
0.417409,0.017600,0.202721,0.005088,0.048608,0.209248,0.000704,0.002048,0.001152,0.000384,0.912386
0.421057,0.017568,0.202624,0.005024,0.047937,0.192704,0.000768,0.002080,0.001216,0.000704,0.899426
0.421473,0.017537,0.202080,0.005312,0.048384,0.193697,0.000640,0.002048,0.001216,0.000576,0.900707
0.421697,0.017568,0.202657,0.005280,0.048032,0.209153,0.000832,0.001920,0.001152,0.000384,0.916579
0.417313,0.017760,0.202337,0.005280,0.048416,0.209728,0.000672,0.001888,0.001216,0.000352,0.912738
0.417377,0.017568,0.203712,0.005216,0.048545,0.191936,0.000800,0.002144,0.001152,0.000608,0.897186
0.434146,0.017888,0.203168,0.005152,0.050080,0.196097,0.000736,0.002400,0.001216,0.000384,0.919779
0.418081,0.017632,0.202657,0.005120,0.049600,0.208481,0.000864,0.002304,0.001216,0.000384,0.914499
0.420353,0.017760,0.202913,0.005120,0.048544,0.207809,0.000640,0.001984,0.001216,0.000384,0.914499
0.416065,0.017664,0.202657,0.004992,0.048032,0.226624,0.000704,0.002176,0.001120,0.000352,0.928130
0.417505,0.017856,0.203520,0.005376,0.047745,0.199040,0.000896,0.002048,0.001152,0.000352,0.903746
0.416354,0.017728,0.202880,0.005312,0.048032,0.210881,0.000992,0.002112,0.001280,0.000384,0.913539
0.415521,0.017920,0.203329,0.005312,0.048416,0.201569,0.000800,0.001888,0.001088,0.000352,0.903843
0.434529,0.017600,0.203201,0.005344,0.048352,0.211169,0.000704,0.002176,0.001248,0.000576,0.933155
0.417185,0.017600,0.203105,0.005184,0.048256,0.226496,0.000896,0.002017,0.001120,0.000352,0.930211
0.419457,0.017728,0.203297,0.005152,0.048960,0.209728,0.001056,0.002144,0.001280,0.000384,0.916706
0.416162,0.017792,0.203424,0.005056,0.068193,0.205248,0.000736,0.002016,0.001184,0.000384,0.928963
0.416834,0.017856,0.203424,0.005344,0.048384,0.199969,0.000704,0.002208,0.001280,0.000544,0.904611
0.416641,0.017536,0.202945,0.005120,0.048320,0.196257,0.000800,0.002496,0.001184,0.000384,0.899235
0.417249,0.017856,0.201953,0.005280,0.048000,0.192544,0.000704,0.001984,0.001216,0.000576,0.894946
0.431681,0.017568,0.202752,0.005280,0.048257,0.196224,0.000736,0.002240,0.001152,0.000576,0.914338
0.416962,0.017824,0.203584,0.005344,0.048640,0.211841,0.000768,0.002176,0.001088,0.000352,0.916067
0.417089,0.017664,0.203073,0.005312,0.048320,0.193921,0.000704,0.001984,0.001312,0.000320,0.897475
0.416513,0.017728,0.220449,0.005536,0.048448,0.190881,0.000768,0.002112,0.001120,0.000384,0.912323
0.416705,0.017824,0.202913,0.005280,0.049344,0.193024,0.000768,0.002176,0.001248,0.000352,0.897122
0.416386,0.017536,0.202208,0.005376,0.048256,0.208993,0.000800,0.002208,0.001088,0.000608,0.910851
0.418017,0.017760,0.205280,0.005440,0.049440,0.204705,0.000832,0.002144,0.001152,0.000352,0.914051
0.416705,0.017792,0.205665,0.005024,0.047968,0.212513,0.001120,0.002144,0.000960,0.000352,0.917571
0.417377,0.017632,0.204161,0.005248,0.048128,0.207520,0.000896,0.002464,0.001248,0.000576,0.913314
0.416257,0.017472,0.202752,0.005280,0.047616,0.195808,0.000672,0.001984,0.001152,0.000352,0.896450
0.417058,0.017568,0.223040,0.005600,0.048000,0.213121,0.000736,0.001952,0.001120,0.000352,0.936547
0.415777,0.017792,0.202273,0.005280,0.048160,0.207777,0.001120,0.001952,0.001024,0.000416,0.908995
0.415105,0.017408,0.203201,0.005312,0.049024,0.207937,0.000800,0.001952,0.001120,0.000384,0.910115
0.415489,0.017568,0.202497,0.005280,0.048384,0.193440,0.000704,0.001888,0.001088,0.000352,0.894178
0.416961,0.017536,0.202688,0.005312,0.048801,0.208384,0.000832,0.001920,0.001120,0.000384,0.911426
0.417090,0.017504,0.202592,0.005248,0.048000,0.207969,0.000800,0.002016,0.001056,0.000384,0.909987
0.416353,0.017728,0.203585,0.005280,0.048608,0.217377,0.000704,0.002176,0.001184,0.000608,0.921347
0.433857,0.017888,0.203425,0.005120,0.048576,0.209217,0.000736,0.002208,0.001152,0.000384,0.930499
0.416001,0.017600,0.203393,0.005344,0.048288,0.199168,0.000864,0.002144,0.001056,0.000384,0.901730
0.415585,0.017824,0.203136,0.005280,0.049536,0.197313,0.000768,0.001856,0.001056,0.000384,0.900418
0.416321,0.017472,0.202913,0.005280,0.048128,0.212737,0.000832,0.002176,0.001120,0.000352,0.914915
0.417281,0.017568,0.202881,0.005312,0.048064,0.201313,0.001120,0.002176,0.001216,0.000576,0.904867
0.416641,0.017792,0.203489,0.005344,0.048288,0.206848,0.000896,0.001888,0.001120,0.000352,0.910306
0.418241,0.017824,0.203392,0.005216,0.048257,0.197376,0.000704,0.002048,0.001056,0.000384,0.901858
0.433602,0.017664,0.203392,0.005216,0.049792,0.215681,0.000704,0.001888,0.001152,0.000576,0.937123
0.420641,0.017728,0.202433,0.005344,0.048896,0.189729,0.000640,0.002016,0.001184,0.000576,0.896515
0.417761,0.017792,0.204737,0.005344,0.049216,0.204608,0.000928,0.002240,0.001184,0.000576,0.913122
0.417025,0.017600,0.203232,0.005249,0.048416,0.239456,0.000832,0.002464,0.001152,0.000352,0.943202
0.417409,0.017600,0.203616,0.005312,0.048385,0.210912,0.000704,0.002176,0.001152,0.000576,0.915426
0.416354,0.017792,0.202688,0.005312,0.047936,0.233601,0.000736,0.001856,0.001088,0.000608,0.936035
0.418945,0.017792,0.202657,0.005280,0.048128,0.188929,0.001152,0.002144,0.001184,0.000384,0.894051
0.448993,0.017696,0.202241,0.005280,0.048352,0.190049,0.000768,0.002240,0.001152,0.000352,0.924803
0.416097,0.017792,0.203105,0.005280,0.049120,0.208416,0.000704,0.002176,0.001088,0.000384,0.911458
0.420865,0.017536,0.203456,0.005344,0.048704,0.212256,0.000736,0.002112,0.001120,0.000576,0.920514
0.420769,0.017536,0.218496,0.005440,0.048257,0.205376,0.000768,0.001856,0.001120,0.000416,0.927490
0.416705,0.017601,0.204704,0.005312,0.048320,0.199745,0.001120,0.002144,0.001312,0.000384,0.906115
0.417473,0.017664,0.203905,0.005280,0.048384,0.199681,0.000864,0.002112,0.001152,0.000544,0.905027
0.416865,0.017600,0.202273,0.005344,0.048736,0.207936,0.000736,0.002016,0.001120,0.000352,0.910434
0.417185,0.017568,0.202784,0.005312,0.048705,0.208128,0.000928,0.002208,0.001344,0.000384,0.911778
0.415938,0.017792,0.202400,0.005312,0.048480,0.210081,0.000800,0.002048,0.001312,0.000576,0.911939
0.415905,0.017728,0.202753,0.005248,0.048768,0.181953,0.000704,0.002080,0.001120,0.000352,0.884323
0.416481,0.033760,0.202817,0.005248,0.048640,0.212737,0.000640,0.001888,0.001088,0.000576,0.931683
0.416225,0.017632,0.202817,0.005312,0.048352,0.206336,0.000768,0.002176,0.001088,0.000608,0.908898
0.416802,0.017536,0.203488,0.005312,0.049088,0.208513,0.000736,0.002048,0.001184,0.000384,0.912739
0.416321,0.017792,0.202273,0.005472,0.048544,0.193953,0.000704,0.001824,0.001312,0.000352,0.896003
0.418689,0.017920,0.205153,0.005440,0.048544,0.196801,0.000800,0.002272,0.001184,0.000384,0.906147
0.416801,0.017536,0.203457,0.005376,0.048256,0.213440,0.000704,0.002144,0.001184,0.000576,0.917346
0.416161,0.017696,0.203104,0.005345,0.047840,0.198560,0.000672,0.002208,0.001344,0.000352,0.900962
0.432674,0.017888,0.203648,0.005376,0.048352,0.211553,0.000896,0.002112,0.001120,0.000576,0.932099
0.416193,0.017760,0.202401,0.005344,0.048256,0.206593,0.000832,0.002272,0.001344,0.000576,0.909347
0.415393,0.017664,0.203137,0.005312,0.048256,0.210145,0.000640,0.002240,0.001184,0.000576,0.912067
0.417121,0.017664,0.203265,0.005312,0.048672,0.234272,0.000736,0.002112,0.001120,0.000576,0.938850
0.416193,0.017600,0.202881,0.005504,0.047776,0.207104,0.000704,0.002272,0.001120,0.000320,0.909186
0.416513,0.017600,0.202848,0.005184,0.048513,0.209504,0.000768,0.002240,0.001152,0.000352,0.912354
0.416834,0.017696,0.203008,0.005344,0.048448,0.204353,0.000672,0.002048,0.001216,0.000384,0.907939
0.433697,0.017888,0.203553,0.004832,0.048416,0.202177,0.000704,0.002176,0.001280,0.000384,0.923779
0.416225,0.017760,0.202689,0.005280,0.048384,0.199680,0.000864,0.002464,0.001120,0.000384,0.902435
0.416545,0.017856,0.203105,0.005344,0.048480,0.192032,0.000736,0.002144,0.001280,0.000416,0.895618
0.416130,0.017664,0.220128,0.005312,0.048448,0.221761,0.000640,0.002176,0.001120,0.000576,0.941987
0.415554,0.017728,0.203040,0.005120,0.048064,0.209281,0.000704,0.001952,0.001344,0.000352,0.910595
0.417121,0.017760,0.202945,0.005312,0.048640,0.198913,0.000768,0.002240,0.001184,0.000576,0.902883
0.416385,0.017632,0.202689,0.005376,0.048864,0.194496,0.000736,0.002208,0.001152,0.000576,0.897602
0.415937,0.017792,0.202849,0.005344,0.048256,0.212480,0.000768,0.002304,0.001120,0.000352,0.914370
0.415649,0.017568,0.202464,0.005376,0.048193,0.206304,0.000864,0.002080,0.001376,0.000416,0.907618
0.415970,0.017792,0.203456,0.005280,0.049024,0.206273,0.000768,0.002496,0.001088,0.000576,0.910307
0.418049,0.036256,0.202881,0.005280,0.048512,0.218209,0.000896,0.002368,0.001120,0.000384,0.942339
0.417441,0.017632,0.203425,0.005088,0.048416,0.220001,0.000800,0.002272,0.001216,0.000352,0.924579
0.416673,0.017824,0.202689,0.005312,0.048448,0.213728,0.000896,0.002816,0.001216,0.000576,0.917954
0.415681,0.017632,0.201952,0.005216,0.048417,0.211424,0.000864,0.002112,0.001280,0.000352,0.925378
0.415874,0.017632,0.202944,0.005312,0.048640,0.188897,0.001056,0.002016,0.001152,0.000576,0.891779
0.416065,0.017600,0.202945,0.005312,0.048576,0.210337,0.000896,0.002080,0.001088,0.000384,0.912931
0.416609,0.017632,0.202529,0.005312,0.048000,0.196257,0.001120,0.002048,0.001216,0.000416,0.899043
0.431681,0.017632,0.203265,0.004992,0.048576,0.198688,0.000896,0.002080,0.001184,0.000384,0.917026
0.415841,0.017632,0.203008,0.005312,0.048129,0.188448,0.000704,0.002176,0.001184,0.000384,0.890498
0.416386,0.017696,0.202720,0.005280,0.048192,0.204897,0.000928,0.002528,0.001120,0.000576,0.907939
0.417537,0.018016,0.202913,0.005056,0.048576,0.220289,0.000928,0.002112,0.001312,0.000576,0.925923
0.416449,0.017824,0.202817,0.005312,0.047872,0.211841,0.000672,0.002016,0.001088,0.000576,0.914115
0.416513,0.017696,0.203649,0.005120,0.048608,0.211520,0.000864,0.002432,0.001216,0.000384,0.915682
0.416673,0.017472,0.202752,0.005088,0.048449,0.196704,0.000800,0.002368,0.001216,0.000416,0.900130
0.433090,0.017632,0.203584,0.005120,0.048480,0.216577,0.000864,0.002240,0.001216,0.000384,0.937283
0.416481,0.017600,0.203265,0.005312,0.048480,0.196545,0.000960,0.001920,0.001152,0.000384,0.899715
0.416481,0.017728,0.202529,0.005120,0.047936,0.195169,0.000960,0.002272,0.001056,0.000384,0.897507
0.417633,0.017664,0.221569,0.005344,0.048576,0.206592,0.000928,0.001984,0.001184,0.000384,0.930050
0.416737,0.017792,0.203648,0.005088,0.049441,0.193568,0.000736,0.002336,0.001152,0.000384,0.898274
0.416642,0.017536,0.203136,0.005120,0.048096,0.210081,0.000736,0.001824,0.001184,0.000384,0.912387
0.417665,0.017600,0.203521,0.005184,0.049088,0.193793,0.000768,0.002080,0.001152,0.000576,0.899779
0.416449,0.017632,0.203457,0.005152,0.048480,0.195104,0.000928,0.002208,0.001377,0.000384,0.899011
0.418273,0.017632,0.203457,0.005024,0.048288,0.206912,0.000864,0.002112,0.001344,0.000384,0.912482
0.417698,0.017536,0.203264,0.005152,0.048064,0.208257,0.000864,0.002240,0.001152,0.000352,0.912195
0.417121,0.017601,0.218784,0.005184,0.048768,0.190689,0.000896,0.001984,0.001152,0.000384,0.911011
0.416897,0.017696,0.204481,0.005056,0.048096,0.190369,0.000992,0.002048,0.001088,0.000352,0.894531
0.417057,0.017632,0.204577,0.005056,0.048704,0.206784,0.000896,0.002144,0.001088,0.000416,0.912162
0.416481,0.017888,0.203296,0.005088,0.049793,0.221248,0.000768,0.002144,0.001280,0.000352,0.926178
0.418113,0.017568,0.202944,0.005312,0.049025,0.208864,0.000768,0.002048,0.001120,0.000576,0.914338
0.417762,0.017536,0.202848,0.005184,0.048064,0.194337,0.000768,0.002368,0.001024,0.000352,0.897987
0.419073,0.017984,0.203009,0.005088,0.048736,0.215265,0.000832,0.002400,0.001280,0.000384,0.922499
0.437473,0.018272,0.204705,0.005088,0.048672,0.220609,0.000800,0.002560,0.001152,0.000320,0.947971
0.420577,0.017632,0.204737,0.005312,0.047968,0.194272,0.000800,0.002240,0.001248,0.000384,0.903106
0.416481,0.017888,0.202880,0.005440,0.048353,0.205088,0.000800,0.002592,0.001120,0.000416,0.909058
0.416770,0.017696,0.203104,0.005120,0.048704,0.215009,0.000768,0.002272,0.001120,0.000352,0.918787
0.416577,0.017728,0.202881,0.005120,0.049632,0.188129,0.000864,0.002336,0.001120,0.000352,0.892739
0.417217,0.017600,0.203361,0.005120,0.048992,0.200736,0.000896,0.002368,0.001120,0.000352,0.905858
0.422305,0.017696,0.203585,0.005120,0.047904,0.189920,0.001088,0.002304,0.001088,0.000320,0.898978
0.434018,0.017536,0.202720,0.005248,0.048160,0.203041,0.001120,0.002400,0.001248,0.000576,0.923907
0.416065,0.017600,0.203233,0.005248,0.048864,0.191425,0.000736,0.001984,0.001152,0.000352,0.894307
0.416481,0.017632,0.202753,0.005344,0.049920,0.213601,0.000800,0.002208,0.001216,0.000352,0.918435
0.416801,0.017632,0.203361,0.005344,0.048224,0.219616,0.000832,0.002400,0.001088,0.000384,0.923010
0.416353,0.017760,0.203232,0.005248,0.048129,0.210240,0.000704,0.002240,0.001184,0.000384,0.913154
0.415682,0.017856,0.202816,0.005408,0.048480,0.204385,0.000864,0.002080,0.001408,0.000384,0.907427
0.416001,0.017696,0.202913,0.005344,0.048128,0.211553,0.000800,0.002144,0.001184,0.000384,0.913731
0.434625,0.017696,0.203009,0.005216,0.049376,0.216289,0.000672,0.002208,0.001056,0.000384,0.938339
0.416641,0.017600,0.203425,0.005248,0.047968,0.210752,0.000736,0.002336,0.001088,0.000384,0.913858
0.415521,0.017600,0.203488,0.005280,0.048545,0.209376,0.000832,0.002336,0.001184,0.000576,0.912290
0.416546,0.017728,0.213856,0.005280,0.048928,0.212481,0.000704,0.002240,0.001184,0.000352,0.927107
0.415745,0.017760,0.203137,0.005088,0.047680,0.211137,0.000832,0.001952,0.001120,0.000384,0.912259
0.418113,0.017600,0.202433,0.005152,0.047680,0.205345,0.001120,0.002336,0.001216,0.000352,0.909763
0.415937,0.017632,0.203137,0.005120,0.048288,0.203520,0.000864,0.002528,0.001248,0.000352,0.906530
0.416577,0.017568,0.203296,0.005056,0.048001,0.196768,0.001088,0.002048,0.001184,0.000416,0.899490
0.415810,0.017472,0.202976,0.005056,0.048480,0.192417,0.000800,0.002016,0.001120,0.000384,0.894179
0.415841,0.017568,0.202689,0.005248,0.048768,0.195489,0.000736,0.002112,0.001376,0.000576,0.898307
0.415969,0.036128,0.202945,0.005312,0.048384,0.202144,0.000768,0.002272,0.001152,0.000576,0.924131
0.415905,0.018144,0.202305,0.005344,0.048864,0.189376,0.000736,0.002016,0.001120,0.000576,0.892066
0.416290,0.017856,0.202272,0.005280,0.048832,0.191617,0.000768,0.002080,0.001152,0.000352,0.894627
0.416129,0.017824,0.202369,0.005280,0.049504,0.208417,0.000736,0.002016,0.001312,0.000608,0.911843
