Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[9],Layer[10],classifier
0.415713,0.017504,0.201856,0.004864,0.048257,0.000800,0.014240,0.000352,0.176544,0.000576,0.887874
0.417057,0.017409,0.202528,0.004896,0.048064,0.000736,0.013472,0.000416,0.205537,0.000640,0.918435
0.415809,0.017856,0.202497,0.004800,0.048192,0.000576,0.013504,0.000352,0.185345,0.000640,0.896771
0.415521,0.017728,0.202241,0.004832,0.048256,0.000608,0.013408,0.000320,0.189728,0.000576,0.901154
0.416673,0.017696,0.202336,0.005056,0.047808,0.000800,0.013889,0.000352,0.180448,0.000544,0.893090
0.432225,0.017505,0.202976,0.004864,0.048128,0.000832,0.013376,0.000384,0.172737,0.000512,0.901475
0.416097,0.017568,0.202081,0.005024,0.047616,0.000576,0.013440,0.000384,0.171105,0.000544,0.881635
0.416193,0.017856,0.202401,0.004960,0.047648,0.000768,0.013440,0.000384,0.188416,0.000512,0.900002
0.416641,0.017824,0.202144,0.004960,0.048224,0.000832,0.013409,0.000384,0.201856,0.000480,0.914626
0.415105,0.017345,0.202112,0.004896,0.048672,0.000768,0.013408,0.000384,0.177729,0.000512,0.887779
0.415393,0.017824,0.202433,0.005024,0.047936,0.000832,0.013472,0.000352,0.181345,0.000576,0.892451
0.415425,0.017664,0.202401,0.004896,0.047744,0.000768,0.013440,0.000352,0.178848,0.000608,0.889666
0.435457,0.017824,0.202144,0.004896,0.048449,0.000800,0.014016,0.000384,0.177216,0.000576,0.909794
0.416097,0.017505,0.202848,0.005216,0.048288,0.000608,0.013568,0.000384,0.180577,0.000544,0.893635
0.416449,0.017696,0.202785,0.004864,0.048256,0.000832,0.013440,0.000384,0.182657,0.000576,0.895299
0.416481,0.017632,0.202753,0.005376,0.048416,0.000832,0.013632,0.000384,0.191296,0.000672,0.941314
0.416065,0.017568,0.202145,0.004864,0.048224,0.000832,0.013760,0.000352,0.182912,0.000704,0.894946
0.415650,0.017536,0.202656,0.005056,0.048160,0.000768,0.013632,0.000352,0.180737,0.000704,0.892515
0.415457,0.017440,0.202849,0.004992,0.048896,0.000640,0.013824,0.000384,0.173377,0.000576,0.886019
0.436833,0.017600,0.202465,0.004864,0.048896,0.000800,0.013888,0.000352,0.179200,0.000608,0.912866
0.415457,0.017792,0.202848,0.004800,0.048097,0.000608,0.013568,0.000352,0.179936,0.000640,0.891554
0.415682,0.017376,0.202176,0.004832,0.047360,0.000576,0.013440,0.000352,0.184801,0.000608,0.894403
0.417185,0.017856,0.203233,0.004896,0.047296,0.000608,0.013440,0.000352,0.183137,0.000512,0.895715
0.416449,0.017792,0.202337,0.004896,0.048544,0.000832,0.013472,0.000320,0.192160,0.000608,0.905154
0.415873,0.017952,0.202177,0.004864,0.048032,0.000832,0.013920,0.000352,0.189888,0.000480,0.901698
0.415938,0.017856,0.202912,0.004832,0.048064,0.000832,0.013856,0.000416,0.173441,0.000544,0.886019
0.431745,0.017472,0.202433,0.004832,0.048672,0.000768,0.013984,0.000352,0.193761,0.000608,0.922275
0.415841,0.017312,0.202529,0.004864,0.047904,0.000864,0.013632,0.000352,0.180065,0.000544,0.891459
0.416193,0.017568,0.202624,0.004768,0.048161,0.000832,0.013696,0.000384,0.180320,0.000672,0.892450
0.415970,0.017344,0.202112,0.004864,0.047808,0.000832,0.013408,0.000384,0.186657,0.000544,0.896867
0.415457,0.017408,0.201985,0.004864,0.047488,0.000640,0.013376,0.000384,0.191105,0.000544,0.900931
0.415585,0.017600,0.202369,0.005088,0.047680,0.000832,0.013664,0.000384,0.178624,0.000576,0.889730
0.416033,0.017408,0.202176,0.004800,0.048001,0.000800,0.013888,0.000384,0.176480,0.000512,0.888034
0.415842,0.017536,0.203936,0.004928,0.048544,0.000800,0.013664,0.000320,0.179553,0.000672,0.908931
0.415297,0.017856,0.202465,0.005024,0.047744,0.000800,0.014368,0.000352,0.180545,0.000512,0.892291
0.415457,0.017504,0.202657,0.004928,0.048288,0.000800,0.013728,0.000352,0.181440,0.000576,0.892642
0.415553,0.017760,0.203232,0.004896,0.048096,0.000800,0.013473,0.000384,0.176416,0.000512,0.888226
0.415361,0.017792,0.202592,0.005248,0.048288,0.000576,0.013472,0.000384,0.192673,0.000576,0.904067
0.417217,0.017984,0.203009,0.004864,0.047808,0.000608,0.013408,0.000352,0.176097,0.000608,0.889059
0.415905,0.017792,0.202625,0.004896,0.047680,0.000640,0.013376,0.000384,0.172512,0.000544,0.883330
0.415618,0.017856,0.218336,0.005024,0.048672,0.000832,0.013857,0.000352,0.174624,0.000512,0.903363
0.415905,0.017440,0.202561,0.005280,0.047712,0.000800,0.013504,0.000384,0.180321,0.000544,0.891779
0.415393,0.017664,0.201953,0.004800,0.048352,0.000608,0.013408,0.000384,0.183552,0.000544,0.893602
0.415233,0.017952,0.202112,0.004801,0.048320,0.000800,0.013536,0.000352,0.177472,0.000512,0.888706
0.430722,0.017792,0.202240,0.005056,0.047488,0.000576,0.013728,0.000384,0.183169,0.000608,0.909219
0.416193,0.017952,0.202497,0.004832,0.048576,0.000800,0.013824,0.000384,0.183169,0.000512,0.895779
0.415105,0.018112,0.204193,0.004896,0.047648,0.000576,0.013440,0.000384,0.169472,0.000512,0.881602
0.416097,0.017888,0.217248,0.005216,0.048449,0.000576,0.013504,0.000384,0.184448,0.000800,0.912514
0.416226,0.017696,0.202080,0.004800,0.047712,0.000608,0.013696,0.000384,0.182337,0.000512,0.893347
0.417665,0.017664,0.204065,0.004864,0.048224,0.000832,0.013504,0.000416,0.183297,0.000608,0.899171
0.417057,0.017472,0.202913,0.004832,0.048608,0.000832,0.013728,0.000384,0.184448,0.000608,0.898050
0.441121,0.017984,0.202721,0.004864,0.048608,0.000832,0.013408,0.000352,0.188352,0.000512,0.926338
0.416673,0.017536,0.203936,0.004832,0.047904,0.000640,0.013377,0.000320,0.177984,0.000512,0.890850
0.417345,0.017889,0.202112,0.004896,0.048288,0.000832,0.013440,0.000352,0.180225,0.000608,0.893667
0.416449,0.017536,0.219969,0.005248,0.048928,0.000864,0.013376,0.000352,0.180257,0.000576,0.911651
0.415937,0.017472,0.202657,0.004864,0.048320,0.000800,0.013408,0.000352,0.170816,0.000512,0.882402
0.415457,0.017792,0.202848,0.004832,0.047809,0.000832,0.013408,0.000352,0.173280,0.000576,0.884738
0.415777,0.017376,0.202945,0.004832,0.047840,0.000832,0.013376,0.000384,0.182273,0.000480,0.893379
0.433537,0.017664,0.202273,0.004800,0.048512,0.000832,0.013376,0.000320,0.167265,0.000576,0.896547
0.415905,0.017696,0.202465,0.004832,0.048192,0.000832,0.013408,0.000384,0.176480,0.000480,0.887778
0.415522,0.018016,0.202112,0.004992,0.046912,0.000640,0.013632,0.000384,0.189345,0.000544,0.899299
0.416353,0.017600,0.203169,0.005088,0.064608,0.000864,0.013728,0.000416,0.181185,0.000608,0.911299
0.415873,0.017760,0.202785,0.004896,0.047392,0.000800,0.013376,0.000384,0.178977,0.000544,0.889795
0.417217,0.018048,0.202369,0.004896,0.048064,0.000896,0.013440,0.000384,0.176000,0.000544,0.889666
0.415970,0.017568,0.202752,0.005248,0.048544,0.000800,0.013952,0.000384,0.188129,0.000512,0.901027
0.431713,0.017729,0.202976,0.005024,0.048256,0.000800,0.013440,0.000384,0.179713,0.000544,0.908099
0.415937,0.017696,0.202017,0.004864,0.048320,0.000800,0.013408,0.000416,0.179361,0.000576,0.890563
0.415585,0.017568,0.201825,0.004864,0.048128,0.000800,0.013440,0.000320,0.184768,0.000544,0.894818
0.415394,0.017696,0.201760,0.004832,0.048608,0.000832,0.013408,0.000416,0.196577,0.000608,0.907555
0.415425,0.017632,0.202177,0.004832,0.048960,0.000864,0.013504,0.000352,0.179521,0.000672,0.891171
0.415361,0.017664,0.201953,0.004896,0.047744,0.000800,0.013536,0.000384,0.177184,0.000576,0.887362
0.414849,0.017408,0.201696,0.004960,0.047872,0.000832,0.013409,0.000416,0.176128,0.000512,0.884962
0.434753,0.017632,0.202817,0.004864,0.047392,0.000832,0.013376,0.000416,0.175233,0.000512,0.905091
0.415841,0.017664,0.203073,0.004864,0.047168,0.000608,0.013440,0.000384,0.180416,0.000544,0.891618
0.415713,0.017408,0.202464,0.004864,0.047489,0.000800,0.013408,0.000384,0.182016,0.000544,0.892226
0.415202,0.017440,0.202400,0.004832,0.047008,0.000800,0.013376,0.000352,0.199521,0.000512,0.908931
0.415265,0.017984,0.202081,0.004832,0.047424,0.000768,0.013344,0.000416,0.177409,0.000544,0.887203
0.415233,0.017856,0.201889,0.004896,0.047008,0.000608,0.013504,0.000384,0.184928,0.000480,0.893826
0.415809,0.018080,0.204032,0.004801,0.047264,0.000832,0.013504,0.000384,0.186496,0.000544,0.899330
0.434114,0.017888,0.202816,0.004864,0.047712,0.000800,0.013472,0.000416,0.177217,0.000544,0.907299
0.416129,0.017696,0.201729,0.004896,0.048480,0.000832,0.013408,0.000384,0.174113,0.000544,0.885475
0.415233,0.017664,0.201889,0.004832,0.047872,0.000832,0.013504,0.000352,0.182688,0.000544,0.892194
0.416001,0.017600,0.202560,0.005056,0.047425,0.000576,0.013504,0.000384,0.178432,0.000512,0.890018
0.419170,0.017760,0.202400,0.004800,0.047712,0.000768,0.013504,0.000416,0.185569,0.000544,0.899779
0.416033,0.017760,0.202689,0.004800,0.047840,0.000800,0.013600,0.000416,0.188257,0.000544,0.900035
0.416097,0.017536,0.202145,0.004864,0.048736,0.000608,0.013344,0.000384,0.185760,0.000576,0.897186
0.417090,0.017600,0.202176,0.004800,0.048097,0.000832,0.013376,0.000352,0.169504,0.000608,0.901955
0.415553,0.017536,0.202273,0.005024,0.047776,0.000576,0.013408,0.000384,0.174305,0.000576,0.884323
0.415585,0.017280,0.202177,0.004736,0.047392,0.000608,0.013472,0.000384,0.176032,0.000544,0.885346
0.416897,0.017984,0.204032,0.004896,0.047969,0.000832,0.013504,0.000352,0.182912,0.000544,0.898498
0.416386,0.017856,0.204672,0.005056,0.047488,0.000608,0.013440,0.000320,0.179617,0.000480,0.893571
0.416289,0.017824,0.202817,0.005024,0.047584,0.000768,0.013344,0.000384,0.186305,0.000512,0.898211
0.416769,0.018272,0.202113,0.005152,0.048160,0.000576,0.013408,0.000352,0.183520,0.000672,0.897410
0.416001,0.018176,0.221760,0.005472,0.047873,0.000576,0.013344,0.000320,0.209024,0.000480,0.941442
0.416129,0.017728,0.201888,0.005088,0.048320,0.000640,0.013473,0.000384,0.186848,0.000672,0.898562
0.417857,0.017920,0.202273,0.004896,0.047872,0.000832,0.013472,0.000416,0.184001,0.000576,0.897923
0.416705,0.017888,0.202945,0.005024,0.048160,0.000800,0.013568,0.000352,0.184609,0.000576,0.899139
0.416929,0.017760,0.204065,0.004832,0.047264,0.000608,0.013568,0.000384,0.194816,0.000640,0.908610
0.416385,0.017952,0.203072,0.004832,0.047649,0.000576,0.013600,0.000416,0.180896,0.000512,0.893698
0.416194,0.018240,0.202304,0.004960,0.047936,0.000864,0.013536,0.000352,0.187553,0.000608,0.900099
0.415393,0.017504,0.221921,0.005024,0.048128,0.000800,0.013536,0.000384,0.189025,0.000960,0.921155
0.415585,0.017344,0.202401,0.005056,0.047968,0.000800,0.013664,0.000384,0.181280,0.000704,0.892514
0.415425,0.017568,0.202081,0.004864,0.048512,0.000832,0.013600,0.000384,0.191968,0.000704,0.904642
0.416353,0.017600,0.202208,0.004800,0.048257,0.000800,0.013760,0.000352,0.200032,0.000960,0.913506
0.416290,0.017760,0.201984,0.004800,0.048000,0.000800,0.013568,0.000320,0.185729,0.000672,0.897987
0.416097,0.017856,0.202273,0.004864,0.048480,0.000832,0.013504,0.000416,0.190049,0.000512,0.903043
0.416001,0.017760,0.202113,0.004864,0.048096,0.000608,0.013504,0.000320,0.190305,0.000960,0.902083
0.435137,0.017664,0.203041,0.004864,0.047616,0.000576,0.013728,0.000384,0.170784,0.000736,0.902242
0.415842,0.017536,0.202272,0.004864,0.047744,0.000800,0.013728,0.000384,0.177025,0.000640,0.888547
0.416641,0.017600,0.201825,0.005024,0.048032,0.000768,0.013472,0.000384,0.170625,0.000672,0.882627
0.417985,0.017344,0.201985,0.004832,0.047552,0.000608,0.013472,0.000416,0.187008,0.000704,0.899714
0.415553,0.017376,0.201985,0.004864,0.047040,0.000576,0.013536,0.000448,0.174656,0.000608,0.884482
0.416034,0.017664,0.201888,0.004992,0.047648,0.000832,0.013504,0.000384,0.186689,0.000544,0.898627
0.415969,0.017952,0.201985,0.004864,0.047040,0.000832,0.013600,0.000352,0.183617,0.000576,0.894691
0.416705,0.038400,0.202657,0.004864,0.048032,0.000768,0.013568,0.000576,0.179489,0.000544,0.913699
0.415713,0.018144,0.202209,0.004896,0.047040,0.000576,0.013440,0.000384,0.179488,0.000672,0.890082
0.415330,0.017760,0.202496,0.004832,0.046976,0.000800,0.013472,0.000384,0.189537,0.000672,0.899843
0.416769,0.017568,0.201825,0.004864,0.047584,0.000576,0.013472,0.000384,0.179617,0.000512,0.890883
0.416065,0.017696,0.202529,0.005120,0.047296,0.000928,0.013504,0.000384,0.178176,0.000640,0.890050
0.415841,0.017568,0.201920,0.004800,0.047553,0.000576,0.013536,0.000352,0.176416,0.000576,0.886594
0.416706,0.017504,0.201888,0.004832,0.046944,0.000608,0.013536,0.000384,0.178337,0.000576,0.888803
0.415905,0.017664,0.221697,0.005216,0.047360,0.000640,0.013632,0.000384,0.170945,0.000544,0.902243
0.416353,0.017568,0.202433,0.004768,0.047360,0.000544,0.013568,0.000384,0.189600,0.000576,0.901506
0.416001,0.017760,0.202240,0.004833,0.047328,0.000608,0.013536,0.000384,0.181120,0.000576,0.892386
0.416066,0.017760,0.202464,0.004800,0.047712,0.000608,0.013568,0.000320,0.179425,0.000704,0.891523
0.415649,0.017568,0.202017,0.004832,0.047328,0.000768,0.013536,0.000384,0.179457,0.000576,0.889987
0.428097,0.017536,0.202305,0.004800,0.047168,0.000576,0.013504,0.000416,0.184801,0.000576,0.907651
0.416225,0.017664,0.202209,0.004768,0.047040,0.000608,0.013440,0.000384,0.180128,0.000544,0.890530
0.416482,0.017536,0.229344,0.005280,0.047264,0.000576,0.013472,0.000352,0.187201,0.000608,0.926147
0.415489,0.017536,0.201985,0.004768,0.047136,0.000608,0.013472,0.000320,0.183969,0.000608,0.893443
0.415649,0.017600,0.201825,0.004800,0.046912,0.000576,0.013888,0.000384,0.178208,0.000544,0.887714
0.416065,0.017504,0.201824,0.005024,0.047105,0.000832,0.013440,0.000448,0.174400,0.000512,0.884482
0.428866,0.017568,0.201984,0.005056,0.046848,0.000864,0.013664,0.000416,0.189505,0.000576,0.913347
0.416033,0.017536,0.202177,0.004864,0.047136,0.000896,0.013536,0.000352,0.177537,0.000576,0.888003
0.415713,0.018016,0.201985,0.004864,0.047136,0.000608,0.013504,0.000352,0.176640,0.000512,0.886530
0.416162,0.017472,0.201920,0.004864,0.070720,0.000928,0.013472,0.000384,0.176353,0.000480,0.910275
0.415457,0.017312,0.201953,0.004800,0.047040,0.000608,0.013504,0.000384,0.173633,0.000576,0.882371
0.415553,0.017888,0.201889,0.004832,0.046912,0.000576,0.013408,0.000352,0.186720,0.000608,0.895650
0.415873,0.017312,0.204544,0.004768,0.047360,0.000608,0.013441,0.000384,0.171424,0.000544,0.883426
0.432769,0.017280,0.202465,0.004800,0.046880,0.000608,0.013440,0.000384,0.172257,0.000448,0.898403
0.415713,0.017408,0.202657,0.004800,0.046976,0.000640,0.013408,0.000352,0.166592,0.000512,0.876386
0.415425,0.017440,0.201984,0.004768,0.046912,0.000832,0.013313,0.000384,0.174208,0.000512,0.883234
0.416289,0.017696,0.202625,0.005024,0.046944,0.000576,0.013472,0.000416,0.199425,0.000544,0.910819
0.415169,0.017728,0.202977,0.004832,0.047264,0.000800,0.013504,0.000384,0.184320,0.000576,0.894946
0.415969,0.017696,0.201920,0.005440,0.047073,0.000832,0.013472,0.000352,0.178336,0.000512,0.888962
0.415394,0.017600,0.201664,0.004832,0.047136,0.000576,0.013856,0.000320,0.184513,0.000544,0.893603
0.434145,0.017888,0.202241,0.005088,0.046976,0.000608,0.013472,0.000384,0.178017,0.000576,0.906563
0.415905,0.017536,0.201889,0.004864,0.047104,0.000608,0.013440,0.000352,0.172672,0.000512,0.881954
0.415714,0.017440,0.202400,0.004896,0.046944,0.000640,0.013440,0.000352,0.174401,0.000512,0.883491
0.415553,0.017664,0.201921,0.004896,0.046880,0.000576,0.013312,0.000384,0.173889,0.000480,0.882979
0.415105,0.017504,0.202625,0.004832,0.046816,0.000640,0.013408,0.000352,0.175104,0.000480,0.884066
0.415010,0.017408,0.201984,0.004832,0.046784,0.000576,0.013408,0.000352,0.169217,0.000480,0.878531
0.415777,0.017728,0.202145,0.005152,0.047616,0.000608,0.013472,0.000352,0.172865,0.000544,0.884323
0.416961,0.017696,0.214497,0.005184,0.047104,0.000608,0.013472,0.000384,0.184064,0.000576,0.908770
0.425185,0.017472,0.202080,0.004800,0.047265,0.000640,0.013568,0.000384,0.217504,0.000608,0.937858
0.416162,0.017376,0.202560,0.004800,0.047008,0.000640,0.013568,0.000352,0.191009,0.000512,0.901667
0.416833,0.017633,0.202528,0.004800,0.047008,0.000640,0.013472,0.000384,0.181601,0.000544,0.893315
0.415649,0.017696,0.201953,0.005024,0.047104,0.000800,0.013536,0.000384,0.180417,0.000480,0.890499
0.415809,0.017472,0.201729,0.004896,0.046944,0.000832,0.013504,0.000384,0.190432,0.000512,0.900450
0.415873,0.017344,0.201728,0.004800,0.046849,0.000800,0.013600,0.000352,0.188832,0.000512,0.898370
0.415842,0.017504,0.223904,0.005440,0.046944,0.000832,0.013536,0.000352,0.172001,0.000576,0.905699
0.415937,0.017280,0.202081,0.004832,0.047072,0.000800,0.013504,0.000320,0.177793,0.000544,0.887299
0.415681,0.017856,0.201921,0.004896,0.047232,0.000800,0.013536,0.000384,0.191904,0.000544,0.902658
0.416065,0.017760,0.202401,0.004864,0.047488,0.000832,0.013856,0.000384,0.196608,0.000544,0.909538
0.415841,0.017536,0.202048,0.004864,0.047105,0.000800,0.013568,0.000416,0.176608,0.000512,0.887298
0.415746,0.018272,0.202144,0.004896,0.047008,0.000832,0.013568,0.000384,0.188513,0.000608,0.899395
0.416033,0.017504,0.201889,0.004800,0.047008,0.000768,0.013568,0.000384,0.222881,0.000576,0.932995
0.415873,0.017472,0.221281,0.004960,0.047456,0.000800,0.013536,0.000384,0.184129,0.000608,0.915747
0.416161,0.017920,0.201729,0.004832,0.047072,0.000576,0.013600,0.000384,0.176672,0.000544,0.886978
0.415778,0.017472,0.202240,0.004768,0.046816,0.000608,0.013440,0.000384,0.180929,0.000576,0.890435
0.417249,0.017664,0.201985,0.004832,0.046976,0.000768,0.013472,0.000384,0.179617,0.000608,0.891491
0.416321,0.017696,0.202145,0.004864,0.047392,0.000544,0.013440,0.000352,0.177312,0.000640,0.888290
0.415393,0.017632,0.201984,0.004800,0.047648,0.000640,0.013568,0.000384,0.190464,0.000704,0.901730
0.415426,0.017376,0.202208,0.004800,0.047520,0.000608,0.013504,0.000352,0.180641,0.000576,0.891139
0.416385,0.017632,0.231873,0.005120,0.047264,0.000768,0.013440,0.000416,0.176961,0.000576,0.918723
0.416641,0.017568,0.201921,0.004832,0.047456,0.000832,0.013536,0.000384,0.189569,0.000640,0.901091
0.416225,0.017792,0.202849,0.004832,0.047168,0.000800,0.013568,0.000384,0.182464,0.000576,0.894306
0.415393,0.017600,0.202368,0.004864,0.047457,0.000608,0.013440,0.000416,0.178240,0.000544,0.889058
0.415489,0.017729,0.202400,0.004864,0.047168,0.000864,0.013568,0.000384,0.177089,0.000480,0.887395
0.415457,0.017504,0.202817,0.004800,0.047072,0.000800,0.013472,0.000384,0.178336,0.000480,0.888355
0.414977,0.017536,0.202177,0.004832,0.047008,0.000800,0.013472,0.000416,0.183744,0.000480,0.892866
0.415330,0.017472,0.220896,0.004960,0.047297,0.000832,0.013504,0.000352,0.185728,0.000640,0.915043
0.415938,0.017888,0.202080,0.004864,0.047136,0.000608,0.013568,0.000320,0.184353,0.000544,0.895587
0.416545,0.017632,0.202241,0.005024,0.047520,0.000608,0.013568,0.000384,0.172289,0.000544,0.884387
0.416097,0.017696,0.202145,0.004864,0.048000,0.000608,0.013664,0.000384,0.185664,0.000608,0.898306
0.417153,0.017792,0.202273,0.004960,0.048256,0.000864,0.013888,0.000352,0.201312,0.000640,0.915810
0.416961,0.017600,0.204448,0.004864,0.048065,0.000832,0.014720,0.000384,0.180032,0.000672,0.896450
0.416098,0.017536,0.203328,0.004896,0.048128,0.000800,0.013760,0.000608,0.189377,0.000736,0.902659
0.434626,0.017728,0.203328,0.004864,0.047840,0.000832,0.013632,0.000352,0.187297,0.000672,0.919587
0.416321,0.017696,0.202369,0.004864,0.048096,0.000800,0.013664,0.000384,0.188513,0.000672,0.900931
0.415169,0.017504,0.203073,0.004800,0.049056,0.000896,0.013504,0.000416,0.177152,0.000608,0.889698
0.416801,0.018272,0.202529,0.004768,0.048480,0.000832,0.013504,0.000352,0.184000,0.000608,0.898466
0.416289,0.017696,0.203040,0.004864,0.048320,0.000833,0.013568,0.000320,0.187136,0.000640,0.900194
0.417089,0.017793,0.203936,0.004832,0.047392,0.000608,0.013568,0.000384,0.187521,0.000704,0.901315
0.415617,0.017792,0.202241,0.005088,0.048160,0.000608,0.013568,0.000384,0.187361,0.000672,0.899171
0.436673,0.017472,0.203233,0.004832,0.047840,0.000832,0.013600,0.000384,0.186016,0.000704,0.920195
0.416065,0.017600,0.202113,0.005280,0.047040,0.000832,0.013568,0.000352,0.193792,0.000576,0.904834
0.417377,0.017760,0.202112,0.004864,0.047201,0.000832,0.013440,0.000384,0.222208,0.000544,0.935042
0.416225,0.017344,0.202912,0.005056,0.048352,0.000608,0.013473,0.000384,0.201696,0.000640,0.914754
0.416065,0.018145,0.202784,0.004992,0.048544,0.000928,0.013504,0.000384,0.174305,0.000544,0.887939
0.416705,0.017568,0.202689,0.004992,0.048480,0.000832,0.013472,0.000384,0.181953,0.000480,0.895203
0.416513,0.017728,0.202721,0.005248,0.048576,0.000608,0.013600,0.000352,0.182304,0.000544,0.896514
0.436769,0.017696,0.204193,0.004800,0.048096,0.000832,0.013472,0.000352,0.180384,0.000704,0.915746
0.415969,0.017600,0.203648,0.005056,0.048545,0.000832,0.014048,0.000416,0.195328,0.000640,0.909986
0.416578,0.017504,0.203360,0.004992,0.049056,0.000832,0.013952,0.000384,0.184897,0.000640,0.900067
0.416545,0.017600,0.232385,0.005440,0.048928,0.000832,0.014144,0.000352,0.193089,0.000672,0.938851
0.416065,0.017632,0.202849,0.004832,0.048896,0.000832,0.013856,0.000384,0.190273,0.000512,0.903747
0.416673,0.017472,0.202209,0.004992,0.047680,0.000832,0.013664,0.000416,0.184896,0.000544,0.897154
0.429761,0.017792,0.202753,0.004928,0.048256,0.000832,0.013568,0.000416,0.182400,0.000608,0.909122
0.415969,0.017568,0.202272,0.004896,0.047808,0.000576,0.013729,0.000384,0.188288,0.000544,0.899810
0.416641,0.017729,0.202560,0.004896,0.048192,0.000864,0.013504,0.000384,0.181985,0.000512,0.894755
0.415937,0.017536,0.202625,0.004896,0.047680,0.000768,0.013696,0.000384,0.190561,0.000640,0.903139
0.416161,0.017632,0.222049,0.005312,0.048000,0.001088,0.013920,0.000352,0.192097,0.000576,0.926275
0.415297,0.017920,0.202433,0.005248,0.048448,0.000896,0.013664,0.000352,0.183136,0.000704,0.895842
0.416225,0.017568,0.202432,0.005056,0.048097,0.000896,0.013632,0.000352,0.186080,0.000704,0.898978
0.416002,0.017472,0.203136,0.005056,0.048672,0.000832,0.014016,0.000384,0.190465,0.000544,0.904003
0.416097,0.017696,0.202785,0.004896,0.048544,0.000800,0.013888,0.000384,0.185025,0.000512,0.898659
0.416097,0.017728,0.202497,0.004832,0.047712,0.000800,0.013728,0.000352,0.173729,0.000512,0.885891
0.416289,0.017504,0.202849,0.004896,0.048064,0.001024,0.013760,0.000320,0.179008,0.000608,0.892002
0.415714,0.034016,0.202592,0.005280,0.047809,0.000832,0.013728,0.000320,0.179744,0.000544,0.908675
0.415937,0.017729,0.202208,0.004832,0.048288,0.000800,0.013536,0.000416,0.184929,0.000576,0.897059
0.416705,0.017728,0.202401,0.004832,0.048416,0.000832,0.013600,0.000384,0.189569,0.000608,0.903683
0.417313,0.017696,0.202049,0.005216,0.048096,0.000832,0.013664,0.000384,0.183424,0.000576,0.896866
0.415809,0.017792,0.202528,0.004864,0.047777,0.000832,0.013504,0.000352,0.182624,0.000544,0.894210
0.416034,0.017568,0.203744,0.005280,0.047744,0.000864,0.013472,0.000384,0.181985,0.000576,0.895395
0.416417,0.017600,0.202113,0.004992,0.047776,0.000832,0.013536,0.000416,0.181665,0.000512,0.893571
0.417057,0.036384,0.202369,0.005312,0.048256,0.000800,0.013568,0.000384,0.182880,0.000576,0.915874
0.416193,0.017696,0.203105,0.004864,0.047872,0.000800,0.013472,0.000384,0.174400,0.000608,0.887042
0.416034,0.017792,0.202240,0.004832,0.047808,0.000832,0.013536,0.000384,0.181537,0.000576,0.893187
0.415809,0.017632,0.202177,0.004992,0.048736,0.000832,0.013600,0.000320,0.192737,0.000640,0.905187
0.416929,0.017856,0.203745,0.004864,0.047840,0.000832,0.013568,0.000384,0.181345,0.000512,0.895779
0.416769,0.017792,0.202945,0.004832,0.047872,0.000800,0.013600,0.000352,0.188960,0.000608,0.902626
0.416737,0.017504,0.202400,0.004864,0.047809,0.000832,0.013472,0.000384,0.175808,0.000672,0.888802
0.439330,0.017824,0.203072,0.004896,0.048768,0.000832,0.013472,0.000352,0.183041,0.000672,0.920099
0.416161,0.017568,0.202657,0.004832,0.048032,0.000832,0.013568,0.000384,0.184321,0.000640,0.896899
0.417025,0.017728,0.202433,0.005152,0.048448,0.000928,0.013504,0.000352,0.186081,0.000672,0.899843
0.416033,0.017504,0.202433,0.005056,0.048000,0.000832,0.013536,0.000352,0.191584,0.000512,0.904194
0.416033,0.017728,0.202688,0.004832,0.047873,0.000768,0.013696,0.000384,0.180704,0.000672,0.892738
0.415714,0.017696,0.202624,0.004896,0.047744,0.000800,0.013536,0.000352,0.182913,0.000672,0.894787
0.415681,0.017600,0.203137,0.004864,0.047872,0.000864,0.013568,0.000384,0.180417,0.000640,0.892451
0.431169,0.017504,0.202817,0.004800,0.047328,0.000832,0.013600,0.000384,0.184128,0.000672,0.911107
0.416417,0.017792,0.202881,0.005056,0.048256,0.000576,0.013472,0.000416,0.179200,0.000640,0.892834
0.416002,0.017920,0.202240,0.004928,0.048416,0.000832,0.013984,0.000352,0.189825,0.000608,0.902723
0.416065,0.017537,0.202400,0.004832,0.047360,0.000832,0.013728,0.000320,0.211585,0.000608,0.923459
0.415745,0.017536,0.202145,0.005024,0.047968,0.000768,0.013472,0.000416,0.180897,0.000640,0.892547
0.416513,0.017760,0.202977,0.004832,0.048032,0.000832,0.013536,0.000352,0.186689,0.000640,0.899747
0.416385,0.017792,0.202145,0.004864,0.048480,0.000800,0.013472,0.000384,0.184064,0.001120,0.897154
0.434977,0.017760,0.202144,0.005248,0.047937,0.000832,0.013536,0.000384,0.181664,0.000768,0.912898
0.415937,0.017537,0.202528,0.004864,0.047968,0.000576,0.013408,0.000352,0.184449,0.000576,0.895715
0.416001,0.017600,0.202433,0.004896,0.048384,0.000800,0.013504,0.000448,0.172129,0.000544,0.884419
0.415905,0.017600,0.201953,0.004800,0.047584,0.000640,0.013440,0.000416,0.211232,0.000576,0.921538
0.416033,0.018016,0.202272,0.005280,0.047457,0.000832,0.013568,0.000352,0.186400,0.000640,0.899010
0.416578,0.017472,0.202688,0.005248,0.048096,0.000832,0.013888,0.000352,0.195777,0.000576,0.909155
