Layer[0],Layer[1],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.435202,0.017440,0.785602,0.002400,0.001152,0.000352,1.247684
0.420162,0.017376,0.738690,0.002400,0.001088,0.000416,1.185444
0.420801,0.017728,0.773411,0.002496,0.001088,0.000384,1.221636
0.420321,0.017696,0.730210,0.002272,0.000960,0.000384,1.177379
0.420097,0.017376,0.741058,0.003296,0.001024,0.000384,1.188739
0.420769,0.017536,0.753250,0.002528,0.001152,0.000416,1.201859
0.415681,0.017504,0.738146,0.002304,0.001088,0.000576,1.180899
0.419905,0.017504,0.737986,0.002176,0.001056,0.000384,1.184451
0.420258,0.017472,0.765922,0.002208,0.001120,0.000352,1.212740
0.415426,0.017248,0.732930,0.002688,0.000992,0.000576,1.174948
0.420609,0.017184,0.737443,0.002304,0.001024,0.000320,1.184388
0.435169,0.017696,0.747618,0.002721,0.001056,0.000384,1.210692
0.415617,0.017472,0.731138,0.002304,0.001056,0.000384,1.173539
0.416001,0.017376,0.739298,0.003424,0.001216,0.000576,1.183427
0.435809,0.017536,0.763202,0.002496,0.001216,0.000384,1.226531
0.417057,0.017408,0.746338,0.002432,0.001120,0.000352,1.190147
0.420929,0.017280,0.766178,0.003520,0.001152,0.000384,1.215427
0.420321,0.017216,0.731586,0.002368,0.001184,0.000384,1.178595
0.420290,0.017344,0.732834,0.002272,0.001056,0.000352,1.179716
0.420161,0.017281,0.750402,0.003392,0.001120,0.000384,1.198532
0.420001,0.017344,0.740419,0.002208,0.001024,0.000384,1.186916
0.421217,0.017312,0.733922,0.002208,0.001056,0.000384,1.181539
0.420417,0.017248,0.793218,0.003072,0.001216,0.000448,1.243683
0.420321,0.017760,0.742114,0.002176,0.001024,0.000352,1.189347
0.421217,0.017440,0.734530,0.002304,0.001280,0.000384,1.182819
0.437729,0.017280,0.762914,0.002464,0.001088,0.000384,1.227843
0.420449,0.017568,0.743106,0.002304,0.001088,0.000352,1.190627
0.419905,0.017568,0.733570,0.002560,0.000960,0.000352,1.180483
0.420098,0.017408,0.745410,0.002400,0.000992,0.000384,1.192100
0.420770,0.017472,0.740610,0.002304,0.001024,0.000576,1.188324
0.420193,0.017408,0.760899,0.003360,0.001184,0.000384,1.208932
0.420161,0.017536,0.741282,0.002241,0.001632,0.000384,1.188996
0.420577,0.017376,0.738210,0.002240,0.001056,0.000384,1.185283
0.420513,0.017472,0.755170,0.002336,0.001280,0.000384,1.202467
0.419169,0.017344,0.740674,0.002272,0.001120,0.000384,1.186147
0.420737,0.017536,0.743938,0.002496,0.001184,0.000384,1.192995
0.421601,0.017280,0.770690,0.002464,0.001088,0.000384,1.218819
0.415905,0.017440,0.727458,0.002336,0.001056,0.000352,1.169891
0.415458,0.017440,0.738466,0.002368,0.001312,0.000352,1.180708
0.437538,0.017344,0.740258,0.002304,0.001248,0.000608,1.205316
0.420577,0.017504,0.729250,0.002401,0.000992,0.000384,1.176900
0.415297,0.017440,0.733538,0.002208,0.001056,0.000352,1.175363
0.430081,0.017248,0.740322,0.002400,0.001056,0.000384,1.197763
0.419905,0.017536,0.729858,0.002208,0.001088,0.000384,1.176291
0.420545,0.017504,0.792674,0.002464,0.001120,0.000384,1.240131
0.417025,0.017632,0.740418,0.002592,0.001376,0.000384,1.186851
0.416257,0.017248,0.751842,0.002560,0.001312,0.000352,1.195363
0.420225,0.017504,0.771010,0.002880,0.001248,0.000320,1.219011
0.420897,0.017472,0.738562,0.002496,0.001248,0.000416,1.187267
0.416001,0.017664,0.743938,0.002752,0.001184,0.000320,1.188387
0.434849,0.017440,0.741826,0.002368,0.001152,0.000384,1.204099
0.420385,0.017664,0.745442,0.002656,0.001312,0.000640,1.194435
0.416162,0.017888,0.743330,0.002528,0.001248,0.000384,1.187140
0.433794,0.017536,0.730594,0.002944,0.001216,0.000320,1.192388
0.420258,0.017280,0.742274,0.002528,0.001184,0.000352,1.189572
0.417537,0.017664,0.775746,0.002688,0.001344,0.000384,1.224068
0.416450,0.017792,0.748706,0.002496,0.001536,0.000352,1.193572
0.416001,0.017537,0.734722,0.002496,0.001376,0.000352,1.178372
0.420321,0.017504,0.771939,0.002688,0.001280,0.000416,1.219876
0.420481,0.017248,0.741634,0.002497,0.001152,0.000320,1.190180
0.415969,0.017504,0.747362,0.002560,0.001216,0.000352,1.191203
0.416033,0.017536,0.771618,0.002688,0.001280,0.000384,1.216451
0.420737,0.017344,0.748354,0.002656,0.001152,0.000384,1.196771
0.416257,0.017504,0.748066,0.002496,0.001152,0.000352,1.192035
0.432449,0.017600,0.760034,0.002560,0.001472,0.000608,1.221859
0.421505,0.017504,0.754306,0.002656,0.001408,0.000352,1.204067
0.416353,0.017280,0.748674,0.002976,0.001216,0.000384,1.193123
0.421729,0.017824,0.753922,0.002912,0.001120,0.000352,1.203971
0.421057,0.017504,0.754178,0.002592,0.001248,0.000320,1.202819
0.419873,0.017440,0.768482,0.002752,0.001184,0.000384,1.215875
0.415617,0.017408,0.737506,0.002656,0.001344,0.000352,1.180899
0.419969,0.017728,0.745154,0.002592,0.001248,0.000384,1.193443
0.420225,0.017536,0.784098,0.002496,0.001216,0.000352,1.232035
0.421249,0.017312,0.735906,0.002336,0.001184,0.000384,1.184515
0.416801,0.017344,0.747234,0.002592,0.001376,0.000608,1.192835
0.447329,0.017312,0.761410,0.002688,0.001184,0.000608,1.236739
0.415713,0.017216,0.772130,0.002560,0.001152,0.000384,1.215107
0.420001,0.017312,0.746978,0.002432,0.001216,0.000608,1.194659
0.415873,0.017504,0.739842,0.002688,0.001280,0.000384,1.184099
0.420961,0.017312,0.743778,0.002624,0.001472,0.000608,1.193379
0.417249,0.017344,0.758210,0.002688,0.001248,0.000352,1.203555
0.415521,0.017280,0.745602,0.002496,0.001184,0.000352,1.189219
0.416001,0.017344,0.757634,0.003008,0.001152,0.000384,1.201443
0.420001,0.017472,0.781858,0.003136,0.001248,0.000384,1.230243
0.417377,0.017568,0.747298,0.002848,0.001152,0.000384,1.193603
0.420385,0.017472,0.746978,0.002560,0.001408,0.000576,1.195939
0.433633,0.017632,0.740066,0.002816,0.001408,0.000448,1.201955
0.415329,0.017568,0.750626,0.002528,0.001184,0.000352,1.193827
0.420801,0.017600,0.737922,0.002656,0.001312,0.000384,1.186755
0.420577,0.017568,0.741250,0.002528,0.001248,0.000352,1.189603
0.419937,0.017344,0.738146,0.002528,0.001152,0.000384,1.185603
0.420001,0.017504,0.790178,0.003072,0.001312,0.000384,1.239395
0.420609,0.017376,0.742658,0.002560,0.001184,0.000416,1.191107
0.420641,0.017472,0.725378,0.002592,0.001216,0.000576,1.174307
0.416641,0.017568,0.773346,0.003136,0.001536,0.000416,1.220163
0.420609,0.017344,0.745730,0.002688,0.001472,0.000352,1.194883
0.420065,0.017568,0.754434,0.002656,0.001216,0.000416,1.202531
0.433313,0.017568,0.752162,0.002336,0.001216,0.000352,1.212835
0.420321,0.017408,0.752354,0.002624,0.001216,0.000352,1.200035
0.420705,0.017536,0.744898,0.002464,0.001216,0.000384,1.192963
0.415809,0.017568,0.752898,0.002816,0.001472,0.000352,1.196931
0.417217,0.017536,0.744962,0.002400,0.001280,0.000352,1.189571
0.420674,0.017344,0.769378,0.002752,0.001216,0.000384,1.217796
0.415873,0.017632,0.753122,0.002400,0.001280,0.000320,1.196963
0.417185,0.017568,0.752802,0.002944,0.001184,0.000320,1.199715
0.420609,0.017504,0.772834,0.002816,0.001152,0.000320,1.222627
0.420705,0.017408,0.750946,0.002528,0.001216,0.000352,1.199523
0.416129,0.017568,0.738466,0.002496,0.001184,0.000352,1.182083
0.436322,0.017504,0.755554,0.002560,0.001216,0.000640,1.219812
0.420065,0.017504,0.748034,0.002464,0.001152,0.000352,1.195843
0.420705,0.017440,0.751170,0.002400,0.001152,0.000352,1.199587
0.421633,0.017312,0.752898,0.002720,0.001152,0.000384,1.202403
0.421281,0.017760,0.752834,0.002464,0.001216,0.000384,1.202467
0.422241,0.017408,0.766402,0.002528,0.001216,0.000416,1.216547
0.416481,0.017600,0.759778,0.002656,0.001280,0.000320,1.205123
0.420737,0.017280,0.798658,0.002400,0.001152,0.000352,1.247075
0.439745,0.020768,0.755394,0.002688,0.001408,0.000384,1.227811
0.420353,0.017248,0.749218,0.002528,0.001216,0.000352,1.197443
0.420673,0.017248,0.740994,0.002432,0.001280,0.000384,1.189251
0.435329,0.017344,0.769762,0.002528,0.001152,0.000352,1.232707
0.416353,0.017632,0.751554,0.002656,0.001248,0.000352,1.196387
0.416385,0.017472,0.777986,0.002528,0.001184,0.000384,1.222019
0.415553,0.017504,0.752994,0.002688,0.001152,0.000320,1.196547
0.419073,0.017536,0.739490,0.002496,0.001184,0.000352,1.186403
0.417857,0.017728,0.788002,0.002624,0.001184,0.000352,1.235555
0.420897,0.017504,0.758594,0.002944,0.001376,0.000480,1.209411
0.416385,0.017472,0.754882,0.002624,0.001472,0.000608,1.200131
0.439905,0.017632,0.752962,0.002560,0.001344,0.000352,1.221315
0.415873,0.017504,0.755650,0.002496,0.001440,0.000352,1.199715
0.420641,0.017472,0.752578,0.002624,0.001184,0.000320,1.201123
0.438081,0.017312,0.755266,0.002720,0.001120,0.000352,1.221155
0.421537,0.017696,0.749410,0.002560,0.001184,0.000384,1.198947
0.421281,0.017472,0.768354,0.002816,0.001280,0.000352,1.218755
0.416545,0.017568,0.754466,0.002656,0.001248,0.000352,1.199139
0.417921,0.017792,0.757666,0.003200,0.001376,0.000384,1.206211
0.416481,0.017536,0.779266,0.002624,0.001184,0.000384,1.224131
0.421121,0.017376,0.740354,0.002528,0.001440,0.000352,1.190115
0.420897,0.017344,0.752194,0.002592,0.001408,0.000352,1.201091
0.437345,0.017408,0.746562,0.002336,0.001184,0.000384,1.211587
0.416481,0.017312,0.749762,0.002624,0.001152,0.000352,1.194147
0.416449,0.017344,0.744130,0.002496,0.001152,0.000608,1.188483
0.436993,0.017952,0.754114,0.002656,0.001216,0.000352,1.219651
0.420897,0.017536,0.758946,0.002528,0.001280,0.000352,1.208003
0.415937,0.017408,0.773762,0.002753,0.001312,0.000416,1.218308
0.420737,0.017504,0.755715,0.002816,0.001216,0.000320,1.204676
0.415297,0.017312,0.745474,0.002528,0.001408,0.000352,1.188484
0.415585,0.017440,0.769986,0.002784,0.001184,0.000416,1.213603
0.415649,0.017440,0.749282,0.002592,0.001216,0.000384,1.192739
0.420737,0.017280,0.753474,0.002784,0.001216,0.000320,1.202211
0.441601,0.017568,0.765219,0.002688,0.001248,0.000384,1.235076
0.420449,0.017376,0.749187,0.002848,0.001216,0.000384,1.197636
0.421025,0.017344,0.748963,0.002528,0.001472,0.000384,1.197604
0.432769,0.017536,0.780195,0.002560,0.001280,0.000352,1.240676
0.416193,0.017408,0.753571,0.002656,0.001280,0.000384,1.197988
0.420737,0.017472,0.774115,0.002592,0.001184,0.000384,1.222660
0.420354,0.017536,0.751938,0.003072,0.001344,0.000416,1.200964
0.421410,0.017408,0.755458,0.002560,0.001184,0.000416,1.204676
0.420258,0.017536,0.777794,0.003168,0.001248,0.000384,1.228036
0.420674,0.017568,0.751234,0.002656,0.001312,0.000384,1.200420
0.419842,0.017824,0.749570,0.002880,0.001248,0.000352,1.197860
0.445666,0.017824,0.759938,0.002624,0.001248,0.000576,1.234212
0.420353,0.017536,0.750914,0.002560,0.001216,0.000384,1.198755
0.420673,0.017568,0.742946,0.002464,0.001504,0.000352,1.191715
0.416449,0.017504,0.743746,0.002880,0.001184,0.000416,1.188387
0.420193,0.017504,0.757634,0.002624,0.001408,0.000384,1.206147
0.419297,0.017632,0.759106,0.002976,0.001344,0.000384,1.207907
0.420289,0.017728,0.747298,0.002784,0.001152,0.000384,1.196259
0.420289,0.017728,0.750082,0.002656,0.001184,0.000384,1.198467
0.416321,0.017664,0.767266,0.002560,0.001344,0.000352,1.212067
0.416545,0.017344,0.736258,0.002688,0.001248,0.000352,1.180515
0.420929,0.017536,0.746626,0.002688,0.001248,0.000352,1.195395
0.434209,0.017792,0.763362,0.002592,0.001216,0.000352,1.225891
0.416321,0.017568,0.741154,0.002688,0.001248,0.000352,1.185187
0.416897,0.017696,0.754466,0.002656,0.001216,0.000416,1.200611
0.419937,0.017344,0.779106,0.002816,0.001152,0.000416,1.227811
0.420289,0.017632,0.745826,0.002496,0.001184,0.000320,1.194531
0.420353,0.017504,0.788514,0.003008,0.001376,0.000480,1.239459
0.420193,0.017728,0.755778,0.002688,0.001216,0.000608,1.204291
0.416129,0.017408,0.742626,0.002560,0.001280,0.000608,1.187043
0.420097,0.017728,0.771746,0.002880,0.001216,0.000608,1.220547
0.416865,0.017504,0.751266,0.002496,0.001248,0.000704,1.196195
0.421057,0.017568,0.742082,0.002624,0.001312,0.000576,1.190851
0.436257,0.017536,0.743458,0.002528,0.001248,0.000608,1.208259
0.416641,0.017792,0.743874,0.002720,0.001216,0.000576,1.189379
0.421281,0.017504,0.752866,0.002496,0.001152,0.000384,1.202051
0.416225,0.017472,0.751458,0.003328,0.001248,0.000576,1.196259
0.416481,0.017504,0.747842,0.002432,0.001216,0.000576,1.192259
0.420545,0.017504,0.759043,0.002560,0.001152,0.000608,1.207876
0.420129,0.017536,0.740610,0.002560,0.001216,0.000384,1.188740
0.417857,0.017696,0.758531,0.002848,0.001248,0.000320,1.204996
0.416289,0.017568,0.778115,0.003200,0.001344,0.000352,1.223332
0.420545,0.017344,0.738627,0.002592,0.001216,0.000352,1.186980
0.421153,0.017536,0.747779,0.002496,0.001280,0.000416,1.196964
0.437281,0.017633,0.757474,0.002720,0.001248,0.000352,1.224900
0.415074,0.017632,0.753634,0.002848,0.001312,0.000608,1.197380
0.419330,0.017472,0.750466,0.002624,0.001184,0.000416,1.197732
0.420258,0.017536,0.740194,0.002496,0.001408,0.000416,1.188196
0.419585,0.017377,0.747138,0.002656,0.001568,0.000416,1.195044
0.420033,0.017377,0.765218,0.003008,0.001280,0.000384,1.213604
0.422114,0.017728,0.745058,0.002496,0.001344,0.000384,1.195364
0.420834,0.017440,0.740930,0.002656,0.001248,0.000608,1.189796
0.420642,0.017344,0.768994,0.002848,0.001376,0.000416,1.218276
0.415842,0.017344,0.747458,0.002592,0.001216,0.000384,1.190788
0.418210,0.017696,0.757474,0.002624,0.001248,0.000352,1.205188
0.439778,0.017312,0.762050,0.002560,0.001184,0.000320,1.229668
