Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[10],classifier
0.416641,0.017600,0.202817,0.005376,0.048576,0.000832,0.153056,0.916931
0.420705,0.018016,0.203489,0.005088,0.048288,0.000832,0.156992,0.923394
0.420929,0.017856,0.202209,0.005088,0.048480,0.000832,0.135424,0.899266
0.420930,0.017856,0.203008,0.005056,0.049408,0.000864,0.151073,0.917763
0.416194,0.017984,0.202528,0.005120,0.047904,0.000896,0.153793,0.915491
0.433153,0.017824,0.203905,0.004832,0.048000,0.000864,0.156833,0.937731
0.417377,0.017888,0.202817,0.005088,0.048544,0.000832,0.153664,0.916003
0.420545,0.017504,0.203585,0.005088,0.049536,0.000864,0.149024,0.918818
0.416097,0.017888,0.203073,0.005120,0.049824,0.000832,0.164352,0.929282
0.419681,0.017984,0.203904,0.005088,0.047809,0.000832,0.150656,0.916130
0.416706,0.017952,0.202784,0.005056,0.050944,0.000896,0.154241,0.921315
0.416417,0.018272,0.203265,0.005312,0.047808,0.001088,0.137217,0.906339
0.452481,0.018048,0.204097,0.005312,0.047840,0.000896,0.155393,0.954531
0.420545,0.017824,0.203585,0.005024,0.047808,0.000864,0.138816,0.903107
0.416769,0.017344,0.203105,0.005344,0.047872,0.000896,0.149376,0.912290
0.420705,0.017344,0.220960,0.005472,0.050273,0.000896,0.148480,0.933058
0.416194,0.017312,0.204832,0.005248,0.049248,0.000832,0.151873,0.916323
0.420833,0.017536,0.202977,0.005248,0.048064,0.000832,0.134817,0.905539
0.416321,0.017408,0.202657,0.005376,0.047712,0.000832,0.152384,0.914499
0.420641,0.017344,0.202529,0.005248,0.047584,0.000896,0.145376,0.908866
0.416961,0.017856,0.202656,0.005312,0.048449,0.000864,0.137216,0.909986
0.421090,0.017792,0.202880,0.005152,0.048640,0.000832,0.136513,0.910691
0.454882,0.017664,0.202976,0.005408,0.047840,0.000992,0.139969,0.939843
0.415777,0.017728,0.203137,0.005344,0.048064,0.000864,0.145345,0.904515
0.415681,0.018016,0.202785,0.005056,0.048032,0.000896,0.135232,0.896067
0.415937,0.017952,0.202689,0.005088,0.048672,0.000832,0.145184,0.907682
0.420545,0.018048,0.202784,0.005056,0.049857,0.000864,0.137216,0.902882
0.416162,0.017760,0.202944,0.005088,0.048224,0.000896,0.137185,0.899075
0.416513,0.018048,0.202657,0.005056,0.048128,0.000832,0.151777,0.915331
0.438081,0.017952,0.203137,0.005376,0.050336,0.000832,0.144064,0.928483
0.416769,0.017856,0.203009,0.005312,0.049536,0.000896,0.142976,0.909698
0.416257,0.018048,0.203104,0.005120,0.049185,0.000928,0.150400,0.912994
0.417346,0.018080,0.202304,0.005056,0.048416,0.000832,0.212321,0.984355
0.421154,0.018048,0.203008,0.005088,0.047456,0.000800,0.145825,0.914435
0.420769,0.017857,0.202784,0.005056,0.048448,0.000800,0.150081,0.916291
0.416673,0.017408,0.202817,0.005056,0.048896,0.000800,0.149728,0.910691
0.441569,0.018048,0.202657,0.005056,0.048544,0.000832,0.138048,0.921219
0.416897,0.017728,0.202849,0.005344,0.047680,0.000832,0.146752,0.906434
0.420577,0.017728,0.202560,0.005152,0.047585,0.000896,0.151392,0.919522
0.416066,0.017888,0.222976,0.005312,0.047744,0.000896,0.135425,0.913539
0.416545,0.017920,0.202369,0.005344,0.048832,0.000864,0.159745,0.921571
0.416385,0.017664,0.202529,0.005088,0.048352,0.000864,0.151040,0.914467
0.420673,0.017888,0.202049,0.005056,0.048864,0.000864,0.123744,0.895074
0.416321,0.017600,0.202785,0.005088,0.048896,0.000864,0.147072,0.907586
0.416609,0.017952,0.202848,0.005088,0.048481,0.000928,0.138624,0.901826
0.420546,0.018048,0.202688,0.005056,0.048320,0.000832,0.154049,0.922211
0.434593,0.017856,0.203360,0.005312,0.047488,0.000896,0.137985,0.918531
0.415969,0.017984,0.202625,0.005280,0.047392,0.000864,0.152704,0.915907
0.420513,0.017824,0.203009,0.005248,0.047936,0.000864,0.154592,0.919459
0.415841,0.018048,0.204385,0.005024,0.048256,0.000960,0.150688,0.934594
0.420737,0.018048,0.203200,0.005344,0.047969,0.001088,0.155680,0.924930
0.420898,0.017824,0.203360,0.005088,0.047968,0.000896,0.153985,0.920355
0.420577,0.018049,0.202976,0.005120,0.047840,0.000896,0.153121,0.918499
0.439873,0.017920,0.203169,0.004832,0.048256,0.000832,0.152097,0.937891
0.421025,0.017792,0.202625,0.005312,0.048416,0.000864,0.157312,0.926979
0.420929,0.017760,0.203649,0.005280,0.048000,0.000864,0.154464,0.923778
0.420001,0.017536,0.202945,0.005312,0.070176,0.000864,0.155072,0.941538
0.420737,0.017824,0.203040,0.005376,0.049345,0.000832,0.137568,0.906434
0.415650,0.017760,0.202560,0.005312,0.047968,0.000864,0.150497,0.912387
0.416193,0.017889,0.203072,0.005152,0.047808,0.000864,0.149537,0.912067
0.420961,0.017984,0.202721,0.005344,0.048672,0.000896,0.148193,0.917507
0.421505,0.017856,0.202817,0.005312,0.048224,0.000864,0.140512,0.920515
0.416385,0.017760,0.202977,0.005088,0.048224,0.000864,0.140640,0.912514
0.416769,0.017760,0.220992,0.005280,0.048001,0.000832,0.150880,0.931266
0.421218,0.017792,0.202560,0.005344,0.047520,0.000864,0.150049,0.913731
0.416033,0.017792,0.202689,0.005120,0.047616,0.000864,0.150305,0.910627
0.420097,0.017920,0.202593,0.005344,0.048064,0.000864,0.150528,0.919779
0.420673,0.017856,0.202529,0.005120,0.048288,0.000896,0.151072,0.919394
0.415617,0.017760,0.202304,0.005088,0.048353,0.000896,0.148192,0.906242
0.420034,0.017696,0.202368,0.005312,0.048384,0.000864,0.148001,0.910179
0.450273,0.017569,0.202976,0.005184,0.048064,0.000896,0.139681,0.940611
0.415777,0.017568,0.203361,0.005312,0.050080,0.000832,0.138144,0.898851
0.420097,0.017824,0.202529,0.005312,0.048608,0.000864,0.135712,0.900930
0.415361,0.017728,0.204032,0.005312,0.048865,0.000832,0.150752,0.909346
0.420866,0.017920,0.203008,0.005344,0.048448,0.000864,0.150465,0.921155
0.420641,0.017920,0.203297,0.005056,0.048224,0.000832,0.147745,0.922147
0.420705,0.017696,0.203649,0.005344,0.048096,0.000896,0.158464,0.929923
0.434433,0.017952,0.203585,0.005312,0.047680,0.000832,0.152768,0.935682
0.420609,0.017728,0.203329,0.005248,0.048640,0.000832,0.150240,0.916354
0.421026,0.017696,0.203072,0.005056,0.048352,0.000832,0.147873,0.916323
0.422753,0.017537,0.204128,0.005056,0.048672,0.000896,0.174273,0.950403
0.415361,0.017632,0.203265,0.005536,0.048096,0.000864,0.148321,0.914019
0.420737,0.017568,0.202817,0.005440,0.048768,0.000832,0.148000,0.918051
0.422529,0.017792,0.202465,0.005280,0.048064,0.000832,0.151456,0.915938
0.440257,0.017760,0.202881,0.004832,0.048128,0.000832,0.150624,0.932738
0.420546,0.017568,0.203296,0.005056,0.048576,0.000864,0.149985,0.918595
0.418177,0.017665,0.203392,0.005312,0.048928,0.000832,0.150625,0.921763
0.417057,0.017760,0.203777,0.005248,0.068032,0.000896,0.148896,0.929731
0.420097,0.017568,0.202721,0.005312,0.047904,0.000864,0.146752,0.908994
0.416321,0.017728,0.203136,0.005056,0.047969,0.000832,0.136352,0.901122
0.415938,0.017696,0.203008,0.005024,0.048256,0.000864,0.147681,0.908899
0.449186,0.017792,0.203424,0.005248,0.048160,0.000864,0.147361,0.940835
0.420129,0.017664,0.203681,0.005376,0.048032,0.000800,0.146400,0.911811
0.416257,0.017760,0.202465,0.004992,0.050208,0.000864,0.135648,0.898210
0.419841,0.017600,0.222688,0.005728,0.048705,0.000832,0.144992,0.933250
0.416066,0.017504,0.202976,0.005248,0.047712,0.000928,0.146561,0.910307
0.415393,0.017920,0.202657,0.005312,0.047136,0.000864,0.146177,0.902019
0.420033,0.017696,0.202721,0.005280,0.047808,0.000896,0.143776,0.904483
0.420225,0.017824,0.203233,0.005024,0.049536,0.000832,0.135232,0.899362
0.419841,0.017696,0.202368,0.005472,0.048353,0.000832,0.146784,0.910466
0.420930,0.017792,0.203104,0.005312,0.048640,0.000928,0.136705,0.910083
0.415809,0.017632,0.220673,0.005216,0.048576,0.000864,0.145217,0.929923
0.420641,0.017952,0.202273,0.005376,0.047616,0.000864,0.148800,0.919107
0.419969,0.017952,0.203169,0.005056,0.047424,0.000896,0.147936,0.917442
0.420129,0.017920,0.203264,0.005056,0.047361,0.000864,0.154048,0.917314
0.415650,0.017856,0.202176,0.005088,0.047808,0.000864,0.134401,0.892067
0.420033,0.017760,0.202529,0.005312,0.047360,0.000832,0.147745,0.914179
0.420609,0.018304,0.202817,0.005152,0.047072,0.000800,0.162240,0.926659
0.420097,0.017696,0.221441,0.005248,0.047296,0.001120,0.148096,0.934018
0.420161,0.017664,0.202752,0.005248,0.047137,0.000832,0.149920,0.921890
0.416130,0.017824,0.202464,0.005088,0.047328,0.000896,0.146497,0.911747
0.415745,0.017984,0.203201,0.005088,0.048352,0.000864,0.142081,0.907267
0.415841,0.017920,0.202913,0.005056,0.047968,0.000864,0.139136,0.898050
0.415553,0.017792,0.203232,0.005057,0.048288,0.000864,0.174720,0.939330
0.420610,0.017472,0.202976,0.005024,0.049344,0.000864,0.148897,0.923939
0.438210,0.017760,0.202912,0.005152,0.047392,0.000864,0.176001,0.960643
0.420545,0.017856,0.202593,0.005312,0.049376,0.000864,0.134817,0.902371
0.415457,0.017856,0.202657,0.005312,0.048416,0.000864,0.149728,0.909186
0.415809,0.017600,0.202336,0.005248,0.048417,0.000832,0.148608,0.914434
0.415330,0.017888,0.202656,0.004864,0.047584,0.000832,0.148865,0.912547
0.419873,0.017921,0.204896,0.005472,0.048000,0.000832,0.149025,0.916643
0.416417,0.018112,0.204929,0.005056,0.047808,0.000832,0.149088,0.912995
0.434017,0.017664,0.203233,0.005024,0.047296,0.000800,0.171488,0.981251
0.416673,0.017760,0.202113,0.005088,0.048096,0.000896,0.151680,0.913250
0.420417,0.017760,0.204704,0.005280,0.048929,0.000832,0.137600,0.906850
0.420161,0.017888,0.202369,0.005312,0.048256,0.000608,0.170881,0.949251
0.420033,0.017344,0.202689,0.005280,0.047840,0.000640,0.141696,0.913123
0.415649,0.017984,0.202305,0.005088,0.047264,0.000832,0.144352,0.915970
0.420993,0.017472,0.202784,0.005344,0.047457,0.000832,0.148192,0.915362
0.439650,0.017952,0.202528,0.004864,0.047712,0.000832,0.154689,0.950371
0.419969,0.017472,0.203265,0.005088,0.048064,0.000896,0.147713,0.917795
0.420385,0.017792,0.202881,0.005280,0.047968,0.000896,0.143424,0.911331
0.420193,0.017792,0.202401,0.005472,0.047584,0.000832,0.168960,0.941442
0.419745,0.017536,0.203136,0.005312,0.047937,0.000800,0.161728,0.933346
0.415586,0.017760,0.202688,0.005088,0.047936,0.000832,0.133921,0.893411
0.419361,0.017824,0.202305,0.005280,0.047008,0.000800,0.148545,0.918531
0.432609,0.017792,0.202305,0.004832,0.047328,0.000864,0.148960,0.924515
0.421057,0.017888,0.203585,0.005120,0.047008,0.000864,0.137248,0.916994
0.416417,0.017920,0.202912,0.005312,0.047841,0.000864,0.136704,0.909154
0.416354,0.017984,0.202528,0.005056,0.065024,0.000832,0.153761,0.938979
0.416993,0.017761,0.202816,0.005152,0.047936,0.000864,0.147169,0.909795
0.416353,0.017760,0.203169,0.005152,0.048032,0.000832,0.129408,0.899459
0.416193,0.017856,0.202753,0.005056,0.049184,0.000832,0.149696,0.914018
0.432129,0.017760,0.202176,0.005248,0.048769,0.000768,0.144736,0.920866
0.415618,0.017760,0.202560,0.005280,0.047520,0.000800,0.143521,0.905507
0.415617,0.017760,0.202113,0.005664,0.047520,0.000800,0.131104,0.890979
0.415777,0.017600,0.202273,0.005408,0.066976,0.000864,0.149184,0.928450
0.415553,0.017728,0.202465,0.005408,0.047456,0.000832,0.130752,0.897954
0.416610,0.017536,0.202976,0.005568,0.046976,0.000832,0.149985,0.912707
0.420417,0.017760,0.202304,0.005376,0.046976,0.000864,0.133057,0.897059
0.436129,0.017760,0.202081,0.005056,0.047232,0.000832,0.133376,0.911939
0.419809,0.017824,0.202593,0.005280,0.047744,0.000864,0.129568,0.895682
0.420801,0.017664,0.202976,0.005056,0.049985,0.000896,0.135968,0.908898
0.419682,0.018528,0.222208,0.005472,0.048320,0.000832,0.150433,0.939907
0.420161,0.017760,0.202657,0.005120,0.047936,0.000864,0.141313,0.922691
0.415777,0.017920,0.202689,0.005280,0.048192,0.000832,0.151040,0.913155
0.416321,0.017440,0.202081,0.005088,0.048640,0.000832,0.137408,0.896898
0.422177,0.017760,0.202816,0.005056,0.047425,0.000864,0.171520,0.937442
0.416386,0.017728,0.202272,0.005280,0.047616,0.000832,0.144929,0.906851
0.421089,0.017728,0.202753,0.005312,0.048256,0.000864,0.147809,0.914851
0.420833,0.017504,0.235297,0.005248,0.047872,0.000864,0.149856,0.954563
0.415809,0.017376,0.202337,0.005024,0.047808,0.000896,0.134304,0.890818
0.420353,0.017760,0.202816,0.005248,0.048448,0.000832,0.138368,0.906050
0.420353,0.017377,0.202208,0.005088,0.048000,0.000832,0.146241,0.912995
0.416257,0.017504,0.202561,0.005056,0.047744,0.000832,0.148448,0.907523
0.420065,0.017952,0.202337,0.005024,0.047104,0.000832,0.136032,0.902402
0.419969,0.017920,0.203040,0.005248,0.047521,0.000800,0.148448,0.913986
0.415554,0.017824,0.220192,0.005216,0.047840,0.000608,0.134337,0.914787
0.419521,0.017792,0.202785,0.005280,0.047072,0.000800,0.132768,0.901507
0.420161,0.017696,0.202785,0.005120,0.047904,0.000832,0.156480,0.924771
0.418433,0.017472,0.203009,0.005280,0.048608,0.000832,0.133952,0.904034
0.415618,0.017504,0.203744,0.005024,0.048256,0.000832,0.133857,0.901411
0.422721,0.017600,0.202721,0.005056,0.048352,0.000864,0.133729,0.902915
0.419585,0.017536,0.202145,0.004992,0.048896,0.000832,0.129760,0.893730
0.423713,0.017728,0.220864,0.005217,0.049440,0.000672,0.133536,0.922850
0.416546,0.017504,0.203136,0.004864,0.049120,0.000640,0.152193,0.917347
0.417089,0.017728,0.203329,0.005056,0.048096,0.000672,0.133473,0.903299
0.418049,0.017760,0.203137,0.005088,0.047200,0.000832,0.134688,0.900290
0.416769,0.017664,0.202592,0.005153,0.047168,0.000832,0.132768,0.892514
0.424130,0.017728,0.202496,0.005024,0.047680,0.000800,0.132993,0.906659
0.421505,0.017504,0.202977,0.004992,0.047040,0.000800,0.150497,0.914243
0.422145,0.017792,0.220641,0.005248,0.047008,0.000832,0.149249,0.933411
0.420545,0.017792,0.202593,0.005056,0.047872,0.000864,0.155968,0.923843
0.418753,0.017568,0.202689,0.005248,0.047968,0.000832,0.133664,0.898178
0.416770,0.017824,0.202720,0.005088,0.050112,0.000832,0.131169,0.900675
0.417249,0.017952,0.202657,0.005056,0.048576,0.000864,0.149281,0.915811
0.420961,0.017856,0.202465,0.005088,0.049312,0.000832,0.132768,0.901859
0.420417,0.017568,0.202433,0.005120,0.047936,0.000864,0.141408,0.906562
0.421025,0.036576,0.203712,0.005216,0.049345,0.000864,0.137888,0.926914
0.422466,0.017728,0.203200,0.005376,0.048352,0.000864,0.135009,0.899843
0.424097,0.017664,0.202721,0.005056,0.048256,0.000864,0.148481,0.916771
0.422529,0.017696,0.202497,0.004864,0.047744,0.000800,0.135904,0.898819
0.417569,0.017536,0.202497,0.005024,0.048160,0.000864,0.133952,0.896258
0.417601,0.017568,0.202176,0.005024,0.047968,0.000864,0.133473,0.894562
0.417793,0.017696,0.202305,0.005312,0.047936,0.000832,0.140801,0.902019
0.417953,0.033216,0.202945,0.005024,0.047680,0.000640,0.156768,0.941155
0.421697,0.017536,0.202241,0.004992,0.047200,0.000800,0.127712,0.894338
0.421889,0.017728,0.202528,0.005280,0.047905,0.000832,0.131936,0.896162
0.420385,0.017857,0.202336,0.005312,0.047264,0.000832,0.132833,0.899363
0.422881,0.017920,0.202913,0.005088,0.047392,0.000864,0.142656,0.912931
0.416641,0.017760,0.202497,0.005088,0.047200,0.000960,0.136800,0.901282
0.420802,0.017536,0.202336,0.005024,0.047744,0.000832,0.131457,0.903587
0.421345,0.017856,0.220257,0.005152,0.047168,0.000864,0.148033,0.930115
0.418753,0.017600,0.202337,0.005056,0.047712,0.000832,0.143872,0.904547
0.422273,0.017536,0.202401,0.005248,0.047552,0.000896,0.129760,0.895458
0.422529,0.017632,0.201824,0.005344,0.047617,0.000864,0.130752,0.900962
0.416865,0.017664,0.202241,0.005056,0.047776,0.000800,0.129729,0.893475
0.419489,0.017856,0.202049,0.005152,0.047008,0.000800,0.145600,0.909026
0.421889,0.017632,0.202369,0.005152,0.047744,0.000864,0.135936,0.902914
0.421282,0.017504,0.221120,0.005216,0.047168,0.000864,0.134625,0.917507
0.420417,0.017536,0.202337,0.005024,0.047552,0.000832,0.132129,0.899747
0.417089,0.017600,0.202241,0.005152,0.047520,0.000832,0.131680,0.893122
0.421057,0.017760,0.202368,0.005248,0.047617,0.000832,0.149376,0.918498
0.420674,0.017568,0.201888,0.005184,0.047264,0.000992,0.144225,0.906883
0.420929,0.017632,0.202049,0.005344,0.047744,0.000864,0.130848,0.896931
0.420385,0.017632,0.202337,0.005056,0.048224,0.000768,0.130464,0.898530
0.416193,0.017696,0.228321,0.005280,0.047968,0.000832,0.143808,0.925282
0.416578,0.017440,0.203008,0.005056,0.047744,0.000640,0.128961,0.885891
0.417857,0.017440,0.202433,0.005280,0.047360,0.000832,0.133537,0.901827
0.420929,0.017472,0.202241,0.005056,0.047968,0.000832,0.133728,0.903906
0.423489,0.017312,0.201889,0.005056,0.047744,0.000864,0.148352,0.920098
0.420289,0.017696,0.201888,0.005440,0.047649,0.000864,0.132768,0.902786
0.424034,0.017600,0.202432,0.004896,0.048064,0.000896,0.140193,0.913667
0.422337,0.017888,0.220353,0.005408,0.047264,0.000832,0.136064,0.921187
0.422017,0.017824,0.204673,0.005024,0.047456,0.000832,0.136224,0.914818
0.420353,0.017984,0.205313,0.005312,0.047104,0.000864,0.155712,0.918946
0.417122,0.017952,0.202976,0.005120,0.046912,0.000864,0.151841,0.913507
0.420545,0.017665,0.203488,0.005024,0.047616,0.000800,0.137057,0.900643
0.420769,0.017824,0.203585,0.005088,0.047328,0.001024,0.152800,0.920003
0.416321,0.017536,0.202817,0.005024,0.047168,0.000864,0.138176,0.893794
0.420673,0.017760,0.222625,0.005248,0.048064,0.000832,0.152032,0.938178
0.416834,0.017568,0.203008,0.005248,0.049824,0.000832,0.151393,0.918467
0.420610,0.017504,0.202496,0.005120,0.049344,0.000864,0.136289,0.901763
0.421889,0.017856,0.202817,0.005248,0.048832,0.000832,0.152928,0.920195
0.416577,0.018560,0.205377,0.005088,0.047904,0.000896,0.147040,0.914274
0.418401,0.017664,0.202881,0.005024,0.049056,0.000992,0.136864,0.899202
0.422690,0.017760,0.202944,0.005024,0.048512,0.000800,0.147937,0.915171
0.436065,0.017601,0.202112,0.005024,0.047360,0.000928,0.152897,0.932931
0.420929,0.017792,0.203617,0.005344,0.047744,0.000896,0.145249,0.910115
0.423105,0.017632,0.203137,0.005312,0.049056,0.000864,0.150976,0.918050
0.415585,0.017472,0.203073,0.005248,0.048512,0.001056,0.167200,0.933794
0.423361,0.017696,0.203424,0.005024,0.048129,0.000864,0.146848,0.918466
0.420610,0.017664,0.202400,0.005280,0.048032,0.000832,0.148513,0.916195
0.420801,0.017664,0.202657,0.005056,0.048384,0.000800,0.145985,0.912803
0.439617,0.018304,0.203329,0.005216,0.048416,0.000864,0.146752,0.931907
0.421281,0.017920,0.203649,0.005248,0.049088,0.000832,0.144896,0.910818
0.422209,0.017568,0.204256,0.005056,0.049057,0.000832,0.151072,0.921922
0.422626,0.017728,0.203072,0.004992,0.048864,0.000800,0.165601,0.944067
0.420065,0.017504,0.202977,0.005088,0.048288,0.000896,0.159489,0.924579
0.419553,0.017792,0.203073,0.005024,0.048096,0.000864,0.150240,0.913475
0.421601,0.017856,0.203201,0.005312,0.048480,0.000832,0.131008,0.898402
0.434913,0.018048,0.204672,0.005056,0.047681,0.000832,0.133824,0.915106
0.420898,0.017952,0.203744,0.005280,0.047936,0.000864,0.154401,0.919459
0.423233,0.017568,0.203713,0.005216,0.049024,0.000832,0.137472,0.907011
0.417473,0.017536,0.202625,0.005440,0.066528,0.000864,0.153792,0.939747
0.422273,0.017504,0.202753,0.005056,0.048832,0.000896,0.132416,0.898114
0.417698,0.017600,0.202656,0.005056,0.048128,0.000800,0.151585,0.915427
0.421761,0.018080,0.202849,0.005312,0.049248,0.000832,0.154081,0.925539
0.436801,0.017856,0.202721,0.005280,0.048000,0.000864,0.148672,0.930947
0.420289,0.017952,0.202625,0.005056,0.047808,0.000864,0.151680,0.921634
0.417569,0.017600,0.202208,0.005377,0.048384,0.000864,0.139232,0.897250
0.420834,0.017984,0.224992,0.005312,0.048096,0.000864,0.146593,0.936131
0.420417,0.017824,0.203233,0.005280,0.048416,0.000864,0.152321,0.923043
0.421089,0.017664,0.202529,0.005152,0.048128,0.000864,0.154817,0.920579
0.420449,0.017824,0.203201,0.005024,0.049248,0.000864,0.131904,0.906626
0.416513,0.018016,0.202593,0.005056,0.047968,0.000864,0.137728,0.899682
0.421057,0.017792,0.202560,0.005024,0.047745,0.000864,0.173856,0.938882
0.416450,0.017792,0.202880,0.005472,0.047872,0.000864,0.134337,0.903747
0.420065,0.017632,0.226465,0.005472,0.048160,0.000864,0.137441,0.936291
0.416257,0.017824,0.204609,0.005056,0.048032,0.000864,0.138688,0.908387
0.416737,0.017568,0.202817,0.005376,0.048768,0.000832,0.176064,0.938467
0.420737,0.017472,0.202529,0.005152,0.049632,0.000864,0.136608,0.903458
0.420737,0.017824,0.202912,0.005056,0.048097,0.000832,0.134720,0.902178
0.417634,0.017792,0.203168,0.005184,0.048128,0.000800,0.167201,0.930051
0.418018,0.017952,0.202656,0.005344,0.047520,0.000864,0.154209,0.922691
0.432801,0.017920,0.202913,0.004864,0.047296,0.000832,0.180513,0.962371
0.421665,0.017536,0.203041,0.005312,0.047456,0.000864,0.158369,0.926051
0.424065,0.017728,0.202753,0.005312,0.047488,0.000864,0.154944,0.921731
0.424257,0.017888,0.202465,0.005088,0.049472,0.000896,0.160864,0.937186
0.421313,0.017728,0.203521,0.005376,0.048384,0.000800,0.151616,0.918434
0.424066,0.017856,0.203232,0.005056,0.048640,0.000864,0.150465,0.918947
0.418465,0.017665,0.202720,0.005312,0.048672,0.000800,0.150785,0.918947
0.438177,0.017952,0.203457,0.005376,0.047584,0.000832,0.149697,0.931459
0.418177,0.017792,0.202401,0.005088,0.048256,0.000800,0.140256,0.907331
0.418305,0.017600,0.202785,0.005312,0.048000,0.000800,0.137280,0.902594
0.422881,0.017856,0.219264,0.005504,0.049697,0.000896,0.154624,0.942498
0.423042,0.017600,0.202432,0.005280,0.048320,0.000832,0.153793,0.930499
0.420641,0.017793,0.202464,0.005344,0.047648,0.000832,0.136865,0.899907
0.417249,0.017600,0.203073,0.005312,0.048000,0.000832,0.153728,0.917155
0.420865,0.017632,0.203489,0.005024,0.048992,0.000832,0.161696,0.933955
0.423873,0.017856,0.202753,0.005312,0.049408,0.000864,0.153216,0.926786
0.419233,0.017696,0.203808,0.005313,0.048032,0.000800,0.142784,0.917026
0.433921,0.017952,0.202848,0.005280,0.048257,0.000832,0.138944,0.923170
0.416482,0.017760,0.203680,0.005280,0.047520,0.000896,0.134305,0.898147
0.416897,0.018016,0.202401,0.005312,0.047936,0.000832,0.135392,0.903139
0.416385,0.018016,0.202721,0.005152,0.049344,0.000864,0.153600,0.941827
0.420737,0.017760,0.202209,0.005344,0.047776,0.000832,0.132928,0.902818
0.416737,0.017888,0.202304,0.005280,0.048193,0.000800,0.154240,0.920898
0.420738,0.017920,0.202400,0.005120,0.048256,0.000928,0.154977,0.921347
0.451586,0.017824,0.202656,0.004832,0.048128,0.000864,0.144897,0.943619
0.415169,0.017824,0.202881,0.005248,0.048672,0.000832,0.162561,0.923747
0.416001,0.017632,0.203425,0.005440,0.047680,0.000832,0.151744,0.920355
0.420385,0.017888,0.202529,0.023232,0.048640,0.000832,0.141664,0.925731
0.422017,0.017952,0.204737,0.005408,0.048384,0.000832,0.174112,0.942914
0.416161,0.017792,0.202464,0.005344,0.047617,0.000800,0.152704,0.916962
