Layer[0],Layer[1],Layer[8],Layer[9],Layer[10],classifier
0.418817,0.017344,0.731010,0.001248,0.000320,1.173635
0.420417,0.017344,0.741442,0.001248,0.000352,1.185507
0.435361,0.017632,0.741154,0.001280,0.000352,1.200739
0.417857,0.017569,0.738114,0.001248,0.000320,1.180036
0.418305,0.017408,0.748354,0.001344,0.000384,1.192067
0.421505,0.017248,0.743842,0.001344,0.000384,1.189347
0.420737,0.017312,0.740226,0.001376,0.000320,1.184963
0.421185,0.017536,0.757443,0.001312,0.000352,1.202948
0.421634,0.017568,0.741698,0.001312,0.000352,1.187396
0.416801,0.017248,0.740962,0.001248,0.000352,1.181475
0.420193,0.017600,0.774978,0.001376,0.000352,1.219523
0.420737,0.017376,0.740706,0.001344,0.000352,1.185347
0.415873,0.017377,0.741378,0.001280,0.000480,1.181828
0.421345,0.017728,0.777218,0.001472,0.000384,1.224067
0.416865,0.017824,0.751426,0.001536,0.000416,1.194723
0.416545,0.017376,0.744803,0.001312,0.000384,1.185476
0.435074,0.017408,0.743842,0.001344,0.000416,1.203076
0.420033,0.017312,0.743298,0.001440,0.000352,1.187267
0.419553,0.017344,0.730338,0.001376,0.000416,1.174147
0.420641,0.017600,0.735298,0.001312,0.000352,1.180163
0.420705,0.017504,0.764067,0.001280,0.000384,1.208676
0.420353,0.017504,0.765154,0.001472,0.000416,1.211395
0.420577,0.017664,0.739682,0.001280,0.000320,1.184547
0.422113,0.017568,0.764738,0.001760,0.000704,1.214531
0.416866,0.017728,0.779618,0.001568,0.000448,1.222820
0.416193,0.017600,0.759330,0.001344,0.000352,1.200131
0.415809,0.017312,0.736354,0.001408,0.000416,1.176579
0.438498,0.017408,0.748546,0.001344,0.000384,1.211652
0.420609,0.017408,0.747010,0.001344,0.000384,1.191811
0.420385,0.017248,0.753730,0.001344,0.000352,1.198211
0.430465,0.017440,0.751970,0.001248,0.000352,1.206916
0.420290,0.018208,0.753250,0.001344,0.000384,1.198564
0.420481,0.017920,0.768258,0.001344,0.000384,1.213955
0.417057,0.017696,0.755970,0.001408,0.000384,1.198531
0.421089,0.017249,0.737730,0.001248,0.000384,1.183460
0.420578,0.017696,0.766914,0.001344,0.000416,1.212612
0.421121,0.017632,0.748066,0.001312,0.000384,1.193635
0.421665,0.017472,0.746018,0.001344,0.000384,1.192035
0.420226,0.017568,0.749794,0.001472,0.000416,1.194948
0.417153,0.017312,0.746242,0.001440,0.000416,1.187683
0.421441,0.017632,0.745890,0.001376,0.000416,1.191491
0.439233,0.017696,0.748770,0.001344,0.000352,1.213027
0.420482,0.017504,0.747394,0.001376,0.000384,1.192260
0.419425,0.017792,0.754722,0.001536,0.000352,1.199875
0.421313,0.017536,0.739394,0.001312,0.000352,1.185379
0.420449,0.017664,0.747043,0.001536,0.000384,1.192516
0.416898,0.017536,0.767362,0.001344,0.000384,1.209028
0.416289,0.017760,0.749090,0.001312,0.000352,1.190275
0.417569,0.017728,0.744802,0.001312,0.000352,1.186947
0.420801,0.017793,0.766370,0.001408,0.000416,1.212292
0.421857,0.017536,0.735298,0.001312,0.000320,1.181507
0.415937,0.017504,0.751362,0.001280,0.000384,1.191619
0.436513,0.017600,0.761378,0.001376,0.000352,1.222659
0.416482,0.018208,0.750466,0.001472,0.000384,1.193412
0.417089,0.017728,0.750306,0.001312,0.000384,1.191779
0.436481,0.017472,0.757410,0.001408,0.000448,1.218499
0.415585,0.017440,0.748867,0.001248,0.000352,1.188644
0.421122,0.017472,0.783458,0.001472,0.000448,1.231108
0.420833,0.017376,0.740546,0.001280,0.000384,1.185571
0.420993,0.017728,0.739394,0.001792,0.000320,1.185475
0.421346,0.017696,0.765794,0.001408,0.000352,1.211652
0.416993,0.017760,0.746850,0.001408,0.000416,1.188483
0.422209,0.017728,0.746402,0.001408,0.000416,1.193699
0.417473,0.017664,0.771875,0.001344,0.000384,1.216580
0.422785,0.017792,0.748002,0.001376,0.000320,1.195715
0.422241,0.017600,0.750210,0.001376,0.000416,1.197251
0.439873,0.018144,0.757443,0.001600,0.000416,1.222820
0.422818,0.017504,0.745410,0.001312,0.000384,1.192612
0.421633,0.017408,0.746850,0.001344,0.000416,1.192675
0.422017,0.017440,0.746978,0.001312,0.000416,1.193091
0.417121,0.017504,0.734691,0.001312,0.000384,1.175780
0.416994,0.017696,0.789346,0.001408,0.000384,1.230884
0.422305,0.017504,0.746850,0.001344,0.000352,1.193603
0.416705,0.017536,0.742690,0.001440,0.000384,1.184963
0.416514,0.017536,0.768738,0.001568,0.000384,1.210276
