Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[10],classifier
0.418561,0.017632,0.202497,0.004864,0.048480,0.000800,0.013408,0.000608,0.113664,0.895554
0.416705,0.017760,0.202624,0.004768,0.050177,0.000832,0.013440,0.000608,0.115808,0.896450
0.421314,0.017632,0.203456,0.004800,0.049376,0.000832,0.013696,0.000672,0.116353,0.919907
0.415521,0.017600,0.202369,0.004832,0.048032,0.000832,0.013504,0.000832,0.116257,0.892899
0.416353,0.017568,0.203073,0.005056,0.048768,0.000800,0.013536,0.000864,0.105248,0.879747
0.420225,0.017728,0.202817,0.004896,0.048832,0.000768,0.013536,0.000640,0.118720,0.901410
0.440129,0.017632,0.203425,0.004864,0.049056,0.000544,0.013568,0.000576,0.116000,0.922626
0.416674,0.017536,0.202912,0.004896,0.049472,0.000928,0.013536,0.000672,0.123777,0.904163
0.416033,0.017633,0.202816,0.005024,0.048672,0.001056,0.013568,0.000608,0.115201,0.892643
0.420321,0.017280,0.203617,0.004832,0.047584,0.000768,0.013536,0.000672,0.135232,0.915459
0.415937,0.017632,0.202433,0.004896,0.047296,0.000832,0.013792,0.000640,0.111488,0.892802
0.416001,0.017536,0.202432,0.005152,0.047329,0.000832,0.013600,0.000896,0.113088,0.886658
0.415521,0.017377,0.202400,0.005024,0.047808,0.000832,0.013568,0.000608,0.115649,0.898307
0.439425,0.017632,0.202785,0.005024,0.047104,0.000576,0.013568,0.000448,0.113024,0.911203
0.416769,0.017600,0.202113,0.004832,0.047904,0.000832,0.013536,0.000672,0.112480,0.892770
0.420641,0.017568,0.203968,0.004800,0.047777,0.000800,0.013600,0.000896,0.114688,0.895618
0.417058,0.017536,0.203520,0.004832,0.048352,0.001056,0.013536,0.000640,0.134657,0.919939
0.418017,0.017728,0.202945,0.004864,0.048512,0.000832,0.013536,0.000672,0.120097,0.900099
0.420705,0.017760,0.203297,0.004800,0.048096,0.000832,0.013600,0.000640,0.115520,0.895682
0.415873,0.018080,0.203265,0.004768,0.048416,0.000800,0.013536,0.000672,0.115456,0.893634
0.440130,0.017824,0.202752,0.004800,0.048256,0.000576,0.013505,0.000416,0.144064,0.946115
0.417218,0.017696,0.203744,0.004768,0.048608,0.000832,0.013504,0.000384,0.117345,0.896003
0.420609,0.017632,0.202497,0.004832,0.047968,0.000864,0.013536,0.000608,0.116128,0.896163
0.421121,0.017664,0.203489,0.004832,0.047520,0.001024,0.013504,0.000640,0.134272,0.926850
0.416833,0.017536,0.203680,0.004800,0.047393,0.000576,0.013600,0.000608,0.142720,0.919842
0.421122,0.018304,0.202880,0.004800,0.047072,0.000832,0.013441,0.000672,0.115872,0.897027
0.421409,0.017665,0.203680,0.004800,0.047456,0.000768,0.013696,0.000640,0.119649,0.902435
0.437121,0.017856,0.202721,0.004832,0.047552,0.000800,0.013504,0.000640,0.119168,0.918979
0.418273,0.017824,0.202881,0.004800,0.047200,0.001056,0.013568,0.000672,0.118112,0.897762
0.422337,0.017632,0.202752,0.004800,0.048417,0.000768,0.013760,0.000416,0.115360,0.900066
0.421762,0.017568,0.203104,0.004800,0.048096,0.000800,0.013536,0.000672,0.130209,0.911555
0.422209,0.017728,0.203041,0.004960,0.047648,0.000832,0.013568,0.000672,0.112897,0.894563
0.418273,0.017824,0.202305,0.004800,0.048096,0.000832,0.013504,0.000576,0.117376,0.895330
0.422593,0.017728,0.202241,0.004832,0.048704,0.000864,0.014176,0.000640,0.115776,0.900002
0.437282,0.018240,0.203040,0.004896,0.047841,0.000576,0.013536,0.000896,0.115648,0.913955
0.417057,0.017857,0.202752,0.004928,0.047072,0.000864,0.013536,0.000896,0.118497,0.896835
0.420961,0.017728,0.213889,0.004896,0.047744,0.000576,0.013472,0.000416,0.118433,0.910083
0.419009,0.017760,0.203041,0.005024,0.065312,0.000928,0.013856,0.000416,0.124704,0.924035
0.416897,0.017600,0.203841,0.004832,0.048128,0.000832,0.013568,0.000640,0.114464,0.897250
0.416545,0.017312,0.203008,0.004864,0.048608,0.000992,0.013601,0.000640,0.117760,0.895970
0.415521,0.017761,0.202848,0.004832,0.048448,0.000864,0.014048,0.000640,0.124129,0.902371
0.439521,0.017920,0.202881,0.004800,0.048352,0.000832,0.014080,0.000608,0.116609,0.925443
0.415905,0.017600,0.202977,0.004832,0.048032,0.000832,0.013632,0.000640,0.115872,0.892002
0.420673,0.017536,0.203201,0.004736,0.048512,0.000608,0.013728,0.000640,0.109920,0.893986
0.420865,0.017728,0.219328,0.005248,0.049217,0.000736,0.013664,0.000640,0.116032,0.917026
0.415810,0.017664,0.203264,0.004800,0.048672,0.001024,0.013696,0.000608,0.115041,0.890915
0.419969,0.017376,0.202145,0.004864,0.048416,0.000864,0.013824,0.000704,0.113280,0.895107
0.416801,0.017824,0.203073,0.004960,0.048736,0.000864,0.013888,0.000672,0.121728,0.902082
0.435201,0.017568,0.202817,0.004832,0.049248,0.000832,0.014336,0.000704,0.113184,0.910722
0.421954,0.017568,0.202816,0.004896,0.048704,0.000832,0.013568,0.000640,0.115040,0.901379
0.420705,0.017729,0.202656,0.004768,0.048416,0.000800,0.014048,0.000576,0.110657,0.891491
0.420929,0.017824,0.218849,0.005152,0.048224,0.000800,0.013664,0.000672,0.117632,0.920291
0.416929,0.017600,0.203713,0.004800,0.048896,0.000864,0.013696,0.000608,0.114176,0.893986
0.421985,0.017760,0.203936,0.004897,0.050048,0.001056,0.013472,0.000576,0.121824,0.909154
0.416386,0.017664,0.203488,0.004768,0.051008,0.000832,0.013761,0.000608,0.115488,0.896643
0.417697,0.017696,0.203424,0.004896,0.047872,0.001056,0.013536,0.000416,0.118305,0.897571
0.416993,0.017760,0.202241,0.005152,0.047680,0.000832,0.013536,0.000608,0.115424,0.891971
0.418177,0.017888,0.203361,0.004864,0.047904,0.000832,0.013568,0.000896,0.121312,0.901570
0.418337,0.017664,0.217825,0.004992,0.047840,0.000832,0.013920,0.000608,0.117792,0.910626
0.416449,0.017600,0.203168,0.004992,0.047776,0.000864,0.013761,0.000896,0.115744,0.891074
0.422113,0.017632,0.202849,0.004768,0.048448,0.000832,0.013792,0.000608,0.112737,0.896771
0.421825,0.017504,0.202337,0.004800,0.048704,0.000832,0.013632,0.000640,0.114880,0.897571
0.419649,0.017824,0.203201,0.005216,0.048416,0.001056,0.013632,0.000640,0.114944,0.896994
0.418562,0.017536,0.204000,0.004864,0.048640,0.000800,0.014049,0.000608,0.118880,0.901027
0.416769,0.017600,0.202945,0.005088,0.047968,0.000832,0.013920,0.000672,0.115777,0.897955
0.418209,0.017536,0.221505,0.005312,0.048640,0.000768,0.013696,0.000640,0.114368,0.911907
0.420993,0.017728,0.202977,0.004896,0.049440,0.000800,0.013536,0.000448,0.117120,0.901186
0.417953,0.017920,0.205120,0.005024,0.048513,0.000832,0.013664,0.000672,0.122048,0.905730
0.418754,0.017824,0.203200,0.005120,0.048480,0.000800,0.013472,0.000416,0.114433,0.895683
0.417569,0.017824,0.203233,0.004800,0.049024,0.000832,0.013504,0.000672,0.112352,0.888227
0.417185,0.017728,0.203457,0.004800,0.048928,0.000864,0.013472,0.000608,0.117888,0.896482
0.417441,0.017600,0.202752,0.004832,0.048385,0.000800,0.013568,0.000416,0.114112,0.889890
0.417601,0.017377,0.221984,0.005088,0.048096,0.000800,0.013504,0.000416,0.113857,0.910755
0.416865,0.017536,0.202465,0.005056,0.049312,0.000832,0.013536,0.000672,0.116416,0.896003
0.417089,0.017312,0.203201,0.005152,0.047872,0.000768,0.013600,0.000864,0.113472,0.889410
0.420385,0.017376,0.202720,0.004800,0.047457,0.000832,0.013568,0.000416,0.115008,0.892802
0.415490,0.017632,0.203680,0.005088,0.047680,0.000832,0.013856,0.000640,0.112225,0.887139
0.417377,0.017664,0.202881,0.005152,0.049216,0.000832,0.013536,0.000640,0.115360,0.895075
0.420865,0.017568,0.203105,0.004864,0.048096,0.000928,0.013952,0.000672,0.116256,0.896162
0.416513,0.017760,0.217793,0.005216,0.048928,0.000576,0.013600,0.000416,0.116928,0.907906
0.417122,0.017344,0.202432,0.004832,0.050400,0.000608,0.014304,0.000416,0.120641,0.903779
0.420385,0.017312,0.202849,0.004864,0.048768,0.000800,0.013792,0.000736,0.112801,0.891907
0.416065,0.017344,0.203905,0.004832,0.049408,0.000832,0.014432,0.000640,0.112736,0.892323
0.420897,0.018048,0.203041,0.005088,0.048800,0.000832,0.013920,0.000672,0.108992,0.891810
0.418241,0.017568,0.203008,0.004960,0.048960,0.000832,0.013473,0.000640,0.111136,0.889602
0.422817,0.017345,0.205248,0.004768,0.047424,0.000768,0.013728,0.000608,0.112545,0.898275
0.415649,0.017536,0.221537,0.005248,0.048352,0.000800,0.013824,0.000608,0.119648,0.916835
0.418849,0.017760,0.204321,0.004800,0.048672,0.000800,0.013824,0.000672,0.115168,0.896963
0.416737,0.017696,0.204065,0.004800,0.049984,0.000832,0.013888,0.000608,0.118272,0.900194
0.416993,0.017632,0.202848,0.004832,0.048256,0.001056,0.013505,0.000672,0.114400,0.891074
0.420961,0.017440,0.202657,0.005024,0.048448,0.000832,0.013664,0.000416,0.113345,0.894691
0.416801,0.017440,0.202817,0.004800,0.047840,0.000800,0.013472,0.000864,0.113760,0.889955
0.416929,0.017376,0.202657,0.005024,0.048512,0.000832,0.013472,0.000608,0.116064,0.894178
0.417730,0.017408,0.224352,0.005152,0.048705,0.000576,0.013568,0.000832,0.111040,0.911139
0.420993,0.017377,0.202976,0.004800,0.049440,0.000800,0.013536,0.000416,0.115521,0.896515
0.422401,0.017536,0.203457,0.005024,0.048352,0.000800,0.013472,0.000608,0.113152,0.894467
0.416513,0.017632,0.202401,0.004896,0.050048,0.000832,0.013760,0.000640,0.116768,0.897826
0.417793,0.017408,0.202592,0.004928,0.047905,0.001056,0.013472,0.000672,0.115232,0.893666
0.417378,0.017600,0.203424,0.004800,0.048832,0.000832,0.013568,0.000608,0.114625,0.894467
0.421249,0.017888,0.203489,0.005280,0.049856,0.000800,0.013504,0.000640,0.120161,0.906115
0.421121,0.017824,0.222145,0.005472,0.047648,0.000800,0.013536,0.000608,0.116256,0.919779
0.417057,0.017664,0.204737,0.005152,0.049056,0.000800,0.013440,0.000640,0.110848,0.892226
0.421505,0.017600,0.203232,0.004832,0.048544,0.000960,0.013473,0.000864,0.111488,0.893410
0.416929,0.017440,0.203393,0.005056,0.049920,0.000832,0.013440,0.000608,0.109313,0.888163
0.420865,0.017344,0.203265,0.004800,0.049280,0.000800,0.013472,0.000640,0.109952,0.890594
0.416161,0.017472,0.202848,0.005024,0.048065,0.001024,0.013376,0.000608,0.107072,0.883042
0.417954,0.020896,0.203424,0.004960,0.048096,0.000832,0.013600,0.000576,0.113633,0.894435
0.420417,0.017696,0.221921,0.005376,0.047936,0.000736,0.013344,0.000640,0.117889,0.919843
0.416673,0.017440,0.203105,0.004896,0.047872,0.001056,0.013440,0.000864,0.112768,0.889730
0.420065,0.017248,0.202401,0.004864,0.046944,0.001024,0.013408,0.000672,0.110688,0.885282
0.420354,0.017344,0.202528,0.004832,0.046976,0.000832,0.013472,0.000864,0.108705,0.887363
0.416257,0.017536,0.202401,0.004864,0.047392,0.000832,0.013472,0.000672,0.109985,0.883299
0.415521,0.017696,0.202145,0.004832,0.047072,0.000800,0.013376,0.000896,0.108928,0.882402
0.415649,0.017504,0.202336,0.004864,0.047425,0.001056,0.013472,0.000896,0.112288,0.887394
0.420577,0.017344,0.225184,0.005120,0.047552,0.000576,0.013376,0.000640,0.104865,0.907715
0.416001,0.017824,0.203265,0.004864,0.047712,0.000832,0.013440,0.000640,0.118656,0.894563
0.417345,0.017856,0.203041,0.004928,0.047616,0.000832,0.013536,0.000608,0.114976,0.889634
0.421505,0.017536,0.203328,0.005089,0.047904,0.000832,0.013536,0.000640,0.122880,0.904546
0.431138,0.017696,0.204416,0.004864,0.048096,0.000800,0.013984,0.000608,0.120673,0.921987
0.420481,0.017665,0.202528,0.004960,0.048992,0.000832,0.013664,0.000640,0.120513,0.905347
0.416865,0.017568,0.202817,0.004896,0.049056,0.000832,0.013472,0.000448,0.118400,0.896643
0.420321,0.017728,0.218753,0.005056,0.048192,0.000768,0.013856,0.000640,0.118400,0.921410
0.416001,0.017440,0.202881,0.004800,0.050592,0.000864,0.014144,0.000640,0.118848,0.900322
0.422017,0.017568,0.204960,0.004896,0.048449,0.000864,0.013696,0.000640,0.122720,0.910050
0.416610,0.017664,0.204000,0.004896,0.048064,0.000864,0.013600,0.000416,0.123457,0.904067
0.420609,0.017568,0.203169,0.004928,0.048192,0.000800,0.013504,0.000640,0.110785,0.889987
0.417057,0.018272,0.204353,0.004800,0.048864,0.000800,0.013568,0.000608,0.122688,0.905123
0.416609,0.017536,0.202849,0.005024,0.048896,0.000800,0.014176,0.000640,0.118496,0.896674
0.442049,0.017696,0.203552,0.004864,0.048417,0.000864,0.013920,0.000608,0.117088,0.928130
0.415778,0.017504,0.203232,0.004800,0.048928,0.000864,0.013696,0.000672,0.115873,0.893571
0.416833,0.017344,0.202497,0.004864,0.047904,0.000832,0.014080,0.000640,0.119425,0.897443
0.415393,0.017504,0.203233,0.005056,0.048512,0.001056,0.013600,0.000672,0.124384,0.900035
0.415585,0.017696,0.202401,0.004864,0.048864,0.000800,0.013856,0.000640,0.114816,0.894178
0.415777,0.017600,0.202816,0.004800,0.048865,0.000832,0.013568,0.000640,0.120032,0.898050
0.415650,0.017376,0.203104,0.005056,0.047712,0.000992,0.013664,0.000672,0.114497,0.888451
0.435361,0.017728,0.202369,0.004864,0.048096,0.000576,0.013536,0.000480,0.114369,0.914819
0.416833,0.017632,0.202849,0.004896,0.048320,0.000800,0.013600,0.000672,0.117664,0.899299
0.420545,0.017408,0.203521,0.004832,0.048480,0.000832,0.014112,0.000640,0.118016,0.900962
0.416065,0.017472,0.202496,0.004800,0.049153,0.000832,0.013728,0.000640,0.118080,0.916258
0.420226,0.017344,0.202816,0.004864,0.048544,0.000832,0.014176,0.000640,0.119425,0.904899
0.420641,0.017344,0.202721,0.004864,0.048928,0.000768,0.014432,0.000672,0.116961,0.902851
0.416481,0.017504,0.203073,0.004832,0.049376,0.000832,0.013696,0.000448,0.118784,0.898595
0.438849,0.017760,0.203041,0.005024,0.048832,0.000832,0.013760,0.000416,0.116832,0.921698
0.420705,0.017344,0.202976,0.004896,0.048385,0.000832,0.013504,0.000832,0.112704,0.895426
0.416162,0.017696,0.202624,0.005184,0.048384,0.001056,0.013568,0.000672,0.118721,0.899651
0.419937,0.017280,0.202497,0.005120,0.047072,0.001024,0.013504,0.000608,0.134465,0.925123
0.416673,0.017408,0.202785,0.004800,0.047424,0.001056,0.013632,0.000672,0.116960,0.897379
0.420609,0.017568,0.203233,0.004864,0.048896,0.000800,0.013504,0.000608,0.115168,0.899906
0.415201,0.017504,0.202816,0.005056,0.048225,0.000832,0.013504,0.000672,0.115904,0.891874
0.434466,0.017568,0.202944,0.004992,0.048512,0.000736,0.013728,0.000416,0.114497,0.917411
0.422561,0.017536,0.203041,0.004864,0.048256,0.000800,0.013568,0.000640,0.111424,0.895843
0.415937,0.017568,0.202337,0.004800,0.048032,0.001056,0.013536,0.000448,0.111584,0.887554
0.417153,0.017664,0.202240,0.004800,0.048513,0.000832,0.013568,0.000608,0.141472,0.927074
0.417217,0.017568,0.202528,0.004960,0.048257,0.001024,0.013472,0.000352,0.110880,0.898082
0.416130,0.017632,0.202976,0.004800,0.048416,0.000864,0.013504,0.000608,0.112865,0.888995
0.416065,0.017440,0.202145,0.005056,0.048864,0.001056,0.013568,0.000640,0.117025,0.895523
0.436289,0.017984,0.204449,0.004864,0.048832,0.000800,0.013632,0.000608,0.126144,0.936995
0.416737,0.017632,0.203425,0.004800,0.048992,0.000800,0.014176,0.000608,0.111680,0.896994
0.415905,0.017632,0.203200,0.004864,0.048417,0.000832,0.013504,0.000672,0.113312,0.888418
0.422434,0.017792,0.215936,0.005056,0.048256,0.000800,0.013472,0.000416,0.115489,0.912675
0.418369,0.017344,0.202689,0.004864,0.048000,0.000832,0.013632,0.000672,0.119617,0.899043
0.418177,0.017280,0.203073,0.004864,0.048512,0.000832,0.013472,0.000416,0.115936,0.894818
0.421409,0.017344,0.202753,0.004896,0.048768,0.000832,0.013632,0.000672,0.114752,0.899106
0.432226,0.017600,0.203072,0.004832,0.049280,0.000608,0.013569,0.000576,0.115776,0.910499
0.420705,0.017345,0.202752,0.004832,0.048000,0.001056,0.013600,0.000608,0.116545,0.901955
0.417185,0.017344,0.202881,0.004768,0.048672,0.000960,0.013504,0.000416,0.116512,0.897635
0.418945,0.017920,0.224673,0.005216,0.050240,0.000832,0.013504,0.000640,0.121664,0.929986
0.417985,0.017472,0.203073,0.004800,0.049184,0.000832,0.013696,0.000640,0.114752,0.899266
0.416641,0.017856,0.202752,0.004800,0.048641,0.000832,0.013952,0.000640,0.117952,0.898978
0.415586,0.017536,0.202656,0.004896,0.048192,0.000608,0.013664,0.000672,0.114081,0.892547
0.415809,0.017984,0.202945,0.004864,0.047968,0.000832,0.013568,0.000672,0.119041,0.898019
0.420833,0.018048,0.202785,0.004896,0.048128,0.000832,0.013632,0.000672,0.117536,0.897923
0.416097,0.017504,0.202785,0.004832,0.048352,0.000800,0.013472,0.000640,0.119040,0.896482
0.415873,0.017536,0.224032,0.005408,0.048737,0.000640,0.013632,0.000576,0.122176,0.927458
0.416226,0.017728,0.205184,0.004832,0.048288,0.000832,0.013504,0.000640,0.120001,0.904323
0.420833,0.017760,0.203649,0.004832,0.048096,0.000832,0.013536,0.000608,0.119905,0.903971
0.420577,0.017696,0.203713,0.004800,0.048640,0.000832,0.013728,0.000640,0.120352,0.905859
0.416097,0.017760,0.203361,0.004832,0.048736,0.000864,0.013568,0.000640,0.118464,0.899970
0.420129,0.017568,0.202593,0.004768,0.048288,0.000864,0.013696,0.000640,0.117600,0.902210
0.415649,0.017888,0.202368,0.004832,0.048801,0.000864,0.013472,0.000704,0.119392,0.899042
0.439170,0.017792,0.202976,0.004864,0.048512,0.000864,0.013664,0.000640,0.119201,0.932163
0.420289,0.017696,0.202657,0.004800,0.048768,0.000800,0.013952,0.000448,0.112481,0.896483
0.416033,0.017632,0.202913,0.004832,0.049248,0.000832,0.013696,0.000640,0.114496,0.893731
0.416321,0.017664,0.203329,0.004832,0.048832,0.000832,0.013856,0.000640,0.119968,0.922146
0.420673,0.017856,0.204480,0.004800,0.047809,0.000576,0.013760,0.000640,0.113280,0.894242
0.422274,0.017536,0.203072,0.004800,0.048256,0.001056,0.013696,0.000640,0.117409,0.899843
0.416769,0.017601,0.203360,0.004896,0.048672,0.000864,0.013536,0.000608,0.118657,0.900291
0.433953,0.017568,0.202465,0.004832,0.048960,0.000800,0.013536,0.000416,0.114880,0.908867
0.416545,0.017600,0.202561,0.005024,0.048992,0.000832,0.013664,0.000640,0.114624,0.895906
0.420193,0.017440,0.202656,0.004992,0.047872,0.000864,0.014049,0.000640,0.121504,0.903650
0.416513,0.017601,0.203008,0.004800,0.048352,0.001056,0.013696,0.000672,0.136641,0.921667
0.417249,0.017536,0.202849,0.004896,0.048864,0.001024,0.013568,0.000640,0.111520,0.892259
0.415777,0.017728,0.202081,0.004896,0.048096,0.000832,0.013696,0.000448,0.114400,0.892034
0.417089,0.017568,0.202912,0.004832,0.049025,0.000832,0.013632,0.000672,0.113152,0.896642
0.444130,0.017344,0.202528,0.004864,0.049280,0.000832,0.013472,0.000416,0.113793,0.923875
0.420641,0.017664,0.203201,0.005056,0.048928,0.001024,0.013504,0.000640,0.116257,0.903811
0.420801,0.017344,0.203585,0.004832,0.048096,0.000992,0.013632,0.000608,0.116320,0.895842
0.416833,0.017664,0.202785,0.004864,0.048608,0.000832,0.013504,0.000672,0.137184,0.929570
0.416513,0.017632,0.202688,0.004832,0.048257,0.001216,0.013536,0.000640,0.118688,0.894658
0.421570,0.017504,0.202912,0.004800,0.049024,0.000800,0.013536,0.000640,0.119585,0.901091
0.421601,0.017408,0.203233,0.004800,0.049408,0.000864,0.013536,0.000864,0.113313,0.896643
0.438305,0.017408,0.202817,0.004832,0.048256,0.000800,0.013504,0.000416,0.111680,0.908739
0.420353,0.017632,0.202817,0.004768,0.047456,0.000704,0.013696,0.000640,0.111328,0.892386
0.416418,0.017376,0.203136,0.004896,0.047808,0.001024,0.013440,0.000640,0.116129,0.891523
0.415905,0.017536,0.202241,0.005024,0.047008,0.000832,0.013440,0.000448,0.129409,0.907139
0.423489,0.017184,0.202721,0.004896,0.047584,0.000864,0.013408,0.000640,0.115904,0.899554
0.418657,0.017792,0.203137,0.004800,0.048512,0.000800,0.013440,0.000576,0.115616,0.898914
0.415906,0.017664,0.203232,0.004896,0.049280,0.000800,0.013440,0.000384,0.112353,0.893027
0.442145,0.017632,0.204705,0.004800,0.048384,0.000928,0.013440,0.000384,0.109633,0.916643
0.417345,0.017504,0.203265,0.004800,0.047168,0.000800,0.013472,0.000672,0.112736,0.898498
0.422273,0.017632,0.202305,0.004864,0.047008,0.000832,0.013472,0.000704,0.112096,0.891234
0.421570,0.017248,0.202432,0.004864,0.047712,0.001056,0.013376,0.000640,0.152033,0.939907
0.415649,0.017312,0.202817,0.004800,0.047072,0.000832,0.013440,0.000640,0.113441,0.887459
0.416257,0.017504,0.202817,0.004832,0.047616,0.000832,0.013504,0.000672,0.110624,0.885250
0.416225,0.017568,0.203456,0.004801,0.047616,0.000768,0.013440,0.000608,0.116288,0.892418
0.446562,0.018208,0.202944,0.005152,0.048000,0.000768,0.013729,0.000416,0.110336,0.923107
0.415809,0.017536,0.204481,0.004896,0.048576,0.000608,0.013408,0.000640,0.113089,0.890915
0.420193,0.017472,0.203329,0.004832,0.048192,0.000576,0.013440,0.000448,0.107072,0.886434
0.415361,0.017504,0.202496,0.004864,0.047361,0.000608,0.013440,0.000384,0.108608,0.902626
0.420482,0.018176,0.203456,0.005152,0.047040,0.000832,0.013408,0.000672,0.110593,0.890723
0.416577,0.017376,0.203777,0.004800,0.047648,0.000800,0.013504,0.000640,0.111776,0.890211
0.420737,0.017312,0.203105,0.004800,0.047456,0.000800,0.013408,0.000672,0.110048,0.889762
0.445921,0.017344,0.203520,0.004832,0.046977,0.000576,0.013472,0.000416,0.112672,0.915426
0.421762,0.017280,0.203168,0.004832,0.046976,0.000608,0.013472,0.000416,0.110785,0.889923
0.416513,0.017280,0.203009,0.004832,0.047136,0.000800,0.013472,0.000640,0.110336,0.885891
0.420673,0.017760,0.203233,0.004832,0.047072,0.000576,0.013472,0.000608,0.115360,0.894082
0.418946,0.017536,0.202560,0.004864,0.047424,0.000832,0.013536,0.000864,0.111233,0.889731
0.420833,0.017472,0.202625,0.004896,0.047232,0.000576,0.013472,0.000640,0.115648,0.894371
0.420353,0.017344,0.202273,0.004832,0.048448,0.000544,0.013472,0.000672,0.111040,0.889378
0.421666,0.017632,0.220608,0.005152,0.047329,0.000544,0.013408,0.000416,0.112544,0.914051
0.415841,0.017568,0.203521,0.004832,0.046944,0.000576,0.013376,0.000864,0.112129,0.892419
0.415201,0.017472,0.202817,0.004832,0.047680,0.000608,0.013376,0.000576,0.111328,0.884418
0.415873,0.017504,0.202561,0.004800,0.047200,0.000640,0.013472,0.000448,0.115040,0.889954
0.434466,0.017472,0.203872,0.005024,0.047840,0.000832,0.013600,0.000608,0.112033,0.912451
0.421153,0.017568,0.203137,0.005024,0.047264,0.000576,0.013440,0.000640,0.113857,0.893795
0.420705,0.017536,0.203009,0.004800,0.047680,0.000576,0.013472,0.000576,0.118816,0.902531
0.420513,0.017536,0.224353,0.005184,0.048416,0.000800,0.014560,0.000640,0.115328,0.925186
0.419905,0.017312,0.203200,0.004896,0.048513,0.000832,0.014272,0.000640,0.116000,0.894914
0.420225,0.017441,0.202912,0.004800,0.048512,0.000800,0.014240,0.000640,0.114881,0.899011
0.415777,0.017568,0.202753,0.004832,0.048064,0.000576,0.013632,0.000640,0.111936,0.887843
0.437825,0.017344,0.202817,0.004800,0.047680,0.000832,0.013440,0.000832,0.115520,0.912130
0.415585,0.017472,0.202656,0.004896,0.048577,0.000800,0.013376,0.000416,0.114592,0.892642
0.419713,0.017344,0.202945,0.005024,0.048416,0.000864,0.014016,0.000672,0.118113,0.898307
0.415681,0.017504,0.219713,0.005120,0.048896,0.000832,0.013632,0.000448,0.111008,0.900259
0.415681,0.017440,0.202945,0.005024,0.048224,0.000800,0.013376,0.000672,0.114240,0.889858
0.420258,0.017440,0.203008,0.004832,0.047936,0.000832,0.013408,0.000640,0.116385,0.899619
0.420321,0.017472,0.203233,0.004832,0.048256,0.000736,0.013472,0.000576,0.115681,0.894883
0.433153,0.017632,0.203041,0.004800,0.048288,0.000832,0.013472,0.000384,0.119776,0.912290
0.420065,0.017632,0.203201,0.004832,0.048224,0.000576,0.013440,0.000672,0.114784,0.893218
0.421058,0.017312,0.202944,0.004800,0.048064,0.000576,0.013408,0.000640,0.112865,0.893155
0.416321,0.017632,0.203521,0.004832,0.048768,0.000704,0.030240,0.000704,0.120417,0.917859
0.415681,0.017696,0.203425,0.004928,0.048000,0.000800,0.013440,0.000896,0.106784,0.885186
0.420225,0.017504,0.202816,0.004896,0.049057,0.000832,0.013792,0.000640,0.109664,0.892450
0.415713,0.017537,0.203040,0.004896,0.048736,0.000832,0.013568,0.000416,0.111329,0.886275
0.435777,0.017568,0.204001,0.004768,0.048032,0.000832,0.013760,0.000448,0.118080,0.915971
0.420385,0.017408,0.203201,0.004832,0.048256,0.000576,0.013600,0.000640,0.115232,0.899234
0.416194,0.017280,0.202816,0.004928,0.048576,0.000800,0.013984,0.000416,0.109025,0.885827
0.415425,0.017504,0.203041,0.004864,0.048960,0.000800,0.013376,0.000608,0.122081,0.910659
0.420097,0.017440,0.202177,0.005056,0.048288,0.000608,0.013760,0.000384,0.113984,0.892994
0.417185,0.017312,0.202785,0.004800,0.048992,0.000832,0.013664,0.000672,0.104480,0.878274
0.420162,0.017376,0.203008,0.004800,0.048064,0.000800,0.014016,0.000640,0.110369,0.889219
0.440065,0.017536,0.202497,0.004832,0.048480,0.000800,0.014016,0.000448,0.114688,0.915203
0.415361,0.017472,0.202817,0.004896,0.047584,0.000640,0.013504,0.000384,0.108448,0.878818
0.419937,0.017312,0.203072,0.004800,0.048801,0.000576,0.013408,0.000448,0.110912,0.890530
0.416129,0.017280,0.202785,0.004864,0.048480,0.000832,0.013440,0.000640,0.124993,0.901475
0.419617,0.017664,0.202625,0.004864,0.048896,0.000736,0.013440,0.000640,0.116160,0.896003
0.415937,0.017440,0.202817,0.004800,0.048256,0.000800,0.013856,0.000608,0.113344,0.888418
0.420258,0.017696,0.202336,0.004864,0.048384,0.000800,0.013536,0.000640,0.114561,0.894819
0.435041,0.017537,0.202976,0.004864,0.048608,0.000608,0.013408,0.000384,0.112065,0.905667
0.415681,0.017504,0.203169,0.004768,0.048640,0.000800,0.013440,0.000864,0.113568,0.891075
0.420417,0.017536,0.202977,0.004832,0.048000,0.000832,0.013472,0.000384,0.112544,0.891682
0.417825,0.017344,0.202528,0.004832,0.048672,0.000832,0.013441,0.000640,0.116416,0.893186
0.415713,0.017249,0.202912,0.004800,0.048736,0.000768,0.013408,0.000640,0.111905,0.888259
0.420289,0.017344,0.202977,0.004864,0.048544,0.000864,0.013472,0.000640,0.113664,0.893667
0.419809,0.017984,0.203553,0.004800,0.048800,0.000864,0.013472,0.000384,0.110816,0.892130
0.424770,0.033120,0.206240,0.004800,0.049504,0.000832,0.013409,0.000608,0.115648,0.922403
0.421729,0.017344,0.203937,0.004864,0.048704,0.000768,0.013568,0.000672,0.114977,0.896387
0.418977,0.017312,0.203457,0.004864,0.048288,0.000608,0.013696,0.000640,0.110816,0.891459
