Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[10],classifier
0.421089,0.017312,0.203521,0.004928,0.048224,0.000800,0.013504,0.000352,0.001600,0.107520,0.887714
0.432546,0.017600,0.203264,0.004864,0.047808,0.000832,0.013537,0.000352,0.001440,0.114496,0.909283
0.416609,0.017312,0.203968,0.005312,0.049536,0.000800,0.013536,0.000384,0.001536,0.117281,0.898691
0.420897,0.017568,0.202433,0.005248,0.048864,0.000768,0.013440,0.000384,0.001472,0.116544,0.900355
0.421153,0.018080,0.220353,0.005504,0.048544,0.000576,0.013440,0.000384,0.001632,0.115136,0.915074
0.417665,0.017536,0.203968,0.005345,0.048384,0.000832,0.013472,0.000352,0.001472,0.111776,0.892418
0.416738,0.017408,0.203264,0.004960,0.048800,0.000832,0.013472,0.000352,0.001504,0.112385,0.892387
0.416929,0.017248,0.202753,0.005312,0.048320,0.000800,0.013504,0.000352,0.001568,0.115745,0.895555
0.416161,0.017312,0.203457,0.005312,0.048160,0.000864,0.013536,0.000416,0.001504,0.116224,0.894531
0.420833,0.017376,0.203425,0.005248,0.048320,0.000800,0.013472,0.000352,0.001632,0.114144,0.896866
0.421409,0.017728,0.203424,0.004928,0.048737,0.000800,0.013728,0.000416,0.001504,0.112832,0.903746
0.417282,0.017600,0.221664,0.005344,0.049472,0.000576,0.013632,0.000576,0.001536,0.114817,0.917443
0.415905,0.017600,0.202849,0.005312,0.049152,0.000832,0.014496,0.000416,0.001568,0.112641,0.892259
0.416353,0.017440,0.203585,0.005376,0.048992,0.000832,0.013632,0.000384,0.001504,0.110912,0.892195
0.421537,0.017472,0.203009,0.005056,0.049824,0.000608,0.013600,0.000352,0.001568,0.113696,0.899938
0.420833,0.017728,0.205600,0.005216,0.049025,0.000832,0.013504,0.000352,0.001440,0.114208,0.898690
0.416162,0.017728,0.202304,0.004928,0.049472,0.000576,0.013472,0.000416,0.001568,0.118017,0.896963
0.420513,0.017600,0.202817,0.004896,0.048896,0.000768,0.013472,0.000384,0.001536,0.114081,0.895523
0.416481,0.017536,0.221281,0.005152,0.048128,0.000576,0.013504,0.000384,0.001600,0.123456,0.923107
0.424129,0.017344,0.205697,0.004928,0.048096,0.000832,0.013952,0.000352,0.001632,0.118592,0.908290
0.417921,0.017536,0.204544,0.004865,0.048960,0.000800,0.013600,0.000352,0.001632,0.114912,0.901090
0.417442,0.017632,0.203136,0.005216,0.048768,0.000832,0.013600,0.000384,0.001632,0.113921,0.894915
0.417281,0.017473,0.203296,0.004832,0.048576,0.000576,0.013664,0.000352,0.001600,0.114913,0.896291
0.418273,0.017344,0.203041,0.005312,0.048896,0.000864,0.014336,0.000352,0.001536,0.115616,0.896611
0.420929,0.017568,0.202465,0.004928,0.048704,0.000832,0.013888,0.000384,0.001472,0.114720,0.897602
0.432929,0.017696,0.203776,0.004896,0.048033,0.000576,0.013568,0.000608,0.001472,0.142240,0.939586
0.421122,0.017344,0.203168,0.004928,0.048864,0.000608,0.013601,0.000416,0.001504,0.112544,0.896323
0.421889,0.017728,0.202561,0.005152,0.049120,0.000800,0.013536,0.000384,0.001536,0.120097,0.906243
0.421409,0.017568,0.202817,0.005280,0.050496,0.000576,0.013472,0.000384,0.001600,0.117344,0.947139
0.416801,0.017568,0.203617,0.005312,0.048704,0.000608,0.013568,0.000384,0.001536,0.117216,0.899394
0.420801,0.017472,0.203169,0.004800,0.049056,0.000832,0.013504,0.000352,0.001568,0.117376,0.899170
0.421410,0.017504,0.203200,0.004864,0.048480,0.000800,0.013633,0.000384,0.001664,0.116576,0.900451
0.440706,0.017600,0.205248,0.004896,0.048704,0.000832,0.014400,0.000352,0.001696,0.120609,0.927011
0.416705,0.017632,0.203809,0.004864,0.048736,0.000832,0.014304,0.000384,0.001568,0.113313,0.892291
0.416481,0.017600,0.203681,0.004896,0.049920,0.000832,0.013632,0.000352,0.001568,0.119616,0.901731
0.420705,0.017632,0.203777,0.004928,0.048992,0.000832,0.014272,0.000416,0.001472,0.130912,0.913890
0.417441,0.017472,0.203712,0.005345,0.048416,0.000800,0.013824,0.000384,0.001504,0.114240,0.898114
0.416417,0.017600,0.203648,0.004928,0.048896,0.000800,0.013569,0.000384,0.001536,0.116032,0.895874
0.416225,0.017344,0.203937,0.005024,0.049728,0.000832,0.013888,0.000384,0.001568,0.110497,0.891491
0.434849,0.017600,0.204033,0.004928,0.048416,0.000608,0.013856,0.000384,0.001568,0.117472,0.915651
0.416161,0.017344,0.202977,0.005216,0.049024,0.000800,0.013696,0.000352,0.001568,0.123712,0.902626
0.417729,0.017472,0.203744,0.005280,0.048769,0.000832,0.013792,0.000384,0.001568,0.119936,0.904130
0.420738,0.017504,0.203168,0.005184,0.065696,0.000832,0.014689,0.000416,0.001920,0.115360,0.918563
0.421441,0.017569,0.203104,0.004896,0.048384,0.000832,0.014368,0.000416,0.001568,0.113217,0.899331
0.416737,0.017568,0.203681,0.005216,0.048576,0.000832,0.013792,0.000416,0.001568,0.115904,0.896483
0.416545,0.017600,0.203137,0.005248,0.049760,0.000800,0.013792,0.000416,0.001568,0.110656,0.891330
0.432577,0.017408,0.203296,0.005344,0.048737,0.000576,0.013504,0.000416,0.001504,0.113728,0.904130
0.417410,0.017408,0.203200,0.004832,0.048128,0.000832,0.013728,0.000384,0.001568,0.112257,0.891075
0.415841,0.017504,0.202497,0.004896,0.049760,0.000864,0.013600,0.000384,0.001536,0.112672,0.890979
0.416321,0.017408,0.218817,0.005184,0.048064,0.000576,0.013536,0.000384,0.001536,0.113472,0.908130
0.420449,0.017344,0.203264,0.004865,0.048480,0.000800,0.013472,0.000416,0.001600,0.118080,0.898850
0.416514,0.017504,0.202624,0.004832,0.048000,0.000832,0.013568,0.000384,0.001600,0.115137,0.890243
0.421889,0.017344,0.203616,0.005312,0.048704,0.000832,0.013568,0.000384,0.002016,0.113217,0.894435
0.436929,0.017408,0.203649,0.004832,0.047936,0.000800,0.013728,0.000384,0.001504,0.119488,0.917667
0.421377,0.017568,0.202785,0.004832,0.049664,0.000832,0.013568,0.000384,0.001536,0.115648,0.903554
0.416513,0.017344,0.203424,0.005057,0.048864,0.000864,0.013568,0.000384,0.001600,0.115424,0.896002
0.416098,0.017632,0.235424,0.005312,0.048033,0.000576,0.014176,0.000384,0.001760,0.114656,0.927075
0.419842,0.017728,0.202624,0.005248,0.048704,0.000832,0.013824,0.000384,0.001504,0.111297,0.893859
0.420545,0.017632,0.202433,0.004864,0.050112,0.000832,0.013632,0.000416,0.001408,0.118048,0.909027
0.420129,0.017536,0.203617,0.004864,0.049504,0.000800,0.013504,0.000544,0.001536,0.112192,0.896898
0.415905,0.017312,0.204225,0.004800,0.049056,0.000608,0.013504,0.000576,0.001568,0.114592,0.893890
0.416642,0.017600,0.203264,0.004832,0.048160,0.000832,0.013537,0.000576,0.001472,0.111808,0.886563
0.417025,0.017344,0.203777,0.004800,0.048768,0.000832,0.013568,0.000352,0.002048,0.118433,0.901315
0.421345,0.017440,0.221793,0.005472,0.048320,0.000800,0.013632,0.000384,0.001440,0.118656,0.922723
0.421345,0.017824,0.204577,0.005440,0.048256,0.000832,0.013632,0.000384,0.001536,0.113536,0.898242
0.416385,0.017344,0.204065,0.005376,0.049824,0.000800,0.013536,0.000352,0.001440,0.111616,0.895234
0.420130,0.017344,0.203712,0.004896,0.049376,0.000800,0.013536,0.000384,0.001536,0.111457,0.894339
0.420705,0.017408,0.203425,0.005248,0.049280,0.000832,0.013472,0.000384,0.001568,0.113249,0.901955
0.420321,0.017536,0.203713,0.005024,0.048192,0.000800,0.013824,0.000416,0.001536,0.121152,0.906819
0.420705,0.017632,0.203777,0.005280,0.048224,0.000800,0.013536,0.000384,0.002080,0.117568,0.903810
0.444257,0.017920,0.203457,0.005184,0.048416,0.000864,0.013568,0.000384,0.001472,0.118688,0.928738
0.421090,0.017568,0.203424,0.005280,0.047904,0.000832,0.013537,0.000352,0.001920,0.114240,0.905891
0.417314,0.017632,0.203488,0.005312,0.048288,0.000864,0.013728,0.000384,0.001504,0.116289,0.898403
0.416097,0.017664,0.203841,0.004928,0.049344,0.000768,0.013600,0.000384,0.001568,0.115552,0.896899
0.420673,0.017344,0.203745,0.005280,0.049120,0.000864,0.013504,0.000384,0.001536,0.115776,0.900322
0.420609,0.017888,0.203425,0.004928,0.049024,0.000832,0.013536,0.000416,0.001536,0.112896,0.896098
0.415969,0.017472,0.202656,0.005248,0.049408,0.000800,0.013537,0.000384,0.001440,0.109408,0.888962
0.434433,0.017569,0.203552,0.005312,0.048352,0.000832,0.013472,0.000384,0.001984,0.114049,0.911363
0.421633,0.017600,0.202593,0.004864,0.049312,0.000832,0.013600,0.000384,0.001952,0.115680,0.900355
0.421377,0.017312,0.203169,0.005280,0.048672,0.001024,0.013536,0.000416,0.001440,0.115584,0.898818
0.417185,0.017472,0.203616,0.005312,0.048769,0.000832,0.013856,0.000384,0.001792,0.114816,0.915458
0.416834,0.017728,0.204032,0.005280,0.048992,0.000832,0.013601,0.000384,0.001760,0.116544,0.896899
0.421570,0.017792,0.203616,0.005312,0.048416,0.000864,0.013760,0.000384,0.001440,0.124193,0.909219
0.418081,0.017728,0.207489,0.005056,0.048064,0.000800,0.013600,0.000384,0.001568,0.121792,0.909283
0.434817,0.017632,0.204353,0.005216,0.049312,0.000576,0.013920,0.000384,0.001888,0.117792,0.918435
0.421281,0.017600,0.203457,0.005088,0.048128,0.000832,0.013824,0.000384,0.001504,0.119680,0.906722
0.421473,0.017728,0.203360,0.005024,0.048513,0.000800,0.014144,0.000416,0.001504,0.119328,0.905154
0.416930,0.017568,0.202944,0.005344,0.049536,0.000800,0.013600,0.000608,0.001504,0.152673,0.935363
0.421089,0.017568,0.203073,0.005440,0.048640,0.000800,0.013728,0.000384,0.001472,0.140289,0.923619
0.420929,0.017632,0.203105,0.004864,0.048224,0.000768,0.013440,0.000384,0.001504,0.110720,0.895907
0.416577,0.017632,0.203745,0.005056,0.048640,0.000864,0.013824,0.000384,0.001536,0.116608,0.900866
0.439809,0.017344,0.203360,0.004896,0.048865,0.000832,0.014560,0.000416,0.001952,0.116928,0.920450
0.416482,0.017568,0.202848,0.004832,0.048736,0.000864,0.013568,0.000384,0.001504,0.113505,0.893859
0.416129,0.017504,0.203201,0.004896,0.048480,0.000800,0.014272,0.000384,0.001536,0.115009,0.894627
0.420481,0.017504,0.202529,0.004896,0.067744,0.000832,0.013952,0.000384,0.001696,0.115776,0.917347
0.422401,0.017600,0.203009,0.005248,0.050048,0.000832,0.013952,0.000384,0.001792,0.111648,0.909858
0.416481,0.017472,0.202496,0.005024,0.048737,0.000832,0.013664,0.000352,0.001504,0.116288,0.894050
0.421154,0.017952,0.203072,0.005120,0.048096,0.000800,0.013664,0.000384,0.001536,0.122465,0.912355
0.432577,0.017408,0.203265,0.005088,0.048448,0.000608,0.013536,0.000352,0.001536,0.125025,0.922051
0.416225,0.017728,0.204193,0.004832,0.049248,0.000832,0.013472,0.000384,0.001504,0.113792,0.893443
0.416705,0.017664,0.203489,0.005024,0.048288,0.000800,0.013504,0.000352,0.001536,0.117952,0.898562
0.422273,0.017472,0.223009,0.005152,0.048672,0.000544,0.013440,0.000416,0.001600,0.110304,0.911298
0.417250,0.017408,0.202976,0.004864,0.048288,0.000608,0.013536,0.000384,0.001536,0.116417,0.892579
0.417569,0.017408,0.203873,0.004896,0.048160,0.000800,0.013472,0.000320,0.001504,0.114817,0.895299
0.420673,0.017312,0.203233,0.004896,0.048256,0.000576,0.013472,0.000352,0.001504,0.116608,0.898659
0.416545,0.017504,0.202753,0.005024,0.048224,0.000832,0.013472,0.000384,0.001568,0.114528,0.892674
0.416897,0.017728,0.204256,0.005024,0.048705,0.000832,0.013408,0.000384,0.001440,0.110784,0.889506
0.416098,0.017536,0.203200,0.005024,0.048896,0.000800,0.013504,0.000384,0.001600,0.116801,0.897635
0.420321,0.017344,0.220865,0.005312,0.048832,0.000800,0.013504,0.000352,0.001632,0.110305,0.909187
0.423297,0.017472,0.206209,0.005248,0.048800,0.000832,0.013504,0.000416,0.001568,0.124480,0.917443
0.417249,0.017600,0.204161,0.005152,0.049184,0.000832,0.013536,0.000384,0.001568,0.117984,0.902114
0.417185,0.017920,0.204352,0.005120,0.048929,0.000800,0.013632,0.000384,0.001536,0.115072,0.899426
0.416642,0.017632,0.203584,0.004896,0.048768,0.000576,0.013504,0.000384,0.001440,0.116865,0.896963
0.416929,0.017536,0.202977,0.004960,0.048672,0.000832,0.013920,0.000384,0.001440,0.114977,0.894211
0.417857,0.017760,0.202753,0.004928,0.049088,0.000832,0.013664,0.000576,0.001504,0.117216,0.904899
0.434241,0.017952,0.203233,0.004960,0.049248,0.000832,0.013536,0.000384,0.001632,0.116224,0.914978
0.416673,0.017376,0.202496,0.004928,0.049281,0.000832,0.013568,0.000416,0.001536,0.110720,0.889442
0.417345,0.017441,0.202304,0.004960,0.048928,0.000832,0.013760,0.000384,0.001568,0.114593,0.893411
0.421473,0.017952,0.202977,0.004960,0.049024,0.000800,0.013472,0.000416,0.001536,0.116736,0.901603
0.416865,0.017856,0.202625,0.005344,0.047360,0.000832,0.013504,0.000384,0.001408,0.117344,0.905859
0.418017,0.017664,0.203073,0.005120,0.048992,0.000800,0.013568,0.000384,0.001952,0.116352,0.899682
0.416513,0.017504,0.203584,0.005312,0.048897,0.000832,0.013472,0.000352,0.001536,0.116416,0.902530
0.436290,0.017696,0.203104,0.005088,0.048800,0.000576,0.013536,0.000352,0.001504,0.121665,0.922019
0.417313,0.017824,0.202753,0.005216,0.048992,0.000800,0.013472,0.000384,0.001536,0.115297,0.897571
0.416737,0.017440,0.202433,0.005120,0.047968,0.000832,0.013824,0.000384,0.001568,0.120416,0.900835
0.417345,0.017600,0.203937,0.004928,0.048544,0.000800,0.013536,0.000384,0.001568,0.115584,0.926690
0.420769,0.017568,0.204576,0.004928,0.048609,0.000832,0.013472,0.000384,0.001536,0.116864,0.902946
0.416226,0.017600,0.204704,0.004896,0.048448,0.000832,0.013504,0.000384,0.001536,0.114625,0.898499
0.420321,0.017569,0.202976,0.004864,0.048608,0.000864,0.013536,0.000384,0.001440,0.115937,0.896771
0.432449,0.017408,0.203713,0.005248,0.048640,0.000640,0.013536,0.000352,0.001952,0.118656,0.919779
0.416737,0.017536,0.203841,0.004960,0.048096,0.000800,0.013536,0.000384,0.001792,0.116416,0.898818
0.416225,0.017440,0.203905,0.004864,0.048832,0.000832,0.013440,0.000384,0.001824,0.116736,0.897794
0.421473,0.017536,0.203520,0.005024,0.048320,0.000800,0.013537,0.000352,0.001568,0.138272,0.923778
0.416450,0.017440,0.204448,0.005120,0.048384,0.000576,0.013440,0.000384,0.001536,0.112769,0.889091
0.417249,0.017696,0.203297,0.005312,0.048928,0.000576,0.013440,0.000416,0.001504,0.116800,0.899523
0.417889,0.017504,0.203329,0.005024,0.048544,0.000768,0.013568,0.000384,0.001536,0.116192,0.897506
0.430593,0.017696,0.203073,0.004832,0.047904,0.000800,0.013568,0.000384,0.001536,0.117536,0.910210
0.419874,0.017344,0.202976,0.005056,0.048128,0.000800,0.013856,0.000384,0.001569,0.115648,0.895747
0.420961,0.017377,0.203712,0.005248,0.048704,0.000800,0.013504,0.000416,0.001600,0.115585,0.901891
0.416065,0.017568,0.203841,0.004896,0.066144,0.000928,0.013728,0.000384,0.001600,0.116000,0.916099
0.416897,0.017472,0.203297,0.004832,0.048384,0.000800,0.013536,0.000384,0.001568,0.116928,0.900610
0.420737,0.017760,0.203329,0.005024,0.049568,0.000768,0.014240,0.000416,0.001504,0.117536,0.903234
0.416386,0.017376,0.203200,0.004864,0.048384,0.000832,0.013633,0.000416,0.001472,0.115008,0.894819
0.432962,0.017472,0.202400,0.004864,0.049568,0.000864,0.013536,0.000384,0.001504,0.116129,0.911139
0.416321,0.017536,0.203585,0.004800,0.048832,0.000832,0.013856,0.000384,0.001568,0.114176,0.895331
0.415041,0.017536,0.203265,0.004864,0.048192,0.000832,0.013664,0.000416,0.001536,0.117056,0.899106
0.416065,0.017376,0.217824,0.005217,0.048512,0.000544,0.013792,0.000352,0.001600,0.116032,0.909666
0.414754,0.017568,0.204160,0.004832,0.049536,0.000576,0.013664,0.000352,0.001569,0.119456,0.901827
0.417249,0.017377,0.203584,0.004896,0.048512,0.000576,0.013632,0.000384,0.001568,0.120513,0.903203
0.417057,0.017536,0.203649,0.005248,0.047712,0.000832,0.014944,0.000608,0.001792,0.127905,0.913123
0.421729,0.017664,0.203041,0.005056,0.048192,0.000768,0.014720,0.000384,0.001632,0.120416,0.905379
0.416673,0.017632,0.202849,0.005024,0.048672,0.000832,0.014304,0.000416,0.001536,0.113632,0.895426
0.416353,0.017600,0.203040,0.004896,0.048865,0.000832,0.013824,0.000416,0.001504,0.112128,0.897122
0.416738,0.017632,0.222016,0.005280,0.048800,0.000544,0.013632,0.000384,0.001600,0.116001,0.912931
0.416769,0.017600,0.203777,0.005056,0.048928,0.000832,0.013664,0.000384,0.001568,0.117089,0.902787
0.421025,0.017760,0.203137,0.004864,0.049152,0.000800,0.013472,0.000384,0.001568,0.114752,0.900387
0.420993,0.017344,0.203841,0.004896,0.049024,0.000800,0.013536,0.000384,0.001536,0.113408,0.896610
0.416417,0.017728,0.202688,0.004832,0.048481,0.000832,0.013504,0.000384,0.001536,0.107744,0.887138
0.416674,0.017536,0.202848,0.005088,0.048256,0.000576,0.013536,0.000384,0.001568,0.113857,0.895299
0.420769,0.017344,0.202817,0.004896,0.048352,0.000800,0.013504,0.000384,0.001536,0.113312,0.894179
0.420705,0.017728,0.223009,0.005408,0.048320,0.000768,0.013568,0.000416,0.001632,0.118880,0.930210
0.416737,0.017312,0.203265,0.005056,0.048928,0.000832,0.013920,0.000384,0.001504,0.109376,0.884610
0.417249,0.017696,0.202912,0.005280,0.048225,0.000800,0.014016,0.000384,0.001696,0.113152,0.893378
0.420801,0.017569,0.202784,0.004832,0.048096,0.000864,0.013600,0.000416,0.001472,0.113249,0.900387
0.416609,0.017568,0.202753,0.004896,0.048448,0.001056,0.013536,0.000352,0.001504,0.107936,0.883522
0.415713,0.017312,0.202880,0.005088,0.049761,0.000800,0.013568,0.000384,0.001536,0.112864,0.893314
0.415362,0.017536,0.203008,0.004896,0.048288,0.000864,0.013472,0.000352,0.001536,0.112321,0.893539
0.417281,0.017376,0.222241,0.005184,0.048288,0.000800,0.013568,0.000416,0.001600,0.117729,0.915875
0.420961,0.017664,0.203233,0.005056,0.048544,0.000832,0.013536,0.000384,0.001504,0.115072,0.898051
0.420193,0.017600,0.202945,0.004960,0.048928,0.000832,0.013632,0.000384,0.001600,0.114400,0.900290
0.421153,0.017632,0.204128,0.004864,0.048480,0.000832,0.013536,0.000384,0.001536,0.120064,0.905218
0.416546,0.017536,0.203872,0.005472,0.048608,0.000832,0.013569,0.000352,0.001504,0.117472,0.898947
0.416257,0.017889,0.203456,0.005056,0.048512,0.000768,0.014240,0.000384,0.001760,0.117121,0.895843
0.420449,0.017472,0.203713,0.004864,0.048192,0.000832,0.013568,0.000384,0.001536,0.116192,0.899043
0.433249,0.017696,0.204065,0.005056,0.047776,0.000768,0.014144,0.000640,0.001536,0.123648,0.919586
0.416289,0.017760,0.204193,0.005280,0.048960,0.000800,0.014112,0.000416,0.001536,0.112992,0.893922
0.416737,0.017536,0.203104,0.004832,0.048353,0.000832,0.013728,0.000416,0.001472,0.112768,0.894882
0.416226,0.017440,0.203648,0.004896,0.048544,0.000576,0.013952,0.000384,0.001536,0.118881,0.897731
0.420737,0.017408,0.203841,0.005088,0.048576,0.000832,0.013536,0.000384,0.001536,0.114305,0.901091
0.420609,0.017536,0.204321,0.005216,0.048096,0.000832,0.013600,0.000384,0.001600,0.118048,0.904067
0.418369,0.017568,0.204065,0.004896,0.048352,0.000800,0.013536,0.000352,0.001536,0.112288,0.893634
0.435393,0.017472,0.203072,0.005280,0.048673,0.000768,0.013504,0.000832,0.001536,0.116544,0.915074
0.422690,0.017472,0.205088,0.005088,0.048448,0.000800,0.013664,0.000384,0.001600,0.117313,0.913443
0.416449,0.017568,0.203809,0.004864,0.048768,0.000640,0.013568,0.000800,0.001568,0.113760,0.895043
0.421217,0.017792,0.204705,0.004896,0.048128,0.000544,0.013504,0.000416,0.001472,0.110880,0.918435
0.420673,0.017792,0.203105,0.004864,0.047936,0.000832,0.014016,0.000384,0.001696,0.117600,0.903650
0.420833,0.017600,0.203616,0.004928,0.048257,0.000864,0.014272,0.000352,0.001504,0.117184,0.902530
0.416546,0.017568,0.203392,0.004928,0.048864,0.000768,0.014016,0.000416,0.001568,0.114625,0.895459
0.437985,0.017696,0.203009,0.004896,0.048160,0.000832,0.014048,0.000416,0.001536,0.124801,0.937059
0.416481,0.017728,0.203041,0.005024,0.047648,0.000832,0.013696,0.000384,0.001760,0.116416,0.895459
0.420513,0.017376,0.204449,0.004896,0.049312,0.000864,0.013856,0.000384,0.001568,0.117184,0.903234
0.416481,0.017536,0.203329,0.004896,0.048512,0.000800,0.032640,0.000736,0.001728,0.113344,0.910946
0.420737,0.017600,0.204128,0.004896,0.048321,0.000768,0.013600,0.000384,0.001600,0.115008,0.898914
0.416929,0.017505,0.203904,0.005280,0.048768,0.000800,0.013632,0.000384,0.001536,0.113537,0.894179
0.416833,0.017472,0.203425,0.005056,0.047904,0.000576,0.013696,0.000384,0.001536,0.113760,0.888995
0.443809,0.017408,0.203105,0.004832,0.048448,0.000608,0.013568,0.000384,0.001568,0.114816,0.922146
0.416129,0.017920,0.203456,0.004864,0.047937,0.000800,0.013504,0.000384,0.001536,0.111904,0.886402
0.416002,0.017408,0.203200,0.004896,0.048032,0.000832,0.013696,0.000352,0.001504,0.117185,0.894147
0.415841,0.017344,0.202913,0.004896,0.064800,0.000864,0.013792,0.000384,0.001664,0.113857,0.906691
0.416545,0.017376,0.203873,0.004896,0.048416,0.000864,0.013504,0.000352,0.001536,0.114304,0.892035
0.420161,0.017984,0.202273,0.004864,0.048416,0.000832,0.013504,0.000384,0.001440,0.113728,0.894402
0.420353,0.017344,0.204448,0.004864,0.048417,0.000896,0.013504,0.000352,0.001504,0.114368,0.897090
0.438626,0.017504,0.202784,0.005312,0.049024,0.000832,0.013568,0.000416,0.001568,0.112737,0.912643
0.416577,0.017600,0.202721,0.004896,0.048672,0.000800,0.013504,0.000352,0.001536,0.117793,0.897699
0.416129,0.017696,0.202817,0.004896,0.049248,0.000832,0.013504,0.000384,0.001504,0.113568,0.894946
0.415585,0.017536,0.219937,0.005280,0.048576,0.000608,0.013568,0.000352,0.001568,0.113536,0.906082
0.416001,0.017472,0.202752,0.004832,0.048480,0.000832,0.013504,0.000384,0.001472,0.115680,0.899426
0.416673,0.017473,0.202432,0.004864,0.048128,0.000576,0.013600,0.000384,0.001536,0.114785,0.895107
0.415809,0.017376,0.203169,0.004896,0.048032,0.000576,0.013536,0.000384,0.001568,0.120576,0.897379
0.432545,0.017472,0.203617,0.004896,0.048352,0.000800,0.013568,0.000416,0.001568,0.120320,0.916450
0.416737,0.017760,0.202752,0.005281,0.048576,0.000608,0.014336,0.000416,0.001792,0.113856,0.894178
0.415202,0.017792,0.203360,0.004864,0.048512,0.000832,0.014016,0.000352,0.001536,0.112097,0.889667
0.416481,0.017472,0.221153,0.005216,0.048384,0.000608,0.013888,0.000384,0.001664,0.120193,0.917795
0.415937,0.017440,0.202849,0.004896,0.048736,0.000800,0.013504,0.000384,0.001536,0.111232,0.895875
0.415809,0.017856,0.201953,0.004832,0.048608,0.000832,0.013696,0.000384,0.001504,0.113248,0.893922
0.416097,0.017728,0.203072,0.005056,0.048449,0.000576,0.013728,0.000384,0.001440,0.116096,0.896418
0.420194,0.017920,0.202816,0.004864,0.048448,0.000576,0.013504,0.000384,0.001504,0.119585,0.902627
0.417409,0.017536,0.203617,0.005056,0.048928,0.000832,0.013664,0.000384,0.001536,0.117568,0.904931
0.416385,0.017600,0.203041,0.005152,0.048480,0.000832,0.013504,0.000352,0.001536,0.116288,0.893027
0.416097,0.017728,0.218913,0.005248,0.048384,0.000800,0.013504,0.000416,0.001600,0.118496,0.916706
0.416545,0.017344,0.204032,0.004864,0.048577,0.000800,0.013664,0.000384,0.001536,0.113600,0.896450
0.415458,0.017536,0.202784,0.004896,0.048256,0.000608,0.013472,0.000352,0.001536,0.113985,0.892419
0.421569,0.017536,0.202401,0.005056,0.048704,0.000832,0.013568,0.000384,0.001440,0.113728,0.898211
0.420897,0.017440,0.203617,0.004896,0.048192,0.000608,0.013568,0.000384,0.001440,0.117408,0.897250
0.420705,0.017440,0.203297,0.004864,0.047968,0.000800,0.013472,0.000384,0.001504,0.115424,0.900162
0.416866,0.017344,0.203232,0.004928,0.048608,0.000832,0.013536,0.000416,0.001504,0.115105,0.898115
0.416225,0.017312,0.238305,0.005440,0.048096,0.000576,0.013728,0.000352,0.001504,0.116801,0.936483
0.415841,0.017344,0.203873,0.005120,0.048096,0.000800,0.013504,0.000384,0.001504,0.115296,0.894563
0.415905,0.017536,0.203393,0.004896,0.049088,0.000832,0.013600,0.000384,0.001536,0.118144,0.897442
0.417697,0.017600,0.203296,0.004928,0.049025,0.000800,0.013984,0.000384,0.001504,0.121504,0.905058
0.420993,0.017824,0.203488,0.005248,0.048385,0.000800,0.013856,0.000416,0.001504,0.119488,0.903842
0.415970,0.017536,0.202816,0.005216,0.049024,0.000832,0.014144,0.000352,0.001568,0.114785,0.895939
0.416289,0.017536,0.203777,0.004864,0.048128,0.000832,0.014400,0.000640,0.001536,0.116704,0.900675
0.432641,0.017696,0.203777,0.005280,0.048608,0.000768,0.013824,0.000384,0.001536,0.115424,0.909731
0.420609,0.017568,0.202657,0.005408,0.048256,0.000608,0.013504,0.000384,0.001472,0.117184,0.899522
0.416226,0.017472,0.203136,0.005216,0.048128,0.000576,0.013760,0.000352,0.001696,0.114177,0.892419
0.420961,0.017569,0.203040,0.005216,0.048224,0.000800,0.013824,0.000352,0.001568,0.116929,0.899235
0.420961,0.017760,0.202401,0.005344,0.047904,0.000832,0.013920,0.000384,0.001504,0.117760,0.900067
0.415809,0.017504,0.202497,0.005280,0.047744,0.000576,0.013504,0.000384,0.001600,0.116096,0.894178
0.417089,0.017472,0.203488,0.004960,0.049153,0.000576,0.013632,0.000384,0.001536,0.119200,0.903522
0.433954,0.017664,0.203648,0.005056,0.048097,0.000832,0.013600,0.000384,0.001536,0.119136,0.914147
0.420769,0.017857,0.202784,0.005248,0.048256,0.000832,0.013600,0.000352,0.001568,0.113537,0.897571
0.416673,0.018048,0.202625,0.004928,0.049056,0.000832,0.013504,0.000384,0.001472,0.117760,0.896099
0.417665,0.017632,0.203553,0.004832,0.048608,0.000864,0.013536,0.000416,0.001504,0.113312,0.916642
0.417889,0.017568,0.204289,0.004864,0.048192,0.000576,0.013568,0.000352,0.001536,0.113824,0.895522
0.420673,0.017536,0.203328,0.004864,0.047872,0.000832,0.013505,0.000384,0.001536,0.117280,0.900642
0.416641,0.017601,0.203104,0.004960,0.048352,0.000800,0.013536,0.000384,0.001536,0.120545,0.900195
0.445537,0.018177,0.206464,0.005408,0.048384,0.001024,0.014304,0.000384,0.002080,0.168257,0.988003
0.421570,0.017920,0.205280,0.005216,0.048832,0.001088,0.014496,0.000384,0.001760,0.127745,0.918147
0.417345,0.017792,0.203393,0.005088,0.048288,0.000832,0.014080,0.000416,0.001536,0.120641,0.906787
0.417089,0.017568,0.221505,0.005216,0.048448,0.000608,0.014240,0.000384,0.001536,0.118017,0.917315
0.420705,0.017568,0.203393,0.005056,0.048640,0.000896,0.014176,0.000384,0.001536,0.113504,0.898370
0.416033,0.017792,0.203841,0.005024,0.048512,0.000832,0.014208,0.000384,0.001440,0.116544,0.897474
