Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.763299,0.014624,0.000736,0.001408,0.000992,0.000416,1.786691
1.744099,0.014816,0.000448,0.001504,0.001120,0.000384,1.767459
1.743395,0.014528,0.000672,0.001440,0.000960,0.000384,1.766403
1.713219,0.014432,0.000512,0.001536,0.001024,0.000384,1.736483
1.743043,0.014496,0.000480,0.001472,0.000928,0.000352,1.765315
1.711043,0.014528,0.000448,0.001504,0.000992,0.000416,1.733859
1.733827,0.015904,0.000512,0.001472,0.000928,0.000352,1.757987
1.717027,0.014400,0.000512,0.001504,0.000960,0.000352,1.739619
1.745603,0.016320,0.000448,0.001440,0.001024,0.000416,1.770339
1.719939,0.014528,0.000480,0.001440,0.001024,0.000384,1.743235
1.755491,0.017568,0.000480,0.001408,0.000992,0.000352,1.781507
1.721731,0.014624,0.000704,0.001440,0.000928,0.000416,1.744995
1.724131,0.014976,0.000480,0.001408,0.000992,0.000352,1.748003
1.743395,0.014304,0.000448,0.001376,0.000960,0.000384,1.765635
1.766435,0.016672,0.000448,0.001504,0.000928,0.000384,1.791651
1.735171,0.014368,0.000512,0.001504,0.000960,0.000352,1.757731
1.749987,0.014304,0.000416,0.001440,0.001024,0.000320,1.772259
1.740035,0.014272,0.000448,0.001440,0.000960,0.000384,1.762179
1.733219,0.014752,0.000544,0.001440,0.001024,0.000352,1.756195
1.697378,0.014368,0.000480,0.001408,0.000992,0.000416,1.720130
1.736675,0.014432,0.000480,0.001504,0.001056,0.000384,1.759459
1.738147,0.014496,0.000416,0.001376,0.001088,0.000352,1.760611
1.730979,0.016672,0.000480,0.001504,0.000928,0.000384,1.756227
1.711491,0.014656,0.000480,0.001504,0.001440,0.000352,1.734755
1.761891,0.015872,0.000480,0.001536,0.001280,0.000352,1.787171
1.740195,0.014688,0.000672,0.001536,0.001088,0.000384,1.763747
1.753251,0.014464,0.000640,0.001472,0.001056,0.000352,1.776355
1.712994,0.014689,0.000480,0.001600,0.000992,0.000352,1.736163
1.766979,0.016864,0.000448,0.001824,0.001120,0.000384,1.793091
1.713539,0.014912,0.000448,0.001568,0.001152,0.000384,1.737283
1.737155,0.014848,0.000512,0.001536,0.001408,0.000352,1.760675
1.740163,0.014560,0.000640,0.001472,0.001280,0.000352,1.764227
1.743843,0.015936,0.000480,0.001824,0.000960,0.000416,1.768675
1.717539,0.014688,0.000512,0.001536,0.000992,0.000384,1.740675
1.739555,0.014432,0.000544,0.001504,0.000960,0.000352,1.762371
1.713251,0.014336,0.000448,0.001408,0.001440,0.000384,1.736611
1.739715,0.016320,0.000480,0.001440,0.000896,0.000384,1.764259
1.711331,0.014336,0.000448,0.001504,0.000896,0.000352,1.733923
1.773731,0.016032,0.000448,0.001504,0.000960,0.000384,1.798563
1.697827,0.014784,0.000480,0.001440,0.000960,0.000416,1.720739
1.759555,0.014496,0.000448,0.001408,0.000928,0.000352,1.782019
1.748899,0.016065,0.000512,0.001472,0.000928,0.000352,1.773444
1.755875,0.014336,0.000480,0.001440,0.000896,0.000384,1.778051
1.741379,0.014560,0.000448,0.001472,0.000928,0.000352,1.763875
1.730595,0.014400,0.000736,0.001376,0.000960,0.000384,1.753315
1.711267,0.014336,0.000480,0.001376,0.000992,0.000384,1.733987
1.740227,0.014368,0.000480,0.001440,0.000992,0.000416,1.762595
1.710883,0.014432,0.000480,0.001440,0.000896,0.000384,1.733347
1.737123,0.015456,0.000512,0.001504,0.001024,0.000352,1.761763
1.742627,0.014560,0.000736,0.001728,0.000960,0.000384,1.766467
1.735587,0.014464,0.000480,0.001408,0.000928,0.000384,1.757987
1.744483,0.014400,0.000448,0.001344,0.000928,0.000416,1.766755
1.791460,0.014656,0.000480,0.001408,0.000928,0.000352,1.814372
1.718819,0.014624,0.000448,0.001376,0.000992,0.000384,1.741795
1.716067,0.014720,0.000480,0.001408,0.000992,0.000352,1.738755
1.710531,0.014496,0.000480,0.001408,0.000960,0.000352,1.733219
1.765795,0.016800,0.000480,0.001536,0.000864,0.000384,1.791107
1.739203,0.014337,0.000480,0.001408,0.000960,0.000384,1.761636
1.750147,0.014688,0.000704,0.001472,0.001024,0.000352,1.774371
1.710307,0.014496,0.000544,0.001376,0.000960,0.000384,1.733219
1.741731,0.014560,0.000640,0.001472,0.001024,0.000384,1.765059
1.712355,0.014432,0.000480,0.001312,0.000896,0.000352,1.734723
1.745475,0.014368,0.000480,0.001472,0.000960,0.000352,1.768867
1.736323,0.014432,0.000480,0.001472,0.000928,0.000416,1.758787
1.764547,0.014560,0.000448,0.001440,0.000864,0.000352,1.787203
1.733571,0.014624,0.000480,0.001440,0.000896,0.000384,1.756227
1.737571,0.014752,0.000480,0.001408,0.000928,0.000384,1.760931
1.742275,0.014656,0.000448,0.001568,0.001088,0.000384,1.765923
1.732611,0.014880,0.000448,0.001472,0.000896,0.000320,1.755939
1.741059,0.016160,0.000448,0.001856,0.001184,0.000352,1.766243
1.745539,0.014816,0.000512,0.001504,0.000928,0.000352,1.768579
1.713731,0.014240,0.000480,0.001376,0.000992,0.000384,1.736035
1.739171,0.014784,0.000512,0.001440,0.000960,0.000352,1.762659
1.736323,0.014272,0.000448,0.001408,0.000960,0.000352,1.758723
1.757124,0.016832,0.000512,0.001440,0.000928,0.000384,1.782820
1.717859,0.014912,0.000640,0.001504,0.001024,0.000352,1.741315
1.728131,0.016416,0.000480,0.001440,0.000960,0.000352,1.753091
1.717731,0.014944,0.000704,0.001472,0.001088,0.000352,1.741411
1.763139,0.016384,0.000864,0.001568,0.001376,0.000384,1.789123
1.709667,0.014752,0.000480,0.001504,0.001024,0.000384,1.732675
1.803683,0.015648,0.000480,0.001568,0.000960,0.000384,1.827811
1.718979,0.015040,0.000480,0.001472,0.000960,0.000640,1.742595
1.736611,0.014784,0.000448,0.001440,0.001024,0.000384,1.759651
1.716227,0.015072,0.000480,0.001536,0.000992,0.000416,1.739587
1.737187,0.015264,0.000480,0.001504,0.000928,0.000352,1.761123
1.710531,0.014592,0.000416,0.001600,0.000960,0.000384,1.733603
1.733443,0.014400,0.000704,0.001472,0.000928,0.000352,1.756451
1.716163,0.014816,0.000448,0.001440,0.001088,0.000352,1.739587
1.738659,0.016096,0.000672,0.001824,0.000992,0.000384,1.763971
1.711331,0.014528,0.000480,0.001472,0.000992,0.000352,1.733763
1.713859,0.014144,0.000448,0.001440,0.001056,0.000416,1.752579
1.711459,0.014400,0.000480,0.001504,0.001056,0.000448,1.734435
1.746723,0.014656,0.000480,0.001728,0.001056,0.000416,1.770403
1.747587,0.014656,0.000672,0.001632,0.000960,0.000352,1.770787
1.738691,0.032960,0.000768,0.001536,0.001056,0.000416,1.780931
1.722691,0.014752,0.000480,0.001440,0.000960,0.000384,1.745539
1.745283,0.014784,0.000448,0.001408,0.000992,0.000384,1.768419
1.724323,0.014880,0.000672,0.001536,0.001344,0.000384,1.748931
1.718691,0.015136,0.000480,0.001504,0.001088,0.000384,1.742691
1.712707,0.014496,0.000736,0.001504,0.001024,0.000352,1.735939
1.733699,0.014688,0.000448,0.001536,0.000992,0.000352,1.756483
1.716867,0.016064,0.000512,0.001792,0.000992,0.000384,1.741923
1.711523,0.014464,0.000640,0.001536,0.001248,0.000384,1.735107
1.710531,0.014560,0.000512,0.001344,0.000928,0.000352,1.732899
1.736323,0.014560,0.000448,0.001504,0.000928,0.000416,1.759331
1.744579,0.014400,0.000448,0.001536,0.000960,0.000384,1.767331
1.711427,0.014592,0.000672,0.001408,0.000896,0.000416,1.734179
1.765219,0.016352,0.000704,0.001504,0.000992,0.000416,1.791139
1.748419,0.014912,0.000704,0.001568,0.000928,0.000384,1.771939
1.738627,0.014816,0.000672,0.001408,0.000960,0.000352,1.761731
1.710403,0.014336,0.000448,0.001440,0.000928,0.000320,1.732899
1.736547,0.014336,0.000480,0.001376,0.000960,0.000288,1.758819
1.711299,0.014656,0.000480,0.001376,0.000896,0.000384,1.734019
1.711011,0.014752,0.000448,0.001472,0.000960,0.000384,1.734116
1.705667,0.014368,0.000512,0.001440,0.001248,0.000384,1.728771
1.710371,0.014560,0.000736,0.001440,0.001024,0.000384,1.733635
1.710339,0.014560,0.000448,0.001472,0.001024,0.000352,1.733347
1.744227,0.015040,0.000672,0.001504,0.001088,0.000384,1.768483
1.721091,0.015072,0.000608,0.001408,0.001024,0.000384,1.744611
1.746116,0.014624,0.000480,0.001440,0.001280,0.000384,1.769668
1.706243,0.014528,0.000480,0.001440,0.000992,0.000352,1.729315
1.721987,0.015104,0.000480,0.001408,0.001024,0.000352,1.746083
1.712483,0.014656,0.000480,0.001440,0.001056,0.000352,1.735555
1.723107,0.014816,0.000480,0.001504,0.000992,0.000352,1.746179
1.701507,0.014592,0.000480,0.001472,0.000928,0.000384,1.724387
1.709923,0.014848,0.000512,0.001536,0.000960,0.000416,1.733347
1.754883,0.014944,0.000480,0.001504,0.001120,0.000384,1.778563
1.752195,0.014944,0.000736,0.001536,0.001088,0.000352,1.776003
1.705059,0.014688,0.000448,0.001440,0.000960,0.000384,1.727843
1.712515,0.014656,0.000448,0.001472,0.000960,0.000352,1.736003
1.716323,0.014624,0.000480,0.001472,0.001184,0.000352,1.739363
1.745923,0.017024,0.000480,0.001632,0.001152,0.000416,1.772867
1.724675,0.015232,0.000608,0.001696,0.001024,0.000384,1.749091
1.696067,0.014464,0.000480,0.001472,0.000928,0.000352,1.719043
1.736163,0.014592,0.000448,0.001568,0.000928,0.000352,1.759139
1.716995,0.014496,0.000416,0.001568,0.000960,0.000320,1.740099
1.720131,0.015040,0.000480,0.001440,0.000992,0.000320,1.743907
1.713155,0.014976,0.000608,0.001504,0.001312,0.000384,1.737027
1.720451,0.014560,0.000672,0.001504,0.000992,0.000384,1.743907
1.713923,0.014560,0.000448,0.001408,0.001184,0.000416,1.737091
1.711459,0.014849,0.000512,0.001472,0.000928,0.000352,1.734532
1.719939,0.014528,0.000704,0.001472,0.000960,0.000352,1.743011
1.735075,0.015296,0.000480,0.001408,0.000896,0.000352,1.758627
1.744099,0.015456,0.000640,0.001504,0.000928,0.000320,1.768099
1.710115,0.014400,0.000512,0.001472,0.000896,0.000384,1.732515
1.731267,0.014368,0.000448,0.001504,0.000960,0.000384,1.754531
1.713475,0.014560,0.000640,0.001536,0.001088,0.000384,1.736611
1.800484,0.016544,0.000576,0.001568,0.001344,0.000384,1.827108
1.736420,0.014496,0.000416,0.001472,0.000928,0.000416,1.759300
1.737124,0.014592,0.000480,0.001472,0.000928,0.000384,1.760004
1.747587,0.014560,0.000640,0.001408,0.000960,0.000416,1.770660
1.782595,0.015520,0.000512,0.001504,0.000928,0.000384,1.806788
1.707907,0.014336,0.000512,0.001504,0.001248,0.000320,1.730979
1.730211,0.015200,0.000480,0.001504,0.000928,0.000384,1.754019
1.727491,0.014304,0.000480,0.001440,0.000960,0.000384,1.750339
1.770467,0.014560,0.000480,0.001472,0.000864,0.000256,1.793347
1.725667,0.014496,0.000480,0.001440,0.000992,0.000352,1.748931
1.737699,0.014944,0.000448,0.001408,0.000992,0.000384,1.761475
1.711971,0.014752,0.000736,0.001408,0.001056,0.000416,1.734851
1.739396,0.015872,0.000512,0.001440,0.000960,0.000416,1.763620
1.737859,0.014208,0.000480,0.001440,0.000896,0.000416,1.760259
1.731011,0.014336,0.000384,0.001408,0.000960,0.000352,1.753955
1.714211,0.014400,0.000704,0.001408,0.000896,0.000384,1.737347
1.733667,0.021760,0.000864,0.001440,0.000960,0.000352,1.764227
1.695395,0.014176,0.000480,0.001440,0.000928,0.000352,1.717699
1.748355,0.014272,0.000448,0.001536,0.000992,0.000384,1.771011
1.709155,0.014816,0.000448,0.001441,0.000960,0.000352,1.732772
1.751875,0.014688,0.000480,0.001568,0.000896,0.000384,1.775331
1.704547,0.014496,0.000480,0.001536,0.001408,0.000384,1.728675
1.755268,0.014464,0.000512,0.001568,0.001024,0.000416,1.778436
1.739587,0.014304,0.000480,0.001472,0.001056,0.000384,1.762371
1.740067,0.014560,0.000544,0.001440,0.001024,0.000416,1.763395
1.720067,0.014560,0.000448,0.001440,0.001120,0.000352,1.743171
1.724131,0.015264,0.000480,0.001472,0.001024,0.000416,1.747747
1.711459,0.014432,0.000544,0.001504,0.000928,0.000320,1.734147
1.772963,0.014400,0.000512,0.001472,0.001152,0.000352,1.795875
1.737603,0.014560,0.000480,0.001440,0.000928,0.000352,1.760355
1.734339,0.014240,0.000544,0.001472,0.000992,0.000352,1.756899
1.699587,0.014464,0.000480,0.001408,0.000992,0.000352,1.722499
1.744163,0.014592,0.000672,0.001408,0.001056,0.000416,1.767011
1.719011,0.014304,0.000480,0.001440,0.000992,0.000416,1.742212
1.731139,0.014304,0.000512,0.001440,0.000960,0.000352,1.753571
1.713571,0.014336,0.000512,0.001472,0.000960,0.000352,1.736451
1.740739,0.017408,0.000448,0.001536,0.001024,0.000384,1.766883
1.752291,0.014368,0.000480,0.001440,0.000992,0.000352,1.774915
1.717955,0.016192,0.000512,0.001568,0.001056,0.000384,1.743139
1.710883,0.014976,0.000512,0.001504,0.001024,0.000384,1.734691
1.764515,0.014720,0.000448,0.001376,0.001024,0.000384,1.787395
1.748963,0.014496,0.000480,0.001504,0.000992,0.000384,1.771651
1.768739,0.016225,0.000480,0.001568,0.000960,0.000384,1.793828
1.716003,0.014496,0.000448,0.001536,0.000960,0.000384,1.738691
1.729539,0.014496,0.000480,0.001504,0.000992,0.000384,1.752643
1.709667,0.014560,0.000480,0.001568,0.000960,0.000384,1.732835
1.756195,0.014688,0.000640,0.001568,0.000992,0.000384,1.779363
1.709635,0.014464,0.000704,0.001440,0.000992,0.000384,1.732963
1.753475,0.015232,0.000736,0.001600,0.002240,0.000384,1.779971
1.704675,0.015904,0.000544,0.001568,0.001216,0.000352,1.729347
1.739875,0.016000,0.000672,0.001664,0.001248,0.000352,1.764963
1.714275,0.014752,0.000512,0.001600,0.001056,0.000384,1.737571
1.764323,0.014432,0.000480,0.001536,0.000992,0.000416,1.786947
1.744195,0.014368,0.000448,0.001504,0.000960,0.000352,1.766979
1.773155,0.014432,0.000768,0.001504,0.000960,0.000384,1.796003
1.713955,0.014464,0.000448,0.001440,0.000960,0.000384,1.736675
1.775843,0.014592,0.000480,0.001536,0.001024,0.000384,1.798979
1.715939,0.014528,0.000544,0.001472,0.000960,0.000384,1.739011
1.790723,0.015648,0.000640,0.001536,0.001056,0.000352,1.815427
1.742339,0.014688,0.000736,0.001473,0.001056,0.000384,1.765732
