Layer[0],Layer[1],Layer[2],Layer[3],Layer[9],Layer[10],classifier
0.417153,0.017504,0.203329,0.005280,0.249345,0.000800,0.899587
0.420737,0.017792,0.203681,0.005056,0.250145,0.000640,0.904099
0.421633,0.017760,0.203681,0.005344,0.256480,0.000672,0.911650
0.432066,0.018048,0.203008,0.005312,0.247617,0.000640,0.913123
0.416673,0.017728,0.203105,0.005344,0.251553,0.000640,0.901059
0.417057,0.017920,0.203489,0.005280,0.243936,0.000608,0.894114
0.421121,0.017664,0.203936,0.005312,0.270273,0.000960,0.926274
0.416674,0.017888,0.202528,0.005312,0.262049,0.000864,0.911715
0.416833,0.018016,0.202145,0.005248,0.253473,0.000768,0.902851
0.421889,0.017760,0.203521,0.005056,0.240384,0.000704,0.895522
0.451681,0.017920,0.202529,0.005312,0.261408,0.000864,0.946082
0.417794,0.017600,0.202560,0.005472,0.256641,0.000576,0.906787
0.416417,0.017569,0.203232,0.005088,0.247457,0.000640,0.896323
0.420897,0.017504,0.224929,0.005472,0.249537,0.000672,0.925667
0.417665,0.018080,0.202401,0.005536,0.263296,0.000608,0.915234
0.417793,0.017600,0.202240,0.005408,0.246017,0.000576,0.895778
0.417857,0.017792,0.203681,0.005312,0.246561,0.000672,0.898307
0.433665,0.017888,0.204033,0.005312,0.255297,0.000640,0.922595
0.421633,0.017568,0.204641,0.005280,0.244096,0.000608,0.899810
0.417026,0.017888,0.203264,0.005344,0.245793,0.000768,0.896323
0.418881,0.017696,0.223745,0.005280,0.259425,0.000704,0.932451
0.417281,0.017440,0.204225,0.005120,0.269825,0.000672,0.920707
0.416513,0.017440,0.204001,0.005376,0.263360,0.000640,0.913538
0.416194,0.017696,0.206208,0.005088,0.255361,0.000736,0.907299
0.416289,0.017793,0.202592,0.005056,0.257569,0.000640,0.906435
0.420737,0.017824,0.202881,0.005088,0.253121,0.000736,0.906563
0.416449,0.017856,0.202721,0.005056,0.257152,0.000896,0.906978
0.416737,0.017856,0.202912,0.005344,0.251361,0.000704,0.920098
0.416065,0.017537,0.202336,0.005120,0.254561,0.000736,0.902467
0.416801,0.017568,0.203361,0.005216,0.252385,0.000736,0.901763
0.416481,0.017920,0.203713,0.005216,0.259776,0.000768,0.909986
0.416353,0.017792,0.203968,0.005089,0.241536,0.000672,0.891426
0.415874,0.017952,0.202048,0.005088,0.249057,0.000736,0.896835
0.416449,0.017664,0.202401,0.005184,0.259585,0.000640,0.907939
0.433857,0.017856,0.202945,0.005056,0.256353,0.000768,0.922979
0.416065,0.017600,0.202368,0.005280,0.250368,0.000832,0.898562
0.417058,0.017888,0.203488,0.005280,0.261889,0.000832,0.913187
0.416289,0.017728,0.203937,0.005312,0.273601,0.000640,0.924323
0.417409,0.017792,0.202817,0.005312,0.247745,0.000640,0.897635
0.417377,0.017568,0.202817,0.005312,0.255648,0.000576,0.905250
0.420034,0.017952,0.202944,0.005312,0.247457,0.000640,0.900995
0.434017,0.018081,0.202880,0.005216,0.254337,0.000832,0.921891
0.416577,0.017568,0.203425,0.005312,0.252065,0.000640,0.901891
0.416673,0.017536,0.202241,0.005312,0.246528,0.000608,0.895074
0.415330,0.017664,0.203584,0.005248,0.280961,0.000576,0.929731
0.419521,0.017889,0.206496,0.005056,0.269377,0.000640,0.926691
0.421665,0.018688,0.204673,0.005632,0.290273,0.000992,0.950691
0.417633,0.018464,0.204353,0.005632,0.259201,0.000640,0.912259
0.421057,0.018496,0.204417,0.005376,0.253152,0.000640,0.909186
0.421153,0.017792,0.202848,0.005408,0.248673,0.000640,0.902370
0.421122,0.017824,0.203808,0.005280,0.255393,0.000896,0.909987
0.420929,0.017888,0.221473,0.005440,0.266145,0.000672,0.938563
0.420321,0.017600,0.203169,0.005280,0.240416,0.000608,0.893026
0.417154,0.017920,0.204384,0.005056,0.242273,0.000672,0.892963
0.421313,0.017760,0.203105,0.005344,0.239937,0.000608,0.893891
0.422049,0.018080,0.203233,0.005312,0.242880,0.000704,0.897954
0.416257,0.017984,0.203392,0.005280,0.256865,0.000608,0.906786
0.416225,0.017633,0.203904,0.005216,0.242497,0.000640,0.892131
0.415617,0.017760,0.220577,0.005440,0.264161,0.000832,0.930371
0.420993,0.017728,0.204321,0.005056,0.239520,0.000576,0.893794
0.416034,0.017760,0.203136,0.005088,0.242977,0.000704,0.891139
0.415937,0.017952,0.203169,0.005056,0.243265,0.000640,0.891779
0.415553,0.017824,0.204257,0.005344,0.241504,0.000704,0.890690
0.416546,0.017920,0.203072,0.005024,0.242625,0.000576,0.891075
0.415873,0.017952,0.203201,0.005120,0.255105,0.000736,0.903427
0.421761,0.017760,0.223073,0.005312,0.280705,0.001120,0.958115
0.420609,0.017696,0.203073,0.005248,0.264736,0.000832,0.918850
0.416129,0.017664,0.203488,0.005280,0.256033,0.000800,0.905282
0.420450,0.017792,0.203456,0.005120,0.242113,0.000608,0.895395
0.416865,0.018112,0.203777,0.005312,0.244417,0.000576,0.894723
0.415873,0.017696,0.203456,0.005056,0.242593,0.000608,0.890850
0.415937,0.017473,0.203264,0.005056,0.248353,0.000896,0.896771
0.420481,0.017824,0.218689,0.005408,0.257697,0.000576,0.926979
0.415809,0.017280,0.202977,0.005056,0.261504,0.000640,0.909026
0.419874,0.017632,0.202304,0.005312,0.250145,0.000608,0.901347
0.416801,0.017632,0.203297,0.005024,0.248705,0.000608,0.898179
0.415841,0.017504,0.203233,0.005056,0.252096,0.000832,0.900290
0.420257,0.017856,0.202688,0.005120,0.252289,0.000576,0.904418
0.421249,0.017920,0.202593,0.005248,0.245857,0.000608,0.898883
0.420225,0.017728,0.219393,0.005536,0.245760,0.000640,0.915426
0.415969,0.017728,0.203392,0.005088,0.242177,0.000608,0.890850
0.420257,0.017857,0.203552,0.005280,0.248545,0.000608,0.902275
0.415489,0.018112,0.202433,0.005056,0.236192,0.000640,0.883746
0.419873,0.017792,0.202976,0.005216,0.242368,0.000576,0.894818
0.415554,0.017696,0.202848,0.005248,0.254657,0.000576,0.902115
0.420193,0.017760,0.204673,0.005152,0.253825,0.000800,0.908451
0.420417,0.017856,0.218945,0.005472,0.243776,0.000768,0.913410
0.415458,0.017952,0.204640,0.005056,0.249665,0.000640,0.898659
0.420385,0.017888,0.203777,0.005536,0.231489,0.000608,0.885251
0.416001,0.017952,0.203777,0.005088,0.240032,0.000736,0.888898
0.430754,0.017536,0.202912,0.005280,0.252897,0.000768,0.916675
0.416225,0.017632,0.203233,0.005216,0.253825,0.000800,0.902755
0.420225,0.017728,0.203329,0.005152,0.250368,0.000576,0.902946
0.415713,0.017600,0.203360,0.005024,0.305985,0.000864,0.955426
0.420546,0.017600,0.203680,0.005056,0.245569,0.000800,0.898755
0.415905,0.018432,0.203841,0.005088,0.249377,0.000576,0.899651
0.415521,0.017792,0.204193,0.005088,0.260704,0.000608,0.909506
0.434242,0.018048,0.203488,0.005312,0.244641,0.000832,0.912483
0.417377,0.017984,0.203585,0.005312,0.236897,0.000576,0.887235
0.415457,0.017920,0.204321,0.005088,0.268480,0.000512,0.917378
0.420481,0.017824,0.204064,0.005120,0.281665,0.000576,0.935522
0.416609,0.017729,0.203968,0.005376,0.244737,0.000704,0.894531
0.420737,0.017888,0.203361,0.005088,0.243328,0.000640,0.896674
0.420833,0.017728,0.202592,0.005312,0.250241,0.000576,0.902690
0.440290,0.017376,0.203616,0.005312,0.270945,0.000608,0.944003
0.421729,0.018080,0.203137,0.005056,0.254081,0.000704,0.909699
0.416481,0.017632,0.203265,0.005056,0.259744,0.000736,0.908994
0.416257,0.018016,0.221600,0.005312,0.251553,0.000608,0.919330
0.416226,0.017728,0.202688,0.005280,0.256801,0.000608,0.904835
0.416193,0.017888,0.204545,0.005088,0.244385,0.000576,0.894179
0.420929,0.018432,0.204385,0.005248,0.249024,0.000640,0.904258
0.434626,0.017568,0.204032,0.005088,0.240609,0.000608,0.908643
0.418113,0.017536,0.204097,0.005088,0.246977,0.000608,0.897987
0.421185,0.017888,0.203105,0.005216,0.245536,0.000672,0.899266
0.417122,0.017728,0.203168,0.005184,0.265601,0.000640,0.915395
0.417601,0.017921,0.204160,0.005184,0.250145,0.000672,0.901987
0.417729,0.017472,0.204641,0.005184,0.249376,0.000640,0.900898
0.421089,0.017760,0.202784,0.005281,0.240608,0.000672,0.893986
0.435586,0.017920,0.203040,0.005312,0.258209,0.000832,0.926659
0.416641,0.017824,0.202913,0.005312,0.249825,0.000800,0.898883
0.422593,0.018656,0.202881,0.005344,0.251008,0.000704,0.906754
0.422082,0.017760,0.202944,0.005056,0.257697,0.000800,0.912291
0.416321,0.017760,0.203393,0.005024,0.254785,0.000896,0.904131
0.418209,0.017600,0.205793,0.005632,0.258528,0.000640,0.912418
0.420641,0.017824,0.203936,0.005280,0.249665,0.000896,0.904226
0.435554,0.017664,0.202976,0.005088,0.259265,0.000704,0.928579
0.417665,0.017760,0.204481,0.005248,0.256833,0.000640,0.908867
0.421793,0.017824,0.202177,0.005312,0.257920,0.000608,0.911938
0.416545,0.017792,0.229121,0.005248,0.257280,0.000736,0.933922
0.420290,0.017728,0.203936,0.005280,0.257537,0.000672,0.911331
0.416033,0.017888,0.203585,0.005280,0.246241,0.000608,0.895651
0.420673,0.017920,0.202753,0.005248,0.256992,0.000609,0.910947
0.416289,0.017504,0.202305,0.005280,0.252160,0.000736,0.900514
0.415682,0.017888,0.202272,0.005248,0.244641,0.000768,0.892675
0.420897,0.017664,0.204033,0.005056,0.251809,0.000832,0.906083
0.415969,0.017920,0.219873,0.005248,0.256224,0.000800,0.923170
0.420577,0.017792,0.203680,0.005056,0.240513,0.000640,0.894306
0.416226,0.017344,0.203264,0.005056,0.239457,0.000608,0.888067
0.421057,0.017696,0.203489,0.005312,0.245025,0.000640,0.899395
0.415745,0.017376,0.202753,0.005056,0.255456,0.000800,0.903138
0.420802,0.017536,0.202720,0.005056,0.254401,0.000768,0.907363
0.415649,0.017984,0.203297,0.005248,0.247489,0.000928,0.896995
0.416385,0.017920,0.220257,0.005280,0.255233,0.000768,0.922467
0.420353,0.017696,0.202912,0.005313,0.250720,0.000704,0.903906
0.417058,0.017920,0.203520,0.005344,0.253953,0.000704,0.904355
0.416257,0.017888,0.204161,0.005344,0.249729,0.000736,0.900995
0.415873,0.018048,0.203041,0.005344,0.255904,0.000864,0.905346
0.420289,0.017984,0.203808,0.005056,0.244705,0.000672,0.898594
0.420609,0.017601,0.202496,0.005280,0.245281,0.000608,0.897891
0.415905,0.017632,0.219905,0.005440,0.279329,0.000832,0.945603
0.416385,0.017824,0.202689,0.005312,0.242720,0.000640,0.891394
0.415746,0.017728,0.203488,0.005088,0.238401,0.000608,0.887075
0.415681,0.017760,0.203393,0.005024,0.255073,0.000608,0.903587
0.416449,0.017504,0.202785,0.005024,0.258464,0.000832,0.907202
0.416513,0.017408,0.203392,0.005312,0.246209,0.000768,0.895842
0.420514,0.018048,0.204160,0.005216,0.257505,0.000736,0.912963
0.434561,0.019264,0.205249,0.005408,0.262401,0.000960,0.935267
0.420513,0.017568,0.202881,0.005344,0.261345,0.000768,0.914659
0.421249,0.017696,0.202817,0.005408,0.253856,0.000640,0.907778
0.420066,0.017888,0.202624,0.005024,0.258689,0.000672,0.910947
0.415777,0.017760,0.204097,0.005024,0.254337,0.000576,0.903683
0.421153,0.017952,0.204129,0.005280,0.245824,0.000576,0.901250
0.420321,0.017728,0.203040,0.005024,0.260481,0.000800,0.913538
0.432130,0.017824,0.203520,0.005216,0.263393,0.000672,0.929283
0.416513,0.017984,0.204673,0.005312,0.252929,0.000704,0.904035
0.416225,0.017664,0.203553,0.005216,0.265633,0.000928,0.916131
0.416545,0.017888,0.206273,0.005312,0.275840,0.000736,0.928642
0.416769,0.017952,0.202880,0.005312,0.254209,0.000800,0.904674
0.416225,0.017857,0.203488,0.005312,0.261121,0.000704,0.910691
0.415969,0.017856,0.203649,0.005088,0.278401,0.000832,0.927811
0.430209,0.018496,0.203201,0.005280,0.259072,0.000608,0.923458
0.416289,0.017760,0.203328,0.005184,0.244257,0.000800,0.893794
0.415713,0.017792,0.202849,0.005088,0.264801,0.000832,0.913251
0.420417,0.017408,0.203649,0.005152,0.276513,0.000832,0.931299
0.420417,0.017696,0.202689,0.005088,0.248160,0.000800,0.900930
0.416322,0.017696,0.202880,0.005056,0.265441,0.000704,0.914723
0.416161,0.017696,0.203041,0.005344,0.256065,0.000832,0.905379
0.434049,0.017856,0.203265,0.005248,0.262113,0.000672,0.929635
0.420193,0.017728,0.202561,0.005088,0.256000,0.000736,0.908610
0.415905,0.017696,0.204352,0.005088,0.253537,0.000768,0.903106
0.415586,0.018464,0.221248,0.005312,0.241601,0.000832,0.909667
0.415361,0.017760,0.202849,0.005088,0.257537,0.000672,0.905187
0.420161,0.018048,0.204353,0.005056,0.253312,0.000672,0.907714
0.416257,0.017760,0.204640,0.005248,0.255937,0.000864,0.906530
0.428225,0.017889,0.205984,0.005312,0.255521,0.000704,0.920355
0.416705,0.018048,0.202785,0.005056,0.255233,0.000864,0.904675
0.415809,0.018144,0.204001,0.005248,0.257984,0.000800,0.908258
0.420577,0.017856,0.216992,0.005440,0.243585,0.000608,0.911362
0.416481,0.017696,0.203297,0.005248,0.248193,0.000960,0.897891
0.421505,0.018144,0.202369,0.004992,0.258273,0.000800,0.912099
0.416065,0.017568,0.203105,0.005248,0.253024,0.000896,0.901890
0.416002,0.017792,0.203648,0.005056,0.238049,0.000704,0.887555
0.415617,0.017792,0.203361,0.005280,0.250305,0.000704,0.899043
0.420129,0.017568,0.204065,0.005024,0.247040,0.000768,0.901122
0.416545,0.017504,0.220352,0.005184,0.266433,0.000864,0.934786
0.416322,0.017760,0.203520,0.005312,0.247617,0.000800,0.897283
0.419777,0.017792,0.203201,0.005056,0.253409,0.000576,0.906051
0.415969,0.017504,0.204225,0.005280,0.246208,0.000928,0.896194
0.415425,0.017824,0.202848,0.005056,0.252705,0.000928,0.901026
0.420193,0.017985,0.202272,0.005056,0.242913,0.000736,0.895235
0.420865,0.017760,0.203297,0.004992,0.256385,0.000672,0.910019
0.416289,0.017824,0.231041,0.005408,0.245536,0.000544,0.923266
0.416769,0.018016,0.203968,0.005312,0.257185,0.000608,0.908002
0.416834,0.017760,0.202784,0.005472,0.255969,0.000704,0.905219
0.415873,0.017984,0.203713,0.005088,0.262721,0.000928,0.912867
