Layer[0],Layer[1],Layer[2],Layer[3],Layer[10],classifier
0.416449,0.017632,0.203489,0.005280,0.183329,0.893443
0.416545,0.017824,0.202593,0.005280,0.185248,0.896130
0.416929,0.017728,0.202848,0.005248,0.184449,0.895202
0.416642,0.017760,0.202880,0.005280,0.196577,0.908995
0.417281,0.017536,0.221409,0.005344,0.200993,0.936899
0.418881,0.017920,0.202977,0.005088,0.196160,0.912451
0.420865,0.017568,0.202657,0.005280,0.186688,0.902466
0.415969,0.017632,0.203104,0.005312,0.193953,0.906978
0.417954,0.017632,0.202400,0.005344,0.191329,0.905187
0.416257,0.017696,0.202593,0.005280,0.191201,0.904035
0.418401,0.017856,0.203105,0.005280,0.194112,0.909315
0.437761,0.017920,0.203201,0.005344,0.194112,0.932290
0.417633,0.017792,0.202784,0.005088,0.188385,0.900418
0.417058,0.017664,0.202528,0.005024,0.183873,0.895683
0.417537,0.017888,0.204097,0.005248,0.221281,0.951107
0.417409,0.017760,0.202785,0.005248,0.194400,0.908611
0.416289,0.017824,0.202369,0.005216,0.188928,0.899426
0.417026,0.017856,0.202688,0.005312,0.185473,0.895875
0.436417,0.017793,0.202656,0.005248,0.189505,0.922691
0.420865,0.017600,0.202433,0.005312,0.190336,0.906851
0.421601,0.017728,0.203073,0.005248,0.189280,0.907682
0.421217,0.017600,0.203712,0.005312,0.212929,0.931650
0.420770,0.017824,0.202560,0.005056,0.180257,0.895107
0.420705,0.017728,0.202529,0.005312,0.181856,0.896515
0.419425,0.017952,0.203329,0.005408,0.181952,0.900066
0.437377,0.017568,0.202688,0.005280,0.199969,0.934402
0.416481,0.018080,0.203296,0.004928,0.191681,0.904995
0.418881,0.017632,0.203937,0.005024,0.238433,0.969699
0.420897,0.035649,0.205664,0.005344,0.229377,0.980163
0.418337,0.017633,0.203648,0.005088,0.186817,0.901955
0.422785,0.018080,0.202529,0.005376,0.194336,0.915139
0.421089,0.017568,0.202817,0.005344,0.192128,0.939459
0.421953,0.017728,0.202785,0.005184,0.191968,0.909634
0.421025,0.017664,0.204000,0.005152,0.215553,0.934786
0.420129,0.017856,0.206048,0.005120,0.207585,0.929122
0.439202,0.017632,0.203264,0.005312,0.195585,0.932643
0.417601,0.017633,0.202368,0.005280,0.193665,0.905795
0.416865,0.017792,0.202849,0.005312,0.204192,0.916035
0.416673,0.017568,0.224129,0.005312,0.194496,0.928258
0.416385,0.017536,0.202848,0.005088,0.203777,0.914050
0.416482,0.017664,0.202944,0.005248,0.201793,0.913891
0.416545,0.017600,0.202945,0.005120,0.192289,0.902755
0.422465,0.017664,0.202305,0.005088,0.195456,0.912515
0.420737,0.017632,0.202785,0.005248,0.194592,0.910306
0.417825,0.017600,0.202816,0.005280,0.207809,0.921858
0.437442,0.017792,0.203200,0.005248,0.198273,0.934211
0.421185,0.017664,0.202593,0.005376,0.202721,0.918787
0.420865,0.017728,0.205025,0.005344,0.201728,0.922691
0.417025,0.017888,0.203233,0.005184,0.193536,0.942338
0.416097,0.017728,0.203520,0.004928,0.189665,0.902594
0.416897,0.017696,0.202785,0.005280,0.198849,0.912995
0.416481,0.017632,0.202209,0.005344,0.201184,0.914210
0.429761,0.017440,0.202144,0.004768,0.195937,0.919426
0.416257,0.017825,0.202176,0.005280,0.200993,0.908931
0.417313,0.017632,0.202401,0.005184,0.194656,0.906307
0.415905,0.017664,0.204065,0.005024,0.185472,0.916354
0.417249,0.017728,0.202368,0.005312,0.194305,0.903522
0.416929,0.017665,0.202176,0.005312,0.193537,0.905411
0.417537,0.017632,0.202945,0.005312,0.205632,0.917795
0.434625,0.017728,0.202177,0.005312,0.193120,0.922466
0.417601,0.017760,0.203136,0.005280,0.195009,0.907426
0.417058,0.017760,0.202784,0.005312,0.203393,0.915811
0.417729,0.017600,0.202881,0.005376,0.221729,0.941827
0.418273,0.017728,0.202465,0.005312,0.205696,0.921059
0.417025,0.017568,0.202913,0.005568,0.217728,0.932098
0.419233,0.017984,0.204000,0.005280,0.191297,0.906850
0.433986,0.017760,0.202624,0.005280,0.207681,0.937763
0.421377,0.017600,0.202337,0.005056,0.204193,0.923075
0.417121,0.017632,0.202625,0.005312,0.208896,0.922179
0.418593,0.017536,0.221377,0.005184,0.197024,0.931458
0.416289,0.017792,0.202592,0.005056,0.184193,0.895714
