Layer[0],Layer[1],Layer[2],Layer[3],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415841,0.017248,0.203297,0.004960,0.244544,0.015264,0.000704,0.001728,0.000992,0.000384,0.912418
0.415554,0.017600,0.203168,0.005024,0.236545,0.014784,0.000448,0.001952,0.001504,0.000384,0.904451
0.420577,0.017664,0.202177,0.005024,0.235873,0.014880,0.000704,0.001728,0.001504,0.000384,0.908035
0.416129,0.017600,0.202945,0.004864,0.245024,0.014656,0.000736,0.001440,0.001024,0.000384,0.911842
0.432034,0.017568,0.202368,0.005056,0.245793,0.014656,0.000672,0.001568,0.000992,0.000352,0.928643
0.421185,0.017600,0.203489,0.005024,0.234465,0.014752,0.000928,0.001728,0.001440,0.000320,0.908515
0.415457,0.017568,0.201920,0.005088,0.226785,0.014528,0.000480,0.001824,0.000928,0.000384,0.892002
0.415425,0.017696,0.202593,0.005088,0.241249,0.028000,0.000768,0.001856,0.001056,0.000352,0.921827
0.416225,0.017216,0.201569,0.005024,0.239040,0.015392,0.000448,0.001536,0.000960,0.000416,0.904834
0.419458,0.017216,0.201728,0.004832,0.237377,0.014528,0.000864,0.001408,0.000960,0.000320,0.905763
0.420481,0.017600,0.201985,0.004864,0.241569,0.014720,0.000704,0.001504,0.001056,0.000352,0.911555
0.439201,0.017376,0.202529,0.004800,0.242080,0.014976,0.000800,0.001376,0.000992,0.000384,0.932130
0.415105,0.017856,0.203040,0.004832,0.236577,0.014112,0.000704,0.001440,0.000992,0.000352,0.901827
0.416161,0.017504,0.201921,0.005056,0.224704,0.014624,0.000928,0.001728,0.001472,0.000384,0.891138
0.416482,0.017536,0.201952,0.005056,0.246561,0.014816,0.000736,0.001440,0.001056,0.000416,0.913571
0.416033,0.017728,0.202593,0.005120,0.246081,0.014368,0.000512,0.001600,0.001088,0.000384,0.912611
0.419905,0.017664,0.202305,0.005088,0.237760,0.014240,0.000448,0.001472,0.001536,0.000384,0.908482
0.421570,0.017632,0.202176,0.005056,0.225441,0.014336,0.000480,0.001440,0.001120,0.000416,0.897347
0.439745,0.017760,0.202145,0.005024,0.229377,0.014656,0.000480,0.001376,0.000960,0.000384,0.919459
0.419777,0.017728,0.202048,0.004864,0.223169,0.014208,0.000928,0.001472,0.001088,0.000384,0.892898
0.420033,0.017600,0.202721,0.004800,0.235809,0.014272,0.000928,0.001472,0.000960,0.000800,0.907267
0.415585,0.017888,0.202497,0.004832,0.223936,0.014624,0.000928,0.001376,0.001440,0.000352,0.890434
0.415426,0.018208,0.202496,0.004864,0.235713,0.014432,0.000960,0.001472,0.000832,0.000384,0.901795
0.420129,0.017216,0.202369,0.004800,0.243137,0.014784,0.000896,0.001440,0.001696,0.001024,0.915683
0.420481,0.017248,0.202176,0.004865,0.239744,0.014432,0.000512,0.001472,0.001600,0.000384,0.910466
0.441282,0.018144,0.202432,0.004832,0.239457,0.014432,0.000896,0.001376,0.000992,0.000544,0.931939
0.420417,0.017536,0.202337,0.004800,0.237344,0.014208,0.000480,0.001440,0.000960,0.000385,0.907491
0.415585,0.017312,0.202208,0.004800,0.236641,0.014272,0.000864,0.001408,0.001024,0.000544,0.901858
0.415521,0.020992,0.202081,0.004864,0.240481,0.014464,0.000960,0.001408,0.000992,0.000352,0.908803
0.420257,0.017376,0.201953,0.004864,0.263680,0.014208,0.000704,0.001440,0.001472,0.000416,0.933762
0.420418,0.017376,0.203264,0.004832,0.237761,0.014240,0.000928,0.001440,0.001504,0.000800,0.910467
0.415809,0.017472,0.202049,0.004864,0.240609,0.014304,0.000704,0.001536,0.000960,0.000352,0.905667
0.433025,0.017632,0.202529,0.004896,0.226848,0.014368,0.000704,0.001440,0.000896,0.000320,0.909634
0.415777,0.017281,0.202080,0.004896,0.235169,0.014624,0.000640,0.001504,0.001056,0.000576,0.901059
0.415553,0.017248,0.203073,0.004864,0.220800,0.014528,0.000704,0.001440,0.000992,0.000384,0.886658
0.416258,0.017280,0.203680,0.004832,0.231041,0.014816,0.000896,0.001408,0.000832,0.000384,0.898051
0.414401,0.017376,0.201921,0.004864,0.244192,0.014272,0.000672,0.001441,0.000960,0.000352,0.906915
0.415009,0.017376,0.201792,0.004832,0.241025,0.015008,0.000448,0.001440,0.000800,0.000320,0.904386
0.414945,0.017248,0.202017,0.004832,0.245857,0.014336,0.000704,0.001440,0.000832,0.000352,0.908899
0.415329,0.017248,0.213696,0.004928,0.255457,0.014656,0.000672,0.001376,0.000896,0.000352,0.931458
0.414945,0.017216,0.202177,0.004896,0.244641,0.014400,0.000448,0.001376,0.000864,0.000384,0.907875
0.415009,0.017408,0.202113,0.004864,0.226624,0.014656,0.000960,0.001440,0.000960,0.000384,0.890690
0.415137,0.017376,0.202305,0.004992,0.219713,0.014816,0.000480,0.001376,0.000800,0.000352,0.883939
0.444161,0.017472,0.203009,0.004960,0.243424,0.014272,0.000448,0.001472,0.000896,0.000416,0.937506
0.414818,0.017280,0.202688,0.004896,0.235649,0.014592,0.000640,0.001408,0.001344,0.000288,0.900419
0.416161,0.017184,0.202753,0.004832,0.242496,0.014688,0.000704,0.001440,0.000800,0.000384,0.907778
0.414818,0.017216,0.202560,0.004864,0.226305,0.014112,0.000416,0.001504,0.000832,0.000288,0.890115
0.415201,0.017632,0.203809,0.004832,0.240256,0.014144,0.000960,0.001408,0.001280,0.000256,0.906626
0.414882,0.017664,0.202784,0.004864,0.235297,0.014400,0.000352,0.001440,0.000832,0.000352,0.899363
0.414945,0.017280,0.203361,0.004832,0.205632,0.014112,0.000992,0.001472,0.000672,0.000352,0.870082
0.437474,0.017632,0.203168,0.005120,0.214273,0.014496,0.000896,0.001408,0.000768,0.000384,0.902531
0.415105,0.017376,0.202561,0.004768,0.201344,0.014528,0.000416,0.001408,0.000800,0.000352,0.865922
0.425954,0.017408,0.212736,0.004896,0.243617,0.014368,0.000640,0.001472,0.001088,0.000672,0.930691
0.418337,0.017856,0.204417,0.004928,0.239009,0.014624,0.000672,0.001568,0.001056,0.000384,0.910339
0.416609,0.017536,0.203649,0.004864,0.231680,0.014432,0.000448,0.001568,0.000928,0.000544,0.899746
0.420769,0.017600,0.204096,0.004832,0.231105,0.014176,0.000896,0.001568,0.000992,0.000320,0.903906
0.420993,0.017632,0.202785,0.004832,0.264097,0.014304,0.000448,0.001536,0.001024,0.000576,0.935267
0.435233,0.017472,0.202657,0.005344,0.240608,0.014336,0.000896,0.001536,0.000928,0.000320,0.926306
0.420322,0.017696,0.202688,0.004896,0.229441,0.014080,0.000416,0.001504,0.000928,0.000384,0.899203
0.416481,0.017472,0.203169,0.004832,0.225729,0.014272,0.000416,0.001472,0.001024,0.000864,0.892803
0.416257,0.017568,0.202336,0.004832,0.228961,0.014240,0.000608,0.001504,0.000992,0.000384,0.894690
0.420865,0.017665,0.202656,0.004832,0.242817,0.014432,0.000480,0.001536,0.001088,0.000416,0.913763
0.420065,0.017664,0.202497,0.004864,0.247936,0.014016,0.000416,0.001473,0.000992,0.000352,0.917603
0.421377,0.017632,0.202208,0.004928,0.247169,0.015200,0.000480,0.001472,0.001088,0.000352,0.919458
0.437761,0.017473,0.202656,0.004928,0.272513,0.014208,0.000864,0.001440,0.001120,0.000768,0.960931
0.420385,0.017440,0.202721,0.004864,0.223968,0.014113,0.000448,0.001568,0.000992,0.000576,0.894403
0.420513,0.017664,0.202112,0.004896,0.241729,0.014208,0.000448,0.001472,0.000960,0.000384,0.911362
0.416001,0.017376,0.202593,0.004832,0.238753,0.014368,0.000896,0.001504,0.000928,0.000832,0.905507
0.416001,0.017344,0.202241,0.004928,0.236800,0.014368,0.000928,0.001536,0.000960,0.000800,0.902882
0.416674,0.017440,0.202560,0.004832,0.243041,0.014208,0.000448,0.001568,0.001056,0.000800,0.910179
0.416449,0.017376,0.202241,0.004832,0.240385,0.014208,0.000672,0.001472,0.000928,0.000576,0.906211
0.439297,0.017376,0.202369,0.004800,0.230976,0.014112,0.000480,0.001440,0.000960,0.000736,0.920130
0.420642,0.017440,0.202176,0.004800,0.224097,0.014144,0.000896,0.001472,0.000928,0.000576,0.894147
0.423105,0.018400,0.203553,0.004928,0.233857,0.014624,0.000704,0.001824,0.001088,0.000800,0.910307
0.420641,0.017984,0.204417,0.004864,0.270240,0.015520,0.000768,0.001568,0.000992,0.000416,0.945314
0.421314,0.017536,0.202880,0.004896,0.242561,0.014304,0.000448,0.001568,0.001056,0.000800,0.914915
0.420929,0.017248,0.203233,0.004896,0.238081,0.014112,0.000672,0.001504,0.001056,0.000576,0.909699
0.416961,0.017408,0.202401,0.004896,0.240864,0.014528,0.000544,0.001504,0.001312,0.000576,0.908354
0.440258,0.017472,0.202336,0.004864,0.248129,0.014752,0.000480,0.001504,0.001024,0.000352,0.939107
0.421345,0.017632,0.202465,0.004832,0.226241,0.014208,0.000704,0.001536,0.000960,0.000352,0.897539
0.420321,0.017728,0.202592,0.004832,0.237729,0.014496,0.000480,0.001600,0.001088,0.000352,0.908258
0.416002,0.017888,0.203552,0.004960,0.252609,0.014112,0.000896,0.001504,0.001472,0.000352,0.920323
0.419809,0.017888,0.202625,0.004832,0.224897,0.014240,0.000704,0.001600,0.000960,0.000416,0.894883
0.416161,0.017760,0.202976,0.004833,0.250944,0.014304,0.000512,0.001568,0.001056,0.000384,0.917730
0.415938,0.017376,0.203520,0.004896,0.233825,0.014240,0.000480,0.001472,0.001216,0.000768,0.901187
0.438081,0.017344,0.202625,0.004832,0.234657,0.014208,0.000448,0.001536,0.001152,0.000576,0.922819
0.416065,0.017248,0.202976,0.004832,0.237505,0.014048,0.000512,0.001472,0.000960,0.000384,0.902818
0.415905,0.017216,0.202337,0.004832,0.251745,0.014464,0.000448,0.001536,0.001088,0.000352,0.917187
0.416673,0.017152,0.202593,0.005024,0.270016,0.014336,0.000480,0.001536,0.001056,0.000768,0.936899
0.420769,0.017248,0.202432,0.004896,0.238337,0.014656,0.000672,0.001504,0.001056,0.000384,0.909154
0.420609,0.017921,0.202368,0.004992,0.247329,0.014016,0.000928,0.001504,0.001024,0.000576,0.918275
0.416769,0.017408,0.201985,0.004864,0.243680,0.014336,0.000896,0.001536,0.001120,0.000768,0.910274
0.434593,0.017280,0.202784,0.004832,0.232129,0.014400,0.000448,0.001440,0.001056,0.000352,0.916802
0.416865,0.017536,0.204257,0.004864,0.239969,0.014208,0.000448,0.001568,0.001088,0.000320,0.909059
0.420705,0.017760,0.202561,0.004896,0.265984,0.014497,0.000640,0.001472,0.001088,0.000576,0.937667
0.416801,0.017472,0.226689,0.005248,0.230560,0.014496,0.000704,0.001504,0.001024,0.000352,0.921730
0.420866,0.017440,0.202176,0.004864,0.219905,0.014208,0.000480,0.001504,0.000992,0.000352,0.889507
0.420577,0.017440,0.203585,0.004800,0.241792,0.014144,0.000480,0.001536,0.000960,0.000768,0.913122
0.415714,0.017088,0.202496,0.004832,0.241281,0.014144,0.000672,0.001536,0.000992,0.000352,0.906179
0.433953,0.017600,0.202625,0.004864,0.251937,0.014240,0.000736,0.001472,0.001568,0.000352,0.936611
0.420129,0.017888,0.202721,0.004896,0.227104,0.014272,0.000448,0.001504,0.001056,0.000384,0.897474
0.415778,0.017440,0.202944,0.004896,0.219553,0.014304,0.000448,0.001536,0.000960,0.000352,0.885123
0.416513,0.017184,0.202657,0.004800,0.261312,0.014369,0.000480,0.001440,0.000928,0.000384,0.926915
0.415905,0.017984,0.202048,0.004896,0.250785,0.014304,0.000480,0.001600,0.001152,0.000416,0.917218
0.420257,0.017664,0.201953,0.004864,0.244929,0.014336,0.000448,0.001536,0.000928,0.000384,0.914595
0.416129,0.017728,0.202465,0.004896,0.240960,0.014208,0.000864,0.001504,0.001504,0.000352,0.907810
0.447937,0.017504,0.203680,0.005024,0.226433,0.014592,0.000672,0.001472,0.000960,0.000800,0.926946
0.415553,0.017760,0.202689,0.004800,0.228929,0.014016,0.000928,0.001504,0.000992,0.000320,0.894499
0.420321,0.017600,0.202273,0.004832,0.226240,0.014240,0.000928,0.001440,0.000896,0.000384,0.896354
0.420546,0.017600,0.201888,0.004800,0.248449,0.014144,0.000736,0.001600,0.001024,0.000384,0.918595
0.420577,0.017632,0.202497,0.004800,0.225600,0.014209,0.000960,0.001536,0.000992,0.000384,0.896131
0.420513,0.017344,0.202784,0.004832,0.242433,0.014240,0.000448,0.001568,0.001056,0.000352,0.912706
0.420321,0.017248,0.203041,0.004992,0.231777,0.014112,0.000448,0.001536,0.000992,0.000320,0.901635
0.443393,0.017504,0.202433,0.004928,0.246528,0.014272,0.000640,0.001504,0.001056,0.000417,0.940419
0.421185,0.017248,0.203808,0.004832,0.248705,0.014400,0.000672,0.001472,0.000992,0.000352,0.921250
0.420929,0.017665,0.203328,0.004832,0.252737,0.015136,0.000480,0.001408,0.000992,0.000384,0.926403
0.416641,0.017504,0.222465,0.005152,0.259489,0.015008,0.000448,0.001440,0.001088,0.000576,0.947491
0.420833,0.017696,0.203489,0.004960,0.239712,0.014560,0.000512,0.001504,0.001248,0.000576,0.912866
0.421218,0.017728,0.203360,0.004992,0.235617,0.014560,0.000704,0.001472,0.000992,0.000800,0.909987
0.420897,0.017568,0.203009,0.005056,0.249025,0.014240,0.000448,0.001536,0.001568,0.000800,0.921571
0.416737,0.017664,0.202913,0.005056,0.248768,0.014112,0.000448,0.001536,0.000960,0.000384,0.916130
0.416577,0.017760,0.202848,0.005088,0.246209,0.014272,0.000672,0.001440,0.000992,0.000352,0.914018
0.420641,0.017760,0.203905,0.004992,0.254305,0.015264,0.000736,0.001568,0.001120,0.000384,0.929187
0.443425,0.017632,0.202945,0.005024,0.253921,0.014304,0.000512,0.001504,0.001056,0.000576,0.948675
0.416033,0.018048,0.203393,0.005024,0.232704,0.014112,0.000480,0.001536,0.001088,0.000544,0.899778
0.415906,0.017728,0.202528,0.004864,0.241025,0.014112,0.000704,0.001472,0.001056,0.000800,0.907235
0.420801,0.017632,0.202817,0.005056,0.233697,0.014144,0.000704,0.001600,0.001152,0.000768,0.906435
0.421025,0.017760,0.202561,0.005056,0.244320,0.014272,0.000928,0.001600,0.001088,0.000384,0.916290
0.420834,0.017600,0.203456,0.005056,0.243457,0.014432,0.000480,0.001504,0.001088,0.000352,0.916323
0.417153,0.017824,0.203265,0.005088,0.254529,0.014240,0.000928,0.001632,0.001120,0.000800,0.924195
0.431073,0.017600,0.203201,0.005024,0.256288,0.014944,0.000480,0.001568,0.001120,0.000832,0.939810
0.416385,0.017536,0.202752,0.004832,0.235777,0.014816,0.000480,0.001504,0.001184,0.000800,0.903554
0.417185,0.017536,0.203009,0.004864,0.253025,0.014496,0.000896,0.001504,0.001088,0.000288,0.922083
0.421121,0.017664,0.203937,0.005024,0.255297,0.015040,0.000736,0.001504,0.001120,0.000384,0.929795
0.417825,0.017696,0.205313,0.005088,0.231744,0.014720,0.000512,0.001536,0.001248,0.000352,0.904066
0.416994,0.017248,0.203360,0.004864,0.238049,0.014336,0.000544,0.001536,0.001024,0.000384,0.905795
0.416577,0.017664,0.203425,0.005088,0.244065,0.014464,0.000480,0.001504,0.000960,0.000352,0.911971
0.438305,0.017856,0.203105,0.005088,0.252160,0.014624,0.000704,0.001536,0.001056,0.000352,0.943074
0.416898,0.017760,0.202560,0.005024,0.235073,0.014528,0.000704,0.001504,0.001120,0.000384,0.902883
0.416641,0.017600,0.203361,0.005056,0.232065,0.014144,0.000480,0.001504,0.001056,0.000384,0.900195
0.417249,0.017472,0.221313,0.005408,0.238624,0.014624,0.000672,0.001504,0.001056,0.000800,0.927714
0.421154,0.017760,0.202624,0.004896,0.232065,0.014208,0.000480,0.001472,0.000992,0.000320,0.903587
0.418113,0.017568,0.204449,0.004864,0.229217,0.014752,0.000480,0.001536,0.001088,0.000768,0.900835
0.416129,0.017536,0.202752,0.005056,0.235009,0.014528,0.000448,0.001504,0.001088,0.000800,0.902850
0.432482,0.017472,0.202496,0.004832,0.224801,0.014464,0.000480,0.001504,0.001056,0.000576,0.907491
0.417057,0.017664,0.202657,0.004832,0.224224,0.015680,0.000672,0.001408,0.001056,0.000384,0.892962
0.420705,0.017504,0.203136,0.005056,0.236769,0.014752,0.000704,0.001440,0.001088,0.000352,0.908546
0.420353,0.017888,0.233921,0.005216,0.236929,0.014816,0.000704,0.001440,0.000928,0.000352,0.940835
0.415777,0.017920,0.206049,0.004864,0.238976,0.014400,0.000736,0.001473,0.001728,0.000320,0.909571
0.421313,0.017760,0.202784,0.004864,0.227937,0.016224,0.000480,0.001440,0.000992,0.000800,0.903810
0.420865,0.017473,0.202816,0.004864,0.231297,0.014432,0.000448,0.001536,0.001088,0.000576,0.903075
0.416673,0.017504,0.202977,0.004864,0.231840,0.014817,0.000704,0.001472,0.000992,0.000768,0.900003
0.417345,0.017856,0.202560,0.005056,0.243649,0.014944,0.000480,0.001568,0.001216,0.000416,0.912706
0.416130,0.017696,0.202688,0.005024,0.233889,0.014944,0.000960,0.001888,0.001120,0.000320,0.902787
0.421121,0.017504,0.222017,0.004992,0.229921,0.014528,0.000416,0.001376,0.001056,0.000608,0.921155
0.420545,0.017824,0.202656,0.004832,0.230816,0.014752,0.000448,0.001536,0.001088,0.000352,0.902722
0.420162,0.017920,0.202752,0.004832,0.231681,0.014880,0.000896,0.001568,0.001088,0.000320,0.903811
0.415969,0.017504,0.202817,0.004768,0.241889,0.015040,0.000448,0.001472,0.001056,0.000352,0.909059
0.416673,0.017696,0.202529,0.004832,0.225472,0.014880,0.000704,0.001536,0.001024,0.000384,0.893346
0.416642,0.017760,0.203296,0.004864,0.228225,0.014816,0.000704,0.001536,0.001120,0.000384,0.896867
0.416225,0.017632,0.203201,0.004832,0.241377,0.014560,0.000704,0.001504,0.001088,0.000768,0.909379
0.437153,0.017536,0.202657,0.004864,0.237120,0.014944,0.000704,0.001472,0.001056,0.000320,0.925826
0.416257,0.017760,0.202816,0.004896,0.240225,0.014816,0.000480,0.001536,0.001024,0.000352,0.908226
0.419937,0.017632,0.202529,0.005024,0.236129,0.014848,0.000704,0.001472,0.001024,0.000352,0.907491
0.416193,0.017472,0.202593,0.005088,0.250784,0.015200,0.000448,0.001664,0.001184,0.000832,0.918946
0.420673,0.017760,0.202848,0.005056,0.227937,0.014464,0.000448,0.001568,0.001120,0.000544,0.900002
0.415905,0.017760,0.203457,0.005088,0.225729,0.014624,0.000896,0.001440,0.001152,0.000384,0.893955
0.416705,0.017536,0.202593,0.005024,0.236640,0.014464,0.000704,0.001632,0.001088,0.000576,0.905154
0.440578,0.017952,0.203232,0.005120,0.237697,0.014976,0.000704,0.001440,0.001152,0.000768,0.931715
0.417249,0.017888,0.202913,0.005088,0.236257,0.014432,0.000576,0.001568,0.001248,0.000352,0.905347
0.416961,0.017536,0.202817,0.005024,0.232480,0.014880,0.000704,0.001536,0.001152,0.000352,0.900898
0.416257,0.017760,0.203264,0.004864,0.251489,0.014176,0.000704,0.001504,0.001120,0.000320,0.919490
0.415969,0.017568,0.203969,0.004864,0.240897,0.014752,0.000736,0.001568,0.001056,0.000576,0.910083
0.420673,0.017952,0.203361,0.004896,0.222752,0.014432,0.000736,0.001536,0.001152,0.000352,0.895874
0.416353,0.017760,0.202528,0.005024,0.229505,0.014560,0.000640,0.001472,0.001248,0.000544,0.897570
0.441218,0.017440,0.203584,0.005312,0.232065,0.015104,0.000480,0.001408,0.001120,0.000576,0.926595
0.420257,0.017760,0.203041,0.005024,0.231136,0.014785,0.000448,0.001536,0.001088,0.000320,0.902979
0.416257,0.017600,0.203361,0.004864,0.228960,0.014848,0.000736,0.001536,0.001056,0.000320,0.897474
0.420577,0.018016,0.224544,0.005248,0.267873,0.015008,0.000704,0.001824,0.000960,0.000576,0.963267
0.421633,0.017600,0.202881,0.004832,0.225537,0.014624,0.000704,0.001440,0.001056,0.000384,0.898435
0.417025,0.017728,0.202945,0.004864,0.236096,0.014624,0.000992,0.001504,0.001152,0.000352,0.904930
0.416578,0.017632,0.202752,0.005056,0.235553,0.014816,0.000672,0.001472,0.001216,0.000352,0.903651
0.416961,0.017536,0.203169,0.004832,0.270369,0.014624,0.000512,0.001504,0.001120,0.000544,0.939075
0.416321,0.017696,0.203425,0.004864,0.230688,0.014976,0.000928,0.001472,0.001120,0.000832,0.900258
0.415841,0.017728,0.203360,0.005024,0.237121,0.014656,0.000704,0.001504,0.001216,0.000768,0.905442
0.421793,0.017601,0.218848,0.005152,0.250785,0.014720,0.000672,0.001536,0.001152,0.000352,0.941155
0.417345,0.017600,0.203201,0.005056,0.242049,0.015392,0.000736,0.001536,0.001152,0.000576,0.912867
0.416129,0.017664,0.203137,0.004992,0.232320,0.016000,0.000736,0.001504,0.001024,0.000352,0.901634
0.421026,0.017568,0.203072,0.005024,0.232097,0.015488,0.000672,0.001568,0.000992,0.000544,0.905699
0.416225,0.017728,0.202561,0.005152,0.227425,0.014912,0.000448,0.001504,0.001088,0.000384,0.895395
0.418049,0.017536,0.202113,0.005056,0.245632,0.014816,0.000704,0.001504,0.001216,0.000576,0.914690
0.420322,0.017568,0.202112,0.004768,0.246145,0.014432,0.000736,0.001472,0.001088,0.000384,0.916931
0.433345,0.018080,0.202465,0.004832,0.247969,0.014976,0.000896,0.001536,0.001088,0.000384,0.933731
0.417985,0.017792,0.202113,0.005056,0.251904,0.015553,0.000704,0.001536,0.001184,0.000352,0.921603
0.416225,0.017760,0.202112,0.004960,0.230241,0.014912,0.000672,0.001568,0.001216,0.000384,0.897442
0.415713,0.017569,0.202272,0.005120,0.267201,0.015584,0.000928,0.001504,0.000992,0.000320,0.934883
0.415905,0.017920,0.202625,0.005024,0.248577,0.014624,0.000672,0.001504,0.001152,0.000800,0.916227
0.420385,0.017600,0.202465,0.005024,0.239392,0.014656,0.000704,0.001504,0.001248,0.000352,0.910882
0.416162,0.017696,0.202944,0.004864,0.245601,0.014560,0.000672,0.001472,0.001024,0.000352,0.912739
0.434657,0.017856,0.202753,0.004896,0.244001,0.014688,0.000448,0.001472,0.001056,0.000384,0.929379
0.415457,0.017760,0.202721,0.004832,0.269024,0.014913,0.000896,0.001504,0.001408,0.000320,0.936227
0.416673,0.017728,0.202720,0.004800,0.244417,0.014240,0.000512,0.001536,0.001600,0.000352,0.912258
0.417186,0.017536,0.221088,0.005248,0.255041,0.015008,0.000672,0.001536,0.001056,0.000800,0.944067
0.420065,0.017952,0.202785,0.004864,0.249025,0.015136,0.000736,0.001536,0.001056,0.000832,0.921443
0.420833,0.017504,0.202881,0.005024,0.249600,0.014720,0.000736,0.001504,0.001056,0.000320,0.921666
0.416705,0.017600,0.202784,0.004864,0.250081,0.014432,0.000960,0.001568,0.001120,0.000384,0.917538
0.420578,0.017760,0.202016,0.005024,0.249153,0.014624,0.000704,0.001504,0.001248,0.000544,0.920835
0.420577,0.017376,0.202049,0.004896,0.247841,0.014656,0.000672,0.001600,0.001184,0.000800,0.919267
0.420481,0.017344,0.203009,0.004832,0.250176,0.014944,0.000640,0.001600,0.001152,0.000576,0.922562
0.435938,0.017856,0.203008,0.004832,0.241025,0.014496,0.000672,0.001632,0.001184,0.000352,0.928867
0.415521,0.017792,0.203425,0.004864,0.233889,0.014400,0.000448,0.001504,0.001120,0.000352,0.900899
0.421025,0.017952,0.202913,0.004832,0.249088,0.015040,0.000928,0.001536,0.001184,0.000416,0.922466
0.416545,0.017728,0.202912,0.004864,0.283201,0.016096,0.000512,0.001664,0.001120,0.000320,0.952738
0.416386,0.017632,0.202592,0.004864,0.252257,0.015392,0.000736,0.001568,0.001120,0.000576,0.920707
0.416833,0.017537,0.202528,0.004832,0.254369,0.015008,0.000704,0.001984,0.001568,0.000352,0.924035
0.416289,0.017952,0.203009,0.005056,0.251521,0.015136,0.000928,0.002080,0.001152,0.000768,0.921379
0.416449,0.017568,0.202529,0.004864,0.255104,0.014944,0.000928,0.001696,0.001120,0.000608,0.922882
0.416449,0.017792,0.202304,0.004864,0.251297,0.014464,0.000672,0.001920,0.001088,0.000544,0.919202
0.420322,0.017728,0.202240,0.004832,0.252225,0.014432,0.000928,0.001728,0.001440,0.000384,0.924035
0.433313,0.017888,0.203009,0.004864,0.248705,0.014816,0.000704,0.001696,0.001152,0.000416,0.934211
0.416065,0.017664,0.202721,0.004832,0.246560,0.014624,0.000672,0.001792,0.001056,0.000576,0.914370
0.421249,0.017760,0.204160,0.004832,0.238593,0.014880,0.000672,0.001504,0.001088,0.000384,0.913602
0.417505,0.017728,0.202753,0.004864,0.245377,0.032672,0.000736,0.001536,0.001472,0.000544,0.933091
0.415777,0.017440,0.203425,0.005120,0.232544,0.017409,0.000736,0.001760,0.001056,0.000800,0.903683
0.416033,0.017696,0.203169,0.005248,0.247968,0.015104,0.000704,0.001504,0.001248,0.000320,0.917506
0.415522,0.017728,0.202912,0.005024,0.249377,0.014336,0.000480,0.001600,0.001184,0.000896,0.916643
0.438689,0.017760,0.202945,0.005024,0.253857,0.014272,0.000672,0.001504,0.001088,0.000608,0.944163
0.415073,0.017600,0.202785,0.005312,0.247360,0.014432,0.000448,0.001568,0.001280,0.000384,0.914242
0.416321,0.017728,0.203424,0.004864,0.241057,0.014432,0.000672,0.001568,0.001120,0.000768,0.910370
0.420962,0.017504,0.203136,0.004800,0.275585,0.015104,0.000736,0.001568,0.001088,0.000864,0.948899
0.415265,0.017696,0.202881,0.005248,0.276225,0.014496,0.000896,0.001536,0.001152,0.000352,0.943843
0.417505,0.017760,0.202657,0.004896,0.260352,0.014817,0.000672,0.001568,0.001216,0.000352,0.929923
0.416097,0.017504,0.202625,0.004896,0.247488,0.014624,0.000928,0.001536,0.001248,0.000576,0.915970
0.416546,0.018016,0.203072,0.005088,0.248193,0.014656,0.000672,0.001504,0.001184,0.000576,0.916867
0.420673,0.017536,0.203009,0.004896,0.243617,0.014400,0.000672,0.001536,0.001312,0.000352,0.915523
0.415681,0.017504,0.202657,0.004864,0.234496,0.014560,0.000448,0.001568,0.001120,0.000576,0.901986
0.434593,0.017792,0.202496,0.005088,0.238465,0.014816,0.000736,0.001600,0.001152,0.000352,0.925058
0.416673,0.017824,0.202817,0.005024,0.243329,0.014816,0.000960,0.001568,0.001152,0.000800,0.912867
0.420001,0.017728,0.202913,0.005088,0.231712,0.015008,0.000704,0.001537,0.001152,0.000320,0.903747
0.420353,0.017760,0.203072,0.004864,0.248737,0.014656,0.000672,0.001504,0.001216,0.000320,0.920578
0.421826,0.017536,0.202304,0.004864,0.239873,0.014976,0.000928,0.001472,0.001152,0.000800,0.913731
0.421441,0.017632,0.202561,0.004864,0.253857,0.014624,0.000704,0.001536,0.001312,0.000576,0.926723
0.421121,0.017312,0.203393,0.005088,0.249376,0.014336,0.000704,0.001632,0.001248,0.000320,0.923042
0.433954,0.017408,0.202176,0.005120,0.231489,0.014880,0.000960,0.001504,0.001120,0.000352,0.916515
0.421089,0.018240,0.202241,0.004864,0.239169,0.014720,0.000736,0.001568,0.001152,0.000352,0.911299
0.421601,0.017792,0.202305,0.004864,0.239360,0.015360,0.000544,0.001696,0.001248,0.000384,0.912643
0.416193,0.017440,0.202432,0.004896,0.278305,0.015680,0.000512,0.001600,0.001088,0.000384,0.946562
0.416738,0.017600,0.202048,0.004832,0.248993,0.014624,0.000672,0.001888,0.001184,0.000384,0.916739
0.420193,0.017664,0.203617,0.005312,0.251201,0.014624,0.000672,0.001504,0.001152,0.000384,0.924195
0.420481,0.017632,0.203233,0.005600,0.236960,0.014752,0.000480,0.001440,0.001088,0.000288,0.909634
0.448578,0.017920,0.202752,0.005056,0.275809,0.014624,0.000736,0.001504,0.001696,0.000384,0.977059
0.419970,0.017632,0.202208,0.004832,0.238881,0.015264,0.000704,0.001792,0.001184,0.000320,0.911299
0.416641,0.017760,0.202177,0.004896,0.248257,0.014528,0.000512,0.001504,0.001568,0.000576,0.916355
