Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.719171,0.000768,0.014720,0.000384,0.001536,0.001216,0.000384,1.743427
1.790531,0.000960,0.014432,0.000576,0.001472,0.001120,0.000352,1.814819
1.753955,0.000768,0.015072,0.000320,0.001472,0.001184,0.000352,1.778883
1.771714,0.000832,0.016193,0.000384,0.001504,0.001248,0.000352,1.799619
1.749954,0.001120,0.014720,0.000832,0.001536,0.001216,0.000384,1.776002
1.745922,0.000864,0.014432,0.000352,0.001536,0.001120,0.000416,1.769794
1.750338,0.001088,0.014304,0.000352,0.001536,0.001184,0.000384,1.775074
1.773827,0.000800,0.014240,0.000384,0.001536,0.001088,0.000384,1.797315
1.747139,0.000768,0.014240,0.000800,0.001536,0.001120,0.000352,1.771491
1.736483,0.001088,0.014496,0.000384,0.001568,0.001056,0.000384,1.761059
1.735010,0.000736,0.013984,0.000384,0.001504,0.001152,0.000384,1.758946
1.770594,0.000672,0.015392,0.000800,0.001568,0.001184,0.000384,1.798146
1.766467,0.001152,0.014464,0.000576,0.001568,0.001312,0.000416,1.792803
1.766179,0.000960,0.014592,0.000384,0.001568,0.001184,0.000384,1.790691
1.725219,0.001312,0.015936,0.000384,0.001600,0.001120,0.000384,1.752483
1.831554,0.001280,0.016160,0.000448,0.001632,0.001216,0.000448,1.860482
1.767011,0.000832,0.014592,0.000352,0.001792,0.001120,0.000352,1.792035
1.771970,0.000992,0.014816,0.000576,0.001536,0.001280,0.000352,1.797378
1.724195,0.001184,0.015808,0.000416,0.001568,0.001216,0.000384,1.751363
1.797634,0.001184,0.015168,0.000576,0.001600,0.001088,0.000384,1.823810
1.720835,0.000800,0.014208,0.000576,0.001504,0.001152,0.000384,1.745635
1.779682,0.001248,0.015744,0.000384,0.001440,0.001216,0.000384,1.806434
1.762499,0.000960,0.014688,0.000576,0.001536,0.001216,0.000384,1.789475
1.768866,0.001408,0.014624,0.000416,0.001536,0.001120,0.000416,1.795042
1.754499,0.001120,0.015296,0.000768,0.001856,0.001216,0.000384,1.783171
1.782883,0.000864,0.014528,0.000352,0.001504,0.001216,0.000384,1.807235
1.738851,0.000832,0.014240,0.000384,0.001504,0.001312,0.000384,1.762979
1.755491,0.000864,0.014528,0.000352,0.001472,0.001088,0.000352,1.779395
1.725410,0.000736,0.014208,0.000352,0.001504,0.001056,0.000352,1.748930
1.749699,0.000768,0.014304,0.000384,0.001504,0.001024,0.000288,1.772931
1.718595,0.000864,0.014336,0.000768,0.001472,0.001184,0.000384,1.743619
1.785315,0.000800,0.014464,0.000384,0.001568,0.001248,0.000352,1.809699
1.776290,0.001056,0.014688,0.000384,0.001536,0.001152,0.000384,1.801410
1.781475,0.000960,0.014208,0.000640,0.001504,0.001088,0.000384,1.806019
1.743683,0.000864,0.014240,0.000800,0.001472,0.001248,0.000384,1.768131
1.781987,0.000896,0.014560,0.000352,0.001408,0.001088,0.000416,1.806179
1.745155,0.001056,0.015872,0.000864,0.001504,0.001120,0.000384,1.772067
1.769507,0.001248,0.014592,0.000384,0.001504,0.001184,0.000384,1.794787
1.729955,0.000896,0.014144,0.000352,0.001536,0.001120,0.000384,1.754051
1.746243,0.001248,0.015168,0.000544,0.001600,0.001152,0.000384,1.774627
1.723779,0.000736,0.014240,0.000384,0.001536,0.001120,0.000832,1.748515
1.767587,0.001152,0.016384,0.000384,0.001472,0.001088,0.000384,1.794755
1.735331,0.000928,0.014240,0.000576,0.001536,0.001216,0.000384,1.760067
1.729219,0.000768,0.014208,0.000576,0.001504,0.001152,0.000416,1.753507
1.722979,0.000992,0.015424,0.000416,0.001440,0.001152,0.000384,1.748899
1.739971,0.000800,0.014560,0.000352,0.001408,0.001152,0.000384,1.763939
1.726051,0.000864,0.014528,0.000352,0.001472,0.001120,0.000384,1.750243
1.731426,0.000960,0.014560,0.000352,0.001472,0.001120,0.000416,1.755650
1.725155,0.000928,0.014144,0.000384,0.001600,0.001152,0.000384,1.749219
1.761507,0.000928,0.014336,0.000352,0.001504,0.001088,0.000416,1.785475
1.759042,0.001216,0.016064,0.000384,0.001536,0.001184,0.000448,1.785794
1.729954,0.001088,0.014880,0.000384,0.001536,0.001088,0.000384,1.754690
1.766019,0.001152,0.014528,0.000384,0.001504,0.001120,0.000352,1.790499
1.743715,0.000864,0.016128,0.000352,0.001504,0.001216,0.000352,1.770339
1.761762,0.001184,0.014336,0.000384,0.001440,0.001280,0.000384,1.786722
1.751203,0.000864,0.014144,0.000800,0.001440,0.001152,0.000384,1.776067
1.730114,0.000864,0.016416,0.000800,0.001504,0.001120,0.000384,1.756610
1.769827,0.000960,0.016704,0.000384,0.001504,0.001120,0.000352,1.797123
1.723138,0.001024,0.014240,0.000544,0.001536,0.001152,0.000384,1.747554
1.739811,0.000928,0.014368,0.000608,0.001568,0.000992,0.000384,1.764195
1.755267,0.000832,0.015104,0.000320,0.001504,0.001120,0.000448,1.779747
1.748194,0.000768,0.016384,0.000384,0.001536,0.001184,0.000416,1.774466
1.753315,0.000896,0.015360,0.000352,0.001536,0.001216,0.000384,1.779043
1.718466,0.000704,0.014848,0.000352,0.001504,0.001184,0.000416,1.743842
1.715459,0.001024,0.014624,0.000352,0.001472,0.001088,0.000384,1.739523
1.717506,0.000928,0.014240,0.000640,0.001536,0.001152,0.000353,1.742307
1.753122,0.000992,0.014496,0.000384,0.001440,0.001120,0.000384,1.777506
1.764386,0.000800,0.014400,0.000800,0.001856,0.001088,0.000384,1.789186
1.721123,0.000928,0.014528,0.000320,0.001504,0.001120,0.000352,1.745251
1.771459,0.000736,0.014336,0.000384,0.001472,0.001024,0.000384,1.795651
1.718851,0.015232,0.017088,0.000384,0.001632,0.001184,0.000384,1.761379
1.750786,0.000768,0.014400,0.000352,0.001536,0.001216,0.000832,1.776674
1.751106,0.001088,0.014560,0.000320,0.001568,0.001280,0.000352,1.776002
1.723330,0.000736,0.014400,0.000832,0.001600,0.001216,0.000416,1.749858
1.762307,0.001056,0.014304,0.000352,0.001632,0.001152,0.000384,1.786851
1.714403,0.000832,0.014304,0.000832,0.001536,0.001152,0.000384,1.739107
1.764355,0.001408,0.014816,0.000576,0.001600,0.001216,0.000352,1.791331
1.723266,0.000832,0.014400,0.000384,0.001600,0.001216,0.000384,1.748706
1.753154,0.000992,0.014560,0.000576,0.001568,0.001216,0.000352,1.778402
1.730786,0.000832,0.014880,0.000576,0.001504,0.001376,0.000416,1.756450
1.791331,0.000928,0.014752,0.000800,0.001504,0.001248,0.000384,1.816963
1.745187,0.001248,0.014528,0.000832,0.001568,0.001312,0.000384,1.772099
1.767747,0.001248,0.014464,0.000320,0.001504,0.001248,0.000384,1.793635
1.720963,0.000800,0.014336,0.000576,0.001504,0.001280,0.000384,1.745955
1.783618,0.000896,0.014528,0.000352,0.001536,0.001280,0.000352,1.808642
1.745635,0.001024,0.014560,0.000384,0.001536,0.001280,0.000384,1.771299
1.749123,0.000800,0.014496,0.000384,0.001632,0.001312,0.000416,1.774179
1.709922,0.000768,0.014400,0.000576,0.001600,0.001312,0.000416,1.734818
1.775427,0.000800,0.014336,0.000384,0.001536,0.001280,0.000384,1.800259
1.769987,0.000832,0.014720,0.000800,0.001536,0.001248,0.000384,1.795171
1.794211,0.001280,0.014880,0.000384,0.001504,0.001216,0.000416,1.820451
1.754403,0.000832,0.014720,0.000800,0.001600,0.001248,0.000352,1.780995
1.780674,0.000928,0.014336,0.000352,0.001504,0.001184,0.000384,1.805730
1.758403,0.000832,0.014624,0.000416,0.001536,0.001216,0.000352,1.783139
1.751394,0.001408,0.014656,0.000608,0.001568,0.001184,0.000384,1.777154
1.710851,0.000800,0.014688,0.000416,0.001504,0.001312,0.000352,1.735619
1.777027,0.001216,0.015040,0.000384,0.001536,0.001248,0.000384,1.803363
1.728866,0.000832,0.014304,0.000352,0.001600,0.001184,0.000384,1.753538
1.795683,0.001344,0.015008,0.000352,0.001504,0.001248,0.000384,1.821507
1.728226,0.001152,0.014753,0.000384,0.001536,0.001376,0.000352,1.754307
1.746978,0.000896,0.014976,0.000352,0.001568,0.001216,0.000384,1.772674
1.761891,0.000928,0.014688,0.000576,0.001472,0.001280,0.000384,1.787651
1.789635,0.000928,0.014912,0.000384,0.001600,0.001216,0.000416,1.815331
1.720130,0.000704,0.014336,0.000384,0.001600,0.001216,0.000352,1.744834
1.768451,0.000928,0.014336,0.000352,0.001536,0.001184,0.000384,1.793251
1.748067,0.000800,0.014400,0.000800,0.001568,0.001248,0.000352,1.773027
1.791683,0.000832,0.014624,0.000832,0.001568,0.001216,0.000384,1.817507
1.741475,0.001248,0.014880,0.000384,0.001632,0.001216,0.000416,1.767843
1.799363,0.000832,0.014592,0.000384,0.001504,0.001248,0.000416,1.824323
1.721699,0.000832,0.014368,0.000384,0.001568,0.001248,0.000384,1.746179
1.780643,0.000896,0.014400,0.000384,0.001632,0.001216,0.000352,1.805507
1.763523,0.000960,0.014240,0.000768,0.001600,0.001248,0.000384,1.788323
1.748579,0.001216,0.015168,0.000608,0.001536,0.001216,0.000352,1.775427
1.752738,0.000800,0.014369,0.000384,0.001568,0.001280,0.000384,1.777091
1.776067,0.001248,0.014784,0.000768,0.001632,0.001248,0.000352,1.802467
1.731139,0.001248,0.014688,0.000800,0.001568,0.001248,0.000352,1.757347
1.800675,0.001248,0.015232,0.000384,0.002784,0.001376,0.000384,1.828067
1.745442,0.001248,0.015584,0.000832,0.001600,0.001184,0.000384,1.772802
1.743714,0.000832,0.014464,0.000384,0.001568,0.001312,0.000352,1.769282
1.755107,0.000864,0.014368,0.000800,0.001632,0.001248,0.000384,1.780675
1.747427,0.000864,0.015168,0.000384,0.001664,0.001216,0.000384,1.774403
1.752739,0.000768,0.014496,0.000608,0.001568,0.001312,0.000384,1.778019
1.755970,0.000832,0.014464,0.000384,0.001568,0.001280,0.000384,1.781026
1.731554,0.001280,0.015072,0.000544,0.001728,0.001248,0.000352,1.757698
1.753187,0.001152,0.014752,0.000608,0.002016,0.001280,0.000384,1.780931
1.730338,0.001120,0.014880,0.000832,0.001472,0.001184,0.000384,1.756770
1.751651,0.000896,0.014272,0.000416,0.001504,0.001120,0.000384,1.776259
1.739075,0.000800,0.014560,0.000576,0.001504,0.001216,0.000384,1.764387
1.776259,0.000864,0.014528,0.000416,0.001632,0.001216,0.000352,1.802211
1.728163,0.000800,0.014304,0.000832,0.001536,0.001120,0.000384,1.753187
1.798275,0.000992,0.014304,0.000352,0.001504,0.001152,0.000416,1.824803
1.714275,0.000832,0.014464,0.000800,0.001632,0.001184,0.000416,1.740099
1.795586,0.000992,0.014240,0.000384,0.001600,0.001120,0.000384,1.820066
1.718915,0.000992,0.014176,0.000416,0.001568,0.001184,0.000384,1.743587
1.747395,0.000864,0.014240,0.000544,0.001472,0.001152,0.000384,1.771907
1.722338,0.000800,0.014208,0.000384,0.001536,0.001248,0.000384,1.746882
1.725539,0.000960,0.014272,0.000384,0.001504,0.001184,0.000416,1.749411
1.728195,0.000736,0.014368,0.000608,0.001472,0.001152,0.000384,1.753027
1.761282,0.000672,0.014272,0.000576,0.001568,0.001184,0.000352,1.785314
1.751331,0.000800,0.015040,0.000832,0.001504,0.001152,0.000352,1.777123
1.762851,0.000832,0.014528,0.000352,0.001568,0.001216,0.000352,1.787299
1.731075,0.000768,0.014304,0.000576,0.001536,0.001248,0.000384,1.756163
1.727842,0.000800,0.014624,0.000544,0.001760,0.001056,0.000384,1.752546
1.725539,0.000928,0.014880,0.000352,0.001536,0.001056,0.000384,1.750819
1.722947,0.000896,0.014944,0.000352,0.001568,0.001216,0.000384,1.748131
1.716227,0.000992,0.014688,0.000352,0.001504,0.001088,0.000384,1.741923
1.732163,0.000704,0.014208,0.000384,0.001536,0.001312,0.000352,1.756163
1.762243,0.000864,0.014720,0.000352,0.001600,0.001120,0.000384,1.786755
1.726371,0.000704,0.014592,0.000416,0.001600,0.001216,0.000384,1.751491
1.733251,0.000960,0.015296,0.000608,0.001600,0.001216,0.000384,1.759939
1.746691,0.000896,0.015488,0.000608,0.001568,0.001120,0.000416,1.773251
1.751715,0.000960,0.014560,0.000576,0.001728,0.001152,0.000384,1.777059
1.765475,0.000992,0.014880,0.000416,0.001600,0.001248,0.000384,1.790723
1.750947,0.000736,0.014464,0.000416,0.001632,0.001024,0.000352,1.775651
1.737187,0.000832,0.014624,0.000608,0.001600,0.001152,0.000352,1.762179
1.745570,0.000800,0.015328,0.000384,0.001728,0.001184,0.000384,1.771394
1.720450,0.000769,0.014624,0.000384,0.001504,0.001312,0.000480,1.744835
1.778755,0.000768,0.014752,0.000576,0.017664,0.001536,0.000384,1.820643
1.756195,0.000832,0.014272,0.000384,0.001536,0.001216,0.000416,1.780099
1.781826,0.000736,0.014560,0.000384,0.001664,0.001408,0.000384,1.806946
1.727203,0.000832,0.014464,0.000352,0.001600,0.001088,0.000352,1.751299
1.802659,0.000800,0.014784,0.000352,0.001504,0.001248,0.000320,1.827043
1.754883,0.000928,0.014944,0.000608,0.001856,0.001120,0.000352,1.781123
1.783107,0.000992,0.014976,0.000352,0.001920,0.001280,0.000320,1.810883
1.732194,0.000800,0.014272,0.000384,0.001536,0.001216,0.000640,1.756482
1.760675,0.000928,0.014528,0.000384,0.001472,0.001184,0.000384,1.786243
1.727202,0.000832,0.014368,0.000320,0.001600,0.001248,0.000352,1.752258
1.748771,0.000896,0.014240,0.000384,0.001504,0.001248,0.000352,1.774435
1.764290,0.000832,0.014368,0.000416,0.001728,0.001312,0.000352,1.788962
1.776163,0.001152,0.014592,0.000352,0.001632,0.001248,0.000352,1.802723
1.767842,0.000992,0.014624,0.000416,0.001728,0.001152,0.000384,1.792802
1.792803,0.001344,0.015200,0.000576,0.001568,0.001184,0.000352,1.820035
1.766370,0.001056,0.014912,0.000416,0.001536,0.001248,0.000384,1.793538
1.783330,0.001024,0.014368,0.000352,0.001760,0.001344,0.000384,1.808674
1.759011,0.000960,0.015008,0.000416,0.001504,0.001184,0.000384,1.784899
1.736355,0.000800,0.014336,0.000352,0.001568,0.001152,0.000352,1.760867
1.759075,0.000832,0.014432,0.000416,0.001504,0.001280,0.000384,1.784675
1.760962,0.000960,0.014464,0.000576,0.001536,0.001216,0.000416,1.786114
1.728898,0.000832,0.014528,0.000544,0.001504,0.001152,0.000384,1.753250
1.806019,0.000832,0.015264,0.000608,0.001536,0.001216,0.000384,1.832867
1.724835,0.000800,0.014464,0.000352,0.001536,0.001344,0.000384,1.750147
1.797955,0.000800,0.014400,0.000544,0.001600,0.001280,0.000416,1.822371
1.734690,0.000864,0.014432,0.000768,0.001568,0.001120,0.000384,1.760130
1.759811,0.001024,0.016192,0.000832,0.001568,0.001184,0.000384,1.787715
1.724227,0.000864,0.014496,0.000384,0.001664,0.001344,0.000352,1.749731
1.782275,0.000992,0.016288,0.000384,0.001568,0.001120,0.000352,1.808867
1.759011,0.000832,0.014752,0.000512,0.001504,0.001056,0.000384,1.784035
1.780259,0.000928,0.014816,0.000608,0.001600,0.000992,0.000448,1.805251
1.769795,0.000896,0.014720,0.000384,0.001536,0.001120,0.000384,1.794883
1.749635,0.001024,0.016064,0.000384,0.001568,0.001152,0.000832,1.776803
1.765315,0.000992,0.015200,0.000800,0.001600,0.001280,0.000416,1.791971
1.753507,0.000992,0.016416,0.000864,0.001792,0.001152,0.000384,1.781475
1.749474,0.000832,0.015584,0.000672,0.001568,0.001216,0.000416,1.775810
1.762307,0.000960,0.015872,0.000832,0.001568,0.001120,0.000416,1.789283
1.755235,0.000960,0.015136,0.000384,0.001504,0.001152,0.000384,1.781283
1.731650,0.000768,0.014496,0.000384,0.001536,0.001216,0.000384,1.756258
1.726306,0.000800,0.014528,0.000608,0.001472,0.001312,0.000384,1.752066
1.720483,0.000800,0.014432,0.000544,0.001504,0.001248,0.000384,1.745315
1.711459,0.000736,0.014528,0.000352,0.001536,0.001216,0.000384,1.735971
1.776898,0.000928,0.015936,0.000384,0.001600,0.001120,0.000384,1.803874
1.752195,0.000896,0.015712,0.000832,0.001536,0.001120,0.000352,1.779427
1.752739,0.000832,0.014560,0.000512,0.001472,0.001024,0.000416,1.777219
1.740130,0.000928,0.014816,0.000416,0.001504,0.001152,0.000384,1.766594
1.784643,0.000928,0.015040,0.000832,0.001568,0.001184,0.000384,1.810659
1.750915,0.000864,0.015072,0.000384,0.001568,0.001280,0.000384,1.777443
1.781922,0.000832,0.014464,0.000544,0.001504,0.001152,0.000384,1.806658
1.735939,0.001024,0.014848,0.000800,0.001536,0.001120,0.000384,1.762275
1.771170,0.000960,0.015104,0.000384,0.001536,0.001120,0.000384,1.797154
1.721123,0.000832,0.014432,0.000608,0.001536,0.001152,0.000384,1.746083
1.805955,0.000832,0.014624,0.000384,0.001984,0.001120,0.000384,1.831235
1.724930,0.000896,0.014496,0.000768,0.001568,0.001184,0.000320,1.750402
1.785955,0.001472,0.015744,0.000384,0.001696,0.001280,0.000384,1.813283
1.736515,0.001056,0.015104,0.000576,0.001696,0.001216,0.000352,1.763075
1.740323,0.000832,0.014464,0.000608,0.001536,0.001184,0.000384,1.765059
1.725826,0.000832,0.014816,0.000800,0.001536,0.001184,0.000416,1.752002
1.735170,0.000800,0.014400,0.000352,0.001568,0.001120,0.000352,1.759106
1.728163,0.000800,0.014368,0.000768,0.001568,0.001216,0.000352,1.753091
1.716611,0.000800,0.014432,0.000352,0.001664,0.000960,0.000320,1.740739
1.727075,0.000800,0.014304,0.000576,0.001504,0.001088,0.000384,1.751331
1.747330,0.000960,0.014240,0.000544,0.001536,0.001120,0.000384,1.787970
1.723298,0.000896,0.014368,0.000352,0.001504,0.001056,0.000384,1.747490
1.751491,0.000832,0.014208,0.000352,0.001568,0.000960,0.000416,1.774883
1.743458,0.000800,0.014304,0.000416,0.001504,0.001120,0.000416,1.768290
1.755106,0.000832,0.014464,0.000352,0.001504,0.000992,0.000384,1.779010
1.724194,0.000896,0.014464,0.000800,0.001568,0.001056,0.000384,1.749378
1.748994,0.000832,0.014304,0.000384,0.001536,0.001216,0.000384,1.774274
1.725699,0.000800,0.014464,0.000384,0.001664,0.001184,0.000352,1.751683
1.720387,0.000864,0.014656,0.000384,0.001568,0.001280,0.000416,1.747459
1.728547,0.000832,0.014304,0.000544,0.001504,0.001248,0.000352,1.756483
1.717315,0.000800,0.014272,0.000416,0.001568,0.001056,0.000320,1.740931
1.723811,0.000832,0.014304,0.000384,0.001504,0.000992,0.000384,1.748035
1.703363,0.000800,0.014368,0.000416,0.001472,0.000992,0.000416,1.726947
1.681635,0.000864,0.015136,0.000352,0.001536,0.001024,0.000384,1.708067
1.745154,0.001024,0.014912,0.000416,0.001440,0.000896,0.000384,1.770498
1.755427,0.000832,0.014656,0.000448,0.001536,0.001216,0.000384,1.781155
1.751075,0.000800,0.014528,0.000352,0.001472,0.001184,0.000384,1.776099
1.746402,0.001024,0.016192,0.000800,0.001504,0.001120,0.000416,1.773314
1.733027,0.001120,0.015520,0.000416,0.001504,0.001184,0.000448,1.759683
1.726819,0.000800,0.014272,0.000352,0.001440,0.001248,0.000416,1.751587
1.772930,0.001152,0.016704,0.000352,0.001536,0.001088,0.000384,1.799874
1.711747,0.000960,0.015040,0.000384,0.001504,0.001088,0.000384,1.737187
1.772995,0.000896,0.015360,0.000384,0.001632,0.001088,0.000352,1.798531
1.758083,0.001120,0.014432,0.000800,0.001504,0.001184,0.000416,1.783491
1.729794,0.001088,0.016384,0.000768,0.001504,0.001088,0.000352,1.757410
1.721027,0.000672,0.014400,0.000352,0.001504,0.001152,0.000416,1.745123
1.747139,0.001088,0.015680,0.000384,0.001408,0.001184,0.000384,1.773539
1.758850,0.000800,0.014336,0.000608,0.001440,0.001152,0.000384,1.783522
1.704483,0.000672,0.014272,0.000576,0.001536,0.001216,0.000352,1.729187
1.759394,0.001248,0.014720,0.000352,0.001536,0.001312,0.000384,1.786627
1.730083,0.000896,0.014752,0.000384,0.001760,0.001344,0.000416,1.757635
1.724803,0.000768,0.014496,0.000576,0.001536,0.001152,0.000384,1.750147
1.743490,0.000736,0.015264,0.000416,0.001568,0.001184,0.000416,1.769218
1.748194,0.000768,0.015392,0.000608,0.001536,0.001088,0.000416,1.773506
1.721602,0.000768,0.015360,0.000832,0.001824,0.001088,0.000416,1.748450
1.742115,0.000736,0.015488,0.000384,0.001536,0.001216,0.000384,1.768995
1.711043,0.000800,0.015392,0.000384,0.001536,0.001248,0.000384,1.736675
1.749987,0.000672,0.015200,0.000352,0.001504,0.001216,0.000416,1.774435
1.717923,0.000768,0.015232,0.000384,0.001568,0.001056,0.000384,1.742851
1.721731,0.000832,0.015296,0.000544,0.001536,0.001184,0.000384,1.747683
1.769058,0.001184,0.018753,0.000384,0.001568,0.001632,0.000576,1.801475
1.800707,0.001056,0.017216,0.000608,0.001536,0.001632,0.000576,1.830339
1.764227,0.001248,0.015968,0.000544,0.001568,0.001248,0.000608,1.792579
1.747907,0.001248,0.014528,0.000384,0.001504,0.001152,0.000416,1.773507
1.707363,0.000800,0.014464,0.000384,0.001536,0.001152,0.000416,1.732067
1.734563,0.001024,0.015968,0.000544,0.001504,0.001120,0.000352,1.760963
1.740131,0.000960,0.014848,0.000608,0.001440,0.001184,0.000384,1.765763
1.765954,0.000864,0.015968,0.000384,0.001504,0.001152,0.000384,1.791234
1.744738,0.000800,0.014432,0.000352,0.001728,0.001120,0.000416,1.769602
1.786243,0.000928,0.014592,0.000320,0.001408,0.001504,0.000352,1.810787
1.714403,0.000768,0.014240,0.000352,0.001504,0.001088,0.000384,1.738499
1.742307,0.000928,0.016000,0.000416,0.001472,0.001056,0.000384,1.768771
1.742050,0.000736,0.014432,0.000384,0.001568,0.001056,0.000416,1.766338
1.803683,0.000864,0.014464,0.000416,0.001472,0.001120,0.000448,1.827907
1.712482,0.000800,0.014304,0.000352,0.001472,0.001056,0.000416,1.737090
1.772195,0.000864,0.015680,0.000352,0.001472,0.000960,0.000384,1.798051
1.705667,0.000768,0.014368,0.000800,0.001472,0.001056,0.000384,1.730339
1.750562,0.000864,0.014464,0.000384,0.001568,0.001088,0.000384,1.775010
1.760067,0.000928,0.014976,0.000416,0.001536,0.001184,0.000384,1.786339
1.742659,0.000928,0.014272,0.000384,0.001536,0.001216,0.000384,1.767459
1.719043,0.000736,0.014592,0.000384,0.001536,0.001248,0.000352,1.743715
1.740419,0.000896,0.014272,0.000416,0.001440,0.001152,0.000384,1.764931
1.709795,0.000800,0.014400,0.000544,0.001536,0.001120,0.000640,1.734755
1.784866,0.000864,0.014400,0.000384,0.001504,0.001152,0.000352,1.810018
1.718147,0.000832,0.014496,0.000832,0.001472,0.001120,0.000384,1.743715
1.742083,0.000768,0.014400,0.000448,0.001536,0.001024,0.000352,1.766403
1.743106,0.000736,0.014464,0.000320,0.001568,0.001152,0.000384,1.767746
1.786115,0.000832,0.015520,0.000416,0.001568,0.001152,0.000384,1.811587
1.703170,0.000704,0.014528,0.000416,0.001568,0.001184,0.000416,1.728291
1.753859,0.000896,0.015776,0.000768,0.001472,0.001088,0.000352,1.780323
1.748995,0.000800,0.014720,0.000800,0.001536,0.001056,0.000352,1.773859
1.768899,0.000832,0.014816,0.000832,0.001472,0.001152,0.000384,1.794147
1.717794,0.000832,0.014561,0.000416,0.001568,0.001152,0.000352,1.743011
1.757218,0.000896,0.014848,0.000384,0.001472,0.001216,0.000384,1.782850
1.711234,0.000864,0.015584,0.000416,0.001472,0.001120,0.000384,1.737762
1.771906,0.000896,0.015648,0.000832,0.001472,0.001056,0.000384,1.798434
1.709890,0.000896,0.016224,0.000320,0.001568,0.001184,0.000384,1.735970
1.728387,0.000864,0.016352,0.000352,0.001536,0.001184,0.000384,1.755331
1.749507,0.000832,0.016032,0.000576,0.001536,0.001248,0.000384,1.777891
1.739171,0.000832,0.014528,0.000352,0.001600,0.001184,0.000416,1.764003
1.746883,0.000864,0.014560,0.000384,0.001504,0.001088,0.000384,1.771139
1.748803,0.000960,0.014560,0.000768,0.001504,0.001088,0.000416,1.774243
1.765155,0.001120,0.014848,0.000352,0.001568,0.001120,0.000416,1.790915
1.734914,0.001440,0.016640,0.000352,0.001536,0.001184,0.000448,1.762722
1.708002,0.000832,0.014720,0.000384,0.001600,0.001024,0.000352,1.732450
1.735075,0.001056,0.014816,0.000448,0.001536,0.001056,0.000384,1.761059
