Layer[0],Layer[1],Layer[2],Layer[8],Layer[9],Layer[10],classifier
0.418977,0.017536,0.202496,0.261569,0.001568,0.000448,0.908994
0.419233,0.017536,0.203617,0.261249,0.001280,0.000416,0.909507
0.421185,0.017760,0.203072,0.269217,0.001440,0.000480,0.919330
0.422401,0.017600,0.203105,0.258113,0.001440,0.000416,0.909187
0.422369,0.017376,0.203041,0.270112,0.001536,0.000448,0.920514
0.422369,0.017569,0.221856,0.259361,0.001536,0.000416,0.929763
0.418529,0.017952,0.203681,0.253696,0.001504,0.000416,0.901698
0.417378,0.017664,0.203328,0.283361,0.001504,0.000448,0.929955
0.422625,0.017728,0.204193,0.271041,0.001568,0.000480,0.923971
0.420577,0.017632,0.204672,0.280481,0.001600,0.000480,0.933058
0.417825,0.017792,0.203937,0.262881,0.001760,0.000928,0.911619
0.418337,0.017696,0.203713,0.276288,0.001728,0.000672,0.925250
0.434434,0.017920,0.202976,0.288865,0.001568,0.000416,0.952547
0.419553,0.017600,0.202849,0.276161,0.001824,0.000448,0.925123
0.422273,0.017600,0.203104,0.263905,0.001760,0.000480,0.915458
0.417889,0.017632,0.202881,0.299617,0.001888,0.000640,0.948323
0.421345,0.017632,0.203137,0.272064,0.001760,0.000704,0.922498
0.421410,0.017632,0.202752,0.273153,0.001632,0.000736,0.923683
0.418145,0.017824,0.202881,0.283649,0.002304,0.000928,0.932355
0.422081,0.017600,0.202656,0.263777,0.001664,0.000512,0.915362
0.422401,0.017600,0.202817,0.271393,0.001728,0.000736,0.923107
0.416161,0.017856,0.203105,0.268992,0.002048,0.000704,0.915682
0.416385,0.017601,0.221568,0.300513,0.001856,0.000672,0.966083
0.416673,0.017760,0.203009,0.272257,0.001856,0.000672,0.918627
0.416545,0.017696,0.203776,0.273441,0.001696,0.000448,0.920258
0.416289,0.017760,0.202785,0.292769,0.001760,0.000416,0.938339
0.417601,0.017600,0.202593,0.264160,0.001440,0.000544,0.910210
0.421441,0.017633,0.202912,0.263809,0.001568,0.000512,0.915523
0.416737,0.017792,0.203425,0.254144,0.001536,0.000800,0.900386
0.438850,0.017824,0.203136,0.283041,0.001568,0.000480,0.951875
0.417505,0.017856,0.203265,0.250113,0.001664,0.000416,0.896803
0.423073,0.017696,0.203040,0.265505,0.001728,0.000416,0.917794
0.423169,0.017792,0.202881,0.277409,0.001824,0.000448,0.929411
0.416833,0.017600,0.202401,0.275200,0.001696,0.000544,0.920578
0.422529,0.017729,0.203840,0.262881,0.001536,0.000448,0.914851
0.417569,0.017760,0.202881,0.279008,0.001504,0.000416,0.925378
0.422466,0.017504,0.202848,0.272769,0.001600,0.000448,0.923779
0.421249,0.017568,0.202881,0.270209,0.001536,0.000416,0.919715
0.425025,0.017984,0.202785,0.271712,0.001632,0.000512,0.925762
0.422529,0.017536,0.203072,0.277793,0.001696,0.000640,0.947747
0.421889,0.017856,0.203777,0.271809,0.001664,0.000448,0.923875
0.418785,0.017600,0.203424,0.267105,0.001888,0.000448,0.916866
0.418977,0.017792,0.203105,0.290081,0.001760,0.000480,0.940131
0.416513,0.017824,0.203457,0.265312,0.001600,0.000896,0.913186
0.421281,0.017600,0.202816,0.271297,0.001376,0.000672,0.921091
0.416097,0.017632,0.202849,0.278240,0.001344,0.000640,0.922595
0.435426,0.017888,0.203104,0.297249,0.001536,0.000576,0.962883
0.417569,0.017568,0.202977,0.262817,0.001600,0.000832,0.911011
0.422433,0.017760,0.202401,0.262592,0.001440,0.000448,0.912962
0.419073,0.017537,0.218464,0.276385,0.001664,0.000448,0.940899
0.418721,0.017728,0.203105,0.276161,0.001632,0.000416,0.924227
0.421057,0.017600,0.203456,0.322273,0.001440,0.000448,0.972450
0.416577,0.017792,0.202497,0.262273,0.001824,0.000800,0.909411
0.417665,0.017728,0.203105,0.253472,0.001792,0.000640,0.900642
0.420642,0.017536,0.202848,0.260225,0.001632,0.000480,0.909539
0.419905,0.017568,0.203297,0.271969,0.001664,0.000704,0.921091
0.436481,0.017728,0.202816,0.285857,0.002208,0.000416,0.951522
0.421569,0.017536,0.202977,0.275329,0.001600,0.000704,0.925795
0.420513,0.017536,0.202657,0.268512,0.002016,0.000480,0.917890
0.422242,0.017632,0.202208,0.295233,0.001952,0.000928,0.947331
0.421505,0.017568,0.203425,0.248897,0.001792,0.000672,0.900611
0.419265,0.017760,0.203104,0.283425,0.001632,0.000544,0.931874
0.421409,0.018336,0.202529,0.274785,0.001728,0.000416,0.925443
0.434369,0.017920,0.202977,0.263872,0.001568,0.000480,0.927618
0.422273,0.017729,0.202240,0.258241,0.001632,0.000480,0.910627
0.418625,0.017728,0.202593,0.258848,0.001472,0.000416,0.905954
0.418049,0.017633,0.222496,0.280193,0.001568,0.000448,0.947587
0.420001,0.017600,0.203649,0.268321,0.001408,0.000416,0.917955
0.422305,0.017760,0.203520,0.273633,0.001632,0.000448,0.925442
0.422977,0.017728,0.202849,0.274049,0.001888,0.000640,0.926627
0.417409,0.017696,0.203137,0.248480,0.001664,0.000512,0.895266
0.418177,0.017824,0.202945,0.270657,0.001952,0.000512,0.918531
0.417985,0.017568,0.202881,0.275104,0.001568,0.000512,0.922114
0.443074,0.017632,0.202784,0.276449,0.001600,0.000448,0.948355
0.422241,0.017632,0.203041,0.272865,0.001536,0.000448,0.923683
0.423201,0.017728,0.203072,0.275777,0.001536,0.000832,0.928674
0.418753,0.017824,0.203681,0.282881,0.001856,0.000448,0.932611
0.422401,0.017600,0.202401,0.274944,0.001312,0.000448,0.925186
0.422210,0.017952,0.202880,0.265281,0.001632,0.000416,0.916579
0.422497,0.017824,0.203265,0.302465,0.001472,0.000864,0.956195
0.440129,0.017568,0.203137,0.275552,0.001664,0.000736,0.945506
0.423457,0.017633,0.202720,0.271489,0.001632,0.000608,0.923651
0.422817,0.017728,0.202849,0.279200,0.001760,0.000416,0.931747
0.423298,0.017600,0.219520,0.279233,0.001568,0.000480,0.949635
0.421409,0.017664,0.202689,0.270561,0.001472,0.000448,0.920291
0.417569,0.017504,0.203041,0.272512,0.001536,0.000608,0.919042
0.417249,0.017697,0.202976,0.273729,0.001472,0.000448,0.919523
0.421633,0.017536,0.203393,0.276480,0.001536,0.000640,0.927235
0.417377,0.017408,0.205056,0.267297,0.001376,0.000448,0.915362
0.421953,0.017728,0.204161,0.273025,0.001984,0.000704,0.926371
0.438881,0.017632,0.204097,0.279264,0.001696,0.000704,0.948930
0.416642,0.017824,0.203520,0.272577,0.002208,0.000704,0.919875
0.417569,0.017792,0.203329,0.278369,0.001792,0.000704,0.925795
0.420737,0.018112,0.203072,0.283777,0.001856,0.000416,0.934466
0.420225,0.017376,0.203009,0.270945,0.001760,0.000736,0.920675
0.422145,0.017728,0.204385,0.266976,0.001472,0.000928,0.920130
0.421506,0.018112,0.202656,0.264641,0.001600,0.000416,0.915395
0.422785,0.017632,0.202913,0.261088,0.001568,0.000416,0.912610
0.436130,0.017856,0.211840,0.278145,0.001504,0.000448,0.953571
0.420289,0.017792,0.203809,0.259777,0.001600,0.000640,0.910019
0.416865,0.017760,0.219841,0.258272,0.001504,0.000928,0.921602
0.417313,0.017920,0.202721,0.256961,0.001504,0.000416,0.903011
0.420289,0.017824,0.202913,0.260640,0.002048,0.000704,0.910690
0.416385,0.018112,0.202817,0.259713,0.001408,0.000480,0.905283
0.420673,0.017824,0.202721,0.260128,0.001504,0.000416,0.909218
0.420609,0.017601,0.203136,0.265601,0.001504,0.000480,0.914723
0.420481,0.017504,0.202593,0.265568,0.001600,0.000512,0.914466
0.435810,0.017760,0.204000,0.281345,0.001664,0.000448,0.948323
0.417761,0.018016,0.202817,0.267297,0.001536,0.000480,0.913955
0.421633,0.017728,0.203136,0.258241,0.001568,0.000448,0.908706
0.420129,0.017312,0.203937,0.272993,0.001280,0.000512,0.922051
0.419905,0.017760,0.202272,0.261249,0.001504,0.000448,0.910434
0.417249,0.017600,0.203329,0.266625,0.001376,0.000480,0.912835
0.421057,0.017984,0.202913,0.258368,0.001472,0.000480,0.907842
0.440897,0.017760,0.203040,0.277153,0.001376,0.000736,0.946627
0.419329,0.017664,0.203265,0.262208,0.001312,0.000736,0.910466
0.418946,0.017632,0.203520,0.263617,0.001248,0.000480,0.911139
0.421793,0.017632,0.205857,0.281121,0.001344,0.000896,0.934659
0.419617,0.017632,0.202368,0.266337,0.001280,0.000512,0.914370
0.423553,0.017760,0.202849,0.277985,0.001344,0.000448,0.929763
0.417249,0.017600,0.202753,0.261216,0.001376,0.000704,0.906626
0.435201,0.017664,0.202593,0.259713,0.001248,0.000448,0.922787
0.421057,0.017568,0.202689,0.273408,0.001216,0.000512,0.922050
0.416673,0.017536,0.202977,0.251873,0.001184,0.000512,0.896227
0.421985,0.018048,0.239489,0.264640,0.001408,0.000704,0.952738
0.422466,0.017920,0.204960,0.256993,0.001632,0.000640,0.910211
0.421057,0.017600,0.203265,0.259296,0.001440,0.000672,0.908962
0.422274,0.017984,0.202944,0.251425,0.001440,0.000416,0.903811
0.420417,0.017536,0.203553,0.284672,0.001696,0.000416,0.935075
0.417090,0.017792,0.202944,0.252289,0.001696,0.000448,0.898371
0.421953,0.018048,0.204321,0.260544,0.001537,0.000672,0.913667
0.422818,0.017888,0.222144,0.256353,0.001216,0.000480,0.927203
0.418497,0.017728,0.202785,0.257345,0.001280,0.000480,0.903523
0.422242,0.017600,0.203616,0.261985,0.001248,0.000480,0.913155
0.421441,0.017728,0.203265,0.261185,0.001312,0.000448,0.911203
0.421793,0.017792,0.203456,0.260321,0.001376,0.000544,0.910947
0.422017,0.017568,0.203105,0.266305,0.001248,0.000512,0.916483
0.421537,0.017536,0.203104,0.277953,0.001664,0.000704,0.930626
0.440833,0.017952,0.203137,0.261985,0.001664,0.000480,0.932323
0.419649,0.018112,0.202657,0.276000,0.001600,0.000480,0.925218
0.417057,0.017760,0.202753,0.253025,0.001760,0.000480,0.900547
0.418593,0.017632,0.202881,0.252832,0.001376,0.000480,0.899874
0.421793,0.017376,0.202657,0.261409,0.001472,0.000416,0.910723
0.420577,0.017568,0.202880,0.260353,0.001664,0.000448,0.909410
0.420545,0.017824,0.203329,0.284129,0.001440,0.000512,0.933475
0.434657,0.017632,0.202913,0.262336,0.001376,0.000480,0.925250
0.418625,0.017472,0.202273,0.259489,0.001312,0.000896,0.905859
0.420513,0.017504,0.202241,0.255904,0.001408,0.000896,0.904130
0.420609,0.017536,0.202817,0.264641,0.001280,0.000608,0.914403
0.420097,0.017536,0.203585,0.263520,0.001280,0.000672,0.912546
0.415873,0.017665,0.202976,0.275425,0.001312,0.000480,0.919459
0.420513,0.017600,0.202881,0.266400,0.001440,0.000448,0.915170
0.440706,0.018336,0.202560,0.256673,0.001376,0.000480,0.926947
0.420961,0.017664,0.202849,0.259712,0.001216,0.000416,0.908418
0.422082,0.017728,0.203040,0.268577,0.001184,0.000448,0.918755
0.421793,0.017504,0.202945,0.279521,0.001504,0.000384,0.929603
0.423810,0.017472,0.204448,0.274401,0.001376,0.000480,0.929219
0.416929,0.017472,0.204033,0.252033,0.001728,0.000448,0.898083
0.417857,0.017856,0.203168,0.267873,0.001344,0.000672,0.915810
0.443169,0.017824,0.204769,0.286881,0.001184,0.000416,0.960739
0.418017,0.017792,0.203073,0.259776,0.001408,0.000672,0.906530
0.422082,0.017600,0.203328,0.280449,0.001536,0.000640,0.932163
0.417825,0.017824,0.203361,0.295713,0.001792,0.000704,0.943875
0.421409,0.017472,0.203392,0.254081,0.001472,0.000640,0.904770
0.415937,0.017568,0.203297,0.267809,0.001728,0.000640,0.913411
0.417313,0.017696,0.203105,0.274848,0.001696,0.000672,0.921954
0.420258,0.017696,0.203360,0.279009,0.001792,0.000736,0.928931
0.420449,0.017792,0.203745,0.266625,0.001600,0.000672,0.916899
0.417250,0.017632,0.203360,0.278337,0.002112,0.000672,0.926403
0.439489,0.017856,0.203905,0.280801,0.001664,0.000416,0.951587
0.417441,0.017760,0.203265,0.271296,0.001568,0.000384,0.917826
0.421346,0.018112,0.202880,0.275969,0.001696,0.000736,0.926851
0.422209,0.017696,0.202881,0.297921,0.001632,0.000704,0.950435
0.421857,0.017568,0.202784,0.270721,0.001568,0.000672,0.921154
0.417345,0.018272,0.202689,0.269985,0.001408,0.000704,0.917027
0.417729,0.017792,0.203073,0.279136,0.001568,0.000512,0.926242
0.440098,0.017824,0.202816,0.274305,0.001408,0.000928,0.944131
0.416641,0.018304,0.202913,0.277057,0.001600,0.000640,0.924227
0.419041,0.017600,0.202400,0.278049,0.001632,0.000704,0.926178
0.423713,0.017472,0.225665,0.261409,0.001472,0.000448,0.937315
0.423969,0.017632,0.202849,0.277217,0.001696,0.000416,0.929987
0.418209,0.017728,0.203232,0.275745,0.001536,0.000672,0.923330
0.417473,0.017792,0.203201,0.275905,0.001344,0.000672,0.922755
0.417025,0.017664,0.204769,0.274720,0.001344,0.000448,0.922146
0.418178,0.017728,0.203648,0.263489,0.001568,0.000672,0.911395
0.421921,0.017600,0.203201,0.273056,0.001568,0.000480,0.924355
0.433889,0.017696,0.203072,0.257953,0.001440,0.000416,0.921122
0.421505,0.017760,0.203233,0.276193,0.001632,0.000544,0.927939
0.417633,0.017824,0.203169,0.269952,0.001440,0.000448,0.917570
0.421697,0.017600,0.202432,0.291521,0.001472,0.000480,0.941731
0.423585,0.017664,0.203617,0.259232,0.001728,0.000512,0.912322
0.421409,0.018016,0.204192,0.270017,0.001600,0.000512,0.923522
0.421345,0.017344,0.203873,0.272449,0.001472,0.000480,0.923651
0.433537,0.017344,0.203745,0.275680,0.001632,0.000640,0.939106
0.421282,0.017504,0.203008,0.276577,0.001536,0.000512,0.926531
0.418497,0.017504,0.204449,0.266977,0.001408,0.000480,0.916227
0.421409,0.017568,0.225280,0.278401,0.001472,0.000416,0.951714
0.419105,0.017248,0.202945,0.271457,0.001408,0.000704,0.919651
0.418145,0.017600,0.202593,0.282752,0.001568,0.000672,0.932642
0.417890,0.017408,0.202688,0.264449,0.001472,0.000512,0.910947
0.416577,0.017568,0.202241,0.277601,0.001632,0.000992,0.923043
0.420801,0.017568,0.202368,0.261057,0.001440,0.000480,0.910274
0.416833,0.017536,0.203265,0.272417,0.001600,0.000672,0.918595
0.436961,0.017600,0.202881,0.273984,0.001312,0.000448,0.939778
0.421281,0.017665,0.203136,0.278273,0.001376,0.000416,0.928579
