Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[9],Layer[10],classifier
0.416737,0.017600,0.202881,0.005280,0.047872,0.000864,0.014496,0.190497,0.000960,0.906083
0.415905,0.017600,0.202689,0.005024,0.047808,0.000864,0.013728,0.191745,0.000800,0.904323
0.437633,0.017568,0.203169,0.004992,0.047680,0.000864,0.013760,0.206561,0.000672,0.941283
0.416321,0.017792,0.202817,0.005088,0.047968,0.000832,0.013536,0.188320,0.000576,0.901666
0.416577,0.017632,0.203041,0.005024,0.047968,0.000896,0.013760,0.185696,0.000576,0.898850
0.416065,0.017504,0.224384,0.005216,0.049153,0.000832,0.013888,0.180928,0.000672,0.916802
0.415714,0.017568,0.202304,0.005088,0.048096,0.000832,0.013728,0.188641,0.000544,0.900579
0.415233,0.017536,0.202657,0.004960,0.048000,0.001024,0.013440,0.181633,0.000576,0.892067
0.415937,0.017600,0.202657,0.004864,0.048064,0.000832,0.013472,0.181920,0.000576,0.893314
0.450017,0.017760,0.203489,0.004864,0.048512,0.000832,0.013536,0.195072,0.000704,0.943650
0.416865,0.017632,0.202720,0.004928,0.049121,0.000832,0.013760,0.184256,0.000608,0.899650
0.416930,0.017536,0.202528,0.005120,0.047424,0.000832,0.013632,0.183073,0.000576,0.895779
0.415905,0.017472,0.218593,0.005088,0.047104,0.000832,0.013376,0.188449,0.000576,0.915555
0.416321,0.017664,0.202465,0.005056,0.048512,0.000832,0.013664,0.183809,0.000608,0.896195
0.414529,0.017728,0.202593,0.005056,0.049408,0.000800,0.014080,0.179040,0.000576,0.890498
0.420417,0.017440,0.203872,0.004832,0.049057,0.000832,0.014016,0.183776,0.000608,0.901762
0.416226,0.017792,0.202656,0.004832,0.048288,0.000832,0.013984,0.182433,0.000544,0.894435
0.415649,0.017376,0.203233,0.005312,0.047584,0.000832,0.013568,0.180961,0.000576,0.891459
0.420321,0.017664,0.202049,0.004832,0.047264,0.001024,0.013472,0.175552,0.000608,0.889794
0.415457,0.017664,0.237889,0.005248,0.047200,0.000640,0.013408,0.183616,0.000672,0.929058
0.421121,0.017536,0.202752,0.004960,0.048000,0.000864,0.013601,0.188896,0.000800,0.907106
0.417538,0.017504,0.203008,0.005312,0.049408,0.001056,0.013952,0.190881,0.000832,0.907459
0.416801,0.017664,0.202657,0.004832,0.049632,0.001088,0.014144,0.180353,0.000640,0.895395
0.420673,0.017536,0.203361,0.004896,0.048352,0.000864,0.013696,0.175777,0.000576,0.892419
0.415649,0.017472,0.202849,0.004832,0.047744,0.000832,0.013504,0.181120,0.000544,0.891042
0.416833,0.017536,0.202464,0.004896,0.047585,0.000800,0.013696,0.181280,0.000544,0.893314
0.434658,0.017504,0.202912,0.004928,0.047360,0.001024,0.013472,0.225089,0.000704,0.954787
0.415585,0.017665,0.202688,0.004832,0.047008,0.000864,0.013600,0.184801,0.000672,0.894339
0.420641,0.017760,0.202689,0.004864,0.047264,0.001024,0.013504,0.183233,0.000576,0.899299
0.420513,0.017696,0.203137,0.004800,0.047008,0.001088,0.013408,0.222113,0.000640,0.937731
0.416257,0.017920,0.202913,0.004896,0.047872,0.000832,0.013632,0.173408,0.000608,0.886242
0.415745,0.017568,0.203072,0.004832,0.047041,0.001024,0.013696,0.179968,0.000640,0.890626
0.416129,0.017504,0.202080,0.005280,0.047008,0.001024,0.013537,0.176672,0.000544,0.886690
0.437314,0.017504,0.202528,0.004864,0.047008,0.001024,0.013728,0.185089,0.000544,0.916835
0.415617,0.017728,0.202145,0.004864,0.046976,0.000800,0.013632,0.181057,0.000672,0.890211
0.415841,0.017920,0.202497,0.005024,0.047264,0.001024,0.013568,0.173697,0.000544,0.884483
0.415681,0.017504,0.221857,0.005280,0.047040,0.000608,0.013568,0.229409,0.000608,0.958979
0.415585,0.017760,0.202497,0.004800,0.047008,0.001056,0.013600,0.183104,0.000640,0.892866
0.415617,0.017632,0.202208,0.004960,0.047137,0.000832,0.013440,0.176640,0.000544,0.885666
0.415682,0.017344,0.203520,0.004832,0.047136,0.000832,0.013440,0.176833,0.000576,0.886947
0.415937,0.017696,0.202657,0.004864,0.047104,0.001056,0.013536,0.194625,0.000608,0.906819
0.415681,0.017472,0.202529,0.004864,0.047072,0.000896,0.013696,0.174593,0.000576,0.884291
0.420289,0.017600,0.202753,0.004832,0.048160,0.001056,0.013728,0.178496,0.000672,0.895138
0.415713,0.017664,0.222368,0.005312,0.048161,0.000800,0.013440,0.179904,0.000608,0.911426
0.416674,0.017184,0.202272,0.004800,0.047712,0.000832,0.013824,0.179905,0.000576,0.890755
0.415713,0.017600,0.202657,0.004864,0.047456,0.001024,0.013504,0.179585,0.000608,0.890115
0.415681,0.017344,0.203009,0.004896,0.047360,0.001056,0.013760,0.178464,0.000608,0.889314
0.416033,0.017472,0.202785,0.004832,0.047776,0.001056,0.013536,0.180960,0.000608,0.892226
0.415970,0.017632,0.203360,0.005024,0.047360,0.001024,0.013441,0.179872,0.000544,0.891779
0.416449,0.017728,0.202753,0.004864,0.047552,0.000992,0.013824,0.183521,0.000608,0.896067
0.416865,0.017504,0.224513,0.005216,0.047808,0.000832,0.013568,0.182337,0.000608,0.917315
0.416353,0.017728,0.203361,0.005280,0.047392,0.000864,0.013536,0.184960,0.000608,0.898434
0.416417,0.017952,0.202528,0.004864,0.047169,0.001056,0.013568,0.186496,0.000608,0.898914
0.415426,0.017696,0.202176,0.004864,0.047552,0.001056,0.013568,0.178529,0.000576,0.888675
0.416417,0.017664,0.202593,0.004992,0.046944,0.000992,0.013600,0.179553,0.000576,0.890915
0.420257,0.017536,0.202145,0.005248,0.047072,0.000800,0.013536,0.179072,0.000576,0.893218
0.416097,0.017600,0.202144,0.004832,0.047233,0.000832,0.013536,0.187744,0.000576,0.897922
0.416994,0.017440,0.225312,0.005248,0.047200,0.001024,0.013473,0.173664,0.000544,0.908739
0.416385,0.017632,0.202465,0.004800,0.046944,0.000768,0.013536,0.165921,0.000608,0.876803
0.416161,0.017504,0.202977,0.004864,0.047104,0.000992,0.013504,0.183136,0.000576,0.895202
0.416385,0.017472,0.202368,0.004864,0.047265,0.001024,0.013536,0.173088,0.000608,0.883618
0.415746,0.017504,0.203008,0.004864,0.047008,0.000832,0.013536,0.168449,0.000544,0.878627
0.415713,0.017504,0.202081,0.004896,0.047200,0.001024,0.013536,0.181313,0.000544,0.891395
0.420321,0.017568,0.202369,0.004832,0.047040,0.000800,0.013440,0.176896,0.000544,0.890434
0.420193,0.017632,0.223776,0.005216,0.047105,0.000832,0.013696,0.211200,0.000672,0.948034
0.415522,0.017664,0.202624,0.004800,0.046912,0.000800,0.013792,0.178657,0.000544,0.888707
0.415745,0.017888,0.202817,0.005088,0.046944,0.000992,0.013664,0.168545,0.000544,0.879139
0.415617,0.017632,0.202529,0.004832,0.046880,0.000768,0.013376,0.200544,0.000512,0.909730
0.451169,0.017632,0.202624,0.004832,0.047393,0.000992,0.013536,0.182208,0.000576,0.928994
0.416482,0.017504,0.202432,0.004864,0.047264,0.000800,0.013824,0.184833,0.000640,0.897091
0.416161,0.017408,0.202561,0.004896,0.047040,0.000768,0.013536,0.180865,0.000608,0.890659
0.415809,0.017600,0.222561,0.005248,0.047104,0.000864,0.013728,0.181984,0.000544,0.912930
0.415777,0.017696,0.203457,0.004800,0.047264,0.000768,0.013504,0.173536,0.000544,0.884354
0.416226,0.017376,0.202144,0.004800,0.047168,0.001024,0.013504,0.183009,0.000544,0.892643
0.420417,0.017728,0.202497,0.004896,0.047040,0.000768,0.013504,0.176353,0.000576,0.890883
0.434465,0.017280,0.202721,0.004896,0.047168,0.000992,0.013536,0.176992,0.000576,0.905730
0.420385,0.017440,0.202144,0.004897,0.047264,0.000992,0.013536,0.172992,0.000576,0.887170
0.415554,0.017504,0.203456,0.005120,0.046944,0.000768,0.013536,0.190977,0.000576,0.901315
0.416289,0.017440,0.223937,0.005152,0.047040,0.000800,0.013504,0.182913,0.000576,0.915043
0.417921,0.017536,0.204449,0.004768,0.047264,0.001056,0.013792,0.187904,0.000544,0.904034
0.416289,0.017600,0.202945,0.005056,0.047168,0.000800,0.013728,0.176736,0.000576,0.887970
0.415457,0.017664,0.202496,0.004896,0.047072,0.000800,0.013505,0.167136,0.000640,0.876418
0.436161,0.017665,0.202592,0.004832,0.047040,0.000800,0.013504,0.178433,0.000672,0.909859
0.420033,0.017504,0.202689,0.004896,0.047040,0.001088,0.013440,0.180353,0.000576,0.894915
0.415457,0.017376,0.202593,0.004864,0.047008,0.001024,0.013760,0.182816,0.000544,0.892386
0.415905,0.017600,0.224576,0.005152,0.047073,0.000576,0.013376,0.177152,0.000576,0.910178
0.415490,0.017376,0.202784,0.004992,0.047360,0.000800,0.013472,0.177761,0.000576,0.888291
0.415265,0.017632,0.202849,0.004864,0.046944,0.001024,0.013504,0.179873,0.000608,0.889763
0.415617,0.017792,0.202209,0.004896,0.047360,0.000768,0.013536,0.176384,0.000640,0.886082
0.432929,0.017600,0.202721,0.004864,0.047168,0.000992,0.013440,0.173824,0.000672,0.903202
0.415970,0.017472,0.202400,0.004832,0.047744,0.001024,0.013504,0.169537,0.000576,0.880515
0.415937,0.018272,0.202625,0.005152,0.047008,0.000832,0.013472,0.179681,0.000576,0.890883
0.419937,0.017632,0.222273,0.005216,0.047424,0.000992,0.013440,0.189345,0.000544,0.924675
0.418145,0.017376,0.202305,0.005024,0.046976,0.001056,0.013472,0.182816,0.000544,0.894882
0.420065,0.017600,0.204096,0.004800,0.047457,0.000992,0.013696,0.172032,0.000544,0.888450
0.416993,0.017376,0.202881,0.004768,0.047520,0.000576,0.013472,0.176609,0.000640,0.888003
0.434625,0.017696,0.203041,0.004768,0.048448,0.000704,0.013280,0.176673,0.000576,0.907043
0.419297,0.017632,0.202913,0.004864,0.047040,0.000544,0.013376,0.183104,0.000576,0.896642
0.417314,0.017568,0.202368,0.005216,0.047136,0.000544,0.013536,0.184129,0.000576,0.896131
0.416609,0.017633,0.221568,0.005408,0.047392,0.000768,0.013568,0.183073,0.000576,0.914723
0.420257,0.017504,0.202433,0.005056,0.047200,0.000768,0.013568,0.181633,0.000576,0.896227
0.416449,0.017600,0.202497,0.005088,0.046912,0.000832,0.013536,0.176960,0.000544,0.887522
0.419458,0.017536,0.202080,0.005024,0.047360,0.000768,0.013537,0.181152,0.000576,0.894627
0.434785,0.017633,0.202496,0.004928,0.047904,0.000736,0.013408,0.188993,0.000640,0.918691
0.424929,0.017856,0.206465,0.004800,0.049024,0.001088,0.013792,0.227105,0.001056,0.957827
0.422561,0.017473,0.203072,0.004832,0.048544,0.000864,0.013920,0.190881,0.000736,0.910947
0.418273,0.017440,0.222721,0.005248,0.048256,0.000832,0.014688,0.184545,0.000608,0.920323
0.416833,0.017664,0.202689,0.004992,0.047936,0.000832,0.014272,0.183808,0.000544,0.897218
0.415873,0.017536,0.202657,0.004960,0.048960,0.000832,0.013824,0.178688,0.000576,0.892002
0.415874,0.017536,0.203136,0.004896,0.047936,0.000832,0.013536,0.175105,0.000576,0.887107
0.416225,0.017408,0.203361,0.004896,0.048256,0.000832,0.014720,0.176577,0.000576,0.890275
0.420481,0.017600,0.202625,0.004896,0.047744,0.000800,0.014272,0.187456,0.000544,0.903330
0.416577,0.017536,0.203041,0.004896,0.048832,0.000832,0.013856,0.181856,0.000608,0.895522
0.419681,0.034848,0.202432,0.004896,0.047809,0.000832,0.013632,0.175712,0.000576,0.907746
0.420513,0.017569,0.202336,0.004864,0.046976,0.000992,0.013376,0.194817,0.000544,0.908547
0.420545,0.017408,0.202465,0.004832,0.047008,0.000544,0.013344,0.165888,0.000576,0.879203
0.416641,0.017440,0.202017,0.004832,0.046880,0.000544,0.013312,0.174688,0.000576,0.883522
0.420290,0.017504,0.202208,0.004832,0.046848,0.000704,0.013376,0.173185,0.000608,0.886755
0.418561,0.017152,0.202305,0.004832,0.047040,0.000768,0.013312,0.173857,0.000576,0.884419
0.416161,0.017408,0.202369,0.004896,0.047488,0.000800,0.013472,0.167456,0.000608,0.878722
0.419970,0.017472,0.223488,0.005152,0.047104,0.000832,0.013377,0.201664,0.000512,0.936579
0.415137,0.017441,0.202816,0.005248,0.047840,0.001056,0.013696,0.181153,0.000576,0.892931
0.415489,0.017632,0.202721,0.004928,0.047744,0.001088,0.013504,0.180705,0.000544,0.892195
0.420641,0.017568,0.202337,0.004896,0.047232,0.001024,0.013728,0.178848,0.000672,0.894050
0.420289,0.017440,0.202528,0.004864,0.047073,0.001024,0.013408,0.175616,0.000640,0.890338
0.415554,0.017728,0.203168,0.004864,0.047520,0.000832,0.013536,0.180449,0.000704,0.891299
0.416513,0.017792,0.202785,0.004800,0.047680,0.001088,0.013664,0.165281,0.000512,0.877411
0.417025,0.017472,0.221281,0.005184,0.047104,0.001024,0.013728,0.190400,0.000672,0.921634
0.415745,0.017568,0.202560,0.004800,0.046977,0.000992,0.013408,0.176832,0.000576,0.886626
0.415106,0.017792,0.202528,0.004864,0.047712,0.000832,0.013536,0.186657,0.000768,0.898339
0.415809,0.017472,0.202945,0.004768,0.047456,0.001056,0.013696,0.181057,0.000704,0.892163
0.416641,0.017504,0.202273,0.004864,0.047648,0.001024,0.013440,0.182561,0.000640,0.894019
0.416033,0.017696,0.202593,0.004832,0.047744,0.000832,0.013504,0.191712,0.000608,0.902402
0.416769,0.017696,0.203104,0.004896,0.047073,0.000832,0.013408,0.179456,0.000608,0.891426
0.417026,0.017568,0.221760,0.005344,0.047456,0.000832,0.013696,0.177121,0.000576,0.908515
0.416833,0.017696,0.202977,0.004832,0.047392,0.000832,0.013472,0.173121,0.000544,0.885091
0.414881,0.017504,0.202433,0.004800,0.047712,0.000800,0.013696,0.185056,0.000512,0.894402
0.417153,0.017920,0.203393,0.004928,0.048960,0.000992,0.013792,0.185216,0.000608,0.901026
0.416769,0.017664,0.203264,0.005088,0.047841,0.000832,0.013504,0.183552,0.000576,0.896578
0.419682,0.017632,0.204352,0.004896,0.048032,0.000768,0.013536,0.198593,0.000640,0.916355
0.416161,0.017536,0.203617,0.005056,0.047520,0.000800,0.013440,0.188673,0.000608,0.901219
0.416897,0.036160,0.203873,0.005120,0.047968,0.000768,0.013632,0.174081,0.000544,0.907459
0.416161,0.017696,0.203745,0.004832,0.048704,0.000800,0.013504,0.181504,0.000576,0.895330
0.415969,0.017696,0.202944,0.004928,0.047841,0.000864,0.013824,0.167616,0.000576,0.879426
0.422529,0.017505,0.202656,0.004832,0.047904,0.000832,0.013440,0.187585,0.000640,0.905379
0.417249,0.017760,0.202529,0.004960,0.047104,0.000832,0.013504,0.180449,0.000608,0.892259
0.416289,0.017504,0.202721,0.005152,0.047552,0.001056,0.013472,0.174368,0.000640,0.886370
0.416385,0.017792,0.203040,0.004864,0.049825,0.000896,0.013952,0.191616,0.000608,0.908930
0.444610,0.017664,0.202624,0.005024,0.047552,0.000864,0.013761,0.191680,0.000928,0.932931
0.416321,0.017537,0.202560,0.004864,0.048160,0.001088,0.013920,0.175265,0.000960,0.888771
0.416641,0.017600,0.202689,0.005088,0.048992,0.000832,0.013920,0.181825,0.000544,0.895235
0.415585,0.017472,0.202305,0.004864,0.048672,0.000864,0.014240,0.173376,0.000544,0.885890
0.415681,0.017440,0.203456,0.005088,0.048289,0.000832,0.013536,0.178560,0.000576,0.890818
0.415938,0.017472,0.205536,0.004864,0.048064,0.001056,0.013792,0.174977,0.000576,0.889859
0.416417,0.017632,0.202881,0.004896,0.047616,0.000832,0.025376,0.177345,0.000544,0.901987
0.437889,0.017728,0.203233,0.005024,0.047360,0.000832,0.013472,0.179392,0.000704,0.913090
0.415617,0.017504,0.202688,0.004864,0.047073,0.000800,0.013376,0.180128,0.000608,0.889698
0.416066,0.017504,0.202976,0.004800,0.047648,0.000928,0.013408,0.179425,0.000576,0.890179
0.418561,0.017856,0.206785,0.004832,0.049152,0.000864,0.013920,0.189249,0.000832,0.911043
0.417665,0.017568,0.203265,0.005248,0.047968,0.000864,0.013888,0.181985,0.000576,0.896803
0.416257,0.017664,0.203457,0.005024,0.047328,0.000832,0.013504,0.184928,0.000576,0.897026
0.416577,0.017440,0.203168,0.005056,0.047969,0.000768,0.013728,0.182176,0.000608,0.894754
0.437378,0.018336,0.202752,0.004832,0.046848,0.000800,0.013632,0.187393,0.000672,0.919523
0.415553,0.017472,0.201985,0.004896,0.046848,0.001056,0.013408,0.166017,0.000640,0.874339
0.420417,0.017568,0.202817,0.004864,0.046912,0.000896,0.013408,0.172128,0.000640,0.886434
0.415650,0.017408,0.202336,0.004768,0.047200,0.000704,0.013408,0.171937,0.000640,0.880835
0.417601,0.017440,0.202337,0.004864,0.047424,0.000832,0.013312,0.182081,0.000576,0.893443
0.420289,0.017440,0.202817,0.004800,0.047296,0.000736,0.013344,0.174400,0.000576,0.888386
0.416258,0.017664,0.204384,0.004864,0.047168,0.001024,0.013472,0.173569,0.000544,0.887267
0.415809,0.017408,0.225153,0.005184,0.047200,0.000832,0.013408,0.176609,0.000576,0.909347
0.421473,0.017344,0.202497,0.005184,0.047232,0.000992,0.013440,0.173856,0.000640,0.889058
0.419969,0.017664,0.203104,0.004864,0.047137,0.000960,0.013440,0.164288,0.000576,0.879202
0.416225,0.017633,0.202368,0.004800,0.047360,0.001088,0.013504,0.176001,0.000544,0.886467
0.434977,0.017568,0.202561,0.005056,0.047040,0.001024,0.013408,0.173729,0.000640,0.902947
0.415713,0.017728,0.202304,0.004833,0.046752,0.001024,0.013472,0.174304,0.000576,0.883170
0.420098,0.017600,0.202976,0.004832,0.047360,0.000832,0.013408,0.176545,0.000608,0.890563
0.420609,0.017184,0.218593,0.005248,0.048064,0.000832,0.013440,0.181153,0.000576,0.912963
0.420769,0.017600,0.202497,0.004800,0.047264,0.000736,0.013504,0.180320,0.000544,0.894274
0.417217,0.017504,0.202944,0.004832,0.048353,0.000832,0.013536,0.188960,0.000608,0.903906
0.417346,0.018144,0.202944,0.005152,0.047872,0.001056,0.013536,0.178177,0.000608,0.891811
0.433697,0.017568,0.202081,0.004864,0.047360,0.000736,0.013408,0.168513,0.000576,0.895683
0.415233,0.017568,0.203393,0.004832,0.047584,0.000576,0.014272,0.178688,0.000608,0.889250
0.419905,0.017440,0.201920,0.005056,0.046880,0.000576,0.014209,0.175808,0.000512,0.888802
0.415521,0.017536,0.202369,0.004832,0.047328,0.000800,0.014368,0.211841,0.000544,0.922499
0.415361,0.017472,0.202337,0.004864,0.047040,0.001024,0.014624,0.183137,0.000608,0.893027
0.415969,0.017664,0.202305,0.004800,0.046880,0.000960,0.014432,0.161504,0.000576,0.871554
0.415970,0.017568,0.202240,0.004864,0.046848,0.000576,0.014208,0.190145,0.000576,0.899715
0.455969,0.017601,0.202176,0.004896,0.047136,0.000544,0.014208,0.196321,0.000608,0.945987
0.415937,0.017536,0.203521,0.005056,0.047328,0.001088,0.014528,0.179841,0.000672,0.893987
0.415649,0.017472,0.203297,0.004928,0.046880,0.001088,0.014848,0.174688,0.000576,0.885890
0.420162,0.017632,0.202304,0.004800,0.047328,0.000608,0.014272,0.198817,0.000576,0.913187
0.421665,0.017633,0.203968,0.004992,0.047072,0.000640,0.013536,0.184801,0.000512,0.902339
0.420289,0.017664,0.202305,0.004896,0.046944,0.000768,0.013760,0.181825,0.000576,0.896067
0.416097,0.017536,0.202337,0.004864,0.046976,0.001024,0.013440,0.175392,0.000576,0.885346
0.433793,0.017632,0.202528,0.004928,0.046849,0.000832,0.013472,0.174752,0.000544,0.902786
0.415361,0.017537,0.202752,0.004864,0.047200,0.001056,0.013696,0.180065,0.000576,0.890467
0.415809,0.017472,0.202785,0.004832,0.047584,0.001056,0.013664,0.179809,0.000576,0.890819
0.416225,0.017504,0.202721,0.004832,0.047104,0.001024,0.013504,0.229056,0.000640,0.940034
0.416641,0.017728,0.202849,0.004896,0.047040,0.000800,0.013568,0.182528,0.000576,0.895330
0.416418,0.017504,0.202432,0.004800,0.047008,0.001056,0.013536,0.176801,0.000608,0.887683
0.420801,0.017696,0.202145,0.004800,0.047328,0.001024,0.013728,0.176897,0.000544,0.892003
0.438689,0.017600,0.203169,0.004864,0.047232,0.001024,0.013472,0.179520,0.000576,0.913154
0.415873,0.017440,0.202657,0.005056,0.047232,0.001024,0.013472,0.175040,0.000608,0.885634
0.421058,0.017600,0.202944,0.005024,0.046880,0.000832,0.013504,0.178753,0.000640,0.894371
0.420129,0.017504,0.201857,0.004864,0.046944,0.000832,0.013536,0.194977,0.000576,0.908163
0.416289,0.017696,0.202785,0.004896,0.047168,0.000832,0.013536,0.168128,0.000544,0.878979
0.420065,0.017504,0.202849,0.004896,0.047168,0.000864,0.013856,0.181056,0.000640,0.895842
0.420194,0.017504,0.203840,0.004832,0.047040,0.001024,0.013504,0.181825,0.000544,0.897667
0.431649,0.017633,0.203456,0.004864,0.047296,0.001088,0.013536,0.180129,0.000576,0.908067
0.418017,0.017728,0.202817,0.004800,0.047456,0.000832,0.013504,0.188161,0.000544,0.900899
0.415745,0.017664,0.203649,0.004896,0.047456,0.000960,0.013536,0.172448,0.000576,0.884162
0.420449,0.017440,0.202848,0.004864,0.046816,0.000576,0.013665,0.204320,0.000544,0.918050
0.415489,0.017472,0.202625,0.004864,0.046880,0.000992,0.013920,0.171137,0.000544,0.880707
0.416321,0.017440,0.202017,0.004864,0.046912,0.000736,0.013312,0.196608,0.000512,0.905218
0.419713,0.017600,0.202016,0.004832,0.046977,0.000992,0.013440,0.176672,0.000544,0.889474
0.440962,0.017472,0.202336,0.004896,0.046848,0.000736,0.013344,0.176769,0.000544,0.910787
0.419937,0.017600,0.202017,0.004800,0.047072,0.000800,0.013344,0.178369,0.000576,0.891555
0.419841,0.017600,0.202145,0.004864,0.046976,0.001024,0.013312,0.207008,0.000544,0.920066
0.416289,0.017632,0.202400,0.004896,0.047008,0.000832,0.013537,0.181120,0.000576,0.892386
0.422658,0.017632,0.203520,0.004896,0.046976,0.000768,0.013472,0.174401,0.000608,0.891715
0.420033,0.017472,0.202593,0.004928,0.047104,0.000544,0.013312,0.181761,0.000704,0.894979
0.415009,0.017600,0.202529,0.004832,0.046880,0.000544,0.013408,0.174272,0.000608,0.882338
0.436962,0.017504,0.203296,0.004896,0.046848,0.000512,0.013344,0.197889,0.000704,0.928771
0.419617,0.017408,0.201889,0.004864,0.046848,0.000544,0.013312,0.173281,0.000544,0.884867
0.417537,0.017216,0.202241,0.004864,0.047040,0.000992,0.013440,0.170592,0.000800,0.881794
0.419745,0.017248,0.202624,0.004864,0.047009,0.000544,0.013344,0.173120,0.000576,0.885602
0.419905,0.017281,0.202432,0.004864,0.046816,0.000544,0.013408,0.170497,0.000544,0.883363
0.419873,0.017408,0.202721,0.004832,0.046848,0.000544,0.013376,0.171168,0.000544,0.883938
0.415745,0.017440,0.202208,0.005024,0.046945,0.000768,0.013536,0.176864,0.000608,0.887394
0.420226,0.017440,0.221696,0.005184,0.046976,0.000704,0.013440,0.185953,0.000640,0.919939
0.419585,0.017664,0.203457,0.004800,0.046912,0.000544,0.013440,0.175201,0.000576,0.888675
0.415169,0.017472,0.201985,0.004832,0.046912,0.001056,0.013408,0.166112,0.000544,0.874114
0.420002,0.017664,0.202304,0.004768,0.046944,0.000800,0.013344,0.172929,0.000576,0.885731
0.440513,0.017440,0.203137,0.004960,0.047200,0.001024,0.013504,0.188545,0.000544,0.924451
0.415905,0.017568,0.202849,0.004864,0.046944,0.000832,0.013568,0.179520,0.000608,0.890466
0.420417,0.017728,0.202529,0.004832,0.047584,0.001056,0.013440,0.190048,0.000576,0.905058
0.420161,0.017536,0.224256,0.005248,0.047297,0.000896,0.013472,0.177856,0.000480,0.915202
0.417153,0.017473,0.202432,0.004800,0.047104,0.000800,0.013408,0.180737,0.000544,0.891843
0.416129,0.017728,0.202369,0.004864,0.047584,0.000832,0.013792,0.186817,0.000608,0.898787
0.420289,0.017728,0.203361,0.004864,0.047488,0.001088,0.013408,0.183456,0.000640,0.899778
0.439137,0.017536,0.202592,0.004960,0.047552,0.001056,0.013504,0.180768,0.000544,0.915106
0.420322,0.017664,0.202528,0.005024,0.046976,0.000832,0.013664,0.176513,0.000512,0.891523
0.419873,0.017472,0.202657,0.004864,0.047040,0.001056,0.013472,0.181921,0.000576,0.896707
0.416129,0.017504,0.222529,0.005184,0.047488,0.000928,0.013440,0.187553,0.000608,0.919139
0.416289,0.017376,0.202625,0.005056,0.047232,0.001056,0.013664,0.208576,0.000512,0.919938
0.420513,0.017472,0.202144,0.004864,0.046977,0.000768,0.013440,0.182144,0.000608,0.896226
0.415522,0.017344,0.202304,0.005280,0.047008,0.000832,0.013440,0.182913,0.000576,0.892707
0.436481,0.017760,0.202593,0.004896,0.047392,0.000800,0.013728,0.194465,0.000544,0.927139
0.417153,0.017568,0.203617,0.004864,0.047904,0.001024,0.013472,0.181632,0.000768,0.895362
0.420385,0.017728,0.202048,0.004897,0.047200,0.001056,0.013440,0.180960,0.000608,0.895522
0.420162,0.017536,0.224384,0.005184,0.047136,0.000800,0.013696,0.181729,0.000672,0.919107
0.419937,0.017504,0.202465,0.004832,0.046880,0.000768,0.013472,0.184961,0.000608,0.898883
0.415777,0.017568,0.202721,0.004864,0.047168,0.000800,0.013472,0.211297,0.000640,0.921443
0.415809,0.017536,0.202625,0.004864,0.046976,0.000832,0.013472,0.179520,0.000576,0.889506
0.420705,0.017504,0.202528,0.004896,0.047073,0.000992,0.013440,0.178976,0.000608,0.894050
0.420386,0.017568,0.202080,0.004864,0.047136,0.000992,0.013440,0.184225,0.000544,0.898371
0.416033,0.018016,0.202753,0.004832,0.047168,0.001024,0.013536,0.182977,0.000640,0.894275
0.415201,0.017632,0.219009,0.005184,0.047328,0.001024,0.013632,0.187616,0.000576,0.915714
0.416001,0.017920,0.202496,0.004832,0.047169,0.000800,0.013504,0.182208,0.000608,0.892386
0.415010,0.017472,0.202368,0.004800,0.047168,0.001024,0.013664,0.186657,0.000576,0.895779
0.420833,0.017376,0.202017,0.004992,0.047168,0.000832,0.013408,0.182337,0.000608,0.896323
0.431361,0.017312,0.202305,0.004928,0.046976,0.000800,0.013440,0.182272,0.000672,0.907042
0.420129,0.017440,0.202176,0.004864,0.046977,0.000576,0.013408,0.176992,0.000576,0.889922
0.415617,0.017216,0.201985,0.004832,0.046816,0.000768,0.013440,0.176833,0.000672,0.884931
0.416161,0.017216,0.202177,0.004832,0.065600,0.000896,0.013440,0.181120,0.000672,0.909154
0.413985,0.017344,0.202688,0.004864,0.047073,0.000992,0.013440,0.163680,0.000576,0.871746
0.420193,0.017473,0.202464,0.004800,0.046880,0.000960,0.013344,0.199105,0.000576,0.912259
0.415809,0.017632,0.202401,0.004832,0.047136,0.000960,0.013504,0.190401,0.000640,0.901123
0.437057,0.017536,0.202561,0.004832,0.046976,0.000736,0.013632,0.178656,0.000608,0.909186
0.420449,0.017472,0.204928,0.004896,0.046881,0.000736,0.013408,0.175136,0.000576,0.891042
0.421153,0.017505,0.202496,0.004800,0.047104,0.000768,0.013376,0.181697,0.000608,0.896259
0.417089,0.017632,0.202337,0.004864,0.046816,0.000736,0.013408,0.205473,0.000672,0.916003
0.419969,0.017408,0.202593,0.004832,0.047104,0.000768,0.013344,0.173600,0.000608,0.886690
0.415522,0.018016,0.203040,0.004800,0.046880,0.000832,0.013440,0.169633,0.000544,0.879555
0.415553,0.017504,0.202177,0.004864,0.047072,0.000736,0.013344,0.178977,0.000576,0.887139
0.436065,0.017664,0.202337,0.004800,0.046880,0.000768,0.013344,0.176800,0.000576,0.906562
0.417057,0.017632,0.203552,0.004864,0.047009,0.001024,0.013504,0.187520,0.000704,0.900194
0.416482,0.017824,0.203424,0.004896,0.046944,0.000864,0.013760,0.175105,0.000608,0.888355
