Layer[0],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416161,0.758306,0.000864,0.014336,0.000352,0.001632,0.001184,0.000608,1.201059
0.416033,0.795810,0.001120,0.014592,0.000384,0.001632,0.001248,0.000352,1.238787
0.416129,0.747586,0.000832,0.015360,0.000352,0.001504,0.001184,0.000416,1.190307
0.416513,0.744770,0.001024,0.014592,0.000384,0.001632,0.001184,0.000384,1.187043
0.416705,0.790211,0.001120,0.015168,0.000640,0.001568,0.001248,0.000544,1.236580
0.416673,0.738818,0.000768,0.014176,0.000352,0.001568,0.001216,0.000352,1.180803
0.416033,0.756162,0.000864,0.014112,0.000352,0.001920,0.001344,0.000352,1.198595
0.430817,0.759330,0.000864,0.013952,0.000384,0.001536,0.001152,0.000576,1.215459
0.416162,0.740929,0.000768,0.013984,0.000384,0.001504,0.001248,0.000384,1.183012
0.414881,0.755394,0.000736,0.013984,0.000416,0.001536,0.001216,0.000384,1.195299
0.416641,0.759714,0.000832,0.014368,0.000320,0.001536,0.001280,0.000352,1.201475
0.419361,0.771650,0.000864,0.014241,0.000384,0.001536,0.001184,0.000384,1.217572
0.416705,0.789346,0.000928,0.015328,0.000576,0.001568,0.001024,0.000320,1.233059
0.416801,0.753570,0.000864,0.014560,0.000832,0.001472,0.001088,0.000416,1.195971
0.416321,0.790723,0.000864,0.014400,0.000416,0.001472,0.001120,0.000352,1.233508
0.414753,0.777538,0.000832,0.014208,0.000352,0.001536,0.001088,0.000416,1.217219
0.415361,0.752418,0.000832,0.014208,0.000416,0.001568,0.001056,0.000384,1.193763
0.415905,0.750850,0.000704,0.013984,0.000576,0.001504,0.001152,0.000384,1.191235
0.436065,0.758274,0.000704,0.014176,0.000384,0.001504,0.001024,0.000352,1.220163
0.415937,0.745762,0.000736,0.014144,0.000352,0.001472,0.001120,0.000352,1.185987
0.416129,0.749666,0.000800,0.014144,0.000384,0.001504,0.001152,0.000352,1.190595
0.416065,0.741442,0.000672,0.014112,0.000320,0.001472,0.001056,0.000384,1.181955
0.414657,0.749666,0.000672,0.014080,0.000352,0.001440,0.001152,0.000352,1.189475
0.415425,0.762018,0.000736,0.014688,0.000384,0.001440,0.001024,0.000448,1.202531
0.416001,0.753666,0.000768,0.014176,0.000352,0.001504,0.001056,0.000352,1.195907
0.415905,0.788258,0.000736,0.013984,0.000384,0.001600,0.001056,0.000384,1.228291
0.416417,0.788994,0.000928,0.014272,0.000576,0.001440,0.000992,0.000352,1.230659
0.416385,0.745954,0.000864,0.014080,0.000352,0.001504,0.001120,0.000352,1.186659
0.417185,0.736514,0.000704,0.014176,0.000416,0.001536,0.001152,0.000384,1.178179
0.439457,0.795234,0.001152,0.015072,0.000384,0.002048,0.001280,0.000640,1.265091
0.416578,0.756322,0.000928,0.014528,0.000640,0.001760,0.001024,0.000352,1.199428
0.416417,0.774018,0.000768,0.014816,0.000384,0.001568,0.001152,0.000576,1.216227
0.416225,0.784354,0.000800,0.014624,0.000352,0.001536,0.000992,0.000416,1.225251
0.416321,0.760354,0.000832,0.014336,0.000352,0.001536,0.001184,0.000352,1.201475
0.416385,0.783042,0.001120,0.014976,0.000384,0.001600,0.001088,0.000384,1.225827
0.415809,0.781251,0.000672,0.014496,0.000384,0.001632,0.001120,0.000320,1.221956
0.416353,0.745378,0.000768,0.013920,0.000384,0.001664,0.000928,0.000416,1.186115
0.417025,0.765954,0.000768,0.014336,0.000384,0.001600,0.001120,0.000576,1.208131
0.415810,0.752834,0.000832,0.013888,0.000384,0.001600,0.000960,0.000384,1.192548
0.416993,0.750242,0.000704,0.014080,0.000352,0.001408,0.001152,0.000320,1.191171
0.434081,0.737730,0.000864,0.014144,0.000352,0.001536,0.001024,0.000320,1.196611
0.415714,0.749762,0.000768,0.013984,0.000384,0.001536,0.001056,0.000416,1.189348
0.416001,0.743714,0.000736,0.013984,0.000352,0.001536,0.001024,0.000288,1.183747
0.433185,0.752738,0.000832,0.014176,0.000352,0.001536,0.001024,0.000384,1.211811
0.416353,0.753954,0.000704,0.014016,0.000384,0.001472,0.001120,0.000352,1.194339
0.416129,0.751586,0.000800,0.033248,0.000416,0.001632,0.001120,0.000352,1.211779
0.416706,0.740385,0.000768,0.014049,0.000352,0.001440,0.001056,0.000384,1.181028
0.415841,0.756898,0.000672,0.013984,0.000352,0.001568,0.001024,0.000352,1.196899
0.416353,0.774882,0.000864,0.014848,0.000416,0.001440,0.001024,0.000352,1.217059
0.416001,0.738402,0.000736,0.013856,0.000384,0.001536,0.000992,0.000320,1.178115
0.415777,0.775778,0.000928,0.014112,0.000352,0.001472,0.001024,0.000416,1.216131
0.415297,0.775906,0.001120,0.014849,0.000416,0.001472,0.001024,0.000416,1.216900
0.416417,0.747682,0.000704,0.014016,0.000384,0.001536,0.001024,0.000320,1.188259
0.415969,0.757474,0.000768,0.014752,0.000672,0.001408,0.001184,0.000384,1.199171
0.436449,0.755938,0.000704,0.014304,0.000608,0.001504,0.001120,0.000352,1.217315
0.416065,0.750178,0.000704,0.014496,0.000384,0.001440,0.000992,0.000352,1.190819
0.414818,0.752610,0.000832,0.014496,0.000384,0.001472,0.000960,0.000384,1.192196
0.416289,0.760514,0.000704,0.014240,0.000384,0.001440,0.000992,0.000352,1.201251
0.416097,0.742690,0.000704,0.014272,0.000608,0.001536,0.001056,0.000384,1.184227
0.416897,0.773570,0.000736,0.014304,0.000384,0.001536,0.001056,0.000416,1.215075
0.416161,0.742178,0.000640,0.014016,0.000352,0.001408,0.001024,0.000384,1.182435
0.415585,0.748770,0.000672,0.014560,0.000576,0.001408,0.000992,0.000352,1.188995
0.415969,0.771042,0.000832,0.015008,0.000352,0.001504,0.001056,0.000384,1.212483
0.415906,0.754466,0.000832,0.014368,0.000320,0.001440,0.001120,0.000384,1.195588
0.415745,0.747138,0.000800,0.014016,0.000864,0.001472,0.000928,0.000352,1.187139
0.415681,0.820099,0.000832,0.014048,0.000352,0.001536,0.001088,0.000416,1.260036
0.415777,0.743554,0.000672,0.013952,0.000384,0.001504,0.000928,0.000416,1.182947
0.416770,0.750146,0.000672,0.014144,0.000384,0.001472,0.000992,0.000352,1.192036
0.429985,0.746690,0.000672,0.014112,0.000384,0.001440,0.000992,0.000384,1.200739
0.416225,0.758786,0.000704,0.013953,0.000352,0.001536,0.001088,0.000384,1.199044
0.415809,0.745058,0.000672,0.014080,0.000320,0.001440,0.001024,0.000448,1.184995
0.415745,0.752610,0.000800,0.013920,0.000352,0.001568,0.001024,0.000352,1.192355
0.415681,0.751010,0.000832,0.014080,0.000384,0.001472,0.001088,0.000352,1.190979
0.417345,0.778594,0.000864,0.014240,0.000384,0.001408,0.001120,0.000608,1.221699
0.416097,0.757314,0.000736,0.014080,0.000352,0.001440,0.000896,0.000416,1.197539
0.416513,0.740610,0.000736,0.014176,0.000512,0.001536,0.000992,0.000384,1.181347
0.415521,0.809250,0.000864,0.014336,0.000384,0.001408,0.000992,0.000320,1.248931
0.415649,0.750306,0.000736,0.014080,0.000352,0.001600,0.001088,0.000352,1.190787
0.415777,0.737410,0.000704,0.014112,0.000384,0.001408,0.000992,0.000384,1.177219
0.443617,0.778403,0.000896,0.014240,0.000352,0.001536,0.001056,0.000576,1.247236
0.416129,0.744994,0.000672,0.013952,0.000384,0.001408,0.000960,0.000352,1.185155
0.415489,0.739778,0.000736,0.013920,0.000384,0.001408,0.000992,0.000384,1.178883
0.433153,0.727586,0.000768,0.014240,0.000384,0.001440,0.000896,0.000352,1.184963
0.416738,0.755426,0.000768,0.014080,0.000416,0.001472,0.001184,0.000352,1.197220
0.415681,0.762114,0.000704,0.014336,0.000384,0.001472,0.001056,0.000448,1.202243
0.416001,0.754370,0.000672,0.014048,0.000352,0.001376,0.000928,0.000384,1.194243
0.416161,0.750818,0.000704,0.013856,0.000352,0.001408,0.000864,0.000384,1.190371
0.415489,0.768706,0.001152,0.015008,0.000384,0.001472,0.000992,0.000320,1.210019
0.415681,0.746818,0.000800,0.014016,0.000352,0.001472,0.000992,0.000384,1.186403
0.415809,0.753186,0.000768,0.014144,0.000416,0.001440,0.001088,0.000352,1.193251
0.416545,0.773538,0.000768,0.014432,0.000320,0.001504,0.001024,0.000384,1.214691
0.417249,0.755746,0.000896,0.014240,0.000384,0.001536,0.001184,0.000384,1.199427
0.416738,0.749218,0.000800,0.013984,0.000352,0.001440,0.001056,0.000416,1.190116
0.432769,0.765442,0.000864,0.014368,0.000384,0.001536,0.001088,0.000576,1.223939
0.416641,0.747554,0.000736,0.014048,0.000800,0.001504,0.001088,0.000384,1.188675
0.415521,0.745666,0.000704,0.015296,0.000384,0.001600,0.001024,0.000352,1.186915
0.416385,0.775074,0.000640,0.014400,0.000384,0.001504,0.000992,0.000352,1.215747
0.415554,0.748641,0.000705,0.014048,0.000384,0.001536,0.001184,0.000384,1.188580
0.415361,0.778882,0.000864,0.016416,0.000384,0.001376,0.001088,0.000320,1.222243
0.415393,0.759298,0.000672,0.014080,0.000416,0.001536,0.000960,0.000384,1.198755
0.415873,0.751522,0.000736,0.014016,0.000416,0.001536,0.000992,0.000352,1.191395
0.416513,0.764514,0.000800,0.015168,0.000384,0.001504,0.001120,0.000352,1.206307
0.415905,0.751618,0.000704,0.014145,0.000576,0.001440,0.000992,0.000320,1.191716
0.416705,0.750018,0.000800,0.014208,0.000416,0.001504,0.000960,0.000384,1.191651
0.415297,0.764578,0.000704,0.014048,0.000384,0.001472,0.000960,0.000352,1.203427
0.415681,0.752674,0.000736,0.014080,0.000352,0.001568,0.001088,0.000416,1.192803
0.415393,0.751490,0.000800,0.014112,0.000352,0.001504,0.000928,0.000384,1.191203
0.439682,0.755714,0.000800,0.014144,0.000352,0.001472,0.000928,0.000384,1.219780
0.416257,0.753890,0.000736,0.014752,0.000384,0.001440,0.001088,0.000672,1.195459
0.415617,0.753538,0.000672,0.014176,0.000384,0.001504,0.001056,0.000416,1.193571
0.416994,0.754562,0.000832,0.015808,0.000384,0.001504,0.001088,0.000352,1.197604
0.415457,0.748578,0.000736,0.014144,0.000352,0.001472,0.000992,0.000384,1.188451
0.419425,0.782658,0.001024,0.015520,0.000544,0.001760,0.001088,0.000576,1.231555
0.416353,0.756322,0.000960,0.014496,0.000384,0.001536,0.000928,0.000416,1.197667
0.415649,0.753826,0.000832,0.013984,0.000768,0.001504,0.000992,0.000608,1.194499
0.415681,0.768258,0.000736,0.014688,0.000800,0.001440,0.001056,0.000448,1.209571
0.415745,0.756162,0.000608,0.014528,0.000544,0.001472,0.000992,0.000352,1.197155
0.416225,0.759938,0.000704,0.014048,0.000384,0.001472,0.001056,0.000384,1.200355
0.434337,0.752162,0.000800,0.014048,0.000352,0.001536,0.001024,0.000320,1.210787
0.416129,0.760994,0.000672,0.014112,0.000352,0.001504,0.001184,0.000352,1.201699
0.416449,0.759010,0.000704,0.015360,0.000384,0.001504,0.000992,0.000352,1.200675
0.416001,0.748770,0.000704,0.013952,0.000384,0.001504,0.001120,0.000320,1.188899
0.416193,0.754210,0.000800,0.014016,0.000384,0.001536,0.001024,0.000352,1.194691
0.416993,0.764354,0.000832,0.015200,0.000416,0.001440,0.000992,0.000352,1.207427
0.416033,0.750338,0.000832,0.014112,0.000352,0.001504,0.001056,0.000352,1.190595
0.416097,0.749666,0.000704,0.013888,0.000352,0.001472,0.000992,0.000320,1.189507
0.414881,0.768962,0.000672,0.015328,0.000384,0.001568,0.001088,0.000320,1.209283
0.415745,0.751106,0.000768,0.014080,0.000384,0.001472,0.001056,0.000352,1.190915
0.416097,0.746946,0.000672,0.014016,0.000352,0.001504,0.001088,0.000352,1.186915
0.415649,0.758882,0.000928,0.015232,0.000544,0.001440,0.001024,0.000416,1.200387
0.416129,0.779842,0.000704,0.014176,0.000576,0.001472,0.001120,0.000352,1.220291
0.415777,0.755938,0.000928,0.014432,0.000544,0.001472,0.001024,0.000384,1.196579
0.434017,0.759042,0.000768,0.014016,0.000384,0.001536,0.001280,0.000384,1.218275
0.415745,0.751362,0.000704,0.015904,0.000352,0.001472,0.001056,0.000352,1.192899
0.415617,0.753730,0.000768,0.015872,0.000384,0.001504,0.000992,0.000352,1.195011
0.416225,0.781794,0.000672,0.014048,0.000352,0.001504,0.000992,0.000320,1.221955
0.415714,0.753442,0.001088,0.015488,0.000384,0.001472,0.001120,0.000384,1.195300
0.416321,0.781410,0.000704,0.014496,0.000352,0.001504,0.001056,0.000384,1.222371
0.415425,0.744098,0.000800,0.015360,0.000352,0.001504,0.001120,0.000384,1.185027
0.416097,0.778242,0.000768,0.014176,0.000384,0.001472,0.001120,0.000384,1.218371
0.415714,0.769538,0.000896,0.014976,0.000384,0.001408,0.001088,0.000352,1.210468
0.416417,0.748162,0.000864,0.014016,0.000384,0.001504,0.001120,0.000352,1.188835
0.415777,0.751938,0.000768,0.013984,0.000384,0.001504,0.001216,0.000384,1.192355
0.427937,0.751842,0.000736,0.015200,0.000352,0.001472,0.001088,0.000416,1.205411
0.416225,0.754626,0.000736,0.015840,0.000384,0.001504,0.001024,0.000576,1.197027
0.415873,0.805155,0.000672,0.014048,0.000384,0.001504,0.001120,0.000384,1.244964
0.432161,0.754370,0.000672,0.014048,0.000384,0.001440,0.001024,0.000384,1.210723
0.415745,0.784546,0.000704,0.014304,0.000352,0.001536,0.000992,0.000416,1.224707
0.416769,0.769026,0.000800,0.014944,0.000640,0.001504,0.001056,0.000576,1.211587
0.415745,0.752994,0.000832,0.014144,0.000608,0.001504,0.001248,0.000384,1.193699
0.415810,0.748002,0.000768,0.014080,0.000384,0.001472,0.001088,0.000352,1.187844
0.415905,0.772514,0.000832,0.014048,0.000352,0.001376,0.001216,0.000384,1.212739
0.415745,0.763234,0.000736,0.014048,0.000352,0.001536,0.001024,0.000384,1.204163
0.416225,0.755170,0.000736,0.014016,0.000800,0.001440,0.001088,0.000576,1.196099
0.415777,0.768066,0.001216,0.015456,0.000384,0.001536,0.000960,0.000384,1.210211
0.416098,0.751426,0.000736,0.013920,0.000416,0.001472,0.000960,0.000352,1.191524
0.415873,0.758370,0.000800,0.014112,0.000384,0.001536,0.000960,0.000416,1.198339
0.452961,0.761026,0.000832,0.014368,0.000384,0.001504,0.001088,0.000416,1.239363
0.417697,0.750050,0.000736,0.014176,0.000384,0.001472,0.000992,0.000384,1.191875
0.416513,0.751010,0.000704,0.013952,0.000384,0.001504,0.001056,0.000544,1.191587
0.417025,0.763266,0.000800,0.014208,0.000384,0.001632,0.001152,0.000352,1.206371
0.416289,0.756258,0.000800,0.014112,0.000352,0.001600,0.001184,0.000384,1.197603
0.416258,0.790754,0.000928,0.014496,0.000384,0.001568,0.001248,0.000384,1.233604
0.415810,0.764418,0.001024,0.014688,0.000384,0.001824,0.001088,0.000576,1.206404
0.415745,0.788802,0.000832,0.014657,0.000384,0.001632,0.001184,0.000608,1.230372
0.416001,0.786530,0.000992,0.014721,0.000384,0.001504,0.001152,0.000576,1.228292
0.416353,0.767010,0.000896,0.014560,0.000384,0.001600,0.001120,0.000384,1.208835
0.416065,0.757730,0.000896,0.014368,0.000352,0.001568,0.001120,0.000352,1.198819
0.438081,0.755650,0.001056,0.014016,0.000416,0.001600,0.001248,0.000352,1.219587
0.416321,0.753794,0.000800,0.014016,0.000320,0.001568,0.001152,0.000352,1.194787
0.415361,0.780290,0.000800,0.014080,0.000352,0.001440,0.001120,0.000384,1.220291
0.415873,0.762978,0.000736,0.014048,0.000800,0.001536,0.001184,0.000352,1.203971
0.415905,0.760546,0.000896,0.014272,0.000608,0.001536,0.001056,0.000384,1.202243
0.415777,0.783490,0.001088,0.016224,0.000832,0.001504,0.001024,0.000352,1.227395
0.415393,0.740194,0.000672,0.013984,0.000352,0.001536,0.000992,0.000608,1.179971
0.415969,0.754658,0.000736,0.014144,0.000640,0.001536,0.001056,0.000352,1.195299
0.417506,0.782690,0.001120,0.014976,0.000416,0.001536,0.001024,0.000352,1.227172
0.416289,0.789603,0.000800,0.014432,0.000544,0.001504,0.001120,0.000384,1.230788
0.416289,0.742145,0.000704,0.014081,0.000416,0.001504,0.001120,0.000352,1.182980
0.434273,0.757346,0.000896,0.014176,0.000576,0.001504,0.001056,0.000384,1.216291
0.415553,0.737090,0.000672,0.014112,0.000384,0.001568,0.000992,0.000352,1.176547
0.415457,0.752354,0.000832,0.014336,0.000352,0.001536,0.001056,0.000352,1.192259
0.416001,0.763554,0.000960,0.014272,0.000352,0.001536,0.001056,0.000416,1.205379
0.416033,0.750050,0.000736,0.013984,0.000352,0.001568,0.000992,0.000576,1.190339
0.416641,0.794562,0.000768,0.014080,0.000384,0.001536,0.001216,0.000384,1.236739
0.415905,0.752162,0.000704,0.014432,0.000416,0.001504,0.001024,0.000352,1.192995
0.416161,0.746562,0.000672,0.014048,0.000352,0.001536,0.001024,0.000320,1.187587
0.415649,0.773890,0.000896,0.015584,0.000384,0.001568,0.001056,0.000384,1.216707
0.416289,0.753922,0.000896,0.013920,0.000352,0.001600,0.000992,0.000352,1.194499
0.415841,0.746402,0.000768,0.014144,0.000384,0.001472,0.000960,0.000384,1.186339
0.440833,0.765826,0.000864,0.014176,0.000352,0.001600,0.001216,0.000576,1.234051
0.416065,0.782114,0.000832,0.014304,0.000576,0.001568,0.001120,0.000608,1.223715
0.415649,0.751170,0.000672,0.014080,0.000352,0.001536,0.001056,0.000608,1.191555
0.432513,0.745794,0.000768,0.013952,0.000384,0.001472,0.000992,0.000320,1.202275
0.415841,0.753186,0.000736,0.014016,0.000448,0.001472,0.000992,0.000384,1.193603
0.416129,0.784514,0.000768,0.015680,0.000384,0.001536,0.001024,0.000576,1.227427
0.416065,0.758370,0.000672,0.014208,0.000800,0.001600,0.000992,0.000384,1.199939
0.415553,0.750722,0.000736,0.014016,0.000768,0.001536,0.000992,0.000384,1.190883
0.415521,0.786082,0.000704,0.015456,0.000384,0.001440,0.001024,0.000352,1.227139
0.415585,0.747810,0.000736,0.014048,0.000416,0.001536,0.001184,0.000384,1.187875
0.415681,0.753090,0.000736,0.014240,0.000384,0.001504,0.001024,0.000384,1.193283
0.416001,0.777538,0.000928,0.014496,0.000800,0.001536,0.001056,0.000608,1.221027
0.416033,0.742978,0.000672,0.014016,0.000768,0.001568,0.001120,0.000576,1.184867
0.415713,0.748290,0.000704,0.014048,0.000384,0.001504,0.001056,0.000384,1.188579
0.433793,0.759714,0.000864,0.014208,0.000608,0.001504,0.001088,0.000384,1.219363
0.416161,0.741218,0.000736,0.014176,0.000640,0.001472,0.001088,0.000352,1.182659
0.415649,0.755138,0.000672,0.014048,0.000384,0.001536,0.001120,0.000384,1.195683
0.417633,0.762434,0.000896,0.014304,0.000416,0.001600,0.001088,0.000384,1.206147
0.416833,0.754658,0.000736,0.014048,0.000832,0.001600,0.001056,0.000320,1.197347
0.416417,0.773282,0.001088,0.014784,0.000352,0.001568,0.001056,0.000352,1.215651
0.416321,0.754754,0.000832,0.014208,0.000352,0.001568,0.001056,0.000352,1.196003
0.416961,0.752578,0.000768,0.014304,0.000416,0.001568,0.001120,0.000576,1.195011
0.416129,0.779587,0.001216,0.019840,0.000352,0.001632,0.001056,0.000384,1.227876
0.416322,0.754658,0.000672,0.014176,0.000416,0.001664,0.001088,0.000384,1.196932
0.415841,0.745954,0.000768,0.014304,0.000320,0.001600,0.001056,0.000352,1.186723
0.433985,0.763490,0.000896,0.014048,0.000352,0.001600,0.001056,0.000352,1.222339
0.416481,0.749186,0.000864,0.016448,0.000384,0.001536,0.001184,0.000384,1.192579
0.416865,0.761506,0.000832,0.015424,0.000352,0.001504,0.000992,0.000576,1.204547
0.416033,0.761762,0.000864,0.014112,0.000384,0.001632,0.000992,0.000384,1.202019
0.416161,0.760834,0.000672,0.014336,0.000384,0.001568,0.001056,0.000384,1.202371
0.416065,0.832130,0.000672,0.015616,0.000384,0.001632,0.001088,0.000384,1.273859
0.415905,0.753282,0.000896,0.015968,0.000384,0.001632,0.001056,0.000384,1.197667
0.415937,0.744322,0.000832,0.014144,0.000416,0.001472,0.001184,0.000384,1.184419
0.415969,0.768290,0.000768,0.014400,0.000384,0.001504,0.000992,0.000576,1.208963
0.416834,0.746113,0.000704,0.013985,0.000320,0.001440,0.001152,0.000608,1.187460
0.416130,0.749314,0.000768,0.014048,0.000544,0.001504,0.000960,0.000320,1.189732
0.429730,0.789762,0.000864,0.014240,0.000384,0.001504,0.001088,0.000352,1.243908
0.415745,0.742626,0.000672,0.014272,0.000352,0.001440,0.001120,0.000320,1.183107
0.415873,0.753634,0.000640,0.014080,0.000352,0.001536,0.001056,0.000352,1.193539
0.434593,0.759394,0.000928,0.014528,0.000384,0.001536,0.001024,0.000416,1.218947
0.416673,0.750082,0.000768,0.014048,0.000640,0.001472,0.000992,0.000352,1.191395
0.417057,0.783458,0.001312,0.016512,0.000608,0.001536,0.001056,0.000608,1.230083
0.416417,0.749794,0.000864,0.014048,0.000384,0.001568,0.001056,0.000352,1.191043
0.416738,0.744289,0.000672,0.013921,0.000352,0.001632,0.001088,0.000352,1.185572
0.416097,0.776674,0.000896,0.015328,0.000544,0.001568,0.001120,0.000352,1.218883
0.416769,0.778210,0.000864,0.014336,0.000384,0.001536,0.001024,0.000384,1.219651
0.416289,0.756546,0.000704,0.014240,0.000384,0.001536,0.001152,0.000384,1.197091
0.415521,0.775266,0.000896,0.014272,0.000384,0.001536,0.001056,0.000384,1.215523
0.416609,0.740994,0.000800,0.014240,0.000320,0.001600,0.001120,0.000576,1.182083
0.416321,0.739298,0.000800,0.014112,0.000384,0.001536,0.000960,0.000384,1.180035
0.436674,0.758370,0.000800,0.014304,0.000352,0.001440,0.001024,0.000416,1.219556
0.416289,0.762082,0.000800,0.016064,0.000320,0.001568,0.001024,0.000384,1.205347
0.415905,0.758082,0.000704,0.014272,0.000384,0.001440,0.001152,0.000384,1.198563
0.416353,0.754690,0.000672,0.014208,0.000384,0.001600,0.001088,0.000320,1.195523
0.415649,0.756610,0.000800,0.014272,0.000384,0.001440,0.001024,0.000352,1.197091
0.416001,0.764994,0.000864,0.014144,0.000768,0.001536,0.001024,0.000352,1.206147
0.415777,0.754306,0.000672,0.014273,0.000352,0.001472,0.001152,0.000416,1.194468
0.416097,0.773538,0.000800,0.014112,0.000352,0.001504,0.001056,0.000352,1.213923
0.416321,0.776258,0.000704,0.014272,0.000576,0.001504,0.001120,0.000384,1.217507
0.416897,0.748962,0.000800,0.014304,0.000384,0.001440,0.001056,0.000320,1.189891
0.415905,0.751938,0.000736,0.014144,0.000384,0.001536,0.001088,0.000352,1.192035
0.433506,0.775522,0.000896,0.014368,0.000416,0.001600,0.001056,0.000352,1.234468
0.415617,0.744866,0.000800,0.014080,0.000352,0.001568,0.001120,0.000352,1.184867
0.416353,0.754370,0.000672,0.014176,0.000384,0.001536,0.001152,0.000320,1.194947
0.430625,0.740578,0.000864,0.014304,0.000352,0.001536,0.001024,0.000576,1.196003
0.415745,0.740386,0.000672,0.014112,0.000384,0.001568,0.001088,0.000320,1.180515
0.415969,0.745634,0.000672,0.014144,0.000384,0.001632,0.001024,0.000416,1.185923
0.415970,0.758146,0.000640,0.015456,0.000416,0.001632,0.001120,0.000352,1.200676
0.417281,0.781442,0.000704,0.014144,0.000352,0.001536,0.001024,0.000352,1.222627
0.415649,0.832386,0.000864,0.014368,0.000544,0.001472,0.000928,0.000288,1.272675
0.415650,0.744066,0.000704,0.013920,0.000352,0.001536,0.001152,0.000448,1.183940
0.415777,0.748226,0.000704,0.015328,0.000384,0.001600,0.001152,0.000416,1.190659
0.416289,0.775682,0.000800,0.014240,0.000352,0.001440,0.001120,0.000672,1.216739
0.417249,0.749442,0.000704,0.014144,0.000352,0.001536,0.001056,0.000384,1.190979
0.416289,0.759778,0.000704,0.014208,0.000384,0.001536,0.000960,0.000416,1.200099
0.435457,0.759874,0.000672,0.014112,0.000384,0.001440,0.001120,0.000352,1.220259
0.416737,0.739586,0.000704,0.013984,0.000384,0.001472,0.001088,0.000384,1.180419
0.415361,0.751106,0.000704,0.014272,0.000416,0.001440,0.000896,0.000288,1.190307
0.416129,0.745730,0.000672,0.015360,0.000384,0.001504,0.000992,0.000512,1.187363
0.415937,0.748162,0.000672,0.013984,0.000384,0.001536,0.001184,0.000544,1.188419
0.416609,0.780610,0.000800,0.015776,0.000384,0.001600,0.001280,0.000416,1.224355
0.416129,0.775490,0.000832,0.014112,0.000800,0.001696,0.001120,0.000416,1.217027
0.416161,0.756674,0.000736,0.014048,0.000832,0.001600,0.000960,0.000352,1.197667
0.416001,0.775138,0.000672,0.014048,0.000352,0.001504,0.001088,0.000352,1.215299
0.417121,0.761346,0.000864,0.014208,0.000352,0.001696,0.001184,0.000384,1.204355
0.416450,0.750338,0.000640,0.014016,0.000352,0.001600,0.001120,0.000608,1.191684
0.432225,0.751298,0.000704,0.014016,0.000352,0.001600,0.001120,0.000608,1.208451
0.415393,0.787362,0.000640,0.014240,0.000416,0.001568,0.001088,0.000288,1.227203
0.416353,0.752770,0.000896,0.014016,0.000384,0.001568,0.001024,0.000384,1.193923
0.417153,0.754338,0.000704,0.014048,0.000384,0.001504,0.001088,0.000352,1.195779
0.417761,0.752898,0.000736,0.014336,0.000352,0.001632,0.001120,0.000352,1.195907
0.415745,0.787874,0.000928,0.014304,0.000384,0.001568,0.001024,0.000352,1.228515
0.416033,0.751746,0.000960,0.014144,0.000352,0.001600,0.001120,0.000352,1.192355
0.415521,0.749890,0.000672,0.014208,0.000320,0.001504,0.001056,0.000384,1.189539
0.415746,0.773154,0.000832,0.014048,0.000352,0.001600,0.001152,0.000352,1.213412
0.415457,0.770210,0.000768,0.014112,0.000352,0.001536,0.001056,0.000352,1.209923
0.415937,0.761858,0.001056,0.014272,0.000352,0.001536,0.000960,0.000384,1.202915
0.435394,0.763746,0.000864,0.014304,0.000352,0.001504,0.001056,0.000416,1.224164
0.415969,0.748930,0.000800,0.014048,0.000384,0.001632,0.001184,0.000352,1.189379
0.416705,0.763010,0.000768,0.014240,0.000352,0.001600,0.001152,0.000352,1.204771
0.433953,0.763554,0.000768,0.014336,0.000384,0.001504,0.001056,0.000352,1.222563
0.416161,0.757122,0.000672,0.014400,0.000352,0.001536,0.001056,0.000352,1.198083
0.415809,0.775395,0.000864,0.015040,0.000384,0.001568,0.001056,0.000416,1.216772
0.415041,0.750082,0.000608,0.014816,0.000384,0.001600,0.001184,0.000416,1.190627
0.416225,0.750338,0.000672,0.014048,0.000320,0.001536,0.001120,0.000352,1.190659
0.415746,0.760706,0.000704,0.014080,0.000384,0.001568,0.001088,0.000352,1.200804
0.415617,0.748514,0.000832,0.014016,0.000384,0.001632,0.001056,0.000352,1.189219
0.415809,0.757058,0.000768,0.014080,0.000608,0.001568,0.001088,0.000384,1.197635
0.416097,0.779202,0.000704,0.014112,0.000384,0.001568,0.001088,0.000352,1.219651
0.415873,0.756226,0.000928,0.014304,0.000352,0.001536,0.001024,0.000352,1.196867
0.416258,0.755778,0.000832,0.014304,0.000416,0.001600,0.001024,0.000416,1.197860
0.437441,0.746658,0.000768,0.014080,0.000352,0.001664,0.001088,0.000352,1.208867
0.415713,0.742210,0.000832,0.014016,0.000416,0.001632,0.000992,0.000384,1.182243
0.416609,0.756578,0.000672,0.014272,0.000352,0.001504,0.000992,0.000352,1.197379
0.416321,0.781762,0.001120,0.014144,0.000384,0.001536,0.001056,0.000352,1.223075
0.415969,0.751042,0.000672,0.014080,0.000384,0.001664,0.000960,0.000384,1.191107
0.416129,0.765538,0.000736,0.014016,0.000384,0.001632,0.001120,0.000352,1.206755
0.415489,0.750786,0.000704,0.013888,0.000352,0.001632,0.001152,0.000352,1.190211
0.416802,0.727234,0.000736,0.013888,0.000384,0.001504,0.000960,0.000352,1.167876
