Layer[0],Layer[1],Layer[2],Layer[3],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415106,0.017312,0.202048,0.004800,0.264961,0.002304,0.001376,0.000384,0.915843
0.417121,0.017440,0.202049,0.005344,0.245601,0.002336,0.001344,0.000384,0.898499
0.419905,0.017504,0.202561,0.004864,0.259680,0.002273,0.001376,0.000352,0.915779
0.420385,0.017344,0.202081,0.004832,0.252192,0.002304,0.001088,0.000352,0.907970
0.415970,0.032992,0.202752,0.005056,0.259553,0.002464,0.001088,0.000320,0.927203
0.416321,0.017312,0.201825,0.004832,0.256897,0.002272,0.001184,0.000320,0.907939
0.420097,0.017440,0.202113,0.004896,0.247360,0.002432,0.001408,0.000384,0.902914
0.416321,0.017536,0.201824,0.004896,0.240001,0.002304,0.001472,0.000384,0.891426
0.421153,0.017441,0.201984,0.004960,0.264417,0.002560,0.001440,0.000384,0.921411
0.420641,0.017376,0.202113,0.004832,0.250721,0.002464,0.001312,0.000352,0.907139
0.421025,0.017600,0.202241,0.005280,0.238208,0.002368,0.001184,0.000352,0.895138
0.439649,0.018112,0.205888,0.005056,0.278241,0.002592,0.001760,0.000352,0.959970
0.417442,0.017760,0.203328,0.005312,0.253857,0.002560,0.001408,0.000416,0.909379
0.416257,0.017568,0.203457,0.005440,0.264705,0.002336,0.001184,0.000384,0.918755
0.416097,0.017536,0.202753,0.005216,0.266177,0.002720,0.001568,0.000416,0.920451
0.416225,0.017376,0.203105,0.005248,0.250080,0.002304,0.001120,0.000384,0.903170
0.416194,0.017344,0.202784,0.004896,0.240129,0.002336,0.001152,0.000416,0.892355
0.416929,0.017536,0.202721,0.004864,0.256641,0.002368,0.001152,0.000352,0.909347
0.433985,0.017344,0.202753,0.005216,0.260961,0.002720,0.001184,0.000384,0.932995
0.415585,0.017504,0.202401,0.004896,0.251744,0.002368,0.001152,0.000384,0.903490
0.416226,0.017536,0.202304,0.004896,0.249473,0.002496,0.001152,0.000352,0.901859
0.419905,0.018080,0.219393,0.004960,0.256001,0.002400,0.001088,0.000352,0.929955
0.416321,0.017248,0.202817,0.005312,0.252225,0.002368,0.001152,0.000320,0.904867
0.420641,0.017504,0.202945,0.005440,0.256128,0.002432,0.001152,0.000352,0.913826
0.415649,0.017504,0.202016,0.005344,0.251969,0.002432,0.001120,0.000352,0.903394
0.420641,0.017441,0.202336,0.004800,0.249217,0.002368,0.001088,0.000352,0.905059
0.415969,0.017344,0.202625,0.004864,0.244288,0.002560,0.001344,0.000320,0.896418
0.420033,0.017568,0.202240,0.004896,0.246049,0.002688,0.001184,0.000448,0.902370
0.441474,0.017792,0.203264,0.005056,0.252001,0.002464,0.001056,0.000384,0.931619
0.420129,0.017344,0.202593,0.004832,0.242465,0.002432,0.001088,0.000384,0.898787
0.416545,0.017312,0.202113,0.005440,0.250112,0.002496,0.001152,0.000384,0.902562
0.420161,0.017504,0.202400,0.005344,0.243649,0.002720,0.001440,0.000448,0.918786
0.420033,0.017505,0.202880,0.004864,0.262081,0.002272,0.001120,0.000416,0.918371
0.420321,0.017408,0.201857,0.004896,0.246145,0.002336,0.001152,0.000352,0.901795
0.417089,0.017568,0.204033,0.004864,0.241728,0.002272,0.001120,0.000384,0.896642
0.434914,0.017408,0.202144,0.004832,0.255265,0.002368,0.001152,0.000384,0.925315
0.416065,0.017376,0.202497,0.004896,0.261121,0.002240,0.001056,0.000384,0.912803
0.415841,0.017408,0.202369,0.004864,0.254209,0.002400,0.001120,0.000352,0.905763
0.415713,0.017568,0.202369,0.004864,0.275104,0.002816,0.001248,0.000480,0.928418
0.419969,0.017280,0.202784,0.004832,0.259777,0.002464,0.001184,0.000320,0.916258
0.417153,0.017408,0.203425,0.004864,0.260289,0.002304,0.001088,0.000352,0.913987
0.415425,0.017408,0.202369,0.004864,0.256481,0.002400,0.001088,0.000320,0.908291
0.433569,0.017376,0.202465,0.005056,0.262816,0.002368,0.001056,0.000352,0.932514
0.416833,0.017408,0.202560,0.005344,0.247553,0.002336,0.001248,0.000384,0.901058
0.415809,0.017536,0.202305,0.004992,0.248033,0.002240,0.001120,0.000384,0.899843
0.420225,0.017504,0.217249,0.005248,0.270241,0.002432,0.001056,0.000352,0.941859
0.420545,0.017376,0.202241,0.004832,0.243936,0.002336,0.001088,0.000352,0.899490
0.419361,0.017344,0.201824,0.004864,0.254113,0.002400,0.001152,0.000384,0.908258
0.420033,0.017281,0.202592,0.005248,0.256225,0.002560,0.001120,0.000384,0.914115
0.416577,0.017408,0.202401,0.005248,0.243873,0.002496,0.001120,0.000384,0.896451
0.417089,0.017376,0.204065,0.005280,0.285696,0.002688,0.001184,0.000352,0.941218
0.416577,0.017632,0.202752,0.005312,0.269345,0.002656,0.001152,0.000384,0.923234
0.433922,0.017664,0.202496,0.004864,0.277601,0.002528,0.001440,0.000576,0.948963
0.416577,0.017760,0.202561,0.004864,0.263105,0.002432,0.001280,0.000384,0.916131
0.420193,0.017600,0.202817,0.005280,0.253601,0.002304,0.001248,0.000384,0.911043
0.416353,0.017248,0.202433,0.005312,0.286656,0.002464,0.000960,0.000384,0.938850
0.415970,0.017472,0.202432,0.005440,0.247937,0.002272,0.001088,0.000384,0.900067
0.420257,0.017312,0.202465,0.004864,0.256161,0.002240,0.001024,0.000384,0.911587
0.420353,0.017536,0.201953,0.004832,0.250816,0.002368,0.001120,0.000384,0.907490
0.450657,0.017696,0.206112,0.005248,0.269313,0.002496,0.000960,0.000384,0.959682
0.420322,0.017312,0.202240,0.004832,0.259649,0.002336,0.001152,0.000352,0.915011
0.420833,0.017568,0.202401,0.004800,0.245441,0.002336,0.001312,0.000320,0.901699
0.415681,0.017312,0.219361,0.004992,0.260320,0.002208,0.001088,0.000416,0.928674
0.420257,0.017312,0.202560,0.004896,0.253153,0.002144,0.001216,0.000320,0.908322
0.415041,0.017536,0.202305,0.004864,0.242241,0.002080,0.001248,0.000352,0.892419
0.420161,0.017344,0.202273,0.004864,0.255072,0.002080,0.000992,0.000352,0.909698
0.437313,0.017312,0.202144,0.004832,0.263489,0.002272,0.000928,0.000320,0.936194
0.415361,0.017344,0.202049,0.004832,0.256929,0.002272,0.001184,0.000352,0.907939
0.416065,0.017408,0.202049,0.004896,0.257568,0.002272,0.001120,0.000384,0.909187
0.420161,0.017504,0.234849,0.005056,0.254528,0.002656,0.001120,0.000384,0.943810
0.420386,0.017280,0.203744,0.004864,0.241313,0.002240,0.001248,0.000352,0.897923
0.415937,0.017344,0.202049,0.004864,0.242593,0.002144,0.001088,0.000352,0.892419
0.420449,0.017280,0.202689,0.004864,0.246688,0.002080,0.001056,0.000352,0.902434
0.436098,0.017440,0.202368,0.005280,0.259169,0.002144,0.001056,0.000416,0.931491
0.415681,0.017440,0.202273,0.004832,0.251553,0.002176,0.001088,0.000416,0.902627
0.420417,0.017536,0.202049,0.004800,0.246304,0.002240,0.001056,0.000384,0.901794
0.415266,0.017344,0.220480,0.005120,0.255425,0.002144,0.000992,0.000352,0.924643
0.419393,0.017504,0.202209,0.004800,0.246433,0.002240,0.001088,0.000416,0.900835
0.420929,0.017568,0.202433,0.004864,0.244192,0.002368,0.001024,0.000384,0.900546
0.420033,0.017280,0.202784,0.004864,0.259105,0.002272,0.001056,0.000384,0.914402
0.415457,0.017760,0.203137,0.004864,0.261665,0.002336,0.001024,0.000384,0.914147
0.420321,0.017344,0.202209,0.004832,0.253313,0.002368,0.001248,0.000384,0.908707
0.420225,0.017344,0.202336,0.004800,0.262465,0.002080,0.000992,0.000384,0.918594
0.415394,0.017408,0.246848,0.005184,0.252385,0.002240,0.000992,0.000352,0.948675
0.415873,0.017216,0.202369,0.004864,0.247393,0.002176,0.000992,0.000384,0.898179
0.420225,0.017536,0.202049,0.005248,0.262656,0.002336,0.000960,0.000352,0.917602
0.419937,0.017376,0.202368,0.004768,0.264449,0.002528,0.001280,0.000384,0.920738
0.420865,0.017344,0.202209,0.004832,0.286465,0.002400,0.001120,0.000384,0.942115
0.415201,0.017344,0.202241,0.005344,0.263713,0.002272,0.001120,0.000384,0.916099
0.420577,0.017280,0.203329,0.005408,0.254176,0.002336,0.001088,0.000384,0.911074
0.446274,0.017408,0.202272,0.004960,0.274433,0.002304,0.001056,0.000352,0.955971
0.418913,0.017441,0.201760,0.005248,0.261313,0.002240,0.001056,0.000352,0.914755
0.418049,0.017600,0.204481,0.005280,0.259169,0.002496,0.001248,0.000384,0.918339
0.416449,0.017312,0.203073,0.005088,0.270784,0.002304,0.001056,0.000416,0.923938
0.421409,0.017376,0.203360,0.005248,0.252193,0.002336,0.001536,0.000384,0.911074
0.420674,0.017504,0.202816,0.004864,0.248321,0.002304,0.001088,0.000416,0.904707
0.415937,0.017440,0.202657,0.005440,0.263649,0.002432,0.001056,0.000384,0.916739
0.435649,0.017952,0.203521,0.005280,0.276769,0.002496,0.001280,0.000384,0.950915
0.414977,0.017312,0.203265,0.005248,0.260704,0.002208,0.001088,0.000416,0.912706
0.420322,0.017408,0.202752,0.005248,0.276321,0.002368,0.001024,0.000384,0.932323
0.416321,0.017280,0.221441,0.005184,0.267681,0.002272,0.001408,0.000352,0.940099
0.419777,0.017216,0.202497,0.005344,0.250145,0.002496,0.001184,0.000416,0.905827
0.420225,0.017408,0.202497,0.005088,0.256480,0.002624,0.001056,0.000384,0.912866
0.420130,0.017280,0.202176,0.005280,0.245697,0.002336,0.001344,0.000352,0.900963
0.419809,0.017600,0.202497,0.005344,0.259841,0.002368,0.001408,0.000384,0.916547
0.420001,0.017376,0.202209,0.005248,0.257920,0.002496,0.001056,0.000384,0.913154
0.420641,0.017344,0.202816,0.005280,0.268065,0.002496,0.001088,0.000416,0.925442
0.420417,0.017408,0.222497,0.005280,0.272193,0.002432,0.001024,0.000384,0.949379
0.416065,0.017344,0.202497,0.005248,0.265473,0.002464,0.000960,0.000352,0.917315
0.415777,0.017536,0.202785,0.004864,0.252224,0.002432,0.001056,0.000384,0.903746
0.422945,0.017856,0.207104,0.005313,0.336288,0.003648,0.002176,0.000576,1.009250
0.418881,0.017728,0.203649,0.005344,0.242944,0.002400,0.001088,0.000640,0.899618
0.416706,0.017664,0.202592,0.005248,0.233569,0.002752,0.001056,0.000416,0.886979
0.415553,0.017600,0.202529,0.004896,0.231392,0.002336,0.000992,0.000384,0.882114
0.429729,0.017664,0.202592,0.005024,0.256193,0.002400,0.001184,0.000384,0.921634
0.415745,0.017600,0.201921,0.005248,0.250081,0.002976,0.001120,0.000384,0.901507
0.415393,0.017600,0.202465,0.004928,0.259200,0.002272,0.000896,0.000384,0.910563
0.415905,0.017632,0.202272,0.005280,0.260897,0.002272,0.000864,0.000352,0.913890
0.415489,0.017760,0.202593,0.004832,0.231873,0.002336,0.001120,0.000608,0.883363
0.416129,0.020800,0.202785,0.004800,0.251456,0.002464,0.001120,0.000384,0.905858
0.420097,0.017568,0.202080,0.005280,0.246721,0.002208,0.001024,0.000384,0.902690
0.440065,0.017792,0.202465,0.005024,0.240193,0.002176,0.001120,0.000352,0.916035
0.420353,0.017728,0.201985,0.005088,0.250368,0.002144,0.001120,0.000384,0.906434
0.420673,0.017664,0.202592,0.005056,0.258945,0.002272,0.001088,0.000384,0.915554
0.419714,0.017760,0.202176,0.005056,0.258753,0.002880,0.001120,0.000352,0.914915
0.416833,0.017568,0.201985,0.005056,0.249377,0.002048,0.001184,0.000352,0.901091
0.420193,0.017504,0.202401,0.005216,0.253152,0.002112,0.001152,0.000352,0.908866
0.421922,0.017856,0.202144,0.005152,0.256961,0.002464,0.001152,0.000608,0.915971
0.454018,0.017632,0.202816,0.005184,0.240577,0.002304,0.001088,0.000384,0.931235
0.415969,0.017824,0.204289,0.004992,0.255585,0.002272,0.001056,0.000320,0.909219
0.420481,0.017984,0.203681,0.005280,0.254016,0.002464,0.001088,0.000320,0.913314
0.421761,0.017600,0.202656,0.005280,0.258177,0.002496,0.001088,0.000320,0.916674
0.420098,0.017920,0.202304,0.005088,0.254529,0.002688,0.001120,0.000384,0.913571
0.421121,0.017952,0.201953,0.005280,0.245313,0.002272,0.001088,0.000352,0.901955
0.415489,0.017824,0.202241,0.005344,0.244128,0.002176,0.001280,0.000384,0.895106
0.437121,0.017600,0.202432,0.005248,0.235937,0.002272,0.001024,0.000384,0.908962
0.420289,0.017600,0.202209,0.005248,0.239617,0.002304,0.001056,0.000416,0.895139
0.420225,0.017632,0.202209,0.005280,0.250656,0.002368,0.001120,0.000384,0.907426
0.415873,0.017472,0.232737,0.005312,0.240480,0.002464,0.000992,0.000416,0.923010
0.415874,0.017760,0.203328,0.005280,0.255073,0.002624,0.001120,0.000384,0.908899
0.420673,0.017568,0.203489,0.005024,0.250977,0.002432,0.000960,0.000416,0.908163
0.421537,0.017536,0.202913,0.005056,0.241312,0.002208,0.001056,0.000384,0.899010
0.416609,0.017504,0.202496,0.005088,0.249185,0.002304,0.001152,0.000576,0.901602
0.420578,0.017824,0.203328,0.005312,0.244961,0.002592,0.001056,0.000608,0.903427
0.416929,0.017728,0.202561,0.005056,0.243745,0.002240,0.001056,0.000608,0.896771
0.420129,0.017472,0.220961,0.005312,0.245248,0.002208,0.001120,0.000384,0.920354
0.421890,0.017504,0.201888,0.005216,0.247521,0.002400,0.001120,0.000384,0.904611
0.417825,0.017601,0.201952,0.005088,0.264769,0.002336,0.001056,0.000544,0.919107
0.416769,0.017632,0.202785,0.005088,0.261889,0.002368,0.001120,0.000416,0.915075
0.419841,0.017664,0.202593,0.005120,0.243584,0.002368,0.001120,0.000384,0.899554
0.419649,0.017760,0.202208,0.005056,0.259393,0.002240,0.001056,0.000416,0.914338
0.416546,0.017664,0.202880,0.005216,0.248609,0.002400,0.001024,0.000384,0.902819
0.440929,0.017536,0.202689,0.005184,0.242177,0.002336,0.001440,0.000416,0.919907
0.416577,0.017600,0.202145,0.005248,0.250752,0.002400,0.001248,0.000576,0.903170
0.421569,0.017568,0.202432,0.005248,0.246433,0.002464,0.001056,0.000576,0.903746
0.420353,0.017569,0.202336,0.005056,0.290561,0.003648,0.001184,0.000608,0.948739
0.420097,0.017760,0.202625,0.005088,0.247457,0.002304,0.001088,0.000416,0.903075
0.421697,0.017664,0.202721,0.005056,0.268576,0.002528,0.001120,0.000416,0.926978
0.420609,0.017824,0.202048,0.005472,0.247393,0.002432,0.001024,0.000384,0.903554
0.443586,0.018688,0.202272,0.005056,0.321249,0.002336,0.001248,0.000608,1.002083
0.421697,0.017568,0.202241,0.005248,0.247873,0.002400,0.001056,0.000608,0.905507
0.417409,0.017856,0.204097,0.005280,0.259809,0.002112,0.001152,0.000384,0.915043
0.420833,0.017952,0.221281,0.005280,0.248416,0.002240,0.001184,0.000352,0.924834
0.420450,0.017664,0.202464,0.005024,0.252865,0.002272,0.001152,0.000352,0.909219
0.421601,0.017760,0.203041,0.004992,0.244897,0.002176,0.001408,0.000352,0.903043
0.421729,0.017760,0.202753,0.005088,0.259584,0.002208,0.001152,0.000384,0.917698
0.422721,0.017600,0.202656,0.005280,0.249121,0.002400,0.001056,0.000384,0.908162
0.421442,0.017536,0.202048,0.005152,0.258881,0.002432,0.001184,0.000352,0.916227
0.422145,0.017664,0.202433,0.005248,0.251745,0.002432,0.001408,0.000576,0.910627
0.446945,0.017728,0.202497,0.005280,0.258048,0.002241,0.001696,0.000576,0.942467
0.421249,0.017728,0.202304,0.005216,0.258785,0.002240,0.001472,0.000384,0.916514
0.415650,0.017504,0.202432,0.005088,0.250177,0.002304,0.001120,0.000384,0.901827
0.422945,0.017664,0.203457,0.005088,0.284513,0.002528,0.001184,0.000384,0.945603
0.422337,0.018016,0.202401,0.005248,0.260321,0.002752,0.001088,0.000384,0.922083
0.422177,0.017536,0.203201,0.005152,0.261632,0.002528,0.001120,0.000384,0.920450
0.421537,0.017600,0.203296,0.005280,0.260033,0.002304,0.001376,0.000320,0.918786
0.426817,0.017601,0.203008,0.005120,0.266497,0.002912,0.001120,0.000448,0.932323
0.419553,0.017696,0.202273,0.005088,0.246497,0.003104,0.001088,0.000448,0.903267
0.416417,0.017888,0.202144,0.005216,0.252033,0.002720,0.000928,0.000384,0.904546
0.417761,0.017729,0.202208,0.005120,0.284321,0.002336,0.001120,0.000416,0.938211
0.418625,0.017536,0.202081,0.005056,0.281921,0.002464,0.001056,0.000416,0.935107
0.421569,0.017600,0.203297,0.005024,0.259616,0.002528,0.001184,0.000384,0.918946
0.422626,0.017824,0.202496,0.005344,0.255745,0.002560,0.000992,0.000352,0.914019
0.436545,0.017632,0.202305,0.004832,0.259649,0.002528,0.000928,0.000384,0.931491
0.416385,0.017664,0.202977,0.005344,0.256512,0.002688,0.000896,0.000352,0.908674
0.417442,0.017536,0.202368,0.004832,0.254273,0.002432,0.000768,0.000352,0.906019
0.417249,0.017664,0.202497,0.004864,0.265025,0.002464,0.001216,0.000384,0.918723
0.416673,0.017728,0.202336,0.004768,0.253217,0.002496,0.001280,0.000384,0.905026
0.416449,0.017505,0.202016,0.004768,0.236929,0.003520,0.001248,0.000384,0.889283
0.418305,0.017440,0.202145,0.005056,0.252384,0.002528,0.000960,0.000384,0.905250
0.433954,0.017760,0.202432,0.005056,0.251841,0.002112,0.000896,0.000320,0.920771
0.421089,0.017568,0.203105,0.004800,0.258337,0.002176,0.000992,0.000320,0.914435
0.423969,0.017632,0.202337,0.004800,0.252960,0.002656,0.000960,0.000352,0.911618
0.417506,0.017504,0.202464,0.005056,0.286113,0.003584,0.000992,0.000544,0.942339
0.418433,0.017568,0.202017,0.005056,0.250017,0.003552,0.001120,0.000480,0.906435
0.416545,0.017728,0.202049,0.004800,0.262464,0.002304,0.000864,0.000352,0.913026
0.416801,0.017504,0.201952,0.004768,0.261313,0.003360,0.001088,0.000384,0.914082
0.430401,0.017505,0.202400,0.004800,0.254401,0.002976,0.001152,0.000352,0.921283
0.416833,0.017760,0.202209,0.005056,0.239712,0.002336,0.001345,0.000384,0.893507
0.420993,0.018176,0.202336,0.005312,0.248161,0.002496,0.001152,0.000384,0.906146
0.420770,0.017696,0.202816,0.005216,0.286977,0.002368,0.001408,0.000416,0.945827
0.420161,0.017696,0.202657,0.005280,0.256737,0.002464,0.001088,0.000384,0.913379
0.420801,0.017824,0.201825,0.005248,0.264736,0.002208,0.001088,0.000384,0.920898
0.421825,0.017504,0.202784,0.005216,0.253985,0.002496,0.001152,0.000384,0.912546
0.441570,0.017792,0.202464,0.005024,0.247521,0.002368,0.001056,0.000576,0.925827
0.421697,0.017568,0.202433,0.005024,0.245409,0.002272,0.001088,0.000384,0.902499
0.416609,0.017632,0.202369,0.005088,0.247552,0.002432,0.001024,0.000384,0.900450
0.423361,0.017664,0.224032,0.005312,0.250241,0.002368,0.001120,0.000384,0.931938
0.421665,0.017536,0.201952,0.005248,0.242913,0.002528,0.001696,0.000384,0.900675
0.420801,0.017792,0.202433,0.005024,0.250785,0.002464,0.001440,0.000384,0.907555
0.420961,0.017664,0.202177,0.005152,0.257888,0.002528,0.001120,0.000384,0.914594
0.435554,0.017504,0.202464,0.005152,0.258497,0.002496,0.001504,0.000640,0.931075
0.420737,0.017920,0.202753,0.005312,0.258753,0.003232,0.001056,0.000384,0.917123
0.420833,0.017728,0.202721,0.005280,0.258688,0.002272,0.001056,0.000384,0.915555
0.421697,0.017600,0.222496,0.005216,0.260193,0.002336,0.001056,0.000384,0.937442
0.417058,0.017504,0.203520,0.005024,0.256961,0.002272,0.001120,0.000384,0.909859
0.423649,0.017632,0.203553,0.005056,0.259233,0.003584,0.001344,0.000448,0.922019
0.422689,0.017728,0.203009,0.005056,0.249696,0.002368,0.001280,0.000352,0.909282
0.417474,0.017536,0.203008,0.005088,0.257665,0.002240,0.001024,0.000320,0.910947
0.417537,0.017600,0.202529,0.005280,0.251457,0.002112,0.001024,0.000416,0.904547
0.416865,0.017664,0.202337,0.005056,0.258720,0.002336,0.001088,0.000352,0.911138
0.416993,0.017856,0.221408,0.005312,0.256513,0.002176,0.000992,0.000384,0.928834
0.421378,0.017728,0.202560,0.005088,0.261857,0.002304,0.001504,0.000384,0.919715
0.423041,0.017792,0.202465,0.005056,0.258433,0.002272,0.001056,0.000384,0.917859
0.420513,0.017728,0.202849,0.005024,0.259616,0.002144,0.001056,0.000384,0.916226
0.418017,0.017696,0.202208,0.005088,0.254561,0.002208,0.001120,0.000416,0.907970
0.419457,0.017888,0.202145,0.005280,0.261889,0.002240,0.001472,0.000448,0.918339
0.421441,0.017504,0.202817,0.005088,0.258849,0.002176,0.001312,0.000384,0.916771
0.438689,0.017536,0.203905,0.005024,0.259360,0.002080,0.001056,0.000384,0.934946
0.417730,0.017824,0.202048,0.005024,0.254721,0.002144,0.001056,0.000384,0.907555
0.423361,0.017632,0.201953,0.005088,0.260609,0.002144,0.001088,0.000416,0.918915
0.422081,0.017824,0.202145,0.005056,0.282944,0.002784,0.001216,0.000448,0.942498
0.416129,0.017600,0.202304,0.005024,0.249473,0.002176,0.001088,0.000352,0.900578
0.420737,0.017760,0.202657,0.005056,0.254401,0.002208,0.001088,0.000352,0.910787
0.419841,0.017536,0.201921,0.005024,0.257057,0.002176,0.001120,0.000416,0.912035
0.433601,0.017728,0.203297,0.005056,0.263392,0.002336,0.001024,0.000608,0.934306
0.421474,0.017760,0.202560,0.005088,0.263649,0.002304,0.001088,0.000640,0.921699
0.420577,0.017888,0.202209,0.005152,0.246881,0.002304,0.001120,0.000384,0.903075
0.420897,0.018208,0.202113,0.005088,0.276224,0.002208,0.000992,0.000576,0.933794
0.417665,0.017824,0.202816,0.005120,0.243137,0.002240,0.000992,0.000352,0.896546
0.420289,0.017728,0.202081,0.005056,0.256001,0.002144,0.000960,0.000384,0.911203
0.420321,0.017664,0.202081,0.005024,0.253824,0.002112,0.001088,0.000576,0.908898
0.436065,0.017408,0.202432,0.005056,0.259041,0.002336,0.000928,0.000416,0.931458
0.420001,0.017665,0.202336,0.005248,0.284289,0.002304,0.001216,0.000608,0.940163
0.420897,0.017536,0.203425,0.005088,0.261057,0.002144,0.000960,0.000384,0.917955
0.419713,0.017696,0.202337,0.005056,0.265632,0.003584,0.001248,0.000448,0.922370
0.417153,0.017728,0.201856,0.005120,0.250113,0.002336,0.001280,0.000416,0.903874
0.420609,0.017664,0.202305,0.005024,0.259201,0.002368,0.001376,0.000352,0.915747
0.415201,0.017664,0.202689,0.005088,0.257729,0.002304,0.001344,0.000352,0.909091
0.431041,0.017760,0.202369,0.005024,0.265440,0.002432,0.001440,0.000608,0.933442
0.420897,0.017696,0.203456,0.005056,0.249729,0.002240,0.001344,0.000384,0.907970
0.422177,0.017792,0.203073,0.004992,0.242593,0.002240,0.001248,0.000416,0.901667
0.420289,0.017632,0.218849,0.005280,0.251649,0.002208,0.001248,0.000352,0.925027
0.421569,0.017696,0.202656,0.005025,0.247200,0.002176,0.000992,0.000384,0.904962
0.416002,0.017440,0.202144,0.005024,0.263169,0.002272,0.001120,0.000416,0.914851
0.420513,0.017504,0.202305,0.005120,0.251425,0.002400,0.001216,0.000416,0.907907
0.421281,0.017504,0.202305,0.005024,0.258496,0.002656,0.001248,0.000576,0.916802
0.420161,0.017472,0.202272,0.005056,0.253697,0.002336,0.001248,0.000416,0.909826
0.421825,0.017569,0.202784,0.005056,0.262433,0.002176,0.001088,0.000384,0.920259
0.420097,0.017664,0.218465,0.005536,0.265889,0.002336,0.001120,0.000384,0.939715
0.421281,0.017696,0.202113,0.005056,0.246944,0.002208,0.001056,0.000352,0.903586
0.416193,0.017568,0.202592,0.005120,0.248641,0.002304,0.001088,0.000384,0.901058
0.421281,0.017664,0.202625,0.005056,0.247841,0.002304,0.001216,0.000416,0.905763
0.422785,0.017760,0.203105,0.005056,0.245345,0.002144,0.001120,0.000384,0.904835
0.420993,0.017760,0.202496,0.005088,0.260961,0.002240,0.001088,0.000384,0.918274
0.422562,0.017920,0.203264,0.005376,0.247009,0.002272,0.001152,0.000416,0.907203
0.434177,0.017600,0.203201,0.005248,0.302593,0.002656,0.001440,0.000640,0.978275
0.420097,0.017728,0.205857,0.005120,0.249121,0.002400,0.001664,0.000416,0.909859
0.421601,0.017760,0.202337,0.005312,0.249248,0.002336,0.001088,0.000608,0.907362
0.415905,0.017728,0.201664,0.005248,0.274625,0.002592,0.001376,0.000448,0.927330
0.420641,0.017537,0.202272,0.005056,0.258657,0.002240,0.001248,0.000352,0.915267
0.416065,0.017568,0.202305,0.005280,0.261761,0.002240,0.001152,0.000352,0.913955
0.416129,0.017760,0.202881,0.005120,0.251712,0.002240,0.001056,0.000384,0.904258
0.439170,0.017600,0.202560,0.005216,0.268161,0.002400,0.001056,0.000384,0.944131
0.420801,0.017537,0.202560,0.005216,0.257697,0.002208,0.000992,0.000352,0.914467
0.420609,0.017792,0.202273,0.005216,0.251521,0.002496,0.001216,0.000352,0.909059
0.416033,0.018208,0.234273,0.005376,0.267520,0.002208,0.001056,0.000352,0.954082
0.420801,0.017600,0.202336,0.005152,0.236897,0.002336,0.001120,0.000576,0.893474
0.420225,0.017505,0.202208,0.005024,0.255425,0.002240,0.000992,0.000384,0.911139
0.416801,0.017568,0.202657,0.005152,0.265121,0.002400,0.001088,0.000384,0.918115
0.415137,0.017472,0.202273,0.005120,0.262560,0.002336,0.001440,0.000384,0.914082
0.417313,0.017824,0.202432,0.005088,0.262273,0.002304,0.001408,0.000384,0.915650
0.420481,0.017632,0.202497,0.005056,0.262753,0.002368,0.001152,0.000352,0.919043
0.418497,0.036512,0.203137,0.004864,0.262465,0.002336,0.001056,0.000576,0.936515
0.414849,0.017696,0.202369,0.005312,0.249568,0.002336,0.001216,0.000608,0.900450
0.420866,0.017472,0.202272,0.005216,0.260129,0.002688,0.001024,0.000416,0.917507
0.420577,0.017504,0.201921,0.005312,0.264897,0.002240,0.001120,0.000384,0.920483
0.420737,0.017600,0.202337,0.005280,0.262625,0.002336,0.001152,0.000352,0.918755
0.416257,0.017760,0.202400,0.005344,0.243873,0.002304,0.001120,0.000416,0.896034
0.420898,0.017664,0.202624,0.005184,0.243009,0.002176,0.001120,0.000352,0.899715
0.440801,0.017504,0.202337,0.005088,0.259521,0.002400,0.001312,0.000384,0.936515
0.421185,0.017568,0.202529,0.005088,0.252960,0.002272,0.001248,0.000352,0.909890
0.420002,0.017568,0.202144,0.005248,0.248897,0.002304,0.001088,0.000384,0.904867
0.420673,0.017600,0.202657,0.005120,0.293889,0.003328,0.001152,0.000384,0.952547
0.417921,0.017664,0.202017,0.005440,0.258241,0.002144,0.001376,0.000608,0.911971
0.417089,0.017440,0.202464,0.005280,0.263009,0.002336,0.001088,0.000384,0.915810
0.421890,0.017536,0.202400,0.005152,0.248609,0.003200,0.001056,0.000384,0.907747
0.438881,0.017568,0.203905,0.005120,0.270625,0.002368,0.001248,0.000416,0.946627
0.416513,0.017504,0.202017,0.005056,0.261088,0.002432,0.001088,0.000384,0.912706
0.416065,0.017536,0.202368,0.005312,0.244097,0.002272,0.001120,0.000576,0.896098
0.420993,0.017664,0.201953,0.005120,0.281505,0.002496,0.000992,0.000352,0.937955
0.421377,0.017600,0.202369,0.005056,0.257409,0.002432,0.001024,0.000384,0.914275
0.417761,0.017408,0.201984,0.005280,0.258209,0.002208,0.000960,0.000416,0.911010
0.420130,0.017824,0.202528,0.005216,0.247809,0.002400,0.000960,0.000384,0.903811
0.435969,0.017888,0.202017,0.005248,0.261345,0.002400,0.000992,0.000608,0.934083
0.421953,0.017760,0.202721,0.005088,0.251392,0.002432,0.001120,0.000384,0.909954
0.423810,0.017632,0.202880,0.005216,0.266625,0.002720,0.001440,0.000384,0.927523
0.421953,0.017632,0.202305,0.005248,0.269217,0.002464,0.000992,0.000352,0.926627
0.416609,0.017888,0.202337,0.005056,0.265889,0.002240,0.001024,0.000352,0.918019
