Layer[0],Layer[1],Layer[2],Layer[9],Layer[10],classifier
0.417025,0.017920,0.220096,0.263841,0.000768,0.925698
0.416961,0.017760,0.202945,0.262593,0.000768,0.906371
0.425761,0.017504,0.202849,0.268704,0.000704,0.921954
0.419874,0.017536,0.202656,0.256993,0.000768,0.903811
0.416001,0.017792,0.203329,0.261953,0.000864,0.906275
0.420321,0.017504,0.202976,0.265409,0.000896,0.913570
0.426497,0.017696,0.202561,0.258721,0.000928,0.912643
0.434977,0.017536,0.202913,0.292704,0.000704,0.956130
0.420322,0.017536,0.202752,0.249313,0.000736,0.896547
0.420769,0.017760,0.202241,0.255393,0.000704,0.903267
0.420705,0.017696,0.202176,0.280577,0.000768,0.928834
0.415777,0.017696,0.202433,0.281409,0.000800,0.924259
0.420545,0.017600,0.202529,0.271456,0.000864,0.919266
0.425954,0.017536,0.202208,0.257857,0.000928,0.910467
0.439585,0.017472,0.202049,0.264353,0.000704,0.930659
0.425473,0.017632,0.201888,0.261505,0.000768,0.913410
0.415937,0.017856,0.202113,0.269761,0.000768,0.911907
0.421441,0.017504,0.202272,0.286977,0.000928,0.935362
0.416097,0.017344,0.202209,0.281601,0.000640,0.923043
0.421505,0.017856,0.202241,0.276192,0.000608,0.924322
0.416066,0.017536,0.202144,0.286049,0.000672,0.928131
0.448097,0.018016,0.202753,0.265441,0.000576,0.941027
0.415681,0.017568,0.201984,0.291553,0.000608,0.932930
0.425633,0.017536,0.202177,0.268609,0.000704,0.920707
0.416161,0.017600,0.202241,0.276224,0.000768,0.919362
0.425378,0.017600,0.202816,0.275265,0.000896,0.927971
0.415489,0.017472,0.202657,0.244640,0.000768,0.886562
0.425442,0.017536,0.202368,0.266913,0.000768,0.918691
0.429249,0.017728,0.202145,0.247201,0.000704,0.902755
0.426466,0.017792,0.202016,0.249185,0.000608,0.901987
0.416385,0.017504,0.201921,0.248384,0.000832,0.890274
0.425890,0.017568,0.202304,0.293409,0.000640,0.945859
0.415681,0.017696,0.202241,0.253793,0.000640,0.895011
0.426785,0.017952,0.202464,0.264065,0.000672,0.917634
0.416321,0.017888,0.202593,0.252897,0.000736,0.895779
0.443297,0.017760,0.202305,0.281696,0.000704,0.952162
0.416545,0.017664,0.202144,0.256097,0.000608,0.898563
0.427553,0.020992,0.202273,0.264288,0.000768,0.922402
0.427906,0.017568,0.218304,0.265409,0.000736,0.937347
0.426657,0.017600,0.203873,0.265665,0.000640,0.920931
0.425505,0.017696,0.202849,0.263328,0.000832,0.916322
0.415938,0.017920,0.202656,0.266273,0.000896,0.910211
0.420737,0.017824,0.202561,0.275137,0.000896,0.923555
0.425633,0.017760,0.201920,0.269281,0.000736,0.921794
0.426913,0.017632,0.201985,0.260193,0.000640,0.913891
0.420737,0.017728,0.217665,0.263840,0.000608,0.927170
0.421026,0.018016,0.202112,0.259009,0.000896,0.907267
0.425729,0.017792,0.202177,0.258241,0.000672,0.911107
0.425889,0.017632,0.202176,0.249281,0.000928,0.901858
0.426017,0.017537,0.202144,0.278209,0.000768,0.930691
0.426881,0.017696,0.202273,0.247680,0.000704,0.901186
0.420930,0.017760,0.202144,0.253921,0.000768,0.901539
0.440353,0.018208,0.202369,0.281153,0.000672,0.948931
0.426145,0.017568,0.202688,0.265345,0.000704,0.918722
0.426305,0.017472,0.202593,0.249409,0.000704,0.902659
0.425569,0.017728,0.202273,0.282816,0.000768,0.935106
0.420930,0.017536,0.202304,0.258017,0.000672,0.905283
0.417825,0.017536,0.201985,0.275137,0.000736,0.919619
0.425633,0.017696,0.202496,0.255553,0.000704,0.908290
0.441761,0.017249,0.202368,0.250209,0.000672,0.918339
0.422689,0.017600,0.202273,0.259520,0.000576,0.909026
0.426498,0.017728,0.203808,0.257601,0.000672,0.912451
0.426689,0.017728,0.202241,0.294401,0.000704,0.947651
0.425858,0.017792,0.202144,0.248993,0.000608,0.901347
0.425985,0.017728,0.202305,0.248833,0.000608,0.901251
0.425601,0.017472,0.202080,0.266081,0.000608,0.917730
0.442561,0.017696,0.203201,0.260129,0.000672,0.929955
0.425665,0.017600,0.202465,0.264768,0.000736,0.918114
0.426626,0.017504,0.203712,0.258433,0.000672,0.912867
0.426529,0.017792,0.202561,0.292673,0.000736,0.946339
0.425697,0.017696,0.202752,0.263905,0.000896,0.916930
