Layer[0],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415713,0.787138,0.014720,0.000512,0.001440,0.000992,0.000576,1.227107
0.415617,0.766562,0.015008,0.000480,0.001376,0.001056,0.000384,1.206243
0.417217,0.753090,0.013984,0.000512,0.001472,0.001152,0.000352,1.193443
0.415553,0.776322,0.014176,0.000736,0.001376,0.000992,0.000384,1.214851
0.433185,0.747202,0.013952,0.000576,0.001472,0.001024,0.000608,1.203747
0.420097,0.741826,0.014016,0.000832,0.001472,0.001056,0.000352,1.185539
0.416353,0.740258,0.014112,0.000512,0.001504,0.001056,0.000384,1.180099
0.432769,0.762402,0.014528,0.000480,0.001408,0.001056,0.000384,1.219043
0.416513,0.783714,0.014464,0.000512,0.001504,0.001024,0.000352,1.224067
0.417249,0.804195,0.014816,0.000480,0.001504,0.001024,0.000384,1.246628
0.416674,0.753346,0.014080,0.000480,0.001472,0.001024,0.000384,1.193476
0.416354,0.748098,0.013984,0.000768,0.001536,0.001056,0.000352,1.187652
0.415298,0.811394,0.015072,0.000512,0.001440,0.000864,0.000576,1.251012
0.415425,0.760450,0.014400,0.000448,0.001536,0.000928,0.000384,1.199299
0.415617,0.749602,0.013888,0.000480,0.001504,0.000960,0.000544,1.188323
0.415169,0.769314,0.014080,0.000512,0.001408,0.001024,0.000384,1.207555
0.414881,0.753154,0.013920,0.000448,0.001504,0.000992,0.000352,1.191075
0.416001,0.769474,0.013984,0.000416,0.001472,0.000960,0.000416,1.208451
0.463905,0.751906,0.014336,0.000800,0.001408,0.000896,0.000576,1.239811
0.415873,0.741026,0.014176,0.000544,0.001536,0.001216,0.000544,1.182019
0.416449,0.742914,0.014656,0.000512,0.001504,0.001120,0.000416,1.183299
0.415937,0.785986,0.014336,0.000480,0.001440,0.001024,0.000384,1.225219
0.415649,0.749154,0.014017,0.000480,0.001440,0.000928,0.000352,1.187812
0.416546,0.751970,0.014560,0.000512,0.001440,0.000960,0.000352,1.192196
0.415362,0.744994,0.013920,0.000480,0.001440,0.001024,0.000320,1.183396
0.416961,0.771810,0.013888,0.000480,0.001504,0.000992,0.000544,1.211875
0.416097,0.777218,0.015072,0.000512,0.001536,0.000928,0.000384,1.217475
0.415841,0.782882,0.014080,0.000448,0.001504,0.001088,0.000352,1.222179
0.416065,0.737058,0.013824,0.000512,0.001536,0.000960,0.000576,1.176739
0.434977,0.768258,0.015424,0.000768,0.001440,0.001728,0.000608,1.230467
0.415905,0.788802,0.014112,0.000480,0.001472,0.001056,0.000384,1.228259
0.417186,0.749922,0.013984,0.000576,0.001536,0.001024,0.000576,1.190724
0.432417,0.780034,0.013952,0.000512,0.001472,0.001024,0.000384,1.235683
0.416865,0.754082,0.014080,0.000576,0.001504,0.001088,0.000384,1.195171
0.416865,0.773890,0.014656,0.000448,0.001408,0.000992,0.000384,1.214051
0.415969,0.787746,0.014880,0.000448,0.001408,0.000992,0.000384,1.227811
0.416865,0.788131,0.014400,0.000480,0.001408,0.000960,0.000384,1.229476
0.416545,0.775170,0.014688,0.000512,0.001472,0.000928,0.000416,1.216387
0.418081,0.754274,0.014112,0.000512,0.001408,0.001184,0.000576,1.196643
0.416993,0.760258,0.014144,0.000480,0.001568,0.001280,0.000384,1.201443
0.434593,0.752738,0.014368,0.000736,0.001440,0.000960,0.000576,1.211267
0.417249,0.757346,0.014688,0.000512,0.001440,0.001024,0.000544,1.198659
0.415617,0.788131,0.014240,0.000512,0.001472,0.000992,0.000384,1.226980
0.431841,0.742562,0.014400,0.000480,0.001408,0.000960,0.000576,1.199267
0.416545,0.781410,0.014240,0.000512,0.001472,0.000960,0.000320,1.221283
0.416353,0.776770,0.014592,0.000768,0.001600,0.001056,0.000384,1.217699
0.416833,0.740674,0.014048,0.000480,0.001504,0.001024,0.000576,1.180803
0.415457,0.758146,0.014496,0.000480,0.001472,0.001088,0.000288,1.198083
0.417634,0.790562,0.015680,0.000544,0.001472,0.001024,0.000384,1.234084
0.415745,0.739042,0.014080,0.000480,0.001536,0.001056,0.000384,1.178307
0.417345,0.773378,0.014112,0.000480,0.001408,0.001152,0.000608,1.214659
0.416353,0.765634,0.014624,0.000448,0.001504,0.000960,0.000384,1.205987
0.416321,0.739906,0.013984,0.000544,0.001504,0.000960,0.000544,1.179427
0.416738,0.754146,0.014208,0.000512,0.001440,0.001056,0.000384,1.194436
0.432001,0.749314,0.013888,0.000800,0.001568,0.000992,0.000384,1.204675
0.416545,0.752354,0.013984,0.000480,0.001568,0.000960,0.000352,1.192803
0.415873,0.748066,0.014144,0.000544,0.001408,0.000960,0.000544,1.187395
0.416545,0.781954,0.014816,0.000736,0.001472,0.000928,0.000384,1.224099
0.416961,0.781890,0.014080,0.000512,0.001440,0.001056,0.000416,1.222500
0.415745,0.777154,0.014912,0.000480,0.001536,0.000960,0.000288,1.216995
0.415969,0.756290,0.014112,0.000480,0.001536,0.001088,0.000384,1.195555
0.416001,0.743906,0.013984,0.000512,0.001408,0.001024,0.000416,1.183235
0.416737,0.779171,0.014912,0.000512,0.001408,0.000960,0.000384,1.220036
0.416225,0.748226,0.014048,0.000512,0.001568,0.000896,0.000384,1.187363
0.417185,0.775970,0.014016,0.000480,0.001440,0.001184,0.000576,1.216643
0.431809,0.759106,0.014272,0.000448,0.001408,0.000992,0.000384,1.214627
0.415937,0.755522,0.014369,0.000512,0.001504,0.000992,0.000576,1.195204
0.416897,0.791074,0.014048,0.000512,0.001568,0.000960,0.000384,1.231267
0.416833,0.743810,0.014272,0.000512,0.001472,0.001184,0.000352,1.184547
0.415745,0.759170,0.014496,0.000672,0.001440,0.000960,0.000352,1.198979
0.416066,0.769570,0.015104,0.000768,0.001536,0.000896,0.000384,1.210276
0.417025,0.780674,0.014016,0.000480,0.001504,0.001056,0.000384,1.221251
0.416321,0.751554,0.014304,0.000512,0.001504,0.001120,0.000384,1.191843
0.415873,0.788227,0.015776,0.000544,0.001472,0.000928,0.000384,1.229284
0.415489,0.783810,0.014560,0.000480,0.001504,0.000992,0.000384,1.223171
0.416705,0.755330,0.014208,0.000512,0.001504,0.001088,0.000576,1.196195
0.434529,0.771394,0.014209,0.000736,0.001408,0.001088,0.000416,1.230628
0.416097,0.753986,0.013952,0.000480,0.001536,0.001056,0.000320,1.194147
0.416417,0.790786,0.014368,0.000512,0.001472,0.001056,0.000352,1.233059
0.417345,0.766018,0.014177,0.000544,0.001568,0.001088,0.000384,1.207364
0.416897,0.754306,0.014144,0.000448,0.001408,0.001216,0.000384,1.194787
0.416225,0.810850,0.015360,0.000448,0.001408,0.000928,0.000352,1.251875
0.417889,0.778307,0.014016,0.000480,0.001376,0.000992,0.000384,1.219396
0.417505,0.753474,0.013984,0.000512,0.001408,0.001024,0.000384,1.194307
0.415841,0.775490,0.014112,0.000544,0.001536,0.001088,0.000320,1.214467
0.416193,0.752098,0.014048,0.000512,0.001472,0.000992,0.000352,1.191811
0.415554,0.749826,0.014112,0.000544,0.001472,0.001056,0.000384,1.188900
0.437665,0.754466,0.015360,0.000512,0.001472,0.001056,0.000384,1.218019
0.416577,0.767106,0.014912,0.000768,0.001408,0.000960,0.000416,1.209219
0.416417,0.764322,0.014112,0.000768,0.001568,0.000992,0.000384,1.204259
0.436193,0.754082,0.014272,0.000512,0.001472,0.000992,0.000576,1.214531
0.418081,0.734978,0.014112,0.000448,0.001440,0.001056,0.000352,1.176003
0.415906,0.734722,0.014144,0.000448,0.001408,0.001024,0.000416,1.173924
0.416161,0.750498,0.014240,0.000480,0.001440,0.000960,0.000384,1.190147
0.415809,0.777154,0.014016,0.000544,0.001472,0.000960,0.000352,1.216003
0.416641,0.768419,0.014304,0.000480,0.001472,0.000960,0.000352,1.209060
0.415809,0.754434,0.014144,0.000512,0.001440,0.000992,0.000352,1.193411
0.415393,0.740034,0.013952,0.000768,0.001472,0.000896,0.000352,1.178563
0.416545,0.783010,0.014689,0.000448,0.001440,0.001088,0.000544,1.226212
0.415873,0.787938,0.014304,0.000512,0.001536,0.000992,0.000384,1.227619
0.415393,0.787138,0.014688,0.000736,0.001440,0.001120,0.000384,1.227491
0.434050,0.760418,0.015136,0.000512,0.001504,0.000960,0.000352,1.218756
0.415553,0.753314,0.014432,0.000512,0.001568,0.000992,0.000352,1.192771
0.415841,0.754050,0.014112,0.000736,0.001472,0.000992,0.000384,1.193251
0.415137,0.782370,0.014560,0.000704,0.001472,0.001056,0.000384,1.221283
0.415553,0.750978,0.014176,0.000480,0.001440,0.001056,0.000416,1.189955
0.417153,0.773571,0.015104,0.000480,0.001440,0.001024,0.000384,1.215428
0.416769,0.757410,0.013984,0.000512,0.001536,0.001120,0.000576,1.197763
0.416449,0.755170,0.014176,0.000544,0.001472,0.001120,0.000352,1.196451
0.416769,0.765986,0.014304,0.000448,0.001536,0.000992,0.000384,1.207395
0.415585,0.754914,0.014144,0.000576,0.001568,0.001056,0.000352,1.194115
0.416514,0.749634,0.014048,0.000800,0.001536,0.001024,0.000384,1.189764
0.434113,0.757410,0.014176,0.000480,0.001408,0.001088,0.000384,1.215331
0.416065,0.756226,0.014272,0.000512,0.001504,0.001088,0.000384,1.195811
0.416929,0.788930,0.014016,0.000480,0.001504,0.000992,0.000352,1.228675
0.416545,0.755714,0.014336,0.000480,0.001504,0.000960,0.000576,1.195395
0.416001,0.757762,0.014144,0.000480,0.001504,0.000992,0.000384,1.197027
0.416225,0.810018,0.014592,0.000576,0.001536,0.000960,0.000416,1.250435
0.416322,0.791202,0.014208,0.000448,0.001568,0.001056,0.000384,1.231268
0.417025,0.791010,0.014144,0.000512,0.001472,0.001088,0.000384,1.231651
0.417282,0.795362,0.014400,0.000480,0.001472,0.001056,0.000576,1.237956
0.420705,0.738850,0.014016,0.000736,0.001472,0.001088,0.000416,1.183331
0.416929,0.740258,0.014240,0.000512,0.001536,0.001088,0.000384,1.180899
0.435393,0.750658,0.014368,0.000704,0.001440,0.000992,0.000320,1.209539
0.416097,0.757154,0.014464,0.000480,0.001504,0.001024,0.000384,1.197155
0.416098,0.752258,0.015648,0.000736,0.001472,0.000960,0.000608,1.193636
0.432097,0.758018,0.014688,0.000544,0.001440,0.000992,0.000384,1.214147
0.417281,0.741026,0.014208,0.000544,0.001536,0.001120,0.000544,1.182531
0.416161,0.768034,0.033056,0.000608,0.001568,0.001088,0.000320,1.227043
0.417025,0.745986,0.014080,0.000480,0.001504,0.000992,0.000384,1.187011
0.416993,0.746242,0.014048,0.000512,0.001440,0.000928,0.000416,1.186659
0.417121,0.782370,0.015168,0.000448,0.001472,0.000896,0.000384,1.223651
0.416225,0.759490,0.014432,0.000768,0.001536,0.001024,0.000384,1.200643
0.415873,0.781442,0.013984,0.000736,0.001472,0.001056,0.000416,1.220547
0.416706,0.758466,0.014560,0.000480,0.001440,0.000928,0.000288,1.198852
0.416353,0.774274,0.014080,0.000544,0.001376,0.000896,0.000320,1.214051
0.415746,0.787970,0.014144,0.000512,0.001472,0.000960,0.000352,1.229124
0.441121,0.807074,0.014752,0.000576,0.001440,0.001280,0.000608,1.274595
0.421505,0.796674,0.015328,0.000544,0.001504,0.001376,0.000384,1.244067
0.420513,0.779778,0.015392,0.000512,0.001504,0.001216,0.000416,1.225156
0.420449,0.757634,0.014240,0.000480,0.001440,0.001056,0.000352,1.202019
0.415906,0.760514,0.014304,0.000544,0.001568,0.001152,0.000384,1.200036
0.420417,0.799522,0.014720,0.000480,0.001536,0.001056,0.000384,1.244291
0.420162,0.739554,0.014240,0.000480,0.001600,0.001120,0.000384,1.184068
0.420769,0.743682,0.014112,0.000512,0.001440,0.000992,0.000384,1.188003
0.415649,0.783139,0.014528,0.000544,0.001536,0.001088,0.000352,1.223012
0.416129,0.796610,0.014208,0.000512,0.001408,0.001088,0.000384,1.236067
0.420098,0.750754,0.014592,0.000512,0.001568,0.001024,0.000416,1.195652
0.433057,0.755330,0.014016,0.000768,0.001504,0.000992,0.000608,1.213187
0.416641,0.758690,0.013984,0.000640,0.001440,0.001088,0.000576,1.199555
0.416193,0.759106,0.014144,0.000480,0.001568,0.001344,0.000544,1.200739
0.415489,0.757826,0.014112,0.000480,0.001440,0.001024,0.000576,1.196515
0.416129,0.747170,0.014176,0.000512,0.001600,0.001024,0.000416,1.187235
0.415841,0.824674,0.014368,0.000512,0.001504,0.001024,0.000416,1.263875
0.416129,0.757379,0.014080,0.000512,0.001504,0.001056,0.000384,1.196900
0.420641,0.780322,0.013984,0.000800,0.001536,0.001088,0.000352,1.224067
0.416066,0.800386,0.014688,0.000480,0.001536,0.001088,0.000384,1.241668
0.420321,0.813954,0.014176,0.000512,0.001440,0.001056,0.000576,1.260451
0.416609,0.753826,0.014304,0.000544,0.001440,0.001184,0.000576,1.194883
0.431970,0.761474,0.014208,0.000480,0.001536,0.001024,0.000352,1.217348
0.416129,0.749186,0.013984,0.000448,0.001440,0.001056,0.000352,1.188931
0.416450,0.751746,0.032192,0.000992,0.001600,0.001184,0.000416,1.212548
0.419745,0.760258,0.014080,0.000448,0.001568,0.001088,0.000384,1.203555
0.420417,0.737730,0.014080,0.000448,0.001472,0.000992,0.000384,1.181603
0.420289,0.777602,0.015168,0.000512,0.001536,0.001056,0.000544,1.222627
0.415233,0.791522,0.013824,0.000512,0.001568,0.001056,0.000384,1.229667
0.420578,0.796162,0.014464,0.000480,0.001504,0.000992,0.000352,1.240356
0.441889,0.808610,0.015392,0.000896,0.001728,0.001440,0.000576,1.281860
0.417601,0.758178,0.014848,0.000512,0.001472,0.001408,0.000384,1.200771
0.416321,0.753730,0.014496,0.000448,0.001568,0.001376,0.000384,1.194435
0.416481,0.754626,0.014177,0.000704,0.001440,0.001376,0.000352,1.195332
0.417121,0.753090,0.014432,0.000512,0.001568,0.001152,0.000416,1.194851
0.415682,0.779362,0.015648,0.000480,0.001472,0.001152,0.000352,1.220036
0.417345,0.750082,0.014112,0.000800,0.001472,0.001120,0.000576,1.191683
0.416417,0.764066,0.014144,0.000704,0.001504,0.001152,0.000512,1.204387
0.417505,0.773186,0.015745,0.000576,0.001536,0.001056,0.000576,1.217540
0.416001,0.755010,0.014240,0.000512,0.001472,0.001216,0.000384,1.194947
0.416609,0.764866,0.014304,0.000544,0.001504,0.001184,0.000384,1.208419
0.438721,0.757186,0.014400,0.000512,0.001504,0.001056,0.000544,1.220259
0.420545,0.760642,0.014176,0.000608,0.001504,0.001088,0.000544,1.204963
0.415394,0.760802,0.014176,0.000544,0.001600,0.001056,0.000576,1.199844
0.431425,0.782498,0.014080,0.000480,0.001472,0.001056,0.000384,1.238083
0.416033,0.756098,0.014432,0.000704,0.001472,0.001056,0.000416,1.196067
0.416481,0.789219,0.014112,0.000544,0.001600,0.001024,0.000352,1.229636
0.415745,0.758466,0.015200,0.000576,0.001536,0.000928,0.000384,1.199171
0.419969,0.773474,0.014144,0.000544,0.001472,0.000992,0.000544,1.216931
0.416033,0.820099,0.014304,0.000512,0.001472,0.001024,0.000384,1.259684
0.416449,0.767970,0.014336,0.000736,0.001440,0.001280,0.000384,1.208227
0.416129,0.753282,0.014272,0.000480,0.001440,0.000992,0.000384,1.193027
0.439297,0.782467,0.014240,0.000512,0.001536,0.000992,0.000416,1.244932
0.416257,0.755170,0.014176,0.000512,0.001536,0.001024,0.000576,1.195107
0.416193,0.777122,0.013952,0.000480,0.001440,0.001024,0.000384,1.216035
0.434914,0.782786,0.014272,0.000480,0.001440,0.001088,0.000416,1.241252
0.415489,0.750914,0.014016,0.000480,0.001440,0.001056,0.000384,1.189539
0.416289,0.762050,0.014880,0.000544,0.001440,0.000960,0.000544,1.202275
0.415457,0.736226,0.014112,0.000480,0.001440,0.000960,0.000288,1.174595
0.418593,0.782306,0.014144,0.000704,0.001408,0.001024,0.000576,1.224643
0.417505,0.813026,0.015744,0.000800,0.001472,0.001536,0.000416,1.256771
0.416129,0.789219,0.014176,0.000544,0.001408,0.001120,0.000544,1.229188
0.415937,0.754306,0.014208,0.000448,0.001536,0.000992,0.000352,1.193475
0.415841,0.789442,0.014240,0.000576,0.001408,0.000960,0.000832,1.229059
0.415777,0.736482,0.014048,0.000416,0.001472,0.000896,0.000416,1.175267
0.416321,0.793826,0.015520,0.000576,0.001408,0.001152,0.000384,1.235267
0.433953,0.742210,0.015712,0.000544,0.001568,0.000992,0.000576,1.201507
0.415745,0.739394,0.014144,0.000512,0.001440,0.001024,0.000576,1.178691
0.416353,0.769506,0.014240,0.000512,0.001569,0.001376,0.000384,1.210436
0.416705,0.784578,0.014144,0.000512,0.001536,0.001088,0.000416,1.224803
0.415873,0.752098,0.014240,0.000704,0.001536,0.001088,0.000384,1.191875
0.416065,0.779522,0.014944,0.000512,0.001472,0.001056,0.000576,1.220003
0.415713,0.757218,0.015232,0.000512,0.001504,0.001056,0.000384,1.197379
0.416129,0.756002,0.014048,0.000480,0.001440,0.000960,0.000640,1.195427
0.416129,0.760482,0.014944,0.000512,0.001536,0.000992,0.000384,1.200579
0.416577,0.749122,0.014272,0.000512,0.001504,0.001088,0.000384,1.189155
0.416161,0.750690,0.014016,0.000448,0.001504,0.001120,0.000352,1.189955
0.435617,0.757922,0.015776,0.000480,0.001536,0.000960,0.000576,1.218851
0.415458,0.774274,0.014144,0.000480,0.001376,0.000960,0.000384,1.212708
0.417313,0.755202,0.014464,0.000448,0.001440,0.001120,0.000352,1.196707
0.417793,0.764002,0.015168,0.000512,0.001760,0.001152,0.000416,1.206947
0.416737,0.751906,0.014048,0.000512,0.001440,0.001088,0.000608,1.192035
0.417698,0.791810,0.014272,0.000448,0.001632,0.001120,0.000384,1.233988
0.416802,0.748098,0.014208,0.000576,0.001600,0.001152,0.000352,1.188868
0.415841,0.777442,0.014208,0.000544,0.001568,0.001056,0.000352,1.216867
0.416961,0.780546,0.015872,0.000512,0.001472,0.000992,0.000352,1.223395
0.416225,0.750722,0.014048,0.000512,0.001536,0.000960,0.000384,1.190115
0.416322,0.743010,0.014272,0.000704,0.001376,0.000992,0.000384,1.182788
0.457377,0.803747,0.014400,0.000512,0.001408,0.000992,0.000384,1.284740
0.417121,0.765602,0.014368,0.000512,0.001440,0.001088,0.000544,1.206883
0.416257,0.741026,0.014272,0.000512,0.001408,0.001024,0.000352,1.181379
0.417025,0.756994,0.014240,0.000480,0.001472,0.001024,0.000544,1.197507
0.416802,0.746530,0.015360,0.000512,0.001504,0.001056,0.000384,1.188804
0.417313,0.825635,0.014304,0.000512,0.001472,0.001056,0.000576,1.266852
0.415905,0.744354,0.014240,0.000480,0.001440,0.001088,0.000352,1.183907
0.416865,0.748642,0.014144,0.000544,0.001472,0.001088,0.000576,1.189187
0.415233,0.816290,0.015136,0.000448,0.001536,0.000992,0.000384,1.256003
0.416833,0.759586,0.014208,0.000736,0.001472,0.001056,0.000384,1.199843
0.416481,0.756802,0.014145,0.000480,0.001536,0.001024,0.000384,1.196324
0.435361,0.759010,0.014304,0.000480,0.001440,0.001024,0.000576,1.219555
0.416481,0.749826,0.014112,0.000512,0.001408,0.001056,0.000416,1.189635
0.416161,0.744770,0.014336,0.000512,0.001408,0.000992,0.000384,1.184195
0.416386,0.783522,0.015520,0.000576,0.001536,0.000992,0.000352,1.224772
0.416257,0.784098,0.013953,0.000544,0.001536,0.000960,0.000416,1.223428
0.416321,0.769762,0.015776,0.000480,0.001440,0.000928,0.000352,1.210595
0.414977,0.754050,0.013984,0.000512,0.001440,0.000896,0.000352,1.191875
0.416673,0.749346,0.014112,0.000768,0.001536,0.000960,0.000576,1.189635
0.416738,0.768610,0.014048,0.000512,0.001440,0.000896,0.000352,1.208964
0.415873,0.780834,0.014177,0.000512,0.001504,0.000928,0.000384,1.219684
0.415393,0.754018,0.014048,0.000448,0.001568,0.001024,0.000384,1.193635
0.436609,0.752482,0.014368,0.000544,0.001440,0.000960,0.000352,1.213411
0.415489,0.785506,0.016992,0.000544,0.001536,0.001152,0.000480,1.227395
0.415873,0.754210,0.017344,0.000960,0.001408,0.001120,0.000320,1.196643
0.436769,0.753570,0.014720,0.000768,0.001728,0.001120,0.000352,1.216067
0.416546,0.740418,0.014336,0.000512,0.001472,0.001120,0.000352,1.180740
0.416641,0.802818,0.014145,0.000448,0.001408,0.000896,0.000384,1.242596
0.420737,0.750658,0.014144,0.000512,0.001472,0.000960,0.000384,1.194403
0.417537,0.775298,0.014592,0.000448,0.001472,0.000992,0.000544,1.216515
0.416897,0.798882,0.016000,0.000512,0.001504,0.000896,0.000576,1.241219
0.416129,0.784514,0.014112,0.000480,0.001568,0.001600,0.000576,1.224771
0.417025,0.743490,0.014336,0.000480,0.001472,0.001120,0.000576,1.184387
0.416129,0.769282,0.017408,0.000480,0.001568,0.000960,0.000416,1.212291
0.415521,0.776515,0.014112,0.000512,0.001472,0.001120,0.000416,1.215268
0.416673,0.745794,0.014112,0.000544,0.001472,0.001056,0.000416,1.185763
0.433633,0.786754,0.015808,0.000448,0.001472,0.001088,0.000384,1.245539
0.416545,0.752898,0.015456,0.000480,0.001600,0.000960,0.000384,1.193955
0.415233,0.761666,0.033024,0.000736,0.001632,0.001152,0.000384,1.220291
0.416321,0.778466,0.013984,0.000480,0.001376,0.000928,0.000576,1.217955
0.415873,0.776322,0.014144,0.000480,0.001504,0.000960,0.000352,1.215491
0.417249,0.769730,0.015488,0.000576,0.001440,0.000960,0.000320,1.212515
0.417089,0.749762,0.014208,0.000480,0.001504,0.001024,0.000352,1.189987
0.415233,0.781602,0.014208,0.000544,0.001440,0.001088,0.000384,1.219971
0.416866,0.760482,0.015808,0.000480,0.001440,0.000960,0.000352,1.202276
0.416641,0.752962,0.015296,0.000512,0.001472,0.000960,0.000384,1.194084
0.417185,0.752994,0.014656,0.000512,0.001472,0.000992,0.000384,1.193667
0.435009,0.756706,0.014688,0.000736,0.001504,0.001024,0.000384,1.216131
0.416417,0.753346,0.016224,0.000480,0.001472,0.000928,0.000384,1.194979
0.417185,0.732258,0.014016,0.000512,0.001536,0.000992,0.000544,1.172643
0.416577,0.753282,0.014496,0.000448,0.001408,0.000928,0.000608,1.194755
0.414913,0.763074,0.014560,0.000480,0.001568,0.001184,0.000352,1.202563
0.415905,0.784994,0.014848,0.000480,0.001344,0.001216,0.000384,1.225955
0.416609,0.784066,0.014208,0.000512,0.001376,0.001056,0.000608,1.224707
0.416161,0.761890,0.014432,0.000480,0.001472,0.001216,0.000576,1.202019
0.416129,0.807202,0.014464,0.000704,0.001728,0.001248,0.000608,1.248195
0.416993,0.760514,0.014080,0.000480,0.001504,0.001120,0.000384,1.200995
0.416929,0.763906,0.014112,0.000512,0.001472,0.001152,0.000384,1.204643
1.103779,1.097731,0.052704,0.059649,0.001632,0.031232,0.000832,2.354631
0.417345,0.818434,0.014241,0.000544,0.001568,0.001184,0.000576,1.260164
0.416001,0.760610,0.014272,0.000480,0.001536,0.001184,0.000544,1.200899
0.416001,0.759714,0.014528,0.000480,0.001536,0.001184,0.000384,1.200163
0.416001,0.786562,0.015360,0.000737,0.001472,0.001120,0.000800,1.228164
0.415585,0.760290,0.014144,0.000544,0.001504,0.001312,0.000576,1.200003
0.415457,0.760482,0.014528,0.000768,0.001504,0.001120,0.000352,1.200387
0.433825,0.783906,0.014721,0.000768,0.001504,0.001120,0.000384,1.242820
0.415649,0.768642,0.015297,0.000512,0.001536,0.001216,0.000384,1.209316
0.416641,0.755714,0.014240,0.000416,0.001440,0.001056,0.000320,1.195555
0.415265,0.757570,0.014112,0.000448,0.001536,0.000928,0.000384,1.196003
0.417025,0.755234,0.013984,0.000448,0.001568,0.000992,0.000576,1.195683
0.416737,0.780610,0.015360,0.000512,0.001536,0.001088,0.000576,1.222275
0.416225,0.751330,0.014112,0.000448,0.001408,0.001088,0.000352,1.191171
0.415457,0.745954,0.014080,0.000480,0.001472,0.000960,0.000416,1.184419
0.416833,0.781090,0.014112,0.000512,0.001344,0.000864,0.000576,1.220707
0.415297,0.746850,0.014016,0.000448,0.001536,0.000960,0.000384,1.185027
0.416161,0.740098,0.014048,0.000480,0.001472,0.001024,0.000384,1.179459
0.415233,0.775106,0.013984,0.000512,0.001376,0.001088,0.000384,1.213347
0.415137,0.783490,0.014048,0.000480,0.001440,0.000960,0.000384,1.221603
0.418849,0.739650,0.014112,0.000480,0.001408,0.001056,0.000352,1.181539
0.453601,0.740002,0.016000,0.000704,0.001472,0.000960,0.000352,1.219427
0.416897,0.752738,0.014240,0.000480,0.001568,0.001152,0.000320,1.193891
0.416257,0.753346,0.014144,0.000480,0.001536,0.001024,0.000576,1.193155
0.416257,0.748738,0.014080,0.000736,0.001536,0.000896,0.000352,1.188323
0.416641,0.742082,0.016352,0.000480,0.001504,0.000896,0.000384,1.184003
0.415041,0.768098,0.014208,0.000448,0.001440,0.000928,0.000320,1.206115
0.415713,0.774690,0.013952,0.000512,0.001568,0.001088,0.000320,1.213475
0.415809,0.748226,0.013984,0.000512,0.001440,0.000896,0.000288,1.186403
0.417345,0.767330,0.014976,0.000704,0.001408,0.000928,0.000480,1.209187
0.415553,0.776770,0.013952,0.000480,0.001440,0.000896,0.000352,1.214723
0.417057,0.750626,0.014016,0.000480,0.001472,0.000832,0.000352,1.190371
0.416993,0.765314,0.014304,0.000352,0.001472,0.001088,0.000352,1.206211
0.416321,0.776002,0.014784,0.000512,0.001440,0.001120,0.000352,1.216131
0.416257,0.750818,0.013984,0.000544,0.001408,0.000928,0.000352,1.189891
0.430369,0.752162,0.014208,0.000448,0.001408,0.000960,0.000352,1.205635
0.417409,0.774914,0.013888,0.000480,0.001408,0.000992,0.000608,1.215235
0.416353,0.735874,0.013984,0.000448,0.001440,0.000896,0.000384,1.174499
0.415553,0.750114,0.015040,0.000768,0.001504,0.000992,0.000416,1.189859
0.415649,0.770050,0.013952,0.000512,0.001472,0.000928,0.000384,1.208387
0.417025,0.808098,0.014880,0.000480,0.001472,0.000896,0.000384,1.249251
0.415873,0.746882,0.014080,0.000480,0.001504,0.000896,0.000352,1.185571
0.417537,0.761570,0.014272,0.000480,0.001472,0.001120,0.000352,1.203043
0.416993,0.796482,0.014144,0.000544,0.001600,0.000896,0.000384,1.236643
0.415521,0.746466,0.014048,0.000448,0.001504,0.000960,0.000384,1.184835
0.416353,0.735906,0.014016,0.000448,0.001504,0.000960,0.000384,1.175107
0.448865,0.764450,0.014272,0.000512,0.001408,0.000960,0.000416,1.238211
0.416609,0.751522,0.014944,0.000448,0.001440,0.001056,0.000384,1.192291
0.415425,0.751586,0.014016,0.000480,0.001440,0.000960,0.000384,1.189891
0.433665,0.776291,0.014272,0.000512,0.001408,0.000928,0.000384,1.233252
0.415266,0.765058,0.015488,0.000512,0.001440,0.000960,0.000352,1.205124
0.416641,0.740962,0.032480,0.000608,0.001600,0.000992,0.000576,1.200035
0.417345,0.793346,0.014400,0.000480,0.001472,0.001056,0.000352,1.235203
0.416065,0.755490,0.014080,0.000448,0.001408,0.001024,0.000384,1.194691
0.416769,0.754466,0.014304,0.000512,0.001408,0.000992,0.000288,1.195075
0.415745,0.741826,0.014880,0.000480,0.001472,0.000960,0.000320,1.181443
0.416129,0.751586,0.014016,0.000416,0.001376,0.000960,0.000384,1.190531
0.416097,0.807778,0.013984,0.000480,0.001408,0.000928,0.000576,1.247139
0.416129,0.775171,0.014048,0.000448,0.001408,0.000960,0.000352,1.214212
0.416162,0.745602,0.014016,0.000448,0.001408,0.001088,0.000576,1.184868
0.453857,0.750562,0.013952,0.000448,0.001408,0.000992,0.000544,1.227779
0.416673,0.756546,0.014176,0.000480,0.001568,0.000992,0.000352,1.196675
0.416417,0.798338,0.014272,0.000768,0.001536,0.001088,0.000352,1.239235
0.416449,0.742338,0.014080,0.000736,0.001504,0.001024,0.000384,1.182307
0.416801,0.761730,0.014304,0.000480,0.001408,0.000928,0.000576,1.203331
