Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415233,0.017377,0.203744,0.004832,0.046848,0.000992,0.013376,0.000352,0.182017,0.001216,0.000320,0.893539
0.416097,0.017408,0.216737,0.005024,0.046944,0.000576,0.013344,0.000416,0.205793,0.001184,0.000384,0.931779
0.416289,0.017408,0.202177,0.004832,0.047520,0.000832,0.013440,0.000320,0.163488,0.001344,0.000352,0.875842
0.419554,0.017216,0.201920,0.004768,0.047200,0.000800,0.013376,0.000416,0.169633,0.000992,0.000320,0.883363
0.419873,0.017312,0.202209,0.004864,0.047392,0.000768,0.013376,0.000352,0.170657,0.001248,0.000352,0.885571
0.434497,0.017824,0.202145,0.004832,0.047424,0.000768,0.013408,0.000384,0.174944,0.001248,0.000352,0.906786
0.419649,0.017408,0.202016,0.004800,0.047489,0.000736,0.013344,0.000384,0.165152,0.001664,0.000288,0.880610
0.415329,0.017280,0.202177,0.004800,0.047392,0.000800,0.013440,0.000416,0.169441,0.001120,0.000288,0.879843
0.415393,0.017184,0.202113,0.004864,0.047488,0.000768,0.013376,0.000384,0.194272,0.001184,0.000288,0.904802
0.420033,0.017280,0.202496,0.004864,0.047585,0.001024,0.013408,0.000384,0.170144,0.001248,0.000320,0.885922
0.419937,0.017248,0.202016,0.004832,0.047040,0.000864,0.013376,0.000384,0.173281,0.001056,0.000384,0.887683
0.415265,0.017408,0.202209,0.004800,0.047232,0.000800,0.013440,0.000416,0.168608,0.001056,0.000352,0.878786
0.440097,0.017504,0.203169,0.004896,0.047040,0.000800,0.013408,0.000352,0.177600,0.001504,0.000384,0.915042
0.415746,0.017440,0.202336,0.004896,0.047328,0.000576,0.013344,0.000384,0.172769,0.001280,0.000384,0.883971
0.420513,0.017440,0.202177,0.004800,0.047552,0.000768,0.013376,0.000416,0.165633,0.001248,0.000384,0.881603
0.416769,0.017504,0.203073,0.004896,0.047232,0.000800,0.013440,0.000416,0.197696,0.001408,0.000384,0.912290
0.415937,0.017280,0.202176,0.004800,0.047457,0.000608,0.013408,0.000384,0.168736,0.001120,0.000384,0.879906
0.420770,0.017408,0.202336,0.004864,0.047360,0.000576,0.013504,0.000416,0.170689,0.001088,0.000384,0.886915
0.415265,0.017600,0.201985,0.004832,0.047552,0.000608,0.013408,0.000352,0.168224,0.001120,0.000352,0.878531
0.456097,0.017344,0.202241,0.004992,0.047424,0.000608,0.013344,0.000384,0.166048,0.001248,0.000384,0.917762
0.420161,0.017408,0.202464,0.004768,0.047424,0.000576,0.013345,0.000384,0.165280,0.001152,0.000384,0.880674
0.421378,0.017504,0.208768,0.004864,0.049280,0.000800,0.014560,0.000608,0.198433,0.001664,0.000448,0.927491
0.418465,0.017441,0.203840,0.004992,0.048896,0.000768,0.013536,0.000384,0.213857,0.001376,0.000352,0.931395
0.416929,0.017312,0.202785,0.004832,0.048416,0.000576,0.013472,0.000384,0.202817,0.001280,0.000320,0.916323
0.416705,0.017184,0.202753,0.004832,0.048256,0.000544,0.013408,0.000384,0.174208,0.001056,0.000416,0.887074
0.416130,0.017504,0.203072,0.004832,0.048448,0.000992,0.013536,0.000416,0.180192,0.001376,0.000384,0.895235
0.432001,0.017568,0.202593,0.004800,0.047808,0.000544,0.013344,0.000416,0.168833,0.001184,0.000320,0.896675
0.415265,0.017376,0.202049,0.004896,0.046976,0.000544,0.013472,0.000384,0.163712,0.000992,0.000320,0.873090
0.419841,0.017280,0.203808,0.004800,0.047233,0.000800,0.013600,0.000384,0.161472,0.001344,0.000416,0.879426
0.419809,0.017441,0.202336,0.004832,0.047072,0.001056,0.013792,0.000416,0.177473,0.001120,0.000416,0.893699
0.420065,0.017408,0.202337,0.004800,0.047360,0.000768,0.013760,0.000384,0.173409,0.001280,0.000384,0.889347
0.415201,0.017376,0.202337,0.004864,0.047392,0.000576,0.013888,0.000416,0.169088,0.001184,0.000384,0.880258
0.416577,0.017280,0.202400,0.004832,0.047329,0.000768,0.013440,0.000384,0.168096,0.001376,0.000352,0.880226
0.421057,0.036609,0.202688,0.004832,0.046944,0.000800,0.013344,0.000384,0.168193,0.001248,0.000320,0.905059
0.416289,0.017344,0.202017,0.004832,0.046976,0.001024,0.013376,0.000352,0.172801,0.001056,0.000352,0.883907
0.415937,0.017280,0.202465,0.004832,0.048032,0.001024,0.013504,0.000384,0.169408,0.001440,0.000352,0.884770
0.416545,0.017376,0.202464,0.004832,0.047584,0.000608,0.013665,0.000352,0.166880,0.001120,0.000384,0.879298
0.420673,0.017408,0.202049,0.004864,0.048032,0.000768,0.013664,0.000384,0.184385,0.001056,0.000352,0.901315
0.415361,0.017248,0.202593,0.004864,0.047424,0.001024,0.013440,0.000352,0.175648,0.001152,0.000384,0.886850
0.420065,0.017408,0.210049,0.004896,0.047104,0.000864,0.013408,0.000384,0.166144,0.001120,0.000352,0.889954
0.421090,0.017504,0.221664,0.005024,0.046976,0.000832,0.013472,0.000416,0.170273,0.001120,0.000352,0.906563
0.417441,0.017376,0.202657,0.005248,0.047936,0.000864,0.014912,0.000576,0.191457,0.001824,0.000416,0.913091
0.415841,0.017312,0.202689,0.005216,0.047904,0.000832,0.014208,0.000640,0.177057,0.001632,0.000416,0.893283
0.416289,0.017376,0.202753,0.004832,0.049408,0.001024,0.014816,0.000576,0.168480,0.001600,0.000416,0.885314
0.415809,0.017472,0.202880,0.004864,0.051137,0.000992,0.014496,0.000576,0.169664,0.001344,0.000416,0.888258
0.418337,0.017664,0.205600,0.004864,0.049888,0.000832,0.014368,0.000608,0.177473,0.001376,0.000384,0.901155
0.416225,0.017600,0.203009,0.004928,0.049184,0.001024,0.014464,0.000384,0.154465,0.001152,0.000416,0.871171
0.415777,0.017536,0.218401,0.005408,0.048608,0.000800,0.014112,0.000384,0.187360,0.001184,0.000352,0.918434
0.417185,0.017216,0.203104,0.004864,0.048033,0.000832,0.014080,0.000416,0.183936,0.001216,0.000352,0.900706
0.420354,0.017376,0.202336,0.005248,0.049344,0.000832,0.014176,0.000384,0.179137,0.001280,0.000416,0.898755
0.420097,0.017344,0.202497,0.004832,0.049472,0.000800,0.014144,0.000416,0.167009,0.001152,0.000352,0.885987
0.420673,0.017248,0.202241,0.004832,0.048480,0.000800,0.014080,0.000384,0.184032,0.001248,0.000352,0.902338
0.416929,0.017504,0.202400,0.004833,0.049088,0.000832,0.013600,0.000416,0.172256,0.001344,0.000416,0.887170
0.421186,0.017504,0.203392,0.004800,0.048000,0.001024,0.013792,0.000416,0.175713,0.001120,0.000416,0.895459
0.417729,0.017632,0.221761,0.005216,0.048000,0.001024,0.013856,0.000416,0.177601,0.001216,0.000384,0.912931
0.417537,0.017632,0.209281,0.004832,0.048672,0.001056,0.014144,0.000320,0.191841,0.001792,0.000352,0.918659
0.418721,0.017440,0.203457,0.004864,0.049312,0.001024,0.013792,0.000352,0.169120,0.001504,0.000352,0.887810
0.416993,0.017504,0.202496,0.004928,0.048929,0.000832,0.013664,0.000384,0.173664,0.001152,0.000384,0.888898
0.420609,0.017569,0.202624,0.004800,0.047488,0.000800,0.013760,0.000384,0.168033,0.001472,0.000384,0.885475
0.416769,0.018080,0.202529,0.004832,0.048096,0.000832,0.013760,0.000384,0.172480,0.001248,0.000385,0.887555
0.417537,0.017536,0.202529,0.004832,0.047680,0.000576,0.013760,0.000352,0.170624,0.001216,0.000416,0.884674
0.420706,0.017504,0.222752,0.004992,0.047136,0.000832,0.013729,0.000384,0.180128,0.001152,0.000352,0.918179
0.416385,0.017248,0.202433,0.004832,0.048416,0.000800,0.013760,0.000384,0.173217,0.001312,0.000416,0.887203
0.420705,0.017504,0.202529,0.004832,0.048448,0.001056,0.013920,0.000384,0.169984,0.001536,0.000384,0.889154
0.416065,0.017504,0.202497,0.004832,0.048736,0.001280,0.013696,0.000384,0.175200,0.001408,0.000416,0.889282
0.416609,0.017536,0.202528,0.004864,0.048576,0.001056,0.013985,0.000352,0.177888,0.002016,0.000416,0.896482
0.416065,0.017313,0.202208,0.004864,0.048320,0.001024,0.013696,0.000448,0.166145,0.001344,0.000416,0.879555
0.415681,0.017344,0.203233,0.004896,0.047488,0.000992,0.013504,0.000384,0.172224,0.001248,0.000384,0.884643
0.416129,0.017248,0.221665,0.004992,0.047680,0.001056,0.013472,0.000416,0.169280,0.001248,0.000352,0.901346
0.415746,0.017280,0.202240,0.004832,0.047392,0.001024,0.013600,0.000416,0.175681,0.001248,0.000352,0.887491
0.420065,0.017248,0.202593,0.004800,0.047712,0.001088,0.013792,0.000384,0.167041,0.001376,0.000352,0.884035
0.415553,0.017376,0.202337,0.004896,0.047232,0.001024,0.013984,0.000384,0.174240,0.001408,0.000480,0.887042
0.433089,0.017312,0.202144,0.004864,0.048033,0.000768,0.013376,0.000416,0.179424,0.001280,0.000384,0.908930
0.416450,0.017504,0.202400,0.004864,0.047712,0.001024,0.013472,0.000448,0.173409,0.001408,0.000384,0.887203
0.416833,0.017376,0.202625,0.004896,0.047808,0.000992,0.013472,0.000384,0.174337,0.001216,0.000416,0.888067
0.418241,0.017504,0.222241,0.005312,0.049056,0.001024,0.013632,0.000384,0.182016,0.001728,0.000448,0.922370
0.417537,0.017536,0.202528,0.004833,0.048192,0.000768,0.013408,0.000416,0.171648,0.001376,0.000416,0.886626
0.416258,0.017472,0.202624,0.004832,0.048352,0.000800,0.013792,0.000384,0.171041,0.001376,0.000448,0.885763
0.417249,0.017888,0.202369,0.004832,0.049024,0.000832,0.013440,0.000384,0.168385,0.001408,0.000416,0.884451
0.439265,0.017344,0.203073,0.004832,0.049536,0.000832,0.013536,0.000384,0.174816,0.001152,0.000384,0.913282
0.416353,0.017344,0.202656,0.004832,0.047937,0.000576,0.013344,0.000416,0.170432,0.001184,0.000384,0.883074
0.416353,0.017312,0.202400,0.004800,0.048000,0.001056,0.013952,0.000416,0.175393,0.001216,0.000384,0.889027
0.421441,0.017600,0.205025,0.005024,0.064640,0.000832,0.014464,0.000416,0.180353,0.001472,0.000384,0.920771
0.417217,0.017376,0.202433,0.004832,0.047712,0.001024,0.014400,0.000384,0.175200,0.001280,0.000416,0.890146
0.417249,0.017344,0.202464,0.005280,0.047873,0.000800,0.013632,0.000416,0.180896,0.001312,0.000416,0.896578
0.421826,0.017344,0.202752,0.004832,0.048992,0.000864,0.013440,0.000416,0.173985,0.001088,0.000352,0.893923
0.433537,0.017472,0.202497,0.005088,0.048288,0.000768,0.014272,0.000352,0.173505,0.001120,0.000416,0.905475
0.417793,0.017536,0.202209,0.004832,0.048672,0.000768,0.013952,0.000384,0.173536,0.001120,0.000416,0.888898
0.415393,0.017248,0.202528,0.004832,0.049345,0.000928,0.014048,0.000416,0.174144,0.001024,0.000416,0.887874
0.417409,0.017344,0.202369,0.004832,0.048320,0.001056,0.013632,0.000416,0.197409,0.001152,0.000416,0.911715
0.417601,0.017344,0.203009,0.005088,0.048512,0.000800,0.013632,0.000384,0.177985,0.001280,0.000416,0.895395
0.421729,0.017472,0.203713,0.004928,0.048704,0.000832,0.013728,0.000416,0.175296,0.001216,0.000384,0.896674
0.417697,0.017344,0.203328,0.005152,0.049505,0.000896,0.013792,0.000416,0.181440,0.001184,0.000416,0.898818
0.437858,0.017344,0.203168,0.004864,0.048000,0.000864,0.013728,0.000352,0.180897,0.001312,0.000384,0.916611
0.421985,0.017408,0.202369,0.004864,0.047584,0.000832,0.013792,0.000320,0.178305,0.002304,0.000416,0.898691
0.415713,0.017536,0.202401,0.004832,0.048288,0.000800,0.013824,0.000384,0.175168,0.001600,0.000384,0.888770
0.416481,0.018080,0.202752,0.005248,0.048353,0.000800,0.013888,0.000416,0.196608,0.001280,0.000384,0.912290
0.420354,0.017536,0.202688,0.004832,0.047904,0.000832,0.013696,0.000416,0.172001,0.001312,0.000352,0.889603
0.420577,0.017440,0.204065,0.004832,0.047840,0.001056,0.013952,0.000384,0.176001,0.001280,0.000416,0.895619
0.420161,0.017344,0.202625,0.004832,0.048448,0.001056,0.013664,0.000416,0.170528,0.001280,0.000352,0.888002
0.439297,0.017344,0.202816,0.004864,0.047617,0.001024,0.013696,0.000416,0.178624,0.001184,0.000384,0.915394
0.423746,0.017568,0.205056,0.004832,0.048960,0.001088,0.014336,0.000416,0.183393,0.001760,0.000416,0.910179
0.419457,0.017569,0.203424,0.005344,0.047680,0.000832,0.014240,0.000384,0.177217,0.001184,0.000416,0.895907
0.416769,0.017408,0.203073,0.005248,0.048224,0.000800,0.013696,0.000416,0.185697,0.001568,0.000384,0.901187
0.417729,0.017440,0.203329,0.005248,0.048000,0.000768,0.013920,0.000384,0.182112,0.001536,0.000384,0.900354
0.420353,0.017344,0.202528,0.004864,0.047809,0.000832,0.013600,0.000352,0.171904,0.001600,0.000384,0.889538
0.416610,0.017344,0.202400,0.005216,0.048480,0.000832,0.014336,0.000448,0.173953,0.001280,0.000352,0.888995
0.433089,0.017600,0.202337,0.005216,0.047648,0.000800,0.013696,0.000384,0.182529,0.001600,0.000384,0.913123
0.416225,0.017344,0.202689,0.005280,0.048480,0.000832,0.013664,0.000352,0.176512,0.001184,0.000416,0.890306
0.415713,0.017504,0.202272,0.005280,0.049249,0.000832,0.013504,0.000352,0.174944,0.001152,0.000352,0.888834
0.415938,0.017408,0.202848,0.005248,0.048192,0.000800,0.013920,0.000416,0.216929,0.001312,0.000384,0.931747
0.416386,0.017440,0.202784,0.005248,0.047392,0.001024,0.013472,0.000352,0.177217,0.001248,0.000640,0.891811
0.416321,0.017344,0.202465,0.005088,0.047776,0.000800,0.013984,0.000384,0.176929,0.001920,0.000384,0.891555
0.423073,0.017632,0.206593,0.005312,0.049088,0.000832,0.013760,0.000384,0.199201,0.001536,0.000352,0.926659
0.435105,0.017376,0.203457,0.004864,0.048064,0.000704,0.013856,0.000416,0.179584,0.001184,0.000384,0.914050
0.416385,0.017504,0.202944,0.004800,0.047809,0.000832,0.013888,0.000352,0.161344,0.001280,0.000384,0.875010
0.415937,0.017473,0.202912,0.004832,0.047776,0.000800,0.013472,0.000384,0.168321,0.001216,0.000352,0.880739
0.416193,0.017248,0.202497,0.004800,0.048256,0.000832,0.013664,0.000352,0.179776,0.001344,0.000352,0.893762
0.415905,0.017184,0.202560,0.004800,0.048257,0.000800,0.013312,0.000384,0.168608,0.001376,0.000416,0.881602
0.417954,0.017440,0.203328,0.004992,0.048096,0.000800,0.014368,0.000384,0.208161,0.001664,0.000352,0.928419
0.419458,0.017568,0.203648,0.005056,0.049184,0.000864,0.013728,0.000384,0.213473,0.001920,0.000832,0.939299
0.421474,0.017664,0.203680,0.005280,0.048672,0.000864,0.013728,0.000416,0.180865,0.002112,0.000384,0.904099
0.416801,0.017761,0.202624,0.005280,0.048480,0.000864,0.013952,0.000384,0.186433,0.002080,0.000384,0.903875
0.421665,0.017696,0.203905,0.005184,0.048480,0.000832,0.014656,0.000384,0.178817,0.002048,0.000384,0.901987
0.416609,0.017536,0.223233,0.005600,0.048416,0.000832,0.013856,0.000416,0.189697,0.001472,0.000416,0.926755
0.416385,0.017248,0.202785,0.005312,0.048544,0.000800,0.014112,0.000384,0.175136,0.001728,0.000416,0.890466
0.420321,0.017312,0.202880,0.005184,0.048513,0.000800,0.014560,0.000384,0.173152,0.001536,0.000416,0.892866
0.420194,0.017504,0.203296,0.005024,0.048672,0.000864,0.014624,0.000416,0.184481,0.001504,0.000352,0.904835
0.422721,0.017536,0.203137,0.005088,0.048448,0.000832,0.014080,0.000352,0.182369,0.001760,0.000384,0.904963
0.417985,0.017664,0.202849,0.005024,0.048256,0.000832,0.013824,0.000384,0.181121,0.001440,0.000416,0.897411
0.422017,0.017600,0.202689,0.005088,0.048608,0.000960,0.013888,0.000384,0.178752,0.001472,0.000384,0.899778
0.433217,0.017600,0.203360,0.005280,0.048481,0.000992,0.013472,0.000384,0.188704,0.001760,0.000416,0.921730
0.420162,0.017792,0.203008,0.005088,0.048096,0.000800,0.014176,0.000385,0.168448,0.001472,0.000384,0.887555
0.420065,0.017728,0.203105,0.004992,0.048128,0.000768,0.013632,0.000384,0.177473,0.001536,0.000352,0.896067
0.420289,0.017760,0.203073,0.005312,0.047744,0.000800,0.013888,0.000384,0.175425,0.001728,0.000448,0.895523
0.421985,0.017632,0.205473,0.005312,0.048256,0.000864,0.013888,0.000384,0.175392,0.001408,0.000384,0.899426
0.417793,0.017600,0.203936,0.005312,0.048929,0.000864,0.014336,0.000416,0.188192,0.001568,0.000352,0.907490
0.417730,0.017536,0.204992,0.005312,0.048896,0.000864,0.014240,0.000384,0.177600,0.001632,0.000416,0.897795
0.430465,0.017537,0.203360,0.004768,0.048192,0.000800,0.013920,0.000416,0.177121,0.001088,0.000224,0.905571
0.416769,0.017600,0.203201,0.004896,0.047840,0.000832,0.013600,0.000384,0.163520,0.001120,0.000352,0.877506
0.416449,0.017760,0.203296,0.005280,0.048481,0.000800,0.013440,0.000416,0.168800,0.001184,0.000320,0.883394
0.416386,0.018048,0.203296,0.004864,0.047648,0.000800,0.013440,0.000384,0.168225,0.001280,0.000384,0.881891
0.420897,0.017600,0.203553,0.004928,0.049984,0.000832,0.013824,0.000416,0.175233,0.001504,0.000384,0.897923
0.420961,0.017600,0.203329,0.005280,0.048448,0.000832,0.014208,0.000384,0.178208,0.001600,0.000320,0.899362
0.416545,0.017600,0.203008,0.005056,0.048321,0.000864,0.014560,0.000352,0.174720,0.001472,0.000384,0.891330
0.440354,0.017952,0.203168,0.005216,0.048224,0.000864,0.014080,0.000384,0.184449,0.001824,0.000384,0.924931
0.421089,0.017344,0.203201,0.005088,0.047968,0.000832,0.014432,0.000352,0.172097,0.001824,0.000384,0.892643
0.416449,0.017632,0.203617,0.004832,0.047904,0.000864,0.013728,0.000384,0.181409,0.001760,0.000448,0.896515
0.420449,0.017312,0.203105,0.005344,0.048832,0.000832,0.014112,0.000352,0.171072,0.001888,0.000352,0.907554
0.420417,0.017600,0.203168,0.005344,0.048129,0.000864,0.014272,0.000384,0.172800,0.001664,0.000576,0.892706
0.416738,0.017536,0.203072,0.005024,0.047424,0.000832,0.015200,0.000384,0.172833,0.001344,0.000352,0.888579
0.419969,0.017280,0.203041,0.005120,0.048512,0.000864,0.013920,0.000416,0.180769,0.001536,0.000352,0.898755
0.436513,0.017664,0.203201,0.005376,0.048352,0.000864,0.013952,0.000352,0.170944,0.001568,0.000384,0.906786
0.415809,0.017632,0.203232,0.005312,0.047937,0.000832,0.014016,0.000384,0.176704,0.001120,0.000384,0.890658
0.420353,0.018016,0.202784,0.005248,0.047904,0.000896,0.013696,0.000416,0.178433,0.001312,0.000416,0.897987
0.417249,0.017536,0.203425,0.005312,0.048480,0.000832,0.014080,0.000384,0.174657,0.001888,0.000416,0.891555
0.420449,0.017600,0.202817,0.005120,0.049088,0.000832,0.013856,0.000352,0.177856,0.001664,0.000384,0.897826
0.416737,0.017312,0.203232,0.005088,0.047713,0.000864,0.014496,0.000384,0.176160,0.001920,0.000320,0.892482
0.419394,0.017856,0.204800,0.005088,0.048896,0.000864,0.014048,0.000352,0.206049,0.001632,0.000640,0.930499
0.437826,0.017600,0.203872,0.005344,0.048544,0.000832,0.013984,0.000352,0.195329,0.001600,0.000416,0.935171
0.417089,0.017664,0.203009,0.005056,0.048352,0.000832,0.014560,0.000416,0.177249,0.001664,0.000384,0.894499
0.420385,0.017536,0.202945,0.005248,0.048032,0.000832,0.014560,0.000416,0.184897,0.001408,0.000416,0.905187
0.415905,0.017824,0.203233,0.005344,0.049216,0.000832,0.014560,0.000352,0.195232,0.001312,0.000416,0.912610
0.415745,0.017568,0.203200,0.005120,0.048385,0.000832,0.014272,0.000384,0.171776,0.001152,0.000384,0.886754
0.420994,0.017312,0.203136,0.005088,0.048736,0.000832,0.014592,0.000384,0.181921,0.001408,0.000384,0.904675
0.420897,0.017504,0.202753,0.005088,0.048256,0.000864,0.014368,0.000416,0.169889,0.001248,0.000384,0.889827
0.438945,0.017216,0.203169,0.005024,0.049632,0.000832,0.013856,0.000384,0.183072,0.001600,0.000448,0.922242
0.416449,0.017472,0.203232,0.005312,0.048769,0.000864,0.013920,0.000416,0.183360,0.001376,0.000352,0.899202
0.420226,0.017664,0.203296,0.005056,0.048480,0.000832,0.013824,0.000352,0.160577,0.001440,0.000384,0.880739
0.415777,0.017856,0.202977,0.004800,0.048256,0.000832,0.013760,0.000384,0.194177,0.001920,0.000384,0.909059
0.420097,0.017376,0.203041,0.005248,0.048128,0.000800,0.014240,0.000416,0.181568,0.001472,0.000352,0.901922
0.420257,0.017600,0.202816,0.005056,0.048289,0.000832,0.013984,0.000384,0.181088,0.001568,0.000416,0.900034
0.419490,0.017600,0.202944,0.005024,0.048416,0.000832,0.013952,0.000384,0.173825,0.001824,0.000416,0.892899
0.452193,0.017600,0.203521,0.005056,0.047584,0.000832,0.013440,0.000416,0.179233,0.002208,0.000480,0.932995
0.421089,0.017792,0.203009,0.005056,0.048704,0.000832,0.015008,0.000384,0.182369,0.001952,0.000352,0.907459
0.421249,0.017632,0.203073,0.004864,0.049248,0.000864,0.014592,0.000352,0.179392,0.001568,0.000384,0.901058
0.419265,0.017920,0.204640,0.005312,0.048225,0.000832,0.014304,0.000384,0.195424,0.001472,0.000384,0.916610
0.417538,0.017440,0.203648,0.004832,0.048544,0.000800,0.014240,0.000384,0.178305,0.001632,0.000416,0.895843
0.420193,0.017408,0.203073,0.005344,0.048064,0.000832,0.014304,0.000384,0.178017,0.001344,0.000384,0.896803
0.417313,0.017632,0.202913,0.005184,0.047840,0.000800,0.014496,0.000384,0.174080,0.001728,0.000416,0.890882
0.430401,0.017824,0.203585,0.005216,0.048064,0.000800,0.014336,0.000352,0.173184,0.001408,0.000352,0.903234
0.416353,0.017568,0.203296,0.004800,0.048352,0.000832,0.014401,0.000352,0.177856,0.001536,0.000384,0.894211
0.416481,0.017792,0.203137,0.005280,0.048704,0.000832,0.013728,0.000384,0.179297,0.001280,0.000352,0.895587
0.421185,0.017600,0.202785,0.005024,0.048800,0.000864,0.013760,0.000384,0.209857,0.001376,0.000416,0.930979
0.417025,0.017312,0.203905,0.005152,0.048224,0.000864,0.014048,0.000384,0.168416,0.001696,0.000352,0.884834
0.416737,0.017664,0.202592,0.004864,0.048769,0.000832,0.013600,0.000384,0.178368,0.001632,0.000416,0.893794
0.415362,0.017504,0.202656,0.005376,0.048672,0.000800,0.014624,0.000384,0.179905,0.001408,0.000416,0.894659
0.445217,0.017696,0.203233,0.004832,0.047776,0.000832,0.014336,0.000384,0.178497,0.001632,0.000416,0.923043
0.421377,0.017696,0.202945,0.004864,0.048416,0.000832,0.013920,0.000384,0.165536,0.001376,0.000416,0.885282
0.415297,0.017728,0.203744,0.005377,0.048160,0.000832,0.013664,0.000352,0.171648,0.001376,0.000416,0.886466
0.421698,0.017504,0.203040,0.005376,0.048064,0.000832,0.013728,0.000384,0.195585,0.001312,0.000352,0.915331
0.419745,0.017632,0.202593,0.005344,0.047872,0.000896,0.014208,0.000384,0.200065,0.001536,0.000352,0.918403
0.422241,0.017664,0.206561,0.005184,0.048960,0.001120,0.014592,0.000640,0.218497,0.002048,0.000896,0.949571
0.417761,0.017472,0.204257,0.005088,0.048512,0.001088,0.014720,0.000608,0.184609,0.002048,0.000352,0.905155
0.437985,0.017888,0.203009,0.005248,0.048128,0.000800,0.013792,0.000352,0.186496,0.001312,0.000352,0.924034
0.416865,0.017504,0.203233,0.005376,0.048320,0.000864,0.013760,0.000352,0.176832,0.001568,0.000384,0.893250
0.416322,0.017600,0.203104,0.005120,0.048256,0.000832,0.014016,0.000384,0.187905,0.001632,0.000384,0.902979
0.416129,0.017760,0.221825,0.005312,0.048448,0.000864,0.014048,0.000416,0.173089,0.001280,0.000352,0.908483
0.416641,0.017536,0.202785,0.004992,0.048352,0.000832,0.013536,0.000384,0.183233,0.001568,0.000416,0.897987
0.416513,0.017472,0.202849,0.005120,0.048032,0.000832,0.014368,0.000384,0.166112,0.001440,0.000384,0.880994
0.416610,0.017408,0.204448,0.005056,0.048800,0.000800,0.013568,0.000352,0.176481,0.001600,0.000352,0.892803
0.432609,0.017728,0.202945,0.005056,0.048096,0.000864,0.013856,0.000384,0.173441,0.001344,0.000352,0.904739
0.416289,0.017440,0.203169,0.004800,0.048320,0.000832,0.013408,0.000416,0.187648,0.001568,0.000384,0.901890
0.417793,0.018048,0.202721,0.005088,0.048384,0.000832,0.013760,0.000384,0.197760,0.001760,0.000608,0.917442
0.417473,0.017664,0.221249,0.005376,0.048384,0.000832,0.014272,0.000352,0.178976,0.001696,0.000384,0.915266
0.416354,0.017280,0.203008,0.004832,0.048352,0.000832,0.013984,0.000352,0.175649,0.001344,0.000352,0.889699
0.416001,0.017440,0.202913,0.004800,0.048352,0.000832,0.013760,0.000384,0.177985,0.001344,0.000352,0.891459
0.415873,0.018272,0.202817,0.004768,0.048192,0.000864,0.014272,0.000384,0.171905,0.001568,0.000416,0.887011
0.415969,0.017536,0.203329,0.005024,0.048288,0.000832,0.013984,0.000384,0.171680,0.001280,0.000384,0.886626
0.415458,0.017344,0.203104,0.005088,0.048576,0.000832,0.014688,0.000416,0.171457,0.001696,0.000416,0.887331
0.420609,0.017536,0.202785,0.005088,0.047424,0.000896,0.014368,0.000352,0.182273,0.001376,0.000384,0.900835
0.416257,0.017312,0.222177,0.005248,0.048096,0.000800,0.013984,0.000352,0.180833,0.001600,0.000416,0.915523
0.417697,0.017536,0.202881,0.005216,0.048768,0.000832,0.013760,0.000384,0.175904,0.001472,0.000384,0.893090
0.416385,0.017824,0.202688,0.004864,0.047681,0.000800,0.014240,0.000352,0.177888,0.001952,0.000384,0.893954
0.416513,0.017601,0.203072,0.005056,0.048224,0.000864,0.013984,0.000384,0.173889,0.001632,0.000384,0.889379
0.435585,0.017504,0.203137,0.005216,0.047840,0.000832,0.014464,0.000352,0.183201,0.002208,0.000384,0.919235
0.417025,0.017728,0.203329,0.005312,0.049056,0.000832,0.013888,0.000384,0.179168,0.001952,0.000352,0.896706
0.415777,0.017728,0.203680,0.005216,0.048897,0.000864,0.013952,0.000416,0.169600,0.001664,0.000352,0.886210
0.416129,0.017377,0.223552,0.005312,0.047840,0.000832,0.013568,0.000416,0.176769,0.001856,0.000384,0.912259
0.416545,0.017184,0.202849,0.004896,0.047776,0.000864,0.013728,0.000352,0.170273,0.001440,0.000384,0.883811
0.415713,0.017216,0.202337,0.004864,0.047680,0.000928,0.013632,0.000352,0.170272,0.001408,0.000352,0.882178
0.420738,0.017536,0.203040,0.005056,0.048192,0.000832,0.014144,0.000384,0.176353,0.001184,0.000416,0.895651
0.433313,0.017472,0.202625,0.005024,0.047744,0.001024,0.013632,0.000384,0.177249,0.001088,0.000384,0.907427
0.416193,0.017344,0.203553,0.005056,0.047872,0.000864,0.013664,0.000384,0.181952,0.001121,0.000384,0.895971
0.416129,0.017216,0.202657,0.005280,0.048672,0.000832,0.014112,0.000352,0.175616,0.001152,0.000352,0.889922
0.416130,0.017536,0.202528,0.005216,0.063488,0.000864,0.013537,0.000416,0.180128,0.001120,0.000384,0.909411
0.420257,0.017216,0.203073,0.004896,0.049600,0.001056,0.013856,0.000384,0.169217,0.001088,0.000384,0.888291
0.416001,0.017632,0.202721,0.004896,0.048960,0.001024,0.013504,0.000384,0.178176,0.001056,0.000416,0.892258
0.416161,0.017472,0.202816,0.004832,0.048129,0.001024,0.013440,0.000416,0.171872,0.001120,0.000416,0.884866
0.428290,0.017696,0.203104,0.004800,0.047744,0.000832,0.013664,0.000384,0.180129,0.001280,0.000384,0.905955
0.416545,0.017312,0.202689,0.004864,0.047360,0.001024,0.013696,0.000352,0.177889,0.001216,0.000416,0.890659
0.415009,0.017248,0.202017,0.004896,0.047456,0.001056,0.013856,0.000352,0.169984,0.001120,0.000384,0.881442
