Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[8],Layer[9],Layer[10],classifier
0.415873,0.017473,0.202592,0.004896,0.065792,0.188833,0.001344,0.000640,0.904995
0.416289,0.017408,0.202721,0.004896,0.048544,0.198497,0.001472,0.000448,0.897283
0.416001,0.017312,0.202689,0.004928,0.048608,0.202528,0.001184,0.000416,0.899970
0.415809,0.017472,0.202176,0.004928,0.049409,0.188864,0.001248,0.000416,0.886914
0.428577,0.017632,0.202721,0.004896,0.049920,0.188385,0.001248,0.000640,0.900643
0.415649,0.017344,0.202337,0.004896,0.049152,0.191808,0.001248,0.000448,0.889730
0.414977,0.017472,0.202656,0.004832,0.049409,0.203872,0.001376,0.000480,0.901826
0.415970,0.017472,0.202528,0.004896,0.048896,0.212129,0.001344,0.000640,0.910403
0.416193,0.017504,0.202241,0.004896,0.049728,0.205089,0.001408,0.000384,0.904707
0.415617,0.017344,0.202465,0.004832,0.049376,0.196896,0.001440,0.000640,0.894946
0.415425,0.017344,0.203776,0.004865,0.050048,0.181536,0.001376,0.000608,0.881346
0.434178,0.017440,0.203040,0.004896,0.049152,0.188993,0.001344,0.000416,0.906051
0.415425,0.017568,0.202465,0.004896,0.048448,0.198113,0.001344,0.000448,0.895555
0.415937,0.017632,0.202273,0.004832,0.049280,0.197824,0.001408,0.000416,0.896194
0.415713,0.017504,0.202208,0.004896,0.050561,0.214112,0.001440,0.000416,0.913634
0.415394,0.017344,0.202560,0.005024,0.048608,0.193441,0.001408,0.000416,0.892451
0.415489,0.017504,0.202721,0.004832,0.048160,0.200385,0.001376,0.000416,0.897955
0.416737,0.017312,0.202689,0.004928,0.050144,0.200417,0.001408,0.000608,0.900995
0.431329,0.017312,0.202081,0.004832,0.048256,0.198368,0.001504,0.000384,0.911298
0.416257,0.017312,0.202112,0.004896,0.048769,0.206336,0.001536,0.000448,0.904098
0.416002,0.017248,0.203488,0.004960,0.048928,0.187905,0.001376,0.000640,0.887203
0.415681,0.017408,0.223009,0.005120,0.048256,0.193505,0.001472,0.000640,0.912643
0.416033,0.017472,0.202369,0.004800,0.048672,0.188896,0.001344,0.000416,0.886786
0.415777,0.017344,0.202944,0.004832,0.050049,0.207904,0.001504,0.000448,0.907458
0.415522,0.021248,0.203360,0.004864,0.048544,0.204065,0.001408,0.000416,0.906787
0.432097,0.017536,0.202433,0.004992,0.048608,0.189089,0.001440,0.000416,0.906019
0.415937,0.017536,0.203041,0.004864,0.048384,0.207712,0.001376,0.000608,0.906498
0.416353,0.017344,0.202144,0.004865,0.049984,0.203680,0.001440,0.000416,0.903010
0.415650,0.017312,0.222144,0.005056,0.049408,0.197441,0.001376,0.000416,0.915747
0.415617,0.017344,0.202721,0.005024,0.048576,0.199649,0.001408,0.000416,0.897539
0.415873,0.017536,0.202113,0.004864,0.050016,0.201665,0.001344,0.000640,0.900995
0.416513,0.017312,0.202273,0.004864,0.048800,0.209056,0.001376,0.000640,0.908642
0.415649,0.017312,0.202016,0.004832,0.049121,0.199328,0.001472,0.000608,0.897378
0.415778,0.017376,0.202272,0.004864,0.048672,0.206273,0.001312,0.000608,0.904739
0.415841,0.017472,0.202273,0.004832,0.050720,0.202785,0.001312,0.000416,0.903203
0.415841,0.017632,0.220641,0.005184,0.048512,0.202657,0.001376,0.000416,0.920483
0.415553,0.017472,0.202401,0.004928,0.048672,0.204064,0.001344,0.000448,0.902178
0.415969,0.017472,0.202496,0.004928,0.048160,0.192513,0.001344,0.000416,0.891010
0.415489,0.017568,0.202497,0.004864,0.048416,0.199777,0.001376,0.000576,0.897443
0.416001,0.017376,0.202209,0.004832,0.048576,0.191361,0.001376,0.000416,0.889443
0.415297,0.017536,0.202241,0.004928,0.047936,0.201056,0.001312,0.000416,0.898338
0.415745,0.017280,0.202656,0.004864,0.049633,0.191712,0.001408,0.000448,0.891106
0.432226,0.017504,0.203104,0.005152,0.048544,0.206497,0.001376,0.000448,0.922627
0.415585,0.017376,0.202561,0.004800,0.048192,0.201569,0.001376,0.000416,0.899651
0.416449,0.017312,0.203425,0.004800,0.048448,0.207745,0.001408,0.000416,0.906851
0.416897,0.017568,0.202497,0.004864,0.050080,0.223648,0.001440,0.000416,0.926082
0.416129,0.017440,0.202176,0.004928,0.049505,0.197888,0.001408,0.000608,0.897346
0.415714,0.017472,0.202688,0.004896,0.048096,0.209217,0.001312,0.000416,0.906851
0.415617,0.017376,0.202657,0.004864,0.048608,0.209921,0.001344,0.000576,0.907779
0.435361,0.017440,0.202465,0.004896,0.048800,0.195457,0.001280,0.000416,0.913187
0.415521,0.017536,0.202369,0.004896,0.050048,0.200640,0.001344,0.000384,0.899810
0.415873,0.017568,0.202816,0.004768,0.049057,0.202528,0.001312,0.000416,0.901090
0.415490,0.017344,0.202688,0.004864,0.049472,0.218049,0.001440,0.000416,0.916675
0.416737,0.017376,0.202849,0.004928,0.049472,0.193633,0.001280,0.000448,0.893731
0.415521,0.017344,0.202369,0.004864,0.049696,0.195264,0.001376,0.000416,0.893794
0.415681,0.017472,0.202081,0.004896,0.048480,0.192928,0.001536,0.000448,0.892002
0.429634,0.017376,0.204192,0.004896,0.049152,0.194369,0.001408,0.000416,0.908419
0.415393,0.017377,0.202208,0.004928,0.048576,0.199937,0.001344,0.000448,0.897123
0.416417,0.017568,0.202529,0.004896,0.048576,0.197889,0.001568,0.000416,0.896547
0.416065,0.017504,0.202497,0.004832,0.048000,0.213248,0.001408,0.000608,0.911842
0.416193,0.017344,0.202240,0.004864,0.048929,0.186752,0.001312,0.000608,0.885570
0.415682,0.017568,0.203296,0.004832,0.048864,0.195201,0.001376,0.000416,0.894467
0.416449,0.017536,0.203009,0.004928,0.048288,0.203073,0.001408,0.000416,0.901955
0.430241,0.017504,0.202497,0.004800,0.049920,0.190656,0.001280,0.000448,0.904226
0.418145,0.017536,0.203841,0.004960,0.048416,0.202656,0.001440,0.000416,0.904898
0.416289,0.017504,0.202944,0.004960,0.049792,0.195393,0.001344,0.000416,0.896994
0.416289,0.017441,0.222976,0.005120,0.049792,0.203937,0.001440,0.000640,0.925219
0.415649,0.017504,0.202241,0.004928,0.048704,0.195937,0.001408,0.000640,0.894179
0.416193,0.017568,0.202433,0.004896,0.048000,0.196225,0.001536,0.000416,0.894083
0.416193,0.017984,0.202593,0.004896,0.048160,0.209696,0.001504,0.000640,0.908194
0.415745,0.017344,0.202561,0.004864,0.048960,0.199328,0.001408,0.000416,0.897346
0.415457,0.017696,0.202240,0.004896,0.048320,0.199073,0.001376,0.000384,0.896802
0.416513,0.017537,0.202304,0.004800,0.048992,0.195841,0.001632,0.000448,0.895331
0.416129,0.036608,0.202305,0.004832,0.049504,0.200865,0.001536,0.000640,0.919395
0.416193,0.017504,0.202497,0.004896,0.047872,0.198432,0.001664,0.000416,0.896418
0.415809,0.017504,0.202368,0.004864,0.048897,0.196320,0.001568,0.000384,0.895458
0.416002,0.017376,0.202400,0.004928,0.048192,0.204577,0.001504,0.000384,0.902051
0.416033,0.017409,0.202368,0.004800,0.047968,0.208353,0.001504,0.000448,0.905731
0.416129,0.018016,0.201985,0.004896,0.048448,0.187809,0.001472,0.000416,0.885763
0.416513,0.017472,0.202401,0.004896,0.048512,0.192384,0.001600,0.000416,0.891298
0.433889,0.017568,0.202048,0.004864,0.049601,0.197440,0.001472,0.000384,0.914658
0.415906,0.017664,0.202880,0.004832,0.047552,0.210945,0.001376,0.000416,0.909603
0.416385,0.017728,0.202945,0.004864,0.047808,0.203905,0.001408,0.000640,0.902403
0.416257,0.017472,0.202369,0.004832,0.049632,0.213473,0.001536,0.000384,0.913507
0.416193,0.017504,0.202657,0.004864,0.048064,0.197504,0.001472,0.000608,0.896450
0.415778,0.017792,0.202080,0.004864,0.047648,0.202977,0.001376,0.000416,0.899779
0.416226,0.017536,0.202336,0.004832,0.049280,0.201569,0.001376,0.000384,0.900195
0.432481,0.017376,0.202593,0.004800,0.049856,0.201729,0.001280,0.000448,0.918211
0.416161,0.017408,0.202689,0.004864,0.047392,0.207264,0.001408,0.000416,0.904642
0.416801,0.017536,0.202944,0.004864,0.049409,0.197632,0.001344,0.000608,0.897698
0.416322,0.017920,0.203360,0.004768,0.049248,0.215553,0.001504,0.000608,0.916003
0.416065,0.017312,0.202177,0.004896,0.047712,0.198177,0.001376,0.000448,0.894851
0.416161,0.017376,0.202433,0.004896,0.049472,0.208289,0.001472,0.000576,0.907523
0.415713,0.017408,0.202561,0.004800,0.047936,0.202336,0.001312,0.000416,0.899778
0.434113,0.017856,0.202944,0.004832,0.047649,0.202272,0.001440,0.000384,0.919074
0.416834,0.017440,0.202592,0.004896,0.048096,0.204385,0.001408,0.000416,0.903459
0.417089,0.017601,0.203040,0.005280,0.049760,0.207873,0.001376,0.000448,0.909763
0.416225,0.017664,0.220961,0.005376,0.049664,0.201857,0.001504,0.000608,0.921955
0.415969,0.017536,0.202721,0.004832,0.048864,0.191232,0.001312,0.000448,0.889986
0.416705,0.017408,0.202304,0.004864,0.048257,0.200096,0.001408,0.000480,0.898402
0.416290,0.017568,0.202752,0.005056,0.048384,0.194529,0.001376,0.000416,0.892995
0.416737,0.017792,0.202625,0.004864,0.048128,0.198817,0.001344,0.000416,0.897955
0.416449,0.017600,0.202785,0.004736,0.048192,0.202817,0.001472,0.000416,0.901539
0.416001,0.017760,0.202785,0.004832,0.048672,0.191648,0.001568,0.000416,0.890882
0.416769,0.017504,0.223456,0.004960,0.048897,0.207168,0.001504,0.000416,0.929186
0.416418,0.017472,0.204160,0.004800,0.049408,0.200321,0.001344,0.000416,0.901955
0.416193,0.018016,0.202593,0.004864,0.048320,0.193185,0.001408,0.000640,0.892163
0.415905,0.018048,0.202369,0.004960,0.049312,0.201472,0.001600,0.000416,0.901410
0.416513,0.017344,0.202145,0.004800,0.049472,0.203040,0.001472,0.000448,0.902242
0.416545,0.018016,0.203488,0.004832,0.049056,0.201793,0.001408,0.000416,0.903618
0.415713,0.017824,0.202208,0.004896,0.048416,0.205441,0.001504,0.000416,0.903779
0.416641,0.037088,0.202881,0.004864,0.049440,0.196737,0.001408,0.000416,0.917027
0.417409,0.017504,0.202625,0.004800,0.049472,0.197504,0.001408,0.000384,0.898210
0.416385,0.017312,0.204000,0.004800,0.047585,0.194176,0.001440,0.000448,0.893250
0.418274,0.017600,0.202592,0.004864,0.047776,0.208417,0.001440,0.000416,0.909411
0.416577,0.017696,0.203809,0.004832,0.049536,0.202177,0.001440,0.000416,0.904835
0.416065,0.017824,0.203137,0.004800,0.047776,0.205281,0.001440,0.000416,0.903939
0.415969,0.017344,0.202561,0.004832,0.048608,0.199264,0.001504,0.000416,0.898786
0.434530,0.017760,0.203392,0.004832,0.048928,0.196193,0.001504,0.000416,0.914979
0.416577,0.017792,0.202721,0.004864,0.049280,0.199233,0.001248,0.000384,0.898723
0.416353,0.017728,0.202305,0.004800,0.049792,0.200033,0.001408,0.000384,0.899523
0.416481,0.017600,0.202625,0.004832,0.049536,0.198048,0.001408,0.000384,0.898114
0.415746,0.017760,0.201984,0.004896,0.049632,0.193569,0.001376,0.000384,0.892099
0.415233,0.017440,0.202305,0.004864,0.049344,0.195617,0.001312,0.000416,0.893219
0.416193,0.017472,0.202401,0.004864,0.048832,0.206305,0.001472,0.000352,0.905987
0.435617,0.017440,0.202721,0.004896,0.048032,0.200736,0.001504,0.000640,0.919618
0.415617,0.018016,0.202240,0.004832,0.049953,0.207520,0.001536,0.000384,0.906978
0.415874,0.017568,0.202560,0.004864,0.049728,0.203841,0.001536,0.000416,0.903363
0.415297,0.017504,0.202209,0.004864,0.049728,0.223329,0.001600,0.000704,0.923683
0.415809,0.017408,0.202753,0.004896,0.049312,0.197761,0.001408,0.000640,0.897507
0.416033,0.017600,0.202337,0.004864,0.048288,0.202976,0.001344,0.000416,0.900802
0.416513,0.017376,0.202176,0.004960,0.048769,0.206176,0.001472,0.000416,0.904610
0.431426,0.017824,0.202720,0.004864,0.047968,0.199329,0.001408,0.000416,0.913123
0.416545,0.017408,0.203041,0.004800,0.049184,0.206817,0.001472,0.000480,0.907043
0.416929,0.017408,0.202625,0.004800,0.049504,0.211232,0.001472,0.000416,0.912418
0.416161,0.017504,0.203233,0.004896,0.048576,0.225312,0.001440,0.000480,0.925282
0.416801,0.017344,0.202304,0.004736,0.048737,0.187392,0.001376,0.000416,0.886210
0.416546,0.017600,0.202592,0.004864,0.049760,0.197825,0.001312,0.000448,0.898211
0.416513,0.017504,0.202465,0.004896,0.049696,0.207361,0.001440,0.000384,0.907363
0.433985,0.018016,0.202049,0.004800,0.048960,0.189952,0.001440,0.000416,0.906690
0.415809,0.017760,0.202368,0.004865,0.050208,0.203680,0.001440,0.000416,0.903554
0.416674,0.017952,0.202752,0.004864,0.049440,0.197345,0.001376,0.000416,0.897475
0.416481,0.017504,0.202561,0.022208,0.048384,0.211969,0.001632,0.000384,0.928899
0.417441,0.017312,0.202337,0.005280,0.048384,0.195201,0.001472,0.000416,0.895139
0.417249,0.017728,0.202753,0.004832,0.050304,0.206176,0.001440,0.000416,0.909346
0.416417,0.017536,0.202592,0.004800,0.049889,0.202720,0.001536,0.000416,0.903426
0.416514,0.017664,0.203040,0.005216,0.049024,0.214977,0.001536,0.000416,0.916579
0.416194,0.017472,0.202336,0.004800,0.048448,0.203201,0.001440,0.000416,0.901347
0.416609,0.017632,0.202305,0.004800,0.049632,0.204129,0.001440,0.000448,0.904227
0.416577,0.017824,0.217217,0.005216,0.049088,0.199553,0.001376,0.000416,0.914499
0.416097,0.017632,0.202113,0.004800,0.048608,0.202560,0.001408,0.000416,0.900834
0.416417,0.017344,0.202272,0.004928,0.050081,0.199200,0.001376,0.000384,0.898882
0.416097,0.017376,0.202368,0.004896,0.048896,0.201921,0.001376,0.000416,0.900195
0.416353,0.017472,0.202817,0.004992,0.048704,0.198209,0.001376,0.000416,0.897411
0.416513,0.018016,0.202273,0.004864,0.049888,0.208544,0.001440,0.000384,0.910306
0.416385,0.017568,0.202272,0.004832,0.049537,0.193120,0.001408,0.000384,0.892802
0.416417,0.017728,0.202624,0.004832,0.049056,0.203873,0.001440,0.000384,0.918243
0.417377,0.017760,0.202369,0.004832,0.048256,0.194881,0.001344,0.000416,0.894211
0.416161,0.017824,0.202401,0.004832,0.049376,0.192000,0.001280,0.000576,0.891234
0.415937,0.017920,0.202560,0.004832,0.049089,0.201792,0.001504,0.000608,0.901026
0.415426,0.017664,0.202304,0.004992,0.048000,0.200033,0.001440,0.000416,0.897219
0.416097,0.017472,0.202241,0.004832,0.048544,0.202657,0.001472,0.000640,0.900547
0.415937,0.017408,0.202305,0.005024,0.049120,0.200544,0.001344,0.000416,0.898818
0.434721,0.017792,0.203521,0.004864,0.049792,0.198432,0.001536,0.000640,0.917986
0.415906,0.017504,0.202592,0.004896,0.048192,0.202529,0.001504,0.000384,0.900675
0.415937,0.017761,0.202688,0.004832,0.047712,0.201345,0.001536,0.000416,0.899363
0.415713,0.017920,0.202049,0.004928,0.048832,0.226977,0.001664,0.000384,0.925891
0.415969,0.017792,0.203105,0.004896,0.047936,0.194560,0.001664,0.000384,0.893250
0.416065,0.017760,0.203392,0.004864,0.048065,0.203840,0.001536,0.000416,0.903010
0.416482,0.017408,0.202176,0.004832,0.047936,0.193921,0.001440,0.000416,0.891363
0.433089,0.017664,0.202625,0.004864,0.049632,0.199649,0.001600,0.000384,0.917123
0.416033,0.017856,0.204737,0.004992,0.048512,0.197505,0.001440,0.000384,0.898627
0.416225,0.017792,0.202241,0.004896,0.048544,0.199200,0.001472,0.000448,0.897410
0.416065,0.017600,0.202368,0.004896,0.049761,0.226112,0.001664,0.000448,0.926018
0.416546,0.017664,0.202816,0.004864,0.047584,0.210817,0.001440,0.000448,0.909891
0.416065,0.017760,0.202273,0.004896,0.049536,0.201697,0.001568,0.000448,0.901123
0.416065,0.017216,0.202657,0.005280,0.047904,0.207041,0.001408,0.000448,0.904867
0.433217,0.017792,0.202401,0.004800,0.049344,0.208800,0.001600,0.000384,0.925186
0.416289,0.017536,0.202208,0.004864,0.050049,0.194560,0.001408,0.000384,0.894306
0.416130,0.017504,0.202592,0.004864,0.048768,0.198305,0.001536,0.000448,0.896643
0.416097,0.017824,0.202049,0.004768,0.068032,0.197601,0.001440,0.000416,0.915459
0.416545,0.017728,0.202817,0.005056,0.047808,0.216097,0.001440,0.000448,0.916643
0.416097,0.017856,0.202657,0.004896,0.048064,0.200416,0.001536,0.000416,0.898818
0.415777,0.018048,0.203552,0.004864,0.048929,0.207840,0.001472,0.000608,0.908002
0.435938,0.017728,0.202432,0.004896,0.049728,0.194849,0.001536,0.000640,0.914371
0.416609,0.017312,0.202273,0.004928,0.049600,0.199553,0.001472,0.000416,0.899843
0.415937,0.017600,0.202497,0.004896,0.050464,0.205824,0.001472,0.000608,0.906210
0.416129,0.017760,0.220353,0.005152,0.049728,0.196800,0.001600,0.000416,0.915234
0.415554,0.017440,0.202368,0.004928,0.049440,0.202817,0.001504,0.000640,0.902147
0.415713,0.017249,0.203136,0.004896,0.048896,0.192577,0.001504,0.000608,0.891171
0.415553,0.017440,0.202241,0.004864,0.050112,0.199329,0.001408,0.000448,0.898435
0.415969,0.017376,0.202369,0.004864,0.049536,0.205568,0.001536,0.000384,0.904834
0.416193,0.017984,0.202720,0.004800,0.050241,0.201024,0.001280,0.000608,0.901954
0.415394,0.017536,0.202496,0.004832,0.048864,0.211585,0.001504,0.000416,0.909667
0.416001,0.017376,0.221409,0.005248,0.049792,0.194465,0.001408,0.000704,0.914115
0.415745,0.017440,0.202689,0.004832,0.049248,0.194240,0.001408,0.000384,0.892546
0.415969,0.017440,0.202593,0.004896,0.048416,0.191424,0.001344,0.000416,0.888930
0.415873,0.017312,0.202336,0.004832,0.048513,0.187200,0.001408,0.000448,0.884610
0.415841,0.017664,0.202240,0.005216,0.047904,0.196673,0.001344,0.000448,0.893859
0.416097,0.017600,0.202081,0.005088,0.047936,0.197345,0.001440,0.000416,0.894499
0.419105,0.017760,0.203937,0.004960,0.047712,0.217280,0.001664,0.000576,0.925346
0.435713,0.017600,0.203297,0.005024,0.049280,0.204800,0.001440,0.000608,0.925858
0.416449,0.017504,0.202400,0.004864,0.048321,0.202048,0.001504,0.000576,0.900482
0.415906,0.017984,0.203168,0.004864,0.048288,0.197825,0.001760,0.000640,0.897635
0.417281,0.017664,0.202785,0.004896,0.048224,0.232289,0.001440,0.000448,0.931683
0.416257,0.017696,0.202977,0.004832,0.047872,0.193377,0.001472,0.000416,0.891747
0.416513,0.017920,0.202529,0.005024,0.047936,0.191040,0.001600,0.000384,0.889346
0.415842,0.017408,0.202368,0.004864,0.048320,0.195425,0.001344,0.000448,0.892419
0.449345,0.017697,0.203456,0.004864,0.048640,0.196929,0.001536,0.000672,0.929603
0.415713,0.017728,0.202433,0.004832,0.050240,0.197185,0.001408,0.000384,0.896195
0.415745,0.017952,0.202113,0.004864,0.048896,0.190048,0.001376,0.000608,0.888514
0.416194,0.017472,0.203904,0.004768,0.048672,0.243137,0.001472,0.000640,0.943267
0.418050,0.017696,0.203424,0.004864,0.049472,0.223009,0.001600,0.000576,0.931075
0.417250,0.017376,0.203936,0.004864,0.048384,0.211329,0.001408,0.000384,0.912387
0.416642,0.017792,0.202624,0.004928,0.047968,0.218241,0.001472,0.000384,0.917539
0.432673,0.017792,0.203713,0.004864,0.048704,0.211745,0.001440,0.000352,0.928643
0.416225,0.017344,0.202561,0.004832,0.048864,0.200129,0.001376,0.000384,0.898883
0.416225,0.017760,0.202529,0.004832,0.048576,0.208864,0.001568,0.000480,0.907458
0.415777,0.017312,0.234624,0.005376,0.048545,0.219008,0.001536,0.000608,0.950530
0.416194,0.017440,0.202272,0.004928,0.048384,0.196449,0.001568,0.000640,0.894883
0.415457,0.017344,0.202721,0.004864,0.048160,0.202113,0.001248,0.000672,0.899427
0.415713,0.017792,0.202337,0.004896,0.048192,0.206432,0.001344,0.000416,0.904322
0.415233,0.017376,0.202561,0.005056,0.048864,0.194976,0.001664,0.000416,0.892642
0.417282,0.017856,0.202208,0.004960,0.048640,0.197409,0.001856,0.000640,0.898371
0.416161,0.017761,0.202240,0.004896,0.048000,0.199009,0.001472,0.000416,0.897955
0.415585,0.034656,0.202785,0.005024,0.048000,0.192385,0.001376,0.000416,0.908035
0.415745,0.017376,0.202369,0.004800,0.048128,0.189856,0.001312,0.000384,0.886914
0.415137,0.017824,0.202752,0.004864,0.047873,0.199712,0.001376,0.000416,0.896482
0.416033,0.017793,0.202272,0.004832,0.048864,0.198017,0.001280,0.000480,0.896067
0.415425,0.017344,0.203201,0.004896,0.048160,0.205825,0.001408,0.000576,0.903715
0.416449,0.017952,0.202561,0.004832,0.047840,0.192736,0.001280,0.000640,0.890754
0.416097,0.017600,0.202720,0.004832,0.048033,0.201504,0.001344,0.000640,0.899394
0.443682,0.017632,0.202432,0.004832,0.048224,0.200161,0.001760,0.000672,0.927139
0.416097,0.017696,0.202305,0.004864,0.047712,0.204385,0.001408,0.000672,0.902627
0.416993,0.017440,0.202785,0.005056,0.048416,0.195745,0.001344,0.000608,0.896419
0.415681,0.017984,0.205345,0.005056,0.048064,0.194176,0.001248,0.000416,0.912034
0.416417,0.017792,0.202656,0.004928,0.048129,0.210656,0.001664,0.000672,0.909794
0.415138,0.018272,0.203520,0.004864,0.048384,0.187393,0.001312,0.000640,0.886275
0.419169,0.017696,0.204609,0.004960,0.047904,0.223649,0.001760,0.000576,0.929027
0.435137,0.017952,0.204161,0.005088,0.048256,0.210849,0.001728,0.000352,0.930915
0.417025,0.017536,0.203745,0.004928,0.047936,0.194848,0.001632,0.000352,0.894882
0.416641,0.017920,0.202688,0.004864,0.048289,0.195424,0.001664,0.000352,0.894818
0.416578,0.017984,0.203136,0.004832,0.048576,0.222625,0.001568,0.000416,0.922563
0.416737,0.017376,0.202849,0.004864,0.048256,0.199009,0.001472,0.000672,0.899779
0.415553,0.017760,0.204481,0.004992,0.048096,0.201345,0.001408,0.000352,0.901347
0.415969,0.017536,0.203681,0.004832,0.048000,0.191872,0.001408,0.000640,0.890594
0.431553,0.017600,0.203232,0.004768,0.048545,0.201632,0.001600,0.000672,0.916450
0.415810,0.017984,0.202880,0.004864,0.047840,0.191809,0.001632,0.000576,0.890147
0.415969,0.017536,0.202529,0.004832,0.048000,0.218177,0.001600,0.000640,0.915939
0.415713,0.017888,0.219681,0.005024,0.048128,0.208417,0.001408,0.000640,0.923875
0.415969,0.017728,0.203073,0.004800,0.048064,0.201824,0.001472,0.000576,0.900418
0.415713,0.017312,0.202816,0.004864,0.048929,0.210592,0.001408,0.000640,0.909122
0.415714,0.017408,0.202592,0.004832,0.048448,0.200961,0.001600,0.000448,0.899043
0.432417,0.017856,0.202785,0.004928,0.048448,0.213633,0.001504,0.000384,0.930915
0.417153,0.017376,0.202305,0.004864,0.047904,0.198977,0.001376,0.000448,0.897507
0.417249,0.017312,0.203617,0.004864,0.048384,0.198880,0.001376,0.000416,0.899010
0.415905,0.017344,0.220288,0.005024,0.048641,0.231584,0.001440,0.000608,0.948354
0.416386,0.017440,0.203168,0.004800,0.048416,0.203521,0.001376,0.000608,0.902755
0.416097,0.017665,0.203360,0.004896,0.048448,0.204993,0.001568,0.000640,0.904451
0.416129,0.017568,0.202657,0.004832,0.048544,0.195873,0.001248,0.000384,0.894403
0.416001,0.017696,0.202625,0.004864,0.048576,0.207488,0.001536,0.000384,0.905634
0.416129,0.017664,0.202944,0.004865,0.047872,0.214464,0.001568,0.000608,0.913282
0.415905,0.017568,0.203296,0.004832,0.048224,0.199489,0.001472,0.000384,0.897890
0.434050,0.017824,0.203520,0.004864,0.048544,0.201345,0.001376,0.000608,0.919715
0.415457,0.017984,0.202593,0.005056,0.048128,0.205377,0.001376,0.000384,0.903555
0.419777,0.017920,0.205985,0.005056,0.048352,0.231521,0.001568,0.000416,0.940035
0.417313,0.017728,0.204865,0.005344,0.048320,0.244065,0.001568,0.000448,0.947683
0.417217,0.017728,0.203233,0.005152,0.048352,0.200512,0.001568,0.000640,0.901602
0.416577,0.017952,0.203360,0.004929,0.048288,0.204000,0.001568,0.000608,0.903746
0.415906,0.017664,0.202912,0.004832,0.048416,0.194721,0.001472,0.000384,0.892931
0.432865,0.017729,0.202720,0.005056,0.048288,0.231905,0.001568,0.000640,0.947235
0.415969,0.017984,0.203745,0.005024,0.048128,0.194497,0.001312,0.000640,0.893827
0.416129,0.017856,0.202881,0.004896,0.048000,0.202624,0.001504,0.000416,0.900770
0.416289,0.017856,0.221665,0.005024,0.048928,0.208096,0.001568,0.000416,0.928642
0.416257,0.017920,0.202656,0.004864,0.048128,0.210657,0.001408,0.000640,0.909186
0.415905,0.017825,0.202656,0.004864,0.048064,0.195105,0.001408,0.000608,0.893091
0.416065,0.017760,0.202817,0.004896,0.048736,0.190017,0.001504,0.000640,0.889123
0.415809,0.017472,0.202593,0.004864,0.048960,0.207488,0.001568,0.000416,0.905890
0.416385,0.017888,0.202912,0.004896,0.048097,0.197248,0.001504,0.000384,0.895906
0.415938,0.017312,0.202720,0.005024,0.048032,0.202049,0.001376,0.000416,0.899235
0.416097,0.017664,0.223297,0.005216,0.048544,0.211489,0.001504,0.000608,0.931843
0.415809,0.017696,0.203361,0.004896,0.048800,0.207009,0.001600,0.000704,0.906403
0.416065,0.017824,0.202433,0.004896,0.048512,0.198400,0.001408,0.000640,0.897922
0.421441,0.017856,0.204705,0.004896,0.048608,0.242048,0.002176,0.000576,0.953762
0.417281,0.017504,0.203393,0.004864,0.048320,0.197536,0.001696,0.000576,0.898402
0.416705,0.017632,0.202880,0.005056,0.048417,0.212544,0.001696,0.000384,0.912386
0.415586,0.017952,0.202944,0.004864,0.048352,0.201761,0.001472,0.000416,0.899811
0.453249,0.017792,0.202721,0.004832,0.047616,0.201761,0.001504,0.000416,0.937123
0.416257,0.017856,0.203169,0.005056,0.048416,0.198208,0.001440,0.000384,0.897347
0.415745,0.017536,0.202305,0.004928,0.049152,0.186720,0.001408,0.000608,0.885026
0.415682,0.017792,0.202304,0.004928,0.048864,0.252417,0.001664,0.000608,0.951683
0.415970,0.017952,0.202400,0.004896,0.048000,0.193505,0.001408,0.000384,0.891459
0.416289,0.017760,0.203297,0.004896,0.047872,0.207841,0.001312,0.000416,0.906467
0.415841,0.017824,0.202881,0.004832,0.048480,0.207104,0.001344,0.000416,0.905154
0.433921,0.018048,0.204161,0.004832,0.048544,0.205376,0.001568,0.000384,0.924418
0.416161,0.017792,0.202240,0.004832,0.047873,0.198688,0.001472,0.000448,0.896130
0.416258,0.017824,0.202304,0.004864,0.048448,0.187361,0.001536,0.000640,0.885795
0.415841,0.017792,0.202465,0.004832,0.079712,0.206721,0.001536,0.000416,0.936355
0.415649,0.017792,0.202561,0.004832,0.047840,0.205345,0.001472,0.000416,0.902595
0.415937,0.017248,0.202241,0.004864,0.048352,0.207040,0.001408,0.000352,0.903970
0.416577,0.017504,0.202624,0.004832,0.048833,0.200672,0.001472,0.000448,0.899458
0.415618,0.017248,0.202336,0.004928,0.047936,0.202145,0.001504,0.000448,0.898947
0.415969,0.017984,0.203425,0.004960,0.047968,0.203457,0.001632,0.000416,0.902787
0.415777,0.017824,0.203041,0.004896,0.047968,0.198113,0.001408,0.000384,0.896163
0.415617,0.017920,0.222849,0.005280,0.048000,0.200480,0.001696,0.000384,0.919202
0.415521,0.017760,0.203008,0.004864,0.048225,0.189600,0.001280,0.000608,0.887522
0.415650,0.017536,0.204128,0.004864,0.048096,0.204193,0.001504,0.000640,0.903267
0.415457,0.017760,0.202657,0.004864,0.048160,0.186529,0.001408,0.000704,0.884355
0.417665,0.017568,0.204193,0.004832,0.048032,0.214208,0.001408,0.000608,0.915490
