Layer[0],Layer[1],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416673,0.017568,0.748994,0.000960,0.002048,0.001184,0.000384,1.194595
0.417025,0.017601,0.748386,0.000736,0.002592,0.001184,0.000384,1.194724
0.416513,0.017536,0.745666,0.000768,0.002112,0.001216,0.000416,1.190691
0.421122,0.017504,0.733122,0.000768,0.002144,0.001184,0.000384,1.182916
0.416289,0.017600,0.772354,0.000832,0.002464,0.001248,0.000384,1.218723
0.416546,0.017760,0.748962,0.000672,0.002336,0.001088,0.000416,1.194404
0.420897,0.017568,0.753378,0.000736,0.002208,0.001184,0.000352,1.203139
0.420865,0.017792,0.798402,0.001120,0.002752,0.001312,0.000672,1.251171
0.416737,0.017632,0.752355,0.000832,0.002560,0.001152,0.000352,1.199268
0.421569,0.017472,0.761186,0.001088,0.002496,0.001184,0.000384,1.212547
0.440226,0.017504,0.755426,0.000768,0.002208,0.001088,0.000608,1.224836
0.426689,0.017504,0.748930,0.000640,0.002080,0.001184,0.000416,1.204323
0.420674,0.017504,0.750306,0.000736,0.002272,0.001184,0.000384,1.199748
0.420385,0.017600,0.746306,0.000704,0.002400,0.001216,0.000384,1.195939
0.421057,0.017600,0.750850,0.000704,0.002432,0.001184,0.000352,1.200835
0.420385,0.017568,0.775234,0.001120,0.002464,0.001280,0.000608,1.225795
0.421089,0.017472,0.749826,0.000768,0.002176,0.001280,0.000416,1.200099
0.420449,0.017568,0.741955,0.000768,0.002176,0.001440,0.000576,1.192004
0.416833,0.017536,0.777026,0.001056,0.002688,0.001216,0.000640,1.225219
0.419778,0.017600,0.736898,0.000704,0.002656,0.001184,0.000384,1.186148
0.415617,0.017408,0.731746,0.000736,0.002112,0.001280,0.000608,1.176547
0.429377,0.017760,0.752258,0.000736,0.002080,0.001312,0.000576,1.211044
0.415521,0.017664,0.748706,0.000768,0.002272,0.001344,0.000416,1.194019
0.420034,0.017312,0.750690,0.000768,0.002240,0.001152,0.000384,1.199268
0.420129,0.017280,0.739010,0.000768,0.002080,0.001184,0.000576,1.187683
0.419810,0.017504,0.746018,0.000736,0.002432,0.001376,0.000640,1.195172
0.420161,0.017472,0.770530,0.000736,0.002240,0.001344,0.000352,1.220099
0.420641,0.017664,0.745602,0.000704,0.002112,0.001120,0.000640,1.195235
0.418561,0.017664,0.766754,0.000704,0.002304,0.001280,0.000576,1.214819
0.420129,0.017504,0.778274,0.000832,0.002496,0.001248,0.000640,1.228291
0.420161,0.017472,0.748867,0.000800,0.002496,0.001152,0.000384,1.197988
0.420033,0.017632,0.748322,0.000800,0.002208,0.001216,0.000608,1.197443
0.432866,0.017536,0.735042,0.000704,0.002208,0.001248,0.000640,1.197188
0.419777,0.017504,0.734946,0.000800,0.002400,0.001248,0.000576,1.183843
0.415874,0.017856,0.744834,0.000736,0.002080,0.001088,0.000352,1.189604
0.415489,0.017504,0.746818,0.000736,0.002272,0.001184,0.000384,1.190947
0.415810,0.017472,0.748034,0.000736,0.002176,0.001056,0.000384,1.192388
0.415713,0.017664,0.776674,0.000864,0.002400,0.001120,0.000320,1.221827
0.421345,0.017600,0.753634,0.000768,0.002176,0.001248,0.000384,1.204963
0.416609,0.017632,0.734786,0.000736,0.002272,0.001152,0.000416,1.180579
0.420033,0.017600,0.766786,0.000896,0.002464,0.001344,0.000608,1.217283
0.420161,0.017505,0.740546,0.000704,0.002528,0.001312,0.000640,1.190052
0.415201,0.017568,0.742946,0.000768,0.002208,0.001184,0.000384,1.186915
0.436322,0.017696,0.736066,0.000768,0.002112,0.001120,0.000416,1.201220
0.420129,0.017184,0.738434,0.000832,0.002112,0.001248,0.000352,1.186947
0.419585,0.017440,0.742242,0.000768,0.002176,0.001280,0.000416,1.190564
0.437793,0.017408,0.748162,0.000640,0.002496,0.001248,0.000576,1.215075
0.420578,0.017280,0.747938,0.000736,0.002272,0.001184,0.000608,1.197220
0.418529,0.020832,0.769826,0.001184,0.002880,0.001216,0.000416,1.223747
0.420833,0.017664,0.753634,0.000736,0.002432,0.000992,0.000352,1.203139
0.420065,0.017504,0.746147,0.000672,0.002208,0.001312,0.000352,1.195524
0.420161,0.017696,0.774306,0.000736,0.002592,0.001120,0.000608,1.224035
0.421058,0.017504,0.740450,0.001056,0.002048,0.001024,0.000608,1.191012
0.420833,0.017568,0.752642,0.000704,0.002304,0.001312,0.000384,1.202211
0.433186,0.017312,0.751362,0.000960,0.002432,0.001184,0.000608,1.213796
0.414529,0.017472,0.738498,0.000736,0.002368,0.001248,0.000352,1.181827
0.421281,0.017568,0.748770,0.000800,0.002240,0.001248,0.000384,1.199395
0.420321,0.017569,0.752130,0.000736,0.002208,0.001280,0.000608,1.202020
0.420129,0.017664,0.757314,0.000960,0.002848,0.001280,0.000608,1.208675
0.417794,0.017696,0.772642,0.000896,0.002336,0.001152,0.000576,1.219684
0.420769,0.017760,0.746338,0.000832,0.002432,0.001184,0.000352,1.196547
0.420705,0.017440,0.750114,0.000736,0.002144,0.001216,0.000352,1.199331
0.416641,0.017504,0.773859,0.000992,0.002400,0.001120,0.000352,1.219812
0.420545,0.017728,0.755426,0.000672,0.002112,0.001120,0.000384,1.204419
0.420322,0.017440,0.752226,0.000672,0.002176,0.001280,0.000416,1.201060
0.436193,0.017344,0.739138,0.000736,0.002080,0.001152,0.000384,1.203619
0.420610,0.017696,0.743938,0.000736,0.002208,0.001120,0.000384,1.192836
0.415873,0.021024,0.754402,0.000896,0.002304,0.001248,0.000608,1.203171
0.420225,0.017440,0.761410,0.000704,0.002304,0.001440,0.000352,1.211139
0.420513,0.017472,0.750723,0.000896,0.002464,0.001088,0.000384,1.199972
0.420289,0.017536,0.769890,0.000832,0.002368,0.001248,0.000384,1.219523
0.420450,0.017504,0.747970,0.000704,0.002272,0.001184,0.000384,1.196868
0.420673,0.017376,0.747714,0.000672,0.002400,0.001248,0.000608,1.197251
0.416386,0.017408,0.778946,0.000832,0.002528,0.001184,0.000352,1.224548
0.415105,0.017376,0.750690,0.000768,0.002112,0.001152,0.000384,1.194147
0.420833,0.017568,0.751650,0.000672,0.002240,0.001056,0.000384,1.200995
0.455265,0.017665,0.758530,0.000800,0.002272,0.001216,0.000384,1.242916
0.416801,0.017600,0.750562,0.000736,0.002208,0.000992,0.000672,1.197251
0.422370,0.017504,0.758402,0.000864,0.002400,0.000992,0.000384,1.209636
0.420769,0.017696,0.752194,0.000768,0.002368,0.001024,0.000352,1.201891
0.421825,0.017472,0.750146,0.000768,0.002272,0.001216,0.000576,1.200899
0.420865,0.017632,0.782115,0.000768,0.002112,0.001248,0.000352,1.232164
0.416545,0.017504,0.752322,0.000768,0.002048,0.001120,0.000384,1.197763
0.420674,0.017600,0.750946,0.000864,0.002144,0.001056,0.000384,1.200548
0.420513,0.017856,0.765826,0.000704,0.002208,0.001152,0.000352,1.215363
0.420962,0.017536,0.749218,0.000672,0.002176,0.001056,0.000416,1.198564
0.420769,0.017632,0.748546,0.000736,0.002176,0.001152,0.000352,1.198051
0.432833,0.017728,0.748258,0.000896,0.002592,0.001152,0.000608,1.211491
0.416001,0.017536,0.751139,0.000896,0.002368,0.001184,0.000416,1.196324
0.421889,0.017600,0.753186,0.000864,0.002976,0.001472,0.000416,1.204995
0.416866,0.017696,0.746722,0.000864,0.002208,0.001152,0.000640,1.192964
0.417185,0.017440,0.741346,0.000896,0.002560,0.001088,0.000320,1.187139
0.420226,0.017632,0.763138,0.001024,0.003296,0.001120,0.000384,1.214724
0.415201,0.017472,0.735842,0.000768,0.002016,0.001152,0.000576,1.179363
0.420290,0.017504,0.746978,0.000736,0.001952,0.001024,0.000576,1.194884
0.420097,0.017664,0.761954,0.000832,0.003104,0.001216,0.000448,1.211395
0.415010,0.018240,0.735298,0.000800,0.002112,0.001056,0.000416,1.178724
0.417313,0.017920,0.751778,0.000704,0.002240,0.001056,0.000384,1.198467
0.420129,0.017760,0.752514,0.000704,0.002336,0.001216,0.000384,1.201251
0.420417,0.017408,0.745954,0.000704,0.002048,0.001248,0.000608,1.194147
0.420801,0.017632,0.729698,0.000768,0.001888,0.001280,0.000608,1.179043
0.435809,0.017664,0.745859,0.000864,0.002976,0.001184,0.000352,1.211620
0.417313,0.017376,0.747426,0.000704,0.001984,0.001312,0.000352,1.192259
0.420225,0.017504,0.746051,0.000704,0.001920,0.001184,0.000384,1.193828
0.419905,0.017440,0.742146,0.000704,0.002144,0.001248,0.000352,1.190371
0.415138,0.017440,0.746786,0.000672,0.002208,0.001088,0.000352,1.189668
0.420417,0.017696,0.784962,0.000864,0.003296,0.001184,0.000384,1.235587
0.416385,0.017760,0.741410,0.000672,0.002432,0.001120,0.000384,1.187555
0.415809,0.017824,0.746050,0.000672,0.002208,0.001184,0.000608,1.190883
0.416225,0.017504,0.763138,0.000832,0.002176,0.001056,0.000384,1.207651
0.419681,0.017729,0.737890,0.000736,0.002144,0.001280,0.000640,1.186020
0.419713,0.017568,0.741890,0.000736,0.002048,0.001088,0.000384,1.189667
0.430626,0.017824,0.749218,0.000704,0.002080,0.001120,0.000352,1.207748
0.420353,0.017568,0.729954,0.000704,0.002048,0.001152,0.000384,1.178115
0.415233,0.017505,0.739618,0.000672,0.002528,0.001152,0.000352,1.183364
0.420161,0.017824,0.739042,0.000704,0.002272,0.001056,0.000352,1.187491
0.415362,0.017568,0.739810,0.000800,0.001920,0.001024,0.000320,1.182564
0.418081,0.017504,0.774402,0.001216,0.003552,0.001216,0.000608,1.224707
0.420801,0.017728,0.766146,0.000864,0.002528,0.001120,0.000608,1.216547
0.420417,0.017344,0.753091,0.000800,0.003328,0.001120,0.000352,1.203076
0.415873,0.017472,0.772962,0.000736,0.002400,0.001024,0.000608,1.218051
0.416097,0.017697,0.745250,0.000704,0.002336,0.001120,0.000384,1.189668
0.421537,0.017536,0.747458,0.000768,0.003040,0.000960,0.000320,1.197923
0.441506,0.017824,0.742786,0.000832,0.003264,0.000896,0.000320,1.215524
0.420097,0.017632,0.735586,0.000736,0.002048,0.001248,0.000608,1.183971
0.419329,0.017504,0.733570,0.000704,0.002048,0.001056,0.000352,1.180739
0.437601,0.017408,0.742434,0.000736,0.001984,0.000960,0.000608,1.208131
0.417537,0.017664,0.745922,0.001216,0.003488,0.001120,0.000320,1.195427
0.416289,0.017728,0.753251,0.000864,0.003424,0.001184,0.000384,1.199716
0.421377,0.017728,0.749346,0.000736,0.002208,0.001248,0.000576,1.199875
0.416065,0.017760,0.749794,0.000736,0.002368,0.001024,0.000384,1.194308
0.420257,0.017472,0.763458,0.000736,0.003136,0.001152,0.000448,1.213123
0.415618,0.017632,0.739778,0.000704,0.002272,0.001152,0.000384,1.183684
0.419681,0.017568,0.745826,0.000672,0.002112,0.000992,0.000352,1.194051
0.420002,0.017536,0.751970,0.000768,0.002144,0.000928,0.000416,1.200932
0.416513,0.017376,0.728226,0.000768,0.002048,0.001056,0.000416,1.172611
0.422114,0.017376,0.745378,0.000800,0.002112,0.001024,0.000608,1.195492
0.431297,0.017696,0.771171,0.000736,0.003232,0.001216,0.000608,1.234212
0.420545,0.017504,0.751010,0.000736,0.002048,0.001184,0.000384,1.200419
0.420930,0.017408,0.749602,0.000704,0.002336,0.001152,0.000384,1.198884
0.416001,0.017632,0.744962,0.000736,0.002112,0.001312,0.000384,1.189411
0.416258,0.017312,0.750242,0.000736,0.002112,0.001088,0.000608,1.194884
0.420353,0.017600,0.762338,0.000864,0.003552,0.001184,0.000448,1.213443
0.420833,0.017472,0.751874,0.000768,0.002112,0.000960,0.000608,1.200643
0.420001,0.017760,0.748802,0.000672,0.003008,0.001376,0.000384,1.198723
0.420289,0.018144,0.771074,0.000768,0.003232,0.001120,0.000416,1.221411
0.417345,0.017760,0.755811,0.000832,0.002304,0.001056,0.000384,1.202340
0.415649,0.017856,0.753378,0.000672,0.002080,0.001120,0.000576,1.198243
0.445570,0.017824,0.743906,0.000800,0.002144,0.000960,0.000416,1.218148
0.420257,0.017600,0.748450,0.000704,0.003200,0.001120,0.000352,1.198659
0.421473,0.017568,0.734210,0.000672,0.003040,0.001152,0.000384,1.185155
0.437665,0.017728,0.751619,0.000832,0.002240,0.001056,0.000416,1.219172
0.420385,0.017728,0.739586,0.000736,0.003136,0.001088,0.000576,1.189763
0.415777,0.017473,0.767682,0.000896,0.002912,0.001184,0.000384,1.213252
0.416129,0.017504,0.755714,0.000800,0.003360,0.001120,0.000384,1.202147
0.415650,0.017472,0.747970,0.000832,0.003392,0.001120,0.000416,1.193444
0.417569,0.017856,0.765122,0.000736,0.003200,0.001472,0.000352,1.213379
0.420577,0.017472,0.749346,0.000768,0.002208,0.001248,0.000384,1.198691
0.420001,0.017697,0.739778,0.000736,0.002144,0.001184,0.000416,1.188484
0.420577,0.017408,0.763746,0.000768,0.002144,0.001152,0.000608,1.213059
0.420290,0.017344,0.750530,0.000736,0.002048,0.001120,0.000384,1.199556
0.419905,0.017632,0.776099,0.000640,0.002272,0.001280,0.000384,1.224932
0.437569,0.017696,0.754466,0.000736,0.002080,0.001152,0.000608,1.220771
0.415394,0.017408,0.756354,0.000768,0.002208,0.001152,0.000416,1.200324
0.420417,0.017696,0.769186,0.000704,0.002208,0.001248,0.000352,1.218723
0.420225,0.017600,0.742370,0.000672,0.002304,0.001216,0.000416,1.191299
0.416321,0.017504,0.760291,0.000768,0.002560,0.001152,0.000384,1.206468
0.420289,0.017792,0.811170,0.000928,0.002368,0.001120,0.000352,1.261219
0.419969,0.017472,0.744418,0.000832,0.002240,0.001152,0.000352,1.192963
0.421121,0.017536,0.749922,0.000832,0.002176,0.001280,0.000352,1.199683
0.415393,0.017568,0.761474,0.000704,0.002144,0.001120,0.000576,1.205667
0.419873,0.017696,0.745763,0.000736,0.002208,0.001120,0.000576,1.194532
0.415329,0.017600,0.749538,0.000768,0.002400,0.001120,0.000352,1.193667
0.432258,0.017728,0.749538,0.000800,0.002336,0.001120,0.000640,1.210980
0.420417,0.017472,0.752930,0.000736,0.002144,0.001408,0.000576,1.201987
0.420225,0.017472,0.745378,0.000704,0.001984,0.001152,0.000608,1.193955
0.418017,0.017472,0.753059,0.000800,0.002432,0.001120,0.000384,1.201124
0.415969,0.017920,0.758018,0.000768,0.002240,0.001152,0.000448,1.202883
0.420386,0.017664,0.770114,0.000704,0.003328,0.001184,0.000384,1.221060
0.415745,0.017664,0.756994,0.000800,0.003360,0.001376,0.000640,1.203235
0.420449,0.017472,0.757890,0.000832,0.003328,0.001312,0.000384,1.208451
0.420417,0.017601,0.768354,0.000800,0.003456,0.001248,0.000640,1.221316
0.420225,0.017696,0.752642,0.000768,0.002112,0.001152,0.000384,1.201923
0.419841,0.017600,0.747522,0.000704,0.002400,0.001056,0.000352,1.195907
0.437281,0.017728,0.748802,0.000736,0.002016,0.001152,0.000576,1.214851
0.420097,0.017472,0.757890,0.000800,0.002368,0.001088,0.000352,1.206211
0.416193,0.018241,0.757410,0.000896,0.002272,0.001120,0.000384,1.204388
0.420673,0.017536,0.744194,0.000736,0.002112,0.001120,0.000576,1.194275
0.420545,0.017600,0.757698,0.000704,0.002304,0.001248,0.000576,1.207651
0.420353,0.020832,0.767971,0.000800,0.002304,0.001152,0.000576,1.221028
0.419905,0.017504,0.751330,0.000736,0.002368,0.001184,0.000576,1.199939
0.419842,0.017664,0.746146,0.000736,0.002016,0.001184,0.000416,1.194692
0.415841,0.017408,0.772098,0.000800,0.002240,0.001216,0.000608,1.216835
0.419937,0.017664,0.748290,0.000672,0.002912,0.001184,0.000384,1.197443
0.422145,0.017664,0.744771,0.000672,0.001984,0.001152,0.000672,1.195652
0.453441,0.017696,0.746914,0.000736,0.003264,0.001216,0.000608,1.231107
0.417730,0.017696,0.741218,0.000832,0.002656,0.001184,0.000352,1.188996
0.420609,0.018016,0.754082,0.000864,0.002240,0.001184,0.000352,1.203843
0.421761,0.017600,0.747074,0.000640,0.002240,0.001152,0.000672,1.197283
0.420513,0.017281,0.739490,0.000672,0.002208,0.001088,0.000288,1.188068
0.415777,0.017472,0.765826,0.000768,0.002112,0.000992,0.000608,1.210819
0.415746,0.017920,0.747138,0.000704,0.002304,0.001088,0.000352,1.192068
0.420641,0.017632,0.753346,0.000768,0.003136,0.001184,0.000352,1.204067
0.420129,0.017728,0.774082,0.000704,0.003168,0.001120,0.000640,1.224259
0.415041,0.017793,0.761058,0.000768,0.002080,0.001152,0.000288,1.204932
0.420353,0.017600,0.749410,0.000704,0.002240,0.001056,0.000416,1.197923
0.431873,0.017728,0.762914,0.000960,0.002240,0.001152,0.000384,1.224835
0.420353,0.017536,0.750371,0.000736,0.002112,0.001088,0.000384,1.199172
0.419937,0.017472,0.748834,0.000736,0.003008,0.001184,0.000384,1.198211
0.415362,0.017472,0.750050,0.000704,0.002016,0.001152,0.000416,1.193604
0.420001,0.017504,0.748802,0.000672,0.002272,0.001056,0.000384,1.197219
0.415553,0.017472,0.758178,0.000768,0.002464,0.001248,0.000480,1.202915
0.419745,0.017472,0.738594,0.000800,0.002144,0.001056,0.000320,1.186755
0.415105,0.017600,0.738978,0.000736,0.002144,0.001088,0.000384,1.182275
0.421121,0.017761,0.791074,0.001120,0.002784,0.001344,0.000352,1.242436
0.416449,0.017440,0.781250,0.000768,0.002368,0.001248,0.000384,1.226819
0.415681,0.018176,0.753538,0.000896,0.002400,0.001152,0.000704,1.200003
0.433346,0.017632,0.748322,0.000704,0.002176,0.000960,0.000352,1.209828
0.417217,0.017408,0.745090,0.001056,0.002656,0.001216,0.000416,1.191651
0.421121,0.017504,0.749698,0.000672,0.002144,0.001152,0.000640,1.199235
0.417313,0.017313,0.748770,0.000768,0.002208,0.001120,0.000608,1.194532
0.419937,0.017632,0.746722,0.000736,0.002208,0.001184,0.000352,1.195171
0.419810,0.020832,0.773890,0.000672,0.002432,0.001184,0.000416,1.225988
0.420033,0.017408,0.751042,0.000769,0.002272,0.001152,0.000384,1.199172
0.419937,0.017632,0.739842,0.000736,0.002368,0.001088,0.000352,1.188355
0.416802,0.017760,0.784386,0.000864,0.002848,0.001248,0.000448,1.235300
0.421473,0.017632,0.758178,0.000736,0.002240,0.001152,0.000640,1.208835
0.415937,0.017504,0.756674,0.000768,0.002176,0.001120,0.000608,1.201315
0.433218,0.017632,0.754626,0.000768,0.002208,0.001056,0.000352,1.217092
0.415809,0.017504,0.743138,0.000672,0.002240,0.001120,0.000608,1.187299
0.415809,0.017664,0.749250,0.000768,0.002208,0.001088,0.000320,1.193891
0.420225,0.017856,0.754531,0.000800,0.002208,0.001056,0.000384,1.203428
0.420001,0.017728,0.748738,0.000672,0.002208,0.001184,0.000416,1.197859
0.420066,0.020992,0.766754,0.000864,0.003328,0.001056,0.000352,1.221636
0.419777,0.017728,0.741922,0.000672,0.002176,0.001088,0.000416,1.190435
0.416929,0.021024,0.734210,0.000736,0.003392,0.001248,0.000416,1.185059
0.422178,0.017760,0.768194,0.001056,0.004448,0.001280,0.000736,1.223076
0.418625,0.017792,0.749058,0.000768,0.002144,0.001152,0.000384,1.196707
0.421633,0.018304,0.743458,0.000768,0.002400,0.001120,0.000384,1.194947
0.437953,0.017473,0.747874,0.000768,0.002336,0.001056,0.000416,1.214308
0.420961,0.017504,0.741698,0.000768,0.003264,0.001184,0.000352,1.192035
0.421378,0.017760,0.752162,0.000832,0.002144,0.001056,0.000352,1.202212
0.433249,0.017760,0.747682,0.000640,0.002496,0.000992,0.000352,1.209699
0.424481,0.020960,0.757826,0.000960,0.002336,0.001056,0.000352,1.214531
0.416609,0.020993,0.765282,0.000768,0.002976,0.001184,0.000384,1.214884
0.416417,0.017760,0.747010,0.000992,0.002208,0.001184,0.000608,1.194019
0.416481,0.017792,0.750946,0.000832,0.002304,0.001184,0.000384,1.196451
0.420577,0.017536,0.773635,0.000928,0.003296,0.001184,0.000384,1.224484
0.421121,0.017440,0.746562,0.000768,0.002112,0.001248,0.000352,1.195811
0.421793,0.017696,0.737986,0.000704,0.002048,0.001184,0.000576,1.188899
0.421153,0.017568,0.751906,0.000736,0.002496,0.001216,0.000384,1.201827
0.419073,0.017504,0.744130,0.000736,0.002144,0.001152,0.000384,1.191715
0.419873,0.017473,0.752898,0.000704,0.002112,0.001312,0.000384,1.201220
0.436129,0.017664,0.758274,0.000800,0.002368,0.001056,0.000320,1.224003
0.415009,0.017536,0.734530,0.000704,0.002272,0.000960,0.000416,1.177635
0.416833,0.017824,0.774435,0.000672,0.002400,0.001120,0.000320,1.220964
0.416257,0.017504,0.748738,0.000672,0.002208,0.001152,0.000544,1.193571
0.419777,0.017536,0.745730,0.000640,0.002336,0.001056,0.000352,1.193923
0.415713,0.017568,0.772003,0.000768,0.002048,0.001184,0.000384,1.216068
0.417697,0.017760,0.749826,0.000704,0.002112,0.001248,0.000384,1.196003
0.415138,0.017504,0.747682,0.000736,0.002016,0.001088,0.000352,1.191076
0.420065,0.017472,0.773922,0.000800,0.003040,0.001024,0.000416,1.224387
0.419745,0.017632,0.748098,0.000640,0.003392,0.001088,0.000384,1.197763
0.420449,0.017473,0.746082,0.000768,0.001984,0.001024,0.000384,1.194692
0.453345,0.017536,0.749826,0.000704,0.002240,0.001024,0.000608,1.231907
0.417313,0.017568,0.750434,0.000832,0.002528,0.001088,0.000320,1.197891
0.420833,0.017440,0.739235,0.000736,0.002144,0.001056,0.000352,1.188164
0.420865,0.017504,0.786306,0.000736,0.002528,0.001152,0.000576,1.237507
0.420225,0.017632,0.738018,0.000704,0.002016,0.001088,0.000576,1.186243
0.420673,0.017664,0.778979,0.000704,0.002048,0.001088,0.000384,1.228420
0.420705,0.017472,0.738434,0.000864,0.002624,0.001088,0.000352,1.188707
0.416194,0.017824,0.751970,0.000704,0.002112,0.001056,0.000384,1.196772
0.420257,0.017600,0.770210,0.000864,0.003297,0.001152,0.000384,1.220484
0.420609,0.017568,0.746658,0.000768,0.002080,0.001088,0.000352,1.195619
0.419777,0.017568,0.752322,0.000672,0.002176,0.001024,0.000320,1.200036
0.436001,0.017536,0.771522,0.000800,0.002368,0.001120,0.000608,1.238692
0.415809,0.017504,0.754114,0.000736,0.002464,0.001088,0.000672,1.199011
0.421025,0.017760,0.818114,0.000768,0.002240,0.001152,0.000576,1.270147
0.421666,0.017472,0.749474,0.000736,0.002080,0.001152,0.000384,1.199460
0.420929,0.017440,0.746402,0.000704,0.002752,0.001184,0.000416,1.197571
0.417921,0.017472,0.765858,0.000736,0.002208,0.001184,0.000576,1.212675
0.420802,0.017536,0.746370,0.000640,0.002048,0.001184,0.000384,1.195684
0.420289,0.017408,0.751874,0.000768,0.002208,0.001248,0.000352,1.200579
0.420801,0.017440,0.769666,0.000800,0.002912,0.001280,0.000352,1.220291
0.416194,0.017600,0.744770,0.000768,0.002400,0.001152,0.000576,1.189700
0.421473,0.017568,0.765314,0.000928,0.003456,0.001248,0.000672,1.220259
0.433825,0.017344,0.746530,0.000672,0.002240,0.001184,0.000384,1.209283
0.420674,0.017696,0.759810,0.000800,0.002528,0.001120,0.000320,1.211972
0.416673,0.017504,0.775971,0.000768,0.003232,0.001376,0.000576,1.222436
0.420865,0.017248,0.761922,0.000768,0.002144,0.001216,0.000384,1.210947
0.420866,0.017568,0.754370,0.000800,0.002016,0.001120,0.000352,1.203460
0.415169,0.017408,0.777923,0.000736,0.002624,0.001152,0.000608,1.222276
0.416193,0.017472,0.757986,0.000800,0.002112,0.001280,0.000608,1.202723
0.420642,0.017728,0.758338,0.000800,0.002272,0.001088,0.000352,1.207620
0.442241,0.017792,0.746787,0.000672,0.002144,0.001248,0.000608,1.218500
0.421409,0.017696,0.755714,0.000736,0.003040,0.001408,0.000416,1.209091
0.421025,0.017632,0.756514,0.000704,0.002144,0.001472,0.000352,1.206627
0.416513,0.017505,0.754850,0.000704,0.002144,0.001248,0.000608,1.201028
0.420897,0.017760,0.754594,0.000832,0.003264,0.001344,0.000608,1.206083
0.420929,0.017472,0.781890,0.000928,0.003296,0.001088,0.000384,1.233667
0.420770,0.017696,0.762178,0.000832,0.003104,0.001440,0.000352,1.213060
0.421505,0.017568,0.760066,0.000896,0.002496,0.001152,0.000608,1.211299
0.416385,0.020992,0.780098,0.000960,0.002464,0.001152,0.000352,1.229155
0.420386,0.017632,0.743362,0.000928,0.003136,0.001184,0.000608,1.194148
0.415745,0.017472,0.756130,0.000896,0.002336,0.001344,0.000417,1.201796
0.438881,0.017696,0.757090,0.000800,0.002528,0.001216,0.000576,1.226051
0.415906,0.017632,0.750466,0.000672,0.002240,0.001056,0.000576,1.195172
0.421185,0.017568,0.753027,0.000640,0.002592,0.001344,0.000608,1.203556
