Layer[0],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.417057,0.830722,0.002560,0.001120,0.000352,1.257443
0.418113,0.780578,0.002784,0.001280,0.000352,1.209187
0.417218,0.770594,0.002688,0.001312,0.000384,1.197796
0.434113,0.773282,0.002720,0.001184,0.000384,1.217443
0.416065,0.776898,0.002624,0.001152,0.000416,1.202627
0.416225,0.763714,0.002656,0.001184,0.000448,1.189475
0.434273,0.767874,0.002528,0.001120,0.000384,1.212259
0.416097,0.774403,0.002496,0.001280,0.000416,1.200004
0.417089,0.840995,0.002656,0.001184,0.000384,1.267972
0.417921,0.788162,0.002464,0.001184,0.000352,1.215907
0.416897,0.780642,0.002752,0.001248,0.000640,1.208131
0.417281,0.809570,0.002624,0.001216,0.000384,1.236739
0.416705,0.781602,0.002496,0.001216,0.000416,1.208579
0.416481,0.800066,0.002496,0.001280,0.000384,1.226339
0.436417,0.777506,0.002496,0.001312,0.000416,1.224035
0.417410,0.780866,0.002400,0.001120,0.000384,1.207684
0.417185,0.781826,0.002496,0.001184,0.000416,1.208643
0.418145,0.754306,0.002496,0.001184,0.000384,1.181635
0.417761,0.774690,0.002496,0.001216,0.000384,1.201859
0.417601,0.826850,0.002432,0.001216,0.000352,1.254371
0.418593,0.810498,0.002432,0.001216,0.000384,1.239107
0.418113,0.791202,0.002496,0.001216,0.000416,1.219331
0.443041,0.807330,0.002400,0.001152,0.000352,1.260323
0.416801,0.773986,0.002464,0.001216,0.000416,1.200611
0.417122,0.778562,0.002336,0.001216,0.000384,1.205092
0.417281,0.806339,0.002624,0.001152,0.000384,1.233156
0.416865,0.770882,0.002849,0.001280,0.000352,1.197956
0.418017,0.802530,0.002432,0.001120,0.000352,1.229667
0.416609,0.771586,0.002400,0.001056,0.000416,1.197731
0.416929,0.760738,0.002560,0.001152,0.000384,1.187107
0.417601,0.800834,0.002560,0.001184,0.000384,1.228867
0.417345,0.784034,0.002656,0.001376,0.000416,1.212099
0.416482,0.775778,0.002496,0.001184,0.000416,1.201892
0.433602,0.783330,0.002496,0.001248,0.000416,1.226884
0.416545,0.780419,0.002816,0.001216,0.000384,1.207044
0.416385,0.777058,0.002464,0.001248,0.000384,1.202979
0.416513,0.778690,0.002496,0.001248,0.000416,1.205187
0.415745,0.778562,0.002528,0.001184,0.000352,1.203843
0.416929,0.804418,0.002816,0.001216,0.000320,1.231491
0.416001,0.779266,0.002560,0.001184,0.000384,1.204835
0.417281,0.811970,0.002464,0.001152,0.000384,1.238915
0.418401,0.835234,0.002816,0.001280,0.000416,1.264195
0.417281,0.771234,0.002560,0.001312,0.000384,1.198467
0.416354,0.776674,0.002560,0.001184,0.000384,1.202500
0.436354,0.777730,0.002560,0.001312,0.000384,1.224452
0.417185,0.780003,0.002528,0.001184,0.000384,1.207140
0.416321,0.837955,0.002976,0.000960,0.000448,1.263716
0.415809,0.770562,0.002752,0.001152,0.000384,1.195747
0.417153,0.744258,0.002304,0.000928,0.000352,1.170115
0.416353,0.768002,0.003040,0.001056,0.000352,1.193635
0.417025,0.768770,0.002368,0.001216,0.000384,1.195331
0.417250,0.748386,0.002368,0.001024,0.000416,1.174148
0.416673,0.790882,0.003552,0.001024,0.000384,1.217763
0.416353,0.772290,0.002368,0.000896,0.000320,1.196835
0.416161,0.763330,0.002336,0.001152,0.000320,1.187939
0.429154,0.753666,0.002528,0.000992,0.000352,1.192356
0.416161,0.746274,0.002368,0.000928,0.000384,1.171331
0.415297,0.780130,0.002560,0.000992,0.000384,1.203843
0.429281,0.755362,0.002432,0.000896,0.000416,1.193059
0.415809,0.755490,0.002144,0.001152,0.000384,1.180291
0.416962,0.765186,0.002336,0.000960,0.000384,1.192100
0.416450,0.773282,0.002272,0.001120,0.000384,1.198884
0.416353,0.803715,0.002240,0.000992,0.000384,1.229092
0.415809,0.791490,0.002241,0.001024,0.000416,1.216932
0.417057,0.773858,0.002304,0.001056,0.000416,1.199971
0.415617,0.764546,0.002240,0.001088,0.000352,1.188835
0.416577,0.787842,0.003680,0.001216,0.000384,1.215267
0.415521,0.770818,0.002368,0.001152,0.000416,1.195555
0.416801,0.758114,0.002336,0.001216,0.000384,1.183619
0.433154,0.825346,0.002592,0.001056,0.000384,1.267524
0.417922,0.761570,0.002496,0.001248,0.000416,1.189348
0.416033,0.755523,0.002496,0.001088,0.000352,1.180804
0.415649,0.755266,0.002336,0.000992,0.000352,1.179555
0.419201,0.767042,0.002688,0.001152,0.000352,1.196387
0.416321,0.789922,0.003264,0.001088,0.000352,1.216483
0.415777,0.766594,0.002400,0.001184,0.000416,1.191843
0.417217,0.768354,0.002368,0.001184,0.000416,1.194467
0.416481,0.792770,0.003232,0.001216,0.000384,1.219235
0.416129,0.761282,0.002400,0.001056,0.000416,1.186403
0.416930,0.772930,0.002304,0.001184,0.000352,1.198724
0.441762,0.787074,0.002464,0.001152,0.000384,1.238468
0.415938,0.782466,0.003008,0.001152,0.000384,1.209476
0.417537,0.753442,0.003136,0.001025,0.000320,1.180164
0.429793,0.782978,0.002368,0.000800,0.000352,1.221091
0.416865,0.743074,0.002336,0.000832,0.000320,1.167907
0.415777,0.752578,0.002304,0.001024,0.000352,1.176803
0.417857,0.759330,0.003584,0.000928,0.000352,1.186083
0.415202,0.751746,0.002272,0.000896,0.000384,1.175236
0.416641,0.792451,0.003648,0.001152,0.000448,1.220772
0.415073,0.788642,0.002272,0.000960,0.000352,1.211811
0.417697,0.778818,0.002592,0.001120,0.000416,1.206371
0.417025,0.813058,0.002528,0.000896,0.000384,1.239075
0.415873,0.752450,0.002272,0.000864,0.000384,1.176547
0.416193,0.757634,0.002336,0.000960,0.000384,1.182371
0.416449,0.806178,0.003520,0.001024,0.000352,1.233411
0.416961,0.770114,0.002624,0.001184,0.000384,1.197283
0.417089,0.752802,0.002432,0.001056,0.000352,1.178947
0.430946,0.759874,0.003680,0.000928,0.000352,1.200964
0.415842,0.798594,0.002816,0.000992,0.000416,1.224036
0.417474,0.771970,0.002304,0.001152,0.000384,1.198564
0.415618,0.785634,0.002400,0.001120,0.000384,1.211300
0.416354,0.770370,0.002336,0.001120,0.000352,1.195972
0.416450,0.786114,0.001952,0.001120,0.000320,1.211236
0.416130,0.773378,0.002240,0.001120,0.000320,1.198436
0.418497,0.770883,0.002176,0.001120,0.000416,1.198212
0.416193,0.799683,0.002464,0.001152,0.000416,1.224932
0.416418,0.761506,0.002240,0.001152,0.000320,1.186756
0.415201,0.798467,0.002208,0.001152,0.000384,1.222244
0.434786,0.765090,0.002272,0.001120,0.000384,1.209028
0.417089,0.776035,0.002336,0.001152,0.000320,1.202020
0.417825,0.768195,0.002368,0.001184,0.000384,1.195844
0.417538,0.771170,0.002272,0.001120,0.000320,1.197572
0.416385,0.795299,0.002240,0.001152,0.000384,1.220932
0.416546,0.796002,0.002400,0.001152,0.000384,1.221828
0.417154,0.763202,0.002368,0.001152,0.000352,1.189412
0.415522,0.789314,0.002272,0.001120,0.000352,1.213892
0.417378,0.793506,0.002432,0.001088,0.000384,1.219812
0.417602,0.767810,0.002432,0.001216,0.000384,1.194948
0.416130,0.773154,0.002400,0.001184,0.000352,1.198116
0.444353,0.790050,0.002528,0.001152,0.000320,1.244419
0.416193,0.780450,0.002720,0.001152,0.000352,1.206371
0.416065,0.796770,0.002336,0.001184,0.000352,1.222211
0.416321,0.758338,0.002400,0.001152,0.000320,1.183395
0.416737,0.770082,0.002400,0.001216,0.000384,1.195939
0.415841,0.788610,0.002464,0.001248,0.000352,1.213859
0.415905,0.753026,0.002368,0.001152,0.000384,1.178595
0.415777,0.764034,0.002400,0.001152,0.000352,1.188739
0.416449,0.784546,0.002304,0.001152,0.000352,1.210595
0.416065,0.760002,0.002240,0.001216,0.000352,1.185187
0.416513,0.758882,0.002848,0.001248,0.000416,1.187491
0.435041,0.793858,0.002368,0.001184,0.000352,1.238339
0.416225,0.755266,0.002336,0.001152,0.000384,1.180483
0.416353,0.760002,0.002272,0.001152,0.000384,1.185155
0.432737,0.772450,0.002336,0.000928,0.000352,1.214083
0.417345,0.757954,0.002400,0.000960,0.000416,1.184259
0.416257,0.776482,0.003712,0.000992,0.000384,1.203747
0.417313,0.771586,0.002528,0.001056,0.000352,1.198179
0.416129,0.759458,0.002304,0.000992,0.000384,1.183779
0.416449,0.755266,0.003520,0.001056,0.000384,1.181507
0.415841,0.774210,0.002368,0.000960,0.000352,1.199331
0.415009,0.766466,0.003584,0.001024,0.000384,1.191139
0.415937,0.793698,0.002432,0.000896,0.000416,1.218019
0.417537,0.747362,0.002336,0.001344,0.000352,1.173763
0.417473,0.754242,0.002176,0.000960,0.000352,1.179651
0.434849,0.796802,0.002208,0.001120,0.000384,1.241219
0.416609,0.779170,0.003328,0.001088,0.000352,1.205539
0.417537,0.790562,0.002336,0.000992,0.000352,1.216771
0.429601,0.770786,0.002688,0.001120,0.000352,1.210115
0.416737,0.767266,0.002240,0.001088,0.000384,1.192867
0.416417,0.784675,0.003136,0.001216,0.000416,1.212292
0.417089,0.750754,0.002144,0.001024,0.000416,1.176324
0.417762,0.763906,0.003200,0.001120,0.000384,1.191556
0.416098,0.782978,0.003456,0.000992,0.000384,1.209092
0.416066,0.774146,0.002176,0.001024,0.000320,1.198596
0.415810,0.771874,0.002080,0.000960,0.000384,1.196196
0.417185,0.775682,0.002368,0.001056,0.000288,1.201635
0.416257,0.754114,0.003232,0.001184,0.000320,1.180355
0.416545,0.758178,0.001984,0.001024,0.000288,1.182819
0.436065,0.770722,0.003360,0.001312,0.000352,1.218371
0.416929,0.757954,0.002528,0.001280,0.000320,1.184131
0.416161,0.764354,0.002304,0.001152,0.000352,1.189603
0.416609,0.768354,0.002432,0.000992,0.000352,1.193859
0.416481,0.754146,0.002592,0.001184,0.000352,1.180003
0.416129,0.792578,0.002176,0.001056,0.000352,1.217219
0.415969,0.768642,0.002208,0.001184,0.000320,1.193091
0.416225,0.763779,0.002240,0.000992,0.000384,1.188548
0.414177,0.787907,0.003456,0.001120,0.000384,1.212452
0.415522,0.752482,0.002112,0.001088,0.000352,1.176260
0.416450,0.758402,0.002336,0.001088,0.000352,1.183172
0.417217,0.805090,0.003584,0.001216,0.000352,1.233059
0.416097,0.770722,0.002240,0.001024,0.000352,1.195299
0.417025,0.766946,0.002432,0.001184,0.000384,1.193859
0.434081,0.792450,0.002368,0.001120,0.000352,1.236163
0.416577,0.760034,0.002400,0.001088,0.000352,1.185315
0.416865,0.763427,0.002432,0.001152,0.000384,1.189412
0.416385,0.777954,0.002368,0.001120,0.000384,1.203107
0.416385,0.758178,0.002336,0.001184,0.000416,1.183619
0.415905,0.824546,0.003744,0.001280,0.000384,1.251139
0.416161,0.762946,0.002304,0.001120,0.000352,1.188259
0.416321,0.806114,0.003520,0.001280,0.000384,1.233347
0.417345,0.793795,0.003648,0.001120,0.000384,1.221412
0.416514,0.770466,0.002272,0.001216,0.000416,1.195748
0.417665,0.768194,0.002304,0.001184,0.000384,1.195011
0.435681,0.784290,0.002272,0.001184,0.000416,1.229123
0.416481,0.780834,0.002272,0.001120,0.000352,1.206179
0.415905,0.804738,0.002336,0.000960,0.017248,1.246083
0.416737,0.761506,0.002208,0.001088,0.000352,1.186691
0.416929,0.757795,0.002176,0.001120,0.000384,1.183364
0.416130,0.795394,0.003104,0.001056,0.000384,1.221700
0.416385,0.772450,0.002304,0.001184,0.000416,1.198083
0.416993,0.770754,0.002240,0.001088,0.000416,1.196515
0.416321,0.792322,0.003264,0.001184,0.000416,1.218563
0.416353,0.753218,0.002400,0.001152,0.000352,1.179299
0.415873,0.771394,0.002240,0.001248,0.000384,1.196419
0.434593,0.768163,0.003488,0.001184,0.000384,1.214404
0.416674,0.801666,0.002464,0.001024,0.000384,1.227268
0.416481,0.761154,0.002336,0.001088,0.000384,1.186179
0.417249,0.762594,0.002656,0.001216,0.000384,1.189571
0.416097,0.764002,0.002208,0.001152,0.000352,1.189187
0.417633,0.781794,0.002720,0.001536,0.000352,1.209827
0.416994,0.802082,0.002784,0.001216,0.000352,1.229380
0.415969,0.758818,0.002496,0.000960,0.000384,1.183491
0.416129,0.794594,0.002400,0.001120,0.000352,1.219875
0.416705,0.740066,0.002496,0.001056,0.000288,1.165603
0.416321,0.759618,0.002432,0.000800,0.000352,1.184067
0.415617,0.866883,0.003104,0.001056,0.000288,1.292644
0.417377,0.758083,0.002656,0.000896,0.000320,1.184036
0.415938,0.803522,0.002528,0.001120,0.000320,1.228548
0.430529,0.764226,0.002400,0.001312,0.000384,1.205027
0.415713,0.746658,0.002528,0.001024,0.000384,1.170851
0.417281,0.769122,0.002496,0.001024,0.000384,1.196195
0.416545,0.759810,0.002400,0.001377,0.000320,1.186340
0.415970,0.776834,0.002272,0.001120,0.000384,1.202180
0.415937,0.800194,0.002592,0.001152,0.000384,1.226307
0.415777,0.772258,0.002400,0.001120,0.000384,1.197283
0.416673,0.774434,0.002465,0.001248,0.000416,1.201412
0.416802,0.787810,0.002880,0.001312,0.000384,1.214884
0.418337,0.801346,0.002592,0.001312,0.000416,1.230051
0.417345,0.775490,0.002656,0.001248,0.000384,1.204323
0.435714,0.775842,0.002560,0.001216,0.000416,1.221828
0.417313,0.771490,0.002432,0.001184,0.000384,1.198339
0.418881,0.827842,0.002752,0.001280,0.000384,1.257891
0.417825,0.772771,0.002400,0.001120,0.000416,1.200068
0.415841,0.817026,0.002560,0.001184,0.000416,1.242723
0.417217,0.816674,0.002592,0.001280,0.000416,1.244419
0.417409,0.778275,0.002496,0.001184,0.000416,1.205604
0.416513,0.776962,0.002496,0.001152,0.000384,1.203267
0.436385,0.828546,0.002944,0.001280,0.000352,1.275651
0.418530,0.775778,0.003232,0.001280,0.000416,1.205540
0.416673,0.784418,0.002592,0.001216,0.000384,1.210755
0.416545,0.777634,0.002432,0.001152,0.000384,1.203907
0.416065,0.782467,0.002464,0.001216,0.000384,1.208932
0.416769,0.840034,0.002848,0.001376,0.000448,1.267363
0.417217,0.779298,0.002368,0.001184,0.000416,1.207107
0.416449,0.801923,0.002496,0.001184,0.000416,1.228260
0.444257,0.822370,0.002816,0.001280,0.000352,1.276963
0.418785,0.768354,0.002752,0.001184,0.000384,1.196963
0.416354,0.767266,0.002688,0.001184,0.000416,1.194404
0.416801,0.788034,0.002464,0.001280,0.000384,1.214915
0.416289,0.784514,0.002784,0.001216,0.000320,1.211107
0.416129,0.800291,0.002816,0.001280,0.000384,1.226724
0.416801,0.774402,0.002816,0.001216,0.000416,1.202083
0.417281,0.782658,0.002656,0.001312,0.000416,1.209731
0.416737,0.852419,0.002848,0.001344,0.000352,1.279844
0.417729,0.782690,0.002624,0.001184,0.000352,1.210115
0.417121,0.762370,0.002656,0.001504,0.000576,1.190307
0.434370,0.786690,0.002624,0.001216,0.000672,1.231332
0.417921,0.813058,0.002720,0.001152,0.000384,1.240771
0.417633,0.800163,0.002560,0.001248,0.000416,1.229508
0.417441,0.774850,0.002752,0.001184,0.000416,1.203011
0.416737,0.773602,0.002784,0.001248,0.000416,1.200419
0.416417,0.796483,0.002784,0.001056,0.000416,1.222660
0.417089,0.776770,0.002624,0.001344,0.000384,1.204323
0.416609,0.775938,0.002624,0.001152,0.000384,1.202403
0.416257,0.825763,0.002752,0.001152,0.000352,1.252228
0.416513,0.778050,0.002432,0.001280,0.000416,1.205187
0.416769,0.763202,0.002624,0.001152,0.000384,1.190435
0.432545,0.803267,0.002560,0.001152,0.000384,1.246244
0.417633,0.781698,0.003264,0.001408,0.000448,1.211139
0.417665,0.809090,0.003456,0.001184,0.000416,1.238083
0.417922,0.817250,0.002688,0.001248,0.000384,1.245668
0.416641,0.770850,0.002656,0.001184,0.000416,1.197763
0.416705,0.802915,0.002560,0.001280,0.000352,1.229988
0.416993,0.770562,0.002592,0.001248,0.000352,1.197635
0.417281,0.811842,0.002752,0.001216,0.000416,1.239011
0.433858,0.772290,0.003072,0.001344,0.000480,1.218692
0.417793,0.767970,0.002624,0.001184,0.000352,1.195491
0.416577,0.796898,0.002432,0.001216,0.000352,1.224099
0.416641,0.783874,0.002624,0.001152,0.000416,1.210915
0.416609,0.820962,0.002784,0.001216,0.000384,1.248099
0.417218,0.839650,0.002784,0.001280,0.000384,1.267492
0.417217,0.780226,0.002592,0.001248,0.000384,1.207459
0.417154,0.771074,0.002848,0.001344,0.000384,1.198180
0.434625,0.778594,0.002528,0.001248,0.000416,1.223715
0.417377,0.775266,0.002336,0.001216,0.000352,1.202851
0.416737,0.777154,0.002688,0.001248,0.000384,1.204259
0.416545,0.812674,0.002624,0.001280,0.000384,1.239235
0.417122,0.778530,0.002560,0.001280,0.000384,1.207076
0.416833,0.855234,0.002848,0.001216,0.000384,1.282019
0.416514,0.779938,0.002624,0.001216,0.000416,1.206564
0.417697,0.783234,0.002688,0.001248,0.000384,1.211139
0.416577,0.833443,0.002720,0.001216,0.000416,1.260580
0.417089,0.772962,0.002560,0.001216,0.000352,1.200419
0.416833,0.771170,0.002400,0.001184,0.000352,1.198051
0.434466,0.771778,0.002560,0.001120,0.000416,1.216420
0.417089,0.803586,0.002400,0.001216,0.000384,1.231043
0.417057,0.771714,0.002304,0.001120,0.000416,1.199107
0.416481,0.815778,0.002560,0.001216,0.000352,1.242371
0.416609,0.763650,0.002528,0.001088,0.000384,1.190755
0.416290,0.796130,0.002816,0.001312,0.000352,1.222852
0.416769,0.775202,0.002560,0.001184,0.000416,1.202403
0.417249,0.799971,0.002464,0.001216,0.000352,1.226596
0.416321,0.784386,0.002496,0.001184,0.000416,1.211651
0.417153,0.769378,0.002720,0.001216,0.000384,1.196515
0.416802,0.773602,0.002464,0.001152,0.000384,1.200196
0.431809,0.777602,0.002528,0.001152,0.000416,1.219587
0.416385,0.773059,0.002528,0.001280,0.000384,1.199780
0.416865,0.808194,0.002592,0.001152,0.000416,1.234787
0.416833,0.840451,0.002496,0.001248,0.000416,1.267588
0.417249,0.804002,0.002528,0.001280,0.000416,1.231331
0.417313,0.797059,0.002624,0.001216,0.000416,1.224036
0.416321,0.778466,0.002656,0.001152,0.000416,1.204419
0.416097,0.773538,0.002624,0.001184,0.000384,1.199395
0.433666,0.773058,0.002720,0.001184,0.000416,1.216900
0.417153,0.773058,0.002624,0.001152,0.000352,1.200419
0.416641,0.815778,0.002816,0.001312,0.000416,1.242564
0.416833,0.771074,0.002400,0.001152,0.000384,1.198467
0.417633,0.776771,0.002752,0.001248,0.000416,1.204868
0.416865,0.804418,0.002944,0.001184,0.000352,1.232163
0.416289,0.800579,0.002720,0.001216,0.000384,1.226372
0.417473,0.774338,0.002784,0.001120,0.000416,1.202115
0.416129,0.817155,0.002368,0.001248,0.000384,1.243524
0.416513,0.772514,0.002752,0.001216,0.000384,1.199971
0.415969,0.773538,0.002496,0.001184,0.000416,1.200259
0.434657,0.779106,0.002432,0.001216,0.000384,1.224323
0.416801,0.760674,0.002624,0.001184,0.000416,1.187171
0.417090,0.774146,0.002656,0.001152,0.000416,1.201284
0.417121,0.805890,0.002624,0.001184,0.000352,1.233219
0.417410,0.779458,0.002560,0.001216,0.000384,1.207172
0.417441,0.798722,0.002464,0.001312,0.000352,1.226371
0.416866,0.759586,0.002528,0.001152,0.000384,1.186244
0.417345,0.815554,0.002752,0.001248,0.000384,1.242531
0.417185,0.816514,0.002880,0.001216,0.000384,1.244132
0.417025,0.772482,0.002464,0.001248,0.000416,1.199555
0.417218,0.779938,0.002560,0.001120,0.000384,1.207108
0.433281,0.771138,0.002656,0.001088,0.000352,1.214371
0.416673,0.767715,0.002464,0.001216,0.000384,1.194532
0.417473,0.784258,0.003040,0.001216,0.000384,1.212355
0.416865,0.785795,0.002720,0.001248,0.000352,1.213764
0.416897,0.773538,0.002752,0.001248,0.000352,1.200451
0.417537,0.801987,0.002624,0.001280,0.000352,1.230052
0.416513,0.772098,0.002432,0.001152,0.000384,1.198211
0.415617,0.762178,0.002432,0.001184,0.000384,1.187331
0.416161,0.800322,0.002880,0.001280,0.000384,1.226467
0.417121,0.768034,0.002464,0.001152,0.000384,1.194211
0.415457,0.775970,0.002656,0.001216,0.000384,1.201123
0.434977,0.775586,0.002848,0.001216,0.000448,1.220675
0.417185,0.776770,0.002496,0.001248,0.000384,1.204163
0.415681,0.798179,0.002816,0.001216,0.000384,1.224292
0.417153,0.757826,0.002336,0.001184,0.000352,1.184355
0.415969,0.765250,0.002464,0.001216,0.000384,1.191491
0.417153,0.794178,0.002528,0.001344,0.000416,1.221219
0.415937,0.775906,0.003200,0.001216,0.000416,1.202211
0.416193,0.769794,0.002624,0.001248,0.000416,1.195747
0.433825,0.762658,0.002752,0.001216,0.000448,1.207555
0.416481,0.778690,0.002464,0.001120,0.000416,1.204707
0.417729,0.761410,0.002528,0.001184,0.000384,1.189251
0.433889,0.781858,0.002496,0.001216,0.000416,1.225987
0.416225,0.777474,0.002368,0.001088,0.000416,1.203235
0.417441,0.805922,0.002592,0.001120,0.000416,1.233347
0.418113,0.770946,0.002496,0.001184,0.000352,1.198691
0.418785,0.814498,0.002656,0.001280,0.000384,1.243427
0.416738,0.808066,0.002464,0.001248,0.000352,1.234596
0.417281,0.778594,0.002592,0.001152,0.000384,1.206275
0.416738,0.776034,0.003360,0.001216,0.000416,1.203908
0.434817,0.781410,0.003296,0.001248,0.000416,1.227715
0.417249,0.768770,0.002784,0.001184,0.000416,1.198179
0.416801,0.802435,0.002656,0.001216,0.000384,1.229380
0.416385,0.759778,0.002560,0.001152,0.000384,1.186211
0.417569,0.776675,0.002496,0.001152,0.000384,1.204004
0.417729,0.804386,0.002528,0.001216,0.000448,1.232323
0.416450,0.758146,0.002528,0.001184,0.000416,1.184580
0.417345,0.777538,0.002528,0.001248,0.000352,1.204483
0.417314,0.791714,0.002432,0.001152,0.000352,1.221028
0.417057,0.809090,0.002464,0.001152,0.000384,1.235939
0.416961,0.777218,0.002368,0.001152,0.000384,1.204227
0.432097,0.777795,0.002784,0.001280,0.000352,1.220548
0.417249,0.780898,0.002592,0.001248,0.000416,1.208003
0.417026,0.777346,0.002528,0.001216,0.000416,1.204260
0.418177,0.808386,0.002720,0.001184,0.000384,1.237731
0.417185,0.764130,0.002496,0.001216,0.000384,1.190723
0.416513,0.832931,0.002560,0.001280,0.000416,1.260708
0.417825,0.772546,0.002464,0.001152,0.000416,1.199843
0.416834,0.786274,0.002432,0.001184,0.000384,1.213508
0.433153,0.777378,0.002464,0.001248,0.000384,1.220195
0.418657,0.806626,0.002592,0.001184,0.000384,1.240707
0.417281,0.780322,0.002816,0.001248,0.000352,1.207907
0.417921,0.812386,0.002720,0.001120,0.000352,1.242020
0.417473,0.833858,0.002528,0.001184,0.000384,1.261699
0.417377,0.828578,0.002336,0.001120,0.000384,1.256387
0.417922,0.783522,0.002560,0.001216,0.000384,1.211492
0.416705,0.773314,0.002592,0.001184,0.000384,1.200131
0.434721,0.787714,0.002816,0.001056,0.000352,1.231747
0.416577,0.781122,0.002624,0.000896,0.000352,1.206435
0.417793,0.777986,0.002752,0.000896,0.000320,1.204867
0.433473,0.785475,0.002400,0.001184,0.000384,1.228996
0.418593,0.755746,0.002656,0.000928,0.000416,1.183651
0.417154,0.804162,0.003488,0.001376,0.000416,1.232740
0.417505,0.766562,0.002400,0.000928,0.000416,1.192739
0.416737,0.760514,0.002528,0.000992,0.000416,1.186435
0.417761,0.788546,0.003808,0.001152,0.000448,1.218659
0.416545,0.767810,0.002400,0.001088,0.000384,1.193795
0.416833,0.769474,0.002496,0.001121,0.000384,1.196036
0.416609,0.779618,0.003808,0.001056,0.000352,1.207011
0.416513,0.759971,0.002560,0.001184,0.000352,1.185572
0.416289,0.754370,0.002368,0.001056,0.000352,1.179235
0.432801,0.787843,0.002464,0.000992,0.000448,1.230660
0.415361,0.779106,0.002496,0.001056,0.000384,1.203811
0.416353,0.749282,0.003328,0.001024,0.000384,1.175588
0.415521,0.784002,0.002368,0.001152,0.000384,1.208579
0.416002,0.812642,0.002272,0.001152,0.000352,1.237220
0.416033,0.817346,0.003296,0.001152,0.000352,1.243491
0.417921,0.775394,0.003808,0.001632,0.000832,1.206339
0.417026,0.798434,0.003136,0.001152,0.000416,1.226116
0.417825,0.812259,0.002976,0.001376,0.000576,1.241636
0.416673,0.781538,0.002752,0.001184,0.000384,1.207843
0.417473,0.809922,0.002720,0.001408,0.000640,1.238211
0.434977,0.786563,0.002496,0.001088,0.000352,1.231748
0.416385,0.806850,0.002496,0.001216,0.000416,1.232547
0.416929,0.784258,0.002464,0.001184,0.000416,1.210659
0.417121,0.780034,0.002305,0.001216,0.000352,1.206372
0.417281,0.778114,0.002368,0.001472,0.000416,1.205251
0.417218,0.800450,0.003360,0.001216,0.000416,1.228324
0.417633,0.769090,0.002432,0.001312,0.000416,1.197155
0.416737,0.802082,0.003264,0.001280,0.000416,1.229603
0.417410,0.800898,0.002784,0.001120,0.000384,1.228164
0.417761,0.815395,0.003072,0.001248,0.000640,1.244356
0.417313,0.779074,0.002464,0.001344,0.000608,1.206979
0.434241,0.794114,0.003648,0.001120,0.000448,1.239939
0.416641,0.766594,0.002592,0.001280,0.000640,1.194436
0.417185,0.807810,0.002656,0.001216,0.000384,1.235395
0.416897,0.779842,0.002496,0.001248,0.000384,1.206467
0.417761,0.784162,0.003489,0.001216,0.000608,1.212676
0.416097,0.800898,0.003040,0.001152,0.000352,1.227075
0.416481,0.803650,0.002528,0.001216,0.000416,1.229859
0.416865,0.768899,0.002496,0.001056,0.000384,1.195140
0.442881,0.785954,0.002752,0.001184,0.000608,1.239555
0.416769,0.777922,0.002496,0.001184,0.000384,1.204579
0.416289,0.779331,0.002432,0.001248,0.000416,1.204612
0.437825,0.785954,0.002528,0.001120,0.000384,1.233251
0.417025,0.777410,0.002368,0.001120,0.000384,1.203523
0.417057,0.798915,0.002176,0.001152,0.000416,1.225188
0.416001,0.811810,0.002368,0.001120,0.000384,1.237379
0.415809,0.780002,0.003008,0.001184,0.000384,1.205795
0.416034,0.797122,0.006080,0.001216,0.000448,1.226724
0.417217,0.784866,0.002528,0.001248,0.000416,1.211555
0.416897,0.810402,0.002432,0.001216,0.000416,1.237059
0.434081,0.787330,0.002400,0.001152,0.000416,1.230787
0.417505,0.771075,0.002208,0.001120,0.000416,1.197796
0.416993,0.776162,0.002272,0.001248,0.000608,1.202467
0.417793,0.812226,0.002656,0.001152,0.000640,1.239907
0.416802,0.806082,0.003328,0.001248,0.000640,1.233124
0.416801,0.817603,0.003424,0.001216,0.000384,1.245092
0.417345,0.772386,0.002464,0.001088,0.000448,1.198691
0.417217,0.765378,0.002496,0.001216,0.000416,1.191811
0.416033,0.798723,0.003456,0.001280,0.000448,1.226916
0.417793,0.775298,0.002368,0.001152,0.000640,1.202307
0.415745,0.774946,0.003104,0.001216,0.000416,1.200579
0.432642,0.774178,0.002464,0.001056,0.000384,1.216740
0.416513,0.771746,0.002336,0.001056,0.000640,1.197027
0.416833,0.774242,0.002336,0.001152,0.000384,1.200611
0.416962,0.771586,0.002368,0.001312,0.000416,1.197828
0.417281,0.777474,0.002177,0.001088,0.000448,1.204036
0.417793,0.804354,0.003488,0.001088,0.000576,1.233283
0.417633,0.774338,0.002400,0.001248,0.000576,1.202947
0.416578,0.804162,0.002400,0.001152,0.000416,1.230148
0.417377,0.795427,0.003616,0.001248,0.000608,1.224420
0.416065,0.765698,0.005600,0.001152,0.000384,1.194115
0.416449,0.774114,0.002336,0.001120,0.000352,1.200419
0.435682,0.796354,0.002560,0.001120,0.000416,1.242020
0.416097,0.775490,0.002368,0.001152,0.000352,1.202275
0.416513,0.779426,0.002272,0.001024,0.000352,1.204835
0.416258,0.769218,0.002368,0.001120,0.000352,1.195364
0.417345,0.766274,0.002400,0.001056,0.000416,1.192483
0.416321,0.795106,0.004096,0.001184,0.000416,1.222403
