Layer[0],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.417793,0.712802,0.049216,0.000640,0.013600,0.000384,0.001408,0.001312,0.000352,1.204419
0.420897,0.711554,0.048032,0.000608,0.013536,0.000384,0.001504,0.001088,0.000352,1.204931
0.415969,0.733570,0.047937,0.000672,0.013856,0.000352,0.001472,0.001216,0.000384,1.223332
0.420609,0.695778,0.048128,0.000576,0.013440,0.000352,0.001472,0.001184,0.000384,1.189571
0.417313,0.722242,0.048288,0.000608,0.013696,0.000352,0.001504,0.001248,0.000640,1.214307
0.438753,0.705474,0.048448,0.000704,0.014016,0.000352,0.001440,0.000992,0.000320,1.218083
0.416225,0.736482,0.048320,0.000672,0.013472,0.000384,0.001536,0.001184,0.000384,1.225507
0.420353,0.713953,0.048672,0.000576,0.013696,0.000320,0.001472,0.001056,0.000416,1.207427
0.416609,0.712162,0.048192,0.000864,0.013568,0.000352,0.001472,0.001280,0.000320,1.201507
0.417153,0.733090,0.048736,0.000576,0.013440,0.000384,0.001504,0.001088,0.000384,1.223203
0.421058,0.737474,0.048704,0.000608,0.014144,0.000352,0.001632,0.001408,0.000384,1.233284
0.416769,0.721314,0.048544,0.000640,0.013504,0.000352,0.001536,0.001024,0.000352,1.211011
0.416641,0.714306,0.050272,0.000608,0.014272,0.000640,0.001696,0.001312,0.000384,1.207011
0.416481,0.733538,0.049408,0.000704,0.013536,0.000608,0.001600,0.001088,0.000352,1.224707
0.417505,0.716226,0.049216,0.000640,0.014560,0.000352,0.001632,0.001536,0.000672,1.210595
0.417441,0.707138,0.048640,0.000704,0.014912,0.000416,0.001600,0.001088,0.000384,1.199139
0.435873,0.722050,0.048544,0.000608,0.014112,0.000384,0.001472,0.001216,0.000384,1.231875
0.422241,0.715202,0.048352,0.000832,0.013953,0.000352,0.001824,0.001216,0.000608,1.211524
0.420609,0.729602,0.048608,0.000832,0.014048,0.000352,0.001536,0.001184,0.000352,1.223971
0.416609,0.748066,0.048480,0.000608,0.014336,0.000384,0.001696,0.001248,0.000352,1.238659
0.416705,0.713313,0.048833,0.000768,0.013952,0.000384,0.001696,0.001216,0.000352,1.204003
0.431393,0.764066,0.048960,0.000608,0.014272,0.000352,0.001825,0.001376,0.000416,1.269988
0.416865,0.717666,0.048384,0.000704,0.013888,0.000352,0.001504,0.001152,0.000416,1.207875
0.420673,0.751394,0.048480,0.000832,0.014080,0.000416,0.001664,0.001120,0.000448,1.245859
0.442785,0.712482,0.048576,0.000704,0.014208,0.000352,0.001632,0.001312,0.000352,1.232771
0.420065,0.712290,0.048928,0.000608,0.013985,0.000352,0.001568,0.001312,0.000320,1.205892
0.417345,0.719106,0.048448,0.000704,0.014144,0.000352,0.001536,0.001088,0.000416,1.209891
0.420609,0.705122,0.048672,0.000672,0.014176,0.000576,0.001664,0.001120,0.000384,1.199971
0.417345,0.700097,0.048193,0.000640,0.013984,0.000416,0.001728,0.001088,0.000384,1.190787
0.420129,0.789922,0.051713,0.000576,0.014592,0.000352,0.001504,0.001312,0.000352,1.288484
0.416193,0.715842,0.049280,0.000672,0.013632,0.000352,0.001536,0.001120,0.000384,1.206435
0.420577,0.701666,0.048480,0.000576,0.013600,0.000352,0.001504,0.001088,0.000352,1.194979
0.417153,0.732642,0.050656,0.000704,0.014272,0.000416,0.001568,0.001056,0.000608,1.226339
0.417281,0.725858,0.048512,0.000704,0.014176,0.000352,0.001696,0.001216,0.000384,1.217699
0.422689,0.719842,0.048480,0.000608,0.014560,0.000416,0.001472,0.001152,0.000384,1.217347
0.437057,0.715554,0.048768,0.000640,0.013408,0.000416,0.001440,0.001088,0.000416,1.225507
0.416353,0.748706,0.048672,0.000704,0.014048,0.000384,0.001472,0.001056,0.000448,1.238947
0.416929,0.719746,0.048384,0.000576,0.013856,0.000384,0.001792,0.001600,0.000352,1.227651
0.416450,0.715201,0.048320,0.000640,0.013697,0.000352,0.001504,0.001120,0.000352,1.204708
0.415841,0.713058,0.048416,0.000576,0.013888,0.000320,0.001568,0.001120,0.000352,1.201827
0.420897,0.735042,0.048384,0.000640,0.013984,0.000384,0.001472,0.001120,0.000352,1.229347
0.421185,0.716770,0.049312,0.000576,0.013504,0.000384,0.001504,0.001056,0.000384,1.211427
0.420481,0.737122,0.048320,0.000704,0.013792,0.000640,0.001504,0.001184,0.000320,1.230819
0.416738,0.779042,0.048992,0.000704,0.013792,0.000352,0.001504,0.001184,0.000384,1.269796
0.417090,0.750017,0.048609,0.000576,0.014304,0.000384,0.001600,0.001024,0.000704,1.241284
0.420769,0.716546,0.048192,0.000672,0.013504,0.000352,0.001536,0.001152,0.000416,1.210147
0.416801,0.721122,0.048800,0.000672,0.014080,0.000352,0.001440,0.001024,0.000608,1.212035
0.420481,0.722210,0.048672,0.000672,0.014080,0.000352,0.001536,0.000992,0.000384,1.215971
0.420641,0.785186,0.048416,0.000608,0.014016,0.000320,0.001600,0.001088,0.000384,1.280163
0.415841,0.708930,0.048416,0.000704,0.013664,0.000352,0.001536,0.001056,0.000352,1.197603
0.420481,0.710178,0.048288,0.000608,0.014336,0.000352,0.001440,0.000992,0.000352,1.203971
0.420578,0.743201,0.048577,0.000576,0.014272,0.000384,0.001632,0.001024,0.000352,1.237348
0.416769,0.701314,0.048768,0.000704,0.013920,0.000640,0.001568,0.001088,0.000384,1.191907
0.416801,0.715202,0.048416,0.000672,0.014368,0.000576,0.001568,0.001120,0.000384,1.206627
0.450945,0.714242,0.048288,0.000640,0.014176,0.000384,0.001472,0.000992,0.000320,1.239651
0.416353,0.700578,0.048448,0.000672,0.013632,0.000352,0.001504,0.001120,0.000384,1.189731
0.416673,0.702914,0.048608,0.000832,0.014016,0.000352,0.001600,0.001120,0.000416,1.193315
0.420513,0.728386,0.050432,0.000608,0.013760,0.000416,0.001440,0.001088,0.000384,1.223587
0.420385,0.717409,0.048416,0.000608,0.013504,0.000352,0.001536,0.001056,0.000320,1.210883
0.420770,0.747457,0.048609,0.000704,0.013440,0.000352,0.001504,0.001088,0.000608,1.241924
0.421345,0.702050,0.048160,0.000608,0.013600,0.000416,0.001568,0.001120,0.000416,1.196163
0.421697,0.711618,0.048288,0.000704,0.013504,0.000608,0.001504,0.001088,0.000352,1.206211
0.416321,0.733122,0.048672,0.000672,0.014176,0.000384,0.001600,0.001280,0.000352,1.224163
0.418465,0.718786,0.048608,0.000672,0.013856,0.000384,0.001600,0.001280,0.000416,1.211363
0.422049,0.742370,0.048256,0.000704,0.013664,0.000352,0.001632,0.001088,0.000672,1.237859
0.437345,0.719522,0.048160,0.000736,0.013984,0.000384,0.001568,0.001056,0.000416,1.230691
0.420801,0.704738,0.048800,0.000608,0.013568,0.000352,0.001536,0.001120,0.000384,1.199011
0.416545,0.710498,0.048192,0.000640,0.013344,0.000384,0.001472,0.001056,0.000384,1.199107
0.417473,0.706242,0.048320,0.000576,0.013664,0.000352,0.001472,0.001120,0.000384,1.196291
0.420225,0.708386,0.048352,0.000672,0.013440,0.000352,0.001536,0.000928,0.000608,1.200099
0.416641,0.751426,0.050304,0.000576,0.014304,0.000352,0.001664,0.001376,0.000608,1.245379
0.415777,0.699105,0.048993,0.000704,0.014304,0.000608,0.001696,0.001408,0.000608,1.190339
0.420194,0.709057,0.047872,0.000608,0.013985,0.000320,0.001568,0.001088,0.000608,1.202212
0.420898,0.731393,0.048225,0.000736,0.014496,0.000384,0.001696,0.001248,0.000608,1.227012
0.416129,0.713858,0.048000,0.000640,0.014081,0.000384,0.001536,0.001120,0.000608,1.203236
0.420897,0.711618,0.047872,0.000672,0.014368,0.000384,0.001664,0.001056,0.000384,1.205571
0.437121,0.717730,0.048480,0.000576,0.013632,0.000352,0.001504,0.001056,0.000416,1.228579
0.420577,0.711906,0.048096,0.000672,0.014368,0.000352,0.001664,0.001408,0.000384,1.206211
0.420705,0.710114,0.048832,0.000576,0.013408,0.000320,0.001472,0.001024,0.000384,1.203971
0.420961,0.736674,0.048640,0.000704,0.013888,0.000384,0.001504,0.001088,0.000576,1.231075
0.420257,0.708930,0.049600,0.000640,0.013440,0.000352,0.001536,0.001120,0.000384,1.203619
0.420225,0.737794,0.052128,0.000672,0.013440,0.000352,0.001408,0.001024,0.000320,1.234307
0.420481,0.709314,0.048224,0.000608,0.013440,0.000320,0.001408,0.001184,0.000352,1.202211
0.417025,0.696226,0.048128,0.000608,0.013920,0.000608,0.001568,0.001312,0.000384,1.187523
0.417313,0.736066,0.052896,0.000608,0.013472,0.000352,0.001408,0.001120,0.000384,1.231523
0.420769,0.702466,0.048672,0.000640,0.013632,0.000352,0.001440,0.001184,0.000416,1.196227
0.420513,0.723778,0.048160,0.000672,0.013888,0.000352,0.001441,0.001120,0.000416,1.217796
0.437826,0.713473,0.049537,0.000672,0.013504,0.000352,0.001440,0.001024,0.000640,1.226276
0.421058,0.701505,0.048385,0.000576,0.013472,0.000384,0.001536,0.001056,0.000384,1.195140
0.415714,0.742433,0.070273,0.000896,0.014112,0.000352,0.001504,0.001120,0.000352,1.254052
0.416449,0.700929,0.049185,0.000608,0.013472,0.000352,0.001440,0.001120,0.000352,1.191171
0.420833,0.713665,0.048929,0.000576,0.013760,0.000576,0.001472,0.001088,0.000384,1.207523
0.419969,0.725218,0.049312,0.000640,0.013856,0.000352,0.001568,0.001088,0.000384,1.220131
0.423009,0.719970,0.048608,0.000704,0.013920,0.000352,0.001600,0.001216,0.000384,1.218979
0.417665,0.715202,0.048512,0.000608,0.014112,0.000352,0.001824,0.001184,0.000352,1.207363
0.421121,0.733474,0.048704,0.000736,0.013856,0.000384,0.001728,0.001312,0.000416,1.228867
0.420609,0.717698,0.048512,0.000864,0.014528,0.000352,0.001696,0.001408,0.000352,1.214563
0.420609,0.714498,0.048800,0.000800,0.013856,0.000352,0.001536,0.001088,0.000352,1.209379
0.444481,0.751810,0.048416,0.000672,0.013952,0.000352,0.001696,0.001056,0.000608,1.269955
0.416321,0.717762,0.048480,0.000608,0.013953,0.000416,0.001664,0.001184,0.000384,1.207492
0.417218,0.760994,0.050048,0.000640,0.013760,0.000384,0.001504,0.001024,0.000416,1.253188
0.416609,0.738242,0.048224,0.000544,0.013888,0.000384,0.001568,0.001056,0.000352,1.227363
0.416641,0.712130,0.048384,0.000672,0.014208,0.000352,0.001696,0.001024,0.000384,1.203171
0.416705,0.726210,0.048512,0.000704,0.014144,0.000352,0.001536,0.001184,0.000384,1.217635
0.421697,0.715394,0.048064,0.000576,0.013600,0.000320,0.001536,0.001184,0.000416,1.209795
0.416513,0.715938,0.048640,0.000640,0.013664,0.000384,0.001536,0.001024,0.000384,1.205507
0.433889,0.713506,0.048384,0.000608,0.013984,0.000384,0.001472,0.001056,0.000416,1.220611
0.416162,0.714369,0.048416,0.000640,0.013665,0.000352,0.001504,0.001088,0.000320,1.203108
0.420577,0.712289,0.048353,0.000672,0.013440,0.000352,0.001568,0.001184,0.000832,1.205891
0.415969,0.718690,0.048320,0.000608,0.013952,0.000352,0.001600,0.001056,0.000384,1.208163
0.416577,0.718306,0.048608,0.000672,0.013600,0.000384,0.001504,0.001152,0.000384,1.207939
0.416321,0.734242,0.051392,0.000640,0.014080,0.000384,0.001440,0.001152,0.000416,1.228291
0.418305,0.723330,0.050272,0.000928,0.013568,0.000352,0.001760,0.001280,0.000416,1.217891
0.421601,0.706242,0.048896,0.000640,0.013920,0.000352,0.001408,0.001024,0.000448,1.200867
0.417154,0.743745,0.050145,0.000608,0.013504,0.000384,0.001568,0.001152,0.000352,1.235524
0.420929,0.711586,0.048608,0.000704,0.014080,0.000576,0.001600,0.001056,0.000352,1.206179
0.416609,0.744258,0.048768,0.000640,0.013472,0.000320,0.001408,0.001088,0.000384,1.233603
0.432993,0.709858,0.048576,0.000672,0.013824,0.000352,0.001824,0.001152,0.000608,1.217059
0.420449,0.717570,0.048384,0.000608,0.013504,0.000320,0.001504,0.001120,0.000320,1.210531
0.420801,0.747906,0.048769,0.000736,0.014464,0.000384,0.001728,0.000960,0.000416,1.243620
0.420481,0.720354,0.047872,0.000640,0.013984,0.000416,0.001568,0.001056,0.000416,1.213571
0.416577,0.717186,0.048320,0.000672,0.013952,0.000384,0.001440,0.001120,0.000640,1.207107
0.417121,0.781890,0.048704,0.000704,0.013952,0.000320,0.001568,0.001184,0.000384,1.273699
0.416738,0.716289,0.048225,0.000640,0.013920,0.000384,0.001888,0.001184,0.000384,1.207428
0.416897,0.711714,0.048576,0.000768,0.014240,0.000320,0.001536,0.001024,0.000384,1.202179
0.416705,0.726050,0.048608,0.000832,0.013632,0.000416,0.001472,0.001088,0.000384,1.215971
0.420545,0.711778,0.048384,0.000800,0.014400,0.000320,0.001504,0.001088,0.000352,1.205891
0.416321,0.742114,0.048512,0.000608,0.014048,0.000384,0.001536,0.001344,0.000416,1.232131
0.431842,0.738849,0.048641,0.000800,0.014208,0.000384,0.001536,0.001248,0.000416,1.245252
0.416129,0.716226,0.048032,0.000640,0.013760,0.000384,0.001600,0.001056,0.000416,1.205091
0.421121,0.711938,0.065792,0.000896,0.014144,0.000384,0.001824,0.001088,0.000352,1.224899
0.416001,0.709122,0.047872,0.000608,0.013888,0.000384,0.001536,0.001120,0.000384,1.197699
0.418018,0.721185,0.048577,0.000736,0.013888,0.000352,0.001600,0.001184,0.000384,1.213892
0.416929,0.738210,0.048544,0.000576,0.014208,0.000352,0.001568,0.001120,0.000384,1.228835
0.416417,0.743970,0.048480,0.000704,0.014240,0.000448,0.001536,0.001152,0.000416,1.234147
0.420545,0.706306,0.050080,0.000576,0.014656,0.000640,0.001728,0.001376,0.000384,1.203427
0.437185,0.736226,0.050560,0.000672,0.013888,0.000384,0.001472,0.001056,0.000384,1.249699
0.420353,0.746146,0.048320,0.000864,0.013760,0.000320,0.001632,0.001088,0.000352,1.240131
0.419937,0.712674,0.048128,0.000704,0.014048,0.000576,0.001536,0.001248,0.000384,1.205891
0.419777,0.702305,0.048385,0.000608,0.014304,0.000352,0.001568,0.001056,0.000384,1.195555
0.420897,0.710114,0.048512,0.000704,0.014304,0.000384,0.001536,0.001312,0.000416,1.204803
0.416161,0.738082,0.051296,0.000608,0.013536,0.000384,0.001504,0.001120,0.000384,1.229859
0.418242,0.745506,0.051808,0.000864,0.013984,0.000384,0.001408,0.001216,0.000416,1.241380
0.420545,0.714562,0.048320,0.000800,0.014048,0.000352,0.001536,0.001024,0.000352,1.208547
0.416481,0.734178,0.049248,0.000672,0.014144,0.000352,0.001408,0.001120,0.000384,1.225411
0.420961,0.710625,0.048577,0.000704,0.013472,0.000352,0.001792,0.001120,0.000384,1.205187
0.420545,0.707234,0.048000,0.000608,0.014464,0.000384,0.001600,0.001088,0.000352,1.200835
0.433217,0.707682,0.048768,0.000672,0.013696,0.000352,0.001504,0.001056,0.000416,1.215235
0.421857,0.720866,0.048192,0.000576,0.014080,0.000384,0.001600,0.001088,0.000352,1.215876
0.420673,0.716418,0.048096,0.000864,0.013568,0.000352,0.001728,0.001120,0.000384,1.209827
0.420449,0.710786,0.049248,0.000672,0.014176,0.000352,0.001632,0.001120,0.000352,1.206243
0.420417,0.708802,0.048288,0.000928,0.013536,0.000352,0.001568,0.001120,0.000384,1.202339
0.416417,0.747362,0.051936,0.000672,0.013792,0.000384,0.001568,0.001248,0.000320,1.241251
0.421569,0.708066,0.048160,0.000704,0.014240,0.000384,0.001600,0.001376,0.000672,1.203779
0.416930,0.709505,0.047905,0.000608,0.014432,0.000352,0.001632,0.001120,0.000384,1.199140
0.421537,0.755074,0.051392,0.000672,0.013440,0.000384,0.001440,0.000992,0.000384,1.252739
0.420417,0.691682,0.048064,0.000640,0.014336,0.000352,0.001728,0.001056,0.000384,1.184611
0.420834,0.696609,0.048352,0.000704,0.014273,0.000384,0.001504,0.001024,0.000640,1.191396
0.438881,0.719330,0.048768,0.000608,0.014528,0.000384,0.001504,0.001024,0.000640,1.233027
0.415521,0.750370,0.048448,0.000704,0.013568,0.000384,0.001472,0.001024,0.000416,1.238435
0.420449,0.739234,0.048160,0.000640,0.013792,0.000384,0.001536,0.001120,0.000384,1.232227
0.420417,0.711074,0.048000,0.000704,0.013376,0.000640,0.001536,0.001184,0.000384,1.204003
0.417154,0.705217,0.048288,0.000640,0.013601,0.000384,0.001568,0.001216,0.000384,1.196356
0.421473,0.734946,0.048352,0.000832,0.013728,0.000352,0.001568,0.001056,0.000416,1.229795
0.421377,0.718050,0.048032,0.000576,0.013952,0.000320,0.001600,0.000992,0.000384,1.211715
0.416353,0.712866,0.048064,0.000736,0.013536,0.000416,0.001504,0.001120,0.000416,1.201827
0.420929,0.734722,0.048448,0.000512,0.014528,0.000352,0.001728,0.001248,0.000352,1.230659
0.420482,0.744610,0.048544,0.000928,0.013888,0.000352,0.001536,0.001024,0.000384,1.238692
0.416929,0.748962,0.050592,0.000576,0.013600,0.000416,0.001440,0.001024,0.000416,1.240515
0.433090,0.715873,0.048257,0.000672,0.013440,0.000608,0.001536,0.000992,0.000384,1.223044
0.421025,0.734818,0.048608,0.000704,0.013952,0.000416,0.001440,0.001056,0.000416,1.229315
0.421409,0.710626,0.074720,0.000960,0.013473,0.000384,0.001568,0.000992,0.000384,1.231844
0.417313,0.729890,0.048800,0.000992,0.013600,0.000416,0.001568,0.001248,0.000384,1.222595
0.421697,0.733762,0.048544,0.000640,0.014144,0.000384,0.001696,0.001056,0.000416,1.229347
0.420129,0.729250,0.048192,0.000704,0.013408,0.000352,0.001472,0.000992,0.000384,1.222787
0.421281,0.709058,0.048512,0.000672,0.013696,0.000384,0.001472,0.001184,0.000416,1.203555
0.420417,0.707970,0.048512,0.000672,0.014304,0.000352,0.001664,0.001024,0.000352,1.202499
0.450465,0.713698,0.048224,0.000768,0.013600,0.000416,0.001472,0.001024,0.000416,1.237219
0.420865,0.700834,0.047968,0.000704,0.013440,0.000416,0.001536,0.001056,0.000416,1.194051
0.421121,0.709794,0.048192,0.000704,0.013824,0.000320,0.001472,0.001056,0.000448,1.203715
0.437793,0.703041,0.048353,0.000704,0.013600,0.000416,0.001408,0.001088,0.000320,1.214787
0.420385,0.700194,0.048672,0.000672,0.013440,0.000576,0.001536,0.001088,0.000352,1.194275
0.416482,0.730401,0.049217,0.000640,0.013824,0.000320,0.001536,0.001184,0.000416,1.222884
0.420513,0.705986,0.048416,0.000640,0.014400,0.000384,0.001728,0.001120,0.000448,1.200451
0.420802,0.748673,0.048129,0.000608,0.013760,0.000352,0.001536,0.001088,0.000416,1.242724
0.420737,0.740546,0.048320,0.000576,0.013760,0.000384,0.001632,0.001088,0.000352,1.234051
0.416737,0.716130,0.049120,0.000736,0.014080,0.000384,0.001632,0.001056,0.000384,1.207619
0.420577,0.712354,0.048608,0.001024,0.013504,0.000384,0.001536,0.001056,0.000384,1.205923
0.439586,0.721154,0.049152,0.000640,0.013760,0.000352,0.001504,0.001056,0.000384,1.233956
0.416353,0.709570,0.048256,0.000672,0.013472,0.000576,0.001536,0.001120,0.000352,1.198499
0.420834,0.700193,0.048737,0.000608,0.013408,0.000608,0.001536,0.001088,0.000352,1.193988
0.432705,0.721186,0.049056,0.000704,0.013536,0.000352,0.001536,0.001216,0.000352,1.228131
0.420705,0.703617,0.048385,0.000640,0.013984,0.000352,0.001664,0.001248,0.000608,1.198243
0.416289,0.731682,0.051168,0.000640,0.013440,0.000416,0.001536,0.001088,0.000352,1.224227
0.420609,0.741922,0.048416,0.000608,0.013696,0.000352,0.001504,0.001056,0.000384,1.235107
0.420481,0.736066,0.048416,0.000704,0.013728,0.000384,0.001504,0.000928,0.000352,1.229251
0.416257,0.730402,0.048320,0.000672,0.013472,0.000352,0.001632,0.001120,0.000416,1.220131
0.420833,0.711490,0.048064,0.001024,0.013632,0.000384,0.001569,0.001088,0.000352,1.205316
0.419905,0.707682,0.048192,0.000672,0.013856,0.000384,0.001536,0.001056,0.000416,1.200419
0.438018,0.721025,0.048289,0.000576,0.013440,0.000352,0.001408,0.000992,0.000608,1.231396
0.417025,0.708066,0.048192,0.000672,0.014208,0.000384,0.001536,0.001056,0.000416,1.198179
0.417153,0.703618,0.049632,0.000800,0.013760,0.000416,0.001632,0.001248,0.000352,1.196035
0.416481,0.745186,0.048032,0.000672,0.014272,0.000384,0.001600,0.001024,0.000384,1.235875
0.416001,0.711778,0.048000,0.000672,0.013376,0.000352,0.001472,0.001024,0.000416,1.200579
0.420610,0.778946,0.050528,0.000672,0.013664,0.000384,0.001568,0.001216,0.000384,1.276324
0.420321,0.732994,0.049920,0.000672,0.013856,0.000320,0.001568,0.001216,0.000384,1.227939
0.416865,0.726210,0.048096,0.000672,0.013920,0.000384,0.001504,0.000992,0.000352,1.215587
0.420001,0.721249,0.049569,0.000640,0.013504,0.000384,0.001472,0.001056,0.000352,1.215684
0.419425,0.712610,0.049056,0.000672,0.013408,0.000352,0.001472,0.001120,0.000384,1.205539
0.419905,0.700897,0.048289,0.000640,0.013536,0.000384,0.001568,0.001248,0.000320,1.194051
0.434913,0.707938,0.048256,0.000704,0.013472,0.000352,0.001472,0.001184,0.000832,1.216291
0.417921,0.706466,0.048704,0.000768,0.013472,0.000352,0.001504,0.001280,0.000352,1.197955
0.416738,0.707937,0.048608,0.000736,0.015073,0.000384,0.001664,0.001440,0.000384,1.199524
0.416801,0.714466,0.048320,0.000672,0.014496,0.000384,0.001568,0.001344,0.000384,1.205475
0.416193,0.712610,0.048320,0.000672,0.014496,0.000352,0.001568,0.001056,0.000384,1.202435
0.421281,0.739170,0.048704,0.000928,0.013920,0.000352,0.001664,0.001120,0.000384,1.234883
0.420417,0.700226,0.048288,0.000672,0.013920,0.000608,0.001440,0.001088,0.000384,1.194723
0.422017,0.710114,0.048352,0.000832,0.013632,0.000384,0.001600,0.001184,0.000416,1.205763
0.415905,0.747842,0.048480,0.000736,0.013824,0.000352,0.001760,0.001088,0.000320,1.237667
0.414561,0.715970,0.049440,0.000608,0.013536,0.000352,0.001408,0.001056,0.000320,1.203939
0.415873,0.731745,0.048481,0.000512,0.013536,0.000384,0.001504,0.001120,0.000384,1.220452
0.434721,0.710754,0.048128,0.000672,0.013536,0.000320,0.001536,0.001216,0.000416,1.218659
0.415905,0.691458,0.047680,0.000576,0.013376,0.000416,0.001504,0.000896,0.000384,1.178563
0.415169,0.685890,0.047360,0.000512,0.013440,0.000352,0.001504,0.000960,0.000384,1.171843
0.437281,0.688674,0.047648,0.000992,0.013408,0.000320,0.001472,0.000960,0.000384,1.197059
0.415457,0.674114,0.047360,0.000512,0.013568,0.000384,0.001504,0.000864,0.000320,1.159875
0.416193,0.691746,0.047584,0.000512,0.013440,0.000384,0.001440,0.000800,0.000384,1.179171
0.416353,0.685026,0.047616,0.000544,0.013408,0.000352,0.001440,0.000832,0.000352,1.172291
0.416513,0.697986,0.050464,0.000608,0.013472,0.000384,0.001472,0.001024,0.000384,1.189091
0.414593,0.723618,0.054305,0.000544,0.013408,0.000352,0.001440,0.000992,0.000320,1.216804
0.422721,0.713666,0.047648,0.000608,0.013536,0.000352,0.001408,0.001152,0.000320,1.209091
0.416577,0.713474,0.047904,0.000640,0.013856,0.000384,0.001504,0.001216,0.000352,1.203459
0.416257,0.729826,0.048480,0.000608,0.013856,0.000320,0.001728,0.001216,0.000416,1.220611
0.415905,0.707810,0.048608,0.000640,0.013536,0.000352,0.001568,0.001280,0.000384,1.197763
0.420353,0.734082,0.047808,0.000608,0.013600,0.000352,0.001472,0.001120,0.000352,1.227139
0.433985,0.725602,0.047584,0.000672,0.013344,0.000384,0.001472,0.001216,0.000352,1.231747
0.421025,0.701249,0.047425,0.000576,0.013536,0.000352,0.001344,0.001408,0.000320,1.194051
0.420993,0.740226,0.047680,0.000576,0.013376,0.000352,0.001408,0.001184,0.000352,1.233059
0.420929,0.696194,0.047712,0.000544,0.013376,0.000384,0.001440,0.001184,0.000384,1.189443
0.416097,0.732290,0.047456,0.000576,0.013472,0.000384,0.001472,0.001248,0.000608,1.220419
0.416769,0.772578,0.048000,0.000544,0.013440,0.000352,0.001408,0.001216,0.000384,1.263011
0.416642,0.713377,0.047681,0.000640,0.014016,0.000352,0.001440,0.001216,0.000352,1.203684
0.421121,0.745378,0.047552,0.000896,0.013536,0.000352,0.001568,0.001216,0.000640,1.239139
0.416545,0.735266,0.047712,0.000608,0.013536,0.000384,0.001504,0.001152,0.000640,1.224131
0.420449,0.709026,0.047552,0.000640,0.013504,0.000384,0.001440,0.001248,0.000384,1.201091
0.415713,0.719810,0.047776,0.000576,0.013664,0.000384,0.001472,0.001216,0.000352,1.208163
0.436481,0.700993,0.047937,0.000608,0.013984,0.000352,0.001440,0.001184,0.000416,1.210691
0.421153,0.712226,0.047744,0.000640,0.013696,0.000352,0.001504,0.001248,0.000384,1.205411
0.420513,0.758498,0.047552,0.000544,0.013856,0.000416,0.001472,0.001280,0.000384,1.251555
0.420993,0.712514,0.048352,0.000576,0.014464,0.000448,0.001472,0.001184,0.000352,1.207267
0.421857,0.719330,0.048256,0.000672,0.014528,0.000384,0.001536,0.001504,0.000352,1.215619
0.418465,0.746946,0.048608,0.000640,0.014688,0.000416,0.001632,0.001152,0.000384,1.241539
0.416641,0.712418,0.048320,0.000800,0.014144,0.000384,0.001568,0.001152,0.000576,1.203235
0.420610,0.713281,0.048257,0.000608,0.014016,0.000416,0.001600,0.001216,0.000640,1.207588
0.415553,0.733826,0.050112,0.000640,0.013600,0.000416,0.001632,0.001280,0.000384,1.225379
0.420737,0.740770,0.049184,0.000608,0.013952,0.000416,0.001568,0.001216,0.000384,1.235875
0.420961,0.704194,0.047488,0.000576,0.013440,0.000416,0.001504,0.001216,0.000384,1.197251
0.439041,0.747682,0.048224,0.000608,0.013504,0.000640,0.001568,0.001184,0.000384,1.260675
0.420545,0.713954,0.047648,0.000576,0.013536,0.000352,0.001568,0.001184,0.000416,1.207427
0.420161,0.730306,0.047616,0.000608,0.013504,0.000352,0.001600,0.001280,0.000416,1.223523
0.415521,0.706561,0.047488,0.000608,0.013664,0.000384,0.001568,0.001216,0.000640,1.194467
0.416801,0.721441,0.047969,0.000640,0.013696,0.000416,0.001568,0.001280,0.000608,1.212996
0.416673,0.733794,0.049952,0.000992,0.014849,0.000352,0.001568,0.001216,0.000352,1.227396
0.421473,0.697634,0.048256,0.000640,0.013664,0.000416,0.001664,0.001248,0.000384,1.192579
0.416001,0.714370,0.048128,0.000640,0.014144,0.000384,0.001632,0.001248,0.000352,1.204323
0.440065,0.732066,0.049152,0.000576,0.013600,0.000384,0.001568,0.001248,0.000320,1.246563
0.420353,0.698946,0.048160,0.000640,0.013760,0.000352,0.001536,0.001184,0.000320,1.192259
0.416225,0.735682,0.047968,0.000640,0.013504,0.000352,0.001472,0.001184,0.000384,1.224483
0.415521,0.744098,0.047968,0.000640,0.013984,0.000352,0.001600,0.001280,0.000416,1.232707
0.415649,0.732386,0.047680,0.000608,0.013952,0.000416,0.001536,0.001280,0.000320,1.220579
0.417697,0.729954,0.050464,0.000672,0.013568,0.000320,0.001440,0.001248,0.000448,1.223107
0.416225,0.713314,0.047712,0.000640,0.013728,0.000352,0.001568,0.001312,0.000352,1.202275
0.416033,0.708577,0.047489,0.001088,0.013504,0.000416,0.001632,0.001280,0.000384,1.197155
0.420354,0.719489,0.048833,0.000640,0.013408,0.000384,0.001504,0.001248,0.000416,1.213060
0.415585,0.728322,0.047488,0.000544,0.013888,0.000416,0.001504,0.001313,0.000384,1.216196
0.419937,0.721122,0.048192,0.000640,0.013920,0.000384,0.001536,0.001312,0.000352,1.215267
0.437505,0.706018,0.047968,0.000544,0.013568,0.000448,0.001568,0.001184,0.000416,1.216387
0.431457,0.709506,0.049024,0.000640,0.013760,0.000384,0.001408,0.001248,0.000416,1.215267
