Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[10],classifier
0.415553,0.017792,0.201985,0.004832,0.047680,0.144768,0.900579
0.415905,0.017696,0.202177,0.004928,0.047392,0.144160,0.899170
0.434337,0.017568,0.202336,0.004864,0.047681,0.147648,0.918946
0.416289,0.018176,0.202209,0.004864,0.047104,0.121729,0.875491
0.415777,0.017376,0.202241,0.004864,0.047360,0.153664,0.906242
0.415649,0.017440,0.202176,0.004864,0.047233,0.136000,0.888290
0.416033,0.017312,0.202112,0.004800,0.047296,0.132801,0.885795
0.415329,0.017376,0.201761,0.004832,0.047424,0.149504,0.901155
0.419777,0.017440,0.202272,0.004801,0.047264,0.148576,0.906466
0.415586,0.017664,0.202784,0.004832,0.046848,0.143969,0.915619
0.416609,0.017792,0.202337,0.004896,0.047296,0.161025,0.914243
0.416257,0.017312,0.202113,0.004928,0.047936,0.134752,0.888450
0.416417,0.017472,0.202304,0.004800,0.047361,0.129600,0.885570
0.416321,0.017345,0.202240,0.004864,0.047200,0.141281,0.897891
0.416961,0.017632,0.202145,0.004832,0.046976,0.133952,0.886051
0.417025,0.017600,0.202144,0.004865,0.046976,0.138944,0.894146
0.420354,0.017472,0.218912,0.005376,0.047392,0.149409,0.927971
0.415585,0.017248,0.202369,0.004800,0.047264,0.130721,0.884099
0.416673,0.017664,0.202241,0.004864,0.047328,0.145824,0.900578
0.415393,0.017472,0.202368,0.004800,0.047329,0.148640,0.901730
0.418562,0.017344,0.202848,0.004832,0.047168,0.169249,0.925795
0.416609,0.017216,0.213697,0.005056,0.047360,0.132801,0.905155
0.416545,0.017728,0.202529,0.004800,0.046944,0.165824,0.919747
0.416449,0.017440,0.237089,0.005440,0.046944,0.146944,0.942498
0.416001,0.017760,0.202400,0.004864,0.047008,0.156352,0.908866
0.415105,0.017696,0.201825,0.004896,0.047264,0.138337,0.888899
0.417409,0.017504,0.201985,0.004896,0.047232,0.131616,0.883618
0.432993,0.017664,0.203008,0.004992,0.047233,0.147328,0.920834
0.420065,0.017345,0.203168,0.004800,0.046784,0.144289,0.906243
0.415521,0.017216,0.202465,0.004800,0.046848,0.139232,0.892099
0.420449,0.017152,0.219777,0.005088,0.047360,0.165696,0.943298
0.420066,0.017440,0.202624,0.004800,0.047328,0.145729,0.903075
0.414849,0.017312,0.201729,0.004864,0.046880,0.147553,0.904323
0.415489,0.017664,0.202209,0.004768,0.047296,0.169152,0.923011
0.430273,0.017568,0.202433,0.004800,0.047328,0.155072,0.926018
0.415714,0.017472,0.202432,0.004800,0.046944,0.142529,0.903267
0.419937,0.017440,0.202497,0.004832,0.046944,0.151905,0.910755
0.415489,0.017824,0.202401,0.004832,0.064096,0.144352,0.913698
0.415649,0.017248,0.202656,0.004800,0.046817,0.141696,0.893282
0.419810,0.017408,0.202400,0.004960,0.046752,0.158305,0.915235
0.415233,0.017344,0.202785,0.004832,0.046816,0.144544,0.897091
0.432961,0.017920,0.204417,0.004832,0.047712,0.170368,0.947522
0.415105,0.017344,0.202976,0.004896,0.047489,0.142528,0.895874
0.415425,0.017473,0.202432,0.004832,0.047264,0.135841,0.887555
0.414849,0.017664,0.202625,0.004832,0.047296,0.166208,0.920483
0.420609,0.017472,0.202593,0.004800,0.047104,0.132544,0.888706
0.415458,0.017504,0.202496,0.004832,0.047232,0.140993,0.893955
0.415393,0.017504,0.202369,0.004864,0.046784,0.143488,0.895363
0.437761,0.017568,0.202049,0.004864,0.046912,0.167328,0.943426
0.416129,0.017344,0.202080,0.004896,0.047169,0.141536,0.894946
0.420001,0.017536,0.202817,0.004800,0.047328,0.154881,0.919491
0.417377,0.017472,0.202689,0.004896,0.047200,0.171296,0.930691
0.421313,0.017664,0.202049,0.004896,0.047296,0.144800,0.903842
0.415777,0.017600,0.202304,0.004800,0.046849,0.129824,0.889186
0.416033,0.017473,0.201856,0.004864,0.047168,0.136385,0.892195
0.433281,0.017664,0.202241,0.004800,0.047584,0.143840,0.915203
0.416097,0.017504,0.202017,0.004832,0.047552,0.165056,0.917762
0.415714,0.017696,0.202432,0.004832,0.047520,0.153633,0.905859
0.415297,0.017280,0.202177,0.004832,0.046816,0.184513,0.937859
0.415585,0.017664,0.201857,0.004832,0.047616,0.145600,0.898659
0.420417,0.018144,0.202401,0.004896,0.047424,0.164480,0.926946
0.417505,0.017472,0.202784,0.004928,0.047713,0.155904,0.914338
0.447778,0.018272,0.202848,0.005120,0.047168,0.132097,0.921603
0.420353,0.017312,0.201889,0.004928,0.047232,0.147041,0.905827
0.419873,0.017664,0.203041,0.004832,0.047008,0.144032,0.904226
0.415681,0.017280,0.201952,0.004832,0.047265,0.161696,0.919394
0.414530,0.017536,0.201760,0.004768,0.046848,0.151553,0.907139
0.415393,0.018048,0.201793,0.005088,0.046816,0.132832,0.883843
0.420385,0.017280,0.202337,0.004800,0.046816,0.169984,0.928098
0.432225,0.017504,0.201792,0.004800,0.047553,0.146144,0.919522
0.417089,0.017281,0.203424,0.004864,0.046880,0.135649,0.895747
0.420609,0.017280,0.202465,0.004896,0.047200,0.142272,0.899555
0.415617,0.017376,0.202369,0.004832,0.047296,0.163616,0.953026
0.415009,0.017632,0.202240,0.004832,0.046977,0.151936,0.908354
0.415649,0.017472,0.202592,0.004768,0.047200,0.166273,0.918723
0.415457,0.017472,0.201857,0.004768,0.047008,0.144448,0.896739
0.435105,0.017696,0.202113,0.004832,0.047264,0.144352,0.918370
0.415969,0.017760,0.201920,0.004800,0.047489,0.145632,0.899490
0.415553,0.017280,0.201697,0.004832,0.047200,0.133281,0.883811
0.415585,0.017792,0.201665,0.004800,0.047328,0.155808,0.926499
0.416737,0.017952,0.202017,0.004864,0.047296,0.139616,0.894498
0.420418,0.017472,0.201824,0.004800,0.046848,0.143617,0.899491
0.416961,0.017440,0.201985,0.004864,0.046720,0.145729,0.899235
0.433185,0.017536,0.201889,0.004800,0.047296,0.168608,0.937923
0.415617,0.017632,0.202273,0.004832,0.047296,0.164800,0.918594
0.415490,0.017344,0.202240,0.004960,0.047488,0.142049,0.894851
0.416385,0.017184,0.202305,0.004864,0.046784,0.156353,0.949539
0.419905,0.017280,0.202593,0.004832,0.046912,0.136256,0.891394
0.415457,0.017440,0.201856,0.004864,0.046881,0.141568,0.895970
0.415234,0.017472,0.201888,0.004768,0.047008,0.145985,0.898339
0.868835,0.017536,0.691234,0.074432,0.108992,0.302145,2.285863
0.416482,0.017632,0.202400,0.004800,0.047520,0.129601,0.884611
0.415809,0.018080,0.235041,0.005056,0.047392,0.146241,0.950563
0.415297,0.017696,0.202017,0.004864,0.047296,0.127264,0.887842
0.420033,0.017248,0.202048,0.004832,0.047201,0.158720,0.922946
0.414818,0.017280,0.202112,0.004832,0.047296,0.141441,0.900067
0.419809,0.017696,0.201953,0.004864,0.047296,0.132864,0.891619
0.415329,0.017504,0.202241,0.004864,0.047296,0.152768,0.905026
0.415970,0.017536,0.203648,0.004864,0.047200,0.139457,0.893859
0.414561,0.017600,0.219329,0.005120,0.047168,0.131329,0.904387
0.417345,0.017472,0.203457,0.004832,0.047264,0.134016,0.894115
0.416705,0.017632,0.202945,0.004896,0.047392,0.146144,0.902178
0.416290,0.017440,0.202144,0.004832,0.047360,0.171713,0.925859
0.415169,0.017409,0.202784,0.004800,0.047296,0.172097,0.926243
0.415905,0.017440,0.202113,0.004832,0.047264,0.164992,0.917699
0.416161,0.017376,0.202305,0.004800,0.047648,0.145984,0.898402
0.416097,0.017472,0.219232,0.004992,0.047361,0.146400,0.918786
0.415489,0.017345,0.201952,0.004896,0.046848,0.128993,0.879395
0.415937,0.017440,0.202017,0.004768,0.047264,0.144608,0.902787
0.416577,0.017472,0.203232,0.004832,0.047169,0.137408,0.892194
0.434562,0.017600,0.202240,0.004896,0.047136,0.126081,0.899683
0.416641,0.017696,0.202241,0.004960,0.047264,0.149185,0.903107
0.417121,0.017536,0.202465,0.004896,0.048032,0.146560,0.904962
0.417153,0.017472,0.218368,0.004993,0.047360,0.135616,0.912066
0.415938,0.017632,0.202432,0.004832,0.047104,0.133889,0.889891
0.416769,0.017664,0.202113,0.004864,0.046880,0.142528,0.895715
0.416737,0.017824,0.202561,0.004832,0.046912,0.146880,0.919202
0.432193,0.017472,0.202208,0.004832,0.047169,0.140352,0.907586
0.416705,0.017409,0.202304,0.004864,0.047168,0.140737,0.893219
0.417377,0.017664,0.203393,0.004864,0.047264,0.147968,0.907011
0.418913,0.017568,0.204897,0.021632,0.048640,0.145888,0.929378
0.417825,0.018208,0.203360,0.005088,0.046977,0.141664,0.897602
0.416866,0.017760,0.202624,0.004832,0.046976,0.147905,0.904835
0.415745,0.017888,0.202561,0.004928,0.047264,0.138465,0.890851
0.429537,0.017760,0.202689,0.005088,0.047680,0.172960,0.941059
0.416065,0.017472,0.202529,0.004896,0.046976,0.143264,0.897474
0.416834,0.017504,0.202976,0.004864,0.047008,0.158497,0.929827
0.416737,0.017536,0.220833,0.005024,0.047104,0.147201,0.925571
0.415809,0.017248,0.202369,0.004928,0.047072,0.151936,0.906755
0.417153,0.017536,0.202337,0.004864,0.047200,0.140480,0.892898
0.418178,0.017696,0.203648,0.004896,0.048032,0.143297,0.903011
0.433729,0.017537,0.204000,0.005088,0.048160,0.150433,0.926691
0.416897,0.017760,0.202497,0.004960,0.048000,0.151840,0.907427
0.416001,0.017440,0.203265,0.005536,0.047904,0.148320,0.904962
0.417345,0.017696,0.218848,0.005216,0.048065,0.148608,0.927970
0.415938,0.017600,0.202848,0.004800,0.048032,0.147233,0.902435
0.417505,0.017920,0.202049,0.004832,0.048928,0.143552,0.902051
0.416321,0.021056,0.202497,0.004864,0.047712,0.175424,0.932674
0.432513,0.017536,0.202848,0.004896,0.047297,0.146752,0.919778
0.417729,0.017536,0.203041,0.004896,0.047296,0.143937,0.900483
0.417281,0.017600,0.203649,0.004928,0.047552,0.139424,0.897890
0.417377,0.017472,0.243585,0.005344,0.048320,0.153568,0.961218
0.416833,0.017600,0.203328,0.005312,0.047745,0.147872,0.904130
0.418049,0.017601,0.202880,0.005312,0.049632,0.152001,0.911267
0.416705,0.017504,0.203361,0.005088,0.047584,0.141408,0.895843
0.430881,0.017760,0.203361,0.004800,0.049280,0.148960,0.922210
0.416097,0.017760,0.202368,0.004800,0.047809,0.147808,0.901282
0.417249,0.017473,0.202304,0.004864,0.047680,0.139393,0.893187
0.416609,0.017600,0.220513,0.004992,0.047552,0.152960,0.930307
0.417025,0.018240,0.202625,0.004896,0.047008,0.146400,0.904514
0.418017,0.017504,0.203776,0.004864,0.048096,0.150977,0.918498
0.421185,0.017921,0.202432,0.005024,0.047200,0.140545,0.899811
0.433825,0.017472,0.202017,0.004896,0.047264,0.150336,0.931235
0.416353,0.017504,0.202049,0.004896,0.047264,0.147296,0.900802
0.421121,0.017664,0.202080,0.004864,0.047264,0.147008,0.905602
0.415969,0.017440,0.218721,0.005024,0.048864,0.151745,0.925635
0.421057,0.017376,0.202657,0.005280,0.047552,0.170433,0.929475
0.416865,0.017664,0.203777,0.004800,0.050176,0.147680,0.907650
0.416161,0.017824,0.202272,0.004896,0.048449,0.147744,0.903778
0.434082,0.017600,0.202624,0.004832,0.047872,0.144289,0.918051
0.416929,0.017568,0.204609,0.004864,0.048672,0.135809,0.895107
0.420673,0.017504,0.203169,0.005376,0.048000,0.137024,0.895874
0.421249,0.017632,0.220577,0.005152,0.049152,0.140192,0.919874
0.416610,0.017376,0.202496,0.004832,0.048448,0.135137,0.888963
0.416641,0.017472,0.202497,0.004800,0.047584,0.142080,0.896771
0.420097,0.017632,0.202113,0.004832,0.047264,0.144448,0.901410
0.433185,0.017696,0.202816,0.004896,0.047201,0.141440,0.912322
0.415905,0.017632,0.201761,0.004960,0.046976,0.147329,0.901603
0.417473,0.017504,0.202657,0.004896,0.047200,0.146976,0.906115
0.417345,0.017376,0.202913,0.004864,0.061376,0.138720,0.909602
0.416610,0.017504,0.203296,0.004832,0.047072,0.142593,0.897347
0.416897,0.017696,0.202977,0.004896,0.047072,0.147041,0.903267
0.416705,0.017600,0.202081,0.004800,0.047264,0.147008,0.903362
0.435681,0.017728,0.202336,0.004896,0.047233,0.169440,0.943394
0.421314,0.017728,0.202400,0.004832,0.047808,0.146721,0.905507
0.416065,0.017504,0.202369,0.004864,0.047456,0.150049,0.904995
0.415713,0.017536,0.202465,0.004832,0.062784,0.146400,0.916611
0.416257,0.017536,0.202368,0.004769,0.047232,0.143008,0.896194
0.415938,0.017728,0.203136,0.004832,0.047040,0.146625,0.900867
0.417473,0.017952,0.204001,0.004864,0.047488,0.132320,0.892739
0.436097,0.017536,0.203265,0.004960,0.046912,0.133120,0.913634
0.416481,0.017440,0.202464,0.004832,0.046913,0.145248,0.901922
0.416226,0.018080,0.202272,0.005248,0.047904,0.173185,0.928419
0.416033,0.017600,0.203297,0.004800,0.047360,0.163713,0.918307
0.416289,0.017696,0.202593,0.004896,0.047040,0.143232,0.900322
0.415585,0.017696,0.202528,0.004800,0.047393,0.150784,0.905762
0.420770,0.017472,0.202208,0.005216,0.047264,0.145025,0.905091
0.435361,0.017440,0.202849,0.004800,0.047232,0.146401,0.919747
0.420705,0.017696,0.202753,0.004832,0.047552,0.143936,0.904738
0.416769,0.017472,0.202432,0.004928,0.047617,0.152128,0.908834
0.416514,0.017728,0.202208,0.004832,0.046976,0.187137,0.944483
0.416385,0.017409,0.201760,0.004864,0.046944,0.146209,0.899555
0.416513,0.017664,0.202401,0.004928,0.047200,0.143872,0.896227
0.416065,0.017536,0.202081,0.004832,0.047200,0.149056,0.902978
0.435970,0.017568,0.202848,0.004800,0.047232,0.147937,0.925059
0.415585,0.017600,0.202753,0.004768,0.046944,0.140545,0.896547
0.420705,0.017440,0.202497,0.004832,0.047168,0.139392,0.895298
0.416065,0.017536,0.203328,0.004864,0.046977,0.167328,0.927522
0.415137,0.017312,0.202368,0.004832,0.046880,0.145633,0.897315
0.418497,0.017824,0.204577,0.004896,0.047008,0.139232,0.908291
0.416673,0.017376,0.202913,0.004864,0.046912,0.140512,0.893474
0.454370,0.017536,0.203104,0.004896,0.047009,0.144416,0.942147
0.420737,0.017537,0.202336,0.004832,0.046880,0.146657,0.904355
0.420193,0.017920,0.202529,0.004864,0.046912,0.127200,0.891619
0.416289,0.017600,0.202688,0.004832,0.046881,0.161888,0.918594
0.415810,0.017280,0.202432,0.004896,0.047008,0.154433,0.914563
0.415361,0.017632,0.202145,0.004832,0.046880,0.146176,0.898851
0.420609,0.017760,0.202273,0.004800,0.046976,0.145792,0.903778
0.433889,0.017504,0.202400,0.004864,0.046977,0.145472,0.916226
0.417986,0.017696,0.204800,0.004896,0.047168,0.118721,0.877091
0.422913,0.017536,0.203265,0.004800,0.047008,0.129568,0.895459
0.421569,0.017504,0.202593,0.004864,0.047040,0.131872,0.914562
0.420546,0.017504,0.202336,0.004832,0.047168,0.130561,0.894851
0.420993,0.017536,0.202593,0.004928,0.046944,0.139809,0.900099
0.418145,0.017536,0.202305,0.005024,0.046912,0.135232,0.896418
0.416034,0.030432,0.202560,0.004864,0.046944,0.158145,0.925251
0.416705,0.017472,0.202241,0.004800,0.046848,0.128864,0.885635
0.416033,0.017472,0.202145,0.004832,0.047008,0.142432,0.900386
0.416226,0.017664,0.202624,0.004800,0.046880,0.135105,0.888163
0.417345,0.017568,0.202625,0.004896,0.047520,0.136416,0.896963
0.417185,0.017696,0.202177,0.004800,0.046944,0.125376,0.883906
0.416482,0.017760,0.202880,0.004800,0.047200,0.125793,0.881155
0.417729,0.017664,0.202337,0.004768,0.065504,0.157409,0.932291
0.417281,0.017568,0.202401,0.004832,0.047392,0.140224,0.904323
0.416801,0.017792,0.202273,0.004864,0.048864,0.138336,0.900098
0.417570,0.017440,0.202048,0.004992,0.048096,0.138849,0.899459
0.439137,0.017569,0.202944,0.005088,0.048288,0.139009,0.924163
0.420033,0.017600,0.203201,0.004992,0.047872,0.136064,0.899107
0.416481,0.017408,0.202081,0.005312,0.047744,0.149440,0.904962
0.419169,0.017376,0.218016,0.005184,0.048065,0.135904,0.912034
0.417922,0.017440,0.202688,0.004864,0.048416,0.136129,0.901539
0.420801,0.017536,0.202209,0.005312,0.048512,0.135520,0.896835
0.416609,0.017664,0.202305,0.004832,0.048384,0.150816,0.907650
0.431521,0.017696,0.203328,0.004896,0.048065,0.173376,0.943650
0.416962,0.017600,0.202880,0.005312,0.047712,0.146465,0.915107
0.416737,0.017536,0.202369,0.005024,0.047968,0.129729,0.883555
0.420833,0.018368,0.222657,0.005408,0.048928,0.136384,0.927171
0.417089,0.017408,0.202592,0.004864,0.048033,0.132224,0.894370
0.420386,0.017600,0.202208,0.005248,0.048160,0.149153,0.908355
0.423553,0.018048,0.205441,0.005280,0.047968,0.146561,0.924963
0.419361,0.017600,0.204449,0.005312,0.048000,0.134752,0.901827
0.421377,0.018304,0.203169,0.005376,0.048224,0.133920,0.902498
0.416417,0.017536,0.202528,0.004832,0.048641,0.136512,0.900834
0.417794,0.017504,0.219360,0.005344,0.047872,0.148545,0.923363
0.418049,0.017472,0.202017,0.004864,0.049088,0.134528,0.898467
0.417825,0.017568,0.203425,0.005312,0.047584,0.135040,0.905922
0.421793,0.017664,0.202048,0.004832,0.048001,0.147776,0.909122
0.421697,0.017664,0.206464,0.004896,0.048865,0.203808,0.980642
0.422817,0.017888,0.204161,0.004896,0.048672,0.140576,0.909154
0.418689,0.017728,0.203808,0.004864,0.050592,0.153441,0.918370
0.460482,0.017952,0.202528,0.004896,0.048608,0.140929,0.954531
0.417793,0.017856,0.203009,0.004896,0.048672,0.150113,0.910019
0.421857,0.017952,0.202209,0.004800,0.049696,0.144128,0.907459
0.417185,0.018336,0.202081,0.004800,0.047776,0.170016,0.929634
0.421793,0.017792,0.202624,0.004832,0.047649,0.149280,0.909282
0.421570,0.017600,0.202336,0.004832,0.047968,0.147809,0.908259
0.416289,0.017728,0.202497,0.004896,0.048000,0.147712,0.904931
0.434625,0.018528,0.203169,0.004864,0.048192,0.135328,0.918594
0.418049,0.017568,0.202624,0.004800,0.047393,0.146976,0.902274
0.418242,0.017888,0.203360,0.004832,0.047712,0.180161,0.941923
0.417121,0.017825,0.202496,0.004896,0.048000,0.153089,0.913475
0.421089,0.017632,0.202625,0.004800,0.048672,0.150848,0.912035
0.421409,0.017408,0.203041,0.004800,0.047840,0.147552,0.907842
0.417505,0.017792,0.202560,0.004864,0.047872,0.151841,0.909602
0.437666,0.017600,0.202400,0.004832,0.047232,0.136545,0.912643
0.417473,0.017504,0.202209,0.004864,0.047456,0.147872,0.908163
0.418145,0.017760,0.202593,0.004896,0.048576,0.143776,0.899714
0.420865,0.017568,0.204673,0.005152,0.067168,0.144288,0.923394
0.417058,0.017600,0.204032,0.004928,0.048704,0.148641,0.907939
0.421825,0.017632,0.202593,0.004864,0.048672,0.138625,0.906531
0.422657,0.017760,0.202465,0.004864,0.047680,0.148256,0.909251
0.437409,0.017696,0.203265,0.004832,0.048768,0.150336,0.931650
0.418593,0.017504,0.202464,0.004800,0.048577,0.137952,0.905538
0.417249,0.017889,0.203616,0.004864,0.047840,0.133793,0.892515
0.417921,0.017472,0.219969,0.005248,0.050592,0.153920,0.933763
0.417377,0.017696,0.203105,0.004800,0.047616,0.152864,0.910530
0.418529,0.017696,0.204096,0.004832,0.048705,0.135840,0.903842
0.418722,0.017504,0.203648,0.004928,0.047456,0.144257,0.901699
0.430881,0.017632,0.202433,0.005024,0.048384,0.136961,0.908643
0.417569,0.017568,0.204481,0.004864,0.048128,0.130880,0.892098
0.417729,0.017696,0.202816,0.004832,0.048321,0.136128,0.894882
0.417122,0.017376,0.222816,0.005248,0.047712,0.147393,0.926563
0.417985,0.017504,0.202817,0.004768,0.050176,0.144705,0.902531
0.418561,0.017728,0.202209,0.004832,0.048576,0.150784,0.909058
0.417761,0.017792,0.203552,0.004896,0.048737,0.148384,0.908898
0.432898,0.017600,0.203008,0.004832,0.047584,0.133505,0.907907
0.418049,0.017792,0.202625,0.004800,0.047488,0.143776,0.911299
0.417793,0.017792,0.203521,0.004800,0.048768,0.150048,0.913474
0.417857,0.017760,0.220449,0.005280,0.048352,0.132896,0.916066
0.417506,0.017760,0.202144,0.004864,0.048864,0.150529,0.913411
0.416993,0.017728,0.203201,0.004864,0.049792,0.138753,0.912931
0.417601,0.017536,0.201729,0.004864,0.048384,0.133984,0.899106
0.429473,0.017536,0.203392,0.004896,0.047649,0.134496,0.902370
0.416641,0.017793,0.202208,0.004768,0.047744,0.138529,0.892547
0.417121,0.017728,0.202497,0.004832,0.047296,0.127040,0.880994
0.418241,0.017248,0.202208,0.004832,0.047905,0.140800,0.899234
0.417185,0.017568,0.202945,0.004832,0.047136,0.126816,0.880547
0.417473,0.017408,0.203009,0.004896,0.047136,0.126688,0.882306
0.419010,0.017792,0.203968,0.005024,0.047968,0.137313,0.901219
0.434753,0.017760,0.203745,0.004832,0.048544,0.133249,0.913251
0.417313,0.017664,0.202433,0.004896,0.048640,0.132512,0.890242
0.416354,0.017664,0.202752,0.004832,0.049184,0.132385,0.897571
0.416897,0.017344,0.202081,0.004832,0.047616,0.136609,0.896515
0.416673,0.017536,0.202977,0.004864,0.047392,0.132160,0.891522
0.417474,0.017536,0.202528,0.004864,0.047168,0.148993,0.910915
0.417345,0.017472,0.202209,0.004768,0.046976,0.132225,0.892195
0.417153,0.017664,0.220705,0.005344,0.047712,0.148704,0.926050
0.416033,0.017472,0.203073,0.004864,0.048096,0.135104,0.896802
0.417954,0.017760,0.203584,0.005280,0.047808,0.154369,0.913507
0.415329,0.017536,0.203041,0.005312,0.048032,0.120960,0.876771
0.415457,0.018048,0.202753,0.004768,0.048032,0.148032,0.907842
0.416802,0.017536,0.202240,0.004768,0.049920,0.128993,0.884579
0.415937,0.017472,0.202657,0.004896,0.048224,0.128512,0.881251
0.416737,0.017440,0.202081,0.004832,0.065440,0.136224,0.905570
0.415682,0.017504,0.202176,0.004864,0.047136,0.132097,0.884067
0.415745,0.017536,0.202721,0.004800,0.046944,0.143840,0.895843
0.416289,0.017696,0.202176,0.004832,0.047105,0.137120,0.887522
0.430081,0.017697,0.202560,0.004832,0.046976,0.122913,0.889539
0.419681,0.017888,0.204225,0.004896,0.047904,0.137952,0.900515
0.417153,0.017344,0.204801,0.004832,0.047264,0.132064,0.897890
0.414817,0.017664,0.202336,0.004800,0.047104,0.133889,0.891075
0.416353,0.017760,0.202113,0.004832,0.047040,0.141376,0.898179
0.416673,0.017760,0.202529,0.004928,0.046976,0.133152,0.891234
0.415906,0.017568,0.202208,0.004832,0.047072,0.137889,0.893827
0.441537,0.017792,0.202625,0.004864,0.046912,0.134721,0.918435
0.415969,0.017504,0.202337,0.004992,0.046976,0.135904,0.894946
0.416289,0.017696,0.202336,0.004928,0.046977,0.136928,0.900642
0.416290,0.017472,0.202240,0.004832,0.047232,0.131361,0.890307
0.416641,0.017856,0.203297,0.004864,0.047808,0.132353,0.896547
0.417121,0.017824,0.202593,0.004832,0.047392,0.134944,0.899779
0.417153,0.017504,0.202080,0.004800,0.047009,0.130848,0.894178
0.416770,0.017504,0.222624,0.005024,0.046944,0.148801,0.924195
0.416449,0.017664,0.202369,0.004832,0.047008,0.134880,0.896099
0.420353,0.017504,0.202113,0.005216,0.047040,0.149024,0.909858
0.418017,0.017440,0.202624,0.004832,0.047137,0.145984,0.903714
0.421474,0.017664,0.203328,0.004992,0.047264,0.149345,0.912931
0.420865,0.017568,0.202369,0.004928,0.046848,0.133824,0.893795
0.421121,0.017600,0.202337,0.004832,0.046976,0.137824,0.900834
0.418594,0.017600,0.270080,0.005248,0.047488,0.178624,1.038691
0.415585,0.017856,0.202529,0.004864,0.047232,0.178816,0.935043
0.416769,0.017632,0.202497,0.004832,0.047328,0.140736,0.896610
0.421410,0.017440,0.202656,0.004832,0.047232,0.199233,0.963651
0.420034,0.017216,0.203328,0.004864,0.047264,0.132385,0.895107
0.417953,0.017664,0.202913,0.004832,0.047168,0.150592,0.908259
0.416449,0.017472,0.202369,0.004832,0.047200,0.151072,0.906562
0.442113,0.017664,0.202464,0.004800,0.047265,0.149376,0.930274
0.421121,0.017760,0.202368,0.004832,0.047104,0.152417,0.912739
0.421793,0.017696,0.203265,0.004800,0.047520,0.141920,0.909059
0.417985,0.017792,0.202913,0.004864,0.047712,0.159008,0.926978
0.417249,0.017696,0.202464,0.004768,0.047457,0.134016,0.901410
0.417794,0.017568,0.202336,0.004896,0.047200,0.146625,0.906307
0.421409,0.017504,0.202273,0.004896,0.047264,0.136449,0.902211
0.439681,0.017504,0.202465,0.004832,0.047040,0.138624,0.921091
0.416737,0.017824,0.202305,0.004800,0.047328,0.153248,0.911074
0.418369,0.017760,0.202272,0.004864,0.048800,0.150497,0.915234
0.418082,0.017728,0.202656,0.004800,0.048512,0.179137,0.941827
0.417505,0.017536,0.202081,0.004832,0.048416,0.136993,0.898435
0.418465,0.017536,0.203009,0.004768,0.047904,0.152416,0.912483
0.419393,0.017728,0.203841,0.005056,0.048000,0.143904,0.918530
0.437377,0.017728,0.202720,0.004928,0.048641,0.153376,0.932834
0.418690,0.017792,0.202816,0.004928,0.048352,0.134529,0.899907
0.417153,0.017696,0.203105,0.004864,0.047776,0.137377,0.898147
0.418113,0.017696,0.223361,0.005248,0.048608,0.134560,0.915331
0.417153,0.017440,0.202977,0.004864,0.048512,0.135584,0.898050
0.418082,0.017728,0.203232,0.004800,0.048928,0.153569,0.916259
0.418049,0.017472,0.204064,0.004832,0.048352,0.138785,0.902499
0.417857,0.017696,0.202945,0.004800,0.049984,0.153921,0.916643
0.417281,0.017696,0.203329,0.004768,0.048832,0.153152,0.915139
0.418049,0.018080,0.203073,0.005344,0.048128,0.145760,0.914306
0.417825,0.017600,0.244257,0.005376,0.048480,0.157920,0.962178
0.420513,0.017632,0.202368,0.005280,0.048097,0.152320,0.916098
0.417250,0.017664,0.202560,0.004832,0.049088,0.157761,0.922595
0.417185,0.017504,0.203168,0.005152,0.048576,0.152353,0.932387
0.417185,0.017504,0.202849,0.005280,0.048192,0.155105,0.916803
0.420609,0.017696,0.202529,0.005280,0.048608,0.153024,0.917219
0.421729,0.017664,0.202561,0.005088,0.048544,0.146656,0.908802
0.434689,0.017632,0.203168,0.005280,0.048481,0.153856,0.930530
0.417314,0.017792,0.202880,0.004864,0.048384,0.154017,0.914979
0.416449,0.017664,0.202977,0.004896,0.048352,0.153121,0.912163
0.416097,0.017568,0.203617,0.004864,0.049216,0.168768,0.929379
0.422145,0.017728,0.202913,0.005056,0.048768,0.170240,0.938242
0.416289,0.018048,0.203041,0.005152,0.048704,0.155808,0.916514
0.416321,0.017568,0.203104,0.005280,0.048833,0.152896,0.914146
0.431170,0.017952,0.202528,0.005248,0.048960,0.138337,0.913891
0.421121,0.017824,0.202945,0.005344,0.048608,0.142145,0.905475
0.416193,0.017568,0.202177,0.004928,0.049248,0.153920,0.913027
0.420929,0.017728,0.224417,0.005440,0.050080,0.155424,0.943778
0.417697,0.017792,0.203232,0.004928,0.048097,0.142368,0.911170
0.417122,0.017504,0.202752,0.005248,0.048800,0.153665,0.914819
0.415969,0.017729,0.202976,0.004864,0.049824,0.151329,0.911395
0.416481,0.017728,0.202241,0.004928,0.051040,0.151392,0.913859
0.417441,0.017568,0.202209,0.004800,0.049440,0.150496,0.910114
0.417217,0.017568,0.203169,0.005248,0.048640,0.146752,0.910402
0.435330,0.017728,0.202688,0.004832,0.050145,0.151840,0.932675
0.415777,0.017504,0.202112,0.004832,0.048832,0.149601,0.907427
0.417537,0.017600,0.202529,0.004864,0.048448,0.151873,0.910499
0.416641,0.017568,0.202529,0.004928,0.049248,0.177472,0.961667
0.417537,0.017568,0.202113,0.004864,0.048064,0.140608,0.902018
