Layer[0],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.434273,0.775746,0.000832,0.002368,0.001120,0.000384,1.220931
0.416929,0.787810,0.000832,0.002368,0.001216,0.000640,1.215940
0.416641,0.813570,0.000896,0.002656,0.001152,0.000384,1.241539
0.416673,0.769154,0.000768,0.002176,0.001184,0.000352,1.195939
0.417057,0.760866,0.000704,0.002272,0.001152,0.000416,1.188355
0.416385,0.826051,0.000864,0.002368,0.001216,0.000384,1.253284
0.415681,0.770658,0.000704,0.002336,0.001152,0.000384,1.196579
0.415457,0.767874,0.000928,0.002336,0.001344,0.000384,1.195011
0.434273,0.777794,0.001088,0.002496,0.001376,0.000416,1.225283
0.417921,0.767715,0.000768,0.002368,0.001280,0.000416,1.196964
0.416417,0.805442,0.000800,0.002240,0.001184,0.000352,1.232803
0.416129,0.774562,0.000864,0.002144,0.001184,0.000672,1.201731
0.415873,0.772194,0.000768,0.002176,0.001248,0.000640,1.199107
0.415905,0.792099,0.000800,0.002240,0.001344,0.000672,1.219428
0.415777,0.794338,0.000832,0.002112,0.001152,0.000320,1.220867
0.415617,0.772546,0.000736,0.002368,0.001184,0.000352,1.198755
0.416513,0.780482,0.000864,0.002400,0.001184,0.000352,1.207747
0.415937,0.787747,0.000704,0.002304,0.001216,0.000384,1.214148
0.416321,0.771490,0.000768,0.002528,0.001248,0.000608,1.199971
0.437537,0.770818,0.000832,0.002496,0.001280,0.000608,1.220931
0.415713,0.774690,0.000800,0.002208,0.001152,0.000352,1.200995
0.416322,0.761250,0.000704,0.002240,0.001184,0.000640,1.188452
0.415809,0.765570,0.000800,0.002272,0.001248,0.000352,1.192291
0.416545,0.776706,0.000768,0.002400,0.001184,0.000352,1.203811
0.415521,0.794274,0.000768,0.002336,0.001216,0.000352,1.220516
0.416545,0.771714,0.000960,0.002272,0.001184,0.000384,1.198884
0.416641,0.771650,0.000800,0.002400,0.001216,0.000384,1.199139
0.415713,0.831682,0.001120,0.002464,0.001344,0.000384,1.259683
0.417826,0.765474,0.000800,0.002112,0.001248,0.000640,1.194596
0.416321,0.760098,0.000864,0.002272,0.001248,0.000672,1.187747
0.434561,0.764674,0.000960,0.002528,0.001280,0.000608,1.210787
0.415265,0.814851,0.000704,0.002272,0.001216,0.000384,1.240644
0.416481,0.779202,0.000736,0.002112,0.001248,0.000416,1.206339
0.415745,0.796546,0.000832,0.002496,0.001344,0.000608,1.223587
0.417697,0.779299,0.000736,0.002464,0.001152,0.000640,1.208580
0.416769,0.791906,0.000800,0.002528,0.001248,0.000352,1.219331
0.416033,0.761794,0.000736,0.002208,0.001120,0.000352,1.188227
0.415681,0.810115,0.000832,0.002624,0.001152,0.000416,1.236964
0.416097,0.783938,0.000896,0.002624,0.001248,0.000640,1.212323
0.416769,0.776290,0.000736,0.002464,0.001184,0.000416,1.203715
0.416097,0.798435,0.000800,0.002272,0.001184,0.000384,1.225252
0.431393,0.763362,0.000832,0.002656,0.001216,0.000384,1.205859
0.416161,0.794882,0.000704,0.002400,0.001184,0.000384,1.221923
0.416225,0.799747,0.000896,0.002528,0.001312,0.000416,1.227300
0.415809,0.798242,0.000768,0.002368,0.001152,0.000320,1.224707
0.415841,0.775906,0.000736,0.002464,0.001216,0.000416,1.202275
0.415649,0.798115,0.000800,0.002816,0.001184,0.000384,1.225540
0.415585,0.794210,0.000640,0.002336,0.001248,0.000384,1.220099
0.416545,0.760162,0.000736,0.002752,0.001184,0.000608,1.188771
0.429666,0.773634,0.000832,0.002592,0.001248,0.000608,1.214596
0.416193,0.773570,0.000832,0.002368,0.001152,0.000352,1.200067
0.415873,0.796770,0.000800,0.002240,0.001344,0.000416,1.223203
0.416258,0.776706,0.000704,0.002336,0.001280,0.000416,1.203748
0.415329,0.770754,0.000736,0.002304,0.001184,0.000384,1.196355
0.416289,0.816994,0.000800,0.002720,0.001216,0.000320,1.245187
0.416321,0.771202,0.000704,0.002240,0.001152,0.000352,1.198019
0.415809,0.770274,0.000768,0.002176,0.001216,0.000352,1.196419
0.416001,0.796354,0.000704,0.002464,0.001280,0.000352,1.223620
0.417121,0.775426,0.000800,0.002400,0.001216,0.000320,1.204579
0.416257,0.757058,0.000736,0.002368,0.001216,0.000384,1.183939
0.430466,0.800130,0.000704,0.002272,0.001152,0.000352,1.241220
0.416577,0.806562,0.000736,0.002656,0.001184,0.000352,1.234179
0.416097,0.773378,0.000832,0.002432,0.001120,0.000416,1.200323
0.415713,0.788994,0.000704,0.002464,0.001152,0.000416,1.215427
0.416193,0.767074,0.000800,0.002432,0.001152,0.000352,1.193667
0.415618,0.800066,0.000832,0.002464,0.001184,0.000384,1.227044
0.417377,0.770114,0.000704,0.002496,0.001408,0.000352,1.198179
0.416577,0.808386,0.000736,0.002432,0.001184,0.000385,1.235748
0.427041,0.843362,0.001088,0.002336,0.001216,0.000384,1.283139
0.416801,0.772386,0.000800,0.002176,0.001024,0.000384,1.199523
0.416097,0.793634,0.000768,0.002240,0.001312,0.000384,1.220099
0.430113,0.772642,0.000704,0.002272,0.001120,0.000640,1.213507
0.415841,0.778243,0.000768,0.002112,0.001152,0.000352,1.203972
0.416929,0.769666,0.000704,0.002112,0.001088,0.000416,1.196771
0.416001,0.747074,0.001056,0.002912,0.001184,0.000448,1.174435
0.417217,0.770339,0.000704,0.001984,0.000992,0.000384,1.197380
0.416129,0.798626,0.000736,0.002496,0.001120,0.000384,1.225059
0.416673,0.757858,0.001184,0.003616,0.001152,0.000352,1.186723
0.415970,0.769154,0.000832,0.001984,0.001056,0.000384,1.194756
0.416385,0.774978,0.001088,0.003360,0.001152,0.000384,1.203203
0.416513,0.769954,0.000768,0.002208,0.000992,0.000416,1.196131
0.415970,0.767458,0.000704,0.002048,0.001280,0.000352,1.193284
0.431201,0.768802,0.001152,0.003520,0.001280,0.000352,1.212739
0.416897,0.779843,0.000736,0.002304,0.001312,0.000352,1.208036
0.416545,0.770210,0.000768,0.002016,0.001312,0.000352,1.196611
0.427457,0.752642,0.000768,0.002112,0.000864,0.000416,1.189763
0.415362,0.759938,0.000864,0.002176,0.001440,0.000352,1.185764
0.416097,0.748002,0.000768,0.002368,0.001088,0.000352,1.174083
0.416065,0.804258,0.000704,0.002208,0.001184,0.000384,1.230499
0.416129,0.765346,0.000736,0.002336,0.001024,0.000384,1.190883
0.416833,0.806370,0.000704,0.002080,0.001152,0.000416,1.232963
0.415713,0.797699,0.000672,0.002240,0.000928,0.000320,1.222596
0.416225,0.771106,0.000768,0.002240,0.001088,0.000608,1.197603
0.416001,0.809538,0.000736,0.002048,0.000896,0.000384,1.234851
0.415841,0.768738,0.000704,0.002240,0.001184,0.000384,1.194371
0.415489,0.789858,0.001088,0.003328,0.000896,0.000384,1.216099
0.432898,0.753634,0.001024,0.002144,0.001056,0.000640,1.196868
0.415873,0.748962,0.000704,0.002336,0.000896,0.000416,1.175075
0.415681,0.798050,0.000704,0.002688,0.001120,0.000640,1.224323
0.415681,0.792066,0.000832,0.002368,0.001312,0.000416,1.218083
0.415521,0.787522,0.000832,0.002208,0.001056,0.000608,1.213219
0.416290,0.785154,0.000896,0.003328,0.001088,0.000576,1.212740
0.415297,0.766914,0.000800,0.002176,0.001152,0.000352,1.192035
0.416545,0.753250,0.000672,0.002336,0.000960,0.000288,1.179139
0.415681,0.791170,0.000736,0.002176,0.001216,0.000608,1.216835
0.416289,0.748322,0.000736,0.002368,0.000800,0.000352,1.173603
0.416162,0.770082,0.000672,0.002016,0.001056,0.000384,1.195716
0.416097,0.777954,0.000704,0.002144,0.001120,0.000384,1.203683
0.416513,0.769187,0.000736,0.001984,0.001184,0.000640,1.195364
0.415457,0.791266,0.000704,0.001920,0.000992,0.000384,1.215491
0.432193,0.809795,0.000704,0.002368,0.001312,0.000640,1.253060
0.416001,0.750498,0.000832,0.002272,0.001088,0.000416,1.176003
0.416001,0.765858,0.000768,0.002016,0.001376,0.000448,1.191939
0.416130,0.743682,0.000640,0.002144,0.000992,0.000384,1.169540
0.415521,0.793474,0.000736,0.002048,0.001120,0.000352,1.218883
0.415937,0.822659,0.000768,0.003104,0.001088,0.000448,1.249828
0.416353,0.767458,0.000704,0.002144,0.001056,0.000416,1.193635
0.416673,0.799011,0.000800,0.002336,0.000928,0.000288,1.225540
0.416929,0.778530,0.001184,0.002464,0.001120,0.000416,1.206627
0.416770,0.757858,0.000832,0.002336,0.001152,0.000384,1.184900
0.417185,0.796290,0.000832,0.002272,0.001280,0.000384,1.223779
0.440546,0.757986,0.000704,0.002240,0.001152,0.000640,1.209284
0.416225,0.772162,0.000768,0.002240,0.001152,0.000576,1.198851
0.415970,0.767970,0.000768,0.002144,0.001024,0.000352,1.193988
0.415617,0.775842,0.000704,0.002464,0.001248,0.000352,1.202051
0.416161,0.793282,0.000736,0.002368,0.001184,0.000352,1.219875
0.416097,0.796994,0.000992,0.002784,0.001216,0.000320,1.224259
0.415873,0.773794,0.000832,0.002528,0.001344,0.000352,1.200739
0.415969,0.771010,0.000704,0.002464,0.001248,0.000384,1.197219
0.415617,0.790914,0.000960,0.003488,0.001216,0.000384,1.218019
0.415745,0.768962,0.000960,0.002720,0.001440,0.000352,1.195779
0.416609,0.769826,0.000768,0.002208,0.001248,0.000352,1.196835
0.438177,0.797827,0.000864,0.002752,0.001248,0.000352,1.247748
0.416609,0.764770,0.000672,0.002368,0.001184,0.000352,1.191939
0.415458,0.790530,0.000736,0.002112,0.001280,0.000352,1.216004
0.430945,0.766338,0.000736,0.002144,0.001024,0.000320,1.207043
0.415650,0.753442,0.000832,0.002080,0.001280,0.000352,1.179332
0.416065,0.792418,0.000832,0.002656,0.001408,0.000384,1.221955
0.416065,0.769154,0.000832,0.002144,0.001184,0.000384,1.195139
0.415937,0.764386,0.000864,0.002496,0.001184,0.000352,1.190915
0.416289,0.788258,0.001120,0.003232,0.001216,0.000448,1.216611
0.417953,0.783362,0.000864,0.002336,0.001152,0.000384,1.211619
0.416577,0.763522,0.000928,0.001984,0.001216,0.000384,1.190147
0.416033,0.775779,0.000832,0.002464,0.000960,0.000384,1.202820
0.415937,0.757858,0.000704,0.002240,0.001184,0.000384,1.184323
0.416929,0.767042,0.000704,0.002080,0.001120,0.000353,1.193956
0.433601,0.768738,0.000736,0.002144,0.001120,0.000448,1.212739
0.416386,0.804450,0.000864,0.002080,0.001248,0.000384,1.233572
0.416257,0.771906,0.000768,0.002144,0.001216,0.000640,1.199107
0.415681,0.786434,0.000832,0.002208,0.001120,0.000352,1.212227
0.416801,0.770723,0.000864,0.002208,0.001088,0.000352,1.198340
0.416321,0.788258,0.000704,0.002432,0.001088,0.000352,1.214787
0.416001,0.768066,0.000832,0.002048,0.001088,0.000352,1.194435
0.415457,0.769570,0.000800,0.001952,0.001088,0.000352,1.194691
0.415777,0.799874,0.000928,0.002112,0.001088,0.000416,1.225795
0.416545,0.766978,0.000864,0.002080,0.001056,0.000416,1.193187
0.419105,0.784866,0.000928,0.003040,0.001408,0.000384,1.217475
0.435522,0.780322,0.000992,0.002560,0.001088,0.000608,1.226980
0.416257,0.773794,0.000896,0.002464,0.001152,0.000384,1.200771
0.416065,0.771362,0.000704,0.002560,0.001024,0.000384,1.197635
0.417345,0.782243,0.000832,0.002656,0.001152,0.000384,1.211876
0.416481,0.766562,0.000832,0.002144,0.000992,0.000576,1.193315
0.415874,0.795746,0.000960,0.002144,0.001024,0.000320,1.221892
0.416225,0.799586,0.000768,0.002208,0.000992,0.000384,1.226275
0.415937,0.766882,0.000768,0.002048,0.001024,0.000352,1.192515
0.416449,0.787907,0.000864,0.002240,0.001248,0.000384,1.215780
0.416641,0.770754,0.000768,0.002272,0.001216,0.000608,1.198723
0.416929,0.756578,0.000736,0.002048,0.001120,0.000352,1.183843
0.431681,0.760418,0.000704,0.002272,0.001024,0.000640,1.202819
0.416225,0.769506,0.000768,0.002368,0.001216,0.000384,1.196419
0.416706,0.753570,0.000800,0.002208,0.001152,0.000320,1.181508
0.416289,0.767458,0.000736,0.002240,0.000928,0.000384,1.193347
0.416097,0.760290,0.000832,0.002240,0.001056,0.000384,1.187235
0.416865,0.781058,0.000640,0.002208,0.001152,0.000672,1.208803
0.416257,0.766658,0.000768,0.002400,0.000992,0.000384,1.193763
0.416193,0.765795,0.000736,0.002400,0.001248,0.000608,1.193188
0.416961,0.799362,0.000768,0.003232,0.001056,0.000416,1.229187
0.416961,0.767010,0.000704,0.002368,0.001088,0.000608,1.194659
0.416353,0.767650,0.000704,0.002208,0.000960,0.000352,1.194275
0.416097,0.785090,0.000768,0.002208,0.001056,0.000608,1.211459
0.415105,0.770306,0.000736,0.002048,0.001088,0.000576,1.196163
0.416097,0.773922,0.000736,0.002976,0.001088,0.000384,1.201155
0.432673,0.770082,0.000768,0.002112,0.001024,0.000384,1.213251
0.416354,0.765314,0.000704,0.002272,0.000960,0.000384,1.191652
0.416929,0.768418,0.000736,0.002176,0.001152,0.000608,1.196547
0.415905,0.754786,0.000768,0.002208,0.001152,0.000352,1.180835
0.416033,0.774947,0.000800,0.003040,0.001056,0.000352,1.203172
0.416385,0.802178,0.000896,0.002240,0.001216,0.000352,1.229155
0.415681,0.799586,0.000864,0.002272,0.001056,0.000352,1.225443
0.416834,0.770690,0.000800,0.002176,0.001216,0.000640,1.198084
0.417473,0.800546,0.001088,0.003136,0.001152,0.000384,1.230179
0.416353,0.768738,0.000832,0.002112,0.001120,0.000608,1.195011
0.415874,0.751842,0.000736,0.001920,0.001184,0.000608,1.177636
0.430305,0.768290,0.000672,0.002048,0.001088,0.000384,1.208259
0.416129,0.759426,0.000736,0.002048,0.001184,0.000608,1.186371
0.416386,0.769506,0.000736,0.001920,0.001184,0.000608,1.196132
0.416641,0.773314,0.000704,0.002208,0.001120,0.000384,1.202435
0.417025,0.765154,0.000768,0.002240,0.000992,0.000416,1.192163
0.418114,0.786658,0.000768,0.002432,0.001088,0.000384,1.215844
0.416769,0.801155,0.001152,0.003040,0.001056,0.000384,1.229380
0.417217,0.810754,0.000672,0.002080,0.001088,0.000416,1.238051
0.416833,0.820098,0.000704,0.003264,0.001088,0.000416,1.248419
0.416994,0.804898,0.000992,0.002464,0.001120,0.000608,1.232356
0.416865,0.740994,0.000832,0.002208,0.001056,0.000608,1.169667
0.435937,0.784642,0.000832,0.002240,0.001120,0.000640,1.232867
0.416065,0.773090,0.000928,0.002464,0.001184,0.000640,1.200163
0.416033,0.781346,0.000960,0.002560,0.001344,0.000384,1.210916
0.416545,0.777506,0.000960,0.002496,0.000992,0.000416,1.204419
0.416961,0.771042,0.000896,0.002240,0.001216,0.000640,1.198531
0.416546,0.821026,0.000928,0.002240,0.001280,0.000576,1.248900
0.416673,0.770722,0.000832,0.002176,0.001216,0.000320,1.198083
0.417729,0.768162,0.000800,0.002368,0.001024,0.000384,1.196131
0.433665,0.796802,0.000864,0.002528,0.001248,0.000416,1.241507
0.416418,0.769570,0.000768,0.002112,0.001184,0.000640,1.196516
0.416225,0.763394,0.000864,0.002304,0.001120,0.000352,1.189891
0.415745,0.775842,0.001024,0.002432,0.001184,0.000384,1.203459
0.416321,0.779394,0.000864,0.002208,0.001248,0.000384,1.208515
0.416610,0.829410,0.000992,0.002496,0.001024,0.000640,1.257476
0.416481,0.769795,0.000832,0.002336,0.001120,0.000608,1.197540
0.416385,0.773954,0.000640,0.002208,0.000992,0.000608,1.200451
0.416001,0.806530,0.001056,0.003456,0.001120,0.000576,1.234595
0.415809,0.761314,0.000832,0.002080,0.001024,0.000384,1.186723
0.415393,0.771842,0.000672,0.002336,0.000992,0.000352,1.197892
0.432801,0.769954,0.000832,0.002240,0.001024,0.000608,1.213507
0.416225,0.776162,0.000768,0.002048,0.001056,0.000640,1.203043
0.416257,0.777346,0.000736,0.002112,0.001088,0.000576,1.203811
0.431394,0.770754,0.000864,0.002336,0.000960,0.000608,1.212996
0.417057,0.769954,0.000800,0.002048,0.001152,0.000672,1.197123
0.415841,0.804738,0.000768,0.002176,0.001056,0.000608,1.230563
0.416513,0.770402,0.000800,0.002208,0.001120,0.000576,1.197347
0.416258,0.770146,0.000736,0.002208,0.001120,0.000352,1.196420
0.416449,0.795522,0.001088,0.002496,0.001184,0.000640,1.223236
0.416257,0.769570,0.000704,0.002176,0.001120,0.000640,1.195747
0.415809,0.798690,0.000768,0.002304,0.001024,0.000352,1.224579
0.415841,0.789698,0.000768,0.002080,0.001120,0.000416,1.215363
0.416194,0.804802,0.000832,0.002176,0.001056,0.000352,1.232004
0.416481,0.793987,0.000768,0.002080,0.001088,0.000352,1.220324
0.432449,0.759458,0.000832,0.002240,0.001120,0.000352,1.202371
0.416513,0.759586,0.000736,0.001856,0.001088,0.000608,1.185891
0.415649,0.754594,0.000704,0.002048,0.001024,0.000384,1.179939
0.416641,0.765603,0.000704,0.002080,0.001056,0.000384,1.191620
0.415809,0.758338,0.000672,0.001920,0.000896,0.000288,1.183075
0.416257,0.783586,0.001120,0.003104,0.001088,0.000352,1.211363
0.415841,0.781026,0.000736,0.001984,0.000960,0.000384,1.206019
0.416353,0.764643,0.000736,0.002080,0.001056,0.000352,1.190564
0.416929,0.791842,0.000768,0.002272,0.001152,0.000672,1.219907
0.416321,0.790338,0.000672,0.002176,0.000896,0.000576,1.216803
0.417217,0.799074,0.000800,0.002272,0.000960,0.000608,1.227075
0.433793,0.796482,0.000640,0.002112,0.001088,0.000384,1.240003
0.416162,0.753218,0.000768,0.002144,0.001024,0.000384,1.179364
0.416097,0.766402,0.000736,0.002144,0.000928,0.000384,1.191907
0.436961,0.776418,0.000672,0.002080,0.000896,0.000352,1.222723
0.415841,0.794210,0.000704,0.002208,0.001088,0.000352,1.220259
0.415521,0.805186,0.001056,0.003328,0.001024,0.000352,1.232163
0.415969,0.773922,0.000832,0.002240,0.001152,0.000416,1.199907
0.415810,0.775074,0.000704,0.002496,0.001056,0.000384,1.202276
0.416737,0.795491,0.001056,0.002816,0.001120,0.000608,1.224100
0.415777,0.762498,0.000672,0.002048,0.001120,0.000384,1.188259
0.416705,0.793666,0.000672,0.002272,0.001056,0.000384,1.220291
0.435521,0.772418,0.000768,0.002272,0.001120,0.000384,1.219299
0.415937,0.769218,0.000672,0.002240,0.000960,0.000352,1.194851
0.416897,0.764674,0.000672,0.001952,0.001056,0.000640,1.192323
0.431938,0.767170,0.000800,0.002112,0.001120,0.000640,1.209892
0.416161,0.791395,0.000800,0.002048,0.000992,0.000608,1.217892
0.416097,0.804131,0.000768,0.003296,0.001440,0.000608,1.233636
0.415777,0.778306,0.000768,0.002208,0.001120,0.000640,1.206307
0.416833,0.770434,0.000704,0.002272,0.001120,0.000608,1.197411
0.415969,0.785794,0.000864,0.002176,0.001120,0.000608,1.212579
0.417089,0.757410,0.000736,0.002368,0.001120,0.000384,1.184931
0.417089,0.769666,0.000800,0.002112,0.001152,0.000640,1.198499
0.416226,0.791330,0.000768,0.002464,0.001056,0.000352,1.217860
0.415937,0.768514,0.000704,0.002080,0.001024,0.000384,1.194628
0.416161,0.773730,0.000736,0.002176,0.001120,0.000608,1.199875
0.436385,0.781346,0.000768,0.002080,0.001152,0.000352,1.228227
0.416385,0.764770,0.000736,0.002848,0.001056,0.000416,1.192067
0.415713,0.774274,0.000800,0.002464,0.001120,0.000416,1.201667
0.417089,0.764226,0.000768,0.002784,0.001120,0.000352,1.192131
0.418305,0.771906,0.000736,0.002240,0.001120,0.000448,1.200771
0.416609,0.783842,0.000736,0.003040,0.001248,0.000384,1.211651
0.416450,0.770114,0.000640,0.002592,0.001216,0.000608,1.198180
0.416961,0.779875,0.000736,0.002432,0.001312,0.000384,1.207684
0.416065,0.800227,0.000960,0.002400,0.001248,0.000384,1.227556
0.416193,0.771234,0.000736,0.002432,0.001120,0.000416,1.197859
0.415937,0.772034,0.000704,0.002400,0.001280,0.000416,1.198723
0.434817,0.764386,0.000704,0.002624,0.001120,0.000384,1.211171
0.416129,0.782530,0.000800,0.002336,0.001152,0.000384,1.210659
0.416289,0.773282,0.000992,0.002240,0.000992,0.000384,1.199747
0.416065,0.768002,0.000704,0.002272,0.001056,0.000384,1.194659
0.416225,0.773730,0.000800,0.002304,0.001056,0.000384,1.200195
0.416289,0.802914,0.000768,0.002688,0.001088,0.000384,1.230563
0.416193,0.774754,0.000736,0.002112,0.001088,0.000384,1.201123
0.416002,0.770594,0.000832,0.002432,0.001216,0.000416,1.197124
0.415906,0.818914,0.001120,0.003008,0.000992,0.000416,1.246276
0.418657,0.795170,0.001024,0.003040,0.001152,0.000544,1.227651
0.416641,0.770146,0.000896,0.002400,0.001216,0.000416,1.198179
0.436929,0.816418,0.000832,0.002400,0.001280,0.000352,1.267619
0.416769,0.772610,0.000960,0.002368,0.001152,0.000448,1.200003
0.416641,0.764866,0.000768,0.002176,0.001120,0.000352,1.192003
0.417090,0.772738,0.000800,0.001984,0.001088,0.000640,1.199876
0.416001,0.766371,0.000672,0.002240,0.001056,0.000416,1.192292
0.416097,0.796099,0.000832,0.003360,0.001088,0.000384,1.224644
0.416481,0.763842,0.000704,0.002304,0.000960,0.000352,1.189763
0.415713,0.768610,0.000736,0.002208,0.000960,0.000384,1.194659
0.416129,0.827650,0.000832,0.003200,0.001088,0.000608,1.255875
0.415745,0.769666,0.000704,0.002240,0.000960,0.000640,1.195107
0.415585,0.780514,0.000832,0.002240,0.001152,0.000576,1.206755
0.433313,0.810210,0.000800,0.002400,0.000960,0.000640,1.254435
0.415585,0.770530,0.000800,0.002080,0.001216,0.000608,1.196195
0.415489,0.770498,0.000736,0.002144,0.000928,0.000384,1.195779
0.430273,0.773666,0.000736,0.002208,0.000992,0.000576,1.214211
0.416481,0.809026,0.000832,0.002432,0.000992,0.000608,1.235875
0.416833,0.797922,0.000864,0.002336,0.001056,0.000576,1.224867
0.416737,0.772738,0.000768,0.002176,0.000992,0.000576,1.199907
0.415969,0.768514,0.000736,0.002144,0.001088,0.000576,1.194723
0.416193,0.815106,0.000928,0.003104,0.001184,0.000608,1.244227
0.417601,0.789282,0.000704,0.002176,0.001120,0.000576,1.216931
0.416001,0.764418,0.000736,0.002240,0.001024,0.000640,1.191075
0.432705,0.801250,0.000768,0.002240,0.001088,0.000704,1.244195
0.415905,0.764066,0.000704,0.002048,0.001024,0.000576,1.189475
0.415649,0.762722,0.000704,0.002208,0.000992,0.000352,1.187971
0.432673,0.763042,0.000704,0.002048,0.001024,0.000576,1.205955
0.415585,0.753666,0.000704,0.002176,0.001088,0.000384,1.178755
0.415521,0.767074,0.000704,0.018656,0.001280,0.000352,1.209859
0.415969,0.758402,0.000768,0.001984,0.001056,0.000416,1.183843
0.416481,0.761442,0.000736,0.002304,0.001088,0.000672,1.188643
0.416225,0.800482,0.000928,0.002272,0.000992,0.000576,1.226979
0.415521,0.785314,0.000672,0.002048,0.001024,0.000384,1.210019
0.416225,0.768354,0.000672,0.002208,0.001152,0.000384,1.194531
0.414977,0.792738,0.000736,0.002880,0.001184,0.000608,1.218979
0.415905,0.770082,0.000896,0.002176,0.001248,0.000640,1.196291
0.416129,0.760322,0.000960,0.002080,0.001088,0.000352,1.186435
0.431713,0.764514,0.000832,0.001952,0.001024,0.000384,1.205795
0.416865,0.767170,0.000704,0.002080,0.000992,0.000640,1.193635
0.415841,0.766626,0.000800,0.002272,0.000960,0.000352,1.192163
0.415201,0.803874,0.000768,0.002368,0.001184,0.000320,1.230019
0.415841,0.765602,0.000896,0.002144,0.001024,0.000384,1.191427
0.416033,0.827235,0.000896,0.002080,0.000928,0.000416,1.252900
0.415777,0.788355,0.000928,0.001984,0.000992,0.000384,1.213796
0.415906,0.762146,0.000832,0.002336,0.001088,0.000640,1.189124
0.416354,0.795298,0.000896,0.002912,0.001184,0.000384,1.222820
0.417442,0.760738,0.000672,0.002144,0.001024,0.000608,1.188004
0.415490,0.755426,0.000800,0.001952,0.000928,0.000384,1.180484
0.445058,0.770882,0.000864,0.002144,0.001056,0.000416,1.226596
0.415490,0.758370,0.000704,0.002016,0.001024,0.000352,1.183108
0.417442,0.781730,0.000704,0.002272,0.001152,0.000704,1.210244
0.435841,0.772194,0.000832,0.002208,0.001056,0.000384,1.218915
0.416577,0.768514,0.000672,0.002368,0.000992,0.000384,1.194883
0.415713,0.793474,0.000736,0.002464,0.001088,0.000384,1.219523
0.415713,0.755330,0.000704,0.002080,0.001088,0.000352,1.180515
0.415137,0.784994,0.000704,0.001952,0.000992,0.000384,1.209539
0.415937,0.802210,0.001056,0.002016,0.000960,0.000416,1.228259
0.415489,0.766882,0.000768,0.002048,0.001120,0.000384,1.191619
0.415617,0.794850,0.000704,0.002080,0.001088,0.000352,1.219875
0.415489,0.812258,0.000736,0.002208,0.001088,0.000640,1.237860
0.416065,0.760610,0.000800,0.002176,0.001120,0.000576,1.186852
0.415682,0.765794,0.000800,0.002048,0.001088,0.000576,1.191332
0.434562,0.757474,0.000832,0.002144,0.001344,0.000576,1.202340
0.416001,0.770946,0.000832,0.001920,0.000992,0.000352,1.196483
0.415425,0.755938,0.000704,0.002016,0.001152,0.000608,1.181411
0.416513,0.802274,0.000704,0.002176,0.001088,0.000384,1.228451
0.415297,0.764194,0.000864,0.002016,0.000992,0.000352,1.189059
0.415649,0.787970,0.001184,0.002944,0.001056,0.000352,1.214531
0.416065,0.766402,0.000864,0.002016,0.001024,0.000608,1.192643
0.416417,0.766978,0.000768,0.002080,0.001024,0.000352,1.192899
0.416353,0.789058,0.000832,0.002656,0.001120,0.000384,1.216611
0.415489,0.765186,0.000672,0.002016,0.001120,0.000384,1.190595
0.415681,0.771970,0.000960,0.002049,0.000992,0.000384,1.197380
0.444482,0.799202,0.000928,0.002048,0.001024,0.000384,1.253668
0.415873,0.770562,0.000832,0.002848,0.001216,0.000352,1.197347
0.415745,0.766274,0.000896,0.002016,0.000960,0.000608,1.191683
0.431265,0.791586,0.000896,0.002112,0.000992,0.000352,1.232963
0.416161,0.770914,0.000800,0.002112,0.001152,0.000416,1.196835
0.416417,0.782370,0.000960,0.002720,0.001120,0.000416,1.209955
0.417473,0.793122,0.000928,0.002144,0.001056,0.000352,1.220579
0.416289,0.772675,0.000736,0.002048,0.001024,0.000416,1.199332
0.416098,0.829794,0.000896,0.002176,0.001056,0.000352,1.256068
0.418945,0.815170,0.000704,0.002336,0.001056,0.000576,1.244931
0.415777,0.765858,0.000768,0.002176,0.001344,0.000416,1.191939
0.442433,0.769186,0.000704,0.002081,0.001120,0.000352,1.221252
0.416258,0.771682,0.000800,0.002080,0.001088,0.000320,1.197796
0.415329,0.770946,0.000800,0.002112,0.000992,0.000352,1.195908
0.431265,0.767394,0.000768,0.002080,0.001024,0.000576,1.208515
0.415169,0.768258,0.000736,0.002016,0.001056,0.000384,1.192675
0.416385,0.786978,0.000736,0.002464,0.001120,0.000448,1.215715
0.415745,0.771714,0.000768,0.002016,0.001216,0.000416,1.197091
0.416385,0.752066,0.000704,0.001952,0.000992,0.000384,1.178083
0.415778,0.796418,0.001152,0.002944,0.001408,0.000384,1.223972
0.417153,0.797122,0.001056,0.002208,0.001152,0.000384,1.225091
0.416321,0.766018,0.000704,0.001984,0.001088,0.000416,1.191747
0.415873,0.778242,0.000800,0.002688,0.000960,0.000352,1.204643
0.416321,0.764194,0.000672,0.002080,0.001088,0.000352,1.190339
0.416129,0.752994,0.000640,0.002048,0.000992,0.000576,1.179459
0.432161,0.773635,0.000736,0.002016,0.001024,0.000416,1.215652
0.417314,0.802114,0.000768,0.002496,0.001120,0.000352,1.230564
0.416801,0.766722,0.000800,0.002048,0.001056,0.000608,1.193571
0.416417,0.752674,0.000672,0.002112,0.001088,0.000384,1.179043
0.415489,0.765890,0.000704,0.002464,0.000960,0.000352,1.191075
0.416097,0.798530,0.000864,0.002496,0.000992,0.000352,1.224867
