Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[9],Layer[10],classifier
0.420161,0.017792,0.202145,0.005248,0.048416,0.196576,0.000800,0.898370
0.420961,0.017696,0.203104,0.005216,0.048288,0.216257,0.000608,0.918658
0.416385,0.017953,0.203040,0.005280,0.049088,0.205729,0.000896,0.906211
0.420737,0.017760,0.202209,0.005280,0.048192,0.201057,0.000672,0.902531
0.417281,0.017664,0.202401,0.005280,0.048096,0.205024,0.000896,0.904034
0.432769,0.017888,0.202817,0.005088,0.048064,0.197920,0.000672,0.912258
0.416482,0.017792,0.202784,0.005312,0.048544,0.195361,0.000768,0.893859
0.416417,0.018016,0.203041,0.005280,0.048512,0.204257,0.000768,0.903715
0.415841,0.017856,0.203457,0.005056,0.067456,0.205249,0.000736,0.922979
0.416033,0.018016,0.202529,0.005248,0.048640,0.207040,0.000672,0.905346
0.415809,0.017824,0.202720,0.005184,0.048161,0.199264,0.000768,0.896482
0.415458,0.017632,0.203104,0.005312,0.048928,0.214145,0.000896,0.912739
0.432001,0.017760,0.203393,0.005376,0.048320,0.211457,0.000832,0.926051
0.422049,0.017632,0.204641,0.005216,0.049280,0.211393,0.000736,0.918659
0.416545,0.018080,0.203457,0.005024,0.048064,0.215520,0.000704,0.915234
0.421249,0.017440,0.224577,0.005248,0.048608,0.206496,0.000832,0.931746
0.420353,0.017856,0.202464,0.005216,0.048385,0.200384,0.000736,0.902530
0.417218,0.017984,0.202720,0.005248,0.048480,0.203201,0.000672,0.902115
0.415777,0.017952,0.203649,0.005312,0.048832,0.198977,0.000640,0.897635
0.416225,0.017600,0.202465,0.005280,0.048224,0.212609,0.000768,0.909987
0.416641,0.017760,0.202625,0.005056,0.048256,0.203328,0.000928,0.901346
0.419713,0.017760,0.203360,0.005024,0.048481,0.196768,0.000608,0.898466
0.432993,0.017664,0.202944,0.005312,0.049280,0.204929,0.000864,0.920675
0.421953,0.017888,0.202049,0.005120,0.048416,0.203777,0.000704,0.906819
0.415905,0.017920,0.202785,0.005248,0.048416,0.206336,0.000736,0.905602
0.416129,0.017664,0.204032,0.005089,0.049120,0.201984,0.000704,0.901218
0.415777,0.017760,0.202560,0.004992,0.048928,0.200065,0.000832,0.897474
0.415937,0.017952,0.202561,0.005248,0.048448,0.203585,0.000736,0.900931
0.416545,0.017600,0.201985,0.005056,0.048768,0.201857,0.000640,0.898787
0.434721,0.017568,0.203169,0.005088,0.048384,0.205312,0.000768,0.922338
0.418818,0.017856,0.201952,0.005152,0.048608,0.196705,0.000640,0.896291
0.421057,0.017568,0.202817,0.005280,0.048640,0.198817,0.000800,0.901411
0.421377,0.017856,0.202017,0.005120,0.049120,0.230241,0.000864,0.933891
0.417665,0.017536,0.203105,0.005088,0.050112,0.205728,0.000928,0.907714
0.416258,0.017408,0.203488,0.004800,0.049056,0.190625,0.000768,0.889091
0.416545,0.017696,0.202689,0.005504,0.048672,0.206625,0.000608,0.904323
0.428961,0.017792,0.202849,0.005216,0.048128,0.197536,0.000608,0.906946
0.415553,0.017760,0.202976,0.005088,0.048097,0.220864,0.000768,0.917154
0.415809,0.017761,0.202752,0.005248,0.049664,0.200193,0.000608,0.897763
0.416417,0.017536,0.202273,0.004896,0.048000,0.191296,0.000736,0.887363
0.419169,0.017856,0.202817,0.005216,0.047776,0.205760,0.000640,0.905794
0.415777,0.018112,0.202688,0.005056,0.047808,0.193281,0.000640,0.889506
0.415681,0.017984,0.203137,0.004992,0.048544,0.212385,0.000640,0.909219
0.415233,0.017696,0.217793,0.004960,0.048096,0.204864,0.000704,0.917250
0.415713,0.017952,0.201728,0.004864,0.048097,0.199648,0.000672,0.895746
0.415233,0.017728,0.202529,0.005184,0.048192,0.186529,0.000640,0.882083
0.415457,0.017664,0.201825,0.004832,0.048256,0.200352,0.000672,0.894946
0.427010,0.021312,0.201856,0.004768,0.048192,0.184545,0.000608,0.894051
0.415585,0.018464,0.202657,0.004800,0.047968,0.225313,0.000512,0.921347
0.415201,0.017760,0.202849,0.004992,0.047840,0.198080,0.000704,0.893666
0.414018,0.017536,0.202624,0.005280,0.059296,0.196161,0.000672,0.902915
0.416321,0.017888,0.202657,0.005312,0.048448,0.192033,0.000608,0.889795
0.415265,0.017760,0.202433,0.004992,0.047392,0.233920,0.000673,0.928579
0.415137,0.017664,0.202496,0.005152,0.047745,0.194880,0.000640,0.891458
0.428514,0.017792,0.202656,0.005248,0.048800,0.198209,0.000704,0.908291
0.415105,0.017760,0.201921,0.005248,0.048032,0.196064,0.000608,0.890626
0.416033,0.017952,0.203584,0.004832,0.048001,0.200000,0.000736,0.896898
0.415489,0.017921,0.202656,0.004832,0.048032,0.219361,0.000672,0.914979
0.415393,0.017952,0.202241,0.005056,0.048192,0.187104,0.000608,0.882722
0.415521,0.017856,0.202400,0.004832,0.048097,0.192000,0.000704,0.888450
0.415393,0.017568,0.202433,0.004832,0.048640,0.202721,0.000832,0.897891
0.428641,0.017792,0.202721,0.005024,0.048192,0.201504,0.000864,0.910658
0.415265,0.018400,0.202368,0.004864,0.048353,0.183424,0.000608,0.879202
0.415457,0.018048,0.202337,0.005280,0.047552,0.195137,0.000736,0.890947
0.415969,0.017792,0.202273,0.005152,0.048192,0.185120,0.000640,0.881666
0.415649,0.017856,0.202528,0.005280,0.047393,0.187584,0.000576,0.883682
0.414913,0.017921,0.201952,0.005280,0.047968,0.187713,0.000704,0.883363
0.415329,0.018016,0.203041,0.005024,0.047904,0.197600,0.000640,0.894402
0.415681,0.017728,0.216096,0.005056,0.047425,0.209504,0.000640,0.918882
0.415169,0.017857,0.202528,0.005120,0.047808,0.195489,0.000576,0.890947
0.415297,0.017728,0.203137,0.005280,0.048064,0.196128,0.000672,0.892962
0.415265,0.017792,0.203232,0.004832,0.048385,0.185120,0.000736,0.882402
0.427234,0.018016,0.201984,0.004800,0.048352,0.199521,0.000608,0.906787
0.421921,0.017824,0.202817,0.005280,0.048384,0.200449,0.000832,0.905283
0.421345,0.017952,0.202881,0.005184,0.048416,0.202016,0.000832,0.905346
0.420833,0.018016,0.201952,0.005248,0.067361,0.202112,0.000832,0.923234
0.419810,0.017760,0.203072,0.005248,0.047744,0.201185,0.000736,0.901987
0.420833,0.017536,0.203169,0.005120,0.048544,0.208257,0.000832,0.910915
0.420769,0.018048,0.202913,0.005088,0.048288,0.193408,0.000609,0.895587
0.435425,0.017760,0.202113,0.005056,0.047936,0.201600,0.000640,0.917378
0.420514,0.017984,0.203520,0.005280,0.047840,0.201601,0.000640,0.903331
0.420161,0.018496,0.202785,0.005248,0.048448,0.195873,0.000768,0.898147
0.419905,0.017952,0.203297,0.005248,0.066304,0.205729,0.000960,0.926819
0.420385,0.017632,0.202529,0.005120,0.048672,0.201792,0.000576,0.903618
0.421410,0.017472,0.201696,0.005120,0.048416,0.198081,0.000640,0.899523
0.415809,0.017728,0.202337,0.005088,0.048160,0.206145,0.000640,0.903043
0.455041,0.018080,0.203809,0.005056,0.048832,0.204097,0.000672,0.942531
0.420769,0.017792,0.203649,0.005312,0.047840,0.197696,0.000704,0.899810
0.420674,0.017920,0.203200,0.005248,0.048224,0.200193,0.000640,0.901891
0.420865,0.017920,0.218401,0.005248,0.048064,0.204833,0.000640,0.923203
0.421345,0.017472,0.202401,0.005248,0.048416,0.202081,0.000800,0.903651
0.420577,0.017728,0.203105,0.005088,0.047968,0.196864,0.000736,0.898498
0.419938,0.017728,0.202240,0.005248,0.048192,0.194049,0.000576,0.894051
0.440001,0.017728,0.202881,0.005216,0.048352,0.204001,0.000800,0.925731
0.419745,0.017760,0.203073,0.005248,0.048064,0.195968,0.000640,0.896802
0.416033,0.017632,0.202784,0.005120,0.048353,0.202880,0.000960,0.900930
0.420194,0.017536,0.203680,0.005248,0.083808,0.206273,0.000832,0.945059
0.421185,0.017728,0.202177,0.005248,0.048480,0.193313,0.000544,0.894819
0.415841,0.017504,0.201953,0.005184,0.047808,0.199680,0.000672,0.894754
0.419905,0.018016,0.202176,0.005376,0.048641,0.203328,0.000704,0.904514
0.435810,0.017536,0.202560,0.005312,0.048352,0.213665,0.000832,0.930595
0.416193,0.017568,0.203521,0.005248,0.048512,0.198977,0.000704,0.897251
0.420353,0.017632,0.201953,0.005248,0.048064,0.201792,0.000800,0.901954
0.420993,0.017920,0.202561,0.005024,0.065760,0.206080,0.000672,0.926786
0.420609,0.017984,0.202592,0.005120,0.047872,0.211905,0.000768,0.913250
0.420033,0.017601,0.201760,0.005152,0.048224,0.200161,0.000640,0.900195
0.415777,0.017568,0.202241,0.005088,0.048064,0.196161,0.000736,0.891779
0.434145,0.017888,0.206049,0.005184,0.048352,0.202784,0.000672,0.922850
0.421441,0.017664,0.203744,0.005056,0.048737,0.209920,0.000576,0.913474
0.416386,0.017632,0.203008,0.005408,0.047840,0.199713,0.000608,0.896675
0.420449,0.017952,0.226369,0.005312,0.048352,0.214017,0.000608,0.940451
0.415553,0.017440,0.202657,0.005248,0.048544,0.200864,0.000800,0.897474
0.420289,0.017792,0.202528,0.005089,0.048320,0.212608,0.000704,0.913442
0.417122,0.018432,0.202656,0.005248,0.048832,0.196289,0.000704,0.896579
0.416097,0.017856,0.202529,0.005280,0.049024,0.208513,0.000832,0.906595
0.421249,0.017600,0.202145,0.005344,0.048480,0.196449,0.000704,0.898403
0.415617,0.017536,0.202241,0.005312,0.048576,0.202400,0.000928,0.899202
0.420193,0.017920,0.221728,0.005312,0.048353,0.209280,0.000896,0.930850
0.421314,0.017952,0.204160,0.005216,0.048256,0.206497,0.000672,0.910435
0.415713,0.017888,0.203649,0.005024,0.048512,0.194977,0.000704,0.892163
0.415265,0.017728,0.202593,0.005216,0.047872,0.204576,0.000672,0.899714
0.414338,0.017888,0.202112,0.005536,0.048640,0.196737,0.000672,0.891523
0.415617,0.017824,0.203041,0.005344,0.048096,0.195969,0.000608,0.893571
0.416001,0.017728,0.202657,0.005024,0.048288,0.207712,0.000736,0.905922
0.416993,0.017536,0.217664,0.005152,0.048449,0.193376,0.000608,0.906178
0.415841,0.017729,0.202464,0.005344,0.048000,0.196833,0.000672,0.893507
0.415521,0.017952,0.202497,0.005056,0.047680,0.188512,0.000608,0.883715
0.415585,0.017728,0.202016,0.005120,0.047937,0.187872,0.000864,0.883042
0.430145,0.017729,0.203104,0.004768,0.048128,0.193217,0.000608,0.904483
0.415457,0.017984,0.202305,0.004832,0.048480,0.204929,0.000576,0.900227
0.416225,0.017568,0.202016,0.004800,0.048193,0.192704,0.000672,0.889538
0.416705,0.017569,0.201728,0.005280,0.048704,0.218273,0.000736,0.915523
0.419265,0.018016,0.203521,0.005216,0.048832,0.204545,0.000640,0.907587
0.416481,0.017888,0.202497,0.005280,0.048096,0.194368,0.000736,0.892162
0.416066,0.017664,0.202784,0.004768,0.048224,0.191329,0.000800,0.888515
0.426593,0.017760,0.202241,0.004960,0.047904,0.198913,0.000832,0.905827
0.416673,0.017632,0.202625,0.004832,0.048032,0.192096,0.000864,0.889154
0.415842,0.017696,0.201888,0.005248,0.047712,0.186049,0.000640,0.881635
0.416321,0.017632,0.202305,0.005408,0.048512,0.205377,0.000544,0.903267
0.421025,0.017696,0.202497,0.005312,0.048128,0.208801,0.000512,0.910659
0.420673,0.017856,0.203521,0.005248,0.048320,0.203552,0.000800,0.906754
0.416226,0.017632,0.202208,0.005248,0.047872,0.201921,0.000544,0.897955
0.435777,0.017856,0.203425,0.005184,0.048032,0.220385,0.000608,0.938787
0.421729,0.017536,0.202241,0.005184,0.048416,0.207937,0.000960,0.911011
0.420769,0.017760,0.202241,0.005280,0.048256,0.194912,0.000704,0.896706
0.420609,0.017792,0.202496,0.005408,0.047553,0.219424,0.000736,0.920610
0.420546,0.017536,0.202944,0.005312,0.048224,0.194881,0.000800,0.896931
0.420705,0.017760,0.203137,0.005216,0.047808,0.196609,0.000704,0.898499
0.421313,0.017792,0.202273,0.005248,0.048224,0.197760,0.000640,0.899874
0.441569,0.017760,0.202465,0.005248,0.048160,0.198816,0.000768,0.921058
0.419394,0.017632,0.202464,0.005280,0.047616,0.199585,0.000544,0.899075
0.421601,0.017792,0.203393,0.005056,0.049696,0.204385,0.000768,0.909379
0.416161,0.017696,0.202913,0.005216,0.048192,0.232705,0.001056,0.932067
0.418401,0.017888,0.202369,0.005216,0.048256,0.204928,0.000736,0.904386
0.416802,0.017824,0.202336,0.005280,0.048864,0.203009,0.000672,0.900931
0.416833,0.017728,0.202273,0.004768,0.049152,0.203777,0.000672,0.900835
0.429537,0.017856,0.202465,0.004768,0.049440,0.191712,0.000736,0.903202
0.416641,0.017728,0.201984,0.005120,0.050593,0.196672,0.000768,0.896290
0.415617,0.017472,0.202913,0.005024,0.048416,0.209793,0.000576,0.905475
0.415969,0.017920,0.201889,0.005248,0.048128,0.214304,0.000704,0.909923
0.415809,0.017504,0.201984,0.005185,0.049056,0.196512,0.000768,0.893634
0.416322,0.017632,0.202080,0.004832,0.047520,0.188065,0.000832,0.884227
0.418017,0.017920,0.203713,0.005152,0.048288,0.211041,0.000672,0.911811
0.433089,0.021376,0.202913,0.005056,0.049120,0.197760,0.000768,0.916354
0.421857,0.018016,0.202113,0.005056,0.049472,0.197280,0.000704,0.901186
0.415682,0.017696,0.202976,0.005216,0.048608,0.199265,0.000704,0.895843
0.415649,0.017600,0.202977,0.005280,0.048384,0.207137,0.000608,0.904131
0.416193,0.017728,0.202273,0.005216,0.047840,0.198496,0.000640,0.894530
0.420769,0.017568,0.202336,0.005121,0.047840,0.198592,0.000928,0.899586
0.420546,0.017792,0.203200,0.005248,0.048096,0.208001,0.000640,0.909635
0.446305,0.017920,0.202817,0.005216,0.049280,0.203745,0.000672,0.932771
0.423233,0.017568,0.202113,0.005120,0.049408,0.200288,0.000736,0.905090
0.417601,0.018368,0.202720,0.005088,0.047841,0.202496,0.000640,0.902082
0.420514,0.017632,0.203072,0.005088,0.048544,0.198017,0.000608,0.899843
0.420929,0.017632,0.203233,0.005024,0.049536,0.201441,0.000768,0.904579
0.416129,0.017504,0.202305,0.005280,0.048160,0.195968,0.000640,0.892194
0.415105,0.017664,0.202560,0.005312,0.048385,0.201696,0.000704,0.897346
0.415233,0.036065,0.203360,0.005312,0.048096,0.201409,0.000768,0.916515
0.419681,0.017792,0.202849,0.005248,0.047808,0.203489,0.000576,0.904483
0.420929,0.017536,0.203073,0.005344,0.048384,0.199296,0.000640,0.901250
0.416033,0.017632,0.203264,0.005248,0.048257,0.199808,0.000576,0.897218
0.420450,0.017792,0.203456,0.005280,0.048160,0.200705,0.000800,0.903619
0.417345,0.018048,0.203169,0.005024,0.047872,0.207489,0.000800,0.906947
0.419009,0.018080,0.202849,0.005056,0.048416,0.208769,0.000704,0.908643
0.429857,0.017728,0.202369,0.005056,0.047904,0.202144,0.000576,0.911266
0.415490,0.018240,0.205728,0.005088,0.048032,0.202145,0.000768,0.902243
0.415329,0.017696,0.202689,0.004992,0.048288,0.184481,0.000864,0.881123
0.416097,0.017664,0.202944,0.004864,0.048097,0.188384,0.000768,0.885154
0.416097,0.017728,0.203616,0.004800,0.048224,0.194049,0.000672,0.890947
0.420321,0.017760,0.202881,0.005280,0.047520,0.199681,0.000640,0.901123
0.416065,0.017504,0.202241,0.005216,0.048128,0.201760,0.000640,0.898082
0.420418,0.017696,0.220864,0.005408,0.048449,0.203520,0.000896,0.925059
0.416833,0.017729,0.202848,0.005344,0.048448,0.205057,0.000768,0.904835
0.420129,0.017600,0.203233,0.005312,0.048576,0.208865,0.000928,0.912355
0.420161,0.017984,0.202785,0.005280,0.048480,0.197952,0.000704,0.899746
0.415137,0.017792,0.203456,0.005568,0.048321,0.201888,0.000704,0.898882
0.420194,0.017632,0.203520,0.005216,0.049088,0.206145,0.000928,0.910243
0.416065,0.017696,0.202177,0.005120,0.048000,0.207169,0.000672,0.904451
0.420449,0.017760,0.222881,0.005504,0.048384,0.199233,0.000608,0.921507
0.415649,0.017632,0.203392,0.005600,0.048288,0.203104,0.000704,0.900642
0.420002,0.017632,0.202112,0.005088,0.048096,0.214337,0.000864,0.914723
0.420385,0.017920,0.203073,0.005152,0.048480,0.196321,0.000608,0.898083
0.418721,0.017920,0.204225,0.005280,0.048832,0.202464,0.000641,0.905763
0.421345,0.017984,0.204481,0.005376,0.048448,0.196736,0.000736,0.901442
0.415810,0.017920,0.203360,0.005248,0.048352,0.199553,0.000608,0.897795
0.420481,0.017728,0.240769,0.005472,0.048032,0.208257,0.000704,0.949091
0.420193,0.017664,0.203137,0.005280,0.048288,0.194113,0.000640,0.896323
0.419745,0.018048,0.206017,0.005344,0.048672,0.207616,0.000640,0.913282
0.420929,0.017664,0.203200,0.005024,0.047777,0.204672,0.000896,0.907074
0.416322,0.017760,0.204384,0.005056,0.048576,0.209505,0.000832,0.909635
0.415873,0.017984,0.203457,0.005376,0.048096,0.208769,0.000736,0.906851
0.420673,0.017760,0.202881,0.005280,0.048288,0.199905,0.000640,0.902147
0.433953,0.017664,0.203521,0.005408,0.048544,0.202976,0.000896,0.921634
0.415713,0.017632,0.203232,0.005280,0.048385,0.206496,0.000896,0.904898
0.416994,0.017664,0.203008,0.005280,0.048864,0.201185,0.000800,0.901987
0.417345,0.018016,0.202465,0.005280,0.047968,0.248705,0.000896,0.947075
0.416065,0.017664,0.203553,0.004992,0.048864,0.207201,0.000832,0.905923
0.415681,0.017504,0.202049,0.005056,0.048416,0.200096,0.000800,0.895682
0.416162,0.017728,0.203104,0.005184,0.048640,0.210337,0.000768,0.908707
0.438529,0.017761,0.202752,0.004992,0.048192,0.206497,0.000736,0.926147
0.416001,0.017568,0.203297,0.005024,0.047712,0.204609,0.000640,0.901635
0.415329,0.017600,0.202561,0.005024,0.048768,0.212768,0.000736,0.909154
0.415969,0.017696,0.203296,0.005312,0.048001,0.230656,0.000768,0.929698
0.420930,0.018048,0.203232,0.005120,0.048032,0.196321,0.000608,0.898403
0.420961,0.017792,0.202625,0.005344,0.048384,0.195169,0.000800,0.897315
0.415553,0.017760,0.203297,0.005056,0.048032,0.211041,0.000608,0.907715
0.435873,0.017824,0.203777,0.005184,0.048800,0.195520,0.000704,0.915202
0.416034,0.017792,0.203904,0.005184,0.049184,0.217889,0.000832,0.918019
0.419713,0.017761,0.202720,0.005248,0.048576,0.207361,0.000864,0.909443
0.417409,0.017888,0.202785,0.005280,0.048064,0.242049,0.000800,0.941763
0.420065,0.017696,0.204033,0.005408,0.047456,0.209248,0.000705,0.911203
0.416801,0.017568,0.202368,0.005249,0.048256,0.204320,0.000768,0.903362
0.420642,0.017824,0.203872,0.005216,0.048192,0.206977,0.000832,0.911875
0.439970,0.017824,0.202784,0.005152,0.048640,0.207617,0.000800,0.929923
0.415361,0.017696,0.203585,0.005056,0.048224,0.195361,0.000672,0.892483
0.420257,0.017728,0.202817,0.005088,0.048480,0.202176,0.000768,0.904098
0.419873,0.017952,0.203488,0.005056,0.063329,0.209568,0.000608,0.926754
0.419874,0.017600,0.202208,0.005152,0.049824,0.202305,0.000608,0.904227
0.421089,0.017760,0.203105,0.005248,0.049792,0.201217,0.000672,0.906435
0.416225,0.017920,0.203873,0.005248,0.049152,0.211648,0.000800,0.910914
0.438657,0.017984,0.203521,0.004800,0.048416,0.202560,0.000704,0.923074
0.416130,0.017664,0.203104,0.005216,0.048704,0.196801,0.000640,0.896227
0.420545,0.017856,0.204161,0.005056,0.048640,0.198113,0.000640,0.901571
0.420193,0.017760,0.202721,0.005152,0.067136,0.199424,0.000672,0.920034
0.415713,0.017760,0.202368,0.005120,0.048641,0.194272,0.000640,0.890498
0.415970,0.017760,0.202176,0.005280,0.048352,0.201665,0.000704,0.897955
0.420257,0.017792,0.201985,0.005248,0.047744,0.192001,0.000608,0.891907
0.433985,0.017952,0.203937,0.005248,0.048320,0.205600,0.000640,0.923330
0.416417,0.017536,0.203008,0.005280,0.048321,0.211552,0.000800,0.908834
0.420738,0.017632,0.202624,0.005280,0.048288,0.189249,0.000736,0.890659
0.416225,0.017824,0.202369,0.005216,0.065344,0.214337,0.000832,0.929475
0.418305,0.017792,0.204993,0.005280,0.049024,0.201568,0.000704,0.905538
0.420865,0.017888,0.203712,0.005089,0.048128,0.209056,0.000608,0.911426
0.420194,0.017760,0.203552,0.005216,0.048480,0.200961,0.000608,0.902883
0.456002,0.017920,0.203776,0.005280,0.048192,0.213505,0.000576,0.952995
0.416129,0.017600,0.202529,0.005312,0.048864,0.193825,0.000768,0.891779
0.420001,0.017600,0.202273,0.005216,0.048448,0.213696,0.000640,0.914274
0.420289,0.017632,0.221217,0.005312,0.048544,0.210272,0.000736,0.931458
0.420833,0.017824,0.202112,0.005088,0.048768,0.189504,0.000608,0.891650
0.420641,0.018017,0.203552,0.005280,0.047776,0.210401,0.000640,0.913603
0.419649,0.017792,0.203297,0.005312,0.051264,0.201633,0.000608,0.906211
0.416641,0.018080,0.202945,0.005248,0.048576,0.203104,0.000640,0.903970
0.420545,0.017856,0.202753,0.005280,0.048704,0.208672,0.000704,0.911330
0.415778,0.017728,0.203168,0.005248,0.048864,0.198561,0.000640,0.897571
0.420353,0.037313,0.203360,0.005248,0.049984,0.204033,0.000928,0.928611
0.422753,0.017760,0.204353,0.005248,0.047552,0.205089,0.000960,0.911587
0.417281,0.018016,0.203777,0.005312,0.049344,0.200544,0.000864,0.902402
0.421409,0.017632,0.202529,0.005280,0.048128,0.200800,0.000736,0.903458
0.415393,0.017952,0.203104,0.005120,0.047841,0.195360,0.000576,0.891554
0.416225,0.017825,0.202752,0.005248,0.048352,0.202657,0.000608,0.900579
0.417793,0.017760,0.204929,0.005248,0.048448,0.201121,0.000800,0.902435
0.434081,0.017792,0.202433,0.005216,0.048928,0.216416,0.000800,0.934082
0.415777,0.017728,0.203488,0.005153,0.048704,0.207104,0.000672,0.905250
0.416225,0.017760,0.203360,0.005056,0.048608,0.204641,0.000640,0.903138
0.416513,0.017761,0.204480,0.005280,0.048992,0.244225,0.000800,0.944675
0.416417,0.017760,0.202753,0.005248,0.048896,0.210529,0.000672,0.910531
0.420513,0.017504,0.203841,0.005216,0.048512,0.204352,0.000672,0.907491
0.415841,0.017792,0.203169,0.005216,0.049088,0.198304,0.000704,0.897474
0.432897,0.017728,0.202656,0.005024,0.048513,0.202944,0.000832,0.917090
0.415394,0.017504,0.202400,0.005312,0.048512,0.203041,0.000864,0.899491
0.415777,0.017984,0.203329,0.005248,0.048832,0.204993,0.000640,0.903395
0.416673,0.017984,0.203233,0.005024,0.048000,0.223328,0.000768,0.923394
0.420513,0.017792,0.202433,0.005280,0.047744,0.207648,0.000832,0.908738
0.416065,0.017824,0.203200,0.005024,0.048353,0.211040,0.000896,0.909378
0.415234,0.017696,0.203808,0.005312,0.048480,0.191873,0.000736,0.889635
0.434625,0.017984,0.202977,0.005280,0.048800,0.195457,0.000672,0.912547
0.418657,0.017792,0.202689,0.005312,0.048576,0.202176,0.000768,0.902402
0.416033,0.017792,0.202176,0.005152,0.048673,0.210080,0.000928,0.907586
0.415394,0.017888,0.219936,0.005280,0.048576,0.179425,0.000608,0.894019
0.419937,0.017760,0.203009,0.005312,0.048832,0.206049,0.000864,0.908387
0.419937,0.018048,0.202721,0.005312,0.047744,0.209536,0.000736,0.910786
0.417281,0.017632,0.203360,0.004992,0.048833,0.205376,0.000832,0.907650
0.432546,0.017952,0.203552,0.005056,0.048640,0.207777,0.000832,0.923139
0.415745,0.017761,0.202432,0.005056,0.049248,0.205921,0.000736,0.903363
0.415873,0.017760,0.202113,0.005312,0.048544,0.196097,0.000736,0.892643
0.420193,0.017728,0.222497,0.005280,0.048192,0.195264,0.000640,0.916610
0.416001,0.017824,0.202592,0.005184,0.048513,0.198816,0.000608,0.896098
0.415394,0.017728,0.202496,0.005056,0.048256,0.210017,0.000640,0.906019
0.416065,0.017728,0.202177,0.005088,0.050688,0.202337,0.000832,0.901443
0.415489,0.017760,0.203873,0.005024,0.048896,0.203041,0.000864,0.901571
0.420417,0.018048,0.202721,0.005216,0.048256,0.199808,0.000608,0.901474
0.416065,0.018016,0.203168,0.005248,0.048161,0.200832,0.000640,0.899906
0.419970,0.017984,0.222016,0.005216,0.047872,0.214049,0.000928,0.935555
0.416289,0.017792,0.202017,0.005248,0.048128,0.197825,0.000672,0.895235
0.416065,0.017504,0.202113,0.005280,0.048896,0.197376,0.000832,0.894530
0.415265,0.018464,0.202272,0.005313,0.048736,0.196640,0.000672,0.894082
0.420258,0.017376,0.203008,0.005376,0.048736,0.198369,0.000640,0.900131
0.422177,0.017664,0.202593,0.005344,0.048576,0.210881,0.000896,0.914755
0.415969,0.017696,0.203329,0.005248,0.048896,0.197249,0.000736,0.896099
0.442017,0.017760,0.204513,0.005280,0.048640,0.227649,0.000832,0.954051
0.421089,0.017728,0.203297,0.005088,0.048608,0.202976,0.000800,0.907458
0.416417,0.017792,0.202784,0.005312,0.048192,0.210177,0.000704,0.910210
0.421250,0.018528,0.203904,0.005024,0.048608,0.230689,0.000736,0.935491
0.416705,0.017856,0.203585,0.005248,0.048672,0.205089,0.000768,0.904451
0.416289,0.017568,0.202113,0.005088,0.048320,0.194464,0.000896,0.893059
0.420001,0.017728,0.204001,0.005248,0.048480,0.201760,0.000896,0.905378
0.433633,0.017632,0.202912,0.005280,0.048129,0.200064,0.000832,0.916674
0.416354,0.017728,0.203136,0.005056,0.048672,0.203649,0.000864,0.903427
0.417281,0.017664,0.202945,0.005280,0.048864,0.203553,0.000800,0.902883
0.415393,0.017824,0.202497,0.005248,0.048512,0.227585,0.000960,0.925539
0.420481,0.017760,0.202465,0.005120,0.047808,0.212576,0.000736,0.915202
0.417121,0.017984,0.203936,0.005312,0.048321,0.204928,0.000800,0.908290
0.420482,0.018112,0.203104,0.005280,0.048096,0.207137,0.000672,0.909475
0.434049,0.017985,0.203008,0.005248,0.049088,0.218049,0.000576,0.935523
0.421569,0.018016,0.203105,0.005248,0.047936,0.195265,0.000640,0.898403
0.420417,0.017952,0.203169,0.005216,0.048576,0.207841,0.000768,0.911619
0.420097,0.017792,0.223361,0.005216,0.049184,0.225888,0.000896,0.950850
0.420833,0.017696,0.202688,0.005280,0.049121,0.203008,0.000768,0.906050
0.420290,0.017728,0.202976,0.005216,0.048864,0.201953,0.000800,0.904291
0.420833,0.017728,0.203713,0.005248,0.050656,0.197921,0.000800,0.903491
0.416065,0.017760,0.202529,0.005216,0.047872,0.220961,0.000800,0.919331
0.419873,0.017760,0.203137,0.005216,0.048576,0.213824,0.000704,0.915522
0.420897,0.017600,0.202784,0.005056,0.048673,0.204512,0.000832,0.907938
0.452674,0.017920,0.203680,0.005312,0.048097,0.202272,0.000672,0.937443
0.420386,0.017984,0.203712,0.005248,0.048512,0.208673,0.000768,0.912099
0.417217,0.017856,0.202209,0.005088,0.048800,0.206881,0.000672,0.905315
0.418689,0.017536,0.203937,0.005280,0.047904,0.237313,0.000896,0.939459
0.415585,0.017760,0.203137,0.005248,0.048000,0.211232,0.000864,0.909090
0.419585,0.017792,0.203329,0.005248,0.048000,0.210784,0.000928,0.913634
0.414657,0.018080,0.202528,0.005120,0.048385,0.202720,0.000608,0.899266
0.430305,0.017952,0.202560,0.005408,0.048608,0.201441,0.000864,0.915587
0.420929,0.017696,0.202753,0.005248,0.048512,0.201057,0.000768,0.903715
0.420609,0.017568,0.203937,0.005312,0.048672,0.201248,0.000768,0.904674
0.415681,0.017728,0.202752,0.005056,0.048161,0.217568,0.000704,0.913890
0.416162,0.017824,0.203264,0.005312,0.048448,0.211841,0.000768,0.910179
0.416865,0.018081,0.202880,0.005440,0.048480,0.213441,0.001056,0.914627
0.416865,0.017664,0.202753,0.005152,0.049056,0.205729,0.000896,0.906211
0.437057,0.017792,0.203009,0.005280,0.048736,0.201889,0.000896,0.922115
