Layer[0],Layer[1],Layer[2],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.420353,0.017376,0.202688,0.230977,0.000768,0.013984,0.000416,0.001568,0.001216,0.000384,0.898786
0.415521,0.017536,0.202305,0.230656,0.000736,0.014016,0.000352,0.001472,0.001312,0.000352,0.891682
0.420001,0.017440,0.202497,0.262496,0.001120,0.014624,0.000384,0.001568,0.001312,0.000320,0.929954
0.421025,0.017536,0.203073,0.239009,0.000672,0.014016,0.000384,0.001600,0.001248,0.000320,0.906339
0.420513,0.017440,0.203137,0.234145,0.000768,0.014112,0.000416,0.001568,0.001312,0.000352,0.901315
0.420801,0.017473,0.202816,0.242017,0.000800,0.014208,0.000384,0.001632,0.001248,0.000352,0.909507
0.434402,0.017536,0.202752,0.237793,0.000768,0.013952,0.000384,0.001568,0.001152,0.000384,0.919011
0.420161,0.017344,0.203072,0.227841,0.000768,0.014016,0.000384,0.001664,0.001216,0.000384,0.895074
0.420737,0.017440,0.203648,0.252545,0.000768,0.014400,0.000384,0.001664,0.001216,0.000384,0.922402
0.420161,0.017792,0.221505,0.255456,0.000864,0.014497,0.000352,0.001536,0.001280,0.000384,0.942915
0.420833,0.017408,0.203041,0.230113,0.000800,0.014304,0.000352,0.001536,0.001184,0.000352,0.897635
0.421409,0.017536,0.202305,0.239713,0.000704,0.013792,0.000384,0.001600,0.001216,0.000384,0.907619
0.415521,0.017761,0.202368,0.263041,0.000736,0.014016,0.000352,0.001568,0.001216,0.000384,0.924931
0.416737,0.017280,0.202432,0.240417,0.000704,0.014016,0.000416,0.001600,0.001184,0.000384,0.903074
0.416385,0.017632,0.203360,0.244673,0.000704,0.014208,0.000384,0.001504,0.001248,0.000384,0.907746
0.420321,0.017440,0.202529,0.237984,0.000736,0.014080,0.000384,0.001504,0.001216,0.000384,0.903938
0.415361,0.017600,0.220897,0.225120,0.000704,0.013984,0.000384,0.001504,0.001216,0.000416,0.905634
0.420193,0.017536,0.202177,0.236800,0.000768,0.014017,0.000416,0.001536,0.001216,0.000384,0.902787
0.415745,0.017536,0.202657,0.243169,0.000768,0.014176,0.000384,0.001632,0.001248,0.000352,0.907299
0.420065,0.017217,0.202304,0.244065,0.000736,0.014144,0.000384,0.001504,0.001216,0.000384,0.909891
0.420162,0.017472,0.202592,0.228225,0.000672,0.014496,0.000384,0.001536,0.001184,0.000384,0.894947
0.415553,0.017376,0.202368,0.246817,0.000768,0.013984,0.000384,0.001504,0.001248,0.000352,0.908098
0.415201,0.017600,0.202336,0.235905,0.000864,0.013984,0.000384,0.001536,0.001216,0.000384,0.897026
0.441121,0.017472,0.202433,0.261952,0.000864,0.014112,0.000416,0.001536,0.001184,0.000320,0.950018
0.419873,0.017696,0.202465,0.242817,0.000672,0.013984,0.000384,0.001632,0.001216,0.000384,0.909667
0.415585,0.017760,0.202273,0.255521,0.000736,0.014016,0.000384,0.001632,0.001216,0.000352,0.917379
0.415937,0.017569,0.202368,0.257409,0.001184,0.014592,0.000352,0.001536,0.001248,0.000384,0.921603
0.420546,0.017536,0.202432,0.236193,0.000704,0.014144,0.000416,0.001632,0.001152,0.000384,0.903075
0.416097,0.018176,0.202976,0.247873,0.000768,0.014336,0.000384,0.001504,0.001248,0.000384,0.912322
0.416513,0.017312,0.202464,0.226945,0.000672,0.013920,0.000384,0.001600,0.001248,0.000384,0.889090
0.434145,0.017568,0.202305,0.259456,0.000736,0.013856,0.000384,0.001600,0.001216,0.000352,0.939330
0.419169,0.017632,0.202465,0.248384,0.000768,0.013889,0.000448,0.001568,0.001184,0.000352,0.913923
0.416513,0.017760,0.202625,0.244193,0.000800,0.014688,0.000480,0.001504,0.001216,0.000384,0.907459
0.420513,0.017504,0.202145,0.278209,0.000832,0.014240,0.000416,0.001472,0.001216,0.000352,0.944899
0.420226,0.017312,0.202336,0.244577,0.000704,0.014176,0.000320,0.001568,0.001248,0.000384,0.910435
0.420097,0.018016,0.203104,0.241377,0.000736,0.013856,0.000384,0.001568,0.001248,0.000352,0.908418
0.420513,0.017504,0.202657,0.234176,0.000672,0.014016,0.000384,0.001600,0.001216,0.000384,0.900738
0.417313,0.017504,0.202529,0.242080,0.000736,0.014144,0.000384,0.001568,0.001088,0.000320,0.906018
0.416417,0.017440,0.202497,0.242433,0.000736,0.014048,0.000384,0.001536,0.001184,0.000352,0.904739
0.420065,0.017472,0.202689,0.253473,0.000832,0.014144,0.000352,0.001568,0.001248,0.000352,0.919683
0.420481,0.017792,0.219424,0.255073,0.000832,0.014528,0.000384,0.001504,0.001248,0.000352,0.939363
0.420962,0.017312,0.202496,0.234241,0.001216,0.014560,0.000384,0.001504,0.001248,0.000352,0.902083
0.421377,0.017568,0.202720,0.242241,0.000704,0.014208,0.000384,0.001536,0.001248,0.000384,0.910082
0.415905,0.017536,0.202145,0.241760,0.001088,0.014432,0.000416,0.001472,0.001216,0.000352,0.903938
0.419905,0.017504,0.202561,0.240320,0.000736,0.014144,0.000416,0.001536,0.001248,0.000352,0.906018
0.416161,0.017632,0.202561,0.234176,0.000768,0.014529,0.000352,0.001536,0.001216,0.000352,0.896739
0.415457,0.017472,0.202401,0.249505,0.001088,0.014272,0.000416,0.001536,0.001312,0.000384,0.911555
0.441697,0.017888,0.202848,0.254689,0.001152,0.015008,0.000384,0.001504,0.001184,0.000320,0.946275
0.420225,0.017696,0.202016,0.252385,0.000736,0.014112,0.000384,0.001504,0.001504,0.000352,0.918434
0.420801,0.017600,0.202177,0.243168,0.000768,0.014464,0.000384,0.001472,0.001184,0.000352,0.909826
0.416417,0.017760,0.202369,0.272704,0.000832,0.014112,0.000352,0.001568,0.001216,0.000352,0.935714
0.420257,0.017568,0.202017,0.235937,0.000704,0.014016,0.000416,0.001632,0.001056,0.000384,0.901699
0.419841,0.017568,0.202305,0.226305,0.000704,0.014304,0.000416,0.001568,0.001152,0.000320,0.892291
0.420577,0.017536,0.202721,0.240353,0.000672,0.014336,0.000416,0.001632,0.001152,0.000352,0.908003
0.435362,0.017792,0.202656,0.246657,0.000800,0.014240,0.000352,0.001536,0.001184,0.000320,0.928963
0.421473,0.017664,0.203488,0.246337,0.000768,0.014176,0.000384,0.001568,0.001280,0.000320,0.916642
0.416353,0.017536,0.202657,0.244352,0.000704,0.014016,0.000384,0.001536,0.001184,0.000384,0.906658
0.415713,0.017728,0.202849,0.276832,0.000896,0.014208,0.000416,0.001536,0.001120,0.000384,0.942019
0.416353,0.017664,0.202593,0.244577,0.000800,0.013952,0.000352,0.001504,0.001120,0.000384,0.907427
0.419905,0.017504,0.202049,0.238689,0.000736,0.013984,0.000384,0.001600,0.001152,0.000384,0.904451
0.420801,0.017697,0.202368,0.239873,0.000704,0.013952,0.000352,0.001472,0.001088,0.000384,0.906083
0.432226,0.017664,0.202080,0.244225,0.000832,0.013984,0.000384,0.001504,0.001152,0.000384,0.922563
0.420129,0.017984,0.202112,0.230337,0.000704,0.013856,0.000384,0.001568,0.001088,0.000352,0.895586
0.420577,0.017344,0.202368,0.237761,0.000736,0.013920,0.000384,0.001568,0.001152,0.000352,0.903842
0.420161,0.017440,0.221089,0.242656,0.000800,0.013824,0.000384,0.001536,0.001056,0.000352,0.926946
0.415489,0.017280,0.202049,0.243328,0.000704,0.013856,0.000384,0.001568,0.001088,0.000320,0.903586
0.419969,0.017472,0.202081,0.242400,0.000768,0.014272,0.000384,0.001601,0.001248,0.000352,0.908003
0.420449,0.017312,0.202977,0.231809,0.000768,0.013920,0.000384,0.001536,0.001024,0.000416,0.899395
0.420449,0.017472,0.202305,0.229729,0.000672,0.014944,0.000416,0.001536,0.001056,0.000352,0.896323
0.420577,0.017473,0.202336,0.241921,0.000768,0.014240,0.000384,0.001536,0.001056,0.000384,0.907491
0.416898,0.017728,0.202208,0.245761,0.000768,0.013920,0.000576,0.001632,0.001152,0.000352,0.907939
0.420290,0.017312,0.220384,0.252353,0.000800,0.013920,0.000384,0.001568,0.001024,0.000384,0.935875
0.419937,0.017664,0.202113,0.227104,0.000768,0.013792,0.000416,0.001504,0.001088,0.000384,0.891778
0.415521,0.017728,0.201921,0.227744,0.000800,0.013984,0.000320,0.001408,0.001152,0.000352,0.888450
0.420545,0.017568,0.201921,0.244416,0.000736,0.015520,0.000384,0.001504,0.001056,0.000352,0.910818
0.420769,0.017440,0.202337,0.243136,0.000672,0.014144,0.000416,0.001472,0.001056,0.000320,0.908643
0.415841,0.017600,0.202081,0.237793,0.000704,0.013856,0.000384,0.001440,0.001024,0.000352,0.898467
0.419649,0.017472,0.202145,0.237249,0.000768,0.013888,0.000352,0.001504,0.001152,0.000384,0.901763
0.419682,0.035360,0.202464,0.247553,0.000800,0.013984,0.000384,0.001504,0.001056,0.000352,0.930659
0.415617,0.017472,0.202048,0.234113,0.000704,0.014144,0.000384,0.001472,0.000992,0.000352,0.894882
0.420449,0.017536,0.201920,0.236673,0.000704,0.013888,0.000416,0.001536,0.001088,0.000352,0.901602
0.420417,0.017280,0.201760,0.238273,0.000704,0.013856,0.000416,0.001472,0.001056,0.000352,0.902370
0.415489,0.017440,0.201888,0.228833,0.000704,0.013984,0.000384,0.001440,0.001056,0.000352,0.888098
0.419873,0.017472,0.203776,0.228897,0.000832,0.014016,0.000384,0.001472,0.001024,0.000320,0.894946
0.420609,0.017280,0.202112,0.225057,0.000704,0.013792,0.000384,0.001504,0.001152,0.000384,0.889698
0.420033,0.017472,0.234433,0.233120,0.000800,0.013984,0.000416,0.001472,0.001024,0.000352,0.931618
0.420129,0.017312,0.201953,0.233248,0.000672,0.013984,0.000416,0.001472,0.001056,0.000352,0.897570
0.415841,0.017568,0.202241,0.237728,0.000768,0.014880,0.000384,0.001504,0.001120,0.000352,0.900546
0.415489,0.017696,0.201761,0.233824,0.000640,0.013984,0.000384,0.001504,0.001024,0.000352,0.893794
0.416449,0.017664,0.202017,0.235553,0.000800,0.014464,0.000384,0.001376,0.001056,0.000384,0.897827
0.420065,0.017440,0.202497,0.230209,0.000768,0.013856,0.000448,0.001472,0.001184,0.000352,0.895267
0.420513,0.017472,0.202113,0.219265,0.000640,0.013856,0.000448,0.001504,0.001120,0.000288,0.884323
0.419969,0.017344,0.220865,0.233057,0.000768,0.014080,0.000384,0.001376,0.001024,0.000320,0.917475
0.420001,0.017536,0.202721,0.217761,0.000768,0.013728,0.000416,0.001408,0.000992,0.000320,0.882531
0.415329,0.017440,0.202145,0.227745,0.000704,0.013760,0.000384,0.001376,0.001056,0.000320,0.887171
0.415009,0.017344,0.201985,0.228705,0.000704,0.013824,0.000384,0.001408,0.000960,0.000320,0.887363
0.437761,0.017633,0.202240,0.237281,0.000768,0.013888,0.000384,0.001440,0.000960,0.000320,0.920099
0.420417,0.017280,0.202528,0.234721,0.000800,0.013984,0.000384,0.001504,0.001216,0.000352,0.900675
0.420322,0.017408,0.201984,0.231745,0.000832,0.013984,0.000416,0.001376,0.000992,0.000320,0.897155
0.415650,0.017472,0.202272,0.260193,0.000800,0.014048,0.000384,0.001440,0.001024,0.000352,0.921731
0.420289,0.017280,0.203136,0.236577,0.000736,0.014144,0.000384,0.001568,0.000960,0.000352,0.902146
0.420545,0.017216,0.202144,0.240961,0.000800,0.013952,0.000352,0.001472,0.001024,0.000384,0.906114
0.419713,0.017408,0.201984,0.238849,0.000832,0.013984,0.000320,0.001472,0.001120,0.000352,0.903810
0.438081,0.017664,0.202369,0.238336,0.000768,0.013920,0.000384,0.001504,0.000960,0.000384,0.922562
0.419937,0.017312,0.202209,0.222144,0.000672,0.015200,0.000384,0.001504,0.001248,0.000320,0.888802
0.419873,0.017440,0.201985,0.233440,0.000768,0.013952,0.000384,0.001472,0.001056,0.000384,0.897826
0.421537,0.017440,0.201985,0.254336,0.000736,0.015040,0.000416,0.001473,0.000992,0.000352,0.921603
0.420289,0.017504,0.202273,0.238048,0.000832,0.014337,0.000448,0.001504,0.001056,0.000352,0.905347
0.421153,0.017376,0.202785,0.240993,0.000704,0.014944,0.000448,0.001504,0.001248,0.000352,0.909059
0.415841,0.017536,0.202017,0.232225,0.000736,0.014016,0.000448,0.001472,0.001056,0.000576,0.893891
0.432994,0.017600,0.202336,0.249569,0.000800,0.013984,0.000416,0.001472,0.001056,0.000320,0.928675
0.420290,0.017472,0.203488,0.227777,0.000800,0.013920,0.000384,0.001504,0.001024,0.000384,0.895747
0.420321,0.017536,0.202976,0.245601,0.000704,0.013824,0.000352,0.001568,0.001120,0.000352,0.911458
0.416033,0.017440,0.202624,0.249473,0.000896,0.015712,0.000448,0.001504,0.000992,0.000352,0.914210
0.420161,0.017280,0.202273,0.241568,0.000672,0.014016,0.000416,0.001536,0.001056,0.000352,0.906658
0.420321,0.017440,0.202273,0.240608,0.000672,0.013920,0.000416,0.001504,0.001088,0.000352,0.906466
0.420129,0.017440,0.202177,0.239616,0.000672,0.013921,0.000352,0.001632,0.001184,0.000384,0.905891
0.430497,0.017600,0.202337,0.255777,0.000736,0.013920,0.000448,0.001664,0.001088,0.000256,0.934595
0.420641,0.017568,0.201760,0.236225,0.000768,0.013888,0.000384,0.001568,0.001056,0.000352,0.902467
0.420322,0.017728,0.203584,0.229857,0.000768,0.013888,0.000384,0.001504,0.001120,0.000320,0.899651
0.420417,0.017472,0.202336,0.287393,0.000832,0.014080,0.000384,0.001472,0.001120,0.000384,0.954658
0.415617,0.017344,0.202401,0.247072,0.000736,0.013888,0.000416,0.001536,0.001152,0.000352,0.908130
0.420193,0.017248,0.202049,0.236768,0.000704,0.014144,0.000352,0.001504,0.001184,0.000352,0.901730
0.415617,0.017664,0.202145,0.252384,0.000768,0.013889,0.000384,0.001536,0.001056,0.000352,0.913603
0.437473,0.017536,0.202657,0.249473,0.000800,0.013952,0.000384,0.001536,0.001120,0.000352,0.933955
0.416801,0.017600,0.202305,0.237281,0.000736,0.013888,0.000448,0.001536,0.001152,0.000352,0.899107
0.420257,0.017313,0.202272,0.237569,0.000768,0.013856,0.000384,0.001504,0.001056,0.000384,0.903203
0.420674,0.017696,0.218496,0.242849,0.000832,0.014016,0.000384,0.001632,0.001184,0.000352,0.927011
0.420481,0.017568,0.202496,0.236449,0.000864,0.014272,0.000352,0.001440,0.001536,0.000352,0.904354
0.415361,0.017248,0.202272,0.232385,0.000608,0.014368,0.000384,0.001472,0.001312,0.000352,0.892770
0.419713,0.017280,0.202369,0.243552,0.000640,0.013888,0.000384,0.001504,0.001056,0.000352,0.908098
0.415873,0.017344,0.202849,0.228768,0.000768,0.013984,0.000352,0.001536,0.001120,0.000384,0.890306
0.420001,0.017632,0.203553,0.246368,0.000672,0.013888,0.000416,0.001633,0.001280,0.000384,0.912995
0.420001,0.017504,0.201857,0.246401,0.000832,0.014432,0.000352,0.001440,0.001088,0.000384,0.911299
0.420097,0.017344,0.217889,0.253377,0.000864,0.014112,0.000384,0.001472,0.001408,0.000352,0.936675
0.422178,0.017664,0.202400,0.241345,0.000832,0.014272,0.000384,0.001536,0.001184,0.000384,0.909251
0.416546,0.017344,0.201984,0.252449,0.000864,0.014048,0.000352,0.001504,0.001184,0.000352,0.916355
0.419361,0.017408,0.201792,0.260929,0.000736,0.014048,0.000384,0.001600,0.001120,0.000352,0.925154
0.416449,0.017472,0.201985,0.246176,0.000768,0.013920,0.000416,0.001568,0.001120,0.000352,0.907298
0.416065,0.017248,0.202113,0.241024,0.000864,0.014048,0.000416,0.001472,0.001120,0.000384,0.901858
0.420353,0.017536,0.202209,0.228512,0.000768,0.013888,0.000384,0.001536,0.001088,0.000384,0.894402
0.420193,0.017472,0.219905,0.237569,0.000864,0.013888,0.000384,0.001504,0.001120,0.000352,0.920707
0.420129,0.017632,0.202657,0.241793,0.000736,0.013824,0.000416,0.001536,0.001088,0.000320,0.908611
0.420065,0.017280,0.201920,0.248449,0.000928,0.014144,0.000416,0.001472,0.001120,0.000320,0.914403
0.416514,0.017312,0.202432,0.237217,0.000768,0.013888,0.000384,0.001600,0.001088,0.000352,0.899075
0.420705,0.017536,0.202464,0.235585,0.000768,0.013792,0.000352,0.001504,0.001088,0.000384,0.901090
0.422497,0.017760,0.204609,0.272992,0.000928,0.015104,0.000608,0.001696,0.001472,0.000608,0.952994
0.421889,0.017760,0.202849,0.253025,0.000896,0.015680,0.000544,0.001760,0.001088,0.000384,0.923651
0.440961,0.017760,0.202656,0.251489,0.000864,0.014336,0.000416,0.001600,0.001120,0.000352,0.938851
0.421762,0.017856,0.202560,0.250977,0.000800,0.014592,0.000352,0.001472,0.001088,0.000384,0.918755
0.421185,0.017728,0.203200,0.247169,0.000736,0.014304,0.000384,0.001568,0.001056,0.000384,0.915298
0.421153,0.017312,0.202433,0.298176,0.000960,0.015104,0.000384,0.001600,0.001024,0.000353,0.967267
0.420961,0.017536,0.202689,0.239073,0.000800,0.014016,0.000352,0.001536,0.001056,0.000352,0.905603
0.415809,0.017536,0.202945,0.243297,0.000832,0.014208,0.000384,0.001696,0.000992,0.000320,0.904899
0.416097,0.017472,0.202433,0.243489,0.000704,0.015040,0.000384,0.001664,0.001248,0.000384,0.906499
0.436162,0.017504,0.202176,0.244609,0.000896,0.014816,0.000416,0.001600,0.001184,0.000320,0.927235
0.416865,0.017568,0.202400,0.244353,0.000736,0.013984,0.000416,0.001600,0.001152,0.000320,0.907170
0.421345,0.017696,0.202112,0.233313,0.000928,0.014112,0.000384,0.001472,0.001120,0.000352,0.899874
0.416481,0.017344,0.228065,0.241728,0.000768,0.014560,0.000416,0.001600,0.000992,0.000384,0.931746
0.423681,0.017600,0.205121,0.250305,0.000672,0.013920,0.000384,0.001536,0.001184,0.000384,0.922275
0.417153,0.017728,0.203265,0.240033,0.000704,0.014432,0.000416,0.001568,0.001216,0.000384,0.904355
0.415778,0.017664,0.202528,0.245409,0.000704,0.013984,0.000384,0.001504,0.001088,0.000352,0.906659
0.420609,0.017536,0.202368,0.280993,0.000832,0.014272,0.000352,0.001440,0.001024,0.000320,0.946850
0.421025,0.017344,0.202593,0.237664,0.000768,0.015296,0.000384,0.001472,0.001088,0.000352,0.904930
0.420481,0.017536,0.202689,0.250144,0.000768,0.014016,0.000384,0.001504,0.001056,0.000352,0.916258
0.416513,0.017696,0.220993,0.242113,0.000736,0.013824,0.000416,0.001568,0.001056,0.000352,0.923139
0.422081,0.017472,0.202529,0.244193,0.000768,0.014048,0.000384,0.001568,0.001184,0.000384,0.912867
0.422497,0.017409,0.202400,0.239265,0.000832,0.014016,0.000352,0.001504,0.000992,0.000576,0.906851
0.416610,0.017632,0.202336,0.238465,0.000736,0.013856,0.000352,0.001568,0.001024,0.000416,0.900035
0.422114,0.017312,0.202112,0.235009,0.000704,0.014048,0.000352,0.001472,0.001120,0.000320,0.902083
0.416289,0.017728,0.202144,0.234209,0.000768,0.014176,0.000384,0.001600,0.001120,0.000352,0.896450
0.416961,0.020864,0.202208,0.237089,0.000832,0.014272,0.000352,0.001536,0.001120,0.000352,0.902626
0.415809,0.034688,0.202369,0.244768,0.000800,0.014016,0.000352,0.001504,0.001088,0.000352,0.924034
0.421313,0.017664,0.202209,0.252672,0.000736,0.014016,0.000416,0.001504,0.001152,0.000320,0.919171
0.416225,0.017472,0.202145,0.236385,0.000672,0.013952,0.000352,0.001504,0.001088,0.000320,0.897283
0.420705,0.017536,0.202273,0.227841,0.000704,0.014016,0.000384,0.001568,0.001088,0.000352,0.893635
0.421185,0.017664,0.202081,0.244897,0.000832,0.014176,0.000352,0.001472,0.001024,0.000384,0.913027
0.420898,0.017504,0.202240,0.239265,0.000768,0.013984,0.000384,0.001472,0.001056,0.000416,0.904931
0.415777,0.017344,0.202528,0.256129,0.000704,0.014368,0.000416,0.001440,0.001056,0.000352,0.917218
0.431265,0.017824,0.203329,0.252640,0.000768,0.014176,0.000352,0.001504,0.000960,0.000352,0.931042
0.415809,0.017376,0.202369,0.243072,0.000800,0.014144,0.000384,0.001472,0.001120,0.000352,0.904322
0.420353,0.017600,0.202497,0.238464,0.000704,0.013984,0.000352,0.001440,0.001088,0.000384,0.904098
0.419969,0.017376,0.202465,0.230976,0.000832,0.014081,0.000352,0.001504,0.001056,0.000352,0.895971
0.415521,0.017728,0.202465,0.237601,0.000800,0.014880,0.000384,0.001536,0.001152,0.000384,0.901315
0.420705,0.017760,0.202529,0.229473,0.000704,0.013856,0.000320,0.001568,0.001024,0.000352,0.895971
0.421698,0.017472,0.202016,0.232065,0.000704,0.013920,0.000320,0.001568,0.001088,0.000352,0.897891
0.435362,0.017632,0.202560,0.253281,0.000800,0.015744,0.000416,0.001504,0.001088,0.000320,0.937475
0.421313,0.017728,0.202432,0.243233,0.000672,0.014208,0.000384,0.001408,0.001024,0.000320,0.909826
0.421217,0.017408,0.204161,0.244608,0.000736,0.014048,0.000448,0.001536,0.001120,0.000352,0.912930
0.421121,0.017568,0.202689,0.253888,0.000736,0.015744,0.000416,0.001600,0.001024,0.000352,0.922178
0.421025,0.017248,0.202945,0.249505,0.000672,0.013984,0.000352,0.001568,0.000992,0.000320,0.915715
0.416449,0.017632,0.202721,0.231649,0.000800,0.014016,0.000384,0.001472,0.001024,0.000352,0.893571
0.421121,0.017472,0.202945,0.224801,0.000800,0.013952,0.000384,0.001568,0.001056,0.000384,0.891427
0.440226,0.017824,0.203424,0.232705,0.000704,0.013920,0.000416,0.001664,0.001056,0.000384,0.920451
0.421698,0.017312,0.202912,0.242881,0.000768,0.013792,0.000384,0.001632,0.001120,0.000352,0.909923
0.420577,0.018176,0.202496,0.245505,0.000704,0.013888,0.000352,0.001568,0.001088,0.000320,0.911586
0.420993,0.017504,0.202464,0.270209,0.000768,0.013856,0.000384,0.001600,0.001088,0.000384,0.936866
0.420417,0.017248,0.204897,0.241568,0.000672,0.013856,0.000384,0.001472,0.001120,0.000352,0.909218
0.421601,0.017472,0.202241,0.240897,0.000832,0.014112,0.000416,0.001472,0.001088,0.000352,0.908035
0.416161,0.017440,0.202433,0.247969,0.001120,0.015712,0.000384,0.001568,0.001024,0.000352,0.911203
0.436961,0.017601,0.202464,0.246017,0.000832,0.014016,0.000352,0.001472,0.001024,0.000384,0.928099
0.420866,0.017504,0.202400,0.243361,0.000736,0.014176,0.000384,0.001568,0.001024,0.000352,0.909315
0.420129,0.017344,0.202208,0.247777,0.000704,0.014176,0.000384,0.001504,0.001056,0.000352,0.912642
0.421121,0.017536,0.202369,0.265952,0.001216,0.016960,0.000384,0.001504,0.001152,0.000544,0.935874
0.417249,0.017376,0.202593,0.239136,0.000704,0.014176,0.000416,0.001632,0.001152,0.000320,0.901826
0.416353,0.017504,0.202177,0.239009,0.000704,0.013856,0.000416,0.001600,0.001248,0.000384,0.899843
0.421249,0.017856,0.202657,0.251873,0.000736,0.014176,0.000352,0.001536,0.001152,0.000352,0.920611
0.436354,0.017664,0.202144,0.252897,0.000800,0.014080,0.000352,0.001440,0.001056,0.000384,0.934499
0.420738,0.017632,0.202272,0.251425,0.000736,0.013984,0.000384,0.001504,0.001056,0.000384,0.917219
0.419873,0.017440,0.202240,0.238497,0.000704,0.013888,0.000352,0.001568,0.001024,0.000320,0.902882
0.416513,0.017600,0.221665,0.247904,0.000864,0.013952,0.000384,0.001536,0.001120,0.000352,0.929538
0.415585,0.017312,0.202081,0.239648,0.000800,0.013952,0.000352,0.001472,0.001056,0.000384,0.900770
0.420641,0.017600,0.202017,0.244704,0.000736,0.014016,0.000384,0.001537,0.000960,0.000352,0.909699
0.420257,0.017568,0.202113,0.240737,0.000768,0.014240,0.000352,0.001568,0.001056,0.000384,0.905923
0.431361,0.017440,0.201889,0.248289,0.000864,0.014048,0.000384,0.001504,0.001152,0.000352,0.924259
0.416577,0.017537,0.202048,0.228001,0.000672,0.014208,0.000384,0.001504,0.001088,0.000352,0.889475
0.415681,0.017441,0.202784,0.248385,0.001184,0.015936,0.000384,0.001408,0.001024,0.000416,0.912515
0.417314,0.017600,0.236416,0.248961,0.000832,0.014176,0.000352,0.001536,0.000992,0.000384,0.946403
0.416609,0.017408,0.202304,0.225601,0.000768,0.013856,0.000416,0.001408,0.001088,0.000352,0.886978
0.420385,0.017824,0.202433,0.238528,0.000736,0.013984,0.000352,0.001536,0.001024,0.000352,0.903842
0.415425,0.017312,0.202497,0.236928,0.000704,0.013920,0.000416,0.001536,0.001088,0.000352,0.897314
0.434689,0.017600,0.202145,0.241920,0.000864,0.013984,0.000352,0.001504,0.001056,0.000320,0.922370
0.416577,0.017568,0.202433,0.247296,0.000736,0.013985,0.000352,0.001536,0.001152,0.000352,0.909603
0.417249,0.017568,0.202145,0.236225,0.000800,0.013824,0.000416,0.001504,0.001024,0.000384,0.898371
0.416673,0.017536,0.216929,0.244833,0.000768,0.014016,0.000384,0.001504,0.000992,0.000352,0.921635
0.420098,0.017280,0.202208,0.228609,0.000704,0.013888,0.000384,0.001536,0.000992,0.000320,0.893347
0.417154,0.017472,0.202656,0.250465,0.000736,0.015328,0.000384,0.001536,0.001024,0.000352,0.914627
0.415809,0.017504,0.202368,0.242977,0.000672,0.013920,0.000416,0.001536,0.000992,0.000352,0.903490
0.428705,0.017504,0.202080,0.244289,0.000704,0.014048,0.000384,0.001472,0.000992,0.000352,0.917986
0.426209,0.017568,0.204129,0.294497,0.000992,0.015296,0.000640,0.001632,0.001888,0.000832,0.976675
0.415938,0.017696,0.203488,0.242849,0.000896,0.015232,0.000608,0.001792,0.001184,0.000576,0.907811
0.433409,0.017568,0.203104,0.248161,0.000960,0.015232,0.000384,0.001856,0.001248,0.000384,0.930306
0.420961,0.017984,0.202689,0.249792,0.000928,0.015040,0.000384,0.001792,0.001408,0.000352,0.918402
0.421121,0.017664,0.202529,0.236768,0.000704,0.014656,0.000352,0.001472,0.001248,0.000384,0.904130
0.416673,0.017248,0.202657,0.243616,0.000864,0.014785,0.000416,0.001568,0.001120,0.000384,0.906371
0.421281,0.017536,0.202657,0.241761,0.000896,0.014176,0.000448,0.001632,0.001152,0.000352,0.909155
0.421153,0.017760,0.202433,0.237153,0.000832,0.014304,0.000384,0.001760,0.001056,0.000352,0.904483
0.418113,0.017473,0.202400,0.239457,0.000800,0.014944,0.000416,0.001536,0.001024,0.000352,0.904003
0.439810,0.017536,0.202304,0.246113,0.001376,0.015520,0.000416,0.001568,0.000992,0.000384,0.934755
0.422305,0.017536,0.202656,0.235809,0.000800,0.013920,0.000384,0.001536,0.001088,0.000608,0.903874
0.422465,0.017536,0.201857,0.241280,0.000800,0.014528,0.000384,0.001760,0.001088,0.000384,0.909090
0.420513,0.017504,0.202113,0.233472,0.000672,0.014976,0.000416,0.001696,0.001056,0.000352,0.916802
0.421313,0.017728,0.202497,0.235424,0.000704,0.014465,0.000384,0.001600,0.001120,0.000384,0.902595
0.422369,0.017728,0.202241,0.242209,0.000864,0.014336,0.000352,0.001664,0.001056,0.000352,0.909955
0.421922,0.017728,0.202112,0.235297,0.000864,0.014048,0.000352,0.001472,0.001024,0.000352,0.902083
0.436034,0.017760,0.202304,0.242497,0.000864,0.013984,0.000352,0.001600,0.001120,0.000384,0.924387
0.416865,0.017568,0.202912,0.237921,0.000960,0.014240,0.000416,0.001536,0.001056,0.000352,0.900674
0.420385,0.017696,0.202241,0.234336,0.000832,0.014112,0.000416,0.001600,0.001056,0.000384,0.900002
0.421121,0.017440,0.202177,0.302624,0.001248,0.014465,0.000352,0.001824,0.001056,0.000384,0.969891
0.421537,0.017504,0.202881,0.229249,0.000928,0.013984,0.000384,0.001568,0.001120,0.000384,0.896355
0.421153,0.017536,0.202081,0.235009,0.000896,0.013824,0.000416,0.001600,0.001184,0.000416,0.900963
0.421217,0.017792,0.202305,0.232929,0.000896,0.014016,0.000352,0.001984,0.001216,0.000416,0.900067
0.435234,0.017600,0.202560,0.239809,0.000960,0.013920,0.000384,0.001632,0.001088,0.000384,0.921667
