Layer[0],Layer[1],Layer[2],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.417249,0.017856,0.202817,0.268513,0.002432,0.001216,0.000320,0.916515
0.417857,0.017824,0.205473,0.259648,0.002560,0.001184,0.000416,0.911202
0.418145,0.017728,0.220417,0.274305,0.002368,0.001280,0.000384,0.941411
0.419265,0.017696,0.205409,0.265440,0.002432,0.001280,0.000384,0.918690
0.417666,0.018208,0.203296,0.274337,0.002752,0.001248,0.000416,0.925059
0.417761,0.017760,0.202785,0.272768,0.002464,0.001216,0.000384,0.921634
0.417474,0.017792,0.202496,0.269313,0.002528,0.001280,0.000384,0.917955
0.418113,0.017824,0.203457,0.270752,0.002400,0.001216,0.000416,0.921250
0.417378,0.017632,0.203072,0.264193,0.002560,0.001248,0.000384,0.913379
0.433665,0.017632,0.204961,0.266752,0.002400,0.001216,0.000416,0.933890
0.418274,0.017728,0.202976,0.269537,0.002400,0.001248,0.000384,0.919107
0.416513,0.017824,0.202465,0.269440,0.002336,0.001152,0.000416,0.916706
0.416897,0.017729,0.202144,0.277313,0.002400,0.001248,0.000416,0.924963
0.418081,0.017760,0.202465,0.268928,0.002336,0.001216,0.000384,0.917666
0.415553,0.018017,0.202304,0.265217,0.002464,0.001248,0.000448,0.911619
0.415649,0.018464,0.203073,0.267936,0.002496,0.001280,0.000576,0.915970
0.434945,0.017761,0.202432,0.272193,0.002560,0.001184,0.000384,0.938595
0.416737,0.017856,0.202689,0.272512,0.002464,0.001312,0.000576,0.921698
0.417185,0.017632,0.202816,0.272033,0.003104,0.001472,0.000576,0.921859
0.416161,0.018080,0.202817,0.284576,0.002624,0.001216,0.000608,0.932930
0.415746,0.017856,0.203360,0.257729,0.002592,0.001088,0.000640,0.905763
0.417569,0.018080,0.202849,0.256608,0.002368,0.001088,0.000608,0.905890
0.415841,0.017824,0.202433,0.267137,0.002336,0.001216,0.000576,0.914147
0.433441,0.018016,0.202689,0.260096,0.002304,0.001184,0.000608,0.925122
0.416641,0.018081,0.203264,0.267809,0.002464,0.001152,0.000384,0.916355
0.416545,0.018080,0.202785,0.270560,0.002560,0.001152,0.000416,0.918562
0.416513,0.017888,0.221569,0.260417,0.002528,0.001248,0.000608,0.928035
0.419713,0.017696,0.202273,0.268704,0.002496,0.001312,0.000384,0.920130
0.416961,0.017792,0.203009,0.263617,0.002528,0.001376,0.000416,0.912419
0.416449,0.017856,0.202529,0.266912,0.002624,0.001248,0.000448,0.914722
0.417505,0.017664,0.203393,0.252161,0.002368,0.001312,0.000608,0.901795
0.417025,0.017984,0.202528,0.251969,0.002528,0.001312,0.000448,0.900322
0.417665,0.017888,0.201953,0.247873,0.002496,0.001312,0.000384,0.896067
0.434977,0.017824,0.202752,0.268353,0.002368,0.001280,0.000384,0.934626
0.416961,0.017632,0.202529,0.248257,0.002432,0.001248,0.000384,0.896003
0.417793,0.017824,0.202176,0.273153,0.002624,0.001248,0.000416,0.922370
0.417089,0.017792,0.202689,0.268929,0.002464,0.001312,0.000416,0.934435
0.417793,0.017824,0.203232,0.267297,0.002528,0.001280,0.000384,0.917986
0.415617,0.017824,0.203041,0.253921,0.002688,0.001248,0.000384,0.901699
0.417825,0.017792,0.202112,0.262817,0.002304,0.001248,0.000448,0.911106
0.431585,0.017856,0.202593,0.258913,0.002464,0.001280,0.000416,0.922051
0.416513,0.017632,0.202976,0.264609,0.002496,0.001248,0.000416,0.912514
0.418273,0.017696,0.202241,0.255136,0.002369,0.001280,0.000384,0.903907
0.417282,0.017664,0.202112,0.266401,0.002496,0.001344,0.000416,0.914723
0.417025,0.017792,0.203297,0.261729,0.002464,0.001216,0.000448,0.910371
0.417090,0.017696,0.202080,0.259777,0.002496,0.001248,0.000384,0.907363
0.417089,0.017600,0.202177,0.251200,0.002432,0.001248,0.000384,0.898530
0.432002,0.017952,0.202304,0.278401,0.002560,0.001344,0.000416,0.942883
0.416641,0.018272,0.202529,0.272513,0.002592,0.001280,0.000576,0.921059
0.419234,0.017664,0.202784,0.245153,0.002528,0.001248,0.000416,0.895779
0.417953,0.017920,0.224929,0.268096,0.002529,0.001248,0.000384,0.940259
0.415874,0.018080,0.202592,0.265857,0.002592,0.001280,0.000416,0.913347
0.415265,0.017984,0.203265,0.259520,0.002528,0.001280,0.000448,0.906786
0.418562,0.018208,0.202400,0.271521,0.002560,0.001216,0.000384,0.921891
0.416321,0.017856,0.203009,0.268000,0.002560,0.001248,0.000384,0.915779
0.416674,0.018048,0.203808,0.267809,0.002432,0.001248,0.000352,0.916995
0.418753,0.017856,0.202881,0.263328,0.002369,0.001248,0.000576,0.913699
0.435394,0.017856,0.203008,0.256769,0.002560,0.001280,0.000384,0.925187
0.416641,0.017984,0.202881,0.263776,0.002464,0.001280,0.000416,0.912642
0.416290,0.018048,0.202784,0.249441,0.002496,0.001248,0.000352,0.897187
0.416609,0.017888,0.203169,0.321825,0.002752,0.001216,0.000640,0.970755
0.418753,0.017536,0.203072,0.253825,0.002432,0.001280,0.000608,0.904130
0.416129,0.018048,0.203905,0.265889,0.002592,0.001248,0.000608,0.914851
0.416130,0.017792,0.202656,0.262369,0.002528,0.001248,0.000640,0.909699
0.434657,0.017600,0.202241,0.269441,0.002432,0.001216,0.000416,0.934627
0.416898,0.018080,0.202688,0.257569,0.002272,0.001280,0.000576,0.905891
0.416033,0.017952,0.203361,0.263424,0.002432,0.001248,0.000448,0.911490
0.416450,0.018016,0.203424,0.290017,0.002496,0.001248,0.000576,0.940291
0.416257,0.017888,0.202977,0.260545,0.002624,0.001248,0.000384,0.908867
0.416898,0.017792,0.203008,0.267169,0.002368,0.001504,0.000352,0.915619
0.416865,0.017792,0.202849,0.262208,0.002560,0.001536,0.000640,0.910882
0.436770,0.017920,0.203168,0.252353,0.002560,0.001216,0.000384,0.921027
0.416769,0.017440,0.203201,0.255520,0.002368,0.001248,0.000352,0.903490
0.415777,0.017792,0.202593,0.265377,0.002240,0.001280,0.000416,0.912035
0.415745,0.017568,0.221985,0.264256,0.002528,0.001216,0.000608,0.930978
0.416609,0.017856,0.203809,0.269153,0.002528,0.001280,0.000384,0.918147
0.416449,0.017856,0.203136,0.265345,0.002560,0.001216,0.000384,0.913410
0.418241,0.017888,0.205345,0.264737,0.002560,0.001216,0.000576,0.918083
0.416321,0.017568,0.203041,0.252416,0.002432,0.001248,0.000384,0.900066
0.416289,0.017888,0.202945,0.260545,0.002400,0.001184,0.000416,0.908099
0.415809,0.017600,0.203008,0.255521,0.002400,0.001184,0.000384,0.902274
0.415841,0.034464,0.203681,0.258017,0.002592,0.001184,0.000352,0.923299
0.416961,0.018208,0.202592,0.256257,0.002656,0.001216,0.000384,0.905090
0.416001,0.017888,0.203137,0.250049,0.002560,0.001216,0.000608,0.898243
0.416962,0.017760,0.202784,0.263745,0.002528,0.001184,0.000608,0.912195
0.415649,0.017856,0.202881,0.266849,0.002624,0.001152,0.000384,0.913795
0.420962,0.017696,0.206528,0.280097,0.002688,0.001408,0.000608,0.938659
0.417185,0.018304,0.203777,0.276353,0.002624,0.001120,0.000576,0.926819
0.434817,0.018112,0.202720,0.275681,0.002624,0.001280,0.000608,0.942786
0.416481,0.017696,0.202593,0.271105,0.002432,0.001184,0.000608,0.918371
0.416769,0.017760,0.202593,0.255712,0.002560,0.001280,0.000384,0.903874
0.416737,0.018144,0.202401,0.287361,0.002304,0.001280,0.000576,0.935267
0.417377,0.017888,0.202465,0.256672,0.002432,0.001248,0.000640,0.905122
0.417281,0.017920,0.202305,0.271681,0.002368,0.001216,0.000640,0.919939
0.416929,0.017856,0.202816,0.256801,0.002272,0.001216,0.000384,0.904578
0.431649,0.018080,0.202593,0.255009,0.002528,0.001248,0.000576,0.918915
0.416545,0.017856,0.202496,0.261313,0.002368,0.001248,0.000608,0.909666
0.417153,0.017920,0.202433,0.271265,0.002560,0.001248,0.000384,0.919779
0.415745,0.017664,0.221824,0.269665,0.002624,0.001248,0.000384,0.935970
0.415009,0.017760,0.202721,0.252737,0.002560,0.001216,0.000576,0.899555
0.416385,0.017760,0.202560,0.259169,0.002496,0.001280,0.000608,0.906562
0.416513,0.017696,0.202849,0.260833,0.002496,0.001184,0.000384,0.909027
0.417121,0.017888,0.202208,0.256609,0.002432,0.001248,0.000416,0.904546
0.414625,0.017728,0.202241,0.264193,0.002400,0.001248,0.000384,0.909763
0.415969,0.017568,0.202336,0.262593,0.002272,0.001248,0.000576,0.909698
0.438849,0.017760,0.205697,0.265313,0.002656,0.001184,0.000416,0.939075
0.418145,0.017888,0.203841,0.260704,0.002496,0.001472,0.000416,0.912482
0.416513,0.017888,0.203649,0.249729,0.002464,0.001312,0.000416,0.899235
0.417857,0.017856,0.208544,0.275969,0.002592,0.001280,0.000448,0.931458
0.417217,0.017696,0.203201,0.254657,0.002528,0.001280,0.000416,0.903811
0.416865,0.017824,0.202432,0.242401,0.002624,0.001248,0.000352,0.890306
0.417057,0.017824,0.202561,0.250817,0.002432,0.001216,0.000384,0.898755
0.433314,0.017984,0.203328,0.256705,0.002464,0.001248,0.000384,0.922211
0.417057,0.017856,0.202497,0.255232,0.002368,0.001248,0.000416,0.903426
0.416194,0.017696,0.203104,0.258209,0.002368,0.001248,0.000384,0.905987
0.416001,0.017568,0.202433,0.284480,0.002400,0.001152,0.000384,0.931362
0.418210,0.017696,0.202880,0.263681,0.002720,0.001248,0.000384,0.915171
0.417121,0.017824,0.202145,0.259552,0.002464,0.001248,0.000416,0.908546
0.417121,0.017633,0.202304,0.255521,0.002528,0.001248,0.000384,0.903299
0.434817,0.017760,0.202401,0.257472,0.002304,0.001248,0.000384,0.924002
0.417633,0.017665,0.202080,0.254945,0.002432,0.001280,0.000416,0.902659
0.416545,0.017696,0.202625,0.259872,0.002592,0.001216,0.000384,0.907810
0.418337,0.017664,0.202465,0.280609,0.002560,0.001248,0.000448,0.930659
0.416321,0.017984,0.202273,0.247712,0.002496,0.001312,0.000352,0.895074
0.417761,0.018176,0.202785,0.263905,0.002464,0.001280,0.000384,0.914115
0.418241,0.018080,0.202624,0.258721,0.002400,0.001280,0.000320,0.908482
0.424545,0.017728,0.203521,0.263681,0.002720,0.001248,0.000384,0.921891
0.417761,0.018592,0.202817,0.265088,0.002528,0.001216,0.000352,0.915202
0.416865,0.017760,0.202881,0.249537,0.002432,0.001184,0.000384,0.898275
0.417729,0.017952,0.222241,0.253920,0.002368,0.001248,0.000384,0.922786
0.417185,0.017920,0.202977,0.259489,0.002496,0.001280,0.000352,0.908291
0.418305,0.017664,0.202913,0.283968,0.002432,0.001248,0.000384,0.933570
0.415809,0.017952,0.202241,0.262849,0.002752,0.001248,0.000416,0.909987
0.415617,0.017856,0.201985,0.262976,0.002560,0.001184,0.000384,0.909090
0.415361,0.017888,0.202497,0.264577,0.002560,0.001216,0.000416,0.911267
0.416161,0.017856,0.203680,0.260769,0.002432,0.001216,0.000384,0.908930
0.431329,0.017952,0.203585,0.265601,0.002656,0.001248,0.000608,0.930563
0.416833,0.017856,0.202784,0.267233,0.002624,0.001664,0.000384,0.915842
0.415841,0.017664,0.202945,0.260577,0.002496,0.001120,0.000384,0.907843
0.416257,0.017952,0.203392,0.289697,0.002528,0.001216,0.000416,0.937986
0.416833,0.018048,0.203905,0.259713,0.002560,0.001472,0.000384,0.910051
0.416577,0.018112,0.203136,0.261089,0.002464,0.001152,0.000608,0.909666
0.417121,0.017760,0.202593,0.258785,0.002560,0.001216,0.000608,0.907299
0.448257,0.017792,0.202880,0.270401,0.002688,0.001216,0.000352,0.950434
0.416897,0.018144,0.202497,0.254817,0.002464,0.001248,0.000352,0.903203
0.416449,0.017888,0.202464,0.244929,0.002336,0.001216,0.000352,0.892450
0.418273,0.017888,0.202849,0.278401,0.002624,0.001216,0.000416,0.930723
0.418689,0.017920,0.202816,0.257569,0.002464,0.001184,0.000416,0.907970
0.418657,0.017792,0.202945,0.260065,0.002496,0.001216,0.000416,0.911011
0.419905,0.017728,0.204032,0.263713,0.002560,0.001184,0.000416,0.916066
0.418273,0.017920,0.203297,0.261505,0.002656,0.001472,0.000384,0.912835
0.417697,0.017888,0.202624,0.251137,0.002432,0.001184,0.000384,0.899842
0.417185,0.017664,0.203457,0.265825,0.002816,0.001248,0.000384,0.915395
0.418177,0.017888,0.219552,0.270369,0.002592,0.001216,0.000416,0.937730
0.416993,0.017600,0.202881,0.270273,0.002496,0.001504,0.000416,0.919523
0.418241,0.017920,0.202816,0.272193,0.002560,0.001184,0.000384,0.921506
0.418273,0.017984,0.202369,0.278241,0.002528,0.001440,0.000416,0.929795
0.419297,0.017696,0.203105,0.265472,0.002688,0.001248,0.000416,0.917154
0.417057,0.018049,0.205344,0.261825,0.002496,0.001536,0.000384,0.913507
0.416545,0.017664,0.202785,0.262816,0.002624,0.001216,0.000416,0.910914
0.436002,0.018016,0.202944,0.274113,0.002432,0.001536,0.000608,0.942499
0.417761,0.017984,0.202433,0.262016,0.002464,0.001344,0.000576,0.911074
0.416162,0.017920,0.202784,0.267553,0.002560,0.001344,0.000416,0.915907
0.417217,0.018112,0.202817,0.306113,0.002752,0.001248,0.000384,0.955203
0.416098,0.017824,0.202816,0.259809,0.002720,0.001216,0.000608,0.908163
0.415905,0.017664,0.202401,0.265888,0.002465,0.001248,0.000608,0.912803
0.418178,0.017632,0.203072,0.268161,0.002688,0.001280,0.000640,0.920291
0.432609,0.017984,0.203265,0.261697,0.002592,0.001152,0.000640,0.926787
0.416738,0.017632,0.202528,0.257953,0.002432,0.001248,0.000352,0.905379
0.418913,0.017760,0.202977,0.268737,0.002624,0.001152,0.000416,0.918659
0.418466,0.017568,0.219616,0.271553,0.002528,0.001280,0.000352,0.938435
0.417057,0.017472,0.203169,0.270625,0.002400,0.001280,0.000352,0.918691
0.417186,0.017632,0.202784,0.272865,0.002272,0.001184,0.000384,0.920547
0.417633,0.017568,0.203073,0.259520,0.002432,0.001184,0.000608,0.908419
0.418274,0.017568,0.202688,0.266817,0.002432,0.001216,0.000416,0.916131
0.416897,0.017792,0.202753,0.269120,0.002656,0.001152,0.000384,0.917698
0.419330,0.017952,0.202400,0.275553,0.002656,0.001248,0.000384,0.927299
0.443649,0.017600,0.203105,0.261889,0.002432,0.001344,0.000352,0.937347
0.418274,0.017760,0.203232,0.270241,0.002496,0.001056,0.000416,0.919683
0.417121,0.017632,0.203329,0.272160,0.002528,0.001312,0.000352,0.920834
0.416994,0.017600,0.203360,0.260321,0.002240,0.001088,0.000352,0.908387
0.416769,0.017760,0.203041,0.269888,0.002432,0.001440,0.000384,0.918178
0.417410,0.017856,0.203200,0.266977,0.002400,0.001120,0.000384,0.915395
0.417217,0.017600,0.202913,0.251712,0.002368,0.001120,0.000384,0.899522
0.433153,0.017632,0.202880,0.271361,0.002464,0.001120,0.000416,0.935491
0.417345,0.017664,0.203201,0.272032,0.002560,0.001120,0.000416,0.921762
0.417057,0.017728,0.205441,0.258401,0.002400,0.001472,0.000608,0.909539
0.417505,0.017696,0.202560,0.284193,0.002592,0.001184,0.000416,0.932706
0.417473,0.017536,0.203137,0.260897,0.002400,0.001216,0.000352,0.909699
0.416769,0.017600,0.202432,0.265825,0.002496,0.001184,0.000352,0.913122
0.416065,0.017664,0.202561,0.268161,0.002400,0.001152,0.000352,0.914787
0.433250,0.017568,0.202848,0.268129,0.002496,0.001088,0.000320,0.932867
0.416673,0.017568,0.202625,0.258433,0.002240,0.001152,0.000416,0.905443
0.417890,0.017632,0.202592,0.264193,0.002432,0.001120,0.000384,0.912291
0.416865,0.017920,0.202433,0.311041,0.002368,0.001056,0.000384,0.958499
0.417282,0.017728,0.203360,0.271169,0.003360,0.001248,0.000576,0.922115
0.415969,0.017728,0.202241,0.274337,0.002464,0.000992,0.000320,0.919715
0.418082,0.017632,0.202016,0.257953,0.002336,0.000928,0.000384,0.905347
0.429345,0.017792,0.202113,0.278112,0.002432,0.001056,0.000352,0.936514
0.417153,0.017793,0.203296,0.272833,0.002272,0.000992,0.000320,0.920515
0.417921,0.017536,0.202305,0.265024,0.002656,0.000960,0.000320,0.912450
0.416001,0.017504,0.202241,0.264865,0.002496,0.000928,0.000416,0.910339
0.417281,0.018080,0.203584,0.255489,0.002496,0.001024,0.000416,0.904130
0.417729,0.017952,0.203265,0.248896,0.002304,0.001024,0.000448,0.897282
0.418210,0.017760,0.202976,0.239873,0.002880,0.001024,0.000352,0.889507
0.427553,0.017824,0.203489,0.258144,0.002976,0.001184,0.000416,0.918146
0.418689,0.017696,0.202689,0.255169,0.002464,0.001280,0.000384,0.906083
0.418145,0.017568,0.202272,0.281249,0.002496,0.001120,0.000416,0.929570
0.418401,0.017920,0.204545,0.348449,0.003328,0.001216,0.000416,1.000419
0.417569,0.017792,0.203520,0.266433,0.002368,0.000960,0.000384,0.915106
0.417505,0.017568,0.203297,0.260257,0.002432,0.001024,0.000352,0.908707
0.417569,0.017632,0.203392,0.266593,0.002496,0.001152,0.000352,0.915746
0.450753,0.017632,0.203073,0.272257,0.002400,0.001216,0.000320,0.955203
0.418913,0.017760,0.203488,0.271553,0.002336,0.001216,0.000416,0.922210
0.416641,0.017856,0.202497,0.271489,0.002496,0.001248,0.000352,0.919171
0.419585,0.018048,0.220833,0.275488,0.002688,0.001248,0.000384,0.946114
0.416865,0.017889,0.203104,0.269537,0.002528,0.001216,0.000384,0.918499
0.417281,0.017824,0.202497,0.266752,0.002656,0.001184,0.000384,0.915074
0.417153,0.017793,0.202656,0.270913,0.002464,0.001184,0.000352,0.918979
0.416353,0.017920,0.202785,0.269216,0.002464,0.001248,0.000384,0.916866
0.416737,0.017633,0.203104,0.257057,0.002432,0.001184,0.000384,0.905283
0.417057,0.017664,0.202497,0.272224,0.002688,0.001216,0.000384,0.920578
0.433026,0.017568,0.202656,0.279361,0.002528,0.001152,0.000384,0.943555
0.416545,0.017824,0.203041,0.283360,0.002432,0.001152,0.000384,0.931810
0.418594,0.017664,0.202496,0.270561,0.002496,0.001152,0.000384,0.920195
0.416001,0.017824,0.202753,0.289601,0.002784,0.001184,0.000352,0.940099
0.416353,0.017952,0.202528,0.271457,0.002816,0.001056,0.000384,0.919458
0.417121,0.017984,0.202497,0.273281,0.002496,0.001184,0.000352,0.921571
0.416417,0.017824,0.202272,0.293985,0.002688,0.001248,0.000384,0.942146
0.434625,0.017824,0.202145,0.268545,0.002592,0.001152,0.000352,0.934915
0.417345,0.017984,0.202848,0.270497,0.002464,0.001216,0.000384,0.919458
0.416801,0.017888,0.202305,0.256161,0.002272,0.001248,0.000576,0.904259
0.416897,0.017920,0.236097,0.269536,0.002464,0.001280,0.000576,0.952482
0.417761,0.017825,0.202144,0.269857,0.002720,0.001216,0.000608,0.919075
0.416481,0.018016,0.202177,0.271360,0.002432,0.001216,0.000576,0.919042
0.417217,0.017793,0.204160,0.284289,0.002528,0.001312,0.000576,0.938051
0.417057,0.017888,0.202401,0.271489,0.002528,0.001216,0.000576,0.919811
0.417666,0.017568,0.202336,0.272065,0.002400,0.001280,0.000576,0.920579
0.416705,0.017728,0.202017,0.274913,0.002432,0.001152,0.000352,0.922051
0.432098,0.017568,0.202496,0.269153,0.002656,0.001248,0.000608,0.933123
0.416001,0.017920,0.202657,0.263521,0.002496,0.001184,0.000384,0.911107
0.417250,0.017504,0.202656,0.259585,0.002240,0.001248,0.000352,0.907907
0.417185,0.018016,0.202337,0.309697,0.002272,0.001184,0.000576,0.958147
0.420993,0.018080,0.212481,0.327840,0.004320,0.002305,0.000704,0.998211
0.418689,0.017792,0.205792,0.280993,0.003072,0.001216,0.000416,0.935266
0.417153,0.017760,0.204193,0.290689,0.003168,0.001216,0.000352,0.942915
0.417409,0.018048,0.203649,0.276736,0.002528,0.001216,0.000384,0.926978
0.417346,0.018144,0.203808,0.277697,0.002784,0.001216,0.000640,0.927939
0.416641,0.017728,0.202881,0.266977,0.002496,0.001216,0.000352,0.915011
0.435041,0.017984,0.202240,0.276001,0.002400,0.001248,0.000576,0.942178
0.417505,0.017920,0.202369,0.256161,0.002464,0.001216,0.000608,0.904739
0.419393,0.017952,0.201792,0.267169,0.002464,0.001216,0.000608,0.917058
0.417665,0.017664,0.202593,0.328545,0.002528,0.001312,0.000416,0.977571
0.416001,0.017952,0.202785,0.279680,0.002560,0.001312,0.000384,0.927874
0.416033,0.017920,0.202529,0.271201,0.002464,0.001312,0.000352,0.918691
0.416673,0.017856,0.202465,0.291776,0.002496,0.001248,0.000416,0.941634
0.416674,0.017696,0.203072,0.259233,0.002592,0.001376,0.000384,0.907971
0.418145,0.017920,0.203137,0.269377,0.002432,0.001280,0.000352,0.919651
0.419170,0.017856,0.202656,0.278401,0.002464,0.001312,0.000384,0.928675
0.417121,0.017792,0.202849,0.260577,0.002496,0.001280,0.000416,0.925955
0.416833,0.018112,0.202784,0.260545,0.002368,0.001248,0.000416,0.908898
0.418209,0.017920,0.202145,0.271937,0.002560,0.001344,0.000416,0.922691
0.418369,0.017888,0.202432,0.288769,0.003552,0.001280,0.000352,0.939138
0.418849,0.017728,0.203937,0.252321,0.002400,0.001312,0.000352,0.903971
0.418849,0.018080,0.202496,0.261569,0.002400,0.001344,0.000416,0.911810
0.417793,0.018016,0.202849,0.257121,0.002592,0.001248,0.000352,0.908387
0.435841,0.018144,0.203489,0.264576,0.002400,0.001248,0.000416,0.933186
0.416193,0.017793,0.203968,0.270625,0.002592,0.001568,0.000352,0.920163
0.417057,0.017824,0.203617,0.271552,0.002368,0.001280,0.000416,0.920418
0.418178,0.017632,0.202688,0.292641,0.002432,0.001280,0.000384,0.942179
0.417057,0.017920,0.202753,0.268064,0.002561,0.001248,0.000352,0.916643
0.416738,0.017888,0.202208,0.254081,0.002464,0.001472,0.000352,0.901827
0.417729,0.017760,0.202689,0.270785,0.002304,0.001248,0.000384,0.919523
0.417857,0.018048,0.202592,0.268161,0.002560,0.001184,0.000416,0.917474
0.417409,0.017856,0.202721,0.269313,0.002624,0.001216,0.000416,0.917955
0.421633,0.017984,0.202752,0.254113,0.002624,0.001248,0.000416,0.909570
0.418497,0.037312,0.203905,0.260193,0.002432,0.001248,0.000416,0.931331
0.419201,0.017696,0.202881,0.268832,0.002464,0.001216,0.000384,0.919298
0.417505,0.017888,0.202785,0.273153,0.002496,0.001280,0.000416,0.921859
0.417697,0.017824,0.202753,0.256512,0.002464,0.001248,0.000640,0.925378
0.417921,0.017728,0.202721,0.274145,0.002592,0.001248,0.000416,0.923395
0.418689,0.017888,0.202177,0.268704,0.002464,0.001344,0.000384,0.919234
0.417633,0.017793,0.202016,0.262497,0.002400,0.001248,0.000384,0.910435
0.441729,0.018112,0.202273,0.259488,0.002624,0.001280,0.000640,0.933186
0.435618,0.018048,0.202656,0.268033,0.002656,0.001376,0.000608,0.936643
0.416225,0.017824,0.202529,0.261376,0.002496,0.001216,0.000416,0.908899
0.417986,0.017888,0.202240,0.284577,0.002496,0.001248,0.000384,0.933699
0.415905,0.017856,0.202241,0.254272,0.002433,0.001216,0.000320,0.900611
0.415938,0.017824,0.202848,0.267361,0.002528,0.001312,0.000416,0.914659
0.415681,0.017664,0.202273,0.258401,0.002496,0.001280,0.000416,0.905379
0.420417,0.017920,0.203008,0.267585,0.002528,0.001280,0.000608,0.920418
0.417505,0.017856,0.202049,0.266017,0.002400,0.001248,0.000608,0.914915
0.417249,0.017664,0.202240,0.259297,0.002464,0.001280,0.000608,0.907074
0.417025,0.017824,0.221633,0.264321,0.002240,0.001504,0.000416,0.932195
0.416513,0.017664,0.202624,0.266081,0.002400,0.001248,0.000416,0.913538
0.418305,0.017728,0.202689,0.261313,0.002336,0.001280,0.000384,0.910915
0.418369,0.017664,0.202144,0.262913,0.002400,0.001504,0.000416,0.912194
0.419521,0.017728,0.202241,0.267393,0.002432,0.001216,0.000352,0.917571
0.418209,0.017696,0.202081,0.269088,0.002240,0.001280,0.000384,0.917506
0.418241,0.017920,0.202017,0.270177,0.002336,0.001184,0.000416,0.919395
0.433377,0.017728,0.202721,0.275616,0.002496,0.001216,0.000416,0.940290
0.418722,0.017888,0.202176,0.254625,0.002368,0.001216,0.000416,0.904771
0.418177,0.017824,0.202817,0.260288,0.002400,0.001152,0.000416,0.910018
0.416226,0.018080,0.202176,0.320001,0.002528,0.001152,0.000384,0.967171
0.420033,0.017856,0.203521,0.282209,0.002592,0.001472,0.000352,0.935299
