Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.798852,0.000736,0.002592,0.001184,0.000384,1.809604
1.740899,0.000736,0.002656,0.001152,0.000352,1.751939
1.769091,0.000768,0.002688,0.001216,0.000352,1.779939
1.750852,0.000800,0.002624,0.001120,0.000320,1.761636
1.774819,0.001120,0.003008,0.001216,0.000352,1.786915
1.754979,0.000928,0.002848,0.001312,0.000352,1.766691
1.735652,0.000896,0.002848,0.001216,0.000352,1.746724
1.740260,0.000800,0.002592,0.001120,0.000352,1.751108
1.743811,0.000896,0.002688,0.001280,0.000416,1.754275
1.778659,0.000864,0.002752,0.001216,0.000384,1.789571
1.764036,0.000800,0.002912,0.001216,0.000384,1.775172
1.790884,0.000928,0.002688,0.001152,0.000352,1.802116
1.762116,0.000832,0.002528,0.001280,0.000384,1.772452
1.769955,0.001120,0.003072,0.001312,0.000448,1.782595
1.736195,0.000704,0.002688,0.001248,0.000384,1.746755
1.762627,0.001024,0.003232,0.001216,0.000352,1.775203
1.726019,0.000704,0.002624,0.001152,0.000320,1.736355
1.741956,0.000960,0.003584,0.001280,0.000384,1.754436
1.739172,0.000704,0.002464,0.001152,0.000352,1.749668
1.797220,0.001056,0.003168,0.001152,0.000608,1.810852
1.756004,0.000864,0.002784,0.001280,0.000416,1.768100
1.805316,0.000928,0.002560,0.001120,0.000608,1.816196
1.736196,0.000864,0.002784,0.001248,0.000384,1.747396
1.763588,0.000928,0.002784,0.001152,0.000384,1.775012
1.773060,0.000928,0.002720,0.001184,0.000416,1.784708
1.802468,0.000896,0.002976,0.001088,0.000384,1.814244
1.754820,0.000768,0.002560,0.001152,0.000384,1.765060
1.782531,0.000832,0.002464,0.001216,0.000352,1.793315
1.733283,0.000736,0.002944,0.001056,0.000352,1.743523
1.754147,0.000896,0.003168,0.001216,0.000352,1.765699
1.772899,0.000768,0.002624,0.001088,0.000352,1.783683
1.799427,0.000929,0.002848,0.001152,0.000448,1.810852
1.756228,0.000832,0.002528,0.001120,0.000416,1.767428
1.765060,0.000960,0.002688,0.001376,0.000416,1.776836
1.722339,0.000704,0.002432,0.001216,0.000384,1.732771
1.757859,0.000864,0.002528,0.001120,0.000320,1.768003
1.763779,0.000736,0.002784,0.001504,0.000448,1.774947
1.745636,0.000960,0.003264,0.001152,0.000416,1.757636
1.782595,0.000704,0.002560,0.001120,0.000416,1.793507
1.765891,0.000832,0.002624,0.001504,0.000416,1.777283
1.736836,0.000704,0.002560,0.001216,0.000352,1.747556
1.757284,0.000960,0.002528,0.001312,0.000416,1.769220
1.732579,0.000832,0.002528,0.001216,0.000384,1.743747
1.782115,0.000928,0.002560,0.001216,0.000384,1.793059
1.744964,0.000928,0.002784,0.001152,0.000416,1.756100
1.769187,0.001216,0.003776,0.001088,0.000352,1.781635
1.734788,0.000768,0.002592,0.001152,0.000352,1.745252
1.797539,0.001216,0.003616,0.001120,0.000352,1.809763
1.744772,0.000864,0.002592,0.001024,0.000352,1.755204
1.783875,0.001056,0.002720,0.001152,0.000448,1.795459
1.756324,0.000800,0.002688,0.001216,0.000448,1.767236
1.798435,0.001216,0.003488,0.001280,0.000416,1.810883
1.750500,0.000736,0.002464,0.001088,0.000384,1.761444
1.796387,0.001248,0.002720,0.001152,0.000448,1.808035
1.733924,0.000896,0.002560,0.001344,0.000352,1.745348
1.763523,0.000896,0.003616,0.001184,0.000448,1.776035
1.741059,0.000864,0.002464,0.001152,0.000416,1.752035
1.798372,0.001056,0.002656,0.001088,0.000352,1.809188
1.767299,0.000960,0.002624,0.001216,0.000416,1.778435
1.766243,0.000992,0.002816,0.001152,0.000320,1.776707
1.743652,0.000896,0.002592,0.001152,0.000352,1.754212
1.789731,0.000768,0.002464,0.001216,0.000384,1.799459
1.734596,0.000736,0.002304,0.001184,0.000608,1.744644
1.805796,0.000864,0.003136,0.001408,0.000608,1.817604
1.758819,0.000768,0.002368,0.001152,0.000544,1.769667
1.732963,0.000768,0.003456,0.001152,0.000352,1.744259
1.736932,0.000704,0.002592,0.001088,0.000352,1.746628
1.765572,0.000736,0.003264,0.001216,0.000384,1.776964
1.731875,0.000864,0.002688,0.001088,0.000352,1.742147
1.754051,0.001024,0.002752,0.001152,0.000384,1.764931
1.729540,0.000832,0.002976,0.001120,0.000352,1.740644
