Layer[0],Layer[1],Layer[2],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.414721,0.017536,0.202241,0.255265,0.000736,0.002208,0.001216,0.000576,0.901379
0.416289,0.017536,0.202752,0.261377,0.000704,0.002336,0.001184,0.000352,0.909218
0.415457,0.017440,0.220065,0.257089,0.000800,0.002656,0.001376,0.000320,0.923331
0.426530,0.018592,0.203200,0.261953,0.000768,0.002272,0.001312,0.000384,0.922403
0.416289,0.017472,0.202208,0.236257,0.000768,0.002304,0.000992,0.000384,0.883202
0.415585,0.017472,0.202753,0.237408,0.000768,0.002432,0.000928,0.000384,0.883618
0.428257,0.017408,0.202369,0.286945,0.000704,0.002176,0.000960,0.000384,0.945603
0.415554,0.017920,0.202528,0.235169,0.000640,0.002176,0.000896,0.000384,0.880611
0.415553,0.017536,0.202464,0.247969,0.000736,0.002176,0.001120,0.000352,0.894786
0.415297,0.017248,0.202497,0.264865,0.000864,0.002336,0.000992,0.000448,0.910403
0.416481,0.017216,0.202433,0.236961,0.000736,0.002112,0.000992,0.000352,0.882947
0.415650,0.017568,0.202656,0.243521,0.000864,0.002816,0.001088,0.000352,0.890275
0.415713,0.017568,0.202688,0.257569,0.000864,0.001984,0.000960,0.000384,0.903618
0.428769,0.017952,0.202081,0.243840,0.000736,0.002208,0.000800,0.000352,0.903234
0.415169,0.017824,0.202433,0.254817,0.000960,0.002368,0.001024,0.000576,0.900707
0.416322,0.017664,0.203072,0.258945,0.000832,0.002080,0.001088,0.000608,0.907555
0.416097,0.017728,0.202721,0.300768,0.000736,0.002208,0.001024,0.000576,0.948674
0.417153,0.017824,0.202657,0.248289,0.000864,0.002080,0.001056,0.000352,0.896803
0.415713,0.017696,0.202112,0.251809,0.000768,0.002272,0.001152,0.000384,0.898978
0.416417,0.017536,0.202529,0.258176,0.000768,0.002112,0.000992,0.000384,0.905346
0.432385,0.017600,0.202369,0.255393,0.000736,0.002144,0.001216,0.000352,0.919299
0.417121,0.017472,0.202688,0.245857,0.000832,0.002208,0.000992,0.000352,0.894082
0.415905,0.017376,0.202145,0.253728,0.000704,0.002208,0.001024,0.000384,0.900130
0.416417,0.017536,0.202337,0.307265,0.000800,0.002368,0.001152,0.000384,0.955267
0.416897,0.017344,0.202208,0.255329,0.000800,0.002240,0.001088,0.000448,0.902946
0.416609,0.017600,0.202593,0.251776,0.000800,0.002432,0.001312,0.000384,0.900418
0.415617,0.017440,0.202241,0.257089,0.000832,0.002304,0.001056,0.000352,0.903875
0.432705,0.017568,0.202304,0.263137,0.000800,0.002144,0.001152,0.000384,0.926818
0.417025,0.017856,0.202145,0.251488,0.000736,0.002304,0.000992,0.000384,0.899234
0.416225,0.017472,0.202401,0.253985,0.000736,0.002304,0.000992,0.000384,0.900611
0.415073,0.017440,0.218848,0.253121,0.000800,0.002912,0.001024,0.000384,0.916418
0.415873,0.017344,0.202081,0.244576,0.000640,0.002080,0.000960,0.000352,0.890306
0.416097,0.017216,0.202849,0.249409,0.000704,0.002048,0.000992,0.000352,0.896003
0.415714,0.017472,0.202432,0.259105,0.000768,0.002208,0.000992,0.000384,0.905795
0.434017,0.017888,0.202561,0.267424,0.000736,0.002144,0.001088,0.000352,0.933378
0.415969,0.017664,0.202817,0.255745,0.000768,0.002080,0.001248,0.000352,0.903171
0.416610,0.017280,0.202528,0.251969,0.000704,0.002016,0.000992,0.000416,0.898915
0.415937,0.017440,0.202176,0.290529,0.000768,0.002368,0.000928,0.000416,0.937218
0.416385,0.017664,0.202753,0.255489,0.000736,0.002880,0.001088,0.000416,0.903939
0.416354,0.018112,0.202944,0.253793,0.000800,0.002176,0.000960,0.000352,0.902339
0.416769,0.017312,0.202560,0.256385,0.000768,0.002144,0.000992,0.000352,0.904194
0.432961,0.017536,0.202369,0.257537,0.000704,0.002144,0.000960,0.000416,0.920611
0.415778,0.017344,0.202272,0.268161,0.000768,0.002240,0.000928,0.000256,0.914723
0.415553,0.017536,0.202464,0.262721,0.000832,0.003712,0.001120,0.000384,0.911138
0.416609,0.017536,0.217953,0.259873,0.000864,0.002016,0.000960,0.000384,0.923107
0.415938,0.017440,0.202400,0.298145,0.000832,0.002176,0.001024,0.000384,0.945091
0.415041,0.017472,0.202241,0.248704,0.000704,0.002016,0.000992,0.000448,0.894114
0.415329,0.018144,0.202273,0.255649,0.000704,0.002400,0.000960,0.000352,0.902979
0.415265,0.017504,0.202016,0.247937,0.000704,0.002144,0.000960,0.000352,0.893538
0.415489,0.017600,0.202241,0.255424,0.000768,0.002208,0.000992,0.000352,0.901378
0.415489,0.017344,0.202593,0.243041,0.000704,0.002016,0.001088,0.000352,0.889475
0.415490,0.017504,0.219168,0.253313,0.000736,0.002080,0.001024,0.000384,0.916739
0.415041,0.020960,0.202785,0.252736,0.000768,0.002176,0.001152,0.000320,0.903394
0.415777,0.017408,0.202945,0.253281,0.000672,0.002240,0.001056,0.000384,0.900419
0.415266,0.017248,0.201856,0.254625,0.000768,0.002784,0.001120,0.000352,0.900515
0.415937,0.017280,0.202145,0.277184,0.000864,0.002112,0.000960,0.000352,0.923746
0.415553,0.017440,0.202497,0.257665,0.000704,0.002464,0.001024,0.000352,0.904131
0.415522,0.017920,0.202848,0.257793,0.000864,0.002112,0.000992,0.000384,0.905027
0.416833,0.017536,0.221665,0.252608,0.000736,0.002080,0.001056,0.000384,0.919746
0.415617,0.017248,0.202753,0.250049,0.000736,0.002272,0.001024,0.000352,0.896515
0.415777,0.017281,0.204320,0.257121,0.000736,0.002848,0.000992,0.000416,0.905507
0.415873,0.017248,0.202464,0.246497,0.000736,0.002144,0.001056,0.000384,0.892866
0.415969,0.017536,0.202369,0.252864,0.000704,0.002496,0.001056,0.000384,0.900483
0.416161,0.017568,0.202529,0.252993,0.000672,0.002240,0.001088,0.000384,0.900259
0.416321,0.017664,0.202816,0.254753,0.000832,0.002336,0.000992,0.000384,0.902914
0.415873,0.017472,0.219777,0.253056,0.000800,0.002144,0.001024,0.000384,0.917090
0.415873,0.017600,0.202113,0.270049,0.000736,0.002208,0.001120,0.000352,0.917091
0.416545,0.017792,0.202144,0.259585,0.000704,0.002432,0.000992,0.000352,0.908418
0.415169,0.017600,0.202017,0.251360,0.000672,0.002112,0.001024,0.000384,0.897058
0.415425,0.017472,0.202049,0.258497,0.000736,0.002368,0.000960,0.000352,0.904643
0.415682,0.017472,0.202048,0.253985,0.000768,0.002240,0.000896,0.000384,0.899971
0.415329,0.017440,0.203009,0.246048,0.000672,0.002208,0.000992,0.000352,0.892546
0.415809,0.017568,0.217921,0.256769,0.000832,0.002912,0.001056,0.000416,0.920515
0.416802,0.017472,0.202688,0.266881,0.000768,0.002336,0.000960,0.000352,0.914851
0.415713,0.017600,0.203137,0.252384,0.000768,0.002304,0.000896,0.000352,0.899234
0.416193,0.017472,0.202657,0.257377,0.000704,0.001952,0.001024,0.000576,0.904323
0.414945,0.017408,0.202496,0.274305,0.000800,0.002208,0.000928,0.000384,0.919811
0.416545,0.017600,0.203488,0.250465,0.000704,0.002400,0.001024,0.000352,0.899202
0.416129,0.017568,0.202721,0.251040,0.000640,0.002176,0.000960,0.000384,0.897890
0.415393,0.017664,0.217665,0.254945,0.000768,0.002144,0.000864,0.000352,0.916739
0.415745,0.017568,0.202592,0.250465,0.000736,0.002016,0.000992,0.000576,0.896930
0.416417,0.017440,0.201985,0.252736,0.000736,0.002208,0.001120,0.000352,0.899426
0.415969,0.017440,0.202945,0.254369,0.000768,0.002176,0.000928,0.000352,0.901539
0.419746,0.017600,0.202336,0.258465,0.000704,0.002176,0.001024,0.000352,0.909251
0.416545,0.017408,0.202049,0.248000,0.000672,0.002080,0.001024,0.000416,0.894434
0.415297,0.017632,0.202369,0.248545,0.000704,0.002176,0.000992,0.000416,0.894531
0.415906,0.017440,0.218368,0.241633,0.000768,0.002048,0.001216,0.000416,0.904643
0.415809,0.017376,0.203105,0.259744,0.000768,0.002208,0.000992,0.000416,0.907298
0.415969,0.017408,0.202017,0.255809,0.000704,0.002944,0.001120,0.000352,0.902979
0.415874,0.017440,0.202240,0.257857,0.000800,0.001952,0.001056,0.000416,0.904355
0.416065,0.017312,0.202880,0.248097,0.000800,0.002176,0.001024,0.000352,0.895362
0.416513,0.017440,0.201953,0.243809,0.000768,0.002208,0.001024,0.000320,0.890435
0.417057,0.017633,0.202304,0.263393,0.000736,0.002176,0.001024,0.000352,0.911523
0.416929,0.017568,0.222176,0.261313,0.000768,0.002336,0.001088,0.000384,0.930434
0.416033,0.017504,0.202273,0.250976,0.000736,0.002080,0.001088,0.000672,0.897283
0.415745,0.017568,0.202176,0.252609,0.000672,0.002112,0.001024,0.000320,0.898179
0.416353,0.017856,0.202016,0.252097,0.000704,0.002784,0.001120,0.000352,0.899650
0.416417,0.017472,0.202881,0.252704,0.000705,0.002336,0.000992,0.000384,0.900579
0.415489,0.017537,0.202496,0.262945,0.000704,0.002336,0.000896,0.000384,0.909347
0.416865,0.017696,0.203488,0.240161,0.000736,0.002240,0.001056,0.000384,0.889122
0.415873,0.017664,0.220545,0.247136,0.000768,0.002368,0.000928,0.000416,0.912386
0.415937,0.017440,0.202177,0.253409,0.000672,0.002240,0.001056,0.000384,0.899363
0.420386,0.017728,0.205888,0.279809,0.000864,0.002816,0.001216,0.000384,0.937219
0.418369,0.017664,0.204097,0.260032,0.000736,0.002560,0.001088,0.000384,0.912418
0.416513,0.017408,0.203361,0.263745,0.000768,0.002304,0.001056,0.000384,0.913219
0.416865,0.017568,0.203840,0.252737,0.000800,0.002624,0.001184,0.000384,0.902978
0.416417,0.017600,0.202721,0.257953,0.001024,0.002816,0.001216,0.000384,0.906787
0.433058,0.017696,0.202976,0.259361,0.000832,0.002624,0.001248,0.000384,0.925347
0.416161,0.017568,0.202945,0.250592,0.000736,0.002144,0.001088,0.000352,0.898274
0.415841,0.017248,0.203585,0.255617,0.000832,0.002240,0.001120,0.000352,0.903651
0.416034,0.017536,0.203072,0.245057,0.000704,0.002208,0.001152,0.000384,0.892771
0.415841,0.017920,0.202241,0.250016,0.000800,0.002112,0.001088,0.000416,0.897410
0.416673,0.017760,0.202657,0.256577,0.000704,0.002176,0.001184,0.000416,0.905475
0.415202,0.017984,0.202624,0.262817,0.000832,0.002080,0.001088,0.000384,0.909923
0.431137,0.017472,0.202561,0.263936,0.000704,0.002080,0.001248,0.000416,0.925986
0.416129,0.017696,0.202913,0.256833,0.000704,0.002912,0.001216,0.000384,0.905571
0.416769,0.017600,0.202624,0.266721,0.000800,0.002112,0.001248,0.000576,0.915202
0.415937,0.017600,0.202273,0.285953,0.000864,0.002272,0.001216,0.000352,0.933411
0.415906,0.017664,0.203616,0.253793,0.000704,0.002080,0.001152,0.000384,0.901859
0.415489,0.017696,0.202432,0.263457,0.000768,0.002144,0.001280,0.000352,0.910498
0.416289,0.017536,0.201921,0.254561,0.000832,0.002080,0.000992,0.000352,0.901059
0.434914,0.017536,0.202592,0.249409,0.000768,0.002272,0.001056,0.000576,0.916131
0.415905,0.017792,0.202241,0.262272,0.000832,0.002240,0.001088,0.000384,0.909666
0.416225,0.017952,0.202337,0.254209,0.000768,0.003392,0.001184,0.000384,0.904163
0.417154,0.017664,0.206784,0.291297,0.000960,0.002464,0.001088,0.000384,0.945155
0.416385,0.017856,0.203553,0.267392,0.000864,0.002177,0.001056,0.000352,0.916707
0.416482,0.017792,0.203488,0.258913,0.000768,0.002176,0.001120,0.000416,0.907779
0.416385,0.017920,0.202592,0.267297,0.000672,0.002016,0.000992,0.000384,0.914402
0.431937,0.017504,0.202945,0.274337,0.001056,0.003104,0.000992,0.000384,0.939075
0.416034,0.017440,0.202880,0.253953,0.000800,0.002240,0.001024,0.000384,0.901315
0.415489,0.017600,0.202656,0.248736,0.000704,0.002112,0.001120,0.000352,0.895074
0.416417,0.017504,0.220097,0.266113,0.000800,0.002144,0.001152,0.000608,0.931587
0.416034,0.017792,0.202624,0.260097,0.000768,0.002208,0.001024,0.000352,0.907843
0.416769,0.017664,0.202273,0.257408,0.001152,0.002816,0.001376,0.000352,0.907170
0.414977,0.017888,0.202785,0.259681,0.001152,0.002848,0.001088,0.000384,0.907043
0.437922,0.017440,0.202880,0.253409,0.000800,0.002144,0.001088,0.000384,0.922787
0.415937,0.017440,0.202592,0.268673,0.000800,0.002208,0.000960,0.000352,0.914882
0.416193,0.017344,0.202465,0.239456,0.000704,0.002400,0.000800,0.000384,0.885602
0.415329,0.017280,0.203009,0.259841,0.000832,0.002304,0.000928,0.000352,0.905827
0.416386,0.017440,0.202272,0.245729,0.000864,0.002848,0.000992,0.000384,0.893091
0.415329,0.017312,0.202016,0.280001,0.000800,0.002656,0.001152,0.000352,0.925570
0.415041,0.017344,0.202241,0.241472,0.000704,0.002176,0.000992,0.000352,0.886018
0.429281,0.017536,0.202241,0.265473,0.000832,0.002304,0.000864,0.000320,0.925187
0.415937,0.017408,0.202656,0.264769,0.000832,0.003072,0.001056,0.000352,0.911874
0.415649,0.017536,0.202465,0.267872,0.000800,0.002240,0.000928,0.000352,0.914082
0.416769,0.017472,0.201985,0.260289,0.000832,0.002752,0.000928,0.000416,0.907555
0.415617,0.021505,0.202112,0.253505,0.000800,0.002496,0.000992,0.000352,0.903395
0.415777,0.021056,0.202464,0.238017,0.000800,0.002144,0.000864,0.000352,0.887426
0.417729,0.017440,0.202273,0.251744,0.000736,0.002336,0.000928,0.000352,0.899138
0.428833,0.017664,0.202049,0.250017,0.000736,0.002336,0.000992,0.000352,0.909027
0.415650,0.017408,0.201952,0.272993,0.000768,0.002496,0.000896,0.000352,0.918627
0.416321,0.018016,0.202625,0.245344,0.000640,0.001984,0.000896,0.000352,0.892610
0.416033,0.017760,0.202721,0.247424,0.000736,0.001952,0.000864,0.000352,0.893954
0.415617,0.017664,0.202625,0.245345,0.000864,0.002816,0.001184,0.000352,0.892931
0.416770,0.017440,0.204480,0.250177,0.000768,0.002272,0.001088,0.000384,0.899843
0.415809,0.017344,0.202273,0.277312,0.000672,0.002112,0.000864,0.000384,0.922594
0.428737,0.017376,0.202369,0.265537,0.000800,0.002112,0.000896,0.000384,0.924131
0.415810,0.017376,0.202048,0.230305,0.000768,0.002720,0.000896,0.000352,0.876131
0.415841,0.017696,0.202400,0.246305,0.000800,0.002912,0.001024,0.000320,0.892994
0.416417,0.017536,0.202241,0.249216,0.000768,0.002112,0.000992,0.000352,0.895714
0.416449,0.017504,0.202401,0.283521,0.000704,0.002240,0.001024,0.000352,0.930979
0.415170,0.017408,0.202976,0.264609,0.000768,0.002144,0.001024,0.000576,0.910787
0.416577,0.017632,0.202177,0.265440,0.000672,0.002912,0.000928,0.000352,0.913538
0.415617,0.017440,0.220961,0.258913,0.000640,0.002144,0.001024,0.000384,0.924163
0.416130,0.017632,0.202336,0.265857,0.000704,0.002208,0.001248,0.000448,0.913347
0.416225,0.017952,0.202465,0.264832,0.000736,0.002240,0.001184,0.000352,0.912866
0.415521,0.017536,0.202625,0.263809,0.000608,0.002336,0.001216,0.000384,0.911267
0.415713,0.017568,0.203137,0.257536,0.000768,0.002112,0.001280,0.000384,0.904994
0.415521,0.017440,0.202561,0.276865,0.000928,0.002208,0.001184,0.000352,0.924323
0.415938,0.017408,0.202432,0.254401,0.000672,0.002144,0.001056,0.000352,0.901027
0.431841,0.017792,0.202433,0.257344,0.000672,0.002208,0.001248,0.000384,0.921090
0.416289,0.017728,0.202593,0.260833,0.000768,0.002176,0.001184,0.000352,0.908963
0.416129,0.017344,0.202720,0.259873,0.000768,0.002304,0.001152,0.000384,0.907650
0.416449,0.017728,0.202881,0.285281,0.001120,0.002464,0.001184,0.000416,0.934371
0.415906,0.017600,0.202464,0.260417,0.000704,0.002176,0.001120,0.000416,0.907715
0.416769,0.017376,0.203648,0.267521,0.000768,0.002176,0.001088,0.000448,0.916354
0.416353,0.017696,0.202497,0.259009,0.000672,0.002400,0.001216,0.000384,0.907555
0.430978,0.017568,0.202944,0.259809,0.000640,0.002016,0.001120,0.000608,0.922403
0.415969,0.017536,0.202273,0.256736,0.000736,0.001952,0.001120,0.000608,0.904002
0.415553,0.017280,0.203009,0.258401,0.000704,0.002112,0.001088,0.000416,0.905155
0.416802,0.017312,0.202368,0.272161,0.000768,0.002208,0.001152,0.000480,0.920611
0.417057,0.017760,0.203105,0.270336,0.000704,0.002624,0.001216,0.000352,0.920226
0.415873,0.017824,0.202177,0.263713,0.000768,0.002912,0.001248,0.000384,0.912643
0.416449,0.017568,0.202784,0.260865,0.000736,0.002784,0.001184,0.000384,0.909602
0.432705,0.017376,0.203073,0.260129,0.000832,0.002464,0.001312,0.000352,0.925443
0.415682,0.017376,0.202560,0.263809,0.000736,0.002112,0.001056,0.000608,0.910499
0.416865,0.017760,0.202561,0.266368,0.000736,0.002272,0.001184,0.000576,0.915170
0.415937,0.017664,0.221441,0.258625,0.000736,0.002368,0.001088,0.000384,0.925347
0.415905,0.017440,0.202624,0.256673,0.000640,0.002080,0.001152,0.000352,0.903778
0.416065,0.017536,0.203009,0.263073,0.000672,0.002112,0.001120,0.000416,0.910371
0.415746,0.017376,0.202400,0.261601,0.000800,0.002048,0.001056,0.000352,0.908675
0.416129,0.017600,0.202209,0.266720,0.000736,0.002336,0.001184,0.000352,0.914690
0.416929,0.017760,0.202913,0.255937,0.000832,0.002240,0.001312,0.000352,0.905123
0.416129,0.017824,0.202592,0.257057,0.000672,0.002368,0.001216,0.000576,0.905122
0.435137,0.023936,0.202337,0.255361,0.000800,0.002240,0.001120,0.000576,0.928835
0.416258,0.017408,0.202304,0.255393,0.000800,0.002080,0.001152,0.000608,0.902499
0.417217,0.017664,0.202240,0.251233,0.000704,0.002144,0.001248,0.000576,0.899906
0.417089,0.018016,0.202369,0.260641,0.000832,0.002176,0.001184,0.000352,0.909443
0.415650,0.017472,0.202944,0.257761,0.000768,0.002144,0.001184,0.000384,0.905027
0.415905,0.017696,0.202529,0.254432,0.000800,0.002304,0.001088,0.000384,0.901570
0.416193,0.017824,0.202337,0.253377,0.000736,0.002304,0.000992,0.000384,0.900899
0.433058,0.017504,0.202784,0.263617,0.000832,0.002176,0.001024,0.000608,0.928867
0.415265,0.017728,0.202465,0.263424,0.000736,0.002144,0.000960,0.000352,0.909634
0.415969,0.020704,0.203713,0.266337,0.000736,0.002720,0.001216,0.000576,0.918467
0.416449,0.017536,0.203776,0.270529,0.000704,0.002784,0.001280,0.000384,0.920930
0.415841,0.017472,0.202273,0.258944,0.000640,0.002176,0.001088,0.000608,0.906178
0.416001,0.017504,0.202209,0.256961,0.000736,0.002880,0.001120,0.000320,0.905155
0.415841,0.017568,0.202048,0.257665,0.000768,0.002208,0.001088,0.000384,0.904706
0.434049,0.017600,0.202945,0.264800,0.000896,0.002209,0.000992,0.000384,0.932291
0.415937,0.017601,0.202752,0.244929,0.000704,0.002080,0.001088,0.000576,0.892131
0.414593,0.017696,0.203616,0.254529,0.000672,0.001984,0.001056,0.000352,0.902242
0.415617,0.017600,0.202497,0.287457,0.000832,0.002976,0.001152,0.000384,0.936099
0.417026,0.017568,0.202336,0.264257,0.000896,0.002784,0.001088,0.000416,0.913571
0.415809,0.017472,0.203521,0.273664,0.000736,0.002272,0.001056,0.000352,0.921506
0.415809,0.017632,0.202913,0.263809,0.000736,0.002112,0.001312,0.000320,0.912675
0.432130,0.017760,0.202752,0.266273,0.000768,0.002144,0.001216,0.000608,0.931107
0.417889,0.017408,0.203137,0.293281,0.000640,0.002048,0.001056,0.000384,0.942851
0.416802,0.017888,0.203296,0.258753,0.000576,0.001952,0.001024,0.000352,0.907427
0.414945,0.017664,0.202688,0.280065,0.000768,0.002144,0.001056,0.000416,0.926530
0.415905,0.017664,0.202721,0.257697,0.000736,0.002464,0.001120,0.000384,0.905731
0.415778,0.017664,0.202080,0.257057,0.000640,0.002208,0.001024,0.000352,0.903747
0.416609,0.017472,0.202464,0.261121,0.000928,0.002464,0.001120,0.000416,0.910082
0.444577,0.017664,0.202145,0.272897,0.000800,0.002048,0.001056,0.000352,0.948963
0.416514,0.017632,0.203040,0.260737,0.000832,0.002144,0.001024,0.000352,0.908899
0.415361,0.017408,0.202305,0.247904,0.000736,0.002144,0.000992,0.000352,0.894242
0.415713,0.017632,0.219873,0.281441,0.000672,0.001952,0.001120,0.000384,0.945923
0.415745,0.017664,0.203040,0.260321,0.000768,0.002144,0.000960,0.000352,0.907938
0.416161,0.017408,0.202561,0.253088,0.000608,0.002112,0.001120,0.000384,0.899874
0.416833,0.017664,0.203233,0.262401,0.000640,0.002208,0.001024,0.000384,0.910627
0.430818,0.017504,0.202528,0.261409,0.000704,0.002272,0.001088,0.000384,0.923043
0.416257,0.017632,0.202369,0.256448,0.000864,0.002304,0.001056,0.000384,0.904162
0.415265,0.017504,0.202593,0.265057,0.000768,0.002208,0.001056,0.000352,0.911651
0.416514,0.017760,0.230336,0.270561,0.000800,0.002176,0.000992,0.000352,0.947843
0.416161,0.017728,0.202881,0.261377,0.000800,0.002208,0.001024,0.000352,0.909699
0.415426,0.017472,0.202880,0.245825,0.000768,0.002144,0.001024,0.000384,0.892355
0.415809,0.017280,0.203616,0.259137,0.000704,0.002208,0.001248,0.000352,0.906562
0.415969,0.017440,0.202369,0.259009,0.000672,0.003040,0.001216,0.000416,0.906659
0.415746,0.017472,0.202880,0.261281,0.000864,0.003232,0.001056,0.000384,0.909539
0.415841,0.017408,0.203521,0.258720,0.000704,0.003072,0.001120,0.000384,0.907970
0.416225,0.017344,0.219649,0.263585,0.000768,0.002048,0.001056,0.000416,0.927907
0.417410,0.017568,0.203840,0.262753,0.000832,0.002272,0.001120,0.000384,0.913667
0.416737,0.017696,0.203009,0.273824,0.000928,0.002176,0.001184,0.000384,0.923042
0.417441,0.017889,0.203040,0.263073,0.000768,0.002656,0.001120,0.000352,0.914115
0.416897,0.017568,0.202977,0.278912,0.000832,0.002528,0.001120,0.000352,0.928962
0.417281,0.017536,0.202849,0.256545,0.000832,0.002272,0.001280,0.000352,0.906659
0.416513,0.017536,0.202176,0.289249,0.000832,0.002208,0.001120,0.000384,0.936578
0.434529,0.017856,0.202817,0.259169,0.000704,0.002112,0.001184,0.000352,0.926531
0.416386,0.017728,0.202688,0.252033,0.000736,0.002144,0.001152,0.000352,0.900003
0.415969,0.017536,0.202721,0.260800,0.000832,0.002240,0.001184,0.000608,0.909282
0.416257,0.017312,0.202752,0.293697,0.000736,0.002176,0.001216,0.000352,0.941251
0.417185,0.017536,0.202465,0.256000,0.000768,0.002272,0.001088,0.000352,0.904770
0.416353,0.017696,0.203041,0.253121,0.000704,0.002336,0.001184,0.000384,0.902595
0.416610,0.017792,0.202496,0.266337,0.000736,0.002080,0.001280,0.000416,0.915555
0.436609,0.017568,0.202849,0.260640,0.000864,0.002528,0.001216,0.000352,0.929698
0.415873,0.017952,0.203297,0.257441,0.000672,0.002336,0.001152,0.000384,0.906307
0.416193,0.017664,0.202656,0.254945,0.000736,0.002496,0.001152,0.000384,0.903522
0.416449,0.017504,0.221601,0.268161,0.000864,0.002112,0.001280,0.000352,0.936227
0.416002,0.017888,0.202240,0.264961,0.000800,0.002176,0.001120,0.000384,0.912771
0.416673,0.017344,0.202881,0.252352,0.000704,0.002176,0.001024,0.000352,0.900642
0.416193,0.017504,0.202081,0.260225,0.000800,0.002208,0.001088,0.000384,0.906979
0.415841,0.017344,0.203264,0.269345,0.000832,0.002368,0.001312,0.000416,0.920194
0.416289,0.017696,0.203137,0.261216,0.000800,0.002400,0.001120,0.000384,0.910178
0.416418,0.017568,0.202400,0.251777,0.000704,0.002304,0.001056,0.000352,0.899779
0.415841,0.036480,0.203617,0.263200,0.000864,0.002144,0.001152,0.000352,0.931010
0.416161,0.017600,0.202593,0.265921,0.000736,0.002304,0.001216,0.000384,0.914019
0.416865,0.017920,0.202400,0.263265,0.000800,0.002336,0.001120,0.000416,0.912642
0.416097,0.017344,0.202305,0.267008,0.000864,0.002496,0.001248,0.000416,0.914850
0.415777,0.017825,0.202432,0.254785,0.000800,0.002272,0.001184,0.000384,0.902339
0.415841,0.017856,0.202464,0.265441,0.000832,0.002624,0.001152,0.000352,0.913282
0.416321,0.017536,0.201985,0.253537,0.000800,0.002080,0.001024,0.000384,0.900323
0.431202,0.020864,0.202272,0.265697,0.000800,0.002304,0.001120,0.000416,0.931619
0.415777,0.017984,0.202113,0.262848,0.000672,0.002016,0.001152,0.000352,0.910306
0.416225,0.017568,0.202017,0.253633,0.000704,0.002336,0.001280,0.000384,0.901027
0.415777,0.017696,0.202688,0.309441,0.000800,0.002336,0.001152,0.000352,0.957538
0.415681,0.017696,0.202401,0.254305,0.000704,0.002336,0.001184,0.000384,0.901475
0.415554,0.017728,0.202496,0.264161,0.000704,0.002304,0.001088,0.000384,0.911299
0.415425,0.017696,0.201985,0.258912,0.000768,0.002176,0.001088,0.000576,0.905442
0.429697,0.017568,0.203905,0.262401,0.000800,0.002240,0.001120,0.000576,0.925699
0.415489,0.017376,0.202784,0.262625,0.000768,0.002240,0.001152,0.000352,0.909474
0.415841,0.017344,0.202689,0.261281,0.000672,0.002368,0.001152,0.000352,0.908419
0.417346,0.017632,0.220608,0.264737,0.000768,0.002240,0.001344,0.000352,0.932547
0.416481,0.017600,0.202977,0.261280,0.000832,0.002272,0.001184,0.000384,0.909922
0.415841,0.017408,0.203041,0.257921,0.000800,0.002144,0.001280,0.000384,0.905667
0.415586,0.018048,0.202176,0.248801,0.000640,0.002752,0.001152,0.000576,0.896451
0.432289,0.017856,0.202977,0.292960,0.001057,0.002656,0.001088,0.000384,0.958595
0.415585,0.017441,0.202464,0.266497,0.000704,0.002112,0.001088,0.000384,0.913187
0.416193,0.017568,0.203105,0.262752,0.000736,0.002336,0.001056,0.000416,0.910786
0.417505,0.017536,0.220801,0.261281,0.000768,0.002464,0.001184,0.000384,0.929091
0.415585,0.017568,0.202624,0.258145,0.000704,0.002304,0.001120,0.000352,0.905090
0.416417,0.017632,0.202977,0.269792,0.001184,0.002433,0.001120,0.000352,0.919267
0.416738,0.017792,0.202400,0.266433,0.001152,0.002656,0.001312,0.000416,0.916739
0.416801,0.017792,0.203233,0.262240,0.000704,0.002272,0.001088,0.000384,0.911554
0.416033,0.017728,0.202689,0.256929,0.000800,0.002240,0.001120,0.000352,0.904195
0.415778,0.017824,0.202976,0.268961,0.000672,0.002240,0.001184,0.000320,0.916867
0.432449,0.017696,0.201985,0.253857,0.000704,0.002240,0.001216,0.000352,0.917219
0.415202,0.017760,0.202272,0.262049,0.000672,0.002208,0.001184,0.000384,0.908163
0.415393,0.017824,0.202496,0.260097,0.000608,0.002144,0.001152,0.000352,0.906370
0.415809,0.017664,0.202241,0.281089,0.000800,0.002400,0.001088,0.000352,0.928899
0.416930,0.017952,0.202752,0.255457,0.000768,0.002304,0.001120,0.000384,0.904163
0.415553,0.017984,0.202209,0.266400,0.000768,0.002176,0.001152,0.000416,0.913314
0.416481,0.017856,0.202625,0.266369,0.000832,0.002304,0.001280,0.000384,0.915715
0.433281,0.017568,0.202465,0.260928,0.000800,0.002272,0.001152,0.000384,0.926210
0.416353,0.017760,0.202401,0.258145,0.000672,0.002144,0.001216,0.000352,0.905667
0.415970,0.017696,0.202368,0.254977,0.000768,0.002176,0.001152,0.000384,0.902275
0.415585,0.017760,0.202785,0.278112,0.000768,0.002176,0.001248,0.000384,0.925762
0.415425,0.017761,0.202112,0.264961,0.000768,0.002144,0.001120,0.000384,0.911843
0.415745,0.017664,0.202784,0.267361,0.000672,0.002272,0.001152,0.000320,0.914786
0.415489,0.017888,0.202849,0.249889,0.000640,0.002272,0.001152,0.000384,0.897155
0.429858,0.017920,0.202112,0.261153,0.000864,0.002240,0.001088,0.000352,0.922435
