Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415841,0.017504,0.202785,0.005088,0.047904,0.000768,0.203297,0.002112,0.000992,0.000384,0.904227
0.415713,0.017536,0.203265,0.005248,0.047936,0.000768,0.204928,0.002272,0.001088,0.000416,0.905987
0.415809,0.017376,0.202688,0.004800,0.047937,0.000800,0.204896,0.002176,0.001056,0.000416,0.905794
0.416066,0.017792,0.220704,0.005568,0.048384,0.000800,0.210369,0.002080,0.000992,0.000320,0.930723
0.416257,0.018016,0.202433,0.004832,0.048544,0.001024,0.199681,0.002240,0.001408,0.000384,0.902819
0.416545,0.017696,0.202145,0.005344,0.048416,0.000576,0.208449,0.002368,0.001120,0.000416,0.910883
0.415649,0.017696,0.202625,0.004768,0.048192,0.000768,0.197568,0.002240,0.001024,0.000384,0.898658
0.416033,0.017728,0.202016,0.005440,0.048416,0.000801,0.203200,0.002208,0.001280,0.000384,0.904706
0.416449,0.017697,0.203648,0.005280,0.048160,0.000768,0.200385,0.002304,0.001056,0.000384,0.903235
0.415233,0.017536,0.202465,0.005280,0.048480,0.000608,0.206689,0.002240,0.001408,0.000416,0.907811
0.416609,0.017504,0.219969,0.005440,0.048832,0.000608,0.196064,0.002112,0.001152,0.000416,0.916386
0.416161,0.017504,0.202112,0.005056,0.048065,0.000736,0.209568,0.002496,0.001024,0.000384,0.910434
0.415490,0.017792,0.202304,0.005280,0.047712,0.000832,0.211425,0.002368,0.001120,0.000384,0.911939
0.415841,0.017728,0.202241,0.005312,0.047936,0.000864,0.207137,0.002560,0.001024,0.000416,0.908131
0.416033,0.017568,0.202113,0.004832,0.048672,0.000896,0.209600,0.002464,0.001216,0.000384,0.911970
0.416033,0.017568,0.202560,0.005248,0.047937,0.000832,0.204448,0.002240,0.001152,0.000384,0.905762
0.415394,0.017536,0.202944,0.005216,0.048448,0.000576,0.191777,0.002592,0.001248,0.000352,0.893539
0.416033,0.017504,0.218977,0.005088,0.048640,0.000800,0.190465,0.002400,0.001248,0.000352,0.909379
0.415585,0.017504,0.202465,0.004864,0.048224,0.000800,0.204480,0.002208,0.001120,0.000384,0.904834
0.415425,0.017632,0.201984,0.004832,0.047809,0.001024,0.192032,0.002016,0.001120,0.000352,0.891362
0.416865,0.017825,0.202368,0.004864,0.047744,0.000768,0.194625,0.002240,0.001376,0.000384,0.896515
0.415809,0.017472,0.202881,0.004832,0.047200,0.000768,0.186625,0.002368,0.001280,0.000448,0.886723
0.415873,0.017568,0.202561,0.004800,0.047232,0.000768,0.191136,0.002272,0.001248,0.000384,0.891394
0.415938,0.017504,0.202304,0.004800,0.046944,0.000800,0.191425,0.002304,0.001216,0.000352,0.890563
0.415713,0.017408,0.222465,0.005024,0.047232,0.000768,0.212833,0.002272,0.000992,0.000384,0.934211
0.416801,0.017664,0.202241,0.004832,0.046848,0.000832,0.220801,0.002304,0.001312,0.000384,0.921219
0.416545,0.017664,0.202913,0.004832,0.048096,0.000800,0.196384,0.002400,0.001376,0.000352,0.898370
0.415553,0.017632,0.203520,0.004768,0.047809,0.000768,0.207552,0.002208,0.000960,0.000416,0.908418
0.416226,0.017568,0.202208,0.004896,0.048128,0.000832,0.212641,0.002400,0.001344,0.000416,0.914243
0.415649,0.017888,0.202113,0.004864,0.048320,0.000800,0.208833,0.002464,0.001248,0.000352,0.909827
0.415937,0.017760,0.202241,0.004864,0.048320,0.000832,0.207073,0.002656,0.001408,0.000352,0.908643
0.415713,0.017408,0.223361,0.005664,0.047936,0.000832,0.199936,0.002368,0.001408,0.000384,0.922466
0.416225,0.017536,0.202304,0.005344,0.047521,0.000736,0.208320,0.002176,0.001344,0.000384,0.909186
0.416386,0.017280,0.202464,0.005312,0.047904,0.000768,0.208257,0.002400,0.001088,0.000384,0.909379
0.416769,0.017568,0.202753,0.004800,0.048032,0.000800,0.213921,0.002464,0.001440,0.000352,0.916931
0.417473,0.017568,0.202593,0.005280,0.048352,0.000768,0.196160,0.002688,0.001344,0.000384,0.900706
0.416737,0.017440,0.202592,0.004865,0.048128,0.000768,0.206528,0.002368,0.001408,0.000384,0.908962
0.416322,0.017536,0.202240,0.005216,0.048128,0.000832,0.207617,0.002272,0.001024,0.000416,0.908995
0.445890,0.017856,0.203232,0.005152,0.047904,0.000576,0.193985,0.002400,0.001056,0.000384,0.926051
0.415873,0.017760,0.203105,0.004864,0.047968,0.000800,0.200257,0.002240,0.001312,0.000416,0.901827
0.415777,0.017600,0.202817,0.005216,0.048288,0.000800,0.209056,0.002304,0.001376,0.000416,0.911202
0.416673,0.017568,0.202336,0.005345,0.047968,0.000800,0.191936,0.002112,0.001056,0.000384,0.893922
0.416098,0.017728,0.202944,0.005248,0.048384,0.000608,0.204801,0.002240,0.001280,0.000416,0.907043
0.416193,0.017600,0.203713,0.005248,0.047776,0.000544,0.205345,0.002208,0.001088,0.000416,0.907171
0.415777,0.017696,0.203073,0.004800,0.048128,0.000800,0.210273,0.002784,0.001280,0.000352,0.913187
0.433665,0.017600,0.202177,0.004832,0.047520,0.001024,0.207552,0.002336,0.001248,0.000416,0.925378
0.415937,0.017792,0.202752,0.005024,0.047329,0.000576,0.201792,0.002336,0.001120,0.000352,0.902082
0.416033,0.017665,0.202080,0.004800,0.047840,0.000576,0.208161,0.002304,0.001280,0.000352,0.908387
0.425601,0.017312,0.202145,0.004832,0.047232,0.000608,0.228289,0.005792,0.001056,0.000384,0.941283
0.415457,0.017440,0.202049,0.004992,0.046976,0.000608,0.201600,0.002112,0.001280,0.000384,0.899938
0.417185,0.017632,0.203264,0.004832,0.046881,0.000640,0.202016,0.001856,0.001376,0.000352,0.902978
0.415810,0.017568,0.202208,0.004832,0.047040,0.000576,0.203809,0.001984,0.001024,0.000384,0.902115
0.434081,0.017440,0.202433,0.004800,0.046912,0.000608,0.186113,0.002176,0.000960,0.000416,0.903459
0.415745,0.017440,0.202753,0.004832,0.047168,0.000832,0.212448,0.002144,0.001056,0.000384,0.912258
0.416609,0.017472,0.202880,0.004864,0.047137,0.000768,0.211392,0.002208,0.001088,0.000384,0.912994
0.415650,0.017536,0.202048,0.004800,0.047168,0.000896,0.221729,0.002528,0.001088,0.000448,0.921955
0.415489,0.017632,0.202177,0.004800,0.047264,0.001024,0.204225,0.002048,0.001280,0.000384,0.903811
0.416353,0.017760,0.202305,0.004768,0.047136,0.000832,0.196480,0.002560,0.001024,0.000384,0.896930
0.416577,0.017536,0.201856,0.004896,0.047137,0.000736,0.201600,0.002176,0.001216,0.000384,0.901122
0.434242,0.017856,0.202528,0.004832,0.046976,0.000832,0.207297,0.002112,0.001344,0.000416,0.925923
0.415137,0.017440,0.202817,0.004864,0.047232,0.000800,0.205121,0.002176,0.001248,0.000384,0.904451
0.415713,0.017536,0.202273,0.004800,0.046976,0.000544,0.205248,0.002240,0.001280,0.000384,0.903906
0.415489,0.017632,0.202624,0.004800,0.047169,0.000768,0.202656,0.002112,0.001312,0.000448,0.902082
0.415970,0.017632,0.201824,0.004832,0.046784,0.000800,0.191393,0.002080,0.001056,0.000448,0.890243
0.416225,0.017728,0.202529,0.004864,0.047104,0.000576,0.210081,0.002272,0.000992,0.000416,0.911043
0.415905,0.017600,0.202273,0.004832,0.046784,0.000544,0.195808,0.002304,0.001440,0.000384,0.895074
0.433281,0.017376,0.203392,0.004864,0.046945,0.000576,0.206208,0.002176,0.000992,0.000416,0.923458
0.415106,0.017536,0.202336,0.004800,0.047104,0.000832,0.191553,0.002240,0.001280,0.000384,0.890787
0.415329,0.017472,0.202497,0.004832,0.046944,0.000832,0.208449,0.002400,0.001312,0.000416,0.908611
0.415713,0.017472,0.202433,0.004832,0.047200,0.000800,0.208992,0.002368,0.001440,0.000384,0.909154
0.415553,0.017728,0.201984,0.004865,0.046944,0.000736,0.198400,0.002496,0.001152,0.000320,0.897986
0.415426,0.017632,0.202240,0.004896,0.048064,0.000800,0.190945,0.002464,0.001056,0.000352,0.891459
0.416449,0.017888,0.202433,0.004832,0.049056,0.000800,0.198945,0.002464,0.001088,0.000416,0.902083
0.441633,0.017856,0.202529,0.004896,0.048320,0.000896,0.211393,0.002336,0.001376,0.000416,0.939523
0.417761,0.017504,0.202177,0.004864,0.048480,0.000832,0.198528,0.002880,0.001344,0.000352,0.904866
0.416577,0.017696,0.202368,0.005344,0.048417,0.000576,0.204832,0.002208,0.001056,0.000416,0.907554
0.415842,0.017664,0.201856,0.005216,0.048160,0.000928,0.234209,0.006144,0.001152,0.000416,0.941187
0.416353,0.017504,0.203521,0.005280,0.047968,0.000768,0.211585,0.002144,0.001312,0.000384,0.915587
0.416353,0.017696,0.202433,0.004832,0.047808,0.000544,0.200193,0.002304,0.000928,0.000384,0.902179
0.416225,0.017792,0.202241,0.005248,0.047840,0.000800,0.208384,0.002208,0.001088,0.000416,0.909570
0.434625,0.017760,0.202688,0.005152,0.047841,0.000800,0.199552,0.002464,0.001312,0.000384,0.921250
0.416194,0.017696,0.201952,0.004832,0.048320,0.000832,0.208065,0.002272,0.001408,0.000416,0.909283
0.416321,0.017536,0.202465,0.004864,0.047520,0.000736,0.207649,0.002400,0.001344,0.000352,0.908579
0.416737,0.017760,0.202369,0.004832,0.050432,0.000800,0.236897,0.006048,0.000960,0.000384,0.947555
0.416737,0.017728,0.202785,0.005280,0.048128,0.000864,0.203872,0.002848,0.001024,0.000352,0.906914
0.416001,0.017472,0.202464,0.005280,0.048032,0.000800,0.209985,0.002240,0.001376,0.000416,0.911970
0.415585,0.017729,0.204416,0.005280,0.048608,0.000832,0.196673,0.002336,0.001120,0.000416,0.901315
0.431585,0.017728,0.202721,0.005216,0.047872,0.000768,0.227297,0.002112,0.001280,0.000384,0.944483
0.415937,0.017440,0.202497,0.005312,0.049536,0.000608,0.202080,0.002176,0.001376,0.000416,0.904610
0.415553,0.017472,0.201952,0.004896,0.048577,0.000576,0.205696,0.001984,0.001344,0.000416,0.905378
0.416034,0.017792,0.202272,0.004832,0.048320,0.000800,0.212481,0.002272,0.001216,0.000416,0.914147
0.416097,0.017504,0.202913,0.005312,0.048320,0.000768,0.202529,0.002112,0.001280,0.000384,0.904355
0.416001,0.017600,0.203585,0.004832,0.048768,0.000768,0.184832,0.002144,0.001216,0.000384,0.887234
0.416545,0.017664,0.202336,0.004896,0.048481,0.000800,0.192128,0.002240,0.001312,0.000384,0.894370
0.432386,0.017952,0.203552,0.005248,0.047872,0.000832,0.198305,0.002112,0.001472,0.000384,0.918275
0.416641,0.017568,0.204737,0.005152,0.048320,0.000800,0.194017,0.002080,0.001280,0.000352,0.898627
0.416001,0.018208,0.202753,0.004864,0.049792,0.000832,0.195808,0.002304,0.001216,0.000384,0.899714
0.416353,0.017600,0.202400,0.004897,0.048800,0.000832,0.228288,0.002336,0.001216,0.000448,0.933314
0.415777,0.017664,0.202496,0.004864,0.048193,0.000768,0.207456,0.002112,0.001152,0.000384,0.908002
0.415810,0.017504,0.202272,0.005216,0.048192,0.000576,0.192321,0.002272,0.001184,0.000384,0.892547
0.415649,0.017472,0.202049,0.004864,0.048736,0.000576,0.191393,0.002208,0.001120,0.000384,0.891587
0.435137,0.017728,0.202177,0.004832,0.048192,0.000576,0.211136,0.002240,0.001056,0.000384,0.931202
0.415041,0.017504,0.202464,0.004896,0.047648,0.000576,0.195873,0.002144,0.001088,0.000384,0.894530
0.416385,0.017632,0.202689,0.004832,0.047552,0.000576,0.192769,0.002208,0.001344,0.000416,0.895811
0.414433,0.017376,0.203233,0.004832,0.047584,0.000768,0.234849,0.002336,0.001216,0.000416,0.935235
0.415457,0.017632,0.202433,0.004800,0.047200,0.000576,0.197408,0.002304,0.000800,0.000352,0.895554
0.415778,0.017696,0.203392,0.004864,0.047200,0.000800,0.198753,0.002272,0.001248,0.000384,0.900963
0.416673,0.017601,0.203040,0.004832,0.047328,0.000576,0.208769,0.002176,0.001152,0.000352,0.911395
0.433473,0.017536,0.202945,0.004896,0.047552,0.000576,0.204289,0.002336,0.001216,0.000384,0.923267
0.416289,0.017728,0.202945,0.004800,0.047200,0.000608,0.216864,0.002368,0.001280,0.000353,0.918819
0.416705,0.017632,0.203713,0.004864,0.047328,0.000576,0.207104,0.002336,0.001216,0.000416,0.909826
0.417409,0.017792,0.202592,0.004832,0.081793,0.000704,0.202336,0.002240,0.001248,0.000384,0.939874
0.416258,0.017568,0.202368,0.004800,0.047104,0.000992,0.199681,0.002400,0.001216,0.000352,0.900643
0.417761,0.017536,0.202209,0.004864,0.047168,0.000800,0.216129,0.002528,0.001472,0.000352,0.919523
0.416097,0.017472,0.202433,0.004832,0.047424,0.000800,0.185729,0.002528,0.001184,0.000384,0.886915
0.434113,0.017728,0.202785,0.004832,0.047040,0.000800,0.204640,0.002336,0.001216,0.000384,0.924386
0.415745,0.017792,0.202304,0.004864,0.047233,0.000768,0.192000,0.002304,0.001248,0.000384,0.892258
0.415809,0.017760,0.202144,0.004800,0.047488,0.000608,0.190625,0.002176,0.001184,0.000416,0.890563
0.415233,0.017536,0.221281,0.005024,0.047424,0.000800,0.212353,0.002432,0.001120,0.000384,0.931619
0.416225,0.017504,0.202433,0.004960,0.047168,0.000800,0.201633,0.002208,0.001408,0.000416,0.902211
0.416481,0.017952,0.202881,0.004896,0.047104,0.000832,0.213536,0.002208,0.001248,0.000384,0.915202
0.416129,0.017792,0.201952,0.004864,0.047201,0.000768,0.212032,0.002464,0.001408,0.000416,0.913218
0.415778,0.017536,0.201952,0.004832,0.047104,0.000832,0.204705,0.002144,0.001568,0.000608,0.904643
0.416737,0.018016,0.202497,0.004832,0.047712,0.000800,0.218849,0.002400,0.001376,0.000416,0.922499
0.415841,0.017600,0.202209,0.005248,0.048224,0.000768,0.200097,0.002720,0.001312,0.000352,0.902115
0.416321,0.017792,0.220289,0.005376,0.048032,0.000800,0.206752,0.002592,0.001152,0.000384,0.927266
0.415969,0.017472,0.202816,0.005248,0.048865,0.000800,0.207936,0.002432,0.001440,0.000384,0.910754
0.415778,0.017504,0.203264,0.005056,0.047776,0.000800,0.208609,0.002368,0.000992,0.000384,0.909987
0.416961,0.017728,0.203105,0.004896,0.049216,0.000832,0.192705,0.002336,0.001184,0.000384,0.896803
0.417121,0.017760,0.202241,0.004800,0.048960,0.000832,0.207072,0.002337,0.001376,0.000384,0.909955
0.415649,0.017760,0.202081,0.004864,0.048448,0.000800,0.200160,0.002336,0.001376,0.000384,0.901346
0.415553,0.017760,0.202432,0.004864,0.048288,0.000800,0.211361,0.002368,0.000992,0.000352,0.912578
0.434690,0.017664,0.202624,0.005024,0.047744,0.000768,0.197729,0.002240,0.001504,0.000416,0.918211
0.416289,0.017536,0.202497,0.005248,0.047936,0.000800,0.211649,0.002304,0.001472,0.000384,0.915139
0.416993,0.017504,0.202849,0.004832,0.047936,0.000832,0.211169,0.002336,0.001408,0.000384,0.913795
0.416673,0.017600,0.202689,0.005504,0.048512,0.001056,0.232256,0.003264,0.001536,0.000384,0.938114
0.416289,0.017760,0.203264,0.004832,0.048129,0.000800,0.208512,0.002496,0.001248,0.000416,0.911234
0.416098,0.017536,0.202528,0.004800,0.048096,0.000768,0.191009,0.002368,0.001408,0.000416,0.893283
0.416353,0.017664,0.202625,0.005056,0.048000,0.000800,0.210817,0.002176,0.001504,0.000384,0.912803
0.431905,0.017760,0.202337,0.005312,0.048064,0.000800,0.205601,0.001888,0.001376,0.000416,0.923523
0.415713,0.017568,0.202689,0.005056,0.047712,0.000864,0.207840,0.002176,0.001216,0.000384,0.909058
0.416225,0.017504,0.203648,0.005248,0.048097,0.000800,0.203296,0.002176,0.001408,0.000448,0.906338
0.415746,0.017664,0.203040,0.004832,0.049088,0.000800,0.220161,0.002368,0.001280,0.000384,0.923235
0.416513,0.017376,0.202657,0.004896,0.048800,0.000768,0.198977,0.002432,0.001216,0.000416,0.902147
0.415873,0.017856,0.202177,0.004896,0.047776,0.000800,0.199456,0.002273,0.001568,0.000384,0.901059
0.416545,0.017408,0.202657,0.004864,0.048032,0.000832,0.208096,0.002176,0.001504,0.000448,0.910210
0.431265,0.017472,0.202848,0.004992,0.049697,0.000832,0.203520,0.002304,0.001536,0.000608,0.923170
0.416578,0.017664,0.203648,0.005280,0.048608,0.000864,0.209921,0.002656,0.001120,0.000384,0.914211
0.415905,0.017600,0.202593,0.005056,0.047776,0.000800,0.236929,0.002368,0.001248,0.000384,0.938179
0.417473,0.017792,0.220129,0.005216,0.048256,0.000864,0.207905,0.002400,0.001056,0.000384,0.929091
0.415841,0.017664,0.202977,0.005280,0.047872,0.000832,0.208000,0.002368,0.001472,0.000416,0.910402
0.416225,0.017600,0.202304,0.004833,0.048800,0.000832,0.196256,0.002400,0.001376,0.000352,0.898786
0.415746,0.017792,0.202144,0.005312,0.048032,0.000864,0.192129,0.002368,0.001280,0.000384,0.893603
0.433665,0.017824,0.202721,0.005280,0.048064,0.000832,0.196449,0.002432,0.001184,0.000416,0.917603
0.416353,0.017472,0.202017,0.005312,0.048480,0.000896,0.214785,0.002656,0.001568,0.000352,0.917571
0.416065,0.017440,0.202657,0.005344,0.047936,0.000800,0.206912,0.002336,0.001504,0.000352,0.908962
0.416097,0.017472,0.220384,0.005536,0.047809,0.000800,0.199136,0.002464,0.001280,0.000384,0.919746
0.416514,0.017440,0.202720,0.004768,0.048000,0.000768,0.196065,0.002464,0.001344,0.000384,0.898019
0.416033,0.017504,0.202209,0.005120,0.048288,0.000800,0.187457,0.002272,0.001536,0.000384,0.888995
0.416129,0.017792,0.202529,0.005312,0.048384,0.000800,0.204096,0.002240,0.001184,0.000384,0.906434
0.416001,0.017760,0.202753,0.004832,0.048640,0.000832,0.188768,0.002208,0.001472,0.000352,0.891746
0.415746,0.017504,0.202368,0.005248,0.048192,0.000640,0.203777,0.002496,0.001408,0.000352,0.905059
0.415777,0.017472,0.202145,0.004864,0.049024,0.000832,0.192833,0.002240,0.001152,0.000384,0.894307
0.416065,0.017696,0.218593,0.005472,0.048512,0.000832,0.212577,0.002784,0.001184,0.000352,0.934563
0.415969,0.017600,0.201921,0.005312,0.047968,0.000736,0.187200,0.002336,0.001472,0.000416,0.888258
0.416097,0.017696,0.202528,0.005248,0.048449,0.000832,0.193920,0.002496,0.001056,0.000384,0.896194
0.416226,0.017472,0.202656,0.005344,0.048192,0.000800,0.197825,0.002496,0.001184,0.000384,0.899875
0.416353,0.017760,0.203905,0.004832,0.047840,0.000768,0.197825,0.002464,0.000992,0.000416,0.900483
0.416705,0.017664,0.202497,0.005280,0.048384,0.000800,0.211169,0.002720,0.001440,0.000416,0.914563
0.416577,0.017568,0.202913,0.004896,0.047424,0.000832,0.191136,0.002528,0.001376,0.000352,0.893378
0.416226,0.017664,0.240672,0.005440,0.047937,0.000800,0.214848,0.002272,0.001184,0.000416,0.955619
0.416130,0.017664,0.202752,0.005248,0.048000,0.000768,0.203969,0.002528,0.001408,0.000448,0.906595
0.416577,0.017568,0.203201,0.005280,0.048256,0.000768,0.205249,0.002464,0.001376,0.000384,0.908451
0.416417,0.017696,0.203041,0.005312,0.048448,0.000832,0.213217,0.002368,0.001472,0.000416,0.917731
0.416609,0.017600,0.203265,0.005312,0.047904,0.000800,0.210304,0.002464,0.001312,0.000416,0.913410
0.416929,0.017728,0.202464,0.005312,0.048449,0.000864,0.202912,0.002592,0.001248,0.000352,0.906114
0.416066,0.017824,0.202688,0.005312,0.048032,0.000800,0.203777,0.002496,0.001280,0.000384,0.905955
0.434433,0.017601,0.202400,0.004800,0.048032,0.000832,0.203137,0.002240,0.001376,0.000416,0.922595
0.416161,0.017664,0.202849,0.004800,0.049408,0.000768,0.205377,0.002304,0.001248,0.000416,0.908579
0.415681,0.017536,0.202113,0.004832,0.048000,0.000544,0.208640,0.002304,0.001152,0.000608,0.908482
0.416065,0.017760,0.202400,0.004768,0.047809,0.000832,0.249632,0.003456,0.001120,0.000480,0.952610
0.415745,0.017728,0.202208,0.004800,0.049153,0.000608,0.185664,0.002400,0.001472,0.000608,0.887682
0.416321,0.017601,0.202112,0.004864,0.049504,0.000832,0.206433,0.002336,0.001376,0.000384,0.909763
0.416673,0.017600,0.202753,0.005088,0.047328,0.000800,0.194241,0.002368,0.001216,0.000576,0.896323
0.432353,0.017536,0.202977,0.005248,0.048032,0.000576,0.190784,0.002528,0.001344,0.000416,0.909282
0.415905,0.017472,0.203104,0.004896,0.047617,0.000576,0.186016,0.002496,0.001472,0.000384,0.887586
0.415682,0.017504,0.203168,0.004832,0.047840,0.000608,0.210337,0.002368,0.001152,0.000416,0.911683
0.415457,0.017472,0.202209,0.004864,0.048704,0.000768,0.231201,0.002336,0.001184,0.000608,0.932451
0.416449,0.017568,0.202241,0.004832,0.048672,0.000800,0.198145,0.002368,0.001120,0.000384,0.900547
0.416705,0.017760,0.202689,0.005440,0.048064,0.000800,0.196672,0.002304,0.001376,0.000384,0.899746
0.416161,0.017568,0.202912,0.005280,0.048033,0.000800,0.209824,0.002080,0.001184,0.000448,0.912322
0.435138,0.017632,0.202624,0.005344,0.048320,0.000832,0.212129,0.003040,0.001216,0.000640,0.934755
0.417761,0.017856,0.203809,0.005248,0.048576,0.000800,0.210849,0.002368,0.001312,0.000416,0.917315
0.416097,0.017536,0.202785,0.004928,0.048160,0.000832,0.200673,0.002752,0.001248,0.000352,0.903203
0.417697,0.017600,0.220993,0.005024,0.048160,0.000800,0.193024,0.002464,0.001184,0.000384,0.915650
0.415681,0.017536,0.202784,0.005280,0.048545,0.000800,0.199040,0.002496,0.001152,0.000384,0.901186
0.416674,0.017760,0.202816,0.005280,0.047744,0.000768,0.205601,0.002400,0.001248,0.000384,0.908963
0.416353,0.017825,0.202272,0.005472,0.048384,0.000800,0.205569,0.002272,0.001248,0.000576,0.908195
0.431169,0.017664,0.202049,0.004896,0.048576,0.000800,0.196513,0.002464,0.001152,0.000416,0.913699
0.415649,0.017536,0.202689,0.005312,0.047904,0.000768,0.207360,0.002400,0.001408,0.000416,0.908898
0.415489,0.017760,0.203233,0.005312,0.047904,0.000768,0.204672,0.002208,0.001632,0.000448,0.907106
0.418209,0.017696,0.222592,0.005024,0.048033,0.000800,0.199936,0.002560,0.001248,0.000608,0.925122
0.416162,0.017792,0.202944,0.005248,0.048384,0.000800,0.195937,0.002464,0.001536,0.000384,0.900419
0.416513,0.017729,0.203072,0.005280,0.047840,0.000800,0.196961,0.002496,0.001472,0.000416,0.900547
0.417217,0.017600,0.202657,0.005088,0.048256,0.000864,0.204545,0.002400,0.001152,0.000416,0.908259
0.416289,0.017824,0.202785,0.005280,0.048416,0.000800,0.204192,0.002816,0.001184,0.000384,0.907842
0.415777,0.017856,0.204289,0.004800,0.048256,0.000832,0.204384,0.002784,0.001216,0.000416,0.909250
0.416769,0.017568,0.205728,0.005248,0.047649,0.000800,0.190816,0.002272,0.001120,0.000608,0.896610
0.432642,0.017664,0.202880,0.004832,0.047968,0.000576,0.209921,0.002432,0.001440,0.000384,0.928867
0.415489,0.017536,0.202657,0.005056,0.047744,0.000800,0.191361,0.002272,0.001440,0.000416,0.892451
0.416481,0.017600,0.202881,0.004832,0.048256,0.000768,0.193728,0.002080,0.001440,0.000416,0.896675
0.416801,0.017568,0.202977,0.005312,0.048352,0.000800,0.230496,0.002656,0.001280,0.000576,0.934914
0.416033,0.017600,0.202624,0.004864,0.048001,0.000832,0.233696,0.002624,0.001536,0.000384,0.936994
0.417890,0.017728,0.202528,0.004800,0.047744,0.000832,0.215361,0.002208,0.001248,0.000576,0.919139
0.416834,0.017600,0.202464,0.005024,0.048192,0.000800,0.208929,0.002208,0.001536,0.000416,0.912003
0.433153,0.017952,0.203201,0.005280,0.048256,0.000768,0.202977,0.002336,0.001472,0.000352,0.923619
0.415809,0.017632,0.202369,0.004992,0.048448,0.000736,0.217345,0.002304,0.001440,0.000384,0.919203
0.416097,0.017568,0.204161,0.005216,0.048064,0.000576,0.217920,0.002336,0.001152,0.000384,0.921442
0.416385,0.017664,0.202528,0.004864,0.066401,0.000640,0.211360,0.002400,0.001152,0.000384,0.932674
0.416481,0.017760,0.202528,0.004864,0.048385,0.000800,0.210784,0.002208,0.001184,0.000384,0.912994
0.416162,0.017728,0.202816,0.005280,0.047648,0.000800,0.197569,0.002496,0.001472,0.000416,0.900579
0.416321,0.017984,0.203425,0.005312,0.047680,0.000768,0.190273,0.002400,0.001440,0.000416,0.893667
0.416897,0.017536,0.202561,0.004864,0.048640,0.000832,0.199361,0.002656,0.001312,0.000384,0.904003
0.416801,0.017760,0.202657,0.005248,0.048512,0.000832,0.203584,0.002624,0.001248,0.000416,0.907650
0.417217,0.017760,0.202689,0.004992,0.047872,0.000576,0.205088,0.002272,0.001216,0.000416,0.908546
0.415873,0.017600,0.220928,0.005376,0.047937,0.000832,0.203840,0.002304,0.001120,0.000384,0.924290
0.416418,0.017664,0.202816,0.005280,0.048352,0.001056,0.192321,0.002592,0.001216,0.000416,0.895939
0.416225,0.017760,0.202657,0.005248,0.047872,0.000832,0.209089,0.002432,0.001472,0.000416,0.911651
0.416801,0.017696,0.202209,0.005280,0.048416,0.000800,0.206465,0.002528,0.001472,0.000416,0.910019
0.416545,0.017440,0.202305,0.005056,0.048256,0.000768,0.207776,0.002368,0.001504,0.000384,0.910338
0.418081,0.017664,0.202400,0.005280,0.048417,0.000576,0.210304,0.002240,0.001440,0.000384,0.914530
0.416450,0.017984,0.202528,0.005344,0.048384,0.000800,0.195233,0.002368,0.001536,0.000384,0.899043
0.436321,0.017504,0.202593,0.005344,0.048480,0.000768,0.196001,0.002336,0.001280,0.000416,0.920259
0.416033,0.017664,0.202657,0.004864,0.048096,0.000800,0.188417,0.002592,0.001216,0.000416,0.890723
0.416129,0.017600,0.202881,0.004800,0.048128,0.000576,0.197600,0.002240,0.001216,0.000416,0.899554
0.416481,0.017536,0.202400,0.005248,0.048257,0.000864,0.192320,0.002080,0.017664,0.000800,0.912738
0.416578,0.017536,0.202688,0.005280,0.047936,0.000576,0.196769,0.002432,0.001344,0.000384,0.899267
0.416513,0.017696,0.202817,0.004928,0.048800,0.000800,0.187265,0.002208,0.001280,0.000384,0.890083
0.416449,0.017728,0.202497,0.004832,0.048224,0.000768,0.189312,0.002208,0.001248,0.000416,0.891170
0.434529,0.017600,0.202624,0.005312,0.047937,0.000800,0.191488,0.002336,0.001280,0.000416,0.911810
0.416162,0.017440,0.202368,0.005312,0.048608,0.000576,0.193089,0.002144,0.001216,0.000384,0.894947
0.415649,0.017792,0.202657,0.004896,0.048064,0.000576,0.187905,0.002176,0.001248,0.000384,0.888579
0.416513,0.017664,0.202433,0.004800,0.048416,0.000864,0.224001,0.002720,0.001280,0.000608,0.928611
0.416097,0.017632,0.202433,0.004832,0.048064,0.000768,0.193184,0.002656,0.001152,0.000384,0.895266
0.416545,0.017568,0.202304,0.005056,0.047745,0.000800,0.196672,0.002336,0.001152,0.000416,0.898402
0.416578,0.017504,0.202016,0.005280,0.047904,0.000576,0.193889,0.002688,0.001440,0.000384,0.895619
0.434241,0.017760,0.203489,0.004832,0.048288,0.000832,0.193569,0.002144,0.001440,0.000416,0.914819
0.416097,0.017760,0.202081,0.005248,0.048032,0.000832,0.190784,0.002272,0.001472,0.000416,0.892610
0.416161,0.017472,0.203105,0.004768,0.048224,0.000800,0.195136,0.002112,0.001216,0.000416,0.897250
0.415042,0.017536,0.202144,0.005312,0.047936,0.000864,0.245121,0.003264,0.001216,0.000384,0.946563
0.415938,0.017536,0.202304,0.005216,0.047872,0.000576,0.186657,0.002272,0.001248,0.000384,0.887811
0.416545,0.017568,0.203489,0.004896,0.047616,0.000576,0.198497,0.002176,0.001216,0.000384,0.900515
0.415841,0.017664,0.202817,0.005280,0.047872,0.000832,0.193888,0.002272,0.001184,0.000416,0.896770
