Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.665377,0.005376,0.047904,0.001024,0.013440,0.000384,0.001472,0.001376,0.000352,1.743329
1.756865,0.005440,0.048480,0.001024,0.013472,0.000384,0.001376,0.001024,0.000384,1.836289
1.684961,0.005344,0.048640,0.000864,0.013408,0.000384,0.001440,0.001120,0.000416,1.763169
1.739137,0.005376,0.048640,0.000832,0.013440,0.000352,0.001440,0.001088,0.000384,1.817345
1.668065,0.005376,0.049024,0.000864,0.013472,0.000416,0.001376,0.001376,0.000384,1.747233
1.710625,0.005248,0.048192,0.000800,0.013760,0.000416,0.001504,0.001408,0.000416,1.789121
1.696929,0.005216,0.047680,0.000896,0.013408,0.000384,0.001472,0.001184,0.000416,1.774017
1.695457,0.005312,0.047776,0.000896,0.013440,0.000384,0.001440,0.001408,0.000384,1.773345
1.664577,0.005184,0.047680,0.000832,0.013408,0.000416,0.001472,0.001312,0.000416,1.742017
1.693121,0.005408,0.047776,0.000864,0.013600,0.000416,0.001376,0.001344,0.000384,1.771265
1.664897,0.005248,0.047680,0.001024,0.013568,0.000384,0.001472,0.001184,0.000352,1.742465
1.709089,0.005248,0.047680,0.001024,0.013472,0.000416,0.001696,0.001024,0.000352,1.787393
1.669697,0.005440,0.048800,0.000832,0.013856,0.000320,0.001824,0.001120,0.000448,1.749217
1.692545,0.005440,0.048544,0.000864,0.013408,0.000416,0.001440,0.001152,0.000352,1.770689
1.673025,0.005536,0.048704,0.001088,0.013664,0.000384,0.001440,0.001152,0.000416,1.752481
1.721345,0.005600,0.048896,0.000864,0.013408,0.000352,0.001408,0.001184,0.000384,1.800385
1.674145,0.005472,0.049024,0.000864,0.013664,0.000352,0.001472,0.001024,0.000384,1.752961
1.732769,0.005664,0.048736,0.001024,0.013440,0.000320,0.001440,0.001024,0.000384,1.811745
1.699777,0.005760,0.048896,0.001088,0.013536,0.000384,0.001408,0.001184,0.000448,1.779393
1.686593,0.005344,0.048864,0.000832,0.013600,0.000352,0.001440,0.001536,0.000384,1.766081
1.687265,0.005312,0.048416,0.001088,0.013600,0.000352,0.001440,0.001344,0.000384,1.766049
1.713825,0.005472,0.048672,0.000896,0.013568,0.000352,0.001472,0.001152,0.000384,1.793281
1.685633,0.005632,0.048416,0.000864,0.013729,0.000384,0.001504,0.001120,0.000384,1.764546
1.707521,0.005696,0.049184,0.000832,0.013664,0.000352,0.001728,0.001152,0.000384,1.787681
1.677217,0.005504,0.049024,0.000864,0.013568,0.000320,0.001472,0.001120,0.000416,1.756577
1.757601,0.005760,0.048864,0.001056,0.014208,0.000320,0.001696,0.001088,0.000352,1.837601
1.685505,0.005440,0.048672,0.001088,0.013632,0.000352,0.001408,0.001472,0.000352,1.765185
1.709441,0.005696,0.049344,0.001056,0.013632,0.000384,0.001504,0.001120,0.000384,1.789057
1.687041,0.005472,0.048576,0.000864,0.013760,0.000352,0.001440,0.001472,0.000384,1.766465
1.707073,0.005536,0.048512,0.001120,0.013664,0.000416,0.001504,0.001152,0.000352,1.786241
1.707841,0.005376,0.048896,0.001056,0.014560,0.000384,0.001536,0.001184,0.000352,1.788769
1.677473,0.005568,0.049280,0.001056,0.014176,0.000416,0.001696,0.001216,0.000416,1.758017
1.673985,0.005536,0.048256,0.001120,0.014144,0.000384,0.001632,0.001120,0.000384,1.753057
1.678433,0.005248,0.048864,0.000832,0.013632,0.000352,0.001472,0.001088,0.000384,1.757057
1.673921,0.005472,0.048896,0.000864,0.013664,0.000352,0.001376,0.001152,0.000416,1.752993
1.675682,0.005504,0.048800,0.000832,0.013920,0.000416,0.001536,0.001376,0.000352,1.754946
1.710401,0.005568,0.048096,0.000896,0.029568,0.000672,0.001536,0.001376,0.000352,1.805729
1.699841,0.005760,0.049088,0.000832,0.013440,0.000352,0.001408,0.001152,0.000416,1.778785
1.747361,0.008896,0.048416,0.000832,0.013376,0.000352,0.001536,0.001472,0.000384,1.829697
1.705153,0.005408,0.048768,0.000992,0.013504,0.000352,0.001440,0.001440,0.000352,1.783841
1.760961,0.005472,0.048416,0.000832,0.013440,0.000352,0.001408,0.001472,0.000384,1.839745
1.693313,0.005568,0.048992,0.000896,0.013408,0.000384,0.001504,0.001408,0.000384,1.771969
1.694113,0.005568,0.049024,0.000608,0.013760,0.000352,0.001536,0.000928,0.000416,1.772161
1.674241,0.006688,0.048928,0.000832,0.013728,0.000416,0.001440,0.001024,0.000352,1.754145
1.719809,0.005280,0.048832,0.000864,0.013408,0.000320,0.001440,0.001120,0.000384,1.797569
1.658337,0.005152,0.048928,0.000832,0.013824,0.000384,0.001376,0.001248,0.000352,1.736385
1.708386,0.005280,0.048288,0.000832,0.013408,0.000384,0.001376,0.001344,0.000416,1.785698
1.660129,0.005376,0.047776,0.001120,0.013440,0.000384,0.001504,0.001120,0.000384,1.736961
1.726241,0.005376,0.047744,0.000928,0.013408,0.000416,0.001344,0.000992,0.000384,1.803297
1.689665,0.005249,0.048064,0.000832,0.013472,0.000352,0.001408,0.000896,0.000384,1.766018
1.696930,0.005280,0.047552,0.001088,0.013408,0.000416,0.001440,0.001440,0.000352,1.774754
1.669954,0.005376,0.048384,0.000928,0.013440,0.000320,0.001408,0.000928,0.000448,1.746658
1.703266,0.005216,0.048096,0.000832,0.013408,0.000352,0.001472,0.001376,0.000384,1.780482
1.655394,0.005216,0.048256,0.000864,0.013376,0.000384,0.001504,0.001440,0.000384,1.733058
1.721218,0.005440,0.048480,0.000800,0.013408,0.000352,0.001440,0.001024,0.000384,1.798338
1.673825,0.005568,0.048576,0.000864,0.013472,0.000352,0.001472,0.000928,0.000448,1.751361
1.706945,0.007520,0.048992,0.000864,0.013312,0.000320,0.001408,0.000896,0.000416,1.786721
1.663457,0.005216,0.049472,0.000800,0.013376,0.000352,0.001472,0.000960,0.000384,1.741473
1.754625,0.005504,0.048512,0.000832,0.013728,0.000352,0.001504,0.001088,0.000352,1.833601
1.673281,0.005600,0.048320,0.001088,0.013536,0.000352,0.001472,0.001120,0.000352,1.751841
1.712578,0.005568,0.049152,0.000832,0.013440,0.000352,0.001440,0.001152,0.000352,1.792578
1.682689,0.005632,0.049152,0.000992,0.013376,0.000384,0.001472,0.001280,0.000352,1.762145
1.704738,0.005472,0.048704,0.000896,0.014016,0.000384,0.001440,0.001184,0.000384,1.784354
1.671585,0.005312,0.048480,0.001024,0.013344,0.000384,0.001472,0.001120,0.000416,1.750209
1.698241,0.005600,0.048384,0.000896,0.013377,0.000384,0.001504,0.001088,0.000384,1.777090
1.679617,0.005408,0.048800,0.000928,0.013504,0.000352,0.001376,0.001440,0.000416,1.758593
1.758593,0.005504,0.048224,0.000896,0.013408,0.000352,0.001408,0.001088,0.000416,1.836513
1.748929,0.006048,0.050752,0.000864,0.013984,0.000384,0.001824,0.002464,0.000736,1.835297
1.694305,0.005792,0.050081,0.000864,0.014752,0.000352,0.001792,0.001856,0.000384,1.777538
1.707169,0.005696,0.049344,0.000864,0.014144,0.000352,0.001824,0.001568,0.000608,1.788897
1.721537,0.005536,0.049024,0.000832,0.014432,0.000320,0.001824,0.001856,0.000608,1.803745
1.708353,0.005600,0.049056,0.000832,0.013792,0.000352,0.001760,0.001376,0.000608,1.788673
1.725793,0.005856,0.048896,0.000896,0.013760,0.000384,0.001760,0.001312,0.000352,1.806145
1.685153,0.005664,0.048608,0.000864,0.013728,0.000352,0.001792,0.001440,0.000416,1.765281
1.761601,0.005824,0.049248,0.000864,0.013856,0.000320,0.001824,0.001152,0.000384,1.842913
1.672289,0.005504,0.049152,0.000832,0.013792,0.000352,0.001728,0.001152,0.000320,1.752705
1.704609,0.005632,0.049312,0.000896,0.014368,0.000352,0.001824,0.001152,0.000384,1.785345
1.696033,0.005536,0.049440,0.000864,0.014560,0.000352,0.001504,0.001344,0.000352,1.776801
1.732129,0.005440,0.048768,0.000832,0.013728,0.000352,0.001536,0.001152,0.000384,1.811649
1.689377,0.005792,0.049728,0.001056,0.014240,0.000416,0.001568,0.001184,0.000384,1.771201
1.685889,0.005536,0.049248,0.000896,0.013728,0.000352,0.001536,0.001152,0.000384,1.765377
1.670465,0.005568,0.049856,0.000832,0.013696,0.000416,0.001536,0.001184,0.000384,1.750849
1.709857,0.005600,0.048576,0.000864,0.013536,0.000352,0.001536,0.001216,0.000384,1.788929
1.711425,0.005504,0.048992,0.001088,0.014144,0.000352,0.001792,0.001440,0.000416,1.792129
1.691233,0.005504,0.049088,0.000896,0.013888,0.000384,0.001824,0.001184,0.000384,1.771041
1.675041,0.005440,0.049056,0.000832,0.013440,0.000320,0.001664,0.001248,0.000384,1.754273
1.695713,0.005376,0.048384,0.000864,0.013504,0.000320,0.001504,0.001184,0.000352,1.774081
1.701121,0.005472,0.048288,0.000832,0.013632,0.000384,0.001504,0.001344,0.000416,1.780385
1.745281,0.005568,0.048512,0.000864,0.013504,0.000384,0.001504,0.001152,0.000416,1.823521
1.685378,0.005504,0.049248,0.001024,0.014272,0.000352,0.001472,0.001120,0.000352,1.766114
1.708161,0.005504,0.048736,0.000896,0.013632,0.000352,0.001536,0.001568,0.000352,1.787617
1.676129,0.005280,0.048672,0.000896,0.013440,0.000352,0.001536,0.001184,0.000352,1.755009
1.736673,0.005280,0.049152,0.000832,0.013472,0.000352,0.001536,0.001376,0.000384,1.815969
1.676609,0.005248,0.049120,0.000864,0.014080,0.000352,0.001440,0.001408,0.000384,1.756481
1.697633,0.005664,0.049057,0.000800,0.013696,0.000384,0.001472,0.001472,0.000416,1.777282
1.704993,0.007360,0.048672,0.000864,0.013824,0.000384,0.001440,0.001440,0.000416,1.786305
1.713825,0.005824,0.049504,0.000928,0.013504,0.000384,0.001472,0.001120,0.000352,1.793569
1.676833,0.008032,0.049088,0.001088,0.013920,0.000352,0.001536,0.001216,0.000384,1.759777
1.696961,0.005568,0.048672,0.000864,0.013728,0.000384,0.001568,0.001440,0.000384,1.776321
1.715489,0.005568,0.049024,0.000832,0.013536,0.000416,0.001504,0.001152,0.000352,1.795201
1.690433,0.005568,0.049088,0.001120,0.013920,0.000320,0.001504,0.001216,0.000352,1.770465
1.690401,0.005536,0.049504,0.000864,0.013600,0.000384,0.001504,0.001184,0.000384,1.770369
1.671233,0.005664,0.048960,0.000896,0.013920,0.000352,0.001632,0.001312,0.000352,1.751137
1.669313,0.005568,0.048992,0.000896,0.014464,0.000416,0.001536,0.001504,0.000352,1.750241
1.678753,0.005472,0.049088,0.000864,0.014336,0.000480,0.001440,0.001216,0.000352,1.759073
1.688098,0.007392,0.049408,0.000864,0.013536,0.000384,0.001472,0.001504,0.000672,1.789538
1.653953,0.005344,0.048992,0.000864,0.013504,0.000384,0.001440,0.001504,0.000416,1.733409
1.684321,0.005504,0.048864,0.000832,0.031392,0.000768,0.001504,0.001312,0.000384,1.782145
1.692226,0.005344,0.049568,0.000832,0.013600,0.000384,0.001472,0.001184,0.000384,1.771618
1.683873,0.005952,0.067520,0.000928,0.013568,0.000416,0.001472,0.001472,0.000416,1.783681
1.676865,0.005536,0.050912,0.000832,0.013760,0.000352,0.001408,0.001216,0.000384,1.758337
1.705186,0.006912,0.048608,0.000864,0.013632,0.000384,0.001536,0.001280,0.000384,1.786050
1.681697,0.008224,0.049248,0.001056,0.013696,0.000352,0.001472,0.001600,0.000384,1.764641
1.741121,0.005600,0.048480,0.000992,0.013856,0.000352,0.001440,0.001312,0.000384,1.820481
1.682082,0.005600,0.048960,0.000864,0.014016,0.000352,0.001568,0.001248,0.000416,1.762018
1.737025,0.005632,0.048864,0.000864,0.014144,0.000352,0.001600,0.001504,0.000384,1.817185
1.674849,0.005504,0.049248,0.000928,0.013696,0.000384,0.001504,0.001216,0.000352,1.754433
1.711106,0.005472,0.049216,0.000896,0.013536,0.000352,0.001472,0.001536,0.000352,1.791138
1.699041,0.005440,0.048768,0.000832,0.013792,0.000352,0.001472,0.001472,0.000416,1.778369
1.707969,0.005504,0.049120,0.000832,0.013536,0.000384,0.001664,0.001472,0.000384,1.788257
1.672801,0.005376,0.049088,0.000864,0.013504,0.000352,0.001536,0.001280,0.000384,1.752161
1.692161,0.005472,0.048896,0.000896,0.013696,0.000384,0.001536,0.001152,0.000384,1.771969
1.700289,0.005408,0.049184,0.000832,0.013696,0.000384,0.001536,0.001472,0.000384,1.780321
1.739809,0.005600,0.048800,0.000864,0.013504,0.000320,0.001600,0.001408,0.000352,1.819521
1.700097,0.005536,0.049216,0.000832,0.013792,0.000352,0.001504,0.001184,0.000352,1.779937
1.738945,0.005568,0.048768,0.000864,0.013856,0.000352,0.001536,0.001216,0.000320,1.818145
1.667330,0.005440,0.049216,0.000864,0.013536,0.000352,0.001568,0.001248,0.000416,1.746914
1.703329,0.005408,0.049312,0.000832,0.013600,0.000352,0.001536,0.001184,0.000384,1.782529
1.697697,0.005472,0.048576,0.000896,0.013760,0.000352,0.001536,0.001216,0.000384,1.776641
1.755585,0.005536,0.049216,0.000800,0.013408,0.000352,0.001536,0.001184,0.000384,1.835361
1.680257,0.005600,0.049248,0.000928,0.013536,0.000352,0.001408,0.001216,0.000416,1.760065
1.729505,0.007808,0.050720,0.000832,0.013632,0.000384,0.001440,0.001184,0.000416,1.813345
1.715905,0.005408,0.049152,0.000864,0.013568,0.000352,0.001536,0.001152,0.000352,1.795553
1.725377,0.005504,0.049184,0.000896,0.013440,0.000416,0.001472,0.001248,0.000352,1.805153
1.710913,0.005536,0.048769,0.000896,0.013856,0.000320,0.001440,0.001280,0.000416,1.791298
1.748897,0.005632,0.048544,0.000832,0.013856,0.000352,0.001536,0.001248,0.000384,1.828257
1.669442,0.005568,0.048576,0.000864,0.013888,0.000352,0.001472,0.001504,0.000384,1.748802
1.696737,0.005472,0.048672,0.000928,0.013696,0.000384,0.001472,0.001120,0.000416,1.775713
1.683905,0.005536,0.048864,0.000864,0.013472,0.000320,0.001472,0.001664,0.000448,1.763937
1.703233,0.005536,0.048800,0.000928,0.013504,0.000416,0.001472,0.001152,0.000416,1.782401
1.694529,0.005440,0.049312,0.000928,0.013856,0.000352,0.001440,0.001216,0.000416,1.774369
1.707553,0.005376,0.048736,0.000864,0.013824,0.000352,0.001472,0.001216,0.000352,1.786689
1.702849,0.007584,0.048832,0.000864,0.013472,0.000384,0.001504,0.001152,0.000384,1.784257
1.696033,0.008192,0.048704,0.001056,0.013632,0.000352,0.001440,0.001152,0.000352,1.778497
1.679553,0.005504,0.049248,0.000832,0.013600,0.000320,0.001472,0.001152,0.000352,1.759009
1.707041,0.005504,0.048544,0.000864,0.013600,0.000416,0.001408,0.001472,0.000384,1.786113
1.701313,0.005472,0.048992,0.000832,0.013504,0.000384,0.001504,0.001120,0.000384,1.780769
1.679073,0.005536,0.050432,0.000896,0.013568,0.000352,0.001504,0.001216,0.000384,1.759745
1.700962,0.005472,0.048992,0.000896,0.013408,0.000352,0.001408,0.001248,0.000384,1.780578
1.728865,0.005440,0.049184,0.000864,0.013952,0.000352,0.001536,0.001280,0.000384,1.808545
1.684353,0.005408,0.048768,0.000864,0.013632,0.000384,0.001440,0.001248,0.000384,1.763361
1.704993,0.005280,0.048672,0.000960,0.013536,0.000352,0.001440,0.001216,0.000384,1.783745
1.693985,0.005344,0.048896,0.000864,0.013440,0.000352,0.001504,0.001216,0.000384,1.773281
1.740930,0.005376,0.049184,0.000864,0.013888,0.000384,0.001536,0.001184,0.000352,1.820194
1.691201,0.005568,0.048992,0.000864,0.013920,0.000352,0.001472,0.001248,0.000320,1.771329
1.711521,0.005664,0.049024,0.000864,0.013600,0.000384,0.001536,0.001216,0.000384,1.790689
1.681793,0.005504,0.048928,0.001056,0.014208,0.000384,0.002048,0.001216,0.000352,1.762817
1.684482,0.005536,0.048512,0.000896,0.013600,0.000320,0.001568,0.001248,0.000352,1.763202
1.675809,0.005856,0.049504,0.000864,0.013472,0.000384,0.001536,0.001120,0.000352,1.756321
1.686305,0.005568,0.048768,0.000896,0.013728,0.000352,0.001536,0.001344,0.000352,1.765697
1.686017,0.005760,0.048992,0.000896,0.013664,0.000352,0.001504,0.001248,0.000416,1.765697
1.662881,0.005536,0.048928,0.000928,0.013440,0.000384,0.001504,0.001184,0.000416,1.741857
1.698881,0.005440,0.048288,0.000896,0.013408,0.000352,0.001472,0.001120,0.000416,1.777249
1.662913,0.005440,0.049217,0.001024,0.013664,0.000416,0.001504,0.001184,0.000352,1.742082
1.676449,0.005312,0.048896,0.001024,0.013504,0.000416,0.001504,0.001184,0.000384,1.755681
1.699137,0.005408,0.048992,0.001024,0.013696,0.000384,0.001504,0.001536,0.000352,1.779009
1.657985,0.005408,0.048320,0.000864,0.013536,0.000384,0.001504,0.001472,0.000384,1.736417
1.663105,0.005408,0.048256,0.001024,0.013856,0.000416,0.001440,0.001504,0.000416,1.741953
1.713729,0.005408,0.048352,0.001056,0.014369,0.000416,0.001504,0.001504,0.000448,1.794466
1.692225,0.005312,0.048832,0.000928,0.013600,0.000384,0.001376,0.001536,0.000384,1.771809
1.680609,0.005216,0.048800,0.000832,0.013536,0.000352,0.001376,0.001504,0.000384,1.759713
1.686241,0.005408,0.049152,0.000864,0.013664,0.000352,0.001568,0.001248,0.000384,1.766113
1.708802,0.005760,0.072352,0.000864,0.013888,0.000608,0.001504,0.001216,0.000384,1.813410
1.669505,0.005248,0.049280,0.000928,0.013504,0.000416,0.001408,0.001248,0.000416,1.749185
1.747873,0.005888,0.050080,0.000896,0.013856,0.000384,0.001760,0.001952,0.000672,1.834145
1.713249,0.006912,0.050208,0.000864,0.014016,0.000352,0.001728,0.001376,0.000576,1.796865
1.744641,0.005600,0.049760,0.000864,0.013856,0.000352,0.001728,0.001216,0.000352,1.825825
1.704353,0.005504,0.049249,0.000896,0.014560,0.000352,0.001696,0.001280,0.000384,1.785378
1.748673,0.005504,0.049216,0.000864,0.014592,0.000384,0.001600,0.001472,0.000384,1.830401
1.684289,0.005440,0.048928,0.000864,0.014176,0.000352,0.001472,0.001440,0.000416,1.764161
1.727842,0.005664,0.048704,0.000864,0.014080,0.000416,0.001472,0.001184,0.000416,1.808130
1.681313,0.005600,0.048800,0.000832,0.014272,0.000384,0.001472,0.001280,0.000352,1.762049
1.706945,0.005536,0.049216,0.000864,0.013632,0.000352,0.001472,0.001216,0.000384,1.786401
1.665857,0.005504,0.049344,0.000864,0.014144,0.000416,0.001472,0.001312,0.000352,1.746657
1.702305,0.005760,0.049344,0.000864,0.013824,0.000352,0.001504,0.001120,0.000352,1.782785
1.707009,0.005504,0.049216,0.000896,0.014016,0.000384,0.001504,0.001472,0.000384,1.787745
1.705505,0.005440,0.048608,0.000832,0.013728,0.000352,0.001440,0.001216,0.000384,1.784417
1.681761,0.005472,0.049408,0.000864,0.013856,0.000352,0.001760,0.001376,0.000416,1.762881
1.718433,0.005536,0.049344,0.000864,0.013824,0.000352,0.001504,0.001472,0.000416,1.799105
1.688737,0.005728,0.049408,0.000864,0.014560,0.000384,0.001664,0.001536,0.000384,1.770529
1.723842,0.005664,0.049824,0.001024,0.013888,0.000352,0.001792,0.001472,0.000352,1.805218
1.677474,0.005408,0.049792,0.000864,0.013824,0.000352,0.001728,0.001408,0.000352,1.758114
1.718273,0.005632,0.049216,0.000832,0.014592,0.000352,0.001632,0.001312,0.000416,1.799297
1.676897,0.005728,0.049696,0.000832,0.014496,0.000384,0.001568,0.001120,0.000384,1.758369
1.725921,0.005568,0.049632,0.000864,0.013856,0.000352,0.001824,0.001344,0.000352,1.806945
1.711425,0.005536,0.049088,0.000864,0.013728,0.000352,0.001824,0.001184,0.000352,1.791777
1.737730,0.005472,0.049504,0.000864,0.013888,0.000384,0.001792,0.001088,0.000320,1.818242
1.670465,0.005568,0.049504,0.000896,0.013984,0.000352,0.001696,0.001120,0.000352,1.751745
1.735874,0.005920,0.049696,0.000832,0.013888,0.000320,0.001632,0.001152,0.000320,1.816770
1.676769,0.005792,0.049280,0.000928,0.013792,0.000352,0.001792,0.001120,0.000352,1.757249
1.708545,0.005440,0.049632,0.000864,0.013888,0.000320,0.001664,0.001152,0.000352,1.789377
1.681153,0.005600,0.049056,0.000864,0.014080,0.000384,0.001664,0.001408,0.000608,1.762209
1.749697,0.005568,0.048928,0.000832,0.014176,0.000384,0.001568,0.001376,0.000384,1.829889
1.678625,0.005472,0.048832,0.000832,0.013888,0.000352,0.001632,0.001440,0.000416,1.758241
1.717665,0.005408,0.049248,0.000864,0.013920,0.000384,0.001568,0.001152,0.000416,1.797569
1.710370,0.005472,0.049728,0.000864,0.013696,0.000352,0.001696,0.001472,0.000384,1.791554
1.717153,0.006368,0.049504,0.000896,0.013409,0.000384,0.001760,0.001184,0.000352,1.798242
1.690753,0.005760,0.049664,0.001056,0.013696,0.000352,0.001792,0.001184,0.000352,1.772481
1.723777,0.005632,0.049792,0.000896,0.013633,0.000352,0.001728,0.001408,0.000320,1.804962
1.681217,0.005376,0.048800,0.000864,0.014432,0.000288,0.001824,0.001568,0.000320,1.762113
1.710913,0.005664,0.048704,0.000864,0.014112,0.000320,0.001600,0.001152,0.000384,1.790369
1.673889,0.006144,0.049664,0.000864,0.013856,0.000352,0.001760,0.001184,0.000352,1.755393
1.681281,0.005440,0.049408,0.000896,0.013856,0.000320,0.001760,0.001216,0.000576,1.761377
1.716257,0.005664,0.049344,0.000864,0.014624,0.000352,0.001856,0.001184,0.000608,1.797473
1.687681,0.005376,0.049344,0.000960,0.014784,0.000384,0.001792,0.001600,0.000384,1.769217
1.688417,0.005440,0.049312,0.000832,0.037472,0.000768,0.001824,0.001344,0.000640,1.793569
1.720129,0.005632,0.049088,0.000832,0.013728,0.000416,0.001632,0.001216,0.000384,1.799521
1.707809,0.005504,0.049344,0.000928,0.014464,0.000384,0.001632,0.001600,0.000416,1.790209
1.689122,0.005728,0.049440,0.000864,0.013952,0.000352,0.001760,0.001152,0.000576,1.769730
1.759393,0.005632,0.048608,0.000832,0.014080,0.000352,0.001696,0.001408,0.000416,1.839745
1.705057,0.005600,0.048928,0.001088,0.013888,0.000352,0.001568,0.001408,0.000384,1.785089
1.710273,0.005696,0.049792,0.000864,0.013792,0.000352,0.001728,0.001280,0.000352,1.791105
1.705473,0.005440,0.050560,0.001056,0.014272,0.000352,0.001504,0.001152,0.000320,1.786849
1.746785,0.005568,0.050048,0.000864,0.013856,0.000320,0.001696,0.001184,0.000320,1.827745
1.685793,0.005472,0.049984,0.000896,0.013888,0.000352,0.001824,0.001504,0.000384,1.767265
1.753122,0.005568,0.049664,0.001056,0.013792,0.000448,0.001536,0.001120,0.000320,1.833762
1.714913,0.005473,0.049760,0.000896,0.014144,0.000352,0.001472,0.001152,0.000384,1.795522
1.761377,0.005696,0.050176,0.001056,0.014976,0.000416,0.001632,0.001216,0.000384,1.844417
1.684257,0.005440,0.049792,0.000864,0.014080,0.000384,0.001664,0.001248,0.000384,1.764737
1.706977,0.005696,0.049280,0.000832,0.013792,0.000352,0.001408,0.001152,0.000352,1.786945
1.692961,0.005440,0.049696,0.000864,0.013632,0.000352,0.001408,0.001120,0.000384,1.773153
1.710497,0.005536,0.049472,0.000864,0.014144,0.000416,0.001856,0.001184,0.000416,1.791937
1.677858,0.005472,0.049376,0.000832,0.013856,0.000416,0.001664,0.001344,0.000384,1.758274
1.744033,0.005600,0.049600,0.001056,0.014272,0.000416,0.001888,0.001152,0.000384,1.825505
1.684513,0.005632,0.049600,0.000832,0.013696,0.000352,0.001856,0.001184,0.000416,1.765089
1.741313,0.005568,0.049280,0.000832,0.013568,0.000352,0.001632,0.001408,0.000352,1.821185
1.715010,0.005792,0.050496,0.001120,0.014304,0.000352,0.001792,0.001504,0.000576,1.799554
1.699873,0.005632,0.049888,0.000864,0.013792,0.000384,0.001376,0.001184,0.000352,1.780449
1.669281,0.005536,0.048864,0.000864,0.013696,0.000384,0.001728,0.000960,0.000352,1.749569
1.720001,0.005536,0.048768,0.000896,0.014624,0.000384,0.001504,0.001056,0.000352,1.799553
1.678594,0.005504,0.048864,0.000896,0.014144,0.000384,0.001504,0.001312,0.000416,1.759330
1.743521,0.005728,0.049376,0.000896,0.014080,0.000384,0.001536,0.001152,0.000384,1.823649
1.671553,0.005408,0.049504,0.000832,0.013696,0.000352,0.001504,0.001088,0.000352,1.751681
1.675713,0.005472,0.049024,0.001088,0.013792,0.000352,0.001504,0.001728,0.000384,1.755457
1.667714,0.005536,0.049984,0.000864,0.013760,0.000576,0.001440,0.001120,0.000384,1.748802
1.743233,0.005600,0.048608,0.000896,0.013696,0.000352,0.001472,0.001312,0.000384,1.822369
1.700833,0.005312,0.050400,0.001088,0.013472,0.000416,0.001472,0.001184,0.000416,1.782145
1.719361,0.005408,0.048864,0.000832,0.013440,0.000320,0.001472,0.001376,0.000352,1.798177
1.703745,0.012096,0.049952,0.000896,0.013568,0.000384,0.001504,0.001440,0.000384,1.791809
1.737153,0.005568,0.048576,0.000864,0.013408,0.000384,0.001504,0.001440,0.000320,1.815585
1.712225,0.005696,0.048737,0.000896,0.013568,0.000384,0.001440,0.001536,0.000384,1.791810
1.698049,0.005536,0.048768,0.000864,0.013536,0.000352,0.001504,0.001216,0.000384,1.777025
1.680257,0.005600,0.048832,0.000864,0.013408,0.000384,0.001472,0.001152,0.000384,1.759809
1.680674,0.005728,0.049184,0.000864,0.013504,0.000352,0.001536,0.001184,0.000384,1.759810
1.673217,0.005696,0.048096,0.000864,0.013440,0.000352,0.001536,0.001280,0.000352,1.751809
1.656193,0.005504,0.048512,0.000864,0.013408,0.000352,0.001440,0.001408,0.000448,1.734529
1.671329,0.005440,0.048640,0.000896,0.013440,0.000384,0.001440,0.001440,0.000416,1.749729
1.682593,0.005824,0.048800,0.000864,0.013504,0.000320,0.001472,0.001056,0.000384,1.761377
1.652609,0.005440,0.048608,0.000864,0.013728,0.000352,0.001472,0.001024,0.000384,1.730913
1.666529,0.005472,0.048544,0.000864,0.013600,0.000320,0.001536,0.001248,0.000416,1.744801
1.713282,0.005280,0.048928,0.000896,0.014048,0.000352,0.001568,0.001216,0.000384,1.793186
1.662626,0.005440,0.048384,0.000832,0.013568,0.000384,0.001472,0.001344,0.000384,1.741250
1.673858,0.005408,0.048832,0.000864,0.013408,0.000320,0.001440,0.001376,0.000416,1.752930
1.672929,0.005472,0.049024,0.000832,0.013504,0.000384,0.001504,0.001344,0.000416,1.751905
1.678081,0.005472,0.048896,0.000864,0.013312,0.000352,0.001440,0.001376,0.000416,1.756705
1.673793,0.005632,0.048736,0.000896,0.013472,0.000384,0.001472,0.001280,0.000352,1.752577
1.681409,0.005536,0.048832,0.000896,0.013568,0.000352,0.001568,0.001600,0.000416,1.761505
1.694977,0.005408,0.049088,0.000864,0.013568,0.000352,0.001600,0.001472,0.000384,1.773889
1.693985,0.005440,0.049024,0.000864,0.013408,0.000384,0.001472,0.001312,0.000384,1.773153
1.676833,0.005504,0.048577,0.000800,0.013408,0.000384,0.001472,0.001248,0.000384,1.754722
1.662657,0.005472,0.049120,0.000928,0.013568,0.000416,0.001440,0.001152,0.000352,1.742017
1.692706,0.005536,0.048992,0.000896,0.014208,0.000352,0.001664,0.001120,0.000384,1.772226
1.682785,0.005440,0.067296,0.000896,0.014112,0.000352,0.001632,0.001536,0.000384,1.781665
1.691042,0.005760,0.048960,0.000864,0.013920,0.000352,0.001696,0.001792,0.000384,1.772002
1.703041,0.005536,0.048928,0.000832,0.013920,0.000320,0.001536,0.001216,0.000416,1.783265
1.692385,0.005536,0.048896,0.000896,0.014016,0.000384,0.001440,0.001088,0.000416,1.771521
1.751137,0.005504,0.049600,0.000864,0.014112,0.000576,0.001664,0.001152,0.000352,1.832161
1.702977,0.005376,0.049344,0.000896,0.013696,0.000352,0.001440,0.001376,0.000384,1.782433
