Layer[0],Layer[1],Layer[2],Layer[3],Layer[8],Layer[9],Layer[10],classifier
0.416417,0.017632,0.201857,0.004992,0.252097,0.001344,0.000416,0.901123
0.415649,0.017472,0.218529,0.005216,0.260480,0.001248,0.000480,0.925314
0.416002,0.017472,0.202240,0.005056,0.259169,0.001408,0.000480,0.909443
0.420993,0.017536,0.202209,0.005056,0.262273,0.001248,0.000448,0.916131
0.416609,0.017600,0.201985,0.005024,0.254048,0.001280,0.000416,0.903330
0.434017,0.017504,0.202368,0.004832,0.260481,0.001280,0.000448,0.927170
0.415457,0.018241,0.202080,0.004992,0.254305,0.001280,0.000512,0.902979
0.416193,0.017536,0.202049,0.004864,0.254561,0.001312,0.000480,0.902755
0.416417,0.017440,0.219969,0.005152,0.261344,0.001408,0.000480,0.929154
0.416354,0.017408,0.201920,0.004800,0.247745,0.001344,0.000416,0.895747
0.416609,0.017600,0.202145,0.005280,0.245793,0.001376,0.000480,0.895171
0.421793,0.017696,0.202273,0.004864,0.261504,0.001152,0.000480,0.915586
0.416865,0.017664,0.202528,0.005088,0.261185,0.001312,0.000448,0.912354
0.416289,0.017505,0.202240,0.004896,0.260417,0.001312,0.000448,0.909219
0.416449,0.017472,0.202177,0.004800,0.244513,0.001248,0.000512,0.893763
0.415809,0.017792,0.232705,0.005184,0.264128,0.001280,0.000480,0.944610
0.416225,0.017568,0.202144,0.004960,0.242657,0.001344,0.000416,0.891746
0.416321,0.017696,0.202465,0.004896,0.253985,0.001280,0.000416,0.903427
0.416449,0.017760,0.202209,0.005216,0.256640,0.001344,0.000448,0.906339
0.415777,0.017824,0.202080,0.004832,0.256737,0.001600,0.000544,0.906434
0.416098,0.020832,0.202336,0.005024,0.241057,0.001280,0.000416,0.894339
0.420257,0.017696,0.202625,0.004800,0.249057,0.001280,0.000416,0.902179
0.421537,0.017696,0.222241,0.005120,0.266976,0.001312,0.000448,0.943234
0.416514,0.017760,0.202496,0.004864,0.238337,0.001280,0.000448,0.887555
0.416577,0.017472,0.202529,0.004832,0.242945,0.001248,0.000512,0.892259
0.415873,0.017536,0.202465,0.005120,0.252512,0.001344,0.000512,0.901602
0.416129,0.017568,0.203040,0.005184,0.257377,0.001280,0.000480,0.907298
0.417313,0.017504,0.202689,0.004896,0.254465,0.001600,0.000480,0.905059
0.415457,0.017440,0.202145,0.004896,0.258688,0.001312,0.000448,0.906786
0.420673,0.032736,0.202816,0.005121,0.251264,0.001152,0.000384,0.921026
0.415266,0.017504,0.202336,0.005024,0.250337,0.001312,0.000448,0.897987
0.415169,0.017728,0.202241,0.005024,0.249313,0.001248,0.000448,0.896675
0.421217,0.017536,0.202721,0.004832,0.257568,0.001312,0.000416,0.912706
0.416258,0.017824,0.202208,0.005024,0.248033,0.001216,0.000480,0.897123
0.416417,0.017600,0.202241,0.005024,0.251681,0.001408,0.000448,0.901251
0.416385,0.017568,0.202497,0.004896,0.252320,0.001280,0.000480,0.901474
0.416898,0.017376,0.217216,0.005184,0.258049,0.001312,0.000416,0.922819
0.416257,0.017472,0.202369,0.005024,0.244417,0.001280,0.000448,0.893347
0.416161,0.017568,0.202081,0.005216,0.253952,0.001248,0.000416,0.903170
0.415713,0.017760,0.202528,0.005280,0.255105,0.001280,0.000320,0.904290
0.416513,0.017729,0.201984,0.004864,0.252833,0.001344,0.000416,0.901891
0.420481,0.017728,0.202241,0.005056,0.242081,0.001312,0.000448,0.895203
0.421121,0.017760,0.202592,0.005120,0.257473,0.001312,0.000448,0.913410
0.433474,0.019872,0.203040,0.004832,0.255009,0.001280,0.000480,0.924547
0.416001,0.017632,0.202529,0.005056,0.245249,0.001344,0.000448,0.894531
0.415617,0.017472,0.202465,0.005056,0.255840,0.001280,0.000448,0.904418
0.416706,0.017600,0.202848,0.005056,0.252257,0.001280,0.000448,0.902979
0.416737,0.017920,0.202081,0.005184,0.250689,0.001280,0.000416,0.900707
0.415809,0.017696,0.202625,0.005216,0.252960,0.001376,0.000416,0.902370
0.421025,0.017504,0.202336,0.004992,0.260961,0.001312,0.000320,0.914498
0.431074,0.017728,0.202336,0.005536,0.268129,0.001344,0.000416,0.932931
0.415873,0.017504,0.202273,0.004832,0.253761,0.001312,0.000512,0.902019
0.416257,0.017664,0.201857,0.004832,0.249120,0.001312,0.000416,0.898562
0.416577,0.017664,0.202080,0.005056,0.251105,0.001440,0.000448,0.900642
0.415969,0.017729,0.201696,0.005024,0.239329,0.001280,0.000416,0.887843
0.416385,0.017568,0.202625,0.004864,0.256384,0.001376,0.000448,0.905890
0.421153,0.017504,0.202016,0.005280,0.258401,0.001184,0.000448,0.912546
0.433537,0.017665,0.202368,0.004864,0.248353,0.001248,0.000448,0.914595
0.415457,0.017600,0.202209,0.004896,0.243552,0.001312,0.000448,0.891842
0.421377,0.017792,0.202112,0.004832,0.264001,0.001312,0.000448,0.918754
0.416066,0.017696,0.202240,0.004992,0.248545,0.001280,0.000512,0.897315
0.421217,0.017760,0.206049,0.004960,0.263617,0.001504,0.000384,0.923363
0.418561,0.018144,0.203681,0.004832,0.262657,0.001472,0.000480,0.916643
0.417153,0.017664,0.202977,0.004992,0.249248,0.001408,0.000384,0.900290
0.432833,0.017600,0.203072,0.004864,0.258625,0.001248,0.000416,0.925666
0.416353,0.017793,0.202720,0.005216,0.266561,0.001280,0.000448,0.916899
0.416897,0.017824,0.202849,0.004896,0.263553,0.001376,0.000448,0.914275
0.415841,0.017600,0.202241,0.004896,0.255008,0.001440,0.000416,0.903490
0.416673,0.017632,0.202336,0.004833,0.251104,0.001408,0.000448,0.900898
0.416994,0.017728,0.202496,0.005088,0.258625,0.001344,0.000416,0.909123
0.417889,0.017632,0.203393,0.005056,0.231169,0.001408,0.000416,0.883267
0.432993,0.017632,0.204769,0.005024,0.252416,0.001440,0.000416,0.921762
0.417281,0.017472,0.202528,0.005024,0.254753,0.001568,0.000448,0.905346
0.416898,0.017728,0.203456,0.004832,0.237537,0.001376,0.000416,0.889027
0.416225,0.017536,0.219809,0.005184,0.244705,0.001664,0.000480,0.912195
0.416225,0.017472,0.202561,0.004896,0.247936,0.001312,0.000416,0.897218
0.415778,0.017632,0.202496,0.004832,0.263617,0.001600,0.000480,0.912867
0.416673,0.017664,0.202945,0.004800,0.232993,0.001536,0.000448,0.883523
0.416321,0.017664,0.202785,0.004896,0.256577,0.001536,0.000416,0.906371
0.415713,0.017472,0.202240,0.004832,0.252160,0.001440,0.000416,0.900834
0.427490,0.017792,0.202400,0.005152,0.261281,0.001408,0.000512,0.922563
0.416545,0.017664,0.237536,0.005184,0.270305,0.001568,0.000512,0.956611
0.416673,0.017760,0.202625,0.004800,0.260865,0.001376,0.000512,0.911235
0.416801,0.017728,0.202305,0.004864,0.251680,0.001345,0.000480,0.901571
0.416321,0.017760,0.202337,0.004832,0.274624,0.001792,0.000512,0.924738
0.420769,0.017600,0.202592,0.005088,0.264129,0.001408,0.000512,0.918851
0.416289,0.017633,0.202784,0.005056,0.250881,0.001472,0.000448,0.900803
0.416321,0.017472,0.202849,0.004864,0.255457,0.001440,0.000416,0.905091
0.433505,0.017632,0.202305,0.004864,0.248864,0.001536,0.000448,0.915650
0.416065,0.017472,0.214528,0.005376,0.245921,0.001504,0.000640,0.909794
0.415649,0.017633,0.202368,0.004832,0.256065,0.001568,0.000480,0.905283
0.420353,0.017600,0.202593,0.005056,0.302625,0.001344,0.000736,0.960867
0.416129,0.017792,0.202273,0.005024,0.256033,0.001408,0.000416,0.906339
0.416513,0.017536,0.202721,0.004992,0.255200,0.001408,0.000384,0.906306
0.417474,0.017600,0.202400,0.004832,0.258145,0.001504,0.000640,0.908611
0.433761,0.017568,0.202401,0.004832,0.248993,0.001504,0.000416,0.916291
0.418945,0.017728,0.202465,0.004832,0.246880,0.001376,0.000416,0.899042
0.418401,0.017504,0.202016,0.004864,0.249377,0.001376,0.000416,0.901474
0.416225,0.017857,0.223008,0.005216,0.247873,0.001440,0.000384,0.919107
0.416833,0.017440,0.203041,0.005024,0.249537,0.001280,0.000448,0.900355
0.416929,0.017792,0.202209,0.004832,0.256672,0.001248,0.000416,0.906498
0.417826,0.017760,0.202304,0.004800,0.259553,0.001408,0.000480,0.911811
0.421569,0.017921,0.202432,0.004800,0.258625,0.001536,0.000480,0.913923
0.418209,0.017984,0.202401,0.004864,0.258657,0.001280,0.000448,0.910403
0.421377,0.018240,0.202209,0.004992,0.258784,0.001376,0.000480,0.914050
0.416994,0.017568,0.223232,0.005312,0.257953,0.001376,0.000512,0.929955
0.418337,0.017505,0.202944,0.004768,0.239105,0.001376,0.000448,0.890851
0.418305,0.017792,0.202977,0.004832,0.246017,0.001376,0.000480,0.898787
0.417793,0.017728,0.202369,0.004864,0.256544,0.001440,0.000448,0.907810
0.418529,0.017536,0.202336,0.004833,0.260000,0.001536,0.000448,0.912162
0.416802,0.017472,0.202304,0.004832,0.258977,0.001344,0.000480,0.908771
0.422913,0.017696,0.202881,0.004896,0.258817,0.001312,0.000480,0.917251
0.442113,0.017600,0.203105,0.004864,0.265377,0.001440,0.000448,0.942755
0.420769,0.017760,0.202721,0.005280,0.253088,0.001280,0.000416,0.908162
0.415937,0.017472,0.202432,0.005024,0.259617,0.001472,0.000448,0.908642
0.420193,0.017633,0.202624,0.005152,0.280161,0.001472,0.000448,0.935363
0.416481,0.017696,0.202337,0.005056,0.254561,0.001408,0.000384,0.905219
0.415521,0.017696,0.202881,0.005056,0.261120,0.001280,0.000416,0.912034
0.416193,0.017568,0.205408,0.005024,0.260673,0.001472,0.000416,0.913474
0.432450,0.017664,0.202560,0.004896,0.258529,0.001248,0.000480,0.925571
0.432481,0.017600,0.202337,0.005248,0.283841,0.001376,0.000416,0.949603
0.417345,0.017888,0.202305,0.005024,0.263264,0.001600,0.000480,0.916163
0.416769,0.017824,0.218657,0.005248,0.260768,0.001408,0.000480,0.927746
0.416994,0.017472,0.202528,0.004864,0.243809,0.001280,0.000416,0.893763
0.417569,0.017472,0.202177,0.004896,0.253345,0.001376,0.000448,0.903043
0.416161,0.017696,0.202497,0.004864,0.243136,0.001344,0.000384,0.892930
0.421569,0.017696,0.202272,0.004864,0.259681,0.001376,0.000416,0.914178
0.415906,0.017600,0.203200,0.004896,0.245185,0.001408,0.000384,0.895331
0.416577,0.017792,0.202465,0.004864,0.251873,0.001376,0.000384,0.901539
0.416065,0.017760,0.219137,0.005408,0.256320,0.001408,0.000384,0.923394
0.420385,0.017760,0.202336,0.005056,0.241793,0.001344,0.000384,0.895362
0.420897,0.017600,0.202593,0.004832,0.254561,0.001280,0.000384,0.909379
0.422145,0.017632,0.202817,0.004832,0.243361,0.001504,0.000512,0.899331
0.417089,0.017536,0.202337,0.004896,0.257536,0.001792,0.000512,0.908162
0.418114,0.017632,0.202272,0.004832,0.255553,0.001344,0.000416,0.906371
0.417153,0.018432,0.202337,0.004800,0.251297,0.001472,0.000480,0.902275
0.434017,0.017856,0.202657,0.005056,0.259361,0.001376,0.000416,0.927683
0.417505,0.017536,0.202369,0.005056,0.246464,0.001376,0.000448,0.897218
0.416706,0.017888,0.202368,0.005024,0.255201,0.001376,0.000448,0.905699
0.418177,0.017728,0.202465,0.004832,0.252289,0.001536,0.000416,0.904163
0.419041,0.017984,0.202817,0.004832,0.240160,0.001440,0.000416,0.893570
0.417346,0.017568,0.202400,0.005056,0.257217,0.001344,0.000416,0.908899
0.417281,0.017504,0.202401,0.004896,0.255009,0.001344,0.000416,0.905411
0.441825,0.017856,0.202945,0.004800,0.248897,0.001344,0.000448,0.925347
0.416385,0.017504,0.202529,0.004992,0.248064,0.001504,0.000448,0.897986
0.417410,0.017664,0.202784,0.004992,0.250177,0.001536,0.000416,0.901699
0.416353,0.017728,0.202113,0.004864,0.268673,0.001472,0.000512,0.918147
0.421537,0.017792,0.202433,0.005088,0.247232,0.001312,0.000544,0.902434
0.420353,0.017600,0.203296,0.004864,0.253089,0.001280,0.000480,0.907266
0.416769,0.017761,0.202432,0.004896,0.253729,0.001280,0.000384,0.904067
0.448033,0.017632,0.203073,0.004960,0.251201,0.001312,0.000384,0.933283
0.416673,0.017984,0.202625,0.005056,0.257760,0.001408,0.000480,0.909442
0.417217,0.017792,0.202497,0.005056,0.263680,0.001792,0.000480,0.916162
0.417505,0.017760,0.202432,0.024192,0.260737,0.001632,0.000384,0.931522
0.420962,0.017600,0.203008,0.005088,0.252001,0.001536,0.000416,0.907107
0.416513,0.017888,0.202241,0.005120,0.249057,0.001504,0.000448,0.900003
0.421761,0.017536,0.201953,0.004864,0.242624,0.001664,0.000448,0.899170
0.435713,0.017472,0.202528,0.004960,0.257985,0.001472,0.000384,0.927138
0.422721,0.017409,0.202208,0.004768,0.253057,0.001376,0.000416,0.908291
0.417665,0.017856,0.202081,0.004832,0.249857,0.001216,0.000416,0.899779
0.416673,0.017408,0.237089,0.005312,0.250048,0.001568,0.000448,0.934978
0.418722,0.017664,0.202656,0.004864,0.259361,0.001536,0.000480,0.912579
0.418081,0.017537,0.202688,0.004832,0.247713,0.001408,0.000480,0.899139
0.417409,0.017504,0.202625,0.004768,0.259361,0.001376,0.000416,0.910115
0.418657,0.017664,0.202529,0.004864,0.246816,0.001472,0.000448,0.898882
0.418753,0.017536,0.202816,0.004864,0.262241,0.001440,0.000448,0.914850
0.418113,0.017760,0.202656,0.004800,0.241889,0.001312,0.000448,0.893571
0.439585,0.017472,0.203169,0.005088,0.262145,0.001312,0.000480,0.936355
0.418753,0.017760,0.202273,0.004864,0.245856,0.001408,0.000416,0.897858
0.415585,0.017664,0.202688,0.004768,0.255937,0.001408,0.000480,0.905538
0.418690,0.017568,0.202496,0.004864,0.281633,0.001536,0.000512,0.935651
0.416737,0.017696,0.202529,0.004800,0.259873,0.001376,0.000512,0.910371
0.416417,0.017472,0.202337,0.004736,0.258112,0.001344,0.000480,0.907522
0.418497,0.017664,0.202944,0.004832,0.247713,0.001248,0.000416,0.899842
0.434274,0.017760,0.202912,0.004800,0.248385,0.001344,0.000480,0.916643
0.422497,0.017568,0.202561,0.004864,0.259233,0.001344,0.000448,0.914851
0.421601,0.017600,0.203137,0.004768,0.253920,0.001280,0.000448,0.909538
0.423905,0.017824,0.204416,0.004896,0.278977,0.001408,0.000448,0.939266
0.418818,0.017856,0.202944,0.004768,0.259745,0.001376,0.000480,0.912899
0.421953,0.017696,0.203041,0.005088,0.254177,0.001344,0.000416,0.910403
0.418529,0.017664,0.202913,0.004928,0.244352,0.001376,0.000544,0.897922
0.433537,0.017568,0.202849,0.004800,0.258688,0.001504,0.000448,0.926722
0.416834,0.017888,0.202720,0.004864,0.253153,0.001344,0.000512,0.904131
0.417857,0.017568,0.202369,0.004800,0.257121,0.001472,0.000512,0.908387
0.417281,0.017504,0.228257,0.005280,0.262913,0.001440,0.000480,0.940483
0.416289,0.017504,0.202625,0.004992,0.252448,0.001312,0.000448,0.902242
0.416866,0.017728,0.202080,0.005248,0.256225,0.001312,0.000480,0.906595
0.416449,0.017664,0.202945,0.004832,0.272833,0.001344,0.000512,0.923011
0.416001,0.017792,0.202625,0.004864,0.244544,0.001312,0.000448,0.894370
0.419073,0.017856,0.202688,0.004864,0.261889,0.001344,0.000480,0.915010
0.417218,0.017696,0.202688,0.004896,0.264129,0.001280,0.000512,0.915811
0.416033,0.017504,0.218209,0.005088,0.246337,0.001376,0.000480,0.913091
0.416193,0.017536,0.202401,0.004992,0.241793,0.001440,0.000512,0.891459
0.415969,0.017536,0.202208,0.005088,0.253025,0.001312,0.000416,0.901794
0.416610,0.017696,0.202528,0.004800,0.259297,0.001344,0.000448,0.909379
0.421249,0.017472,0.202753,0.004960,0.253089,0.001280,0.000416,0.907555
0.416449,0.017632,0.203041,0.004992,0.251840,0.001408,0.000512,0.902306
0.416961,0.017728,0.202176,0.004992,0.255105,0.001344,0.000416,0.905250
0.434498,0.017536,0.202400,0.004832,0.261121,0.001344,0.000384,0.928739
0.415841,0.017472,0.202177,0.004896,0.260129,0.001280,0.000416,0.908675
0.415873,0.017792,0.202177,0.005024,0.255104,0.001376,0.000448,0.904834
0.415905,0.017568,0.202592,0.005088,0.282913,0.001472,0.000480,0.932834
0.415938,0.017600,0.201888,0.004992,0.246017,0.001504,0.000576,0.895331
0.417249,0.017632,0.202081,0.005024,0.276769,0.001344,0.000448,0.926979
0.421825,0.017568,0.202529,0.004864,0.255489,0.001504,0.000480,0.911267
0.433953,0.017568,0.202145,0.004832,0.254688,0.001504,0.000384,0.921826
0.417121,0.017536,0.202368,0.004928,0.241217,0.001344,0.000416,0.891586
0.416033,0.017504,0.202209,0.005056,0.252449,0.001280,0.000416,0.901379
0.415873,0.017504,0.202209,0.005024,0.274528,0.001313,0.000384,0.923491
0.420897,0.017536,0.202464,0.005024,0.253377,0.001248,0.000384,0.907138
0.416034,0.017728,0.202400,0.004896,0.245377,0.001376,0.000512,0.896035
0.415777,0.017600,0.202369,0.004896,0.240641,0.001248,0.000480,0.889219
0.434305,0.017600,0.202561,0.004864,0.245024,0.001344,0.000448,0.912866
0.415873,0.017472,0.201984,0.004800,0.258689,0.001280,0.000416,0.907170
0.417505,0.017441,0.202208,0.005248,0.264065,0.001312,0.000384,0.915491
0.416417,0.017696,0.221025,0.005216,0.266177,0.001440,0.000384,0.935555
0.421377,0.017632,0.202465,0.004864,0.249888,0.001280,0.000448,0.905058
0.421121,0.017536,0.202400,0.004896,0.249985,0.001472,0.000448,0.904930
0.415746,0.017536,0.202368,0.004864,0.256449,0.001248,0.000384,0.905155
0.416385,0.017504,0.202113,0.004928,0.254113,0.001376,0.000416,0.903043
0.416641,0.021152,0.202017,0.004864,0.263200,0.001344,0.000448,0.917250
0.417569,0.017728,0.202177,0.004864,0.248832,0.001536,0.000448,0.899746
0.416450,0.036032,0.204352,0.004960,0.247297,0.001600,0.000672,0.919683
0.416481,0.017568,0.203073,0.004800,0.241473,0.001376,0.000512,0.891651
0.415361,0.017632,0.202721,0.004896,0.244128,0.001440,0.000416,0.893282
0.416097,0.017568,0.202336,0.004960,0.261697,0.001312,0.000384,0.911650
0.415810,0.017792,0.202784,0.004832,0.251585,0.001376,0.000352,0.900931
0.420705,0.017472,0.201985,0.004832,0.240961,0.001376,0.000448,0.894083
0.422689,0.017824,0.202497,0.004864,0.257792,0.001600,0.000416,0.913890
0.439297,0.017728,0.202624,0.005216,0.248961,0.001536,0.000448,0.922306
0.417537,0.017568,0.202176,0.004832,0.251905,0.001536,0.000416,0.903619
0.418209,0.017824,0.202401,0.004896,0.239297,0.001568,0.000416,0.890851
0.417633,0.017728,0.202497,0.004896,0.289920,0.001376,0.000448,0.942242
0.418337,0.018016,0.202336,0.004832,0.241601,0.001344,0.000448,0.893250
0.416162,0.017568,0.202752,0.004928,0.244897,0.001472,0.000448,0.894979
0.416161,0.017664,0.202177,0.004896,0.244737,0.001504,0.000448,0.893955
0.437089,0.018112,0.202945,0.004832,0.249152,0.001280,0.000416,0.920226
0.416865,0.017792,0.202144,0.004896,0.245249,0.001664,0.000448,0.896418
0.420929,0.017760,0.202209,0.004896,0.259681,0.001536,0.000384,0.914179
0.417153,0.017696,0.204257,0.005056,0.298433,0.001600,0.000448,0.951235
0.416705,0.017568,0.202305,0.005056,0.262080,0.001504,0.000448,0.913666
0.416513,0.017696,0.202592,0.005024,0.254561,0.001600,0.000448,0.904610
0.416513,0.017537,0.203872,0.004992,0.243265,0.001408,0.000480,0.895619
0.437569,0.017760,0.202337,0.004768,0.256993,0.001600,0.000416,0.928803
0.416065,0.017664,0.202177,0.004768,0.249728,0.001376,0.000416,0.899394
0.416002,0.017632,0.202720,0.004960,0.253729,0.001632,0.000416,0.903555
0.415745,0.017664,0.224449,0.005280,0.286561,0.001408,0.000480,0.959011
0.416385,0.017760,0.202081,0.004864,0.238497,0.001376,0.000448,0.887907
0.416065,0.017536,0.202241,0.004896,0.252864,0.001312,0.000480,0.901826
0.415650,0.017824,0.201952,0.004864,0.251425,0.001376,0.000416,0.900547
0.424994,0.018048,0.205664,0.005088,0.337185,0.002368,0.000672,1.006947
0.420385,0.017856,0.203968,0.005088,0.294881,0.002240,0.000672,0.954850
0.418177,0.017664,0.203808,0.005344,0.261633,0.001920,0.000672,0.916706
0.435394,0.017664,0.202400,0.005024,0.283105,0.001504,0.000608,0.953379
0.416641,0.017568,0.202081,0.004928,0.255361,0.001312,0.000704,0.905539
0.420641,0.017792,0.201921,0.004960,0.252576,0.001536,0.000672,0.906755
0.422209,0.017888,0.226081,0.005376,0.287265,0.001568,0.000896,0.972323
0.421505,0.017472,0.203585,0.005248,0.267296,0.001440,0.000608,0.923682
0.416065,0.017440,0.202721,0.004896,0.261728,0.001248,0.000480,0.910946
0.421314,0.017728,0.202496,0.004992,0.258561,0.001536,0.000640,0.913795
0.416769,0.017568,0.202561,0.004992,0.264097,0.001632,0.000384,0.915683
0.416129,0.017696,0.202177,0.004800,0.257121,0.001536,0.000640,0.906979
0.416865,0.017472,0.202113,0.004992,0.242816,0.001376,0.000448,0.892546
0.434530,0.017504,0.203008,0.005216,0.249281,0.001280,0.000416,0.917891
0.416129,0.017665,0.202016,0.005088,0.259009,0.001472,0.000448,0.908419
0.416033,0.017792,0.202017,0.004960,0.263457,0.001568,0.000352,0.912899
0.415713,0.017600,0.202241,0.005024,0.275424,0.001600,0.000416,0.924962
0.416257,0.017632,0.202240,0.004864,0.253825,0.001408,0.000416,0.902722
0.414625,0.017729,0.201952,0.004800,0.245761,0.001472,0.000448,0.892963
0.420097,0.017664,0.202145,0.004864,0.252641,0.001504,0.000544,0.907011
0.433153,0.017696,0.203009,0.004832,0.257024,0.001504,0.000480,0.924610
0.420097,0.017728,0.202176,0.005024,0.256673,0.001312,0.000704,0.910178
0.415777,0.017633,0.202080,0.005088,0.241761,0.001376,0.000704,0.890851
0.416193,0.017792,0.201729,0.005152,0.260833,0.001376,0.000416,0.909891
0.416001,0.017888,0.202049,0.005024,0.254656,0.001344,0.000448,0.904290
0.416130,0.017728,0.202208,0.005024,0.257153,0.001408,0.000480,0.906595
0.415873,0.017696,0.202561,0.005120,0.264929,0.001376,0.000512,0.914371
0.433185,0.017632,0.202017,0.005024,0.265473,0.001408,0.000704,0.932579
0.416257,0.017984,0.201857,0.005088,0.260480,0.001536,0.000608,0.910114
0.416097,0.017728,0.202528,0.004992,0.252833,0.001600,0.000672,0.903394
0.421218,0.017696,0.219680,0.005184,0.257153,0.001280,0.000416,0.929699
0.416833,0.017408,0.202561,0.004864,0.246017,0.001504,0.000576,0.897507
0.416353,0.017600,0.202337,0.004832,0.249696,0.001312,0.000480,0.899362
0.420577,0.017536,0.202560,0.004896,0.255425,0.001184,0.000352,0.909314
0.415778,0.017920,0.202816,0.004832,0.255841,0.001280,0.000640,0.905763
0.415169,0.017632,0.202913,0.004896,0.239009,0.001408,0.000384,0.888483
0.420481,0.017760,0.202689,0.004832,0.257696,0.001408,0.000608,0.911970
0.420801,0.017728,0.220064,0.005248,0.243073,0.001376,0.000640,0.915522
0.416193,0.017504,0.201953,0.004864,0.257057,0.001344,0.000640,0.905859
0.420929,0.017568,0.202945,0.005024,0.259041,0.002080,0.000608,0.918051
0.417025,0.017760,0.202721,0.005056,0.262464,0.001856,0.000640,0.914178
0.416385,0.017536,0.203776,0.004992,0.255233,0.001376,0.000576,0.906466
0.415906,0.017504,0.202496,0.004960,0.255809,0.001312,0.000384,0.904931
0.420961,0.017600,0.202529,0.005184,0.252833,0.001408,0.000448,0.907779
0.434305,0.017568,0.202561,0.004800,0.258944,0.001376,0.000640,0.926850
0.416065,0.017664,0.202272,0.005024,0.255361,0.001408,0.000416,0.904706
0.417922,0.017984,0.203424,0.004800,0.261505,0.001600,0.000480,0.914755
0.421345,0.017504,0.202689,0.005120,0.283489,0.001600,0.000640,0.939491
0.416321,0.017856,0.203361,0.005280,0.245537,0.001728,0.000704,0.897059
0.416609,0.017536,0.202401,0.004896,0.258368,0.001472,0.000672,0.909186
0.420993,0.017760,0.202528,0.004896,0.250273,0.001408,0.000352,0.905090
0.437793,0.017569,0.202464,0.004832,0.234241,0.001440,0.000448,0.905795
0.414657,0.017568,0.202817,0.004992,0.256609,0.001536,0.000608,0.904771
0.415265,0.017888,0.202145,0.005024,0.248960,0.001248,0.000416,0.897090
0.416066,0.017568,0.202336,0.004960,0.293473,0.001440,0.000480,0.942819
0.420769,0.017824,0.202305,0.004832,0.235073,0.001344,0.000416,0.888643
0.415905,0.017664,0.202273,0.004896,0.256128,0.001312,0.000416,0.904802
0.416481,0.018272,0.202816,0.004864,0.248257,0.001504,0.000416,0.898946
0.456546,0.017504,0.202560,0.004928,0.253121,0.001440,0.000608,0.943299
0.416417,0.017728,0.202337,0.004832,0.259553,0.001408,0.000512,0.909795
0.416545,0.017472,0.202657,0.004864,0.251072,0.001312,0.000512,0.901026
0.416097,0.017696,0.222752,0.005217,0.253984,0.001472,0.000448,0.924610
0.416226,0.017696,0.202432,0.004864,0.241025,0.001248,0.000416,0.889923
0.422434,0.017664,0.206400,0.004864,0.325089,0.002304,0.000896,0.990147
0.417505,0.017632,0.205888,0.005280,0.283745,0.001600,0.000704,0.939746
0.417314,0.017568,0.203776,0.005248,0.250753,0.001696,0.000448,0.903363
0.416609,0.017568,0.202529,0.005216,0.243009,0.001408,0.000448,0.893347
0.421729,0.017472,0.202529,0.005280,0.248512,0.001216,0.000480,0.903714
0.441058,0.017952,0.202784,0.004864,0.256385,0.001216,0.000704,0.931491
0.415809,0.017504,0.202081,0.005024,0.254561,0.001216,0.000416,0.903203
0.417505,0.017504,0.202593,0.005280,0.242112,0.001248,0.000576,0.893442
0.416001,0.017824,0.204256,0.005185,0.266656,0.001344,0.000416,0.918050
0.415650,0.017504,0.202304,0.005024,0.253953,0.001600,0.000640,0.903043
0.416033,0.017504,0.203137,0.005248,0.254305,0.001248,0.000416,0.904483
0.416065,0.017600,0.202497,0.004800,0.244832,0.001312,0.000768,0.894370
0.438689,0.017728,0.202656,0.005024,0.244129,0.001344,0.000448,0.916738
0.416642,0.018048,0.202080,0.004992,0.251969,0.001376,0.000608,0.902307
0.415745,0.018368,0.202305,0.004896,0.243553,0.001312,0.000640,0.893475
0.416673,0.017632,0.223521,0.005248,0.254400,0.001376,0.000416,0.927010
0.415681,0.017792,0.202240,0.004832,0.257121,0.001408,0.000480,0.907106
0.416802,0.017504,0.202368,0.004736,0.237793,0.001280,0.000960,0.888419
0.421089,0.017600,0.203041,0.004992,0.247937,0.001248,0.000672,0.903331
0.432225,0.017824,0.202465,0.004768,0.247520,0.001184,0.000416,0.912962
0.416610,0.017504,0.202208,0.005280,0.252417,0.001184,0.000448,0.902179
0.417601,0.017697,0.203936,0.004864,0.270689,0.001632,0.000896,0.924547
0.416577,0.017728,0.223137,0.005408,0.265889,0.001344,0.000416,0.937635
0.416545,0.017568,0.202849,0.005056,0.246017,0.001344,0.000384,0.896579
0.417633,0.017760,0.202049,0.005056,0.248704,0.001312,0.000416,0.899554
0.417698,0.017984,0.202624,0.004960,0.258177,0.001312,0.000416,0.909699
0.419361,0.017633,0.202176,0.005280,0.252769,0.001376,0.000448,0.906275
0.417409,0.017632,0.204289,0.004832,0.242881,0.001248,0.000608,0.895779
0.416065,0.017568,0.202241,0.004832,0.253472,0.001344,0.000416,0.902754
0.437218,0.017600,0.202208,0.004864,0.250273,0.001280,0.000448,0.920355
0.417377,0.017728,0.202113,0.004992,0.255777,0.001312,0.000608,0.906659
0.423169,0.017472,0.202017,0.005248,0.253313,0.001280,0.000416,0.909411
0.416833,0.017664,0.202657,0.004768,0.275968,0.001376,0.000480,0.926498
0.417569,0.017440,0.202144,0.004832,0.249889,0.001344,0.000448,0.900546
0.421953,0.017504,0.202145,0.004864,0.245825,0.001184,0.000352,0.900515
