,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106695,,,,,,,,0.428731,0.000897,0.018465,,,,,,,,,,,,,,,,,,,0.07738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.271376,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105159,,,,,,,,0.430459,0.00096,0.017793,,,,,,,,,,,,,,,,,,,0.087238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301073,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103718,,,,,,,,0.429659,0.000928,0.018113,,,,,,,,,,,,,,,,,,,0.086757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280592,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108838,,,,,,,,0.429082,0.000992,0.018241,,,,,,,,,,,,,,,,,,,0.083141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.281103,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106854,,,,,,,,0.448572,0.0008,0.017634,,,,,,,,,,,,,,,,,,,0.082853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.303057,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105767,,,,,,,,0.428923,0.001024,0.017697,,,,,,,,,,,,,,,,,,,0.075397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.267983,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109447,,,,,,,,0.429851,0.001088,0.017889,,,,,,,,,,,,,,,,,,,0.085861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323443,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105702,,,,,,,,0.429082,0.000928,0.017569,,,,,,,,,,,,,,,,,,,0.083781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280815,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106727,,,,,,,,0.429979,0.001024,0.017889,,,,,,,,,,,,,,,,,,,0.10119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.844789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298609,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105414,,,,,,,,0.428859,0.000896,0.035458,,,,,,,,,,,,,,,,,,,0.082085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.302929,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106118,,,,,,,,0.428315,0.000864,0.017889,,,,,,,,,,,,,,,,,,,0.086053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279791,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104135,,,,,,,,0.432315,0.001024,0.017633,,,,,,,,,,,,,,,,,,,0.080069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2764,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107879,,,,,,,,0.429371,0.000961,0.018017,,,,,,,,,,,,,,,,,,,0.079685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.276208,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108839,,,,,,,,0.429851,0.00096,0.017857,,,,,,,,,,,,,,,,,,,0.082629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278319,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.650088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105671,,,,,,,,0.430491,0.000864,0.017601,,,,,,,,,,,,,,,,,,,0.079653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.293329,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103239,,,,,,,,0.430363,0.000832,0.017857,,,,,,,,,,,,,,,,,,,0.078885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280144,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111303,,,,,,,,0.428922,0.000864,0.017634,,,,,,,,,,,,,,,,,,,0.081413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279567,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10791,,,,,,,,0.449916,0.000992,0.017665,,,,,,,,,,,,,,,,,,,0.082533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301105,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106855,,,,,,,,0.429115,0.001024,0.017857,,,,,,,,,,,,,,,,,,,0.086981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.288496,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105062,,,,,,,,0.431099,0.000896,0.018017,,,,,,,,,,,,,,,,,,,0.109927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32741,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108071,,,,,,,,0.429979,0.001088,0.017889,,,,,,,,,,,,,,,,,,,0.082661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27976,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104422,,,,,,,,0.428762,0.001312,0.01757,,,,,,,,,,,,,,,,,,,0.086853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279311,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10759,,,,,,,,0.430811,0.00096,0.038531,,,,,,,,,,,,,,,,,,,0.079589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.296561,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111879,,,,,,,,0.429755,0.000832,0.018177,,,,,,,,,,,,,,,,,,,0.075588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.277008,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107879,,,,,,,,0.428474,0.000896,0.017569,,,,,,,,,,,,,,,,,,,0.084773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280112,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106151,,,,,,,,0.429723,0.000896,0.017569,,,,,,,,,,,,,,,,,,,0.078021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.273487,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111591,,,,,,,,0.430299,0.00112,0.018433,,,,,,,,,,,,,,,,,,,0.081029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28808,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108838,,,,,,,,0.429882,0.001152,0.018242,,,,,,,,,,,,,,,,,,,0.077733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.844052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298384,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105671,,,,,,,,0.428538,0.00128,0.017889,,,,,,,,,,,,,,,,,,,0.086598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280719,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105126,,,,,,,,0.429754,0.00096,0.017985,,,,,,,,,,,,,,,,,,,0.108583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.309777,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106951,,,,,,,,0.448476,0.00096,0.017633,,,,,,,,,,,,,,,,,,,0.077413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.290321,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104294,,,,,,,,0.42889,0.000992,0.018433,,,,,,,,,,,,,,,,,,,0.099846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.301041,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104775,,,,,,,,0.430523,0.000961,0.017857,,,,,,,,,,,,,,,,,,,0.081157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.294961,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104199,,,,,,,,0.431387,0.001088,0.017633,,,,,,,,,,,,,,,,,,,0.081925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.274544,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108935,,,,,,,,0.430715,0.0008,0.017921,,,,,,,,,,,,,,,,,,,0.077604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278864,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168394,,,,,,,,0.429882,0.000929,0.017857,,,,,,,,,,,,,,,,,,,0.083109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349492,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107975,,,,,,,,0.428827,0.00112,0.017889,,,,,,,,,,,,,,,,,,,0.086629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28648,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109895,,,,,,,,0.431291,0.000832,0.017633,,,,,,,,,,,,,,,,,,,0.083493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.287056,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10247,,,,,,,,0.430811,0.001056,0.017889,,,,,,,,,,,,,,,,,,,0.088645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278191,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106311,,,,,,,,0.429243,0.001088,0.018369,,,,,,,,,,,,,,,,,,,0.08743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284912,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110311,,,,,,,,0.428731,0.000736,0.017889,,,,,,,,,,,,,,,,,,,0.077381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.294928,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109575,,,,,,,,0.429307,0.000865,0.017857,,,,,,,,,,,,,,,,,,,0.07642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.274672,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107719,,,,,,,,0.429307,0.001056,0.018497,,,,,,,,,,,,,,,,,,,0.081285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.278544,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110567,,,,,,,,0.447612,0.00112,0.017633,,,,,,,,,,,,,,,,,,,0.084198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.302481,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10167,,,,,,,,0.429082,0.000928,0.01837,,,,,,,,,,,,,,,,,,,0.080933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268942,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109799,,,,,,,,0.429627,0.000864,0.017633,,,,,,,,,,,,,,,,,,,0.084773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.870423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323667,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112071,,,,,,,,0.430011,0.00096,0.017633,,,,,,,,,,,,,,,,,,,0.080517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.286096,output_pp2-9_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079397,,,,,,,0.543905,,0.017985,0.212589,,,,,,,,,0.057795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.067457,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123943,,,,,,,0.430971,,0.017857,0.209613,,,,,,,,,0.062115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.020574,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111175,,,,,,,0.42873,,0.017569,0.208781,,,,,,,,,0.057924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984412,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105318,,,,,,,0.428826,,0.017793,0.209549,,,,,,,,,0.059779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978875,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102662,,,,,,,0.428282,,0.017505,0.208717,,,,,,,,,0.057636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968635,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110503,,,,,,,0.428026,,0.017441,0.208813,,,,,,,,,0.057859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976955,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125416,,,,,,,0.428378,,0.017409,0.208781,,,,,,,,,0.063076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998365,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109351,,,,,,,0.42825,,0.017537,0.209036,,,,,,,,,0.057347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972059,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114247,,,,,,,0.442747,,0.017601,0.208877,,,,,,,,,0.057156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000445,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104039,,,,,,,0.42937,,0.017665,0.208525,,,,,,,,,0.060419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976891,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10103,,,,,,,0.42889,,0.017409,0.208397,,,,,,,,,0.058948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971451,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102566,,,,,,,0.429402,,0.017793,0.227022,,,,,,,,,0.057891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98614,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124104,,,,,,,0.428826,,0.017601,0.208525,,,,,,,,,0.062116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008829,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099046,,,,,,,0.42809,,0.017569,0.208461,,,,,,,,,0.057315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975899,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105191,,,,,,,0.429562,,0.018241,0.209932,,,,,,,,,0.065252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004605,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10519,,,,,,,0.430458,,0.017697,0.208365,,,,,,,,,0.061539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98166,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109255,,,,,,,0.431546,,0.018401,0.208365,,,,,,,,,0.060452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987036,output_pp3-10_1016_1210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106854,,,,,,,0.429018,,0.017601,0.208525,,,,,,,,,0.059171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979675,output_pp3-10_1016_1210
