IN[5120],IN[6656],IN[3584],IN[2560],IN[5632],IN[9728],IN[7680],IN[3072],IN[2],IN[1],IN[2048],IN[1536],IN[9216],IN[32],IN[1024],IN[16],IN[6144],IN[8192],IN[512],IN[7168],IN[256],IN[4],IN[10240],IN[128],IN[64],IN[4608],IN[8704],IN[4096],IN[8]
0.16608399999999998,0.14166900000000002,0.164101,0.106627,0.160644,0.18541300000000002,0.167237,0.10953900000000001,0.082371,0.075298,0.146852,0.141189,0.21149400000000002,0.08141,0.10208300000000001,0.10358699999999998,0.178277,0.145764,0.101987,0.169797,0.084738,0.08118600000000001,0.147044,0.078626,0.084547,0.159588,0.163237,0.15216500000000002,0.084323
0.109635,0.18016500000000002,0.169957,0.122244,0.162437,0.195653,0.145508,0.145156,0.07990599999999999,0.082179,0.130852,0.138852,0.214022,0.072002,0.107652,0.090914,0.151044,0.16986099999999998,0.078114,0.173157,0.078083,0.082594,0.196998,0.079971,0.080802,0.148005,0.163685,0.11168299999999999,0.070882
0.143236,0.125316,0.116323,0.132164,0.164485,0.141029,0.160933,0.176549,0.073922,0.08189099999999999,0.126884,0.15274000000000001,0.220679,0.07270700000000001,0.12275599999999999,0.074402,0.171653,0.197286,0.10448299999999999,0.159621,0.072866,0.078659,0.205767,0.114531,0.089986,0.14426,0.19981400000000002,0.149701,0.078051
0.13261199999999998,0.183782,0.14566800000000002,0.126532,0.11238699999999999,0.178981,0.140516,0.157445,0.080354,0.075906,0.112739,0.109827,0.20416600000000001,0.077666,0.127908,0.09360299999999999,0.181094,0.154373,0.102531,0.160101,0.095139,0.082146,0.179654,0.080962,0.077154,0.11651600000000001,0.152869,0.13430799999999998,0.069954
0.159141,0.11910799999999999,0.174405,0.150693,0.142597,0.191814,0.20413399999999998,0.179397,0.09286699999999999,0.090626,0.108227,0.172549,0.201606,0.073154,0.11056400000000001,0.078722,0.16989300000000002,0.146564,0.128484,0.16486900000000002,0.08093099999999999,0.09581,0.20903000000000002,0.106148,0.097443,0.1593,0.173957,0.118147,0.073027
0.142405,0.137924,0.17363699999999999,0.159109,0.17923699999999998,0.17869300000000002,0.190854,0.113187,0.079074,0.074178,0.11171600000000001,0.12186,0.19184600000000002,0.08640199999999999,0.115652,0.087011,0.141924,0.17066099999999998,0.135012,0.143268,0.07686599999999999,0.070658,0.183909,0.10813099999999999,0.067746,0.171461,0.17815,0.15242,0.069506
0.13763599999999998,0.153765,0.169093,0.13078800000000002,0.13731600000000002,0.16221300000000002,0.135076,0.116195,0.112772,0.07261000000000001,0.11238699999999999,0.110371,0.193478,0.097219,0.078658,0.074882,0.16554100000000002,0.154084,0.084355,0.151653,0.104867,0.07385800000000001,0.16214800000000001,0.084387,0.073698,0.17594200000000002,0.160549,0.127556,0.099619
0.16381300000000001,0.170053,0.14374800000000001,0.119683,0.137732,0.181285,0.155365,0.169445,0.081859,0.104995,0.112451,0.161829,0.220295,0.095394,0.127492,0.086115,0.171781,0.14768399999999998,0.135364,0.154949,0.081026,0.07875399999999999,0.160357,0.085154,0.07453,0.159109,0.188805,0.100771,0.096707
0.15549300000000002,0.154724,0.138244,0.119332,0.159781,0.15398900000000001,0.189702,0.12976400000000002,0.082339,0.084866,0.11184300000000001,0.109252,0.16710899999999998,0.083075,0.10173099999999999,0.080162,0.13162000000000001,0.182054,0.106083,0.169509,0.093827,0.084802,0.145956,0.11578,0.069826,0.127236,0.150373,0.167877,0.07341
0.163045,0.162693,0.14762,0.104675,0.13958800000000002,0.15718800000000002,0.18845399999999998,0.11024300000000001,0.071618,0.076322,0.114659,0.154949,0.22765500000000002,0.07283400000000001,0.078114,0.080451,0.134116,0.164677,0.095042,0.17911,0.07926699999999999,0.103235,0.15776500000000002,0.106723,0.100035,0.130852,0.193254,0.173413,0.06941
0.130852,0.15248399999999998,0.171717,0.146884,0.147332,0.153988,0.164613,0.132868,0.074018,0.09766699999999999,0.154949,0.130627,0.225127,0.10371500000000002,0.085858,0.092258,0.158789,0.140964,0.08669099999999999,0.18240499999999998,0.07206599999999999,0.06665800000000001,0.164133,0.10265899999999999,0.087875,0.13738,0.16630899999999998,0.153125,0.096419
0.18055,0.140837,0.170149,0.094947,0.135972,0.156133,0.13430799999999998,0.11901199999999999,0.076834,0.099523,0.151557,0.12461199999999999,0.199174,0.09024299999999999,0.09046699999999999,0.080002,0.166245,0.176005,0.08115399999999999,0.171077,0.093955,0.085219,0.20544600000000002,0.080834,0.074114,0.127908,0.145733,0.160101,0.110884
0.141541,0.19200599999999998,0.1169,0.107971,0.13577999999999998,0.163301,0.168965,0.139972,0.079586,0.084482,0.122243,0.13642,0.187493,0.073186,0.084035,0.081219,0.14166800000000002,0.172837,0.074978,0.154564,0.084098,0.11398699999999999,0.14358900000000002,0.08041799999999999,0.087171,0.150053,0.186694,0.11750799999999999,0.086851
0.161124,0.135748,0.151077,0.135812,0.13385999999999998,0.204423,0.184901,0.171045,0.071202,0.08521799999999999,0.14682,0.154852,0.198438,0.081347,0.085026,0.074626,0.158916,0.17382899999999998,0.093731,0.186245,0.07689800000000001,0.068642,0.16547699999999999,0.079555,0.073698,0.139204,0.150372,0.151044,0.072034
0.156645,0.188549,0.142596,0.155109,0.187813,0.16701300000000002,0.180581,0.12160399999999999,0.06941,0.08819500000000001,0.105155,0.12573199999999998,0.189605,0.072866,0.118851,0.077059,0.153893,0.17767,0.10195499999999999,0.16128499999999998,0.090914,0.06681799999999999,0.178822,0.12182799999999999,0.09174700000000001,0.163973,0.191525,0.157349,0.11053099999999999
0.11881900000000001,0.17741300000000002,0.171173,0.11248399999999999,0.16221300000000002,0.168773,0.171013,0.149124,0.084162,0.07206599999999999,0.105795,0.106499,0.191781,0.092578,0.091843,0.114051,0.157637,0.143396,0.095843,0.147172,0.072963,0.079939,0.224742,0.082659,0.070243,0.152613,0.184453,0.145124,0.089187
0.161636,0.199526,0.153797,0.13184400000000002,0.129444,0.19495,0.18896500000000002,0.156932,0.094851,0.06905800000000001,0.10505899999999999,0.13533199999999998,0.18839,0.068482,0.078786,0.101891,0.140068,0.172933,0.09261,0.17590999999999998,0.11789100000000001,0.089634,0.205062,0.091619,0.09110700000000001,0.128772,0.20413399999999998,0.144708,0.086659
0.17885299999999998,0.11171500000000001,0.164549,0.15625999999999998,0.151973,0.15946,0.169189,0.10931600000000001,0.07197,0.086242,0.12528399999999998,0.1289,0.15123699999999998,0.12048299999999999,0.12074000000000001,0.077027,0.127652,0.14714100000000002,0.093539,0.195302,0.11318800000000001,0.08317100000000001,0.18973399999999999,0.082243,0.081027,0.118627,0.20103,0.13408399999999998,0.082211
0.162596,0.144805,0.168389,0.104611,0.169413,0.183622,0.158309,0.113732,0.087587,0.089539,0.141956,0.127939,0.192325,0.079234,0.125923,0.091395,0.185701,0.14413199999999998,0.091363,0.13709200000000002,0.088963,0.079586,0.16422899999999999,0.080386,0.081795,0.141125,0.194246,0.131524,0.072866
0.125316,0.176581,0.148612,0.134884,0.14288399999999998,0.16045299999999998,0.167077,0.140036,0.086338,0.082914,0.140229,0.15341300000000002,0.164293,0.08454600000000001,0.08137899999999999,0.074114,0.180101,0.170853,0.090147,0.120004,0.07197,0.084995,0.141828,0.081506,0.075298,0.155397,0.170085,0.119076,0.076162
0.171013,0.197766,0.161189,0.141732,0.137156,0.198246,0.17034100000000002,0.14243599999999998,0.10278699999999999,0.10243499999999998,0.115971,0.12218,0.198181,0.099875,0.116388,0.10144299999999999,0.147365,0.172645,0.09248300000000001,0.146885,0.105699,0.076162,0.226951,0.084578,0.10217899999999999,0.130244,0.186597,0.122052,0.087043
0.173573,0.180582,0.155909,0.15542899999999998,0.16842100000000002,0.165189,0.19287,0.15258,0.096899,0.080898,0.139268,0.109827,0.196518,0.067938,0.10675499999999999,0.078659,0.163077,0.19581300000000001,0.124355,0.123652,0.10678699999999999,0.07689800000000001,0.20931799999999998,0.083651,0.075971,0.139492,0.177893,0.132708,0.106627
0.141572,0.140036,0.126627,0.14682,0.18240499999999998,0.18247,0.187109,0.13539600000000002,0.083842,0.071362,0.11904300000000001,0.167493,0.198437,0.08157,0.082754,0.086883,0.177765,0.174117,0.091811,0.16986099999999998,0.088099,0.100323,0.191718,0.12666,0.079939,0.140517,0.148581,0.12003499999999999,0.073986
0.14291600000000002,0.18426199999999998,0.158469,0.148645,0.140708,0.17558900000000002,0.162053,0.095266,0.07357000000000001,0.09843500000000001,0.102115,0.147492,0.201606,0.12394000000000001,0.077314,0.078434,0.187557,0.187558,0.101507,0.148068,0.10349100000000001,0.087203,0.20954299999999998,0.116068,0.089667,0.13482,0.18451700000000001,0.16486900000000002,0.08505800000000001
0.182149,0.17575,0.12771500000000002,0.11526800000000001,0.131779,0.166149,0.19894900000000001,0.135524,0.073314,0.075811,0.135524,0.142628,0.190694,0.081763,0.10093099999999999,0.077442,0.17869300000000002,0.151556,0.142244,0.147396,0.07165,0.116675,0.155461,0.10873900000000002,0.076514,0.12602,0.191557,0.12061199999999998,0.100771
0.151172,0.164677,0.129668,0.11139600000000001,0.13856400000000002,0.196165,0.144837,0.144516,0.10102699999999999,0.077186,0.109859,0.10905899999999999,0.17869300000000002,0.070978,0.123107,0.079427,0.16442,0.179878,0.096099,0.201638,0.080131,0.074051,0.179845,0.082883,0.09939500000000001,0.147492,0.197222,0.133956,0.074338
0.153124,0.194854,0.170373,0.11594000000000002,0.18240499999999998,0.169573,0.169477,0.111076,0.088578,0.072387,0.11651500000000001,0.155844,0.192102,0.07437,0.108099,0.077827,0.165605,0.190246,0.11190699999999999,0.145508,0.083235,0.077059,0.196102,0.09475499999999999,0.079843,0.130436,0.20647,0.10326700000000001,0.077346
0.155749,0.167461,0.15274000000000001,0.107299,0.16608499999999998,0.20775,0.18567,0.148484,0.10944300000000001,0.082947,0.152613,0.11901099999999999,0.20327,0.085763,0.102147,0.075298,0.124484,0.16886900000000002,0.11168299999999999,0.175717,0.072546,0.106499,0.163909,0.128675,0.077282,0.124419,0.201382,0.104835,0.08099500000000001
0.155749,0.175558,0.132324,0.10621099999999999,0.135108,0.200646,0.128324,0.160356,0.090723,0.07341,0.099427,0.112068,0.178885,0.088706,0.10774700000000001,0.072963,0.160261,0.195941,0.128228,0.173477,0.09475499999999999,0.087811,0.20455,0.092706,0.084867,0.11408299999999999,0.199878,0.112451,0.07245
0.172965,0.141989,0.154757,0.142724,0.158501,0.196614,0.15318900000000002,0.15795599999999999,0.08544199999999999,0.066594,0.101475,0.134212,0.191077,0.12253199999999999,0.088259,0.102403,0.15962,0.175493,0.086947,0.168965,0.08045,0.066626,0.215206,0.089667,0.087522,0.149733,0.18950899999999998,0.11942799999999999,0.07584199999999999
0.172645,0.13229200000000002,0.116291,0.10691500000000001,0.12659600000000001,0.198054,0.141572,0.159653,0.084803,0.09933099999999999,0.13274,0.124003,0.20653400000000002,0.066754,0.126212,0.08672300000000001,0.140548,0.142948,0.069346,0.136388,0.116868,0.08541,0.153157,0.07408200000000001,0.07635499999999999,0.145156,0.163525,0.160389,0.084899
0.18087,0.15069200000000002,0.171013,0.146148,0.13258,0.20071,0.15853299999999998,0.162245,0.100739,0.09904299999999999,0.119203,0.106179,0.200006,0.087779,0.08841900000000001,0.08493099999999999,0.139428,0.16230899999999998,0.075938,0.167429,0.12905999999999998,0.110339,0.181349,0.076739,0.104899,0.11997100000000001,0.165253,0.132932,0.07113799999999999
0.135428,0.18806900000000001,0.175046,0.141796,0.186086,0.16282,0.175558,0.145797,0.101475,0.097443,0.095683,0.110628,0.158181,0.10643499999999999,0.082851,0.082211,0.165157,0.171077,0.091779,0.144836,0.102979,0.100035,0.20784699999999998,0.08317100000000001,0.074306,0.164325,0.188166,0.143556,0.086626
0.176581,0.182374,0.11798800000000001,0.154693,0.14221199999999998,0.164261,0.170085,0.092834,0.081858,0.128132,0.11101099999999998,0.134276,0.200006,0.086467,0.08806699999999999,0.124644,0.181894,0.192517,0.089667,0.126308,0.075491,0.085122,0.184326,0.08205,0.090435,0.162725,0.18010199999999998,0.10829200000000001,0.072578
