INFER[0-0],INFER[0-10],INFER[0-1],INFER[0-2],INFER[0-3],INFER[0-4],INFER[0-5],INFER[0-6],INFER[0-7],INFER[0-8],INFER[0-9],INFER[1-10],INFER[1-1],INFER[1-2],INFER[1-3],INFER[1-4],INFER[1-5],INFER[1-6],INFER[1-7],INFER[1-8],INFER[1-9],INFER[10-10],INFER[2-10],INFER[2-2],INFER[2-3],INFER[2-4],INFER[2-5],INFER[2-6],INFER[2-7],INFER[2-8],INFER[2-9],INFER[3-10],INFER[3-3],INFER[3-4],INFER[3-5],INFER[3-6],INFER[3-7],INFER[3-8],INFER[3-9],INFER[4-10],INFER[4-4],INFER[4-5],INFER[4-6],INFER[4-7],INFER[4-8],INFER[4-9],INFER[5-10],INFER[5-5],INFER[5-6],INFER[5-7],INFER[5-8],INFER[5-9],INFER[6-10],INFER[6-6],INFER[6-7],INFER[6-8],INFER[6-9],INFER[7-10],INFER[7-7],INFER[7-8],INFER[7-9],INFER[8-10],INFER[8-8],INFER[8-9],INFER[9-10],INFER[9-9],IN[0],IN[10],IN[1],IN[2],IN[3],IN[4],IN[5],IN[6],IN[7],IN[8],IN[9],Layer[0],Layer[10],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],OUT[0],OUT[10],OUT[1],OUT[2],OUT[3],OUT[4],OUT[5],OUT[6],OUT[7],OUT[8],OUT[9],TEE[0-0],TEE[0-10],TEE[0-1],TEE[0-2],TEE[0-3],TEE[0-4],TEE[0-5],TEE[0-6],TEE[0-7],TEE[0-8],TEE[0-9],TEE[1-10],TEE[1-1],TEE[1-2],TEE[1-3],TEE[1-4],TEE[1-5],TEE[1-6],TEE[1-7],TEE[1-8],TEE[1-9],TEE[10-10],TEE[2-10],TEE[2-2],TEE[2-3],TEE[2-4],TEE[2-5],TEE[2-6],TEE[2-7],TEE[2-8],TEE[2-9],TEE[3-10],TEE[3-3],TEE[3-4],TEE[3-5],TEE[3-6],TEE[3-7],TEE[3-8],TEE[3-9],TEE[4-10],TEE[4-4],TEE[4-5],TEE[4-6],TEE[4-7],TEE[4-8],TEE[4-9],TEE[5-10],TEE[5-5],TEE[5-6],TEE[5-7],TEE[5-8],TEE[5-9],TEE[6-10],TEE[6-6],TEE[6-7],TEE[6-8],TEE[6-9],TEE[7-10],TEE[7-7],TEE[7-8],TEE[7-9],TEE[8-10],TEE[8-8],TEE[8-9],TEE[9-10],TEE[9-9],classifier,source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10727,,,,,,,0.430683,0.000352,0.017409,0.208429,,,,,0.0009599999999999999,0.002656,0.0008320000000000001,,,,,,,,0.0761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989117,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106919,,,,,,,0.42780200000000007,0.000288,0.017697,0.20836500000000002,,,,,0.000672,0.002656,0.000704,,,,,,,,0.075781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988188,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100486,,,,,,,0.428058,0.00041600000000000003,0.017665,0.209261,,,,,0.0008320000000000001,0.003073,0.001088,,,,,,,,0.087013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997117,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083813,,,,,,,0.42745,0.000288,0.017505,0.20823699999999998,,,,,0.000704,0.002176,0.0008640000000000001,,,,,,,,0.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964283,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110759,,,,,,,0.442459,0.00032,0.017473,0.20839699999999997,,,,,0.0009599999999999999,0.002656,0.0008,,,,,,,,0.072613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.001917,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13450499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105734,,,,,,,0.428122,0.00032,0.017409,0.20836500000000002,,,,,0.001056,0.001953,0.000736,,,,,,,,0.07114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31569899999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979708,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098054,,,,,,,0.42828299999999997,0.00032,0.017377,0.207981,,,,,0.000576,0.002464,0.0008640000000000001,,,,,,,,0.11536700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35832600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.021247,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127592,,,,,,,0.42985,0.000288,0.017377,0.20775700000000002,,,,,0.000736,0.002624,0.0008960000000000001,,,,,,,,0.07274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34370100000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008637,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106951,,,,,,,0.427418,0.000288,0.017377,0.208429,,,,,0.00064,0.002464,0.0008,,,,,,,,0.077253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9901399999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11047,,,,,,,0.427259,0.000384,0.017249,0.20810900000000002,,,,,0.0009599999999999999,0.002048,0.001088,,,,,,,,0.07600499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9910370000000001,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13892100000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09994199999999999,,,,,,,0.42793000000000003,0.000288,0.017440999999999998,0.209101,,,,,0.0008320000000000001,0.002016,0.0008960000000000001,,,,,,,,0.128072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.037215,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094854,,,,,,,0.42981899999999995,0.000384,0.017473,0.208749,,,,,0.000608,0.0019850000000000002,0.001024,,,,,,,,0.084709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984733,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082725,,,,,,,0.428155,0.000384,0.017569,0.207981,,,,,0.0009279999999999999,0.002752,0.0009279999999999999,,,,,,,,0.076261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29144200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9563149999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095045,,,,,,,0.428954,0.000256,0.017665,0.208813,,,,,0.000704,0.001825,0.001056,,,,,,,,0.07722000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986685,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080709,,,,,,,0.44623500000000005,0.000352,0.017985,0.20855700000000002,,,,,0.000992,0.002624,0.0009599999999999999,,,,,,,,0.116007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.018558,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10755799999999999,,,,,,,0.427867,0.000384,0.017217,0.20804499999999998,,,,,0.000993,0.002688,0.000992,,,,,,,,0.07811599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984189,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118599,,,,,,,0.429019,0.000352,0.017473,0.207981,,,,,0.00064,0.0018239999999999999,0.0008,,,,,,,,0.090693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.013983,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079237,,,,,,,0.42799499999999996,0.000352,0.017633000000000003,0.223374,,,,,0.00064,0.002497,0.001056,,,,,,,,0.074532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965852,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098342,,,,,,,0.42799499999999996,0.000384,0.017345,0.20865300000000003,,,,,0.000608,0.002624,0.001088,,,,,,,,0.072773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9714200000000001,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085797,,,,,,,0.42789799999999995,0.00032,0.017281,0.208173,,,,,0.001024,0.002912,0.000992,,,,,,,,0.098054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983068,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13204000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081669,,,,,,,0.42882600000000004,0.000256,0.017505,0.208108,,,,,0.000736,0.002464,0.0009279999999999999,,,,,,,,0.111527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992509,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09527000000000001,,,,,,,0.42869799999999997,0.000288,0.017218,0.20858800000000002,,,,,0.00064,0.002913,0.0008960000000000001,,,,,,,,0.074564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972092,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084613,,,,,,,0.42821800000000004,0.000384,0.018113,0.20833200000000002,,,,,0.001024,0.00288,0.001024,,,,,,,,0.074948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960347,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09383,,,,,,,0.42888999999999994,0.000352,0.017569,0.209965,,,,,0.0009599999999999999,0.002752,0.0009279999999999999,,,,,,,,0.076548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31105900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977692,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086853,,,,,,,0.442683,0.000384,0.017313,0.20839699999999997,,,,,0.001024,0.0027530000000000002,0.0009599999999999999,,,,,,,,0.075236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981884,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095174,,,,,,,0.429467,0.000352,0.017505,0.208173,,,,,0.0009599999999999999,0.002912,0.0008960000000000001,,,,,,,,0.093029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880610000000001,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14093699999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10541400000000001,,,,,,,0.431163,0.000288,0.017281,0.208173,,,,,0.000576,0.0019199999999999998,0.000897,,,,,,,,0.11994300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035104,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13581600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095302,,,,,,,0.431163,0.00032,0.017537,0.22235,,,,,0.001024,0.002912,0.0008960000000000001,,,,,,,,0.07885299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9950690000000001,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102566,,,,,,,0.432123,0.000512,0.017569,0.20820500000000003,,,,,0.001024,0.002816,0.00112,,,,,,,,0.075396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991869,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086725,,,,,,,0.42793000000000003,0.000352,0.017633000000000003,0.20830100000000001,,,,,0.000736,0.0029760000000000003,0.001152,,,,,,,,0.079845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9681549999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094534,,,,,,,0.42879399999999995,0.000352,0.017793,0.20878000000000002,,,,,0.0008320000000000001,0.002113,0.00112,,,,,,,,0.120519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.023775,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09738200000000001,,,,,,,0.42796300000000004,0.000352,0.017537,0.208877,,,,,0.000672,0.001984,0.0009279999999999999,,,,,,,,0.082853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.010462,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084325,,,,,,,0.429018,0.000288,0.017761000000000002,0.20855700000000002,,,,,0.000736,0.001984,0.0009279999999999999,,,,,,,,0.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963259,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13728800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096326,,,,,,,0.428026,0.000288,0.017665,0.20868499999999998,,,,,0.00064,0.005408,0.0009599999999999999,,,,,,,,0.085414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9893719999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091846,,,,,,,0.443483,0.00032,0.017601,0.20830100000000001,,,,,0.001056,0.005441,0.0009279999999999999,,,,,,,,0.082053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9903649999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13280799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096902,,,,,,,0.42879399999999995,0.00032,0.017633000000000003,0.208781,,,,,0.000992,0.005024,0.000992,,,,,,,,0.083205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98454,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083333,,,,,,,0.42921000000000004,0.00032,0.017665,0.208877,,,,,0.000992,0.001952,0.0008320000000000001,,,,,,,,0.08314099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9700110000000001,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13434400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09942999999999999,,,,,,,0.42873,0.000384,0.03453,0.208781,,,,,0.001056,0.004256,0.0009599999999999999,,,,,,,,0.085957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0094370000000001,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100422,,,,,,,0.427738,0.000384,0.017505,0.209229,,,,,0.000736,0.0045119999999999995,0.001024,,,,,,,,0.076997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9871,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13728800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089702,,,,,,,0.5018859999999999,0.000352,0.017537999999999998,0.208524,,,,,0.000672,0.005024,0.001024,,,,,,,,0.082117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053472,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13892000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129992,,,,,,,0.428954,0.000384,0.017440999999999998,0.227566,,,,,0.000672,0.0027199999999999998,0.00112,,,,,,,,0.07824500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.036063,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101126,,,,,,,0.42786599999999997,0.000352,0.017793,0.208333,,,,,0.0008640000000000001,0.002592,0.0009289999999999999,,,,,,,,0.11786300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029536,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13613599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092998,,,,,,,0.43042600000000003,0.000256,0.017601,0.208013,,,,,0.0008,0.002176,0.0008640000000000001,,,,,,,,0.114951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012734,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117032,,,,,,,0.428442,0.000384,0.017249,0.20861999999999997,,,,,0.001024,0.003392,0.000897,,,,,,,,0.07862899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37090300000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03536,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14061700000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106022,,,,,,,0.429755,0.000288,0.017217,0.207821,,,,,0.000672,0.00528,0.0008640000000000001,,,,,,,,0.078533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995293,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098374,,,,,,,0.427386,0.000352,0.017313,0.208749,,,,,0.000608,0.002624,0.000992,,,,,,,,0.077765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9807319999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09440499999999999,,,,,,,0.42732299999999995,0.000288,0.017313,0.20775700000000002,,,,,0.0008320000000000001,0.001984,0.000801,,,,,,,,0.074692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9653719999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130632,,,,,,,0.443004,0.00032,0.017313,0.208589,,,,,0.0009599999999999999,0.002016,0.0009599999999999999,,,,,,,,0.075269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.026015,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09920599999999999,,,,,,,0.42917799999999995,0.00032,0.017537,0.20804499999999998,,,,,0.0008960000000000001,0.0032,0.0008320000000000001,,,,,,,,0.079557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985884,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106375,,,,,,,0.429274,0.000288,0.017440999999999998,0.20791700000000002,,,,,0.000608,0.002016,0.0008,,,,,,,,0.077765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9859479999999999,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14084000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09751,,,,,,,0.44265200000000005,0.00032,0.017345,0.208652,,,,,0.000768,0.001952,0.000769,,,,,,,,0.07875700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32110700000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999166,output_pp3-6_1016_1209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111143,,,,,,,0.428378,0.000352,0.017697,0.20861999999999997,,,,,0.000736,0.002112,0.0008640000000000001,,,,,,,,0.079525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996669,output_pp3-6_1016_1209
